department,municipality_id,municipality,year,month,population,value
La Paz,20201,Achacachi,2008,1,Antirrabica humana esquema completo,1
Tarija,60202,Bermejo,2008,1,Antirrabica humana esquema completo,4
Tarija,60302,Carapari,2008,1,Antirrabica humana esquema completo,1
Oruro,40201,Challapata,2008,1,Antirrabica humana esquema completo,1
Cochabamba,30101,Cochabamba,2008,1,Antirrabica humana esquema completo,48
Santa Cruz,71101,Concepcion,2008,1,Antirrabica humana esquema completo,2
Santa Cruz,70102,Cotoca,2008,1,Antirrabica humana esquema completo,3
La Paz,20105,El Alto,2008,1,Antirrabica humana esquema completo,2
Santa Cruz,70105,El Torno,2008,1,Antirrabica humana esquema completo,7
Tarija,60601,Entre Rios,2008,1,Antirrabica humana esquema completo,1
La Paz,20602,Guanay,2008,1,Antirrabica humana esquema completo,3
Beni,80202,Guayaramerin,2008,1,Antirrabica humana esquema completo,1
Santa Cruz,70104,La Guardia,2008,1,Antirrabica humana esquema completo,43
La Paz,20101,La Paz,2008,1,Antirrabica humana esquema completo,55
Santa Cruz,70903,Mairana,2008,1,Antirrabica humana esquema completo,2
Chuquisaca,10303,Mojocoya,2008,1,Antirrabica humana esquema completo,1
Santa Cruz,71001,Montero,2008,1,Antirrabica humana esquema completo,11
Santa Cruz,70502,Pailon,2008,1,Antirrabica humana esquema completo,1
Chuquisaca,10103,Poroma,2008,1,Antirrabica humana esquema completo,3
Santa Cruz,70601,Portachuelo,2008,1,Antirrabica humana esquema completo,1
Potosí,50101,Potosi,2008,1,Antirrabica humana esquema completo,13
Cochabamba,30901,Quillacollo,2008,1,Antirrabica humana esquema completo,4
Cochabamba,31001,Sacaba,2008,1,Antirrabica humana esquema completo,5
Santa Cruz,70901,Samaipata,2008,1,Antirrabica humana esquema completo,1
Beni,80302,San Borja,2008,1,Antirrabica humana esquema completo,1
Santa Cruz,70402,San Carlos,2008,1,Antirrabica humana esquema completo,1
Santa Cruz,71104,San Julian,2008,1,Antirrabica humana esquema completo,3
Santa Cruz,70302,San Miguel De Velasco,2008,1,Antirrabica humana esquema completo,2
Beni,80702,San Ramon,2008,1,Antirrabica humana esquema completo,4
Santa Cruz,70101,Santa Cruz De La Sierra,2008,1,Antirrabica humana esquema completo,82
Santa Cruz,70602,Santa Rosa Del Sara,2008,1,Antirrabica humana esquema completo,1
Cochabamba,30902,Sipe Sipe,2008,1,Antirrabica humana esquema completo,5
Chuquisaca,10101,Sucre,2008,1,Antirrabica humana esquema completo,60
Tarija,60101,Tarija,2008,1,Antirrabica humana esquema completo,10
Cochabamba,30903,Tiquipaya,2008,1,Antirrabica humana esquema completo,4
Cochabamba,30802,Toco,2008,1,Antirrabica humana esquema completo,3
Cochabamba,31201,Totora(cbba),2008,1,Antirrabica humana esquema completo,7
Beni,80101,Trinidad,2008,1,Antirrabica humana esquema completo,2
Tarija,60401,Uriondo (a. Concepcion),2008,1,Antirrabica humana esquema completo,1
Potosí,51201,Uyuni,2008,1,Antirrabica humana esquema completo,1
Cochabamba,30502,Vacas,2008,1,Antirrabica humana esquema completo,2
Tarija,60303,Villa Montes,2008,1,Antirrabica humana esquema completo,1
Santa Cruz,70201,Warnes,2008,1,Antirrabica humana esquema completo,9
Tarija,60301,Yacuiba,2008,1,Antirrabica humana esquema completo,11
Cochabamba,30201,Aiquile,2008,2,Antirrabica humana esquema completo,4
Cochabamba,30403,Arbieto,2008,2,Antirrabica humana esquema completo,6
Santa Cruz,71501,Ascencion De Guarayos,2008,2,Antirrabica humana esquema completo,10
Tarija,60202,Bermejo,2008,2,Antirrabica humana esquema completo,2
Santa Cruz,70706,Camiri,2008,2,Antirrabica humana esquema completo,2
Cochabamba,31204,Chimore,2008,2,Antirrabica humana esquema completo,1
Cochabamba,30101,Cochabamba,2008,2,Antirrabica humana esquema completo,51
Cochabamba,30905,Colcapirhua,2008,2,Antirrabica humana esquema completo,2
Cochabamba,31002,Colomi,2008,2,Antirrabica humana esquema completo,1
La Paz,20105,El Alto,2008,2,Antirrabica humana esquema completo,2
Santa Cruz,70105,El Torno,2008,2,Antirrabica humana esquema completo,9
Tarija,60601,Entre Rios,2008,2,Antirrabica humana esquema completo,1
Santa Cruz,71002,General Saavedra,2008,2,Antirrabica humana esquema completo,4
Santa Cruz,70104,La Guardia,2008,2,Antirrabica humana esquema completo,12
La Paz,20101,La Paz,2008,2,Antirrabica humana esquema completo,65
Santa Cruz,70903,Mairana,2008,2,Antirrabica humana esquema completo,2
Santa Cruz,71001,Montero,2008,2,Antirrabica humana esquema completo,6
