,group,variable,month,INGRESOS ESPONTÁNEOS CANTIDAD,INGRESOS ESPONTÁNEOS CANTIDAD,TOTALES,TOTALES,TOTALES
VILLA SERRANO,internaciones,ingresos espontaneos,2012-03-01,1,15,1,15,16
VILLA TUNARI,internaciones,ingresos espontaneos,2012-03-01,81,256,81,256,337
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2012-03-01,5,20,5,20,25
VILLAZON,internaciones,ingresos espontaneos,2012-03-01,74,148,74,148,222
VINTO,internaciones,ingresos espontaneos,2012-03-01,51,163,51,163,214
VITICHI,internaciones,ingresos espontaneos,2012-03-01,0,7,0,7,7
WARNES,internaciones,ingresos espontaneos,2012-03-01,68,123,68,123,191
YACO,internaciones,ingresos espontaneos,2012-03-01,0,1,0,1,1
YACUIBA,internaciones,ingresos espontaneos,2012-03-01,308,615,308,615,923
YAMPARAEZ,internaciones,ingresos espontaneos,2012-03-01,0,6,0,6,6
YANACACHI,internaciones,ingresos espontaneos,2012-03-01,1,10,1,10,11
YAPACANI,internaciones,ingresos espontaneos,2012-03-01,85,220,85,220,305
YOCALLA,internaciones,ingresos espontaneos,2012-03-01,0,3,0,3,3
YOTALA,internaciones,ingresos espontaneos,2012-03-01,4,11,4,11,15
ZUDAÑEZ,internaciones,ingresos espontaneos,2012-03-01,14,17,14,17,31
ACACIO,internaciones,ingresos espontaneos,2012-04-01,0,2,0,2,2
ACHACACHI,internaciones,ingresos espontaneos,2012-04-01,12,37,12,37,49
ACHOCALLA,internaciones,ingresos espontaneos,2012-04-01,0,4,0,4,4
AIQUILE,internaciones,ingresos espontaneos,2012-04-01,52,78,52,78,130
ALCALA,internaciones,ingresos espontaneos,2012-04-01,1,8,1,8,9
ALTO BENI,internaciones,ingresos espontaneos,2012-04-01,0,14,0,14,14
ANCORAIMES,internaciones,ingresos espontaneos,2012-04-01,0,4,0,4,4
ANDAMARCA,internaciones,ingresos espontaneos,2012-04-01,0,1,0,1,1
ANTEQUERA,internaciones,ingresos espontaneos,2012-04-01,0,1,0,1,1
ANZALDO,internaciones,ingresos espontaneos,2012-04-01,2,5,2,5,7
APOLO,internaciones,ingresos espontaneos,2012-04-01,4,22,4,22,26
ARAMPAMPA,internaciones,ingresos espontaneos,2012-04-01,1,3,1,3,4
ARANI,internaciones,ingresos espontaneos,2012-04-01,0,4,0,4,4
ARBIETO,internaciones,ingresos espontaneos,2012-04-01,0,9,0,9,9
ARQUE,internaciones,ingresos espontaneos,2012-04-01,1,4,1,4,5
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2012-04-01,46,132,46,132,178
ATOCHA,internaciones,ingresos espontaneos,2012-04-01,26,39,26,39,65
AYATA,internaciones,ingresos espontaneos,2012-04-01,1,3,1,3,4
AYO AYO,internaciones,ingresos espontaneos,2012-04-01,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2012-04-01,6,13,6,13,19
AZURDUY,internaciones,ingresos espontaneos,2012-04-01,6,16,6,16,22
BATALLAS,internaciones,ingresos espontaneos,2012-04-01,12,11,12,11,23
BAURES,internaciones,ingresos espontaneos,2012-04-01,1,13,1,13,14
BERMEJO,internaciones,ingresos espontaneos,2012-04-01,98,151,98,151,249
BETANZOS,internaciones,ingresos espontaneos,2012-04-01,1,17,1,17,18
BOLIVAR,internaciones,ingresos espontaneos,2012-04-01,1,1,1,1,2
BOYUIBE,internaciones,ingresos espontaneos,2012-04-01,13,28,13,28,41
BUENA VISTA,internaciones,ingresos espontaneos,2012-04-01,10,16,10,16,26
CABEZAS,internaciones,ingresos espontaneos,2012-04-01,7,17,7,17,24
CAIROMA,internaciones,ingresos espontaneos,2012-04-01,0,8,0,8,8
"CAIZA ""D""",internaciones,ingresos espontaneos,2012-04-01,0,2,0,2,2
CAJUATA,internaciones,ingresos espontaneos,2012-04-01,0,2,0,2,2
CALACOTO,internaciones,ingresos espontaneos,2012-04-01,0,2,0,2,2
CALAMARCA,internaciones,ingresos espontaneos,2012-04-01,0,9,0,9,9
CAMARGO,internaciones,ingresos espontaneos,2012-04-01,43,67,43,67,110
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2012-04-01,0,1,0,1,1
CAMIRI,internaciones,ingresos espontaneos,2012-04-01,173,426,173,426,599
CAPINOTA,internaciones,ingresos espontaneos,2012-04-01,8,25,8,25,33
CAQUIAVIRI,internaciones,ingresos espontaneos,2012-04-01,0,2,0,2,2
CARACOLLO,internaciones,ingresos espontaneos,2012-04-01,4,17,4,17,21
CARANAVI,internaciones,ingresos espontaneos,2012-04-01,49,117,49,117,166
CARAPARI,internaciones,ingresos espontaneos,2012-04-01,6,5,6,5,11
CARIPUYO,internaciones,ingresos espontaneos,2012-04-01,0,2,0,2,2
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2012-04-01,15,22,15,22,37
CHALLAPATA,internaciones,ingresos espontaneos,2012-04-01,28,63,28,63,91
CHARAGUA,internaciones,ingresos espontaneos,2012-04-01,34,88,34,88,122
CHARAÑA,internaciones,ingresos espontaneos,2012-04-01,1,1,1,1,2
CHAYANTA,internaciones,ingresos espontaneos,2012-04-01,3,16,3,16,19
CHIMORE,internaciones,ingresos espontaneos,2012-04-01,9,25,9,25,34
CHOQUE COTA,internaciones,ingresos espontaneos,2012-04-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2012-04-01,28,67,28,67,95
CHUQUIHUTA AYLLU JUCUMANI,internaciones,ingresos espontaneos,2012-04-01,0,5,0,5,5
CKOCHAS,internaciones,ingresos espontaneos,2012-04-01,5,2,5,2,7
CLIZA,internaciones,ingresos espontaneos,2012-04-01,14,27,14,27,41
COBIJA,internaciones,ingresos espontaneos,2012-04-01,112,236,112,236,348
COCAPATA,internaciones,ingresos espontaneos,2012-04-01,0,5,0,5,5
COCHABAMBA,internaciones,ingresos espontaneos,2012-04-01,2654,4879,2654,4879,7533
COLCAPIRHUA,internaciones,ingresos espontaneos,2012-04-01,58,122,58,122,180
"COLCHA ""K""",internaciones,ingresos espontaneos,2012-04-01,2,1,2,1,3
COLLANA,internaciones,ingresos espontaneos,2012-04-01,0,3,0,3,3
COLOMI,internaciones,ingresos espontaneos,2012-04-01,0,24,0,24,24
COLPA BELGICA,internaciones,ingresos espontaneos,2012-04-01,28,29,28,29,57
COLQUECHACA,internaciones,ingresos espontaneos,2012-04-01,0,6,0,6,6
COLQUENCHA,internaciones,ingresos espontaneos,2012-04-01,0,11,0,11,11
COLQUIRI,internaciones,ingresos espontaneos,2012-04-01,1,9,1,9,10
COMARAPA,internaciones,ingresos espontaneos,2012-04-01,12,40,12,40,52
CONCEPCION,internaciones,ingresos espontaneos,2012-04-01,6,54,6,54,60
COPACABANA,internaciones,ingresos espontaneos,2012-04-01,0,23,0,23,23
CORIPATA,internaciones,ingresos espontaneos,2012-04-01,2,17,2,17,19
CORO CORO,internaciones,ingresos espontaneos,2012-04-01,3,3,3,3,6
COROICO,internaciones,ingresos espontaneos,2012-04-01,17,49,17,49,66
CORQUE,internaciones,ingresos espontaneos,2012-04-01,0,2,0,2,2
COTAGAITA,internaciones,ingresos espontaneos,2012-04-01,1,16,1,16,17
COTOCA,internaciones,ingresos espontaneos,2012-04-01,31,62,31,62,93
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2012-04-01,23,57,23,57,80
CUEVO,internaciones,ingresos espontaneos,2012-04-01,4,8,4,8,12
CULPINA,internaciones,ingresos espontaneos,2012-04-01,7,40,7,40,47
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2012-04-01,0,3,0,3,3
DESAGUADERO,internaciones,ingresos espontaneos,2012-04-01,0,4,0,4,4
EL ALTO,internaciones,ingresos espontaneos,2012-04-01,624,2230,624,2230,2854
EL CHORO,internaciones,ingresos espontaneos,2012-04-01,0,6,0,6,6
EL PUENTE(STC),internaciones,ingresos espontaneos,2012-04-01,5,27,5,27,32
EL PUENTE(TJA),internaciones,ingresos espontaneos,2012-04-01,0,1,0,1,1
EL TORNO,internaciones,ingresos espontaneos,2012-04-01,114,89,114,89,203
ENTRE RIOS TRJ,internaciones,ingresos espontaneos,2012-04-01,4,16,4,16,20
ENTRE RIOS CBBA,internaciones,ingresos espontaneos,2012-04-01,3,23,3,23,26
ESCOMA,internaciones,ingresos espontaneos,2012-04-01,4,12,4,12,16
EUCALIPTUS,internaciones,ingresos espontaneos,2012-04-01,0,4,0,4,4
EXALTACION,internaciones,ingresos espontaneos,2012-04-01,1,5,1,5,6
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2012-04-01,33,44,33,44,77
FILADELFIA,internaciones,ingresos espontaneos,2012-04-01,1,2,1,2,3
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2012-04-01,0,43,0,43,43
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2012-04-01,0,5,0,5,5
GUANAY,internaciones,ingresos espontaneos,2012-04-01,2,18,2,18,20
GUAQUI,internaciones,ingresos espontaneos,2012-04-01,0,2,0,2,2
GUAYARAMERIN,internaciones,ingresos espontaneos,2012-04-01,186,235,186,235,421
GUTIERREZ,internaciones,ingresos espontaneos,2012-04-01,13,33,13,33,46
HUACARETA,internaciones,ingresos espontaneos,2012-04-01,7,11,7,11,18
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2012-04-01,0,1,0,1,1
HUACHACALLA,internaciones,ingresos espontaneos,2012-04-01,2,0,2,0,2
HUANUNI,internaciones,ingresos espontaneos,2012-04-01,58,79,58,79,137
HUARACAJE,internaciones,ingresos espontaneos,2012-04-01,4,10,4,10,14
HUARINA,internaciones,ingresos espontaneos,2012-04-01,0,3,0,3,3
ICHOCA,internaciones,ingresos espontaneos,2012-04-01,0,2,0,2,2
ICLA,internaciones,ingresos espontaneos,2012-04-01,2,4,2,4,6
INCAHUASI,internaciones,ingresos espontaneos,2012-04-01,1,18,1,18,19
INQUISIVI,internaciones,ingresos espontaneos,2012-04-01,0,3,0,3,3
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2012-04-01,14,25,14,25,39
IXIAMAS,internaciones,ingresos espontaneos,2012-04-01,7,22,7,22,29
JESUS DE MACHACA,internaciones,ingresos espontaneos,2012-04-01,15,23,15,23,38
LA ASUNTA,internaciones,ingresos espontaneos,2012-04-01,13,41,13,41,54
LA GUARDIA,internaciones,ingresos espontaneos,2012-04-01,36,120,36,120,156
LA PAZ,internaciones,ingresos espontaneos,2012-04-01,1716,3762,1716,3762,5478
LAGUNILLAS,internaciones,ingresos espontaneos,2012-04-01,2,16,2,16,18
LAJA,internaciones,ingresos espontaneos,2012-04-01,1,3,1,3,4
LAS CARRERAS,internaciones,ingresos espontaneos,2012-04-01,0,5,0,5,5
LICOMA PAMPA,internaciones,ingresos espontaneos,2012-04-01,0,1,0,1,1
LLALLAGUA,internaciones,ingresos espontaneos,2012-04-01,49,155,49,155,204
LLICA,internaciones,ingresos espontaneos,2012-04-01,0,7,0,7,7
LURIBAY,internaciones,ingresos espontaneos,2012-04-01,0,3,0,3,3
MACHACAMARCA,internaciones,ingresos espontaneos,2012-04-01,0,8,0,8,8
MACHARETI,internaciones,ingresos espontaneos,2012-04-01,2,13,2,13,15
MAGDALENA,internaciones,ingresos espontaneos,2012-04-01,25,40,25,40,65
MAIRANA,internaciones,ingresos espontaneos,2012-04-01,4,34,4,34,38
MAPIRI,internaciones,ingresos espontaneos,2012-04-01,13,35,13,35,48
MECAPACA,internaciones,ingresos espontaneos,2012-04-01,0,3,0,3,3
MINEROS,internaciones,ingresos espontaneos,2012-04-01,7,6,7,6,13
MIZQUE,internaciones,ingresos espontaneos,2012-04-01,12,51,12,51,63
MOCOMOCO,internaciones,ingresos espontaneos,2012-04-01,0,3,0,3,3
MOJOCOYA,internaciones,ingresos espontaneos,2012-04-01,0,12,0,12,12
MONTEAGUDO,internaciones,ingresos espontaneos,2012-04-01,39,107,39,107,146
MONTERO,internaciones,ingresos espontaneos,2012-04-01,330,553,330,553,883
MORO MORO,internaciones,ingresos espontaneos,2012-04-01,0,5,0,5,5
MOROCHATA,internaciones,ingresos espontaneos,2012-04-01,0,9,0,9,9
OCURI,internaciones,ingresos espontaneos,2012-04-01,1,9,1,9,10
OKINAWA,internaciones,ingresos espontaneos,2012-04-01,23,41,23,41,64
OMEREQUE,internaciones,ingresos espontaneos,2012-04-01,3,8,3,8,11
ORURO,internaciones,ingresos espontaneos,2012-04-01,673,1518,673,1518,2191
PADILLA,internaciones,ingresos espontaneos,2012-04-01,10,28,10,28,38
PAILON,internaciones,ingresos espontaneos,2012-04-01,37,89,37,89,126
PALCA,internaciones,ingresos espontaneos,2012-04-01,0,4,0,4,4
PALOS BLANCOS,internaciones,ingresos espontaneos,2012-04-01,8,56,8,56,64
PAMPA GRANDE,internaciones,ingresos espontaneos,2012-04-01,0,15,0,15,15
PAPEL PAMPA,internaciones,ingresos espontaneos,2012-04-01,0,1,0,1,1
PASORAPA,internaciones,ingresos espontaneos,2012-04-01,0,5,0,5,5
PATACAMAYA,internaciones,ingresos espontaneos,2012-04-01,5,33,5,33,38
PELECHUCO,internaciones,ingresos espontaneos,2012-04-01,0,2,0,2,2
POCOATA,internaciones,ingresos espontaneos,2012-04-01,1,7,1,7,8
POCONA,internaciones,ingresos espontaneos,2012-04-01,0,10,0,10,10
POJO (CBBA),internaciones,ingresos espontaneos,2012-04-01,1,21,1,21,22
POOPO,internaciones,ingresos espontaneos,2012-04-01,0,5,0,5,5
POROMA,internaciones,ingresos espontaneos,2012-04-01,3,12,3,12,15
PORTACHUELO,internaciones,ingresos espontaneos,2012-04-01,98,177,98,177,275
POSTRER VALLE,internaciones,ingresos espontaneos,2012-04-01,2,4,2,4,6
POTOSI,internaciones,ingresos espontaneos,2012-04-01,617,1126,617,1126,1743
PRESTO,internaciones,ingresos espontaneos,2012-04-01,0,5,0,5,5
PUCARA,internaciones,ingresos espontaneos,2012-04-01,0,3,0,3,3
PUCARANI,internaciones,ingresos espontaneos,2012-04-01,3,16,3,16,19
PUERTO ACOSTA,internaciones,ingresos espontaneos,2012-04-01,0,3,0,3,3
PUERTO CARABUCO,internaciones,ingresos espontaneos,2012-04-01,4,3,4,3,7
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2012-04-01,3,2,3,2,5
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2012-04-01,29,36,29,36,65
PUERTO RICO,internaciones,ingresos espontaneos,2012-04-01,11,16,11,16,27
PUERTO SILES,internaciones,ingresos espontaneos,2012-04-01,1,0,1,0,1
PUERTO SUAREZ,internaciones,ingresos espontaneos,2012-04-01,44,106,44,106,150
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2012-04-01,58,129,58,129,187
PUNA,internaciones,ingresos espontaneos,2012-04-01,7,9,7,9,16
PUNATA,internaciones,ingresos espontaneos,2012-04-01,69,128,69,128,197
QUIABAYA,internaciones,ingresos espontaneos,2012-04-01,0,1,0,1,1
QUILLACOLLO,internaciones,ingresos espontaneos,2012-04-01,15,234,15,234,249
QUIME,internaciones,ingresos espontaneos,2012-04-01,8,6,8,6,14
QUIRUSILLAS,internaciones,ingresos espontaneos,2012-04-01,0,3,0,3,3
RAVELO,internaciones,ingresos espontaneos,2012-04-01,0,6,0,6,6
REYES,internaciones,ingresos espontaneos,2012-04-01,7,20,7,20,27
RIBERALTA,internaciones,ingresos espontaneos,2012-04-01,248,612,248,612,860
ROBORE,internaciones,ingresos espontaneos,2012-04-01,36,75,36,75,111
RURRENABAQUE,internaciones,ingresos espontaneos,2012-04-01,25,90,25,90,115
SACABA,internaciones,ingresos espontaneos,2012-04-01,141,358,141,358,499
SACABAMBA,internaciones,ingresos espontaneos,2012-04-01,4,8,4,8,12
SACACA,internaciones,ingresos espontaneos,2012-04-01,7,17,7,17,24
SAIPINA,internaciones,ingresos espontaneos,2012-04-01,0,19,0,19,19
SALINAS DE GARCI MENDOZA,internaciones,ingresos espontaneos,2012-04-01,0,2,0,2,2
SAMAIPATA,internaciones,ingresos espontaneos,2012-04-01,9,37,9,37,46
SAN ANDRES,internaciones,ingresos espontaneos,2012-04-01,0,4,0,4,4
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2012-04-01,0,3,0,3,3
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2012-04-01,0,16,0,16,16
SAN BENITO,internaciones,ingresos espontaneos,2012-04-01,1,5,1,5,6
SAN BORJA,internaciones,ingresos espontaneos,2012-04-01,33,117,33,117,150
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2012-04-01,6,32,6,32,38
SAN CARLOS,internaciones,ingresos espontaneos,2012-04-01,50,136,50,136,186
SAN IGNACIO,internaciones,ingresos espontaneos,2012-04-01,26,65,26,65,91
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2012-04-01,141,319,141,319,460
SAN JAVIER(STC),internaciones,ingresos espontaneos,2012-04-01,8,39,8,39,47
SAN JOAQUIN,internaciones,ingresos espontaneos,2012-04-01,9,18,9,18,27
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2012-04-01,46,82,46,82,128
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2012-04-01,0,10,0,10,10
SAN JULIAN,internaciones,ingresos espontaneos,2012-04-01,16,33,16,33,49
SAN LORENZO(PND),internaciones,ingresos espontaneos,2012-04-01,1,0,1,0,1
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2012-04-01,0,5,0,5,5
SAN LUCAS,internaciones,ingresos espontaneos,2012-04-01,11,53,11,53,64
SAN MATIAS,internaciones,ingresos espontaneos,2012-04-01,8,35,8,35,43
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2012-04-01,20,43,20,43,63
SAN PEDRO,internaciones,ingresos espontaneos,2012-04-01,22,55,22,55,77
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2012-04-01,4,7,4,7,11
SAN PEDRO DE CURAHUARA,internaciones,ingresos espontaneos,2012-04-01,0,1,0,1,1
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2012-04-01,0,1,0,1,1
SAN RAFAEL,internaciones,ingresos espontaneos,2012-04-01,9,21,9,21,30
SAN RAMON BENI,internaciones,ingresos espontaneos,2012-04-01,12,29,12,29,41
SAN RAMON SCZ,internaciones,ingresos espontaneos,2012-04-01,8,33,8,33,41
SANTA ANA,internaciones,ingresos espontaneos,2012-04-01,30,81,30,81,111
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2012-04-01,3721,7666,3721,7666,11387
SANTA ROSA,internaciones,ingresos espontaneos,2012-04-01,4,33,4,33,37
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2012-04-01,11,31,11,31,42
SANTIAGO DE CALLAPA,internaciones,ingresos espontaneos,2012-04-01,0,2,0,2,2
SANTIAGO DE HUARI,internaciones,ingresos espontaneos,2012-04-01,0,2,0,2,2
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2012-04-01,0,2,0,2,2
SANTIVAÑES,internaciones,ingresos espontaneos,2012-04-01,0,4,0,4,4
SANTUARIO DE QUILLACAS,internaciones,ingresos espontaneos,2012-04-01,0,1,0,1,1
SAPAHAQUI,internaciones,ingresos espontaneos,2012-04-01,0,5,0,5,5
SHINAOTA,internaciones,ingresos espontaneos,2012-04-01,55,13,55,13,68
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2012-04-01,0,15,0,15,15
SIPE SIPE,internaciones,ingresos espontaneos,2012-04-01,0,34,0,34,34
SOPACHUY,internaciones,ingresos espontaneos,2012-04-01,0,16,0,16,16
SORATA,internaciones,ingresos espontaneos,2012-04-01,5,24,5,24,29
SUCRE,internaciones,ingresos espontaneos,2012-04-01,1060,2027,1060,2027,3087
TACACHI,internaciones,ingresos espontaneos,2012-04-01,0,1,0,1,1
TACACOMA,internaciones,ingresos espontaneos,2012-04-01,0,5,0,5,5
TACOPAYA,internaciones,ingresos espontaneos,2012-04-01,1,4,1,4,5
TAPACARI,internaciones,ingresos espontaneos,2012-04-01,0,3,0,3,3
TARABUCO,internaciones,ingresos espontaneos,2012-04-01,24,44,24,44,68
TARACO,internaciones,ingresos espontaneos,2012-04-01,0,5,0,5,5
TARATA,internaciones,ingresos espontaneos,2012-04-01,0,15,0,15,15
TARIJA,internaciones,ingresos espontaneos,2012-04-01,623,1089,623,1089,1712
TARVITA,internaciones,ingresos espontaneos,2012-04-01,7,36,7,36,43
TEOPONTE,internaciones,ingresos espontaneos,2012-04-01,3,18,3,18,21
TIAWANACU,internaciones,ingresos espontaneos,2012-04-01,0,7,0,7,7
TIPUANI,internaciones,ingresos espontaneos,2012-04-01,10,33,10,33,43
TIQUIPAYA,internaciones,ingresos espontaneos,2012-04-01,27,110,27,110,137
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2012-04-01,2,22,2,22,24
TOCO,internaciones,ingresos espontaneos,2012-04-01,0,2,0,2,2
TOLATA,internaciones,ingresos espontaneos,2012-04-01,2,9,2,9,11
TOLEDO,internaciones,ingresos espontaneos,2012-04-01,0,7,0,7,7
TOMAVE,internaciones,ingresos espontaneos,2012-04-01,6,12,6,12,18
TOMINA,internaciones,ingresos espontaneos,2012-04-01,11,17,11,17,28
TORO TORO,internaciones,ingresos espontaneos,2012-04-01,0,1,0,1,1
TOTORA(CBBA),internaciones,ingresos espontaneos,2012-04-01,3,25,3,25,28
TOTORA(ORR),internaciones,ingresos espontaneos,2012-04-01,0,6,0,6,6
TRIGAL,internaciones,ingresos espontaneos,2012-04-01,1,3,1,3,4
TRINIDAD,internaciones,ingresos espontaneos,2012-04-01,307,839,307,839,1146
TUPIZA,internaciones,ingresos espontaneos,2012-04-01,53,88,53,88,141
TURCO,internaciones,ingresos espontaneos,2012-04-01,0,2,0,2,2
UMALA,internaciones,ingresos espontaneos,2012-04-01,0,8,0,8,8
UNCIA,internaciones,ingresos espontaneos,2012-04-01,2,17,2,17,19
URUBICHA,internaciones,ingresos espontaneos,2012-04-01,5,31,5,31,36
UYUNI,internaciones,ingresos espontaneos,2012-04-01,31,87,31,87,118
VACAS,internaciones,ingresos espontaneos,2012-04-01,0,4,0,4,4
VALLEGRANDE,internaciones,ingresos espontaneos,2012-04-01,36,77,36,77,113
VIACHA,internaciones,ingresos espontaneos,2012-04-01,1,33,1,33,34
VILA VILA,internaciones,ingresos espontaneos,2012-04-01,1,5,1,5,6
VILLA CHARCAS,internaciones,ingresos espontaneos,2012-04-01,0,13,0,13,13
VILLA MONTES,internaciones,ingresos espontaneos,2012-04-01,110,182,110,182,292
VILLA RIVERO,internaciones,ingresos espontaneos,2012-04-01,3,14,3,14,17
VILLA SERRANO,internaciones,ingresos espontaneos,2012-04-01,3,13,3,13,16
VILLA TUNARI,internaciones,ingresos espontaneos,2012-04-01,104,260,104,260,364
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2012-04-01,5,17,5,17,22
VILLAZON,internaciones,ingresos espontaneos,2012-04-01,62,149,62,149,211
VINTO,internaciones,ingresos espontaneos,2012-04-01,47,132,47,132,179
WARNES,internaciones,ingresos espontaneos,2012-04-01,44,75,44,75,119
YACO,internaciones,ingresos espontaneos,2012-04-01,0,1,0,1,1
YACUIBA,internaciones,ingresos espontaneos,2012-04-01,328,389,328,389,717
YANACACHI,internaciones,ingresos espontaneos,2012-04-01,0,3,0,3,3
YAPACANI,internaciones,ingresos espontaneos,2012-04-01,17,174,17,174,191
YOCALLA,internaciones,ingresos espontaneos,2012-04-01,0,1,0,1,1
YOTALA,internaciones,ingresos espontaneos,2012-04-01,0,15,0,15,15
ZUDAÑEZ,internaciones,ingresos espontaneos,2012-04-01,4,9,4,9,13
ACACIO,internaciones,ingresos espontaneos,2012-05-01,0,3,0,3,3
ACHACACHI,internaciones,ingresos espontaneos,2012-05-01,17,42,17,42,59
ACHOCALLA,internaciones,ingresos espontaneos,2012-05-01,0,4,0,4,4
AIQUILE,internaciones,ingresos espontaneos,2012-05-01,57,89,57,89,146
ALCALA,internaciones,ingresos espontaneos,2012-05-01,1,5,1,5,6
ALTO BENI,internaciones,ingresos espontaneos,2012-05-01,0,14,0,14,14
ANCORAIMES,internaciones,ingresos espontaneos,2012-05-01,0,9,0,9,9
ANTEQUERA,internaciones,ingresos espontaneos,2012-05-01,0,3,0,3,3
ANZALDO,internaciones,ingresos espontaneos,2012-05-01,0,5,0,5,5
APOLO,internaciones,ingresos espontaneos,2012-05-01,9,25,9,25,34
ARANI,internaciones,ingresos espontaneos,2012-05-01,0,7,0,7,7
ARBIETO,internaciones,ingresos espontaneos,2012-05-01,0,10,0,10,10
ARQUE,internaciones,ingresos espontaneos,2012-05-01,1,1,1,1,2
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2012-05-01,45,120,45,120,165
ATOCHA,internaciones,ingresos espontaneos,2012-05-01,31,40,31,40,71
AUCAPATA,internaciones,ingresos espontaneos,2012-05-01,0,1,0,1,1
AYATA,internaciones,ingresos espontaneos,2012-05-01,1,4,1,4,5
AYO AYO,internaciones,ingresos espontaneos,2012-05-01,0,4,0,4,4
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2012-05-01,9,38,9,38,47
AZURDUY,internaciones,ingresos espontaneos,2012-05-01,10,18,10,18,28
BATALLAS,internaciones,ingresos espontaneos,2012-05-01,0,10,0,10,10
BAURES,internaciones,ingresos espontaneos,2012-05-01,7,14,7,14,21
BERMEJO,internaciones,ingresos espontaneos,2012-05-01,75,154,75,154,229
BETANZOS,internaciones,ingresos espontaneos,2012-05-01,1,23,1,23,24
BOLIVAR,internaciones,ingresos espontaneos,2012-05-01,4,5,4,5,9
BOYUIBE,internaciones,ingresos espontaneos,2012-05-01,16,19,16,19,35
BUENA VISTA,internaciones,ingresos espontaneos,2012-05-01,9,12,9,12,21
CABEZAS,internaciones,ingresos espontaneos,2012-05-01,12,22,12,22,34
CAIROMA,internaciones,ingresos espontaneos,2012-05-01,0,3,0,3,3
"CAIZA ""D""",internaciones,ingresos espontaneos,2012-05-01,0,2,0,2,2
CAJUATA,internaciones,ingresos espontaneos,2012-05-01,0,7,0,7,7
CALAMARCA,internaciones,ingresos espontaneos,2012-05-01,0,11,0,11,11
CAMARGO,internaciones,ingresos espontaneos,2012-05-01,30,61,30,61,91
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2012-05-01,0,3,0,3,3
CAMIRI,internaciones,ingresos espontaneos,2012-05-01,202,428,202,428,630
CAPINOTA,internaciones,ingresos espontaneos,2012-05-01,11,26,11,26,37
CARACOLLO,internaciones,ingresos espontaneos,2012-05-01,4,26,4,26,30
CARANAVI,internaciones,ingresos espontaneos,2012-05-01,64,149,64,149,213
CARAPARI,internaciones,ingresos espontaneos,2012-05-01,4,5,4,5,9
CARIPUYO,internaciones,ingresos espontaneos,2012-05-01,1,0,1,0,1
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2012-05-01,8,17,8,17,25
CHALLAPATA,internaciones,ingresos espontaneos,2012-05-01,36,72,36,72,108
CHAQUI,internaciones,ingresos espontaneos,2012-05-01,0,1,0,1,1
CHARAGUA,internaciones,ingresos espontaneos,2012-05-01,27,94,27,94,121
CHAYANTA,internaciones,ingresos espontaneos,2012-05-01,5,14,5,14,19
CHIMORE,internaciones,ingresos espontaneos,2012-05-01,3,27,3,27,30
CHOQUE COTA,internaciones,ingresos espontaneos,2012-05-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2012-05-01,34,78,34,78,112
CHUMA,internaciones,ingresos espontaneos,2012-05-01,0,4,0,4,4
