department,municipality_id,municipality,year,month,population,value
Potosí,51301,Arampampa,2016,1,Nacidos vivos atendidos por partera,2
Pando,90104,Bella Flor,2016,1,Nacidos vivos atendidos por partera,1
Potosí,50301,Betanzos,2016,1,Nacidos vivos atendidos por partera,2
Santa Cruz,70706,Camiri,2016,1,Nacidos vivos atendidos por partera,1
Oruro,40102,Caracollo,2016,1,Nacidos vivos atendidos por partera,3
La Paz,22001,Caranavi,2016,1,Nacidos vivos atendidos por partera,1
Oruro,40201,Challapata,2016,1,Nacidos vivos atendidos por partera,1
Potosí,50202,Chayanta,2016,1,Nacidos vivos atendidos por partera,1
Cochabamba,31204,Chimore,2016,1,Nacidos vivos atendidos por partera,1
Cochabamba,30303,Cocapata,2016,1,Nacidos vivos atendidos por partera,1
Potosí,50401,Colquechaca,2016,1,Nacidos vivos atendidos por partera,9
Santa Cruz,71101,Concepcion,2016,1,Nacidos vivos atendidos por partera,1
La Paz,21701,Copacabana,2016,1,Nacidos vivos atendidos por partera,1
Santa Cruz,70704,Cuevo,2016,1,Nacidos vivos atendidos por partera,1
Oruro,40401,Curahuara De Carangas,2016,1,Nacidos vivos atendidos por partera,2
La Paz,20105,El Alto,2016,1,Nacidos vivos atendidos por partera,1
Santa Cruz,71503,El Puente(stc),2016,1,Nacidos vivos atendidos por partera,1
Oruro,41101,Eucaliptus,2016,1,Nacidos vivos atendidos por partera,1
La Paz,21601,Gral. J.j. Perez (charazani),2016,1,Nacidos vivos atendidos por partera,1
Beni,80202,Guayaramerin,2016,1,Nacidos vivos atendidos por partera,2
Oruro,40701,Huanuni,2016,1,Nacidos vivos atendidos por partera,1
La Paz,21105,La Asunta,2016,1,Nacidos vivos atendidos por partera,1
Santa Cruz,70701,Lagunillas,2016,1,Nacidos vivos atendidos por partera,1
Potosí,50203,Llallagua,2016,1,Nacidos vivos atendidos por partera,2
Cochabamba,30302,Morochata,2016,1,Nacidos vivos atendidos por partera,1
Potosí,50404,Ocuri,2016,1,Nacidos vivos atendidos por partera,1
La Paz,21305,Patacamaya,2016,1,Nacidos vivos atendidos por partera,1
Potosí,50403,Pocoata,2016,1,Nacidos vivos atendidos por partera,5
Oruro,40601,Poopo,2016,1,Nacidos vivos atendidos por partera,2
Chuquisaca,10103,Poroma,2016,1,Nacidos vivos atendidos por partera,1
Potosí,50101,Potosi,2016,1,Nacidos vivos atendidos por partera,1
Cochabamba,30901,Quillacollo,2016,1,Nacidos vivos atendidos por partera,6
Potosí,50402,Ravelo,2016,1,Nacidos vivos atendidos por partera,1
Potosí,50701,Sacaca,2016,1,Nacidos vivos atendidos por partera,1
Beni,80302,San Borja,2016,1,Nacidos vivos atendidos por partera,6
La Paz,21502,San Buena Ventura,2016,1,Nacidos vivos atendidos por partera,1
Santa Cruz,70101,Santa Cruz De La Sierra,2016,1,Nacidos vivos atendidos por partera,1
La Paz,21301,Sica Sica (villa Aroma),2016,1,Nacidos vivos atendidos por partera,1
Chuquisaca,10101,Sucre,2016,1,Nacidos vivos atendidos por partera,1
Cochabamba,31101,Tapacari,2016,1,Nacidos vivos atendidos por partera,3
Cochabamba,30401,Tarata,2016,1,Nacidos vivos atendidos por partera,1
Potosí,50102,Tinguipaya,2016,1,Nacidos vivos atendidos por partera,4
Cochabamba,30903,Tiquipaya,2016,1,Nacidos vivos atendidos por partera,2
Cochabamba,30502,Vacas,2016,1,Nacidos vivos atendidos por partera,1
Pando,90502,Villa Nueva (loma Alta),2016,1,Nacidos vivos atendidos por partera,1
Cochabamba,31003,Villa Tunari,2016,1,Nacidos vivos atendidos por partera,1
La Paz,20104,Achocalla,2016,2,Nacidos vivos atendidos por partera,2
Cochabamba,30601,Arque,2016,2,Nacidos vivos atendidos por partera,1
Potosí,50802,Atocha,2016,2,Nacidos vivos atendidos por partera,1
La Paz,21203,Batallas,2016,2,Nacidos vivos atendidos por partera,1
Potosí,50301,Betanzos,2016,2,Nacidos vivos atendidos por partera,2
Santa Cruz,70703,Cabezas,2016,2,Nacidos vivos atendidos por partera,2
Cochabamba,30701,Capinota,2016,2,Nacidos vivos atendidos por partera,2
Oruro,40201,Challapata,2016,2,Nacidos vivos atendidos por partera,3
Potosí,50202,Chayanta,2016,2,Nacidos vivos atendidos por partera,1
Cochabamba,31204,Chimore,2016,2,Nacidos vivos atendidos por partera,2
Potosí,50401,Colquechaca,2016,2,Nacidos vivos atendidos por partera,10
La Paz,21306,Colquencha,2016,2,Nacidos vivos atendidos por partera,1
La Paz,21701,Copacabana,2016,2,Nacidos vivos atendidos por partera,1
La Paz,21402,Coripata,2016,2,Nacidos vivos atendidos por partera,1
La Paz,20301,Coro Coro,2016,2,Nacidos vivos atendidos por partera,1
Oruro,40401,Curahuara De Carangas,2016,2,Nacidos vivos atendidos por partera,5
La Paz,20105,El Alto,2016,2,Nacidos vivos atendidos por partera,1
Santa Cruz,70105,El Torno,2016,2,Nacidos vivos atendidos por partera,4
Pando,90203,Filadelfia,2016,2,Nacidos vivos atendidos por partera,2
Beni,80202,Guayaramerin,2016,2,Nacidos vivos atendidos por partera,1
La Paz,21501,Ixiamas,2016,2,Nacidos vivos atendidos por partera,1
La Paz,21202,Laja,2016,2,Nacidos vivos atendidos por partera,1
Chuquisaca,11003,Machareti,2016,2,Nacidos vivos atendidos por partera,1
Santa Cruz,70502,Pailon,2016,2,Nacidos vivos atendidos por partera,2
La Paz,20102,Palca,2016,2,Nacidos vivos atendidos por partera,1
La Paz,21104,Palos Blancos,2016,2,Nacidos vivos atendidos por partera,1
Cochabamba,31202,Pojo (cbba),2016,2,Nacidos vivos atendidos por partera,1
Oruro,40601,Poopo,2016,2,Nacidos vivos atendidos por partera,1
La Paz,21201,Pucarani,2016,2,Nacidos vivos atendidos por partera,1
La Paz,20401,Puerto Acosta,2016,2,Nacidos vivos atendidos por partera,1
Cochabamba,31205,Puerto Villarroel,2016,2,Nacidos vivos atendidos por partera,1
Cochabamba,30901,Quillacollo,2016,2,Nacidos vivos atendidos por partera,3
Potosí,50402,Ravelo,2016,2,Nacidos vivos atendidos por partera,4
Oruro,40801,Salinas De Garci Mendoza,2016,2,Nacidos vivos atendidos por partera,1
La Paz,20805,San Andres De Machaca,2016,2,Nacidos vivos atendidos por partera,1
Santa Cruz,71105,San Antonio De Lomerio,2016,2,Nacidos vivos atendidos por partera,1
Beni,80302,San Borja,2016,2,Nacidos vivos atendidos por partera,1
La Paz,21502,San Buena Ventura,2016,2,Nacidos vivos atendidos por partera,1
Beni,80501,San Ignacio,2016,2,Nacidos vivos atendidos por partera,1
Santa Cruz,70301,San Ignacio De Velasco,2016,2,Nacidos vivos atendidos por partera,1
Santa Cruz,70101,Santa Cruz De La Sierra,2016,2,Nacidos vivos atendidos por partera,15
La Paz,20601,Sorata,2016,2,Nacidos vivos atendidos por partera,1
Cochabamba,31101,Tapacari,2016,2,Nacidos vivos atendidos por partera,1
Cochabamba,30401,Tarata,2016,2,Nacidos vivos atendidos por partera,3
Potosí,50102,Tinguipaya,2016,2,Nacidos vivos atendidos por partera,6
Oruro,41001,Toledo,2016,2,Nacidos vivos atendidos por partera,1
Potosí,50201,Uncia,2016,2,Nacidos vivos atendidos por partera,1
Cochabamba,31003,Villa Tunari,2016,2,Nacidos vivos atendidos por partera,1
Potosí,50602,Vitichi,2016,2,Nacidos vivos atendidos por partera,1
Santa Cruz,70403,Yapacani,2016,2,Nacidos vivos atendidos por partera,1
Chuquisaca,10102,Yotala,2016,2,Nacidos vivos atendidos por partera,1
Potosí,51302,Acacio,2016,3,Nacidos vivos atendidos por partera,1
Santa Cruz,70707,Boyuibe,2016,3,Nacidos vivos atendidos por partera,1
Santa Cruz,70703,Cabezas,2016,3,Nacidos vivos atendidos por partera,3
Santa Cruz,70706,Camiri,2016,3,Nacidos vivos atendidos por partera,1
Oruro,40102,Caracollo,2016,3,Nacidos vivos atendidos por partera,1
Oruro,40201,Challapata,2016,3,Nacidos vivos atendidos por partera,2
Santa Cruz,70702,Charagua,2016,3,Nacidos vivos atendidos por partera,1
Oruro,40302,Choque Cota,2016,3,Nacidos vivos atendidos por partera,1
Potosí,50401,Colquechaca,2016,3,Nacidos vivos atendidos por partera,6
Santa Cruz,71101,Concepcion,2016,3,Nacidos vivos atendidos por partera,1
Potosí,50601,Cotagaita,2016,3,Nacidos vivos atendidos por partera,1
Oruro,40401,Curahuara De Carangas,2016,3,Nacidos vivos atendidos por partera,1
La Paz,20105,El Alto,2016,3,Nacidos vivos atendidos por partera,2
Cochabamba,31206,Entre Rios Cbba,2016,3,Nacidos vivos atendidos por partera,5
Oruro,40701,Huanuni,2016,3,Nacidos vivos atendidos por partera,1
La Paz,21105,La Asunta,2016,3,Nacidos vivos atendidos por partera,3
Potosí,50203,Llallagua,2016,3,Nacidos vivos atendidos por partera,3
Beni,80601,Loreto,2016,3,Nacidos vivos atendidos por partera,2
Oruro,40702,Machacamarca,2016,3,Nacidos vivos atendidos por partera,1
Cochabamba,30302,Morochata,2016,3,Nacidos vivos atendidos por partera,1
Tarija,60201,Padcaya,2016,3,Nacidos vivos atendidos por partera,1
La Paz,21104,Palos Blancos,2016,3,Nacidos vivos atendidos por partera,2
La Paz,20401,Puerto Acosta,2016,3,Nacidos vivos atendidos por partera,1
Potosí,50402,Ravelo,2016,3,Nacidos vivos atendidos por partera,7
Santa Cruz,70503,Robore,2016,3,Nacidos vivos atendidos por partera,1
Beni,80602,San Andres,2016,3,Nacidos vivos atendidos por partera,1
La Paz,21502,San Buena Ventura,2016,3,Nacidos vivos atendidos por partera,3
Tarija,60501,San Lorenzo(tja),2016,3,Nacidos vivos atendidos por partera,1
Potosí,50501,San Pedro De Buena Vista,2016,3,Nacidos vivos atendidos por partera,1
Santa Cruz,70101,Santa Cruz De La Sierra,2016,3,Nacidos vivos atendidos por partera,1
La Paz,20601,Sorata,2016,3,Nacidos vivos atendidos por partera,1
Chuquisaca,10101,Sucre,2016,3,Nacidos vivos atendidos por partera,1
Cochabamba,31101,Tapacari,2016,3,Nacidos vivos atendidos por partera,3
Tarija,60101,Tarija,2016,3,Nacidos vivos atendidos por partera,1
Potosí,50102,Tinguipaya,2016,3,Nacidos vivos atendidos por partera,2
Santa Cruz,70201,Warnes,2016,3,Nacidos vivos atendidos por partera,2
Tarija,60301,Yacuiba,2016,3,Nacidos vivos atendidos por partera,1
Santa Cruz,70403,Yapacani,2016,3,Nacidos vivos atendidos por partera,1
Cochabamba,30601,Arque,2016,4,Nacidos vivos atendidos por partera,1
Potosí,50301,Betanzos,2016,4,Nacidos vivos atendidos por partera,1
Santa Cruz,70703,Cabezas,2016,4,Nacidos vivos atendidos por partera,12
Santa Cruz,70706,Camiri,2016,4,Nacidos vivos atendidos por partera,1
Santa Cruz,71403,Carmen Rivero Torrez,2016,4,Nacidos vivos atendidos por partera,1
Oruro,40201,Challapata,2016,4,Nacidos vivos atendidos por partera,4
Potosí,50202,Chayanta,2016,4,Nacidos vivos atendidos por partera,1
Cochabamba,31204,Chimore,2016,4,Nacidos vivos atendidos por partera,2
Potosí,51103,Ckochas,2016,4,Nacidos vivos atendidos por partera,1
Potosí,50401,Colquechaca,2016,4,Nacidos vivos atendidos por partera,6
La Paz,21306,Colquencha,2016,4,Nacidos vivos atendidos por partera,1
Santa Cruz,71101,Concepcion,2016,4,Nacidos vivos atendidos por partera,1
Oruro,40401,Curahuara De Carangas,2016,4,Nacidos vivos atendidos por partera,1
La Paz,20105,El Alto,2016,4,Nacidos vivos atendidos por partera,3
Tarija,60601,Entre Rios Trj,2016,4,Nacidos vivos atendidos por partera,2
Cochabamba,31206,Entre Rios Cbba,2016,4,Nacidos vivos atendidos por partera,3
Oruro,41101,Eucaliptus,2016,4,Nacidos vivos atendidos por partera,1
La Paz,20806,Jesus De Machaca,2016,4,Nacidos vivos atendidos por partera,1
La Paz,21105,La Asunta,2016,4,Nacidos vivos atendidos por partera,1
La Paz,21202,Laja,2016,4,Nacidos vivos atendidos por partera,1
Beni,80601,Loreto,2016,4,Nacidos vivos atendidos por partera,1
Oruro,40101,Oruro,2016,4,Nacidos vivos atendidos por partera,1
La Paz,21104,Palos Blancos,2016,4,Nacidos vivos atendidos por partera,2
Potosí,50403,Pocoata,2016,4,Nacidos vivos atendidos por partera,2
Chuquisaca,10302,Presto,2016,4,Nacidos vivos atendidos por partera,1
Pando,90301,Puerto Gonzalo Moreno,2016,4,Nacidos vivos atendidos por partera,1
Potosí,51101,Puna,2016,4,Nacidos vivos atendidos por partera,1
Potosí,50402,Ravelo,2016,4,Nacidos vivos atendidos por partera,4
Potosí,50701,Sacaca,2016,4,Nacidos vivos atendidos por partera,4
Beni,80602,San Andres,2016,4,Nacidos vivos atendidos por partera,1
Beni,80302,San Borja,2016,4,Nacidos vivos atendidos por partera,7
La Paz,21502,San Buena Ventura,2016,4,Nacidos vivos atendidos por partera,2
Santa Cruz,70301,San Ignacio De Velasco,2016,4,Nacidos vivos atendidos por partera,2
Santa Cruz,71201,San Matias,2016,4,Nacidos vivos atendidos por partera,2
Santa Cruz,70101,Santa Cruz De La Sierra,2016,4,Nacidos vivos atendidos por partera,2
Cochabamba,30703,Sicaya,2016,4,Nacidos vivos atendidos por partera,1
La Paz,20601,Sorata,2016,4,Nacidos vivos atendidos por partera,4
Cochabamba,31101,Tapacari,2016,4,Nacidos vivos atendidos por partera,2
Tarija,60101,Tarija,2016,4,Nacidos vivos atendidos por partera,1
Potosí,50102,Tinguipaya,2016,4,Nacidos vivos atendidos por partera,3
Cochabamba,30903,Tiquipaya,2016,4,Nacidos vivos atendidos por partera,1
Potosí,50502,Toro Toro,2016,4,Nacidos vivos atendidos por partera,1
Oruro,40402,Turco,2016,4,Nacidos vivos atendidos por partera,1
Chuquisaca,11001,Villa Vaca Guzman (muyupampa),2016,4,Nacidos vivos atendidos por partera,1
Oruro,41201,Andamarca,2016,5,Nacidos vivos atendidos por partera,1
La Paz,20701,Apolo,2016,5,Nacidos vivos atendidos por partera,2
Potosí,51301,Arampampa,2016,5,Nacidos vivos atendidos por partera,1
Cochabamba,30601,Arque,2016,5,Nacidos vivos atendidos por partera,1
Santa Cruz,71501,Ascencion De Guarayos,2016,5,Nacidos vivos atendidos por partera,1
Santa Cruz,70703,Cabezas,2016,5,Nacidos vivos atendidos por partera,9
Cochabamba,30701,Capinota,2016,5,Nacidos vivos atendidos por partera,1
Oruro,40201,Challapata,2016,5,Nacidos vivos atendidos por partera,4
Cochabamba,31204,Chimore,2016,5,Nacidos vivos atendidos por partera,2
Cochabamba,30303,Cocapata,2016,5,Nacidos vivos atendidos por partera,2
Potosí,50401,Colquechaca,2016,5,Nacidos vivos atendidos por partera,7
La Paz,20105,El Alto,2016,5,Nacidos vivos atendidos por partera,2
Oruro,41101,Eucaliptus,2016,5,Nacidos vivos atendidos por partera,1
Beni,80202,Guayaramerin,2016,5,Nacidos vivos atendidos por partera,1
Cochabamba,31301,Mizque,2016,5,Nacidos vivos atendidos por partera,1
Cochabamba,30302,Morochata,2016,5,Nacidos vivos atendidos por partera,1
Potosí,50403,Pocoata,2016,5,Nacidos vivos atendidos por partera,2
La Paz,20401,Puerto Acosta,2016,5,Nacidos vivos atendidos por partera,1
Beni,80703,Puerto Siles,2016,5,Nacidos vivos atendidos por partera,1
Cochabamba,31205,Puerto Villarroel,2016,5,Nacidos vivos atendidos por partera,1
Cochabamba,30901,Quillacollo,2016,5,Nacidos vivos atendidos por partera,1
Potosí,50402,Ravelo,2016,5,Nacidos vivos atendidos por partera,5
Potosí,50701,Sacaca,2016,5,Nacidos vivos atendidos por partera,1
Beni,80602,San Andres,2016,5,Nacidos vivos atendidos por partera,1
Santa Cruz,71105,San Antonio De Lomerio,2016,5,Nacidos vivos atendidos por partera,1
Beni,80302,San Borja,2016,5,Nacidos vivos atendidos por partera,2
La Paz,21502,San Buena Ventura,2016,5,Nacidos vivos atendidos por partera,2
Beni,80501,San Ignacio,2016,5,Nacidos vivos atendidos por partera,3
Santa Cruz,70301,San Ignacio De Velasco,2016,5,Nacidos vivos atendidos por partera,1
Santa Cruz,70501,San Jose De Chiquitos,2016,5,Nacidos vivos atendidos por partera,1
Chuquisaca,10702,San Lucas,2016,5,Nacidos vivos atendidos por partera,1
Potosí,51001,San Pablo De Lipez,2016,5,Nacidos vivos atendidos por partera,1
Oruro,40202,Santuario De Quillacas,2016,5,Nacidos vivos atendidos por partera,1
La Paz,20601,Sorata,2016,5,Nacidos vivos atendidos por partera,2
Chuquisaca,10101,Sucre,2016,5,Nacidos vivos atendidos por partera,1
Cochabamba,30602,Tacopaya,2016,5,Nacidos vivos atendidos por partera,2
