,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL MASCULINO,TOTAL FEMENINO,TOTAL
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,83,88,343,256,426,344,770
ESCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,1,1,0,1,1,2,3
ESCOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,8,2,36,22,44,24,68
ESMERALDA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,0,0,2,0,2,0,2
EUCALIPTUS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,2,1,25,15,27,16,43
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,0,1,4,2,4,3,7
EXALTACION,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,2,3,5,5,7,8,15
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,10,16,82,53,92,69,161
FILADELFIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,4,6,36,29,40,35,75
GENERAL SAAVEDRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,28,15,113,95,141,110,251
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,2,14,37,44,39,58,97
GUANAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,9,5,83,88,92,93,185
GUAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,2,0,21,21,23,21,44
GUAYARAMERIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,50,49,238,229,288,278,566
GUTIERREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,15,15,49,52,64,67,131
HUACARETA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,5,3,43,30,48,33,81
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,0,0,7,9,7,9,16
HUACHACALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,0,0,7,8,7,8,15
HUANUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,19,16,78,72,97,88,185
HUARACAJE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,5,2,9,8,14,10,24
HUARINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,2,1,38,20,40,21,61
HUATAJATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,1,0,7,10,8,10,18
HUAYLLAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,2,0,18,20,20,20,40
HUMANATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,0,0,11,15,11,15,26
ICHOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,3,3,9,16,12,19,31
ICLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,2,3,17,18,19,21,40
INCAHUASI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,5,5,45,35,50,40,90
INGAVI (HUMAITA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,1,2,15,10,16,12,28
INQUISIVI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,10,7,67,57,77,64,141
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,26,26,42,43,68,69,137
IXIAMAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,7,6,45,53,52,59,111
JESUS DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,5,5,53,59,58,64,122
LA ASUNTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,49,48,225,217,274,265,539
LA GUARDIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,72,97,606,560,678,657,1335
LA PAZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,1317,1245,2011,1977,3328,3222,6550
LA RIVERA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,0,0,0,5,0,5,5
LAGUNILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,1,1,21,13,22,14,36
LAJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,10,6,121,110,131,116,247
LAS CARRERAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,1,3,16,21,17,24,41
LICOMA PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,1,3,13,8,14,11,25
LLALLAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,23,27,194,187,217,214,431
LLICA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,5,3,12,13,17,16,33
LORETO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,8,7,8,8,16,15,31
LURIBAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,6,3,54,34,60,37,97
MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,3,2,23,22,26,24,50
MACHARETI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,1,0,26,38,27,38,65
MAGDALENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,3,5,26,32,29,37,66
MAIRANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,18,16,83,75,101,91,192
MALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,0,0,6,2,6,2,8
MAPIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,35,30,125,98,160,128,288
MECAPACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,8,10,62,35,70,45,115
MINEROS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,25,25,135,133,160,158,318
MIZQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,21,18,96,111,117,129,246
MOCOMOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,4,5,58,51,62,56,118
MOJINETE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,0,0,2,3,2,3,5
MOJOCOYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,8,2,32,42,40,44,84
MONTEAGUDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,23,27,123,114,146,141,287
MONTERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,174,151,720,679,894,830,1724
MORO MORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,0,1,3,1,3,2,5
MOROCHATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,3,2,17,22,20,24,44
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,1,0,13,9,14,9,23
NAZACARA DE PACAJES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,1,1,4,3,5,4,9
NUEVO MANOA (NUEVA ESPERANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,1,2,6,12,7,14,21
OCURI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,2,3,54,38,56,41,97
OKINAWA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,5,7,45,49,50,56,106
OMEREQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,1,2,40,39,41,41,82
ORURO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,443,454,1210,1108,1653,1562,3215
PADCAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,15,12,71,88,86,100,186
PADILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,18,19,47,50,65,69,134
PAILON,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,17,12,115,66,132,78,210
PALCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,19,21,82,73,101,94,195
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,52,54,128,140,180,194,374
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,1,3,15,19,16,22,38
PAMPA GRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,6,6,50,50,56,56,112
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,1,3,18,29,19,32,51
PASORAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,1,0,13,13,14,13,27
PATACAMAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,53,66,86,78,139,144,283
PAZÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,4,5,33,20,37,25,62
PELECHUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,2,6,54,30,56,36,92
POCOATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,6,8,50,67,56,75,131
POCONA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,14,11,73,49,87,60,147
POJO (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,8,16,67,69,75,85,160
POOPO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,3,3,20,15,23,18,41
PORCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,10,5,86,57,96,62,158
POROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,6,6,34,50,40,56,96
PORONGO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,11,12,39,39,50,51,101
PORTACHUELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,17,19,49,62,66,81,147
PORVENIR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,14,4,31,31,45,35,80
POSTRER VALLE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,2,0,5,6,7,6,13
POTOSI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,238,235,1027,1033,1265,1268,2533
PRESTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,3,2,15,14,18,16,34
PUCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,2,3,5,9,7,12,19
PUCARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,11,15,136,135,147,150,297
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,2,3,29,22,31,25,56
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,3,0,42,52,45,52,97
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,4,9,42,43,46,52,98
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,0,0,17,23,17,23,40
PUERTO QUIJARRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,35,32,68,47,103,79,182
PUERTO RICO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,6,2,40,40,46,42,88
PUERTO SILES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,2,0,0,0,2,0,2
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,48,41,138,138,186,179,365
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,92,77,492,539,584,616,1200
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,5,4,35,56,40,60,100
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,62,46,189,177,251,223,474
QUIABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,3,8,10,11,13,19,32
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,248,204,588,503,836,707,1543
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,6,5,37,33,43,38,81
QUIRUSILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,0,0,7,3,7,3,10
RAQAYPAMPA(ETA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,7,4,44,48,51,52,103
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,6,9,49,53,55,62,117
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,10,13,60,53,70,66,136
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,170,157,712,723,882,880,1762
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,17,20,67,79,84,99,183
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,31,16,120,111,151,127,278
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,5,3,16,12,21,15,36
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,180,126,797,725,977,851,1828
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,5,8,19,17,24,25,49
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,3,6,82,86,85,92,177
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,5,4,48,32,53,36,89
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,6,3,47,41,53,44,97
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,8,4,62,67,70,71,141
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,1,0,6,11,7,11,18
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,13,14,56,61,69,75,144
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,0,1,9,10,9,11,20
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,0,0,10,8,10,8,18
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,0,4,36,39,36,43,79
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,7,9,87,65,94,74,168
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,67,87,239,248,306,335,641
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,14,6,62,62,76,68,144
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,24,15,144,111,168,126,294
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,46,46,156,126,202,172,374
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,30,39,363,378,393,417,810
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,7,12,7,15,14,27,41
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,14,15,0,0,14,15,29
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,8,6,7,1,15,7,22
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,48,58,95,50,143,108,251
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,5,5,44,42,49,47,96
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,32,32,249,256,281,288,569
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,4,3,42,41,46,44,90
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,22,18,30,29,52,47,99
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,21,16,126,115,147,131,278
SAN MATIAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,24,26,53,33,77,59,136
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,32,26,52,44,84,70,154
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,0,0,18,11,18,11,29
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,13,6,85,93,98,99,197
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,15,16,108,118,123,134,257
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,4,2,17,17,21,19,40
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,0,0,1,1,1,1,2
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,2,2,23,25,25,27,52
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,0,0,8,7,8,7,15
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,3,5,29,22,32,27,59
SAN RAMON BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,0,5,43,22,43,27,70
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,5,5,51,41,56,46,102
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,25,21,103,69,128,90,218
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,1482,1327,3354,3011,4836,4338,9174
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,11,9,82,74,93,83,176
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,15,10,123,99,138,109,247
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,1,2,10,10,11,12,23
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,9,3,30,25,39,28,67
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,3,2,28,6,31,8,39
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,1,0,23,13,24,13,37
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,12,9,44,42,56,51,107
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,2,0,8,15,10,15,25
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,1,2,41,34,42,36,78
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,5,13,46,54,51,67,118
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,42,43,230,191,272,234,506
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,15,19,97,103,112,122,234
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,1,1,27,22,28,23,51
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,48,45,371,376,419,421,840
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,5,4,14,18,19,22,41
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,4,4,50,52,54,56,110
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,31,38,52,43,83,81,164
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,410,403,1031,1000,1441,1403,2844
TACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,5,0,4,7,9,7,16
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,8,8,28,32,36,40,76
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,1,2,23,32,24,34,58
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,1,2,22,38,23,40,63
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,0,0,3,7,3,7,10
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,18,40,120,117,138,157,295
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,6,7,49,47,55,54,109
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,4,4,20,26,24,30,54
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,9,15,58,64,67,79,146
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,376,390,272,308,648,698,1346
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,8,12,36,36,44,48,92
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,9,9,68,76,77,85,162
TIAHUANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,7,7,68,61,75,68,143
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,6,3,39,43,45,46,91
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,4,5,51,54,55,59,114
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,80,99,211,219,291,318,609
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,16,15,147,148,163,163,326
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,0,0,2,2,2,2,4
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,2,3,39,35,41,38,79
TODOS SANTOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,1,1,0,0,1,1,2
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,20,9,45,19,65,28,93
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,4,3,19,16,23,19,42
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,8,3,43,54,51,57,108
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,4,7,34,28,38,35,73
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,6,4,37,38,43,42,85
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,38,30,69,59,107,89,196
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,1,2,10,12,11,14,25
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,1,1,1,8,2,9,11
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,110,101,453,385,563,486,1049
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,24,42,208,221,232,263,495
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,3,1,14,15,17,16,33
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2020-10-01,0,1,33,33,33,34,67
