municipality,group,variable,month,Niñas(os) de 1 año con dosis completas de zinc (Talla Baja),TOTAL
PADCAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,1,1
PADILLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,3,3
PAILON,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,2,2
PALCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,6,6
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,8,8
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,3,3
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,8,8
PELECHUCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,4,4
POCOATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,3,3
POCONA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,2,2
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,7,7
PORCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,2,2
POROMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,8,8
PORONGO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,2,2
POTOSI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,89,89
PRESTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,1,1
PUCARANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,6,6
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,5,5
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,3,3
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,6,6
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,2,2
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,1,1
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,16,16
PUNA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,2,2
PUNATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,7,7
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,26,26
QUIME,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,3,3
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,4,4
RAVELO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,6,6
REYES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,5,5
RIBERALTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,18,18
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,4,4
SACABA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,34,34
SACABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,3,3
SACACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,19,19
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,5,5
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,3,3
SAN BENITO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,2,2
SAN BORJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,29,29
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,3,3
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,1,1
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,9,9
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,21,21
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,1,1
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,6,6
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,1,1
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,5,5
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,10,10
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,4,4
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,9,9
SANTA ANA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,2,2
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,364,364
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,1,1
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,1,1
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,3,3
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,2,2
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,2,2
SENA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,2,2
SHINAOTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,12,12
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,6,6
SICAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,3,3
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,10,10
SOPACHUY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,3,3
SORACACHI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,1,1
SORATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,7,7
SUCRE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,37,37
TACACOMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,2,2
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,2,2
TACOPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,2,2
TAPACARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,22,22
TARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,2,2
TARACO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,1,1
TARATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,3,3
TARIJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,30,30
TARVITA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,3,3
TEOPONTE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,1,1
TIAHUANACU,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,3,3
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,17,17
TIPUANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,1,1
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,15,15
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,12,12
TOCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,2,2
TOLATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,3,3
TOMINA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,3,3
TORO TORO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,4,4
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,3,3
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,1,1
TRINIDAD,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,7,7
TUPIZA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,11,11
TURCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,1,1
UMALA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,2,2
UNCIA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,4,4
URUBICHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,1,1
UYUNI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,5,5
VACAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,3,3
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,3,3
VIACHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,19,19
VILA VILA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,5,5
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,4,4
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,3,3
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,1,1
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,5,5
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,14,14
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,3,3
VILLAZON,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,6,6
VINTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,9,9
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,4,4
WARNES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,7,7
YACUIBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,14,14
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,1,1
YANACACHI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,4,4
YAPACANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,2,2
YOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,6,6
YOTALA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-03-01,2,2
ACACIO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
ACHACACHI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,13,13
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,12,12
AIQUILE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,9,9
ALALAY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,2,2
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,4,4
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
ANTEQUERA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,2,2
ANZALDO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,5,5
APOLO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,7,7
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,6,6
ARANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,2,2
ARBIETO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,6,6
ATOCHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,2,2
AUCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,2,2
AYO AYO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,10,10
AZURDUY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,3,3
BAURES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,4,4
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
BERMEJO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,7,7
BETANZOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,8,8
BOLIVAR,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,8,8
BOLPEBRA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
BOYUIBE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
CAIROMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,2,2
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
CALACOTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,3,3
CAMARGO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,18,18
CAMIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,3,3
CAPINOTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,8,8
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,3,3
CARACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
CARANAVI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,11,11
CARAPARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,2,2
CARIPUYO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,2,2
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
CATACORA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
CHACARILLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,15,15
CHARAGUA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
CHARAÑA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
CHAYANTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,2,2
CHIMORE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
CHIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,2,2
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,5,5
CHUMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,5,5
CKOCHAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,5,5
CLIZA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
COBIJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,7,7
COCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,6,6
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,146,146
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,7,7
COLLANA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,2,2
COLOMI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,27,27
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,11,11
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,4,4
COLQUIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,6,6
COMANCHE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
COMARAPA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,9,9
COMBAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,2,2
COPACABANA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
CORIPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,3,3
CORO CORO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,2,2
COROICO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
CORQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,2,2
COTAGAITA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,2,2
COTOCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,7,7
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
CUEVO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
CULPINA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,5,5
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
EL ALTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,160,160
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,5,5
EL TORNO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,5,5
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,2,2
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,6,6
ESCOMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,2,2
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,2,2
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,3,3
EXALTACION,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,2,2
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,2,2
GUANAY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
GUAQUI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,8,8
HUANUNI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,5,5
HUARACAJE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
HUARINA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,3,3
HUMANATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
ICHOCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,4,4
ICLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,3,3
INCAHUASI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,2,2
INQUISIVI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,4,4
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,3,3
IXIAMAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,4,4
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,6,6
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,7,7
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,8,8
LA PAZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,202,202
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
LAJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,9,9
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,2,2
LLICA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
LURIBAY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,3,3
MACHARETI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,2,2
MAGDALENA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
MAIRANA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,3,3
MALLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
MAPIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,27,27
MECAPACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
MINEROS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,5,5
MIZQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,4,4
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,3,3
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,2,2
MONTERO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,6,6
MORO MORO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
MOROCHATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,12,12
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,1,1
OCURI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,5,5
ORURO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,91,91
PADCAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,2,2
PAILON,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,3,3
PALCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,7,7
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,7,7
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,15,15
PELECHUCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,3,3
POCOATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,4,4
POCONA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,5,5
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,4,4
POOPO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,3,3
POROMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,4,4
POTOSI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,63,63
PRESTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,4,4
PUCARANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-04-01,10,10
