municipality,group,variable,month,Niñas(os) de 1 año con dosis completa de hierro,TOTAL
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,1,1
HUMANATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,3,3
ICHOCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,9,9
ICLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,12,12
INCAHUASI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,13,13
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,3,3
INQUISIVI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,14,14
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,15,15
IXIAMAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,6,6
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,12,12
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,47,47
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,247,247
LA PAZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,671,671
LA RIVERA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,1,1
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,8,8
LAJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,22,22
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,3,3
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,8,8
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,100,100
LORETO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,3,3
LURIBAY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,21,21
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,9,9
MACHARETI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,10,10
MAGDALENA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,41,41
MAIRANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,25,25
MALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,4,4
MAPIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,48,48
MECAPACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,27,27
MINEROS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,45,45
MIZQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,37,37
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,19,19
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,7,7
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,17,17
MONTERO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,173,173
MORO MORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,2,2
MOROCHATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,20,20
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,9,9
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,2,2
OCURI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,12,12
OKINAWA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,24,24
OMEREQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,1,1
ORURO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,353,353
PADCAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,29,29
PADILLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,10,10
PAILON,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,60,60
PALCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,33,33
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,59,59
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,5,5
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,14,14
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,9,9
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,26,26
PAZÑA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,7,7
PELECHUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,11,11
POCOATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,20,20
POCONA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,14,14
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,12,12
POOPO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,8,8
PORCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,28,28
POROMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,23,23
PORONGO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,23,23
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,142,142
PORVENIR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,12,12
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,2,2
POTOSI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,346,346
PRESTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,11,11
PUCARANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,38,38
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,8,8
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,8,8
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,14,14
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,12,12
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,26,26
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,4,4
PUERTO SILES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,2,2
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,79,79
PUNA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,16,16
PUNATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,26,26
QUIABAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,5,5
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,155,155
QUIME,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,16,16
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,5,5
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,13,13
RAVELO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,26,26
REYES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,34,34
RIBERALTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,182,182
ROBORE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,37,37
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,42,42
SABAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,4,4
SACABA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,211,211
SACABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,3,3
SACACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,26,26
SAIPINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,9,9
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,12,12
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,10,10
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,1,1
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,22,22
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,7,7
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,18,18
SAN BENITO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,10,10
SAN BORJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,65,65
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,23,23
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,29,29
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,6,6
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,117,117
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,15,15
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,26,26
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,6,6
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,32,32
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,13,13
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,69,69
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,9,9
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,25,25
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,48,48
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,18,18
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,18,18
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,2,2
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,16,16
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,52,52
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,2,2
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,4,4
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,6,6
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,6,6
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,8,8
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,12,12
SANTA ANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,41,41
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,1909,1909
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,23,23
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,39,39
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,5,5
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,10,10
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,4,4
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,1,1
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,12,12
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,7,7
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,18,18
SENA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,26,26
SHINAOTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,43,43
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,29,29
SICAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,7,7
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,70,70
SOPACHUY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,6,6
SORACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,20,20
SORATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,27,27
SUCRE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,462,462
TACACOMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,12,12
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,11,11
TACOPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,6,6
TAHUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,1,1
TAPACARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,27,27
TARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,13,13
TARACO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,8,8
TARATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,16,16
TARIJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,256,256
TARVITA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,11,11
TEOPONTE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,18,18
TIAHUANACU,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,23,23
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,38,38
TIPUANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,23,23
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,91,91
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,25,25
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,3,3
TOCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,11,11
TOLATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,10,10
TOLEDO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,3,3
TOMAVE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,25,25
TOMINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,10,10
TORO TORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,17,17
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,32,32
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,6,6
TRIGAL,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,1,1
TRINIDAD,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,54,54
TUPIZA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,56,56
TURCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,6,6
UMALA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,9,9
UNCIA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,26,26
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,27,27
URUBICHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,17,17
UYUNI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,53,53
VACAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,13,13
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,20,20
VIACHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,49,49
VILA VILA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,5,5
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,17,17
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,113,113
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,5,5
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,8,8
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,18,18
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,154,154
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,21,21
VILLAZON,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,49,49
VINTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,50,50
VITICHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,7,7
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,6,6
WARNES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,243,243
YACO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,19,19
YACUIBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,220,220
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,10,10
YANACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,1,1
YAPACANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,119,119
YOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,10,10
YOTALA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,6,6
YUNCHARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,6,6
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-03-01,8,8
ACACIO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,6,6
ACHACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,36,36
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,31,31
AIQUILE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,14,14
ALCALA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,1,1
ALTO BENI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,17,17
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,20,20
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,4,4
ANTEQUERA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,6,6
ANZALDO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,9,9
APOLO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,43,43
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,4,4
ARANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,14,14
ARBIETO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,34,34
ARQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,11,11
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,96,96
ATOCHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,6,6
AUCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,10,10
AYATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,8,8
AYO AYO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,43,43
AZURDUY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,11,11
BATALLAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,23,23
BAURES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,3,3
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,5,5
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,2,2
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,3,3
BERMEJO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,73,73
BETANZOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,33,33
BOLIVAR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,9,9
BOYUIBE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,8,8
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,20,20
CABEZAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,46,46
CAIROMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,22,22
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,19,19
CAJUATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,17,17
CALACOTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,3,3
CALAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,5,5
CAMARGO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,21,21
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,5,5
CAMIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,46,46
CAPINOTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,30,30
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,2,2
CARACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,32,32
CARANAVI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,106,106
CARANGAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,2,2
CARAPARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,29,29
CARIPUYO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,13,13
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,15,15
CATACORA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,4,4
CHACARILLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,2,2
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,46,46
CHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,10,10
CHARAGUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,52,52
CHARAÑA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,4,4
CHAYANTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,11,11
CHIMORE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,31,31
CHIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,3,3
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,1,1
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,9,9
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,17,17
CHUMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,10,10
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,12,12
CKOCHAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,14,14
CLIZA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,45,45
COBIJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,181,181
COCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,27,27
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,630,630
COIPASA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,1,1
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,53,53
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,25,25
COLOMI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-04-01,39,39
