municipality,group,variable,month,Niñas(os) de 6 meses con lactancia materna exclusiva,TOTAL
IXIAMAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,6,6
JESUS DE MACHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,6,6
LA ASUNTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,11,11
LA GUARDIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,127,127
LA PAZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,702,702
LAGUNILLAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,1,1
LAJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,7,7
LAS CARRERAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,3,3
LICOMA PAMPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,3,3
LLALLAGUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,70,70
LLICA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,3,3
LORETO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,4,4
LURIBAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,7,7
MACHACAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,5,5
MAGDALENA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,27,27
MAIRANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,1,1
MALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,3,3
MAPIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,11,11
MECAPACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,1,1
MINEROS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,14,14
MIZQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,17,17
MOCOMOCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,9,9
MOJOCOYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,3,3
MONTEAGUDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,38,38
MONTERO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,19,19
MOROCHATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,5,5
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,1,1
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,5,5
OCURI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,27,27
OKINAWA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,3,3
OMEREQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,2,2
ORURO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,345,345
PADCAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,18,18
PADILLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,10,10
PAILON,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,22,22
PALCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,10,10
PALOS BLANCOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,7,7
PAMPA AULLAGAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,1,1
PAMPA GRANDE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,3,3
PAPEL PAMPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,4,4
PASORAPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,2,2
PATACAMAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,48,48
PAZÑA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,2,2
POCOATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,20,20
POCONA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,11,11
POJO (CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,7,7
POOPO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,9,9
PORCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,19,19
POROMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,19,19
PORONGO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,1,1
PORTACHUELO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,24,24
PORVENIR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,8,8
POTOSI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,292,292
PRESTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,6,6
PUCARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,1,1
PUCARANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,14,14
PUERTO ACOSTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,4,4
PUERTO CARABUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,6,6
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,9,9
PUERTO PEREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,1,1
PUERTO QUIJARRO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,77,77
PUERTO RICO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,12,12
PUERTO SILES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,3,3
PUERTO SUAREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,6,6
PUERTO VILLARROEL,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,51,51
PUNA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,23,23
PUNATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,23,23
QUIABAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,3,3
QUILLACOLLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,192,192
QUIME,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,3,3
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,6,6
RAVELO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,14,14
REYES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,18,18
RIBERALTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,150,150
ROBORE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,23,23
RURRENABAQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,39,39
SABAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,3,3
SACABA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,235,235
SACABAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,7,7
SACACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,24,24
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,16,16
SAMAIPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,5,5
SAN AGUSTIN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,2,2
SAN ANDRES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,6,6
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,2,2
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,8,8
SAN BENITO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,3,3
SAN BORJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,54,54
SAN BUENA VENTURA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,69,69
SAN CARLOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,23,23
SAN IGNACIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,36,36
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,190,190
SAN JAVIER(BNI),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,15,15
SAN JAVIER(STC),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,24,24
SAN JOAQUIN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,2,2
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,69,69
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,6,6
SAN JULIAN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,44,44
SAN LORENZO(PND),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,13,13
SAN LORENZO(TJA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,20,20
SAN LUCAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,34,34
SAN MATIAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,24,24
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,6,6
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,5,5
SAN PEDRO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,12,12
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,44,44
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,3,3
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,1,1
SAN RAMON BENI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,7,7
SAN RAMON SCZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,11,11
SANTA ANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,15,15
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,1050,1050
SANTA ROSA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,26,26
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,27,27
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,1,1
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,2,2
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,6,6
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,1,1
SANTIVAÑES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,2,2
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,5,5
SAPAHAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,4,4
SENA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,13,13
SHINAOTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,16,16
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,16,16
SICAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,6,6
SIPE SIPE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,44,44
SOPACHUY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,10,10
SORACACHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,9,9
SORATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,20,20
SUCRE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,155,155
TACACOMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,4,4
TACOBAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,6,6
TACOPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,3,3
TAPACARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,23,23
TARABUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,14,14
TARACO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,4,4
TARATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,4,4
TARIJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,120,120
TARVITA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,7,7
TEOPONTE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,8,8
TIAHUANACU,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,9,9
TINGUIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,20,20
TIPUANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,7,7
TIQUIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,26,26
TIRAQUE (CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,8,8
TOCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,8,8
TOLATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,3,3
TOLEDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,9,9
TOMAVE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,12,12
TOMINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,12,12
TORO TORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,17,17
TOTORA(CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,11,11
TOTORA(ORR),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,6,6
TRINIDAD,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,333,333
TUPIZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,28,28
TURCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,4,4
UMALA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,7,7
UNCIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,25,25
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,6,6
URUBICHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,11,11
UYUNI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,7,7
VACAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,7,7
VIACHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,20,20
VILA VILA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,7,7
VILLA CHARCAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,5,5
VILLA MONTES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,24,24
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,3,3
VILLA RIVERO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,4,4
VILLA SERRANO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,6,6
VILLA TUNARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,37,37
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,16,16
VILLAZON,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,39,39
VINTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,82,82
VITICHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,7,7
WALDO BALLIVIAN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,3,3
WARNES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,157,157
YACO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,5,5
YACUIBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,37,37
YAMPARAEZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,10,10
YAPACANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,93,93
YOCALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,3,3
YOTALA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,4,4
YUNCHARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,1,1
ZUDAÑEZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-03-01,7,7
ACACIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,5,5
ACHACACHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,113,113
ACHOCALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,4,4
AIQUILE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,4,4
ALALAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,2,2
ALCALA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,1,1
ALTO BENI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,6,6
ANCORAIMES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,3,3
ANDAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,1,1
ANTEQUERA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,2,2
ANZALDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,11,11
APOLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,16,16
ARAMPAMPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,3,3
ARANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,2,2
ARBIETO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,7,7
ARQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,15,15
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,27,27
ATOCHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,6,6
AUCAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,2,2
AYATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,5,5
AYO AYO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,17,17
AZURDUY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,2,2
BATALLAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,6,6
BAURES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,6,6
BELLA FLOR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,1,1
BERMEJO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,10,10
BETANZOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,51,51
BOLIVAR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,5,5
BOLPEBRA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,7,7
BOYUIBE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,6,6
BUENA VISTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,5,5
CABEZAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,8,8
CAIROMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,7,7
"CAIZA ""D""",micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,12,12
CALAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,10,10
CAMARGO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,13,13
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,2,2
CAMIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,43,43
CAPINOTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,20,20
CARACOLLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,19,19
CARANAVI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,34,34
CARANGAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,1,1
CARAPARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,6,6
CARIPUYO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,1,1
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,1,1
CHALLAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,34,34
CHAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,14,14
CHARAGUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,4,4
CHARAÑA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,1,1
CHAYANTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,19,19
CHIMORE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,22,22
CHIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,1,1
CHOQUE COTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,6,6
CHUMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,4,4
CKOCHAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,18,18
CLIZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,7,7
COBIJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,72,72
COCAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,19,19
COCHABAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,221,221
COLCAPIRHUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,12,12
"COLCHA ""K""",micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,8,8
COLLANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,2,2
COLOMI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,8,8
COLQUECHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,68,68
COLQUENCHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,7,7
COLQUIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,13,13
COMARAPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,2,2
COMBAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,1,1
CONCEPCION,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,13,13
COPACABANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,5,5
CORIPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,6,6
CORO CORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,2,2
COROICO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,4,4
CORQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,6,6
COTAGAITA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,23,23
COTOCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,26,26
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,1,1
CUATRO CAÑADAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-04-01,35,35
