municipality,group,variable,month,Días camas ocupadas otros servicios,TOTAL
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas otros servicios,2017-03-01,39,39
VILLAZON,internaciones dias camas,dias camas ocupadas otros servicios,2017-03-01,664,664
VINTO,internaciones dias camas,dias camas ocupadas otros servicios,2017-03-01,184,184
WARNES,internaciones dias camas,dias camas ocupadas otros servicios,2017-03-01,734,734
YACUIBA,internaciones dias camas,dias camas ocupadas otros servicios,2017-03-01,2629,2629
YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2017-03-01,694,694
YOCALLA,internaciones dias camas,dias camas ocupadas otros servicios,2017-03-01,31,31
YOTALA,internaciones dias camas,dias camas ocupadas otros servicios,2017-03-01,3,3
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas otros servicios,2017-03-01,22,22
ACHACACHI,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,44,44
AIQUILE,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,94,94
ALTO BENI,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,2,2
ANZALDO,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,84,84
APOLO,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,7,7
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,426,426
ATOCHA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,277,277
AUCAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,44,44
AZURDUY,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,78,78
BAURES,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,54,54
BERMEJO,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,1054,1054
BETANZOS,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,7,7
BOYUIBE,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,40,40
BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,62,62
CABEZAS,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,87,87
"CAIZA ""D""",internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,90,90
CALACOTO,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,3,3
CAMARGO,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,288,288
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,5,5
CAMIRI,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,1257,1257
CAPINOTA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,76,76
CARACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,11,11
CARANAVI,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,250,250
CARAPARI,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,2,2
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,22,22
CHALLAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,161,161
CHARAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,264,264
CHAYANTA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,17,17
CHIMORE,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,10,10
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,265,265
CHUMA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,2,2
CKOCHAS,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,4,4
CLIZA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,144,144
COBIJA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,1965,1965
COCAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,2,2
COCHABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,34945,34945
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,121,121
"COLCHA ""K""",internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,5,5
COLPA BELGICA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,50,50
COMARAPA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,180,180
CONCEPCION,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,83,83
COPACABANA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,3,3
CORO CORO,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,2,2
COROICO,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,312,312
COTAGAITA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,41,41
COTOCA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,403,403
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,217,217
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,2,2
CUEVO,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,9,9
CULPINA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,57,57
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,1,1
EL ALTO,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,10980,10980
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,35,35
EL TORNO,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,537,537
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,56,56
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,20,20
ESCOMA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,5,5
EXALTACION,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,1,1
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,50,50
FILADELFIA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,9,9
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,24,24
GUANAY,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,86,86
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,1144,1144
GUTIERREZ,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,134,134
HUACARETA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,88,88
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,8,8
HUANUNI,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,384,384
HUARACAJE,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,47,47
HUAYLLAMARCA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,8,8
ICLA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,11,11
INCAHUASI,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,12,12
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,57,57
IXIAMAS,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,56,56
LA ASUNTA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,27,27
LA GUARDIA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,621,621
LA PAZ,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,49936,49936
LAS CARRERAS,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,4,4
LLALLAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,637,637
MACHACAMARCA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,11,11
MACHARETI,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,2,2
MAGDALENA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,184,184
MAIRANA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,40,40
MAPIRI,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,26,26
MINEROS,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,67,67
MIZQUE,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,86,86
MOJOCOYA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,2,2
MONTEAGUDO,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,434,434
MONTERO,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,2309,2309
MOROCHATA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,2,2
OCURI,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,5,5
OKINAWA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,6,6
OMEREQUE,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,22,22
ORURO,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,5102,5102
PADILLA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,258,258
PAILON,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,219,219
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,110,110
PASORAPA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,2,2
PATACAMAYA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,65,65
POCONA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,1,1
POJO (CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,12,12
PORCO,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,10,10
PORTACHUELO,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,474,474
POTOSI,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,8105,8105
PRESTO,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,20,20
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,50,50
PUERTO RICO,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,47,47
PUERTO SILES,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,2,2
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,493,493
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,518,518
PUNA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,7,7
PUNATA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,917,917
QUILLACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,258,258
QUIRUSILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,11,11
REYES,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,39,39
RIBERALTA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,2791,2791
ROBORE,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,238,238
RURRENABAQUE,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,300,300
SACABA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,1222,1222
SACABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,1,1
SACACA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,31,31
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,2,2
SAMAIPATA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,21,21
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,27,27
SAN BORJA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,321,321
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,91,91
SAN IGNACIO,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,235,235
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,991,991
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,68,68
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,36,36
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,292,292
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,554,554
SAN JULIAN,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,353,353
SAN LUCAS,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,32,32
SAN MATIAS,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,155,155
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,41,41
SAN PABLO DE LIPEZ,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,2,2
SAN PEDRO,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,35,35
SAN RAFAEL,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,20,20
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,42,42
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,540,540
SANTA ANA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,144,144
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,40483,40483
SANTA ROSA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,132,132
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,36,36
SANTIAGO DE HUATA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,1,1
SENA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,3,3
SHINAOTA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,97,97
SOPACHUY,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,38,38
SORATA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,2,2
SUCRE,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,26090,26090
TACACHI,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,1,1
TACACOMA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,1,1
TACOPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,2,2
TAPACARI,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,1,1
TARABUCO,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,201,201
TARIJA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,12020,12020
TARVITA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,86,86
TIAWANACU,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,2,2
TIPUANI,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,11,11
TIQUIPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,167,167
TOMAVE,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,2,2
TOMINA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,1,1
TORO TORO,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,32,32
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,18,18
TRIGAL,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,4,4
TRINIDAD,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,3933,3933
TUPIZA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,1549,1549
UNCIA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,12,12
URUBICHA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,23,23
UYUNI,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,305,305
VALLEGRANDE,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,493,493
VIACHA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,227,227
VILA VILA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,7,7
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,21,21
VILLA MONTES,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,498,498
VILLA SERRANO,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,13,13
VILLA TUNARI,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,1062,1062
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,39,39
VILLAZON,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,534,534
VINTO,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,226,226
WARNES,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,931,931
YACUIBA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,2221,2221
YANACACHI,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,1,1
YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,683,683
YOCALLA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,30,30
YOTALA,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,47,47
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas otros servicios,2017-04-01,46,46
ACHACACHI,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,142,142
AIQUILE,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,90,90
ANZALDO,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,60,60
APOLO,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,39,39
ARANI,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,7,7
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,587,587
ATOCHA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,357,357
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,30,30
AZURDUY,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,50,50
BAURES,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,49,49
BERMEJO,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,922,922
BETANZOS,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,4,4
BOLIVAR,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,4,4
BOYUIBE,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,22,22
BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,55,55
CABEZAS,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,88,88
CAMARGO,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,324,324
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,93,93
CAMIRI,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,1195,1195
CAPINOTA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,90,90
CARACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,62,62
CARANAVI,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,277,277
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,44,44
CHALLAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,104,104
CHARAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,240,240
CHAYANTA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,16,16
CHIMORE,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,23,23
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,361,361
CHUMA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,4,4
CKOCHAS,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,64,64
CLIZA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,134,134
COBIJA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,635,635
COCHABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,36820,36820
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,94,94
"COLCHA ""K""",internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,8,8
COLOMI,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,5,5
COLPA BELGICA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,30,30
COMARAPA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,168,168
CONCEPCION,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,108,108
CORO CORO,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,2,2
COROICO,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,306,306
COTAGAITA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,27,27
COTOCA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,362,362
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,209,209
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,1,1
CUEVO,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,1,1
CULPINA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,60,60
EL ALTO,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,11445,11445
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,15,15
EL TORNO,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,709,709
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,48,48
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,20,20
ESCOMA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,23,23
EUCALIPTUS,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,2,2
EXALTACION,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,4,4
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,44,44
FILADELFIA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,11,11
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,61,61
GUANAY,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,45,45
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,1188,1188
GUTIERREZ,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,105,105
HUACARETA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,48,48
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,1,1
HUANUNI,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,513,513
HUARACAJE,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,21,21
HUAYLLAMARCA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,12,12
INCAHUASI,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,19,19
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,46,46
IXIAMAS,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,34,34
LA ASUNTA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,38,38
LA GUARDIA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,526,526
LA PAZ,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,45277,45277
LAGUNILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,10,10
LAS CARRERAS,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,3,3
LLALLAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,519,519
LORETO,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,1,1
MACHACAMARCA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,10,10
MACHARETI,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,15,15
MAGDALENA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,142,142
MAIRANA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,45,45
MAPIRI,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,19,19
MINEROS,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,29,29
MIZQUE,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,131,131
MOJOCOYA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,7,7
MONTEAGUDO,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,440,440
MONTERO,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,2180,2180
MORO MORO,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,5,5
MOROCHATA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,3,3
OCURI,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,3,3
OKINAWA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,9,9
OMEREQUE,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,13,13
ORURO,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,5489,5489
PADILLA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,195,195
PAILON,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,222,222
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,122,122
PAMPA GRANDE,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,6,6
PASORAPA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,14,14
PATACAMAYA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,53,53
POJO (CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,4,4
POROMA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,5,5
PORONGO,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,4,4
PORTACHUELO,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,393,393
POSTRER VALLE,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,1,1
POTOSI,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,8065,8065
PRESTO,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,3,3
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,8,8
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,128,128
PUERTO RICO,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,75,75
PUERTO SILES,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,3,3
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,409,409
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,585,585
PUNATA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,679,679
QUILLACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,295,295
QUIRUSILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,4,4
REYES,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,45,45
RIBERALTA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,2675,2675
ROBORE,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,147,147
RURRENABAQUE,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,273,273
SACABA,internaciones dias camas,dias camas ocupadas otros servicios,2017-05-01,826,826
