municipality,group,variable,month,Mujeres puérperas con dosis completa de hierro,TOTAL
SAN MATIAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,2,2
SAN MIGUEL DE VELASCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,15,15
SAN PABLO DE LIPEZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,2,2
SAN PEDRO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,23,23
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,33,33
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,4,4
SAN PEDRO DE TIQUINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,7,7
SAN RAFAEL,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,10,10
SAN RAMON BENI,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,13,13
SANTA ANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,18,18
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,1903,1903
SANTA ROSA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,23,23
SANTA ROSA DEL SARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,26,26
SANTIAGO DE CALLAPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,5,5
SANTIAGO DE HUARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,9,9
SANTIAGO DE HUATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,10,10
SANTIVAÑES,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,3,3
SANTUARIO DE QUILLACAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,7,7
SAPAHAQUI,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,4,4
SHINAOTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,49,49
SICA SICA (VILLA AROMA),micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,19,19
SIPE SIPE,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,34,34
SOPACHUY,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,17,17
SORACACHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,7,7
SORATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,18,18
SUCRE,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,445,445
TACACHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,1,1
TACACOMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,8,8
TACOBAMBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,12,12
TACOPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,18,18
TAHUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,3,3
TAPACARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,30,30
TARABUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,35,35
TARACO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,5,5
TARIJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,121,121
TARVITA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,25,25
TEOPONTE,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,12,12
TIAWANACU,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,24,24
TINGUIPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,33,33
TIPUANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,17,17
TIQUIPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,184,184
TIRAQUE (CBBA),micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,10,10
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,1,1
TOCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,5,5
TODOS SANTOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,1,1
TOLATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,4,4
TOLEDO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,4,4
TOMAVE,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,8,8
TOMINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,16,16
TORO TORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,12,12
TOTORA(CBBA),micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,23,23
TOTORA(ORR),micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,8,8
TRINIDAD,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,243,243
TUPIZA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,69,69
TURCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,1,1
UMALA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,5,5
UNCIA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,20,20
URIONDO (A. CONCEPCION),micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,14,14
URUBICHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,10,10
UYUNI,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,29,29
VACAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,16,16
VALLEGRANDE,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,28,28
VIACHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,49,49
VILA VILA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,8,8
VILLA CHARCAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,17,17
VILLA MONTES,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,110,110
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,4,4
VILLA RIVERO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,4,4
VILLA SERRANO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,16,16
VILLA TUNARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,134,134
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,13,13
VILLAZON,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,16,16
VINTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,128,128
VITICHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,10,10
WALDO BALLIVIAN,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,6,6
WARNES,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,109,109
YACO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,11,11
YACUIBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,147,147
YAMPARAEZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,13,13
YANACACHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,3,3
YAPACANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,94,94
YOCALLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,7,7
YOTALA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,15,15
YUNCHARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,6,6
ZUDAÑEZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-03-01,10,10
ACACIO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,14,14
ACHACACHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,54,54
ACHOCALLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,8,8
AIQUILE,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,33,33
ALALAY,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,6,6
ALCALA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,3,3
ALTO BENI,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,12,12
ANCORAIMES,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,18,18
ANDAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,5,5
ANTEQUERA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,1,1
ANZALDO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,13,13
APOLO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,16,16
ARANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,17,17
ARBIETO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,8,8
ARQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,7,7
ASCENCION DE GUARAYOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,3,3
ATOCHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,5,5
AYATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,10,10
AYO AYO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,13,13
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,29,29
AZURDUY,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,21,21
BATALLAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,20,20
BAURES,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,1,1
BELEN DE URMIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,2,2
BERMEJO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,53,53
BETANZOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,54,54
BOLIVAR,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,13,13
BOLPEBRA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,1,1
BOYUIBE,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,2,2
BUENA VISTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,17,17
CABEZAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,15,15
CAIROMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,16,16
"CAIZA ""D""",micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,14,14
CAJUATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,8,8
CALACOTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,4,4
CALAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,18,18
CAMARGO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,39,39
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,3,3
CAMIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,81,81
CAPINOTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,42,42
CAQUIAVIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,6,6
CARACOLLO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,29,29
CARANAVI,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,95,95
CARAPARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,11,11
CARIPUYO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,8,8
CARMEN RIVERO TORREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,6,6
CHACARILLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,2,2
CHALLAPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,70,70
CHAQUI,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,7,7
CHARAGUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,46,46
CHARAÑA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,1,1
CHAYANTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,21,21
CHIMORE,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,28,28
CHIPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,1,1
CHOQUE COTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,29,29
CHUMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,16,16
CKOCHAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,35,35
CLIZA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,26,26
COBIJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,158,158
COCAPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,28,28
COCHABAMBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,321,321
COIPASA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,2,2
COLCAPIRHUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,28,28
"COLCHA ""K""",micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,7,7
COLLANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,2,2
COLOMI,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,24,24
COLPA BELGICA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,21,21
COLQUECHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,68,68
COLQUENCHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,8,8
COLQUIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,24,24
COMANCHE,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,1,1
COMARAPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,37,37
COMBAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,3,3
CONCEPCION,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,2,2
COPACABANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,8,8
CORIPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,13,13
CORO CORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,4,4
COROICO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,39,39
CORQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,7,7
COTAGAITA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,21,21
COTOCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,34,34
CUATRO CAÑADAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,24,24
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,2,2
CUEVO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,8,8
CULPINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,31,31
CURAHUARA DE CARANGAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,11,11
CURVA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,4,4
DESAGUADERO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,7,7
EL ALTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,1068,1068
EL CHORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,5,5
EL PUENTE(STC),micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,7,7
EL PUENTE(TJA),micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,15,15
EL TORNO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,66,66
EL VILLAR,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,2,2
ENTRE RIOS TRJ,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,35,35
ENTRE RIOS CBBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,29,29
ESCOMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,8,8
EUCALIPTUS,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,8,8
EUREKA (SANTOS MERCADO),micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,3,3
EXALTACION,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,5,5
FERNANDEZ ALONSO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,10,10
FILADELFIA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,2,2
GENERAL SAAVEDRA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,8,8
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,13,13
GUANAY,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,11,11
GUAQUI,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,7,7
GUAYARAMERIN,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,90,90
GUTIERREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,14,14
HUACARETA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,20,20
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,7,7
HUACHACALLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,2,2
HUANUNI,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,14,14
HUARACAJE,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,8,8
HUARINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,4,4
HUAYLLAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,5,5
HUMANATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,7,7
ICHOCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,6,6
ICLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,12,12
INCAHUASI,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,21,21
INQUISIVI,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,11,11
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,18,18
IXIAMAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,20,20
JESUS DE MACHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,18,18
LA ASUNTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,81,81
LA GUARDIA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,43,43
LA PAZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,835,835
LAGUNILLAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,14,14
LAJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,18,18
LAS CARRERAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,4,4
LICOMA PAMPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,4,4
LLALLAGUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,69,69
LLICA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,6,6
LORETO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,5,5
LURIBAY,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,5,5
MACHACAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,7,7
MACHARETI,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,10,10
MAGDALENA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,21,21
MAIRANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,18,18
MALLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,1,1
MAPIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,23,23
MECAPACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,4,4
MINEROS,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,17,17
MIZQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,47,47
MOCOMOCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,25,25
MOJINETE,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,1,1
MOJOCOYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,10,10
MONTEAGUDO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,64,64
MONTERO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,71,71
MORO MORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,4,4
MOROCHATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,14,14
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,1,1
NAZACARA DE PACAJES,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,2,2
OCURI,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,37,37
OKINAWA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,14,14
OMEREQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,16,16
ORURO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,263,263
PADCAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,21,21
PADILLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,22,22
PAILON,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,28,28
PALCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,10,10
PALOS BLANCOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,51,51
PAMPA AULLAGAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,1,1
PAMPA GRANDE,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,10,10
PAPEL PAMPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,3,3
PASORAPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,5,5
PATACAMAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,1,1
PAZÑA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,7,7
PELECHUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,5,5
POCOATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,31,31
POCONA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,18,18
POJO (CBBA),micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,16,16
POOPO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,5,5
PORCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,10,10
POROMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,22,22
PORONGO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,4,4
PORTACHUELO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,25,25
PORVENIR,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,6,6
POTOSI,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,333,333
PRESTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,15,15
PUCARANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,28,28
PUERTO ACOSTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,7,7
PUERTO CARABUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,18,18
PUERTO GONZALO MORENO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,9,9
PUERTO PEREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,4,4
PUERTO QUIJARRO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,9,9
PUERTO RICO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,7,7
PUERTO SILES,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,3,3
PUERTO VILLARROEL,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,178,178
PUNA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,35,35
PUNATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,73,73
QUIABAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,1,1
QUILLACOLLO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,25,25
QUIME,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,7,7
RAVELO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,31,31
REYES,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,18,18
RIBERALTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,273,273
ROBORE,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,26,26
RURRENABAQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,41,41
SABAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,2,2
SACABA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,172,172
SACABAMBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,6,6
SACACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,9,9
SAIPINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,12,12
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,9,9
SAMAIPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,14,14
SAN AGUSTIN,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,3,3
SAN ANDRES,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,11,11
SAN ANDRES DE MACHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,2,2
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,7,7
SAN BENITO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,15,15
SAN BORJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,108,108
SAN BUENA VENTURA,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,26,26
SAN CARLOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,59,59
SAN IGNACIO,micronutrientes,mujeres puerperas con dosis completa de hierro,2010-04-01,43,43
