municipality,group,variable,month,Mujeres embarazadas con dosis completa de hierro,TOTAL
SENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,11,11
SHINAOTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,43,43
SICA SICA (VILLA AROMA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,36,36
SICAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,4,4
SIPE SIPE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,19,19
SOPACHUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,8,8
SORACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,25,25
SORATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,33,33
SUCRE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,628,628
TACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,1,1
TACACOMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,14,14
TACOBAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,9,9
TACOPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,23,23
TAHUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,2,2
TAPACARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,49,49
TARABUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,31,31
TARACO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,4,4
TARATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,23,23
TARIJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,261,261
TARVITA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,33,33
TEOPONTE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,24,24
TIAWANACU,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,25,25
TINGUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,36,36
TIPUANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,32,32
TIQUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,59,59
TIRAQUE (CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,34,34
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,1,1
TOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,6,6
TODOS SANTOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,2,2
TOLATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,5,5
TOLEDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,6,6
TOMAVE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,19,19
TOMINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,18,18
TORO TORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,19,19
TOTORA(CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,24,24
TOTORA(ORR),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,1,1
TRIGAL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,2,2
TRINIDAD,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,479,479
TUPIZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,25,25
TURCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,3,3
UMALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,3,3
UNCIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,28,28
URIONDO (A. CONCEPCION),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,24,24
URUBICHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,13,13
UYUNI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,13,13
VACAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,17,17
VALLEGRANDE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,37,37
VIACHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,40,40
VILA VILA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,11,11
VILLA CHARCAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,24,24
VILLA MONTES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,89,89
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,1,1
VILLA RIVERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,4,4
VILLA SERRANO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,23,23
VILLA TUNARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,110,110
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,15,15
VILLAZON,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,57,57
VINTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,115,115
VITICHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,5,5
WALDO BALLIVIAN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,4,4
WARNES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,186,186
YACO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,9,9
YACUIBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,85,85
YAMPARAEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,6,6
YANACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,4,4
YAPACANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,117,117
YOCALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,8,8
YOTALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,16,16
YUNCHARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,10,10
ZUDAÑEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-02-01,15,15
ACACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,17,17
ACHACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,99,99
ACHOCALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,18,18
AIQUILE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,42,42
ALALAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,10,10
ALCALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,10,10
ALTO BENI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,36,36
ANCORAIMES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,21,21
ANDAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,7,7
ANTEQUERA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,2,2
ANZALDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,33,33
APOLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,24,24
ARANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,19,19
ARBIETO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,18,18
ARQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,40,40
ASCENCION DE GUARAYOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,61,61
ATOCHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,15,15
AYATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,25,25
AYO AYO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,10,10
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,42,42
AZURDUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,21,21
BATALLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,38,38
BAURES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,4,4
BELEN DE ANDAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,5,5
BELLA FLOR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,6,6
BERMEJO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,90,90
BETANZOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,58,58
BOLIVAR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,22,22
BOLPEBRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,6,6
BOYUIBE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,6,6
BUENA VISTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,21,21
CABEZAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,59,59
CAIROMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,28,28
"CAIZA ""D""",micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,29,29
CAJUATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,16,16
CALACOTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,5,5
CALAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,25,25
CAMARGO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,48,48
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,4,4
CAMIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,111,111
CAPINOTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,53,53
CAQUIAVIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,5,5
CARACOLLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,62,62
CARANAVI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,128,128
CARAPARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,9,9
CARIPUYO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,9,9
CARMEN RIVERO TORREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,10,10
CATACORA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,1,1
CHALLAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,87,87
CHAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,12,12
CHARAGUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,71,71
CHARAÑA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,2,2
CHAYANTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,40,40
CHIMORE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,39,39
CHIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,2,2
CHOQUE COTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,47,47
CHUMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,16,16
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,9,9
CKOCHAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,32,32
CLIZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,52,52
COBIJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,181,181
COCAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,47,47
COCHABAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,1729,1729
COIPASA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,2,2
COLCAPIRHUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,94,94
"COLCHA ""K""",micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,22,22
COLLANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,3,3
COLOMI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,36,36
COLPA BELGICA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,7,7
COLQUECHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,92,92
COLQUENCHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,17,17
COLQUIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,48,48
COMANCHE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,1,1
COMARAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,34,34
COMBAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,7,7
CONCEPCION,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,55,55
COPACABANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,31,31
CORIPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,33,33
CORO CORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,9,9
COROICO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,36,36
CORQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,8,8
COTAGAITA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,32,32
COTOCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,117,117
CUATRO CAÑADAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,43,43
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,4,4
CUEVO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,7,7
CULPINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,55,55
CURAHUARA DE CARANGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,2,2
CURVA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,8,8
DESAGUADERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,19,19
EL ALTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,2193,2193
EL CHORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,8,8
EL PUENTE(STC),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,20,20
EL PUENTE(TJA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,22,22
EL TORNO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,105,105
EL VILLAR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,8,8
ENTRE RIOS TRJ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,46,46
ENTRE RIOS CBBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,77,77
ESCOMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,19,19
EUCALIPTUS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,13,13
EUREKA (SANTOS MERCADO),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,5,5
EXALTACION,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,14,14
FERNANDEZ ALONSO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,22,22
FILADELFIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,3,3
GENERAL SAAVEDRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,29,29
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,22,22
GUANAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,27,27
GUAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,11,11
GUAYARAMERIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,158,158
GUTIERREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,43,43
HUACARETA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,21,21
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,2,2
HUACHACALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,1,1
HUANUNI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,29,29
HUARACAJE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,19,19
HUARINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,6,6
HUAYLLAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,5,5
HUMANATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,8,8
ICHOCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,15,15
ICLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,25,25
INCAHUASI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,23,23
INQUISIVI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,19,19
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,19,19
IXIAMAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,20,20
JESUS DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,27,27
LA ASUNTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,122,122
LA GUARDIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,149,149
LA PAZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,1634,1634
LAGUNILLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,11,11
LAJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,33,33
LAS CARRERAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,12,12
LICOMA PAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,5,5
LLALLAGUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,98,98
LLICA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,7,7
LORETO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,12,12
LURIBAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,19,19
MACHACAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,9,9
MACHARETI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,21,21
MAGDALENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,1,1
MAIRANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,32,32
MALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,2,2
MAPIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,49,49
MECAPACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,11,11
MINEROS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,47,47
MIZQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,129,129
MOCOMOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,29,29
MOJINETE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,1,1
MOJOCOYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,21,21
MONTEAGUDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,88,88
MONTERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,239,239
MORO MORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,3,3
MOROCHATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,45,45
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,3,3
OCURI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,58,58
OKINAWA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,32,32
OMEREQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,6,6
ORURO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,484,484
PADCAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,24,24
PADILLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,23,23
PAILON,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,80,80
PALCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,18,18
PALOS BLANCOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,71,71
PAMPA AULLAGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,5,5
PAMPA GRANDE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,15,15
PAPEL PAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,4,4
PASORAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,1,1
PATACAMAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,17,17
PAZÑA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,15,15
PELECHUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,13,13
POCOATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,59,59
POCONA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,23,23
POJO (CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,42,42
POOPO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,4,4
PORCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,9,9
POROMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,31,31
PORONGO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,27,27
PORTACHUELO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,39,39
PORVENIR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,18,18
POSTRER VALLE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,2,2
POTOSI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,380,380
PRESTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,19,19
PUCARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,5,5
PUCARANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,47,47
PUERTO ACOSTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,8,8
PUERTO CARABUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,22,22
PUERTO GONZALO MORENO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,7,7
PUERTO PEREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,12,12
PUERTO QUIJARRO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,36,36
PUERTO RICO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,19,19
PUERTO SILES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,3,3
PUERTO VILLARROEL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,310,310
PUNA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,41,41
PUNATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,32,32
QUIABAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,4,4
QUILLACOLLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,221,221
QUIME,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,11,11
RAVELO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,48,48
REYES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,37,37
RIBERALTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,378,378
ROBORE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,27,27
RURRENABAQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,65,65
SABAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,4,4
SACABA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,398,398
SACABAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,4,4
SACACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,30,30
SAIPINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,11,11
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,8,8
SAMAIPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,18,18
SAN AGUSTIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,2,2
SAN ANDRES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,18,18
SAN ANDRES DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,7,7
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,14,14
SAN BENITO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,18,18
SAN BORJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,113,113
SAN BUENA VENTURA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,29,29
SAN CARLOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,20,20
SAN IGNACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,45,45
SAN IGNACIO DE VELASCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,160,160
SAN JAVIER(BNI),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,4,4
SAN JAVIER(STC),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,34,34
SAN JOAQUIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,10,10
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,37,37
SAN JUAN DE YAPACANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,28,28
SAN JULIAN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-03-01,79,79
