,group,variable,month,FALLECIDOS A PARTIR DE LAS 48 HRS. CANTIDAD,FALLECIDOS A PARTIR DE LAS 48 HRS. CANTIDAD,TOTALES,TOTALES,TOTALES
YACUIBA,internaciones,fallecidos a partir de las 48 hrs.,2020-06-01,4,4,4,4,8
YAPACANI,internaciones,fallecidos a partir de las 48 hrs.,2020-06-01,21,4,21,4,25
ACHACACHI,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,0,0,0,0,0
AIQUILE,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,2,1,2,1,3
AYOPAYA (V. DE INDEPENDENCIA),internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,0,0,0,0,0
BERMEJO,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,3,4,3,4,7
CAMARGO,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,1,0,1,0,1
CAMIRI,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,0,5,0,5,5
CARANAVI,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,6,0,6,0,6
CARAPARI,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,0,0,0,0,0
CARMEN RIVERO TORREZ,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,1,0,1,0,1
CHALLAPATA,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,2,1,2,1,3
COBIJA,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,37,19,37,19,56
COCHABAMBA,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,304,127,304,127,431
CONCEPCION,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,3,3,3,3,6
COROICO,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,1,1,1,1,2
CULPINA,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,1,0,1,0,1
EL ALTO,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,74,33,74,33,107
ENTRE RIOS CBBA,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,2,0,2,0,2
GUANAY,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,1,0,1,0,1
GUAYARAMERIN,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,2,1,2,1,3
HUACARETA,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,1,0,1,0,1
HUANUNI,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,2,1,2,1,3
LA GUARDIA,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,10,1,10,1,11
LA PAZ,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,321,162,321,162,483
LLALLAGUA,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,0,1,0,1,1
MAIRANA,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,0,1,0,1,1
MIZQUE,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,0,0,0,0,0
MONTEAGUDO,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,0,1,0,1,1
MONTERO,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,10,5,10,5,15
ORURO,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,65,37,65,37,102
PORTACHUELO,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,2,1,2,1,3
POSTRER VALLE,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,0,1,0,1,1
POTOSI,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,10,10,10,10,20
PUERTO QUIJARRO,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,1,3,1,3,4
PUERTO RICO,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,1,0,1,0,1
PUERTO VILLARROEL,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,1,1,1,1,2
PUNATA,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,4,2,4,2,6
QUILLACOLLO,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,4,0,4,0,4
QUIME,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,1,1,1,1,2
REYES,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,1,1,1,1,2
RIBERALTA,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,12,7,12,7,19
ROBORE,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,1,2,1,2,3
RURRENABAQUE,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,1,0,1,0,1
SACABA,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,16,20,16,20,36
SAMAIPATA,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,0,1,0,1,1
SAN ANTONIO DE LOMERIO,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,1,0,1,0,1
SAN BORJA,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,3,5,3,5,8
SAN BUENA VENTURA,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,4,2,4,2,6
SAN IGNACIO,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,1,1,1,1,2
SAN IGNACIO DE VELASCO,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,9,4,9,4,13
SAN JOSE DE CHIQUITOS,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,8,2,8,2,10
SAN MIGUEL DE VELASCO,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,6,0,6,0,6
SAN PEDRO,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,2,0,2,0,2
SAN RAMON SCZ,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,0,2,0,2,2
SANTA ANA,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,5,2,5,2,7
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,247,133,247,133,380
SOPACHUY,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,1,0,1,0,1
SUCRE,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,49,23,49,23,72
TARABUCO,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,2,0,2,0,2
TARIJA,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,14,11,14,11,25
TIPUANI,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,1,0,1,0,1
TIQUIPAYA,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,0,0,0,0,0
TOMINA,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,1,0,1,0,1
TRINIDAD,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,14,8,14,8,22
TUPIZA,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,3,2,3,2,5
UYUNI,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,0,2,0,2,2
VALLEGRANDE,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,0,1,0,1,1
VIACHA,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,8,2,8,2,10
VILLA MONTES,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,3,1,3,1,4
VILLA TUNARI,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,0,3,0,3,3
VILLAZON,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,3,0,3,0,3
VINTO,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,0,0,0,0,0
YACUIBA,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,7,4,7,4,11
YAPACANI,internaciones,fallecidos a partir de las 48 hrs.,2020-07-01,2,0,2,0,2
ACHACACHI,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,0,0,0,0,0
AIQUILE,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,0,2,0,2,2
APOLO,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,1,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,0,0,0,0,0
AZURDUY,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,0,1,0,1,1
BERMEJO,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,1,4,1,4,5
CAMARGO,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,2,0,2,0,2
CAMIRI,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,0,1,0,1,1
CARANAVI,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,2,0,2,0,2
CARAPARI,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,0,0,0,0,0
CHALLAPATA,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,0,0,0,0,0
COBIJA,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,6,3,6,3,9
COCHABAMBA,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,175,69,175,69,244
COROICO,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,1,0,1,0,1
COTOCA,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,1,0,1,0,1
CUATRO CAÑADAS,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,0,1,0,1,1
EL ALTO,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,96,35,96,35,131
ENTRE RIOS CBBA,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,1,0,1,0,1
GUAYARAMERIN,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,2,0,2,0,2
HUANUNI,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,1,0,1,0,1
LA GUARDIA,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,4,0,4,0,4
LA PAZ,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,191,85,191,85,276
MAIRANA,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,1,0,1,0,1
MINEROS,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,1,0,1,0,1
MIZQUE,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,0,0,0,0,0
MONTEAGUDO,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,1,0,1,0,1
MONTERO,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,11,5,11,5,16
ORURO,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,98,32,98,32,130
PADILLA,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,1,2,1,2,3
POOPO,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,1,0,1,0,1
PORTACHUELO,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,3,0,3,0,3
POTOSI,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,19,24,19,24,43
PUERTO GONZALO MORENO,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,1,0,1,0,1
PUERTO QUIJARRO,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,1,1,1,1,2
PUERTO RICO,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,1,0,1,0,1
PUERTO SUAREZ,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,0,1,0,1,1
PUERTO VILLARROEL,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,1,0,1,0,1
PUNATA,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,1,1,1,1,2
RIBERALTA,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,6,9,6,9,15
ROBORE,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,1,0,1,0,1
RURRENABAQUE,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,6,1,6,1,7
SACABA,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,19,9,19,9,28
SAN BORJA,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,4,3,4,3,7
SAN BUENA VENTURA,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,4,2,4,2,6
SAN CARLOS,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,1,0,1,0,1
SAN IGNACIO,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,1,0,1,0,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,3,3,3,3,6
SAN JOSE DE CHIQUITOS,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,2,0,2,0,2
SAN MIGUEL DE VELASCO,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,1,0,1,0,1
SAN RAMON BENI,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,0,1,0,1,1
SANTA ANA,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,114,70,114,70,184
SANTA ROSA,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,1,2,1,2,3
SUCRE,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,52,33,52,33,85
TARABUCO,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,2,0,2,0,2
TARIJA,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,36,9,36,9,45
TIPUANI,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,5,0,5,0,5
TIQUIPAYA,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,0,0,0,0,0
TRINIDAD,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,18,17,18,17,35
TUPIZA,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,0,1,0,1,1
UYUNI,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,4,0,4,0,4
VALLEGRANDE,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,0,1,0,1,1
VIACHA,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,0,1,0,1,1
VILLA MONTES,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,2,3,2,3,5
VILLA TUNARI,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,0,1,0,1,1
VILLAZON,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,1,2,1,2,3
VINTO,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,0,0,0,0,0
YACUIBA,internaciones,fallecidos a partir de las 48 hrs.,2020-08-01,18,11,18,11,29
ACHACACHI,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,0,0,0,0,0
AIQUILE,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,0,0,0,0,0
BERMEJO,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,10,10,10,10,20
CAMARGO,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,1,0,1,0,1
CAMIRI,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,1,3,1,3,4
CARANAVI,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,0,0,0,0,0
CARAPARI,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,0,0,0,0,0
CHALLAPATA,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,0,2,0,2,2
CHARAGUA,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,0,1,0,1,1
COBIJA,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,4,10,4,10,14
COCHABAMBA,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,84,63,84,63,147
COTOCA,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,4,1,4,1,5
CUATRO CAÑADAS,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,1,0,1,0,1
CULPINA,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,2,0,2,0,2
EL ALTO,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,50,23,50,23,73
EL TORNO,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,2,0,2,0,2
GUAYARAMERIN,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,3,2,3,2,5
IRUPANA (VILLA DE LANZA),internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,0,1,0,1,1
LA GUARDIA,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,1,2,1,2,3
LA PAZ,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,48,26,48,26,74
LAS CARRERAS,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,1,0,1,0,1
LLALLAGUA,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,2,0,2,0,2
MAGDALENA,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,2,0,2,0,2
MAIRANA,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,1,0,1,0,1
MAPIRI,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,0,1,0,1,1
MIZQUE,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,0,0,0,0,0
MONTEAGUDO,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,1,0,1,0,1
MONTERO,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,1,6,1,6,7
ORURO,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,23,12,23,12,35
PADILLA,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,0,1,0,1,1
POTOSI,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,13,8,13,8,21
PUERTO SUAREZ,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,1,0,1,0,1
PUNATA,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,0,1,0,1,1
RIBERALTA,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,7,6,7,6,13
RURRENABAQUE,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,4,3,4,3,7
SACABA,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,3,0,3,0,3
SAN BUENA VENTURA,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,4,1,4,1,5
SAN IGNACIO DE VELASCO,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,2,1,2,1,3
SAN JOSE DE CHIQUITOS,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,1,1,1,1,2
SAN PEDRO DE BUENA VISTA,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,1,0,1,0,1
SANTA ANA,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,3,1,3,1,4
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,51,28,51,28,79
SUCRE,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,27,16,27,16,43
TARABUCO,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,1,0,1,0,1
TARIJA,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,25,31,25,31,56
TIQUIPAYA,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,0,0,0,0,0
TRINIDAD,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,7,10,7,10,17
TUPIZA,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,1,0,1,0,1
UYUNI,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,2,0,2,0,2
VALLEGRANDE,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,0,1,0,1,1
VILLA MONTES,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,1,0,1,0,1
VINTO,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,0,0,0,0,0
YACUIBA,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,24,15,24,15,39
YAPACANI,internaciones,fallecidos a partir de las 48 hrs.,2020-09-01,2,0,2,0,2
ACHACACHI,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,0,0,0,0,0
AIQUILE,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,0,0,0,0,0
ASCENCION DE GUARAYOS,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,2,1,2,1,3
AYOPAYA (V. DE INDEPENDENCIA),internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,0,0,0,0,0
BERMEJO,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,6,2,6,2,8
CAMARGO,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,0,1,0,1,1
CAMIRI,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,0,2,0,2,2
CARAPARI,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,0,0,0,0,0
CHULUMANI (V. DE LA LIBERTAD),internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,0,0,0,0,0
COBIJA,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,9,2,9,2,11
COCHABAMBA,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,65,53,65,53,118
COROICO,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,1,0,1,0,1
EL ALTO,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,33,17,33,17,50
GUAYARAMERIN,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,0,1,0,1,1
LA GUARDIA,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,1,0,1,0,1
LA PAZ,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,44,46,44,46,90
LLALLAGUA,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,1,1,1,1,2
MIZQUE,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,0,0,0,0,0
MONTEAGUDO,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,3,3,3,3,6
MONTERO,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,7,2,7,2,9
ORURO,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,25,24,25,24,49
PALOS BLANCOS,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,1,0,1,0,1
PORTACHUELO,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,0,1,0,1,1
POTOSI,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,5,11,5,11,16
PUNATA,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,0,1,0,1,1
RIBERALTA,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,2,10,2,10,12
ROBORE,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,2,1,2,1,3
SAN BUENA VENTURA,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,0,5,0,5,5
SAN IGNACIO,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,1,0,1,0,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,2,2,2,2,4
SAN JOSE DE CHIQUITOS,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,1,1,1,1,2
SAN RAMON BENI,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,1,0,1,0,1
SAN RAMON SCZ,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,0,1,0,1,1
SANTA ANA,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,2,0,2,0,2
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,49,40,49,40,89
SANTA ROSA,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,1,0,1,0,1
SUCRE,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,20,19,20,19,39
TARABUCO,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,0,0,0,0,0
TARIJA,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,26,19,26,19,45
TIQUIPAYA,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,0,0,0,0,0
TRINIDAD,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,10,9,10,9,19
TUPIZA,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,1,0,1,0,1
UYUNI,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,1,1,1,1,2
VALLEGRANDE,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,0,2,0,2,2
VILLA MONTES,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,2,2,2,2,4
VILLAZON,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,0,1,0,1,1
VINTO,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,0,0,0,0,0
YACUIBA,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,6,5,6,5,11
YAPACANI,internaciones,fallecidos a partir de las 48 hrs.,2020-10-01,1,0,1,0,1
AIQUILE,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,0,3,0,3,3
ASCENCION DE GUARAYOS,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,0,1,0,1,1
ATOCHA,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,0,0,0,0,0
BERMEJO,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,1,3,1,3,4
BOYUIBE,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,0,1,0,1,1
CAMIRI,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,2,1,2,1,3
CARAPARI,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,0,0,0,0,0
COBIJA,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,5,1,5,1,6
COCHABAMBA,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,63,75,63,75,138
COLCAPIRHUA,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,0,1,0,1,1
EL ALTO,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,24,20,24,20,44
EL TORNO,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,0,1,0,1,1
GUAYARAMERIN,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,4,3,4,3,7
HUANUNI,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,0,1,0,1,1
IXIAMAS,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,0,1,0,1,1
LA GUARDIA,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,1,0,1,0,1
LA PAZ,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,30,34,30,34,64
LLALLAGUA,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,2,0,2,0,2
MIZQUE,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,0,0,0,0,0
MONTEAGUDO,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,2,1,2,1,3
MONTERO,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,6,1,6,1,7
OCURI,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,1,0,1,0,1
ORURO,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,20,19,20,19,39
POTOSI,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,6,8,6,8,14
PUERTO QUIJARRO,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,1,0,1,0,1
PUERTO VILLARROEL,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,1,0,1,0,1
PUNATA,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,1,2,1,2,3
RIBERALTA,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,3,3,3,3,6
SACABA,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,1,1,1,1,2
SAN BORJA,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,4,0,4,0,4
SAN IGNACIO DE VELASCO,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,0,1,0,1,1
SAN LUCAS,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,1,0,1,0,1
SAN RAMON SCZ,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,1,0,1,0,1
