,group,variable,month,EGRESOS CANTIDAD,EGRESOS CANTIDAD,TOTALES,TOTALES,TOTALES
ANCORAIMES,internaciones,egresos,2020-04-01,0,1,0,1,1
ANDAMARCA,internaciones,egresos,2020-04-01,0,2,0,2,2
ANZALDO,internaciones,egresos,2020-04-01,1,1,1,1,2
APOLO,internaciones,egresos,2020-04-01,2,16,2,16,18
ARAMPAMPA,internaciones,egresos,2020-04-01,0,2,0,2,2
ARANI,internaciones,egresos,2020-04-01,0,2,0,2,2
ARBIETO,internaciones,egresos,2020-04-01,0,5,0,5,5
ARQUE,internaciones,egresos,2020-04-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,egresos,2020-04-01,35,127,35,127,162
ATOCHA,internaciones,egresos,2020-04-01,32,69,32,69,101
AUCAPATA,internaciones,egresos,2020-04-01,0,2,0,2,2
AYATA,internaciones,egresos,2020-04-01,1,3,1,3,4
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2020-04-01,7,29,7,29,36
AZURDUY,internaciones,egresos,2020-04-01,12,30,12,30,42
BATALLAS,internaciones,egresos,2020-04-01,0,12,0,12,12
BAURES,internaciones,egresos,2020-04-01,5,20,5,20,25
BELLA FLOR,internaciones,egresos,2020-04-01,0,2,0,2,2
BERMEJO,internaciones,egresos,2020-04-01,75,167,75,167,242
BETANZOS,internaciones,egresos,2020-04-01,2,17,2,17,19
BOLIVAR,internaciones,egresos,2020-04-01,0,3,0,3,3
BOYUIBE,internaciones,egresos,2020-04-01,12,20,12,20,32
BUENA VISTA,internaciones,egresos,2020-04-01,4,11,4,11,15
CABEZAS,internaciones,egresos,2020-04-01,4,7,4,7,11
CAIROMA,internaciones,egresos,2020-04-01,0,3,0,3,3
"CAIZA ""D""",internaciones,egresos,2020-04-01,0,4,0,4,4
CAJUATA,internaciones,egresos,2020-04-01,5,18,5,18,23
CALAMARCA,internaciones,egresos,2020-04-01,0,3,0,3,3
CAMARGO,internaciones,egresos,2020-04-01,15,38,15,38,53
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2020-04-01,0,1,0,1,1
CAMIRI,internaciones,egresos,2020-04-01,127,275,127,275,402
CAPINOTA,internaciones,egresos,2020-04-01,7,45,7,45,52
CAQUIAVIRI,internaciones,egresos,2020-04-01,0,4,0,4,4
CARACOLLO,internaciones,egresos,2020-04-01,0,29,0,29,29
CARANAVI,internaciones,egresos,2020-04-01,36,149,36,149,185
CARAPARI,internaciones,egresos,2020-04-01,0,0,0,0,0
CARIPUYO,internaciones,egresos,2020-04-01,0,2,0,2,2
CARMEN RIVERO TORREZ,internaciones,egresos,2020-04-01,7,18,7,18,25
CHALLAPATA,internaciones,egresos,2020-04-01,14,67,14,67,81
CHAQUI,internaciones,egresos,2020-04-01,0,4,0,4,4
CHARAGUA,internaciones,egresos,2020-04-01,53,114,53,114,167
CHAYANTA,internaciones,egresos,2020-04-01,0,4,0,4,4
CHIMORE,internaciones,egresos,2020-04-01,4,45,4,45,49
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2020-04-01,14,53,14,53,67
CHUMA,internaciones,egresos,2020-04-01,0,3,0,3,3
CKOCHAS,internaciones,egresos,2020-04-01,1,9,1,9,10
CLIZA,internaciones,egresos,2020-04-01,4,34,4,34,38
COBIJA,internaciones,egresos,2020-04-01,96,254,96,254,350
COCAPATA,internaciones,egresos,2020-04-01,0,15,0,15,15
COCHABAMBA,internaciones,egresos,2020-04-01,1445,3223,1445,3223,4668
COLCAPIRHUA,internaciones,egresos,2020-04-01,46,91,46,91,137
"COLCHA ""K""",internaciones,egresos,2020-04-01,0,3,0,3,3
COLLANA,internaciones,egresos,2020-04-01,0,1,0,1,1
COLOMI,internaciones,egresos,2020-04-01,0,17,0,17,17
COLPA BELGICA,internaciones,egresos,2020-04-01,11,19,11,19,30
COLQUECHACA,internaciones,egresos,2020-04-01,0,31,0,31,31
COLQUENCHA,internaciones,egresos,2020-04-01,0,10,0,10,10
COLQUIRI,internaciones,egresos,2020-04-01,0,6,0,6,6
COMARAPA,internaciones,egresos,2020-04-01,2,46,2,46,48
CONCEPCION,internaciones,egresos,2020-04-01,14,44,14,44,58
COPACABANA,internaciones,egresos,2020-04-01,0,6,0,6,6
CORIPATA,internaciones,egresos,2020-04-01,0,12,0,12,12
CORO CORO,internaciones,egresos,2020-04-01,0,1,0,1,1
COROICO,internaciones,egresos,2020-04-01,9,37,9,37,46
COTAGAITA,internaciones,egresos,2020-04-01,4,9,4,9,13
COTOCA,internaciones,egresos,2020-04-01,107,194,107,194,301
CUATRO CAÑADAS,internaciones,egresos,2020-04-01,17,26,17,26,43
CUEVO,internaciones,egresos,2020-04-01,2,3,2,3,5
CULPINA,internaciones,egresos,2020-04-01,6,49,6,49,55
CURAHUARA DE CARANGAS,internaciones,egresos,2020-04-01,1,2,1,2,3
DESAGUADERO,internaciones,egresos,2020-04-01,0,6,0,6,6
EL ALTO,internaciones,egresos,2020-04-01,431,2007,431,2007,2438
EL PUENTE(STC),internaciones,egresos,2020-04-01,15,28,15,28,43
EL PUENTE(TJA),internaciones,egresos,2020-04-01,0,4,0,4,4
EL TORNO,internaciones,egresos,2020-04-01,25,134,25,134,159
EL VILLAR,internaciones,egresos,2020-04-01,0,1,0,1,1
ENTRE RIOS TRJ,internaciones,egresos,2020-04-01,2,24,2,24,26
ENTRE RIOS CBBA,internaciones,egresos,2020-04-01,6,50,6,50,56
ESCOMA,internaciones,egresos,2020-04-01,4,13,4,13,17
EUCALIPTUS,internaciones,egresos,2020-04-01,0,2,0,2,2
EXALTACION,internaciones,egresos,2020-04-01,1,0,1,0,1
FERNANDEZ ALONSO,internaciones,egresos,2020-04-01,10,36,10,36,46
FILADELFIA,internaciones,egresos,2020-04-01,3,3,3,3,6
GENERAL SAAVEDRA,internaciones,egresos,2020-04-01,1,7,1,7,8
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2020-04-01,0,2,0,2,2
GUANAY,internaciones,egresos,2020-04-01,10,31,10,31,41
GUAYARAMERIN,internaciones,egresos,2020-04-01,76,195,76,195,271
GUTIERREZ,internaciones,egresos,2020-04-01,25,36,25,36,61
HUACARETA,internaciones,egresos,2020-04-01,7,16,7,16,23
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2020-04-01,0,5,0,5,5
HUACHACALLA,internaciones,egresos,2020-04-01,0,1,0,1,1
HUANUNI,internaciones,egresos,2020-04-01,44,71,44,71,115
HUARACAJE,internaciones,egresos,2020-04-01,10,18,10,18,28
HUARINA,internaciones,egresos,2020-04-01,1,3,1,3,4
HUATAJATA,internaciones,egresos,2020-04-01,0,1,0,1,1
HUAYLLAMARCA,internaciones,egresos,2020-04-01,1,1,1,1,2
HUMANATA,internaciones,egresos,2020-04-01,0,1,0,1,1
ICLA,internaciones,egresos,2020-04-01,6,9,6,9,15
INCAHUASI,internaciones,egresos,2020-04-01,0,7,0,7,7
INQUISIVI,internaciones,egresos,2020-04-01,0,5,0,5,5
IRUPANA (VILLA DE LANZA),internaciones,egresos,2020-04-01,8,9,8,9,17
IXIAMAS,internaciones,egresos,2020-04-01,7,22,7,22,29
JESUS DE MACHACA,internaciones,egresos,2020-04-01,0,5,0,5,5
LA ASUNTA,internaciones,egresos,2020-04-01,9,74,9,74,83
LA GUARDIA,internaciones,egresos,2020-04-01,195,224,195,224,419
LA PAZ,internaciones,egresos,2020-04-01,1130,2996,1130,2996,4126
LAGUNILLAS,internaciones,egresos,2020-04-01,8,14,8,14,22
LAJA,internaciones,egresos,2020-04-01,0,8,0,8,8
LAS CARRERAS,internaciones,egresos,2020-04-01,0,1,0,1,1
LICOMA PAMPA,internaciones,egresos,2020-04-01,0,1,0,1,1
LLALLAGUA,internaciones,egresos,2020-04-01,61,178,61,178,239
LLICA,internaciones,egresos,2020-04-01,0,1,0,1,1
LURIBAY,internaciones,egresos,2020-04-01,0,4,0,4,4
MACHACAMARCA,internaciones,egresos,2020-04-01,0,2,0,2,2
MACHARETI,internaciones,egresos,2020-04-01,14,31,14,31,45
MAGDALENA,internaciones,egresos,2020-04-01,13,70,13,70,83
MAIRANA,internaciones,egresos,2020-04-01,3,28,3,28,31
MAPIRI,internaciones,egresos,2020-04-01,7,44,7,44,51
MECAPACA,internaciones,egresos,2020-04-01,0,5,0,5,5
MINEROS,internaciones,egresos,2020-04-01,12,44,12,44,56
MIZQUE,internaciones,egresos,2020-04-01,18,46,18,46,64
MOCOMOCO,internaciones,egresos,2020-04-01,1,3,1,3,4
MOJOCOYA,internaciones,egresos,2020-04-01,1,13,1,13,14
MONTEAGUDO,internaciones,egresos,2020-04-01,71,135,71,135,206
MONTERO,internaciones,egresos,2020-04-01,187,397,187,397,584
MOROCHATA,internaciones,egresos,2020-04-01,0,8,0,8,8
OCURI,internaciones,egresos,2020-04-01,1,19,1,19,20
OMEREQUE,internaciones,egresos,2020-04-01,3,9,3,9,12
ORURO,internaciones,egresos,2020-04-01,520,1383,520,1383,1903
PADCAYA,internaciones,egresos,2020-04-01,0,2,0,2,2
PADILLA,internaciones,egresos,2020-04-01,22,53,22,53,75
PAILON,internaciones,egresos,2020-04-01,41,95,41,95,136
PALCA,internaciones,egresos,2020-04-01,0,6,0,6,6
PALOS BLANCOS,internaciones,egresos,2020-04-01,12,56,12,56,68
PAMPA AULLAGAS,internaciones,egresos,2020-04-01,0,1,0,1,1
PAMPA GRANDE,internaciones,egresos,2020-04-01,0,8,0,8,8
PAPEL PAMPA,internaciones,egresos,2020-04-01,0,2,0,2,2
PASORAPA,internaciones,egresos,2020-04-01,3,2,3,2,5
PATACAMAYA,internaciones,egresos,2020-04-01,1,17,1,17,18
POCOATA,internaciones,egresos,2020-04-01,0,4,0,4,4
POCONA,internaciones,egresos,2020-04-01,3,11,3,11,14
POJO (CBBA),internaciones,egresos,2020-04-01,6,29,6,29,35
POOPO,internaciones,egresos,2020-04-01,0,5,0,5,5
PORCO,internaciones,egresos,2020-04-01,0,11,0,11,11
POROMA,internaciones,egresos,2020-04-01,0,3,0,3,3
PORONGO,internaciones,egresos,2020-04-01,10,14,10,14,24
PORTACHUELO,internaciones,egresos,2020-04-01,41,92,41,92,133
PORVENIR,internaciones,egresos,2020-04-01,0,6,0,6,6
POSTRER VALLE,internaciones,egresos,2020-04-01,2,5,2,5,7
POTOSI,internaciones,egresos,2020-04-01,303,736,303,736,1039
PRESTO,internaciones,egresos,2020-04-01,6,4,6,4,10
PUCARA,internaciones,egresos,2020-04-01,1,0,1,0,1
PUCARANI,internaciones,egresos,2020-04-01,0,12,0,12,12
PUERTO ACOSTA,internaciones,egresos,2020-04-01,0,4,0,4,4
PUERTO CARABUCO,internaciones,egresos,2020-04-01,1,5,1,5,6
PUERTO GONZALO MORENO,internaciones,egresos,2020-04-01,3,9,3,9,12
PUERTO QUIJARRO,internaciones,egresos,2020-04-01,9,35,9,35,44
PUERTO RICO,internaciones,egresos,2020-04-01,0,14,0,14,14
PUERTO SILES,internaciones,egresos,2020-04-01,0,2,0,2,2
PUERTO SUAREZ,internaciones,egresos,2020-04-01,33,36,33,36,69
PUERTO VILLARROEL,internaciones,egresos,2020-04-01,66,205,66,205,271
PUNA,internaciones,egresos,2020-04-01,0,8,0,8,8
PUNATA,internaciones,egresos,2020-04-01,57,151,57,151,208
QUIABAYA,internaciones,egresos,2020-04-01,0,1,0,1,1
QUILLACOLLO,internaciones,egresos,2020-04-01,79,329,79,329,408
QUIME,internaciones,egresos,2020-04-01,0,1,0,1,1
QUIRUSILLAS,internaciones,egresos,2020-04-01,0,1,0,1,1
RAQAYPAMPA(ETA),internaciones,egresos,2020-04-01,0,2,0,2,2
RAVELO,internaciones,egresos,2020-04-01,2,7,2,7,9
REYES,internaciones,egresos,2020-04-01,8,30,8,30,38
RIBERALTA,internaciones,egresos,2020-04-01,167,452,167,452,619
ROBORE,internaciones,egresos,2020-04-01,34,69,34,69,103
RURRENABAQUE,internaciones,egresos,2020-04-01,26,69,26,69,95
SACABA,internaciones,egresos,2020-04-01,94,429,94,429,523
SACABAMBA,internaciones,egresos,2020-04-01,0,3,0,3,3
SACACA,internaciones,egresos,2020-04-01,0,4,0,4,4
SAIPINA,internaciones,egresos,2020-04-01,3,15,3,15,18
SALINAS DE GARCI MENDOZA,internaciones,egresos,2020-04-01,5,13,5,13,18
SAMAIPATA,internaciones,egresos,2020-04-01,4,16,4,16,20
SAN ANDRES,internaciones,egresos,2020-04-01,0,2,0,2,2
SAN ANTONIO DE LOMERIO,internaciones,egresos,2020-04-01,4,16,4,16,20
SAN BENITO,internaciones,egresos,2020-04-01,0,4,0,4,4
SAN BORJA,internaciones,egresos,2020-04-01,16,89,16,89,105
SAN BUENA VENTURA,internaciones,egresos,2020-04-01,8,50,8,50,58
SAN CARLOS,internaciones,egresos,2020-04-01,0,8,0,8,8
SAN IGNACIO,internaciones,egresos,2020-04-01,26,56,26,56,82
SAN IGNACIO DE VELASCO,internaciones,egresos,2020-04-01,100,246,100,246,346
SAN JAVIER(BNI),internaciones,egresos,2020-04-01,2,3,2,3,5
SAN JAVIER(STC),internaciones,egresos,2020-04-01,5,34,5,34,39
SAN JOAQUIN,internaciones,egresos,2020-04-01,21,48,21,48,69
SAN JOSE DE CHIQUITOS,internaciones,egresos,2020-04-01,63,155,63,155,218
SAN JUAN DE YAPACANI,internaciones,egresos,2020-04-01,0,1,0,1,1
SAN JULIAN,internaciones,egresos,2020-04-01,188,273,188,273,461
SAN LORENZO(TJA),internaciones,egresos,2020-04-01,0,7,0,7,7
SAN LUCAS,internaciones,egresos,2020-04-01,10,30,10,30,40
SAN MATIAS,internaciones,egresos,2020-04-01,10,58,10,58,68
SAN MIGUEL DE VELASCO,internaciones,egresos,2020-04-01,7,25,7,25,32
SAN PEDRO,internaciones,egresos,2020-04-01,16,23,16,23,39
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2020-04-01,2,9,2,9,11
SAN PEDRO DE TIQUINA,internaciones,egresos,2020-04-01,0,2,0,2,2
SAN RAFAEL,internaciones,egresos,2020-04-01,2,22,2,22,24
SAN RAMON BENI,internaciones,egresos,2020-04-01,2,31,2,31,33
SAN RAMON SCZ,internaciones,egresos,2020-04-01,5,21,5,21,26
SANTA ANA,internaciones,egresos,2020-04-01,28,104,28,104,132
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2020-04-01,2163,4500,2163,4500,6663
SANTA ROSA,internaciones,egresos,2020-04-01,18,36,18,36,54
SANTA ROSA DEL SARA,internaciones,egresos,2020-04-01,20,38,20,38,58
SANTIAGO DE CALLAPA,internaciones,egresos,2020-04-01,0,1,0,1,1
SANTIAGO DE HUATA,internaciones,egresos,2020-04-01,0,2,0,2,2
SANTIVAÑES,internaciones,egresos,2020-04-01,0,2,0,2,2
SAPAHAQUI,internaciones,egresos,2020-04-01,0,7,0,7,7
SENA,internaciones,egresos,2020-04-01,1,6,1,6,7
SHINAOTA,internaciones,egresos,2020-04-01,2,28,2,28,30
SICA SICA (VILLA AROMA),internaciones,egresos,2020-04-01,0,15,0,15,15
SICAYA,internaciones,egresos,2020-04-01,0,4,0,4,4
SIPE SIPE,internaciones,egresos,2020-04-01,0,38,0,38,38
SOPACHUY,internaciones,egresos,2020-04-01,5,10,5,10,15
SORACACHI,internaciones,egresos,2020-04-01,0,3,0,3,3
SORATA,internaciones,egresos,2020-04-01,3,12,3,12,15
SUCRE,internaciones,egresos,2020-04-01,488,1072,488,1072,1560
TACACOMA,internaciones,egresos,2020-04-01,0,1,0,1,1
TACOPAYA,internaciones,egresos,2020-04-01,4,9,4,9,13
TAPACARI,internaciones,egresos,2020-04-01,0,5,0,5,5
TARABUCO,internaciones,egresos,2020-04-01,23,60,23,60,83
TARACO,internaciones,egresos,2020-04-01,0,1,0,1,1
TARIJA,internaciones,egresos,2020-04-01,375,835,375,835,1210
TARVITA,internaciones,egresos,2020-04-01,8,29,8,29,37
TEOPONTE,internaciones,egresos,2020-04-01,0,15,0,15,15
TIAHUANACU,internaciones,egresos,2020-04-01,0,8,0,8,8
TINGUIPAYA,internaciones,egresos,2020-04-01,0,4,0,4,4
TIPUANI,internaciones,egresos,2020-04-01,0,10,0,10,10
TIQUIPAYA,internaciones,egresos,2020-04-01,9,108,9,108,117
TIRAQUE (CBBA),internaciones,egresos,2020-04-01,0,15,0,15,15
TOCO,internaciones,egresos,2020-04-01,0,3,0,3,3
TOLATA,internaciones,egresos,2020-04-01,0,3,0,3,3
TOMAVE,internaciones,egresos,2020-04-01,3,14,3,14,17
TOMINA,internaciones,egresos,2020-04-01,0,3,0,3,3
TORO TORO,internaciones,egresos,2020-04-01,0,5,0,5,5
TOTORA(CBBA),internaciones,egresos,2020-04-01,3,29,3,29,32
TOTORA(ORR),internaciones,egresos,2020-04-01,0,1,0,1,1
TRIGAL,internaciones,egresos,2020-04-01,2,3,2,3,5
TRINIDAD,internaciones,egresos,2020-04-01,247,605,247,605,852
TUPIZA,internaciones,egresos,2020-04-01,46,144,46,144,190
UMALA,internaciones,egresos,2020-04-01,0,1,0,1,1
UNCIA,internaciones,egresos,2020-04-01,0,3,0,3,3
URUBICHA,internaciones,egresos,2020-04-01,15,29,15,29,44
UYUNI,internaciones,egresos,2020-04-01,22,101,22,101,123
VACAS,internaciones,egresos,2020-04-01,0,10,0,10,10
VALLEGRANDE,internaciones,egresos,2020-04-01,9,24,9,24,33
VIACHA,internaciones,egresos,2020-04-01,18,103,18,103,121
VILA VILA,internaciones,egresos,2020-04-01,0,5,0,5,5
VILLA CHARCAS,internaciones,egresos,2020-04-01,0,10,0,10,10
VILLA MONTES,internaciones,egresos,2020-04-01,52,116,52,116,168
VILLA NUEVA (LOMA ALTA),internaciones,egresos,2020-04-01,1,0,1,0,1
VILLA RIVERO,internaciones,egresos,2020-04-01,0,3,0,3,3
VILLA SERRANO,internaciones,egresos,2020-04-01,0,2,0,2,2
VILLA TUNARI,internaciones,egresos,2020-04-01,43,205,43,205,248
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2020-04-01,1,4,1,4,5
VILLAZON,internaciones,egresos,2020-04-01,23,108,23,108,131
VINTO,internaciones,egresos,2020-04-01,12,78,12,78,90
VITICHI,internaciones,egresos,2020-04-01,0,2,0,2,2
WALDO BALLIVIAN,internaciones,egresos,2020-04-01,0,3,0,3,3
WARNES,internaciones,egresos,2020-04-01,38,36,38,36,74
YACUIBA,internaciones,egresos,2020-04-01,154,391,154,391,545
YAMPARAEZ,internaciones,egresos,2020-04-01,0,4,0,4,4
YANACACHI,internaciones,egresos,2020-04-01,0,1,0,1,1
YAPACANI,internaciones,egresos,2020-04-01,61,166,61,166,227
YOTALA,internaciones,egresos,2020-04-01,1,12,1,12,13
YUNCHARA,internaciones,egresos,2020-04-01,0,1,0,1,1
ZUDAÑEZ,internaciones,egresos,2020-04-01,3,10,3,10,13
ACACIO,internaciones,egresos,2020-05-01,0,2,0,2,2
ACHACACHI,internaciones,egresos,2020-05-01,6,51,6,51,57
ACHOCALLA,internaciones,egresos,2020-05-01,0,4,0,4,4
AIQUILE,internaciones,egresos,2020-05-01,7,37,7,37,44
ALALAY,internaciones,egresos,2020-05-01,1,3,1,3,4
ALCALA,internaciones,egresos,2020-05-01,0,1,0,1,1
ALTO BENI,internaciones,egresos,2020-05-01,0,2,0,2,2
ANCORAIMES,internaciones,egresos,2020-05-01,0,4,0,4,4
ANZALDO,internaciones,egresos,2020-05-01,4,3,4,3,7
APOLO,internaciones,egresos,2020-05-01,2,25,2,25,27
ARAMPAMPA,internaciones,egresos,2020-05-01,0,3,0,3,3
ARANI,internaciones,egresos,2020-05-01,0,6,0,6,6
ARBIETO,internaciones,egresos,2020-05-01,0,7,0,7,7
ARQUE,internaciones,egresos,2020-05-01,0,2,0,2,2
ASCENCION DE GUARAYOS,internaciones,egresos,2020-05-01,21,102,21,102,123
ATOCHA,internaciones,egresos,2020-05-01,30,65,30,65,95
AUCAPATA,internaciones,egresos,2020-05-01,0,1,0,1,1
AYATA,internaciones,egresos,2020-05-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2020-05-01,9,36,9,36,45
AZURDUY,internaciones,egresos,2020-05-01,7,17,7,17,24
BATALLAS,internaciones,egresos,2020-05-01,0,3,0,3,3
BAURES,internaciones,egresos,2020-05-01,4,17,4,17,21
BERMEJO,internaciones,egresos,2020-05-01,70,134,70,134,204
BETANZOS,internaciones,egresos,2020-05-01,0,25,0,25,25
BOLIVAR,internaciones,egresos,2020-05-01,1,1,1,1,2
BOYUIBE,internaciones,egresos,2020-05-01,2,16,2,16,18
BUENA VISTA,internaciones,egresos,2020-05-01,6,10,6,10,16
CABEZAS,internaciones,egresos,2020-05-01,5,6,5,6,11
"CAIZA ""D""",internaciones,egresos,2020-05-01,0,4,0,4,4
CAJUATA,internaciones,egresos,2020-05-01,0,19,0,19,19
CALACOTO,internaciones,egresos,2020-05-01,0,3,0,3,3
CALAMARCA,internaciones,egresos,2020-05-01,0,4,0,4,4
CAMARGO,internaciones,egresos,2020-05-01,21,48,21,48,69
CAMIRI,internaciones,egresos,2020-05-01,76,215,76,215,291
CAPINOTA,internaciones,egresos,2020-05-01,9,42,9,42,51
CAQUIAVIRI,internaciones,egresos,2020-05-01,2,6,2,6,8
CARACOLLO,internaciones,egresos,2020-05-01,1,32,1,32,33
CARANAVI,internaciones,egresos,2020-05-01,15,114,15,114,129
CARAPARI,internaciones,egresos,2020-05-01,0,0,0,0,0
CARIPUYO,internaciones,egresos,2020-05-01,0,3,0,3,3
CARMEN RIVERO TORREZ,internaciones,egresos,2020-05-01,8,16,8,16,24
CHALLAPATA,internaciones,egresos,2020-05-01,15,63,15,63,78
CHAQUI,internaciones,egresos,2020-05-01,0,3,0,3,3
CHARAGUA,internaciones,egresos,2020-05-01,26,79,26,79,105
CHAYANTA,internaciones,egresos,2020-05-01,0,3,0,3,3
CHIMORE,internaciones,egresos,2020-05-01,3,47,3,47,50
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2020-05-01,16,41,16,41,57
CHUMA,internaciones,egresos,2020-05-01,2,6,2,6,8
CKOCHAS,internaciones,egresos,2020-05-01,0,12,0,12,12
CLIZA,internaciones,egresos,2020-05-01,10,55,10,55,65
COBIJA,internaciones,egresos,2020-05-01,110,293,110,293,403
COCAPATA,internaciones,egresos,2020-05-01,0,10,0,10,10
COCHABAMBA,internaciones,egresos,2020-05-01,1572,3610,1572,3610,5182
COLCAPIRHUA,internaciones,egresos,2020-05-01,26,97,26,97,123
"COLCHA ""K""",internaciones,egresos,2020-05-01,1,3,1,3,4
COLLANA,internaciones,egresos,2020-05-01,0,1,0,1,1
COLOMI,internaciones,egresos,2020-05-01,0,23,0,23,23
COLPA BELGICA,internaciones,egresos,2020-05-01,4,5,4,5,9
COLQUECHACA,internaciones,egresos,2020-05-01,0,18,0,18,18
COLQUENCHA,internaciones,egresos,2020-05-01,0,7,0,7,7
COLQUIRI,internaciones,egresos,2020-05-01,0,5,0,5,5
COMANCHE,internaciones,egresos,2020-05-01,0,1,0,1,1
COMARAPA,internaciones,egresos,2020-05-01,3,51,3,51,54
CONCEPCION,internaciones,egresos,2020-05-01,14,69,14,69,83
COPACABANA,internaciones,egresos,2020-05-01,0,10,0,10,10
CORIPATA,internaciones,egresos,2020-05-01,0,8,0,8,8
CORO CORO,internaciones,egresos,2020-05-01,0,3,0,3,3
COROICO,internaciones,egresos,2020-05-01,20,54,20,54,74
COTAGAITA,internaciones,egresos,2020-05-01,2,14,2,14,16
COTOCA,internaciones,egresos,2020-05-01,140,231,140,231,371
CUATRO CAÑADAS,internaciones,egresos,2020-05-01,7,10,7,10,17
CUEVO,internaciones,egresos,2020-05-01,3,7,3,7,10
CULPINA,internaciones,egresos,2020-05-01,13,44,13,44,57
CURAHUARA DE CARANGAS,internaciones,egresos,2020-05-01,0,2,0,2,2
DESAGUADERO,internaciones,egresos,2020-05-01,0,4,0,4,4
EL ALTO,internaciones,egresos,2020-05-01,574,2113,574,2113,2687
EL PUENTE(STC),internaciones,egresos,2020-05-01,11,20,11,20,31
EL PUENTE(TJA),internaciones,egresos,2020-05-01,0,4,0,4,4
EL TORNO,internaciones,egresos,2020-05-01,11,123,11,123,134
EL VILLAR,internaciones,egresos,2020-05-01,0,5,0,5,5
ENTRE RIOS TRJ,internaciones,egresos,2020-05-01,7,18,7,18,25
ENTRE RIOS CBBA,internaciones,egresos,2020-05-01,6,39,6,39,45
ESCOMA,internaciones,egresos,2020-05-01,4,5,4,5,9
ESMERALDA,internaciones,egresos,2020-05-01,0,1,0,1,1
FERNANDEZ ALONSO,internaciones,egresos,2020-05-01,1,5,1,5,6
FILADELFIA,internaciones,egresos,2020-05-01,0,8,0,8,8
GENERAL SAAVEDRA,internaciones,egresos,2020-05-01,0,7,0,7,7
GUANAY,internaciones,egresos,2020-05-01,4,15,4,15,19
GUAQUI,internaciones,egresos,2020-05-01,0,2,0,2,2
GUAYARAMERIN,internaciones,egresos,2020-05-01,67,183,67,183,250
GUTIERREZ,internaciones,egresos,2020-05-01,11,30,11,30,41
HUACARETA,internaciones,egresos,2020-05-01,7,12,7,12,19
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2020-05-01,0,2,0,2,2
HUANUNI,internaciones,egresos,2020-05-01,28,46,28,46,74
HUARACAJE,internaciones,egresos,2020-05-01,6,10,6,10,16
HUARINA,internaciones,egresos,2020-05-01,0,4,0,4,4
HUATAJATA,internaciones,egresos,2020-05-01,0,1,0,1,1
HUAYLLAMARCA,internaciones,egresos,2020-05-01,2,5,2,5,7
HUMANATA,internaciones,egresos,2020-05-01,0,2,0,2,2
ICHOCA,internaciones,egresos,2020-05-01,0,1,0,1,1
ICLA,internaciones,egresos,2020-05-01,3,19,3,19,22
INCAHUASI,internaciones,egresos,2020-05-01,0,5,0,5,5
INQUISIVI,internaciones,egresos,2020-05-01,0,5,0,5,5
IRUPANA (VILLA DE LANZA),internaciones,egresos,2020-05-01,9,11,9,11,20
IXIAMAS,internaciones,egresos,2020-05-01,4,18,4,18,22
JESUS DE MACHACA,internaciones,egresos,2020-05-01,1,5,1,5,6
LA ASUNTA,internaciones,egresos,2020-05-01,6,86,6,86,92
LA GUARDIA,internaciones,egresos,2020-05-01,27,115,27,115,142
LA PAZ,internaciones,egresos,2020-05-01,1273,3212,1273,3212,4485
LAGUNILLAS,internaciones,egresos,2020-05-01,2,4,2,4,6
LAJA,internaciones,egresos,2020-05-01,0,9,0,9,9
LAS CARRERAS,internaciones,egresos,2020-05-01,0,3,0,3,3
LICOMA PAMPA,internaciones,egresos,2020-05-01,0,2,0,2,2
LLALLAGUA,internaciones,egresos,2020-05-01,62,161,62,161,223
LLICA,internaciones,egresos,2020-05-01,0,4,0,4,4
LURIBAY,internaciones,egresos,2020-05-01,0,7,0,7,7
MACHACAMARCA,internaciones,egresos,2020-05-01,0,2,0,2,2
MACHARETI,internaciones,egresos,2020-05-01,8,16,8,16,24
MAGDALENA,internaciones,egresos,2020-05-01,12,42,12,42,54
MAIRANA,internaciones,egresos,2020-05-01,4,18,4,18,22
MAPIRI,internaciones,egresos,2020-05-01,1,46,1,46,47
MECAPACA,internaciones,egresos,2020-05-01,0,5,0,5,5
MINEROS,internaciones,egresos,2020-05-01,9,21,9,21,30
MIZQUE,internaciones,egresos,2020-05-01,9,53,9,53,62
MOCOMOCO,internaciones,egresos,2020-05-01,0,2,0,2,2
MOJOCOYA,internaciones,egresos,2020-05-01,0,9,0,9,9
MONTEAGUDO,internaciones,egresos,2020-05-01,73,130,73,130,203
MONTERO,internaciones,egresos,2020-05-01,208,605,208,605,813
MORO MORO,internaciones,egresos,2020-05-01,0,2,0,2,2
