department,municipality_id,municipality,year,month,population,value
Potosí,51302,Acacio,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,3
La Paz,20201,Achacachi,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,37
La Paz,20104,Achocalla,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,33
Cochabamba,30201,Aiquile,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,14
Cochabamba,31303,Alalay,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,1
Chuquisaca,10404,Alcala,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,3
La Paz,22002,Alto Beni,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,11
La Paz,20202,Ancoraimes,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,6
Oruro,40603,Antequera,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,4
Cochabamba,30402,Anzaldo,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,5
La Paz,20701,Apolo,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,28
Potosí,51301,Arampampa,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,1
Cochabamba,30501,Arani,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,13
Cochabamba,30403,Arbieto,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,23
Cochabamba,30601,Arque,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,10
Santa Cruz,71501,Ascencion De Guarayos,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,3
Potosí,50802,Atocha,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,13
La Paz,20503,Aucapata,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,5
La Paz,20502,Ayata,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,11
La Paz,21303,Ayo Ayo,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,6
Cochabamba,30301,Ayopaya (v. De Independencia),2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,19
Chuquisaca,10201,Azurduy,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,19
La Paz,21203,Batallas,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,15
Oruro,41202,Belen De Andamarca,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,2
Potosí,50104,Belen De Urmiri,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,2
Pando,90104,Bella Flor,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,4
Tarija,60202,Bermejo,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,37
Potosí,50301,Betanzos,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,27
Cochabamba,31501,Bolivar,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,6
Pando,90103,Bolpebra,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,3
Santa Cruz,70707,Boyuibe,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,4
Santa Cruz,70401,Buena Vista,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,15
Santa Cruz,70703,Cabezas,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,32
La Paz,20905,Cairoma,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,11
Potosí,51102,"Caiza ""d""",2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,12
La Paz,21003,Cajuata,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,9
La Paz,20303,Calacoto,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,2
La Paz,21304,Calamarca,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,16
Chuquisaca,10701,Camargo,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,11
Santa Cruz,70706,Camiri,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,18
Cochabamba,30701,Capinota,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,24
La Paz,20302,Caquiaviri,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,7
Oruro,40102,Caracollo,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,17
La Paz,22001,Caranavi,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,43
Tarija,60302,Carapari,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,18
Potosí,50702,Caripuyo,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,8
Santa Cruz,71403,Carmen Rivero Torrez,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,1
La Paz,21902,Catacora,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,1
La Paz,21803,Chacarilla,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,2
Oruro,40201,Challapata,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,38
Potosí,50302,Chaqui,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,6
Santa Cruz,70702,Charagua,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,45
La Paz,20305,Charaña,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,6
Potosí,50202,Chayanta,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,12
Cochabamba,31204,Chimore,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,33
Oruro,40903,Chipaya,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,1
Oruro,40302,Choque Cota,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,1
La Paz,20203,Chua Cocani,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,4
La Paz,21101,Chulumani (v. De La Libertad),2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,11
La Paz,20501,Chuma,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,5
Potosí,50204,Chuquihuta Ayllu Jucumani,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,5
Potosí,51103,Ckochas,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,17
Cochabamba,30801,Cliza,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,26
Pando,90101,Cobija,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,46
Cochabamba,30303,Cocapata,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,28
Cochabamba,30101,Cochabamba,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,424
Cochabamba,30905,Colcapirhua,2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,44
Potosí,50901,"Colcha ""k""",2024,1,Ninas(os) menores de 1 ano con dosis completa de hierro,10
