municipality,group,variable,month,Viviendas Evaluadas,TOTAL
TAPACARI,chagas viviendas,viviendas evaluadas,2010-06-01,329,329
TARATA,chagas viviendas,viviendas evaluadas,2010-06-01,302,302
TARIJA,chagas viviendas,viviendas evaluadas,2010-06-01,223,223
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2010-06-01,255,255
TOCO,chagas viviendas,viviendas evaluadas,2010-06-01,180,180
TOLATA,chagas viviendas,viviendas evaluadas,2010-06-01,210,210
TOMAVE,chagas viviendas,viviendas evaluadas,2010-06-01,292,292
TORO TORO,chagas viviendas,viviendas evaluadas,2010-06-01,596,596
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2010-06-01,512,512
TUPIZA,chagas viviendas,viviendas evaluadas,2010-06-01,1153,1153
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2010-06-01,296,296
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2010-06-01,28,28
VILLA MONTES,chagas viviendas,viviendas evaluadas,2010-06-01,400,400
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2010-06-01,342,342
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas evaluadas,2010-06-01,41,41
VILLAZON,chagas viviendas,viviendas evaluadas,2010-06-01,277,277
VINTO,chagas viviendas,viviendas evaluadas,2010-06-01,231,231
VITICHI,chagas viviendas,viviendas evaluadas,2010-06-01,382,382
YANACACHI,chagas viviendas,viviendas evaluadas,2010-06-01,666,666
ACACIO,chagas viviendas,viviendas evaluadas,2010-07-01,502,502
AIQUILE,chagas viviendas,viviendas evaluadas,2010-07-01,616,616
ALALAY,chagas viviendas,viviendas evaluadas,2010-07-01,10,10
ANZALDO,chagas viviendas,viviendas evaluadas,2010-07-01,400,400
ARAMPAMPA,chagas viviendas,viviendas evaluadas,2010-07-01,228,228
ARANI,chagas viviendas,viviendas evaluadas,2010-07-01,224,224
ARBIETO,chagas viviendas,viviendas evaluadas,2010-07-01,283,283
ARQUE,chagas viviendas,viviendas evaluadas,2010-07-01,152,152
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2010-07-01,148,148
CABEZAS,chagas viviendas,viviendas evaluadas,2010-07-01,75,75
"CAIZA ""D""",chagas viviendas,viviendas evaluadas,2010-07-01,340,340
CAPINOTA,chagas viviendas,viviendas evaluadas,2010-07-01,199,199
CLIZA,chagas viviendas,viviendas evaluadas,2010-07-01,335,335
COCHABAMBA,chagas viviendas,viviendas evaluadas,2010-07-01,658,658
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2010-07-01,144,144
COTAGAITA,chagas viviendas,viviendas evaluadas,2010-07-01,775,775
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2010-07-01,83,83
CULPINA,chagas viviendas,viviendas evaluadas,2010-07-01,23,23
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2010-07-01,89,89
EL TORNO,chagas viviendas,viviendas evaluadas,2010-07-01,155,155
GUTIERREZ,chagas viviendas,viviendas evaluadas,2010-07-01,48,48
ICLA,chagas viviendas,viviendas evaluadas,2010-07-01,90,90
IRUPANA (VILLA DE LANZA),chagas viviendas,viviendas evaluadas,2010-07-01,100,100
LA GUARDIA,chagas viviendas,viviendas evaluadas,2010-07-01,7,7
LURIBAY,chagas viviendas,viviendas evaluadas,2010-07-01,134,134
MECAPACA,chagas viviendas,viviendas evaluadas,2010-07-01,566,566
MIZQUE,chagas viviendas,viviendas evaluadas,2010-07-01,871,871
MORO MORO,chagas viviendas,viviendas evaluadas,2010-07-01,565,565
OMEREQUE,chagas viviendas,viviendas evaluadas,2010-07-01,270,270
PADCAYA,chagas viviendas,viviendas evaluadas,2010-07-01,122,122
PADILLA,chagas viviendas,viviendas evaluadas,2010-07-01,239,239
PALCA,chagas viviendas,viviendas evaluadas,2010-07-01,1300,1300
PASORAPA,chagas viviendas,viviendas evaluadas,2010-07-01,144,144
POCOATA,chagas viviendas,viviendas evaluadas,2010-07-01,127,127
POCONA,chagas viviendas,viviendas evaluadas,2010-07-01,383,383
POJO (CBBA),chagas viviendas,viviendas evaluadas,2010-07-01,1295,1295
PORONGO,chagas viviendas,viviendas evaluadas,2010-07-01,96,96
PUCARA,chagas viviendas,viviendas evaluadas,2010-07-01,62,62
PUNA,chagas viviendas,viviendas evaluadas,2010-07-01,509,509
PUNATA,chagas viviendas,viviendas evaluadas,2010-07-01,146,146
QUIRUSILLAS,chagas viviendas,viviendas evaluadas,2010-07-01,13,13
RAVELO,chagas viviendas,viviendas evaluadas,2010-07-01,367,367
SACABA,chagas viviendas,viviendas evaluadas,2010-07-01,615,615
SACABAMBA,chagas viviendas,viviendas evaluadas,2010-07-01,294,294
SAIPINA,chagas viviendas,viviendas evaluadas,2010-07-01,32,32
SAMAIPATA,chagas viviendas,viviendas evaluadas,2010-07-01,130,130
SAN BENITO,chagas viviendas,viviendas evaluadas,2010-07-01,205,205
SAN JULIAN,chagas viviendas,viviendas evaluadas,2010-07-01,87,87
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2010-07-01,634,634
SAN LUCAS,chagas viviendas,viviendas evaluadas,2010-07-01,539,539
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2010-07-01,1049,1049
SANTA CRUZ DE LA SIERRA,chagas viviendas,viviendas evaluadas,2010-07-01,109,109
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2010-07-01,621,621
SAPAHAQUI,chagas viviendas,viviendas evaluadas,2010-07-01,224,224
SICAYA,chagas viviendas,viviendas evaluadas,2010-07-01,78,78
SIPE SIPE,chagas viviendas,viviendas evaluadas,2010-07-01,187,187
SOPACHUY,chagas viviendas,viviendas evaluadas,2010-07-01,112,112
TACACHI,chagas viviendas,viviendas evaluadas,2010-07-01,55,55
TACOPAYA,chagas viviendas,viviendas evaluadas,2010-07-01,124,124
TAPACARI,chagas viviendas,viviendas evaluadas,2010-07-01,356,356
TARATA,chagas viviendas,viviendas evaluadas,2010-07-01,334,334
TARIJA,chagas viviendas,viviendas evaluadas,2010-07-01,241,241
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2010-07-01,300,300
TOCO,chagas viviendas,viviendas evaluadas,2010-07-01,120,120
TOLATA,chagas viviendas,viviendas evaluadas,2010-07-01,196,196
TOMAVE,chagas viviendas,viviendas evaluadas,2010-07-01,337,337
TOMINA,chagas viviendas,viviendas evaluadas,2010-07-01,66,66
TORO TORO,chagas viviendas,viviendas evaluadas,2010-07-01,60,60
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2010-07-01,450,450
TUPIZA,chagas viviendas,viviendas evaluadas,2010-07-01,1204,1204
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2010-07-01,292,292
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2010-07-01,232,232
VILA VILA,chagas viviendas,viviendas evaluadas,2010-07-01,106,106
VILLA MONTES,chagas viviendas,viviendas evaluadas,2010-07-01,1468,1468
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2010-07-01,263,263
VILLAZON,chagas viviendas,viviendas evaluadas,2010-07-01,199,199
VINTO,chagas viviendas,viviendas evaluadas,2010-07-01,171,171
VITICHI,chagas viviendas,viviendas evaluadas,2010-07-01,462,462
YUNCHARA,chagas viviendas,viviendas evaluadas,2010-07-01,178,178
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2010-07-01,116,116
ACACIO,chagas viviendas,viviendas evaluadas,2010-08-01,450,450
AIQUILE,chagas viviendas,viviendas evaluadas,2010-08-01,1248,1248
ALCALA,chagas viviendas,viviendas evaluadas,2010-08-01,31,31
ANZALDO,chagas viviendas,viviendas evaluadas,2010-08-01,492,492
ARAMPAMPA,chagas viviendas,viviendas evaluadas,2010-08-01,194,194
ARANI,chagas viviendas,viviendas evaluadas,2010-08-01,368,368
ARBIETO,chagas viviendas,viviendas evaluadas,2010-08-01,284,284
ARQUE,chagas viviendas,viviendas evaluadas,2010-08-01,249,249
BETANZOS,chagas viviendas,viviendas evaluadas,2010-08-01,299,299
CABEZAS,chagas viviendas,viviendas evaluadas,2010-08-01,116,116
"CAIZA ""D""",chagas viviendas,viviendas evaluadas,2010-08-01,416,416
CAMARGO,chagas viviendas,viviendas evaluadas,2010-08-01,187,187
CAMATAQUI (C. VILLA ABECIA),chagas viviendas,viviendas evaluadas,2010-08-01,76,76
CAPINOTA,chagas viviendas,viviendas evaluadas,2010-08-01,212,212
CLIZA,chagas viviendas,viviendas evaluadas,2010-08-01,336,336
COCAPATA,chagas viviendas,viviendas evaluadas,2010-08-01,73,73
COCHABAMBA,chagas viviendas,viviendas evaluadas,2010-08-01,618,618
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2010-08-01,233,233
COTAGAITA,chagas viviendas,viviendas evaluadas,2010-08-01,1091,1091
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2010-08-01,56,56
CULPINA,chagas viviendas,viviendas evaluadas,2010-08-01,211,211
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2010-08-01,178,178
EL TORNO,chagas viviendas,viviendas evaluadas,2010-08-01,41,41
EL VILLAR,chagas viviendas,viviendas evaluadas,2010-08-01,206,206
GUTIERREZ,chagas viviendas,viviendas evaluadas,2010-08-01,192,192
ICLA,chagas viviendas,viviendas evaluadas,2010-08-01,126,126
INCAHUASI,chagas viviendas,viviendas evaluadas,2010-08-01,233,233
IRUPANA (VILLA DE LANZA),chagas viviendas,viviendas evaluadas,2010-08-01,425,425
LA ASUNTA,chagas viviendas,viviendas evaluadas,2010-08-01,1274,1274
LURIBAY,chagas viviendas,viviendas evaluadas,2010-08-01,365,365
MECAPACA,chagas viviendas,viviendas evaluadas,2010-08-01,871,871
MIZQUE,chagas viviendas,viviendas evaluadas,2010-08-01,858,858
MONTEAGUDO,chagas viviendas,viviendas evaluadas,2010-08-01,200,200
MOROCHATA,chagas viviendas,viviendas evaluadas,2010-08-01,224,224
OMEREQUE,chagas viviendas,viviendas evaluadas,2010-08-01,208,208
PADCAYA,chagas viviendas,viviendas evaluadas,2010-08-01,191,191
PADILLA,chagas viviendas,viviendas evaluadas,2010-08-01,223,223
PASORAPA,chagas viviendas,viviendas evaluadas,2010-08-01,104,104
POCONA,chagas viviendas,viviendas evaluadas,2010-08-01,2365,2365
POJO (CBBA),chagas viviendas,viviendas evaluadas,2010-08-01,404,404
POROMA,chagas viviendas,viviendas evaluadas,2010-08-01,119,119
PORONGO,chagas viviendas,viviendas evaluadas,2010-08-01,177,177
PUCARA,chagas viviendas,viviendas evaluadas,2010-08-01,16,16
PUNA,chagas viviendas,viviendas evaluadas,2010-08-01,659,659
PUNATA,chagas viviendas,viviendas evaluadas,2010-08-01,368,368
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2010-08-01,5162,5162
QUIRUSILLAS,chagas viviendas,viviendas evaluadas,2010-08-01,109,109
SACABA,chagas viviendas,viviendas evaluadas,2010-08-01,39,39
SACABAMBA,chagas viviendas,viviendas evaluadas,2010-08-01,301,301
SAMAIPATA,chagas viviendas,viviendas evaluadas,2010-08-01,159,159
SAN BENITO,chagas viviendas,viviendas evaluadas,2010-08-01,63,63
SAN IGNACIO,chagas viviendas,viviendas evaluadas,2010-08-01,324,324
SAN JULIAN,chagas viviendas,viviendas evaluadas,2010-08-01,84,84
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2010-08-01,269,269
SANTA CRUZ DE LA SIERRA,chagas viviendas,viviendas evaluadas,2010-08-01,199,199
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2010-08-01,158,158
SAPAHAQUI,chagas viviendas,viviendas evaluadas,2010-08-01,1010,1010
SICAYA,chagas viviendas,viviendas evaluadas,2010-08-01,120,120
SIPE SIPE,chagas viviendas,viviendas evaluadas,2010-08-01,304,304
SOPACHUY,chagas viviendas,viviendas evaluadas,2010-08-01,519,519
SUCRE,chagas viviendas,viviendas evaluadas,2010-08-01,265,265
TACACHI,chagas viviendas,viviendas evaluadas,2010-08-01,106,106
TACOPAYA,chagas viviendas,viviendas evaluadas,2010-08-01,80,80
TAPACARI,chagas viviendas,viviendas evaluadas,2010-08-01,293,293
TARATA,chagas viviendas,viviendas evaluadas,2010-08-01,367,367
TARIJA,chagas viviendas,viviendas evaluadas,2010-08-01,232,232
TARVITA,chagas viviendas,viviendas evaluadas,2010-08-01,130,130
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2010-08-01,251,251
TOCO,chagas viviendas,viviendas evaluadas,2010-08-01,142,142
TOLATA,chagas viviendas,viviendas evaluadas,2010-08-01,217,217
TOMAVE,chagas viviendas,viviendas evaluadas,2010-08-01,181,181
TORO TORO,chagas viviendas,viviendas evaluadas,2010-08-01,159,159
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2010-08-01,300,300
TRINIDAD,chagas viviendas,viviendas evaluadas,2010-08-01,2029,2029
TUPIZA,chagas viviendas,viviendas evaluadas,2010-08-01,825,825
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2010-08-01,313,313
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2010-08-01,156,156
VILA VILA,chagas viviendas,viviendas evaluadas,2010-08-01,110,110
VILLA MONTES,chagas viviendas,viviendas evaluadas,2010-08-01,471,471
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2010-08-01,104,104
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas evaluadas,2010-08-01,270,270
VILLAZON,chagas viviendas,viviendas evaluadas,2010-08-01,183,183
VINTO,chagas viviendas,viviendas evaluadas,2010-08-01,172,172
VITICHI,chagas viviendas,viviendas evaluadas,2010-08-01,464,464
YACUIBA,chagas viviendas,viviendas evaluadas,2010-08-01,292,292
YUNCHARA,chagas viviendas,viviendas evaluadas,2010-08-01,110,110
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2010-08-01,330,330
ACACIO,chagas viviendas,viviendas evaluadas,2010-09-01,411,411
AIQUILE,chagas viviendas,viviendas evaluadas,2010-09-01,1150,1150
ALCALA,chagas viviendas,viviendas evaluadas,2010-09-01,29,29
ANZALDO,chagas viviendas,viviendas evaluadas,2010-09-01,310,310
ARAMPAMPA,chagas viviendas,viviendas evaluadas,2010-09-01,199,199
ARANI,chagas viviendas,viviendas evaluadas,2010-09-01,406,406
ARBIETO,chagas viviendas,viviendas evaluadas,2010-09-01,286,286
ARQUE,chagas viviendas,viviendas evaluadas,2010-09-01,265,265
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2010-09-01,466,466
BETANZOS,chagas viviendas,viviendas evaluadas,2010-09-01,1049,1049
CABEZAS,chagas viviendas,viviendas evaluadas,2010-09-01,14,14
CAIROMA,chagas viviendas,viviendas evaluadas,2010-09-01,114,114
"CAIZA ""D""",chagas viviendas,viviendas evaluadas,2010-09-01,430,430
CAJUATA,chagas viviendas,viviendas evaluadas,2010-09-01,632,632
CAMARGO,chagas viviendas,viviendas evaluadas,2010-09-01,542,542
CAPINOTA,chagas viviendas,viviendas evaluadas,2010-09-01,429,429
CLIZA,chagas viviendas,viviendas evaluadas,2010-09-01,229,229
COCHABAMBA,chagas viviendas,viviendas evaluadas,2010-09-01,375,375
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2010-09-01,227,227
COTAGAITA,chagas viviendas,viviendas evaluadas,2010-09-01,1416,1416
CUATRO CAÑADAS,chagas viviendas,viviendas evaluadas,2010-09-01,149,149
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2010-09-01,161,161
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2010-09-01,9,9
EL TORNO,chagas viviendas,viviendas evaluadas,2010-09-01,20,20
EL VILLAR,chagas viviendas,viviendas evaluadas,2010-09-01,25,25
ENTRE RIOS TRJ,chagas viviendas,viviendas evaluadas,2010-09-01,253,253
GUTIERREZ,chagas viviendas,viviendas evaluadas,2010-09-01,263,263
HUACARETA,chagas viviendas,viviendas evaluadas,2010-09-01,326,326
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas evaluadas,2010-09-01,128,128
ICLA,chagas viviendas,viviendas evaluadas,2010-09-01,158,158
INCAHUASI,chagas viviendas,viviendas evaluadas,2010-09-01,297,297
IRUPANA (VILLA DE LANZA),chagas viviendas,viviendas evaluadas,2010-09-01,461,461
LA ASUNTA,chagas viviendas,viviendas evaluadas,2010-09-01,2378,2378
LAS CARRERAS,chagas viviendas,viviendas evaluadas,2010-09-01,217,217
LURIBAY,chagas viviendas,viviendas evaluadas,2010-09-01,318,318
MIZQUE,chagas viviendas,viviendas evaluadas,2010-09-01,680,680
MONTEAGUDO,chagas viviendas,viviendas evaluadas,2010-09-01,598,598
OMEREQUE,chagas viviendas,viviendas evaluadas,2010-09-01,154,154
PADCAYA,chagas viviendas,viviendas evaluadas,2010-09-01,97,97
PASORAPA,chagas viviendas,viviendas evaluadas,2010-09-01,183,183
POCOATA,chagas viviendas,viviendas evaluadas,2010-09-01,96,96
POCONA,chagas viviendas,viviendas evaluadas,2010-09-01,137,137
POJO (CBBA),chagas viviendas,viviendas evaluadas,2010-09-01,1837,1837
POROMA,chagas viviendas,viviendas evaluadas,2010-09-01,206,206
PORONGO,chagas viviendas,viviendas evaluadas,2010-09-01,233,233
PUCARA,chagas viviendas,viviendas evaluadas,2010-09-01,886,886
PUNA,chagas viviendas,viviendas evaluadas,2010-09-01,345,345
PUNATA,chagas viviendas,viviendas evaluadas,2010-09-01,223,223
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2010-09-01,154,154
QUIRUSILLAS,chagas viviendas,viviendas evaluadas,2010-09-01,87,87
RAVELO,chagas viviendas,viviendas evaluadas,2010-09-01,507,507
SACABA,chagas viviendas,viviendas evaluadas,2010-09-01,104,104
SACABAMBA,chagas viviendas,viviendas evaluadas,2010-09-01,251,251
SAIPINA,chagas viviendas,viviendas evaluadas,2010-09-01,70,70
SAMAIPATA,chagas viviendas,viviendas evaluadas,2010-09-01,223,223
SAN JULIAN,chagas viviendas,viviendas evaluadas,2010-09-01,6,6
SAN LUCAS,chagas viviendas,viviendas evaluadas,2010-09-01,370,370
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2010-09-01,234,234
SANTA CRUZ DE LA SIERRA,chagas viviendas,viviendas evaluadas,2010-09-01,166,166
SAPAHAQUI,chagas viviendas,viviendas evaluadas,2010-09-01,469,469
SICAYA,chagas viviendas,viviendas evaluadas,2010-09-01,155,155
SIPE SIPE,chagas viviendas,viviendas evaluadas,2010-09-01,202,202
SOPACHUY,chagas viviendas,viviendas evaluadas,2010-09-01,528,528
TACACHI,chagas viviendas,viviendas evaluadas,2010-09-01,10,10
TACOBAMBA,chagas viviendas,viviendas evaluadas,2010-09-01,222,222
TACOPAYA,chagas viviendas,viviendas evaluadas,2010-09-01,199,199
TAPACARI,chagas viviendas,viviendas evaluadas,2010-09-01,245,245
TARATA,chagas viviendas,viviendas evaluadas,2010-09-01,255,255
TARVITA,chagas viviendas,viviendas evaluadas,2010-09-01,185,185
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2010-09-01,264,264
TOCO,chagas viviendas,viviendas evaluadas,2010-09-01,238,238
TOLATA,chagas viviendas,viviendas evaluadas,2010-09-01,132,132
TOMINA,chagas viviendas,viviendas evaluadas,2010-09-01,174,174
TORO TORO,chagas viviendas,viviendas evaluadas,2010-09-01,150,150
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2010-09-01,393,393
TRINIDAD,chagas viviendas,viviendas evaluadas,2010-09-01,10,10
TUPIZA,chagas viviendas,viviendas evaluadas,2010-09-01,435,435
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2010-09-01,176,176
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2010-09-01,127,127
VILA VILA,chagas viviendas,viviendas evaluadas,2010-09-01,171,171
VILLA CHARCAS,chagas viviendas,viviendas evaluadas,2010-09-01,125,125
VILLA MONTES,chagas viviendas,viviendas evaluadas,2010-09-01,268,268
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2010-09-01,333,333
VILLAZON,chagas viviendas,viviendas evaluadas,2010-09-01,91,91
VINTO,chagas viviendas,viviendas evaluadas,2010-09-01,209,209
YACUIBA,chagas viviendas,viviendas evaluadas,2010-09-01,239,239
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2010-09-01,181,181
ACACIO,chagas viviendas,viviendas evaluadas,2010-10-01,338,338
AIQUILE,chagas viviendas,viviendas evaluadas,2010-10-01,1649,1649
ALALAY,chagas viviendas,viviendas evaluadas,2010-10-01,41,41
ALCALA,chagas viviendas,viviendas evaluadas,2010-10-01,60,60
ANZALDO,chagas viviendas,viviendas evaluadas,2010-10-01,396,396
ARANI,chagas viviendas,viviendas evaluadas,2010-10-01,471,471
ARBIETO,chagas viviendas,viviendas evaluadas,2010-10-01,415,415
ARQUE,chagas viviendas,viviendas evaluadas,2010-10-01,201,201
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2010-10-01,205,205
BETANZOS,chagas viviendas,viviendas evaluadas,2010-10-01,979,979
CABEZAS,chagas viviendas,viviendas evaluadas,2010-10-01,18,18
CAJUATA,chagas viviendas,viviendas evaluadas,2010-10-01,321,321
CAMARGO,chagas viviendas,viviendas evaluadas,2010-10-01,147,147
CAMATAQUI (C. VILLA ABECIA),chagas viviendas,viviendas evaluadas,2010-10-01,96,96
CAPINOTA,chagas viviendas,viviendas evaluadas,2010-10-01,126,126
CLIZA,chagas viviendas,viviendas evaluadas,2010-10-01,373,373
COCHABAMBA,chagas viviendas,viviendas evaluadas,2010-10-01,109,109
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2010-10-01,297,297
COTAGAITA,chagas viviendas,viviendas evaluadas,2010-10-01,938,938
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2010-10-01,8,8
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2010-10-01,94,94
EL VILLAR,chagas viviendas,viviendas evaluadas,2010-10-01,627,627
ENTRE RIOS TRJ,chagas viviendas,viviendas evaluadas,2010-10-01,128,128
GUTIERREZ,chagas viviendas,viviendas evaluadas,2010-10-01,163,163
HUACARETA,chagas viviendas,viviendas evaluadas,2010-10-01,362,362
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas evaluadas,2010-10-01,153,153
INCAHUASI,chagas viviendas,viviendas evaluadas,2010-10-01,183,183
IRUPANA (VILLA DE LANZA),chagas viviendas,viviendas evaluadas,2010-10-01,135,135
LURIBAY,chagas viviendas,viviendas evaluadas,2010-10-01,249,249
MIZQUE,chagas viviendas,viviendas evaluadas,2010-10-01,755,755
MONTEAGUDO,chagas viviendas,viviendas evaluadas,2010-10-01,438,438
OCURI,chagas viviendas,viviendas evaluadas,2010-10-01,443,443
OMEREQUE,chagas viviendas,viviendas evaluadas,2010-10-01,250,250
PADCAYA,chagas viviendas,viviendas evaluadas,2010-10-01,338,338
PAILON,chagas viviendas,viviendas evaluadas,2010-10-01,21,21
PASORAPA,chagas viviendas,viviendas evaluadas,2010-10-01,43,43
POCONA,chagas viviendas,viviendas evaluadas,2010-10-01,1000,1000
POJO (CBBA),chagas viviendas,viviendas evaluadas,2010-10-01,750,750
PORONGO,chagas viviendas,viviendas evaluadas,2010-10-01,299,299
POSTRER VALLE,chagas viviendas,viviendas evaluadas,2010-10-01,233,233
PUCARA,chagas viviendas,viviendas evaluadas,2010-10-01,88,88
PUNA,chagas viviendas,viviendas evaluadas,2010-10-01,282,282
PUNATA,chagas viviendas,viviendas evaluadas,2010-10-01,1035,1035
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2010-10-01,804,804
QUIRUSILLAS,chagas viviendas,viviendas evaluadas,2010-10-01,43,43
RAVELO,chagas viviendas,viviendas evaluadas,2010-10-01,545,545
ROBORE,chagas viviendas,viviendas evaluadas,2010-10-01,250,250
SACABA,chagas viviendas,viviendas evaluadas,2010-10-01,341,341
SACABAMBA,chagas viviendas,viviendas evaluadas,2010-10-01,301,301
SAIPINA,chagas viviendas,viviendas evaluadas,2010-10-01,772,772
SAMAIPATA,chagas viviendas,viviendas evaluadas,2010-10-01,92,92
SAN BENITO,chagas viviendas,viviendas evaluadas,2010-10-01,140,140
SAN JULIAN,chagas viviendas,viviendas evaluadas,2010-10-01,10,10
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2010-10-01,88,88
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2010-10-01,394,394
SANTA CRUZ DE LA SIERRA,chagas viviendas,viviendas evaluadas,2010-10-01,138,138
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2010-10-01,178,178
SAPAHAQUI,chagas viviendas,viviendas evaluadas,2010-10-01,377,377
SICAYA,chagas viviendas,viviendas evaluadas,2010-10-01,156,156
SIPE SIPE,chagas viviendas,viviendas evaluadas,2010-10-01,278,278
SOPACHUY,chagas viviendas,viviendas evaluadas,2010-10-01,724,724
SORATA,chagas viviendas,viviendas evaluadas,2010-10-01,1027,1027
SUCRE,chagas viviendas,viviendas evaluadas,2010-10-01,296,296
TACACHI,chagas viviendas,viviendas evaluadas,2010-10-01,23,23
TACOPAYA,chagas viviendas,viviendas evaluadas,2010-10-01,157,157
TAPACARI,chagas viviendas,viviendas evaluadas,2010-10-01,250,250
TARATA,chagas viviendas,viviendas evaluadas,2010-10-01,343,343
TARIJA,chagas viviendas,viviendas evaluadas,2010-10-01,76,76
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2010-10-01,403,403
TOCO,chagas viviendas,viviendas evaluadas,2010-10-01,218,218
TOLATA,chagas viviendas,viviendas evaluadas,2010-10-01,198,198
TOMINA,chagas viviendas,viviendas evaluadas,2010-10-01,301,301
TORO TORO,chagas viviendas,viviendas evaluadas,2010-10-01,259,259
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2010-10-01,854,854
TRINIDAD,chagas viviendas,viviendas evaluadas,2010-10-01,21,21
TUPIZA,chagas viviendas,viviendas evaluadas,2010-10-01,844,844
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2010-10-01,150,150
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2010-10-01,70,70
VILA VILA,chagas viviendas,viviendas evaluadas,2010-10-01,111,111
VILLA MONTES,chagas viviendas,viviendas evaluadas,2010-10-01,1357,1357
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2010-10-01,269,269
VILLA SERRANO,chagas viviendas,viviendas evaluadas,2010-10-01,1,1
VILLAZON,chagas viviendas,viviendas evaluadas,2010-10-01,83,83
VINTO,chagas viviendas,viviendas evaluadas,2010-10-01,299,299
VITICHI,chagas viviendas,viviendas evaluadas,2010-10-01,715,715
YACUIBA,chagas viviendas,viviendas evaluadas,2010-10-01,242,242
ACACIO,chagas viviendas,viviendas evaluadas,2010-11-01,260,260
AIQUILE,chagas viviendas,viviendas evaluadas,2010-11-01,463,463
ALCALA,chagas viviendas,viviendas evaluadas,2010-11-01,12,12
ANZALDO,chagas viviendas,viviendas evaluadas,2010-11-01,403,403
ARANI,chagas viviendas,viviendas evaluadas,2010-11-01,505,505
ARBIETO,chagas viviendas,viviendas evaluadas,2010-11-01,406,406
ARQUE,chagas viviendas,viviendas evaluadas,2010-11-01,260,260
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2010-11-01,139,139
BETANZOS,chagas viviendas,viviendas evaluadas,2010-11-01,369,369
CABEZAS,chagas viviendas,viviendas evaluadas,2010-11-01,129,129
"CAIZA ""D""",chagas viviendas,viviendas evaluadas,2010-11-01,191,191
