department,municipality_id,municipality,year,month,population,value
Cochabamba,30201,Aiquile,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,0
Cochabamba,30601,Arque,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,3
Oruro,41202,Belen De Andamarca,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,1
Santa Cruz,70706,Camiri,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,4
Cochabamba,31204,Chimore,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,2
Cochabamba,30303,Cocapata,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,1
Cochabamba,30101,Cochabamba,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,16
Cochabamba,30905,Colcapirhua,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,21
Cochabamba,31002,Colomi,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,0
La Paz,21004,Colquiri,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,0
Santa Cruz,70102,Cotoca,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,1
La Paz,20105,El Alto,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,37
Cochabamba,31206,Entre Rios Cbba,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,1
Beni,80202,Guayaramerin,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,0
La Paz,20806,Jesus De Machaca,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,3
La Paz,20101,La Paz,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,41
Potosí,50203,Llallagua,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,0
Chuquisaca,10303,Mojocoya,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,0
Santa Cruz,71001,Montero,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,5
Oruro,40101,Oruro,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,25
Santa Cruz,70502,Pailon,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,2
La Paz,21802,Papel Pampa,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,1
Oruro,40602,Pazña,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,2
Cochabamba,31203,Pocona,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,0
Potosí,50101,Potosi,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,4
Cochabamba,30901,Quillacollo,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,2
Santa Cruz,70503,Robore,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,0
Cochabamba,31001,Sacaba,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,3
Beni,80602,San Andres,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,1
Beni,80302,San Borja,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,3
Santa Cruz,70402,San Carlos,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,2
Beni,80501,San Ignacio,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,1
Santa Cruz,71104,San Julian,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,0
Chuquisaca,10702,San Lucas,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,1
Santa Cruz,71005,San Pedro,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,1
Santa Cruz,70101,Santa Cruz De La Sierra,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,120
La Paz,21301,Sica Sica (villa Aroma),2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,50
Cochabamba,30902,Sipe Sipe,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,3
Chuquisaca,10101,Sucre,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,11
Cochabamba,30903,Tiquipaya,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,0
Cochabamba,31201,Totora(cbba),2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,1
Beni,80101,Trinidad,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,6
Potosí,50201,Uncia,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,1
Cochabamba,31003,Villa Tunari,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,2
Potosí,51501,Villazon,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,2
Santa Cruz,70403,Yapacani,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,0
Chuquisaca,10102,Yotala,2011,1,DPT 3RA DOSIS CANTIDAD / DENTRO,1
La Paz,20104,Achocalla,2011,2,DPT 3RA DOSIS CANTIDAD / DENTRO,0
Santa Cruz,71501,Ascencion De Guarayos,2011,2,DPT 3RA DOSIS CANTIDAD / DENTRO,1
Cochabamba,30301,Ayopaya (v. De Independencia),2011,2,DPT 3RA DOSIS CANTIDAD / DENTRO,0
La Paz,21003,Cajuata,2011,2,DPT 3RA DOSIS CANTIDAD / DENTRO,0
La Paz,22001,Caranavi,2011,2,DPT 3RA DOSIS CANTIDAD / DENTRO,1
Cochabamba,31204,Chimore,2011,2,DPT 3RA DOSIS CANTIDAD / DENTRO,1
Potosí,50204,Chuquihuta Ayllu Jucumani,2011,2,DPT 3RA DOSIS CANTIDAD / DENTRO,3
Cochabamba,30101,Cochabamba,2011,2,DPT 3RA DOSIS CANTIDAD / DENTRO,8
Cochabamba,30905,Colcapirhua,2011,2,DPT 3RA DOSIS CANTIDAD / DENTRO,22
Cochabamba,31002,Colomi,2011,2,DPT 3RA DOSIS CANTIDAD / DENTRO,0
Santa Cruz,70102,Cotoca,2011,2,DPT 3RA DOSIS CANTIDAD / DENTRO,0
La Paz,20105,El Alto,2011,2,DPT 3RA DOSIS CANTIDAD / DENTRO,37
La Paz,20405,Escoma,2011,2,DPT 3RA DOSIS CANTIDAD / DENTRO,0
La Paz,21001,Inquisivi,2011,2,DPT 3RA DOSIS CANTIDAD / DENTRO,0
La Paz,20101,La Paz,2011,2,DPT 3RA DOSIS CANTIDAD / DENTRO,31
