municipality,group,variable,month,Viviendas evaluadas,TOTAL
VILLA VACA GUZMAN (MUYUPAMPA),chagas,viviendas evaluadas,2009-07-01,8,8
VINTO,chagas,viviendas evaluadas,2009-07-01,200,200
YACUIBA,chagas,viviendas evaluadas,2009-07-01,153,153
ACACIO,chagas,viviendas evaluadas,2009-08-01,240,240
AIQUILE,chagas,viviendas evaluadas,2009-08-01,1641,1641
ANZALDO,chagas,viviendas evaluadas,2009-08-01,203,203
ARAMPAMPA,chagas,viviendas evaluadas,2009-08-01,147,147
ARANI,chagas,viviendas evaluadas,2009-08-01,189,189
ARBIETO,chagas,viviendas evaluadas,2009-08-01,275,275
ARQUE,chagas,viviendas evaluadas,2009-08-01,234,234
AYOPAYA (V. DE INDEPENDENCIA),chagas,viviendas evaluadas,2009-08-01,133,133
AZURDUY,chagas,viviendas evaluadas,2009-08-01,2,2
BETANZOS,chagas,viviendas evaluadas,2009-08-01,110,110
CABEZAS,chagas,viviendas evaluadas,2009-08-01,609,609
"CAIZA ""D""",chagas,viviendas evaluadas,2009-08-01,90,90
CAPINOTA,chagas,viviendas evaluadas,2009-08-01,302,302
CHARAGUA,chagas,viviendas evaluadas,2009-08-01,219,219
CHIMORE,chagas,viviendas evaluadas,2009-08-01,6,6
CLIZA,chagas,viviendas evaluadas,2009-08-01,260,260
COCHABAMBA,chagas,viviendas evaluadas,2009-08-01,716,716
COLCAPIRHUA,chagas,viviendas evaluadas,2009-08-01,221,221
COMARAPA,chagas,viviendas evaluadas,2009-08-01,120,120
CONCEPCION,chagas,viviendas evaluadas,2009-08-01,45,45
COTAGAITA,chagas,viviendas evaluadas,2009-08-01,1171,1171
CUATRO CAÑADAS,chagas,viviendas evaluadas,2009-08-01,157,157
CUCHUMUELA (V. G. VILLARROEL),chagas,viviendas evaluadas,2009-08-01,112,112
CULPINA,chagas,viviendas evaluadas,2009-08-01,331,331
EL PUENTE(TJA),chagas,viviendas evaluadas,2009-08-01,306,306
EL TORNO,chagas,viviendas evaluadas,2009-08-01,237,237
GUTIERREZ,chagas,viviendas evaluadas,2009-08-01,127,127
HUACARETA,chagas,viviendas evaluadas,2009-08-01,356,356
HUACAYA (VILLA DE HUACAYA),chagas,viviendas evaluadas,2009-08-01,236,236
ICLA,chagas,viviendas evaluadas,2009-08-01,603,603
IRUPANA (VILLA DE LANZA),chagas,viviendas evaluadas,2009-08-01,94,94
LAGUNILLAS,chagas,viviendas evaluadas,2009-08-01,10,10
LAS CARRERAS,chagas,viviendas evaluadas,2009-08-01,87,87
MAIRANA,chagas,viviendas evaluadas,2009-08-01,52,52
MECAPACA,chagas,viviendas evaluadas,2009-08-01,866,866
MONTEAGUDO,chagas,viviendas evaluadas,2009-08-01,625,625
OCURI,chagas,viviendas evaluadas,2009-08-01,84,84
OMEREQUE,chagas,viviendas evaluadas,2009-08-01,121,121
PADCAYA,chagas,viviendas evaluadas,2009-08-01,304,304
PADILLA,chagas,viviendas evaluadas,2009-08-01,97,97
PASORAPA,chagas,viviendas evaluadas,2009-08-01,236,236
POCOATA,chagas,viviendas evaluadas,2009-08-01,415,415
POCONA,chagas,viviendas evaluadas,2009-08-01,42,42
POJO (CBBA),chagas,viviendas evaluadas,2009-08-01,358,358
PORONGO,chagas,viviendas evaluadas,2009-08-01,134,134
PRESTO,chagas,viviendas evaluadas,2009-08-01,310,310
PUCARA,chagas,viviendas evaluadas,2009-08-01,62,62
PUNA,chagas,viviendas evaluadas,2009-08-01,230,230
PUNATA,chagas,viviendas evaluadas,2009-08-01,1,1
QUILLACOLLO,chagas,viviendas evaluadas,2009-08-01,84,84
RAVELO,chagas,viviendas evaluadas,2009-08-01,408,408
SACABA,chagas,viviendas evaluadas,2009-08-01,539,539
SACABAMBA,chagas,viviendas evaluadas,2009-08-01,275,275
SAN JULIAN,chagas,viviendas evaluadas,2009-08-01,117,117
SAN LORENZO(TJA),chagas,viviendas evaluadas,2009-08-01,81,81
SAN LUCAS,chagas,viviendas evaluadas,2009-08-01,236,236
SAN PEDRO DE BUENA VISTA,chagas,viviendas evaluadas,2009-08-01,642,642
SANTA CRUZ DE LA SIERRA,chagas,viviendas evaluadas,2009-08-01,0,0
SANTIVAÑES,chagas,viviendas evaluadas,2009-08-01,26,26
SAPAHAQUI,chagas,viviendas evaluadas,2009-08-01,838,838
SICAYA,chagas,viviendas evaluadas,2009-08-01,131,131
SIPE SIPE,chagas,viviendas evaluadas,2009-08-01,286,286
SOPACHUY,chagas,viviendas evaluadas,2009-08-01,264,264
TACACHI,chagas,viviendas evaluadas,2009-08-01,70,70
TACOPAYA,chagas,viviendas evaluadas,2009-08-01,123,123
TAPACARI,chagas,viviendas evaluadas,2009-08-01,163,163
TARATA,chagas,viviendas evaluadas,2009-08-01,213,213
TIQUIPAYA,chagas,viviendas evaluadas,2009-08-01,257,257
TOCO,chagas,viviendas evaluadas,2009-08-01,105,105
TOLATA,chagas,viviendas evaluadas,2009-08-01,114,114
TORO TORO,chagas,viviendas evaluadas,2009-08-01,777,777
TOTORA(CBBA),chagas,viviendas evaluadas,2009-08-01,404,404
TUPIZA,chagas,viviendas evaluadas,2009-08-01,229,229
URIONDO (A. CONCEPCION),chagas,viviendas evaluadas,2009-08-01,216,216
VALLEGRANDE,chagas,viviendas evaluadas,2009-08-01,865,865
VILA VILA,chagas,viviendas evaluadas,2009-08-01,192,192
VILLA SERRANO,chagas,viviendas evaluadas,2009-08-01,106,106
VILLAZON,chagas,viviendas evaluadas,2009-08-01,159,159
VINTO,chagas,viviendas evaluadas,2009-08-01,116,116
ACACIO,chagas,viviendas evaluadas,2009-09-01,326,326
AIQUILE,chagas,viviendas evaluadas,2009-09-01,282,282
ANZALDO,chagas,viviendas evaluadas,2009-09-01,124,124
ARAMPAMPA,chagas,viviendas evaluadas,2009-09-01,178,178
ARANI,chagas,viviendas evaluadas,2009-09-01,285,285
ARBIETO,chagas,viviendas evaluadas,2009-09-01,597,597
ARQUE,chagas,viviendas evaluadas,2009-09-01,261,261
AYOPAYA (V. DE INDEPENDENCIA),chagas,viviendas evaluadas,2009-09-01,244,244
AZURDUY,chagas,viviendas evaluadas,2009-09-01,339,339
CABEZAS,chagas,viviendas evaluadas,2009-09-01,22,22
"CAIZA ""D""",chagas,viviendas evaluadas,2009-09-01,1,1
CAPINOTA,chagas,viviendas evaluadas,2009-09-01,1409,1409
CLIZA,chagas,viviendas evaluadas,2009-09-01,256,256
COCHABAMBA,chagas,viviendas evaluadas,2009-09-01,815,815
COLCAPIRHUA,chagas,viviendas evaluadas,2009-09-01,199,199
COMARAPA,chagas,viviendas evaluadas,2009-09-01,32,32
COTAGAITA,chagas,viviendas evaluadas,2009-09-01,1363,1363
CUCHUMUELA (V. G. VILLARROEL),chagas,viviendas evaluadas,2009-09-01,167,167
CULPINA,chagas,viviendas evaluadas,2009-09-01,96,96
EL TORNO,chagas,viviendas evaluadas,2009-09-01,289,289
GUTIERREZ,chagas,viviendas evaluadas,2009-09-01,50,50
HUACARETA,chagas,viviendas evaluadas,2009-09-01,168,168
INCAHUASI,chagas,viviendas evaluadas,2009-09-01,111,111
INQUISIVI,chagas,viviendas evaluadas,2009-09-01,946,946
IRUPANA (VILLA DE LANZA),chagas,viviendas evaluadas,2009-09-01,142,142
LAGUNILLAS,chagas,viviendas evaluadas,2009-09-01,626,626
LAS CARRERAS,chagas,viviendas evaluadas,2009-09-01,204,204
LICOMA PAMPA,chagas,viviendas evaluadas,2009-09-01,737,737
LURIBAY,chagas,viviendas evaluadas,2009-09-01,201,201
MAIRANA,chagas,viviendas evaluadas,2009-09-01,113,113
MOJOCOYA,chagas,viviendas evaluadas,2009-09-01,71,71
OCURI,chagas,viviendas evaluadas,2009-09-01,681,681
PADCAYA,chagas,viviendas evaluadas,2009-09-01,346,346
PASORAPA,chagas,viviendas evaluadas,2009-09-01,234,234
POCOATA,chagas,viviendas evaluadas,2009-09-01,610,610
POCONA,chagas,viviendas evaluadas,2009-09-01,141,141
POROMA,chagas,viviendas evaluadas,2009-09-01,1,1
PORONGO,chagas,viviendas evaluadas,2009-09-01,127,127
QUILLACOLLO,chagas,viviendas evaluadas,2009-09-01,187,187
RAVELO,chagas,viviendas evaluadas,2009-09-01,573,573
SACABA,chagas,viviendas evaluadas,2009-09-01,543,543
SACABAMBA,chagas,viviendas evaluadas,2009-09-01,388,388
SAMAIPATA,chagas,viviendas evaluadas,2009-09-01,292,292
SAN BENITO,chagas,viviendas evaluadas,2009-09-01,211,211
SAN JULIAN,chagas,viviendas evaluadas,2009-09-01,102,102
SAN LORENZO(TJA),chagas,viviendas evaluadas,2009-09-01,26,26
SAN LUCAS,chagas,viviendas evaluadas,2009-09-01,2574,2574
SAN PEDRO DE BUENA VISTA,chagas,viviendas evaluadas,2009-09-01,625,625
SANTIVAÑES,chagas,viviendas evaluadas,2009-09-01,197,197
SAPAHAQUI,chagas,viviendas evaluadas,2009-09-01,101,101
SICAYA,chagas,viviendas evaluadas,2009-09-01,214,214
SIPE SIPE,chagas,viviendas evaluadas,2009-09-01,321,321
SOPACHUY,chagas,viviendas evaluadas,2009-09-01,55,55
TACACHI,chagas,viviendas evaluadas,2009-09-01,112,112
TACOPAYA,chagas,viviendas evaluadas,2009-09-01,80,80
TAPACARI,chagas,viviendas evaluadas,2009-09-01,441,441
TARABUCO,chagas,viviendas evaluadas,2009-09-01,68,68
TARATA,chagas,viviendas evaluadas,2009-09-01,16,16
TARVITA,chagas,viviendas evaluadas,2009-09-01,820,820
TIQUIPAYA,chagas,viviendas evaluadas,2009-09-01,89,89
TOLATA,chagas,viviendas evaluadas,2009-09-01,168,168
TORO TORO,chagas,viviendas evaluadas,2009-09-01,420,420
TOTORA(CBBA),chagas,viviendas evaluadas,2009-09-01,268,268
TUPIZA,chagas,viviendas evaluadas,2009-09-01,251,251
URIONDO (A. CONCEPCION),chagas,viviendas evaluadas,2009-09-01,304,304
VALLEGRANDE,chagas,viviendas evaluadas,2009-09-01,683,683
VILLA SERRANO,chagas,viviendas evaluadas,2009-09-01,125,125
VILLAZON,chagas,viviendas evaluadas,2009-09-01,125,125
VINTO,chagas,viviendas evaluadas,2009-09-01,246,246
VITICHI,chagas,viviendas evaluadas,2009-09-01,593,593
YACUIBA,chagas,viviendas evaluadas,2009-09-01,673,673
ZUDAÑEZ,chagas,viviendas evaluadas,2009-09-01,250,250
ACACIO,chagas,viviendas evaluadas,2009-10-01,507,507
ANZALDO,chagas,viviendas evaluadas,2009-10-01,137,137
ARAMPAMPA,chagas,viviendas evaluadas,2009-10-01,154,154
ARANI,chagas,viviendas evaluadas,2009-10-01,223,223
ARBIETO,chagas,viviendas evaluadas,2009-10-01,265,265
ASCENCION DE GUARAYOS,chagas,viviendas evaluadas,2009-10-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),chagas,viviendas evaluadas,2009-10-01,290,290
BETANZOS,chagas,viviendas evaluadas,2009-10-01,252,252
BUENA VISTA,chagas,viviendas evaluadas,2009-10-01,20,20
CAJUATA,chagas,viviendas evaluadas,2009-10-01,838,838
CLIZA,chagas,viviendas evaluadas,2009-10-01,269,269
COCHABAMBA,chagas,viviendas evaluadas,2009-10-01,501,501
COLCAPIRHUA,chagas,viviendas evaluadas,2009-10-01,168,168
COTAGAITA,chagas,viviendas evaluadas,2009-10-01,1074,1074
EL PUENTE(TJA),chagas,viviendas evaluadas,2009-10-01,216,216
HUACARETA,chagas,viviendas evaluadas,2009-10-01,234,234
HUACAYA (VILLA DE HUACAYA),chagas,viviendas evaluadas,2009-10-01,65,65
IRUPANA (VILLA DE LANZA),chagas,viviendas evaluadas,2009-10-01,190,190
LURIBAY,chagas,viviendas evaluadas,2009-10-01,25,25
MACHARETI,chagas,viviendas evaluadas,2009-10-01,96,96
MAIRANA,chagas,viviendas evaluadas,2009-10-01,202,202
PADCAYA,chagas,viviendas evaluadas,2009-10-01,105,105
PADILLA,chagas,viviendas evaluadas,2009-10-01,58,58
PAILON,chagas,viviendas evaluadas,2009-10-01,3,3
PASORAPA,chagas,viviendas evaluadas,2009-10-01,32,32
POCOATA,chagas,viviendas evaluadas,2009-10-01,170,170
PORONGO,chagas,viviendas evaluadas,2009-10-01,35,35
PUCARA,chagas,viviendas evaluadas,2009-10-01,13,13
QUILLACOLLO,chagas,viviendas evaluadas,2009-10-01,1845,1845
QUIRUSILLAS,chagas,viviendas evaluadas,2009-10-01,9,9
RAVELO,chagas,viviendas evaluadas,2009-10-01,429,429
SACABA,chagas,viviendas evaluadas,2009-10-01,286,286
SACABAMBA,chagas,viviendas evaluadas,2009-10-01,136,136
SAMAIPATA,chagas,viviendas evaluadas,2009-10-01,98,98
SAN BENITO,chagas,viviendas evaluadas,2009-10-01,62,62
SAN JULIAN,chagas,viviendas evaluadas,2009-10-01,109,109
SAN LORENZO(TJA),chagas,viviendas evaluadas,2009-10-01,194,194
SAN PEDRO DE BUENA VISTA,chagas,viviendas evaluadas,2009-10-01,1050,1050
SANTA CRUZ DE LA SIERRA,chagas,viviendas evaluadas,2009-10-01,0,0
SAPAHAQUI,chagas,viviendas evaluadas,2009-10-01,300,300
SICAYA,chagas,viviendas evaluadas,2009-10-01,227,227
SIPE SIPE,chagas,viviendas evaluadas,2009-10-01,934,934
SUCRE,chagas,viviendas evaluadas,2009-10-01,1167,1167
TACOPAYA,chagas,viviendas evaluadas,2009-10-01,72,72
TAPACARI,chagas,viviendas evaluadas,2009-10-01,436,436
TARATA,chagas,viviendas evaluadas,2009-10-01,122,122
TARVITA,chagas,viviendas evaluadas,2009-10-01,406,406
TIQUIPAYA,chagas,viviendas evaluadas,2009-10-01,30,30
TOCO,chagas,viviendas evaluadas,2009-10-01,110,110
TOLATA,chagas,viviendas evaluadas,2009-10-01,320,320
TORO TORO,chagas,viviendas evaluadas,2009-10-01,175,175
TOTORA(CBBA),chagas,viviendas evaluadas,2009-10-01,378,378
TUPIZA,chagas,viviendas evaluadas,2009-10-01,159,159
URIONDO (A. CONCEPCION),chagas,viviendas evaluadas,2009-10-01,272,272
VALLEGRANDE,chagas,viviendas evaluadas,2009-10-01,517,517
VILLA MONTES,chagas,viviendas evaluadas,2009-10-01,119,119
VILLA SERRANO,chagas,viviendas evaluadas,2009-10-01,41,41
VILLAZON,chagas,viviendas evaluadas,2009-10-01,179,179
VINTO,chagas,viviendas evaluadas,2009-10-01,219,219
ACACIO,chagas,viviendas evaluadas,2009-11-01,411,411
ANZALDO,chagas,viviendas evaluadas,2009-11-01,130,130
ARANI,chagas,viviendas evaluadas,2009-11-01,170,170
ARBIETO,chagas,viviendas evaluadas,2009-11-01,354,354
ARQUE,chagas,viviendas evaluadas,2009-11-01,101,101
AYOPAYA (V. DE INDEPENDENCIA),chagas,viviendas evaluadas,2009-11-01,2,2
BETANZOS,chagas,viviendas evaluadas,2009-11-01,259,259
"CAIZA ""D""",chagas,viviendas evaluadas,2009-11-01,340,340
CAJUATA,chagas,viviendas evaluadas,2009-11-01,1837,1837
CAMATAQUI (C. VILLA ABECIA),chagas,viviendas evaluadas,2009-11-01,156,156
CAPINOTA,chagas,viviendas evaluadas,2009-11-01,948,948
CLIZA,chagas,viviendas evaluadas,2009-11-01,264,264
COCHABAMBA,chagas,viviendas evaluadas,2009-11-01,642,642
COLCAPIRHUA,chagas,viviendas evaluadas,2009-11-01,140,140
COTAGAITA,chagas,viviendas evaluadas,2009-11-01,1514,1514
CUATRO CAÑADAS,chagas,viviendas evaluadas,2009-11-01,405,405
CUEVO,chagas,viviendas evaluadas,2009-11-01,215,215
EL PUENTE(TJA),chagas,viviendas evaluadas,2009-11-01,209,209
ENTRE RIOS,chagas,viviendas evaluadas,2009-11-01,1,1
GUTIERREZ,chagas,viviendas evaluadas,2009-11-01,58,58
HUACARETA,chagas,viviendas evaluadas,2009-11-01,496,496
HUACAYA (VILLA DE HUACAYA),chagas,viviendas evaluadas,2009-11-01,193,193
INQUISIVI,chagas,viviendas evaluadas,2009-11-01,53,53
IRUPANA (VILLA DE LANZA),chagas,viviendas evaluadas,2009-11-01,109,109
MAIRANA,chagas,viviendas evaluadas,2009-11-01,123,123
MOJOCOYA,chagas,viviendas evaluadas,2009-11-01,10,10
OCURI,chagas,viviendas evaluadas,2009-11-01,551,551
OMEREQUE,chagas,viviendas evaluadas,2009-11-01,15,15
PADCAYA,chagas,viviendas evaluadas,2009-11-01,98,98
POCOATA,chagas,viviendas evaluadas,2009-11-01,226,226
PRESTO,chagas,viviendas evaluadas,2009-11-01,196,196
PUCARA,chagas,viviendas evaluadas,2009-11-01,45,45
PUNA,chagas,viviendas evaluadas,2009-11-01,280,280
QUILLACOLLO,chagas,viviendas evaluadas,2009-11-01,907,907
QUIRUSILLAS,chagas,viviendas evaluadas,2009-11-01,3,3
RAVELO,chagas,viviendas evaluadas,2009-11-01,644,644
SACABA,chagas,viviendas evaluadas,2009-11-01,489,489
SACABAMBA,chagas,viviendas evaluadas,2009-11-01,66,66
SAIPINA,chagas,viviendas evaluadas,2009-11-01,73,73
SAMAIPATA,chagas,viviendas evaluadas,2009-11-01,81,81
SAN JULIAN,chagas,viviendas evaluadas,2009-11-01,462,462
SAN LORENZO(TJA),chagas,viviendas evaluadas,2009-11-01,118,118
SANTA CRUZ DE LA SIERRA,chagas,viviendas evaluadas,2009-11-01,0,0
SANTIVAÑES,chagas,viviendas evaluadas,2009-11-01,76,76
SAPAHAQUI,chagas,viviendas evaluadas,2009-11-01,229,229
SICAYA,chagas,viviendas evaluadas,2009-11-01,351,351
SIPE SIPE,chagas,viviendas evaluadas,2009-11-01,472,472
TAPACARI,chagas,viviendas evaluadas,2009-11-01,400,400
TARATA,chagas,viviendas evaluadas,2009-11-01,119,119
TIQUIPAYA,chagas,viviendas evaluadas,2009-11-01,136,136
TOLATA,chagas,viviendas evaluadas,2009-11-01,198,198
TOMINA,chagas,viviendas evaluadas,2009-11-01,2,2
TORO TORO,chagas,viviendas evaluadas,2009-11-01,590,590
TOTORA(CBBA),chagas,viviendas evaluadas,2009-11-01,30,30
TUPIZA,chagas,viviendas evaluadas,2009-11-01,137,137
URIONDO (A. CONCEPCION),chagas,viviendas evaluadas,2009-11-01,280,280
VILLA TUNARI,chagas,viviendas evaluadas,2009-11-01,1,1
VILLAZON,chagas,viviendas evaluadas,2009-11-01,340,340
VINTO,chagas,viviendas evaluadas,2009-11-01,170,170
WARNES,chagas,viviendas evaluadas,2009-11-01,5,5
YUNCHARA,chagas,viviendas evaluadas,2009-11-01,208,208
ACACIO,chagas,viviendas evaluadas,2009-12-01,204,204
ANZALDO,chagas,viviendas evaluadas,2009-12-01,300,300
ARANI,chagas,viviendas evaluadas,2009-12-01,106,106
ARBIETO,chagas,viviendas evaluadas,2009-12-01,317,317
AZURDUY,chagas,viviendas evaluadas,2009-12-01,310,310
BETANZOS,chagas,viviendas evaluadas,2009-12-01,235,235
BOLIVAR,chagas,viviendas evaluadas,2009-12-01,20,20
CAPINOTA,chagas,viviendas evaluadas,2009-12-01,880,880
CHULUMANI (V. DE LA LIBERTAD),chagas,viviendas evaluadas,2009-12-01,2809,2809
CLIZA,chagas,viviendas evaluadas,2009-12-01,584,584
COCHABAMBA,chagas,viviendas evaluadas,2009-12-01,221,221
COLCAPIRHUA,chagas,viviendas evaluadas,2009-12-01,174,174
COTAGAITA,chagas,viviendas evaluadas,2009-12-01,1137,1137
CUATRO CAÑADAS,chagas,viviendas evaluadas,2009-12-01,75,75
CUEVO,chagas,viviendas evaluadas,2009-12-01,699,699
CULPINA,chagas,viviendas evaluadas,2009-12-01,2,2
EL PUENTE(TJA),chagas,viviendas evaluadas,2009-12-01,45,45
GUTIERREZ,chagas,viviendas evaluadas,2009-12-01,12,12
IRUPANA (VILLA DE LANZA),chagas,viviendas evaluadas,2009-12-01,109,109
LAGUNILLAS,chagas,viviendas evaluadas,2009-12-01,34,34
LURIBAY,chagas,viviendas evaluadas,2009-12-01,218,218
MACHARETI,chagas,viviendas evaluadas,2009-12-01,186,186
MAIRANA,chagas,viviendas evaluadas,2009-12-01,107,107
OCURI,chagas,viviendas evaluadas,2009-12-01,14,14
OMEREQUE,chagas,viviendas evaluadas,2009-12-01,57,57
PADCAYA,chagas,viviendas evaluadas,2009-12-01,116,116
POCOATA,chagas,viviendas evaluadas,2009-12-01,85,85
POCONA,chagas,viviendas evaluadas,2009-12-01,31,31
PUCARA,chagas,viviendas evaluadas,2009-12-01,42,42
PUNATA,chagas,viviendas evaluadas,2009-12-01,118,118
QUILLACOLLO,chagas,viviendas evaluadas,2009-12-01,777,777
QUIRUSILLAS,chagas,viviendas evaluadas,2009-12-01,1,1
RAVELO,chagas,viviendas evaluadas,2009-12-01,621,621
SACABA,chagas,viviendas evaluadas,2009-12-01,457,457
SACABAMBA,chagas,viviendas evaluadas,2009-12-01,282,282
SAN JULIAN,chagas,viviendas evaluadas,2009-12-01,102,102
SAN PEDRO DE BUENA VISTA,chagas,viviendas evaluadas,2009-12-01,983,983
SANTIVAÑES,chagas,viviendas evaluadas,2009-12-01,23,23
SAPAHAQUI,chagas,viviendas evaluadas,2009-12-01,185,185
SICAYA,chagas,viviendas evaluadas,2009-12-01,149,149
SIPE SIPE,chagas,viviendas evaluadas,2009-12-01,465,465
SUCRE,chagas,viviendas evaluadas,2009-12-01,633,633
TACOPAYA,chagas,viviendas evaluadas,2009-12-01,29,29
TAPACARI,chagas,viviendas evaluadas,2009-12-01,374,374
TARATA,chagas,viviendas evaluadas,2009-12-01,460,460
TARIJA,chagas,viviendas evaluadas,2009-12-01,1,1
TIQUIPAYA,chagas,viviendas evaluadas,2009-12-01,96,96
TIRAQUE (CBBA),chagas,viviendas evaluadas,2009-12-01,759,759
TOLATA,chagas,viviendas evaluadas,2009-12-01,210,210
TOMINA,chagas,viviendas evaluadas,2009-12-01,126,126
VACAS,chagas,viviendas evaluadas,2009-12-01,80,80
VALLEGRANDE,chagas,viviendas evaluadas,2009-12-01,9,9
VILA VILA,chagas,viviendas evaluadas,2009-12-01,68,68
VILLA SERRANO,chagas,viviendas evaluadas,2009-12-01,122,122
VILLAZON,chagas,viviendas evaluadas,2009-12-01,140,140
VINTO,chagas,viviendas evaluadas,2009-12-01,202,202
VITICHI,chagas,viviendas evaluadas,2009-12-01,366,366
YUNCHARA,chagas,viviendas evaluadas,2009-12-01,86,86
