department,municipality_id,municipality,year,month,population,value
Potosí,51302,Acacio,2006,1,Partos atendidos por partera capacitada u otr,6
La Paz,20201,Achacachi,2006,1,Partos atendidos por partera capacitada u otr,1
Cochabamba,30201,Aiquile,2006,1,Partos atendidos por partera capacitada u otr,5
La Paz,20202,Ancoraimes,2006,1,Partos atendidos por partera capacitada u otr,4
Oruro,41201,Andamarca,2006,1,Partos atendidos por partera capacitada u otr,1
Cochabamba,30402,Anzaldo,2006,1,Partos atendidos por partera capacitada u otr,1
La Paz,20701,Apolo,2006,1,Partos atendidos por partera capacitada u otr,2
Potosí,51301,Arampampa,2006,1,Partos atendidos por partera capacitada u otr,6
Cochabamba,30601,Arque,2006,1,Partos atendidos por partera capacitada u otr,2
Santa Cruz,71501,Ascencion De Guarayos,2006,1,Partos atendidos por partera capacitada u otr,2
Cochabamba,30301,Ayopaya (v. De Independencia),2006,1,Partos atendidos por partera capacitada u otr,1
Chuquisaca,10201,Azurduy,2006,1,Partos atendidos por partera capacitada u otr,13
La Paz,21203,Batallas,2006,1,Partos atendidos por partera capacitada u otr,4
Oruro,41202,Belen De Andamarca,2006,1,Partos atendidos por partera capacitada u otr,1
Potosí,50301,Betanzos,2006,1,Partos atendidos por partera capacitada u otr,1
Santa Cruz,70707,Boyuibe,2006,1,Partos atendidos por partera capacitada u otr,1
Santa Cruz,70401,Buena Vista,2006,1,Partos atendidos por partera capacitada u otr,1
La Paz,20905,Cairoma,2006,1,Partos atendidos por partera capacitada u otr,3
Potosí,51102,"Caiza ""d""",2006,1,Partos atendidos por partera capacitada u otr,4
La Paz,20303,Calacoto,2006,1,Partos atendidos por partera capacitada u otr,5
La Paz,21304,Calamarca,2006,1,Partos atendidos por partera capacitada u otr,1
Chuquisaca,10701,Camargo,2006,1,Partos atendidos por partera capacitada u otr,1
La Paz,20302,Caquiaviri,2006,1,Partos atendidos por partera capacitada u otr,1
Oruro,40102,Caracollo,2006,1,Partos atendidos por partera capacitada u otr,1
La Paz,22001,Caranavi,2006,1,Partos atendidos por partera capacitada u otr,4
Tarija,60302,Carapari,2006,1,Partos atendidos por partera capacitada u otr,2
Potosí,50702,Caripuyo,2006,1,Partos atendidos por partera capacitada u otr,8
Oruro,40201,Challapata,2006,1,Partos atendidos por partera capacitada u otr,1
Potosí,50202,Chayanta,2006,1,Partos atendidos por partera capacitada u otr,8
Oruro,40302,Choque Cota,2006,1,Partos atendidos por partera capacitada u otr,1
Cochabamba,30101,Cochabamba,2006,1,Partos atendidos por partera capacitada u otr,5
Potosí,50401,Colquechaca,2006,1,Partos atendidos por partera capacitada u otr,34
La Paz,20304,Comanche,2006,1,Partos atendidos por partera capacitada u otr,1
Potosí,50601,Cotagaita,2006,1,Partos atendidos por partera capacitada u otr,1
