,group,variable,month,FALLECIDOS ANTES DE LAS 48 HRS. CANTIDAD,FALLECIDOS ANTES DE LAS 48 HRS. CANTIDAD,TOTALES,TOTALES,TOTALES
VIACHA,internaciones,fallecidos antes de las 48 hrs.,2016-06-01,0,1,0,1,1
VILLA MONTES,internaciones,fallecidos antes de las 48 hrs.,2016-06-01,2,1,2,1,3
VILLAZON,internaciones,fallecidos antes de las 48 hrs.,2016-06-01,1,0,1,0,1
YACUIBA,internaciones,fallecidos antes de las 48 hrs.,2016-06-01,4,3,4,3,7
APOLO,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,1,0,1,0,1
ASCENCION DE GUARAYOS,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,0,1,0,1,1
AYATA,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,1,0,1,0,1
BERMEJO,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,4,0,4,0,4
CAMIRI,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,4,0,4,0,4
CARANAVI,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,2,2,2,2,4
CHULUMANI (V. DE LA LIBERTAD),internaciones,fallecidos antes de las 48 hrs.,2016-07-01,0,1,0,1,1
COBIJA,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,2,5,2,5,7
COCHABAMBA,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,23,23,23,23,46
CONCEPCION,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,1,0,1,0,1
CUEVO,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,0,1,0,1,1
EL ALTO,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,15,9,15,9,24
EL TORNO,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,2,0,2,0,2
GENERAL SAAVEDRA,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,0,1,0,1,1
GUAYARAMERIN,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,3,0,3,0,3
LA PAZ,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,14,13,14,13,27
MAPIRI,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,1,0,1,0,1
MONTERO,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,1,4,1,4,5
ORURO,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,6,7,6,7,13
PASORAPA,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,1,0,1,0,1
POTOSI,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,13,7,13,7,20
PUERTO SUAREZ,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,0,1,0,1,1
PUNATA,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,0,1,0,1,1
REYES,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,2,0,2,0,2
RIBERALTA,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,3,4,3,4,7
RURRENABAQUE,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,1,1,1,1,2
SAN IGNACIO DE VELASCO,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,2,1,2,1,3
SAN JULIAN,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,1,0,1,0,1
SAN MIGUEL DE VELASCO,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,28,22,28,22,50
SUCRE,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,15,14,15,14,29
TARIJA,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,15,18,15,18,33
TRINIDAD,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,10,10,10,10,20
TUPIZA,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,1,1,1,1,2
UYUNI,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,1,1,1,1,2
VALLEGRANDE,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,0,1,0,1,1
VILLA MONTES,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,0,1,0,1,1
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,fallecidos antes de las 48 hrs.,2016-07-01,0,1,0,1,1
VILLAZON,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,1,1,1,1,2
YACUIBA,internaciones,fallecidos antes de las 48 hrs.,2016-07-01,0,2,0,2,2
ACHACACHI,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,0,1,0,1,1
AIQUILE,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,2,0,2,0,2
ASCENCION DE GUARAYOS,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,0,1,0,1,1
BAURES,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,0,1,0,1,1
BERMEJO,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,2,0,2,0,2
CAMIRI,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,1,0,1,0,1
CARANAVI,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,1,0,1,0,1
CHARAGUA,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,fallecidos antes de las 48 hrs.,2016-08-01,0,2,0,2,2
COBIJA,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,3,2,3,2,5
COCHABAMBA,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,16,27,16,27,43
COROICO,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,0,1,0,1,1
EL ALTO,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,11,7,11,7,18
EL TORNO,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,2,3,2,3,5
ENTRE RIOS TRJ,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,1,1,1,1,2
FILADELFIA,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,0,1,0,1,1
GUAYARAMERIN,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,33,2,33,2,35
GUTIERREZ,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,1,0,1,0,1
LA ASUNTA,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,0,1,0,1,1
LA PAZ,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,29,40,29,40,69
MONTEAGUDO,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,2,1,2,1,3
MONTERO,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,3,4,3,4,7
ORURO,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,6,12,6,12,18
PALOS BLANCOS,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,0,2,0,2,2
POTOSI,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,17,11,17,11,28
PUERTO QUIJARRO,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,1,0,1,0,1
PUERTO SUAREZ,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,0,1,0,1,1
REYES,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,0,1,0,1,1
RIBERALTA,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,4,8,4,8,12
RURRENABAQUE,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,1,0,1,0,1
SACABA,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,0,1,0,1,1
SAN BUENA VENTURA,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,0,1,0,1,1
SAN JOAQUIN,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,31,22,31,22,53
SOPACHUY,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,1,0,1,0,1
SUCRE,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,14,11,14,11,25
TARIJA,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,13,21,13,21,34
TRINIDAD,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,5,5,5,5,10
TUPIZA,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,2,0,2,0,2
VALLEGRANDE,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,2,0,2,0,2
VILLA MONTES,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,1,1,1,1,2
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,fallecidos antes de las 48 hrs.,2016-08-01,2,0,2,0,2
VILLAZON,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,0,2,0,2,2
VINTO,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,1,0,1,0,1
YACUIBA,internaciones,fallecidos antes de las 48 hrs.,2016-08-01,3,8,3,8,11
BERMEJO,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,0,2,0,2,2
CAMIRI,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,0,3,0,3,3
CARANAVI,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,1,0,1,0,1
CHALLAPATA,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,1,0,1,0,1
CHARAGUA,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,0,2,0,2,2
COBIJA,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,1,1,1,1,2
COCHABAMBA,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,24,19,24,19,43
COLCAPIRHUA,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,1,0,1,0,1
COMARAPA,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,1,0,1,0,1
CONCEPCION,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,1,0,1,0,1
EL ALTO,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,7,12,7,12,19
EL TORNO,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,0,1,0,1,1
ENTRE RIOS TRJ,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,3,0,3,0,3
GUAYARAMERIN,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,2,1,2,1,3
IXIAMAS,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,0,1,0,1,1
JESUS DE MACHACA,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,0,1,0,1,1
LA PAZ,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,13,15,13,15,28
MAGDALENA,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,0,1,0,1,1
MAPIRI,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,0,2,0,2,2
MONTERO,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,3,2,3,2,5
ORURO,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,55,3,55,3,58
PALOS BLANCOS,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,1,0,1,0,1
POTOSI,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,5,8,5,8,13
PUERTO SUAREZ,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,2,1,2,1,3
PUERTO VILLARROEL,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,1,0,1,0,1
PUNATA,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,2,1,2,1,3
REYES,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,1,0,1,0,1
RIBERALTA,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,6,4,6,4,10
RURRENABAQUE,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,1,1,1,1,2
SAN BORJA,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,2,1,2,1,3
SAN BUENA VENTURA,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,0,1,0,1,1
SAN IGNACIO,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,1,1,1,1,2
SAN IGNACIO DE VELASCO,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,4,2,4,2,6
SAN JOSE DE CHIQUITOS,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,1,1,1,1,2
SAN JULIAN,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,41,46,41,46,87
SUCRE,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,8,13,8,13,21
TARABUCO,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,0,1,0,1,1
TARIJA,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,8,11,8,11,19
TORO TORO,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,0,1,0,1,1
TRINIDAD,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,10,5,10,5,15
TUPIZA,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,1,1,1,1,2
VALLEGRANDE,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,1,1,1,1,2
VILLA MONTES,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,1,2,1,2,3
VILLAZON,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,1,2,1,2,3
VINTO,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,1,0,1,0,1
WARNES,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,0,1,0,1,1
YACUIBA,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,4,3,4,3,7
YAPACANI,internaciones,fallecidos antes de las 48 hrs.,2016-09-01,1,1,1,1,2
ACHACACHI,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,1,0,1,0,1
AIQUILE,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,1,0,1,0,1
APOLO,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,1,0,1,0,1
BAURES,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,0,1,0,1,1
BERMEJO,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,3,1,3,1,4
CAMIRI,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,1,3,1,3,4
CARANAVI,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,1,3,1,3,4
CARMEN RIVERO TORREZ,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,0,1,0,1,1
CHARAGUA,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,1,1,1,1,2
CHUMA,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,0,1,0,1,1
CLIZA,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,1,0,1,0,1
COBIJA,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,2,0,2,0,2
COCHABAMBA,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,34,24,34,24,58
COLCAPIRHUA,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,1,0,1,0,1
COROICO,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,1,0,1,0,1
EL ALTO,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,10,6,10,6,16
EL TORNO,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,0,2,0,2,2
GUAYARAMERIN,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,4,3,4,3,7
LA PAZ,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,18,21,18,21,39
MAGDALENA,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,1,1,1,1,2
MAIRANA,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,0,1,0,1,1
MONTEAGUDO,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,0,1,0,1,1
MONTERO,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,3,5,3,5,8
ORURO,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,9,10,9,10,19
PALOS BLANCOS,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,0,1,0,1,1
POTOSI,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,7,7,7,7,14
PUERTO SUAREZ,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,1,1,1,1,2
PUNATA,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,0,2,0,2,2
RIBERALTA,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,6,3,6,3,9
ROBORE,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,1,0,1,0,1
RURRENABAQUE,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,2,0,2,0,2
SAN BORJA,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,1,1,1,1,2
SAN IGNACIO,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,0,1,0,1,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,3,1,3,1,4
SAN JOSE DE CHIQUITOS,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,0,1,0,1,1
SAN PEDRO,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,2,11,2,11,13
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,24,32,24,32,56
SUCRE,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,11,16,11,16,27
TARIJA,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,10,12,10,12,22
TRINIDAD,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,8,9,8,9,17
TUPIZA,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,78,1,78,1,79
VALLEGRANDE,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,1,0,1,0,1
VILLA MONTES,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,2,0,2,0,2
VILLA TUNARI,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,3,3,3,3,6
VILLAZON,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,0,2,0,2,2
YACUIBA,internaciones,fallecidos antes de las 48 hrs.,2016-10-01,4,4,4,4,8
CARMEN RIVERO TORREZ,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,fallecidos antes de las 48 hrs.,2016-11-01,0,1,0,1,1
COBIJA,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,1,1,1,1,2
COCHABAMBA,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,14,12,14,12,26
COLCAPIRHUA,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,1,0,1,0,1
CONCEPCION,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,1,0,1,0,1
COROICO,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,0,1,0,1,1
EL ALTO,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,15,3,15,3,18
EL TORNO,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,2,1,2,1,3
ENTRE RIOS TRJ,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,0,1,0,1,1
ESCOMA,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,0,2,0,2,2
GUAYARAMERIN,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,2,3,2,3,5
GUTIERREZ,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,0,1,0,1,1
LA PAZ,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,21,23,21,23,44
MACHARETI,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,1,0,1,0,1
MAGDALENA,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,2,0,2,0,2
MONTERO,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,4,3,4,3,7
ORURO,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,11,10,11,10,21
POTOSI,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,8,6,8,6,14
PUERTO SUAREZ,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,1,0,1,0,1
PUERTO VILLARROEL,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,0,1,0,1,1
PUNATA,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,0,1,0,1,1
QUILLACOLLO,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,1,0,1,0,1
RIBERALTA,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,8,6,8,6,14
ROBORE,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,1,0,1,0,1
SAN ANTONIO DE LOMERIO,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,0,1,0,1,1
SAN BORJA,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,1,0,1,0,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,1,1,1,1,2
SAN JOSE DE CHIQUITOS,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,2,0,2,0,2
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,28,26,28,26,54
SUCRE,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,14,7,14,7,21
TARIJA,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,9,18,9,18,27
TARVITA,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,1,0,1,0,1
TRINIDAD,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,7,9,7,9,16
TUPIZA,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,1,1,1,1,2
UYUNI,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,1,2,1,2,3
VALLEGRANDE,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,0,2,0,2,2
VILLA MONTES,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,2,4,2,4,6
VILLAZON,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,2,1,2,1,3
YACUIBA,internaciones,fallecidos antes de las 48 hrs.,2016-11-01,0,2,0,2,2
APOLO,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,2,0,2,0,2
BERMEJO,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,5,1,5,1,6
CAMIRI,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,0,1,0,1,1
CARANAVI,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,1,1,1,1,2
CHARAGUA,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,fallecidos antes de las 48 hrs.,2016-12-01,0,1,0,1,1
COBIJA,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,1,0,1,0,1
COCHABAMBA,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,24,26,24,26,50
COLCAPIRHUA,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,0,2,0,2,2
COROICO,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,0,1,0,1,1
EL ALTO,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,7,5,7,5,12
EL TORNO,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,1,1,1,1,2
GUAYARAMERIN,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,2,0,2,0,2
GUTIERREZ,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,1,0,1,0,1
LA ASUNTA,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,0,1,0,1,1
LA PAZ,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,31,18,31,18,49
MACHARETI,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,4,0,4,0,4
MAPIRI,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,1,0,1,0,1
MONTEAGUDO,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,1,0,1,0,1
MONTERO,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,2,1,2,1,3
ORURO,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,16,10,16,10,26
PALOS BLANCOS,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,0,1,0,1,1
POTOSI,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,11,11,11,11,22
PUERTO SUAREZ,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,0,1,0,1,1
PUNATA,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,1,0,1,0,1
RIBERALTA,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,3,4,3,4,7
RURRENABAQUE,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,0,2,0,2,2
SAN BUENA VENTURA,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,0,2,0,2,2
SAN IGNACIO,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,0,1,0,1,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,1,1,1,1,2
SAN MATIAS,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,1,1,1,1,2
SAN MIGUEL DE VELASCO,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,113,343,113,343,456
SANTA ROSA,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,0,1,0,1,1
SUCRE,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,14,10,14,10,24
TARIJA,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,9,9,9,9,18
TRINIDAD,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,10,4,10,4,14
TUPIZA,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,2,2,2,2,4
UYUNI,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,0,2,0,2,2
VALLEGRANDE,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,1,0,1,0,1
VILLA MONTES,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,2,1,2,1,3
VILLAZON,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,0,1,0,1,1
YACUIBA,internaciones,fallecidos antes de las 48 hrs.,2016-12-01,4,0,4,0,4
