,group,variable,month,INGRESOS ESPONTÁNEOS CANTIDAD,INGRESOS ESPONTÁNEOS CANTIDAD,TOTALES,TOTALES,TOTALES
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2016-03-01,73,49,73,49,122
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2016-03-01,4,13,4,13,17
SAN JULIAN,internaciones,ingresos espontaneos,2016-03-01,46,144,46,144,190
SAN LORENZO(PND),internaciones,ingresos espontaneos,2016-03-01,1,2,1,2,3
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2016-03-01,0,7,0,7,7
SAN LUCAS,internaciones,ingresos espontaneos,2016-03-01,10,35,10,35,45
SAN MATIAS,internaciones,ingresos espontaneos,2016-03-01,31,59,31,59,90
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2016-03-01,5,26,5,26,31
SAN PEDRO,internaciones,ingresos espontaneos,2016-03-01,18,49,18,49,67
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2016-03-01,3,12,3,12,15
SAN RAFAEL,internaciones,ingresos espontaneos,2016-03-01,4,21,4,21,25
SAN RAMON BENI,internaciones,ingresos espontaneos,2016-03-01,23,46,23,46,69
SAN RAMON SCZ,internaciones,ingresos espontaneos,2016-03-01,3,28,3,28,31
SANTA ANA,internaciones,ingresos espontaneos,2016-03-01,36,116,36,116,152
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2016-03-01,4190,7227,4190,7227,11417
SANTA ROSA,internaciones,ingresos espontaneos,2016-03-01,15,22,15,22,37
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2016-03-01,25,41,25,41,66
SANTIAGO DE HUARI,internaciones,ingresos espontaneos,2016-03-01,0,5,0,5,5
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2016-03-01,0,2,0,2,2
SANTIVAÑES,internaciones,ingresos espontaneos,2016-03-01,0,3,0,3,3
SANTUARIO DE QUILLACAS,internaciones,ingresos espontaneos,2016-03-01,0,2,0,2,2
SAPAHAQUI,internaciones,ingresos espontaneos,2016-03-01,0,3,0,3,3
SENA,internaciones,ingresos espontaneos,2016-03-01,6,16,6,16,22
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2016-03-01,0,6,0,6,6
SIPE SIPE,internaciones,ingresos espontaneos,2016-03-01,0,50,0,50,50
SOPACHUY,internaciones,ingresos espontaneos,2016-03-01,4,15,4,15,19
SORACACHI,internaciones,ingresos espontaneos,2016-03-01,0,1,0,1,1
SORATA,internaciones,ingresos espontaneos,2016-03-01,4,16,4,16,20
SUCRE,internaciones,ingresos espontaneos,2016-03-01,1225,2288,1225,2288,3513
TACACOMA,internaciones,ingresos espontaneos,2016-03-01,0,3,0,3,3
TACOPAYA,internaciones,ingresos espontaneos,2016-03-01,2,6,2,6,8
TAPACARI,internaciones,ingresos espontaneos,2016-03-01,2,4,2,4,6
TARABUCO,internaciones,ingresos espontaneos,2016-03-01,21,49,21,49,70
TARATA,internaciones,ingresos espontaneos,2016-03-01,0,6,0,6,6
TARIJA,internaciones,ingresos espontaneos,2016-03-01,800,1203,800,1203,2003
TARVITA,internaciones,ingresos espontaneos,2016-03-01,7,29,7,29,36
TEOPONTE,internaciones,ingresos espontaneos,2016-03-01,0,14,0,14,14
TIAWANACU,internaciones,ingresos espontaneos,2016-03-01,1,8,1,8,9
TIPUANI,internaciones,ingresos espontaneos,2016-03-01,2,13,2,13,15
TIQUIPAYA,internaciones,ingresos espontaneos,2016-03-01,40,213,40,213,253
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2016-03-01,0,20,0,20,20
TOCO,internaciones,ingresos espontaneos,2016-03-01,0,7,0,7,7
TOLATA,internaciones,ingresos espontaneos,2016-03-01,1,3,1,3,4
TOMAVE,internaciones,ingresos espontaneos,2016-03-01,0,1,0,1,1
TOMINA,internaciones,ingresos espontaneos,2016-03-01,3,12,3,12,15
TORO TORO,internaciones,ingresos espontaneos,2016-03-01,0,3,0,3,3
TOTORA(CBBA),internaciones,ingresos espontaneos,2016-03-01,6,21,6,21,27
TOTORA(ORR),internaciones,ingresos espontaneos,2016-03-01,0,1,0,1,1
TRIGAL,internaciones,ingresos espontaneos,2016-03-01,2,4,2,4,6
TRINIDAD,internaciones,ingresos espontaneos,2016-03-01,356,1005,356,1005,1361
TUPIZA,internaciones,ingresos espontaneos,2016-03-01,131,175,131,175,306
UMALA,internaciones,ingresos espontaneos,2016-03-01,0,1,0,1,1
UNCIA,internaciones,ingresos espontaneos,2016-03-01,0,13,0,13,13
URUBICHA,internaciones,ingresos espontaneos,2016-03-01,4,22,4,22,26
UYUNI,internaciones,ingresos espontaneos,2016-03-01,45,144,45,144,189
VACAS,internaciones,ingresos espontaneos,2016-03-01,0,4,0,4,4
VALLEGRANDE,internaciones,ingresos espontaneos,2016-03-01,64,126,64,126,190
VIACHA,internaciones,ingresos espontaneos,2016-03-01,59,133,59,133,192
VILA VILA,internaciones,ingresos espontaneos,2016-03-01,0,1,0,1,1
VILLA CHARCAS,internaciones,ingresos espontaneos,2016-03-01,0,12,0,12,12
VILLA MONTES,internaciones,ingresos espontaneos,2016-03-01,61,154,61,154,215
VILLA RIVERO,internaciones,ingresos espontaneos,2016-03-01,5,12,5,12,17
VILLA TUNARI,internaciones,ingresos espontaneos,2016-03-01,92,208,92,208,300
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2016-03-01,6,25,6,25,31
VILLAZON,internaciones,ingresos espontaneos,2016-03-01,86,198,86,198,284
VINTO,internaciones,ingresos espontaneos,2016-03-01,44,118,44,118,162
VITICHI,internaciones,ingresos espontaneos,2016-03-01,0,7,0,7,7
WARNES,internaciones,ingresos espontaneos,2016-03-01,40,117,40,117,157
YACO,internaciones,ingresos espontaneos,2016-03-01,0,1,0,1,1
YACUIBA,internaciones,ingresos espontaneos,2016-03-01,292,593,292,593,885
YAMPARAEZ,internaciones,ingresos espontaneos,2016-03-01,0,6,0,6,6
YANACACHI,internaciones,ingresos espontaneos,2016-03-01,0,2,0,2,2
YAPACANI,internaciones,ingresos espontaneos,2016-03-01,75,263,75,263,338
YOCALLA,internaciones,ingresos espontaneos,2016-03-01,0,1,0,1,1
YOTALA,internaciones,ingresos espontaneos,2016-03-01,2,7,2,7,9
ZUDAÑEZ,internaciones,ingresos espontaneos,2016-03-01,8,15,8,15,23
ACACIO,internaciones,ingresos espontaneos,2016-04-01,0,2,0,2,2
ACHACACHI,internaciones,ingresos espontaneos,2016-04-01,16,41,16,41,57
ACHOCALLA,internaciones,ingresos espontaneos,2016-04-01,0,4,0,4,4
AIQUILE,internaciones,ingresos espontaneos,2016-04-01,20,59,20,59,79
ALCALA,internaciones,ingresos espontaneos,2016-04-01,0,3,0,3,3
ALTO BENI,internaciones,ingresos espontaneos,2016-04-01,0,10,0,10,10
ANCORAIMES,internaciones,ingresos espontaneos,2016-04-01,0,3,0,3,3
ANTEQUERA,internaciones,ingresos espontaneos,2016-04-01,0,2,0,2,2
ANZALDO,internaciones,ingresos espontaneos,2016-04-01,11,1,11,1,12
APOLO,internaciones,ingresos espontaneos,2016-04-01,3,18,3,18,21
ARBIETO,internaciones,ingresos espontaneos,2016-04-01,0,11,0,11,11
ARQUE,internaciones,ingresos espontaneos,2016-04-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2016-04-01,5,23,5,23,28
ATOCHA,internaciones,ingresos espontaneos,2016-04-01,19,33,19,33,52
AYATA,internaciones,ingresos espontaneos,2016-04-01,0,3,0,3,3
AYO AYO,internaciones,ingresos espontaneos,2016-04-01,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2016-04-01,14,21,14,21,35
AZURDUY,internaciones,ingresos espontaneos,2016-04-01,1,29,1,29,30
BAURES,internaciones,ingresos espontaneos,2016-04-01,13,19,13,19,32
BELLA FLOR,internaciones,ingresos espontaneos,2016-04-01,0,3,0,3,3
BERMEJO,internaciones,ingresos espontaneos,2016-04-01,99,208,99,208,307
BETANZOS,internaciones,ingresos espontaneos,2016-04-01,0,25,0,25,25
BOLIVAR,internaciones,ingresos espontaneos,2016-04-01,0,1,0,1,1
BOYUIBE,internaciones,ingresos espontaneos,2016-04-01,34,44,34,44,78
BUENA VISTA,internaciones,ingresos espontaneos,2016-04-01,3,18,3,18,21
CABEZAS,internaciones,ingresos espontaneos,2016-04-01,6,10,6,10,16
CAIROMA,internaciones,ingresos espontaneos,2016-04-01,0,4,0,4,4
"CAIZA ""D""",internaciones,ingresos espontaneos,2016-04-01,0,5,0,5,5
CAJUATA,internaciones,ingresos espontaneos,2016-04-01,0,11,0,11,11
CALAMARCA,internaciones,ingresos espontaneos,2016-04-01,1,4,1,4,5
CAMARGO,internaciones,ingresos espontaneos,2016-04-01,49,73,49,73,122
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2016-04-01,0,1,0,1,1
CAMIRI,internaciones,ingresos espontaneos,2016-04-01,183,466,183,466,649
CAPINOTA,internaciones,ingresos espontaneos,2016-04-01,7,38,7,38,45
CARACOLLO,internaciones,ingresos espontaneos,2016-04-01,3,36,3,36,39
CARANAVI,internaciones,ingresos espontaneos,2016-04-01,24,136,24,136,160
CARAPARI,internaciones,ingresos espontaneos,2016-04-01,1,8,1,8,9
CARIPUYO,internaciones,ingresos espontaneos,2016-04-01,0,2,0,2,2
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2016-04-01,31,17,31,17,48
CHALLAPATA,internaciones,ingresos espontaneos,2016-04-01,31,96,31,96,127
CHAQUI,internaciones,ingresos espontaneos,2016-04-01,0,4,0,4,4
CHARAGUA,internaciones,ingresos espontaneos,2016-04-01,61,103,61,103,164
CHAYANTA,internaciones,ingresos espontaneos,2016-04-01,2,13,2,13,15
CHIMORE,internaciones,ingresos espontaneos,2016-04-01,0,31,0,31,31
CHIPAYA,internaciones,ingresos espontaneos,2016-04-01,0,2,0,2,2
CHUA COCANI,internaciones,ingresos espontaneos,2016-04-01,0,3,0,3,3
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2016-04-01,27,67,27,67,94
CHUMA,internaciones,ingresos espontaneos,2016-04-01,3,9,3,9,12
CKOCHAS,internaciones,ingresos espontaneos,2016-04-01,0,1,0,1,1
CLIZA,internaciones,ingresos espontaneos,2016-04-01,10,41,10,41,51
COBIJA,internaciones,ingresos espontaneos,2016-04-01,138,318,138,318,456
COCAPATA,internaciones,ingresos espontaneos,2016-04-01,0,11,0,11,11
COCHABAMBA,internaciones,ingresos espontaneos,2016-04-01,2890,4904,2890,4904,7794
COLCAPIRHUA,internaciones,ingresos espontaneos,2016-04-01,47,124,47,124,171
"COLCHA ""K""",internaciones,ingresos espontaneos,2016-04-01,1,2,1,2,3
COLLANA,internaciones,ingresos espontaneos,2016-04-01,0,1,0,1,1
COLOMI,internaciones,ingresos espontaneos,2016-04-01,2,21,2,21,23
COLPA BELGICA,internaciones,ingresos espontaneos,2016-04-01,6,18,6,18,24
COLQUECHACA,internaciones,ingresos espontaneos,2016-04-01,0,6,0,6,6
COLQUENCHA,internaciones,ingresos espontaneos,2016-04-01,0,12,0,12,12
COLQUIRI,internaciones,ingresos espontaneos,2016-04-01,0,10,0,10,10
COMANCHE,internaciones,ingresos espontaneos,2016-04-01,0,2,0,2,2
COMARAPA,internaciones,ingresos espontaneos,2016-04-01,5,38,5,38,43
CONCEPCION,internaciones,ingresos espontaneos,2016-04-01,9,59,9,59,68
CORIPATA,internaciones,ingresos espontaneos,2016-04-01,0,12,0,12,12
CORO CORO,internaciones,ingresos espontaneos,2016-04-01,0,3,0,3,3
COROICO,internaciones,ingresos espontaneos,2016-04-01,14,43,14,43,57
CORQUE,internaciones,ingresos espontaneos,2016-04-01,1,1,1,1,2
COTAGAITA,internaciones,ingresos espontaneos,2016-04-01,5,8,5,8,13
COTOCA,internaciones,ingresos espontaneos,2016-04-01,46,29,46,29,75
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2016-04-01,20,56,20,56,76
CUCHUMUELA (V. G. VILLARROEL),internaciones,ingresos espontaneos,2016-04-01,0,1,0,1,1
CUEVO,internaciones,ingresos espontaneos,2016-04-01,0,2,0,2,2
CULPINA,internaciones,ingresos espontaneos,2016-04-01,5,34,5,34,39
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2016-04-01,0,3,0,3,3
DESAGUADERO,internaciones,ingresos espontaneos,2016-04-01,0,2,0,2,2
EL ALTO,internaciones,ingresos espontaneos,2016-04-01,839,2225,839,2225,3064
EL PUENTE(STC),internaciones,ingresos espontaneos,2016-04-01,16,20,16,20,36
EL TORNO,internaciones,ingresos espontaneos,2016-04-01,217,435,217,435,652
EL VILLAR,internaciones,ingresos espontaneos,2016-04-01,0,2,0,2,2
ENTRE RIOS TRJ,internaciones,ingresos espontaneos,2016-04-01,8,21,8,21,29
ENTRE RIOS CBBA,internaciones,ingresos espontaneos,2016-04-01,2,43,2,43,45
ESCOMA,internaciones,ingresos espontaneos,2016-04-01,1,9,1,9,10
EUCALIPTUS,internaciones,ingresos espontaneos,2016-04-01,0,2,0,2,2
EXALTACION,internaciones,ingresos espontaneos,2016-04-01,1,2,1,2,3
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2016-04-01,13,31,13,31,44
FILADELFIA,internaciones,ingresos espontaneos,2016-04-01,0,2,0,2,2
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2016-04-01,4,11,4,11,15
GUANAY,internaciones,ingresos espontaneos,2016-04-01,0,2,0,2,2
GUAQUI,internaciones,ingresos espontaneos,2016-04-01,0,2,0,2,2
GUAYARAMERIN,internaciones,ingresos espontaneos,2016-04-01,183,377,183,377,560
GUTIERREZ,internaciones,ingresos espontaneos,2016-04-01,12,47,12,47,59
HUACARETA,internaciones,ingresos espontaneos,2016-04-01,4,20,4,20,24
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2016-04-01,5,4,5,4,9
HUACHACALLA,internaciones,ingresos espontaneos,2016-04-01,0,1,0,1,1
HUANUNI,internaciones,ingresos espontaneos,2016-04-01,59,89,59,89,148
HUARACAJE,internaciones,ingresos espontaneos,2016-04-01,4,9,4,9,13
HUARINA,internaciones,ingresos espontaneos,2016-04-01,0,2,0,2,2
HUATAJATA,internaciones,ingresos espontaneos,2016-04-01,0,1,0,1,1
HUAYLLAMARCA,internaciones,ingresos espontaneos,2016-04-01,0,2,0,2,2
HUMANATA,internaciones,ingresos espontaneos,2016-04-01,0,1,0,1,1
ICHOCA,internaciones,ingresos espontaneos,2016-04-01,0,3,0,3,3
ICLA,internaciones,ingresos espontaneos,2016-04-01,0,6,0,6,6
INCAHUASI,internaciones,ingresos espontaneos,2016-04-01,2,14,2,14,16
INQUISIVI,internaciones,ingresos espontaneos,2016-04-01,0,4,0,4,4
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2016-04-01,9,27,9,27,36
IXIAMAS,internaciones,ingresos espontaneos,2016-04-01,4,16,4,16,20
LA ASUNTA,internaciones,ingresos espontaneos,2016-04-01,9,84,9,84,93
LA GUARDIA,internaciones,ingresos espontaneos,2016-04-01,92,132,92,132,224
LA PAZ,internaciones,ingresos espontaneos,2016-04-01,2076,4576,2076,4576,6652
LAGUNILLAS,internaciones,ingresos espontaneos,2016-04-01,3,3,3,3,6
LAJA,internaciones,ingresos espontaneos,2016-04-01,0,5,0,5,5
LLALLAGUA,internaciones,ingresos espontaneos,2016-04-01,72,208,72,208,280
LLICA,internaciones,ingresos espontaneos,2016-04-01,0,5,0,5,5
LURIBAY,internaciones,ingresos espontaneos,2016-04-01,0,3,0,3,3
MACHARETI,internaciones,ingresos espontaneos,2016-04-01,5,7,5,7,12
MAGDALENA,internaciones,ingresos espontaneos,2016-04-01,26,66,26,66,92
MAIRANA,internaciones,ingresos espontaneos,2016-04-01,6,37,6,37,43
MAPIRI,internaciones,ingresos espontaneos,2016-04-01,6,47,6,47,53
MINEROS,internaciones,ingresos espontaneos,2016-04-01,2,23,2,23,25
MIZQUE,internaciones,ingresos espontaneos,2016-04-01,12,40,12,40,52
MOCOMOCO,internaciones,ingresos espontaneos,2016-04-01,2,3,2,3,5
MOJOCOYA,internaciones,ingresos espontaneos,2016-04-01,1,9,1,9,10
MONTEAGUDO,internaciones,ingresos espontaneos,2016-04-01,59,119,59,119,178
MONTERO,internaciones,ingresos espontaneos,2016-04-01,376,555,376,555,931
MORO MORO,internaciones,ingresos espontaneos,2016-04-01,0,2,0,2,2
MOROCHATA,internaciones,ingresos espontaneos,2016-04-01,2,8,2,8,10
NACEBE (SANTA ROSA DEL ABUNA),internaciones,ingresos espontaneos,2016-04-01,0,1,0,1,1
OCURI,internaciones,ingresos espontaneos,2016-04-01,1,6,1,6,7
OKINAWA,internaciones,ingresos espontaneos,2016-04-01,3,18,3,18,21
OMEREQUE,internaciones,ingresos espontaneos,2016-04-01,2,16,2,16,18
ORURO,internaciones,ingresos espontaneos,2016-04-01,1219,1878,1219,1878,3097
PADILLA,internaciones,ingresos espontaneos,2016-04-01,29,64,29,64,93
PAILON,internaciones,ingresos espontaneos,2016-04-01,14,89,14,89,103
PALCA,internaciones,ingresos espontaneos,2016-04-01,0,2,0,2,2
PALOS BLANCOS,internaciones,ingresos espontaneos,2016-04-01,14,27,14,27,41
PAMPA AULLAGAS,internaciones,ingresos espontaneos,2016-04-01,0,3,0,3,3
PAMPA GRANDE,internaciones,ingresos espontaneos,2016-04-01,2,18,2,18,20
PAPEL PAMPA,internaciones,ingresos espontaneos,2016-04-01,0,1,0,1,1
PASORAPA,internaciones,ingresos espontaneos,2016-04-01,2,4,2,4,6
PATACAMAYA,internaciones,ingresos espontaneos,2016-04-01,6,35,6,35,41
POCOATA,internaciones,ingresos espontaneos,2016-04-01,5,3,5,3,8
POCONA,internaciones,ingresos espontaneos,2016-04-01,1,7,1,7,8
POJO (CBBA),internaciones,ingresos espontaneos,2016-04-01,0,12,0,12,12
POOPO,internaciones,ingresos espontaneos,2016-04-01,0,3,0,3,3
POROMA,internaciones,ingresos espontaneos,2016-04-01,0,11,0,11,11
PORONGO,internaciones,ingresos espontaneos,2016-04-01,5,12,5,12,17
PORTACHUELO,internaciones,ingresos espontaneos,2016-04-01,54,108,54,108,162
PORVENIR,internaciones,ingresos espontaneos,2016-04-01,4,8,4,8,12
POSTRER VALLE,internaciones,ingresos espontaneos,2016-04-01,0,1,0,1,1
POTOSI,internaciones,ingresos espontaneos,2016-04-01,738,1357,738,1357,2095
PRESTO,internaciones,ingresos espontaneos,2016-04-01,0,1,0,1,1
PUCARA,internaciones,ingresos espontaneos,2016-04-01,0,2,0,2,2
PUCARANI,internaciones,ingresos espontaneos,2016-04-01,0,8,0,8,8
PUERTO ACOSTA,internaciones,ingresos espontaneos,2016-04-01,0,1,0,1,1
PUERTO CARABUCO,internaciones,ingresos espontaneos,2016-04-01,0,5,0,5,5
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2016-04-01,3,6,3,6,9
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2016-04-01,17,18,17,18,35
PUERTO RICO,internaciones,ingresos espontaneos,2016-04-01,6,21,6,21,27
PUERTO SUAREZ,internaciones,ingresos espontaneos,2016-04-01,33,93,33,93,126
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2016-04-01,69,160,69,160,229
PUNA,internaciones,ingresos espontaneos,2016-04-01,0,11,0,11,11
PUNATA,internaciones,ingresos espontaneos,2016-04-01,72,123,72,123,195
QUILLACOLLO,internaciones,ingresos espontaneos,2016-04-01,27,296,27,296,323
QUIME,internaciones,ingresos espontaneos,2016-04-01,0,4,0,4,4
QUIRUSILLAS,internaciones,ingresos espontaneos,2016-04-01,0,3,0,3,3
RAVELO,internaciones,ingresos espontaneos,2016-04-01,0,3,0,3,3
REYES,internaciones,ingresos espontaneos,2016-04-01,6,27,6,27,33
RIBERALTA,internaciones,ingresos espontaneos,2016-04-01,210,471,210,471,681
ROBORE,internaciones,ingresos espontaneos,2016-04-01,35,67,35,67,102
RURRENABAQUE,internaciones,ingresos espontaneos,2016-04-01,46,87,46,87,133
SABAYA,internaciones,ingresos espontaneos,2016-04-01,0,1,0,1,1
SACABA,internaciones,ingresos espontaneos,2016-04-01,156,468,156,468,624
SACABAMBA,internaciones,ingresos espontaneos,2016-04-01,10,8,10,8,18
SACACA,internaciones,ingresos espontaneos,2016-04-01,1,17,1,17,18
SAIPINA,internaciones,ingresos espontaneos,2016-04-01,0,7,0,7,7
SALINAS DE GARCI MENDOZA,internaciones,ingresos espontaneos,2016-04-01,4,8,4,8,12
SAMAIPATA,internaciones,ingresos espontaneos,2016-04-01,9,20,9,20,29
SAN ANDRES,internaciones,ingresos espontaneos,2016-04-01,0,5,0,5,5
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2016-04-01,1,11,1,11,12
SAN BENITO,internaciones,ingresos espontaneos,2016-04-01,0,6,0,6,6
SAN BORJA,internaciones,ingresos espontaneos,2016-04-01,51,139,51,139,190
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2016-04-01,13,46,13,46,59
SAN CARLOS,internaciones,ingresos espontaneos,2016-04-01,0,5,0,5,5
SAN IGNACIO,internaciones,ingresos espontaneos,2016-04-01,20,70,20,70,90
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2016-04-01,92,273,92,273,365
SAN JAVIER(STC),internaciones,ingresos espontaneos,2016-04-01,4,32,4,32,36
SAN JOAQUIN,internaciones,ingresos espontaneos,2016-04-01,4,24,4,24,28
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2016-04-01,74,152,74,152,226
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2016-04-01,25,41,25,41,66
SAN JULIAN,internaciones,ingresos espontaneos,2016-04-01,33,129,33,129,162
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2016-04-01,0,10,0,10,10
SAN LUCAS,internaciones,ingresos espontaneos,2016-04-01,8,27,8,27,35
SAN MATIAS,internaciones,ingresos espontaneos,2016-04-01,23,48,23,48,71
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2016-04-01,3,22,3,22,25
SAN PEDRO,internaciones,ingresos espontaneos,2016-04-01,9,32,9,32,41
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2016-04-01,2,7,2,7,9
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2016-04-01,0,3,0,3,3
SAN RAFAEL,internaciones,ingresos espontaneos,2016-04-01,6,18,6,18,24
SAN RAMON BENI,internaciones,ingresos espontaneos,2016-04-01,10,49,10,49,59
SAN RAMON SCZ,internaciones,ingresos espontaneos,2016-04-01,11,35,11,35,46
SANTA ANA,internaciones,ingresos espontaneos,2016-04-01,16,102,16,102,118
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2016-04-01,4668,6592,4668,6592,11260
SANTA ROSA,internaciones,ingresos espontaneos,2016-04-01,13,38,13,38,51
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2016-04-01,22,32,22,32,54
SANTIAGO DE HUARI,internaciones,ingresos espontaneos,2016-04-01,2,2,2,2,4
SANTIAGO DE HUATA,internaciones,ingresos espontaneos,2016-04-01,0,3,0,3,3
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2016-04-01,0,2,0,2,2
SANTIVAÑES,internaciones,ingresos espontaneos,2016-04-01,0,3,0,3,3
SANTUARIO DE QUILLACAS,internaciones,ingresos espontaneos,2016-04-01,0,1,0,1,1
SAPAHAQUI,internaciones,ingresos espontaneos,2016-04-01,0,2,0,2,2
SENA,internaciones,ingresos espontaneos,2016-04-01,2,11,2,11,13
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2016-04-01,0,5,0,5,5
SIPE SIPE,internaciones,ingresos espontaneos,2016-04-01,0,40,0,40,40
SOPACHUY,internaciones,ingresos espontaneos,2016-04-01,7,12,7,12,19
SORATA,internaciones,ingresos espontaneos,2016-04-01,7,18,7,18,25
SUCRE,internaciones,ingresos espontaneos,2016-04-01,1393,2421,1393,2421,3814
TACACOMA,internaciones,ingresos espontaneos,2016-04-01,0,1,0,1,1
TACOPAYA,internaciones,ingresos espontaneos,2016-04-01,1,4,1,4,5
TAPACARI,internaciones,ingresos espontaneos,2016-04-01,0,9,0,9,9
TARABUCO,internaciones,ingresos espontaneos,2016-04-01,38,49,38,49,87
TARACO,internaciones,ingresos espontaneos,2016-04-01,0,1,0,1,1
TARATA,internaciones,ingresos espontaneos,2016-04-01,0,9,0,9,9
TARIJA,internaciones,ingresos espontaneos,2016-04-01,797,1212,797,1212,2009
TARVITA,internaciones,ingresos espontaneos,2016-04-01,11,19,11,19,30
TEOPONTE,internaciones,ingresos espontaneos,2016-04-01,4,9,4,9,13
TIAWANACU,internaciones,ingresos espontaneos,2016-04-01,0,5,0,5,5
TIPUANI,internaciones,ingresos espontaneos,2016-04-01,2,10,2,10,12
TIQUIPAYA,internaciones,ingresos espontaneos,2016-04-01,31,199,31,199,230
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2016-04-01,0,19,0,19,19
TOCO,internaciones,ingresos espontaneos,2016-04-01,0,7,0,7,7
TOLATA,internaciones,ingresos espontaneos,2016-04-01,0,4,0,4,4
TOMINA,internaciones,ingresos espontaneos,2016-04-01,6,6,6,6,12
TORO TORO,internaciones,ingresos espontaneos,2016-04-01,1,9,1,9,10
TOTORA(CBBA),internaciones,ingresos espontaneos,2016-04-01,4,20,4,20,24
TOTORA(ORR),internaciones,ingresos espontaneos,2016-04-01,0,4,0,4,4
TRIGAL,internaciones,ingresos espontaneos,2016-04-01,5,3,5,3,8
TRINIDAD,internaciones,ingresos espontaneos,2016-04-01,365,896,365,896,1261
TUPIZA,internaciones,ingresos espontaneos,2016-04-01,133,143,133,143,276
UMALA,internaciones,ingresos espontaneos,2016-04-01,0,1,0,1,1
UNCIA,internaciones,ingresos espontaneos,2016-04-01,0,21,0,21,21
URUBICHA,internaciones,ingresos espontaneos,2016-04-01,6,18,6,18,24
UYUNI,internaciones,ingresos espontaneos,2016-04-01,37,112,37,112,149
VACAS,internaciones,ingresos espontaneos,2016-04-01,0,6,0,6,6
VALLEGRANDE,internaciones,ingresos espontaneos,2016-04-01,46,104,46,104,150
VIACHA,internaciones,ingresos espontaneos,2016-04-01,71,99,71,99,170
VILLA CHARCAS,internaciones,ingresos espontaneos,2016-04-01,0,16,0,16,16
VILLA MONTES,internaciones,ingresos espontaneos,2016-04-01,778,133,778,133,911
VILLA RIVERO,internaciones,ingresos espontaneos,2016-04-01,0,12,0,12,12
VILLA TUNARI,internaciones,ingresos espontaneos,2016-04-01,91,152,91,152,243
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2016-04-01,18,20,18,20,38
VILLAZON,internaciones,ingresos espontaneos,2016-04-01,54,143,54,143,197
VINTO,internaciones,ingresos espontaneos,2016-04-01,35,95,35,95,130
VITICHI,internaciones,ingresos espontaneos,2016-04-01,0,5,0,5,5
WARNES,internaciones,ingresos espontaneos,2016-04-01,60,107,60,107,167
YACUIBA,internaciones,ingresos espontaneos,2016-04-01,268,498,268,498,766
YAMPARAEZ,internaciones,ingresos espontaneos,2016-04-01,0,7,0,7,7
YANACACHI,internaciones,ingresos espontaneos,2016-04-01,0,4,0,4,4
YAPACANI,internaciones,ingresos espontaneos,2016-04-01,92,194,92,194,286
YOTALA,internaciones,ingresos espontaneos,2016-04-01,2,13,2,13,15
ZUDAÑEZ,internaciones,ingresos espontaneos,2016-04-01,4,26,4,26,30
ACACIO,internaciones,ingresos espontaneos,2016-05-01,1,3,1,3,4
