,group,variable,month,INGRESOS ESPONTÁNEOS CANTIDAD,INGRESOS ESPONTÁNEOS CANTIDAD,TOTALES,TOTALES,TOTALES
TOTORA(ORR),internaciones,ingresos espontaneos,2021-03-01,0,2,0,2,2
TRINIDAD,internaciones,ingresos espontaneos,2021-03-01,311,708,311,708,1019
TUPIZA,internaciones,ingresos espontaneos,2021-03-01,73,97,73,97,170
UMALA,internaciones,ingresos espontaneos,2021-03-01,0,1,0,1,1
UNCIA,internaciones,ingresos espontaneos,2021-03-01,0,8,0,8,8
URUBICHA,internaciones,ingresos espontaneos,2021-03-01,14,24,14,24,38
UYUNI,internaciones,ingresos espontaneos,2021-03-01,46,127,46,127,173
VACAS,internaciones,ingresos espontaneos,2021-03-01,0,4,0,4,4
VALLEGRANDE,internaciones,ingresos espontaneos,2021-03-01,47,85,47,85,132
VIACHA,internaciones,ingresos espontaneos,2021-03-01,26,104,26,104,130
VILA VILA,internaciones,ingresos espontaneos,2021-03-01,0,4,0,4,4
VILLA CHARCAS,internaciones,ingresos espontaneos,2021-03-01,0,11,0,11,11
VILLA MONTES,internaciones,ingresos espontaneos,2021-03-01,30,123,30,123,153
VILLA RIVERO,internaciones,ingresos espontaneos,2021-03-01,0,2,0,2,2
VILLA SERRANO,internaciones,ingresos espontaneos,2021-03-01,0,2,0,2,2
VILLA TUNARI,internaciones,ingresos espontaneos,2021-03-01,43,141,43,141,184
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2021-03-01,1,8,1,8,9
VILLAZON,internaciones,ingresos espontaneos,2021-03-01,49,92,49,92,141
VINTO,internaciones,ingresos espontaneos,2021-03-01,14,75,14,75,89
VITICHI,internaciones,ingresos espontaneos,2021-03-01,0,3,0,3,3
WARNES,internaciones,ingresos espontaneos,2021-03-01,70,192,70,192,262
YACO,internaciones,ingresos espontaneos,2021-03-01,0,1,0,1,1
YACUIBA,internaciones,ingresos espontaneos,2021-03-01,150,261,150,261,411
YAMPARAEZ,internaciones,ingresos espontaneos,2021-03-01,0,9,0,9,9
YANACACHI,internaciones,ingresos espontaneos,2021-03-01,1,2,1,2,3
YAPACANI,internaciones,ingresos espontaneos,2021-03-01,107,241,107,241,348
YOCALLA,internaciones,ingresos espontaneos,2021-03-01,0,1,0,1,1
YOTALA,internaciones,ingresos espontaneos,2021-03-01,0,9,0,9,9
YUNCHARA,internaciones,ingresos espontaneos,2021-03-01,0,1,0,1,1
ZUDAÑEZ,internaciones,ingresos espontaneos,2021-03-01,3,6,3,6,9
ACACIO,internaciones,ingresos espontaneos,2021-04-01,0,2,0,2,2
ACHACACHI,internaciones,ingresos espontaneos,2021-04-01,7,49,7,49,56
ACHOCALLA,internaciones,ingresos espontaneos,2021-04-01,0,2,0,2,2
AIQUILE,internaciones,ingresos espontaneos,2021-04-01,7,31,7,31,38
ALALAY,internaciones,ingresos espontaneos,2021-04-01,0,1,0,1,1
ALCALA,internaciones,ingresos espontaneos,2021-04-01,0,2,0,2,2
ALTO BENI,internaciones,ingresos espontaneos,2021-04-01,0,10,0,10,10
ANCORAIMES,internaciones,ingresos espontaneos,2021-04-01,1,0,1,0,1
ANDAMARCA,internaciones,ingresos espontaneos,2021-04-01,0,3,0,3,3
ANZALDO,internaciones,ingresos espontaneos,2021-04-01,11,13,11,13,24
APOLO,internaciones,ingresos espontaneos,2021-04-01,0,14,0,14,14
ARANI,internaciones,ingresos espontaneos,2021-04-01,0,3,0,3,3
ARBIETO,internaciones,ingresos espontaneos,2021-04-01,0,14,0,14,14
ARQUE,internaciones,ingresos espontaneos,2021-04-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2021-04-01,78,172,78,172,250
ATOCHA,internaciones,ingresos espontaneos,2021-04-01,17,20,17,20,37
AYATA,internaciones,ingresos espontaneos,2021-04-01,2,1,2,1,3
AYO AYO,internaciones,ingresos espontaneos,2021-04-01,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2021-04-01,11,42,11,42,53
AZURDUY,internaciones,ingresos espontaneos,2021-04-01,10,35,10,35,45
BATALLAS,internaciones,ingresos espontaneos,2021-04-01,0,4,0,4,4
BAURES,internaciones,ingresos espontaneos,2021-04-01,7,8,7,8,15
BERMEJO,internaciones,ingresos espontaneos,2021-04-01,53,80,53,80,133
BETANZOS,internaciones,ingresos espontaneos,2021-04-01,0,16,0,16,16
BOLIVAR,internaciones,ingresos espontaneos,2021-04-01,0,2,0,2,2
BOYUIBE,internaciones,ingresos espontaneos,2021-04-01,1,16,1,16,17
BUENA VISTA,internaciones,ingresos espontaneos,2021-04-01,5,13,5,13,18
CAIROMA,internaciones,ingresos espontaneos,2021-04-01,0,1,0,1,1
"CAIZA ""D""",internaciones,ingresos espontaneos,2021-04-01,0,2,0,2,2
CAJUATA,internaciones,ingresos espontaneos,2021-04-01,0,23,0,23,23
CALAMARCA,internaciones,ingresos espontaneos,2021-04-01,0,5,0,5,5
CAMARGO,internaciones,ingresos espontaneos,2021-04-01,29,37,29,37,66
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2021-04-01,1,0,1,0,1
CAMIRI,internaciones,ingresos espontaneos,2021-04-01,71,167,71,167,238
CAPINOTA,internaciones,ingresos espontaneos,2021-04-01,3,19,3,19,22
CAQUIAVIRI,internaciones,ingresos espontaneos,2021-04-01,1,1,1,1,2
CARACOLLO,internaciones,ingresos espontaneos,2021-04-01,0,22,0,22,22
CARANAVI,internaciones,ingresos espontaneos,2021-04-01,20,85,20,85,105
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2021-04-01,12,16,12,16,28
CHALLAPATA,internaciones,ingresos espontaneos,2021-04-01,25,62,25,62,87
CHAQUI,internaciones,ingresos espontaneos,2021-04-01,0,3,0,3,3
CHARAGUA,internaciones,ingresos espontaneos,2021-04-01,14,54,14,54,68
CHAYANTA,internaciones,ingresos espontaneos,2021-04-01,0,11,0,11,11
CHIMORE,internaciones,ingresos espontaneos,2021-04-01,3,25,3,25,28
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2021-04-01,18,30,18,30,48
CHUMA,internaciones,ingresos espontaneos,2021-04-01,2,3,2,3,5
CKOCHAS,internaciones,ingresos espontaneos,2021-04-01,0,6,0,6,6
CLIZA,internaciones,ingresos espontaneos,2021-04-01,3,26,3,26,29
COBIJA,internaciones,ingresos espontaneos,2021-04-01,227,311,227,311,538
COCAPATA,internaciones,ingresos espontaneos,2021-04-01,0,10,0,10,10
COCHABAMBA,internaciones,ingresos espontaneos,2021-04-01,2478,3703,2478,3703,6181
COLCAPIRHUA,internaciones,ingresos espontaneos,2021-04-01,40,96,40,96,136
"COLCHA ""K""",internaciones,ingresos espontaneos,2021-04-01,2,0,2,0,2
COLOMI,internaciones,ingresos espontaneos,2021-04-01,0,25,0,25,25
COLPA BELGICA,internaciones,ingresos espontaneos,2021-04-01,8,10,8,10,18
COLQUECHACA,internaciones,ingresos espontaneos,2021-04-01,0,18,0,18,18
COLQUENCHA,internaciones,ingresos espontaneos,2021-04-01,0,5,0,5,5
COLQUIRI,internaciones,ingresos espontaneos,2021-04-01,0,5,0,5,5
COMARAPA,internaciones,ingresos espontaneos,2021-04-01,6,45,6,45,51
CONCEPCION,internaciones,ingresos espontaneos,2021-04-01,10,99,10,99,109
COPACABANA,internaciones,ingresos espontaneos,2021-04-01,0,1,0,1,1
CORIPATA,internaciones,ingresos espontaneos,2021-04-01,0,16,0,16,16
CORO CORO,internaciones,ingresos espontaneos,2021-04-01,0,2,0,2,2
COROICO,internaciones,ingresos espontaneos,2021-04-01,21,39,21,39,60
COTAGAITA,internaciones,ingresos espontaneos,2021-04-01,3,10,3,10,13
COTOCA,internaciones,ingresos espontaneos,2021-04-01,106,269,106,269,375
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2021-04-01,13,34,13,34,47
CUEVO,internaciones,ingresos espontaneos,2021-04-01,0,2,0,2,2
CULPINA,internaciones,ingresos espontaneos,2021-04-01,2,27,2,27,29
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2021-04-01,0,4,0,4,4
DESAGUADERO,internaciones,ingresos espontaneos,2021-04-01,0,4,0,4,4
EL ALTO,internaciones,ingresos espontaneos,2021-04-01,588,1391,588,1391,1979
EL PUENTE(STC),internaciones,ingresos espontaneos,2021-04-01,22,29,22,29,51
EL PUENTE(TJA),internaciones,ingresos espontaneos,2021-04-01,0,2,0,2,2
EL TORNO,internaciones,ingresos espontaneos,2021-04-01,62,130,62,130,192
ENTRE RIOS TRJ,internaciones,ingresos espontaneos,2021-04-01,7,18,7,18,25
ENTRE RIOS CBBA,internaciones,ingresos espontaneos,2021-04-01,7,82,7,82,89
ESCOMA,internaciones,ingresos espontaneos,2021-04-01,1,16,1,16,17
EUCALIPTUS,internaciones,ingresos espontaneos,2021-04-01,0,2,0,2,2
EXALTACION,internaciones,ingresos espontaneos,2021-04-01,3,8,3,8,11
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2021-04-01,13,26,13,26,39
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2021-04-01,3,11,3,11,14
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2021-04-01,2,4,2,4,6
GUANAY,internaciones,ingresos espontaneos,2021-04-01,5,19,5,19,24
GUAQUI,internaciones,ingresos espontaneos,2021-04-01,0,6,0,6,6
GUAYARAMERIN,internaciones,ingresos espontaneos,2021-04-01,82,181,82,181,263
GUTIERREZ,internaciones,ingresos espontaneos,2021-04-01,14,18,14,18,32
HUACARETA,internaciones,ingresos espontaneos,2021-04-01,3,18,3,18,21
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2021-04-01,1,2,1,2,3
HUANUNI,internaciones,ingresos espontaneos,2021-04-01,72,92,72,92,164
HUARACAJE,internaciones,ingresos espontaneos,2021-04-01,7,10,7,10,17
HUARINA,internaciones,ingresos espontaneos,2021-04-01,0,1,0,1,1
HUMANATA,internaciones,ingresos espontaneos,2021-04-01,0,1,0,1,1
ICLA,internaciones,ingresos espontaneos,2021-04-01,9,18,9,18,27
INCAHUASI,internaciones,ingresos espontaneos,2021-04-01,0,6,0,6,6
INQUISIVI,internaciones,ingresos espontaneos,2021-04-01,0,4,0,4,4
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2021-04-01,8,22,8,22,30
IXIAMAS,internaciones,ingresos espontaneos,2021-04-01,10,19,10,19,29
JESUS DE MACHACA,internaciones,ingresos espontaneos,2021-04-01,0,1,0,1,1
LA ASUNTA,internaciones,ingresos espontaneos,2021-04-01,3,57,3,57,60
LA GUARDIA,internaciones,ingresos espontaneos,2021-04-01,52,129,52,129,181
LA PAZ,internaciones,ingresos espontaneos,2021-04-01,1982,2972,1982,2972,4954
LAGUNILLAS,internaciones,ingresos espontaneos,2021-04-01,2,5,2,5,7
LAJA,internaciones,ingresos espontaneos,2021-04-01,0,3,0,3,3
LAS CARRERAS,internaciones,ingresos espontaneos,2021-04-01,0,1,0,1,1
LICOMA PAMPA,internaciones,ingresos espontaneos,2021-04-01,0,1,0,1,1
LLALLAGUA,internaciones,ingresos espontaneos,2021-04-01,84,152,84,152,236
LLICA,internaciones,ingresos espontaneos,2021-04-01,0,5,0,5,5
LURIBAY,internaciones,ingresos espontaneos,2021-04-01,0,2,0,2,2
MACHARETI,internaciones,ingresos espontaneos,2021-04-01,2,13,2,13,15
MAGDALENA,internaciones,ingresos espontaneos,2021-04-01,7,23,7,23,30
MAIRANA,internaciones,ingresos espontaneos,2021-04-01,3,29,3,29,32
MALLA,internaciones,ingresos espontaneos,2021-04-01,0,1,0,1,1
MAPIRI,internaciones,ingresos espontaneos,2021-04-01,3,24,3,24,27
MECAPACA,internaciones,ingresos espontaneos,2021-04-01,0,6,0,6,6
MINEROS,internaciones,ingresos espontaneos,2021-04-01,6,28,6,28,34
MIZQUE,internaciones,ingresos espontaneos,2021-04-01,12,39,12,39,51
MOCOMOCO,internaciones,ingresos espontaneos,2021-04-01,0,3,0,3,3
MOJOCOYA,internaciones,ingresos espontaneos,2021-04-01,0,3,0,3,3
MONTEAGUDO,internaciones,ingresos espontaneos,2021-04-01,26,70,26,70,96
MONTERO,internaciones,ingresos espontaneos,2021-04-01,375,720,375,720,1095
MOROCHATA,internaciones,ingresos espontaneos,2021-04-01,0,5,0,5,5
OCURI,internaciones,ingresos espontaneos,2021-04-01,0,12,0,12,12
OKINAWA,internaciones,ingresos espontaneos,2021-04-01,1,4,1,4,5
OMEREQUE,internaciones,ingresos espontaneos,2021-04-01,4,12,4,12,16
ORURO,internaciones,ingresos espontaneos,2021-04-01,765,1254,765,1254,2019
PADILLA,internaciones,ingresos espontaneos,2021-04-01,10,43,10,43,53
PAILON,internaciones,ingresos espontaneos,2021-04-01,46,79,46,79,125
PALCA,internaciones,ingresos espontaneos,2021-04-01,1,2,1,2,3
PALOS BLANCOS,internaciones,ingresos espontaneos,2021-04-01,6,20,6,20,26
PAMPA GRANDE,internaciones,ingresos espontaneos,2021-04-01,0,5,0,5,5
PAPEL PAMPA,internaciones,ingresos espontaneos,2021-04-01,0,4,0,4,4
PASORAPA,internaciones,ingresos espontaneos,2021-04-01,0,5,0,5,5
PATACAMAYA,internaciones,ingresos espontaneos,2021-04-01,1,33,1,33,34
POCOATA,internaciones,ingresos espontaneos,2021-04-01,0,6,0,6,6
POCONA,internaciones,ingresos espontaneos,2021-04-01,1,15,1,15,16
POJO (CBBA),internaciones,ingresos espontaneos,2021-04-01,2,14,2,14,16
POOPO,internaciones,ingresos espontaneos,2021-04-01,0,1,0,1,1
PORCO,internaciones,ingresos espontaneos,2021-04-01,0,9,0,9,9
POROMA,internaciones,ingresos espontaneos,2021-04-01,0,9,0,9,9
PORTACHUELO,internaciones,ingresos espontaneos,2021-04-01,41,66,41,66,107
PORVENIR,internaciones,ingresos espontaneos,2021-04-01,3,3,3,3,6
POTOSI,internaciones,ingresos espontaneos,2021-04-01,511,986,511,986,1497
PRESTO,internaciones,ingresos espontaneos,2021-04-01,2,7,2,7,9
PUCARANI,internaciones,ingresos espontaneos,2021-04-01,6,14,6,14,20
PUERTO ACOSTA,internaciones,ingresos espontaneos,2021-04-01,0,3,0,3,3
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2021-04-01,4,2,4,2,6
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2021-04-01,6,15,6,15,21
PUERTO RICO,internaciones,ingresos espontaneos,2021-04-01,6,18,6,18,24
PUERTO SILES,internaciones,ingresos espontaneos,2021-04-01,4,5,4,5,9
PUERTO SUAREZ,internaciones,ingresos espontaneos,2021-04-01,35,36,35,36,71
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2021-04-01,48,174,48,174,222
PUNA,internaciones,ingresos espontaneos,2021-04-01,0,5,0,5,5
PUNATA,internaciones,ingresos espontaneos,2021-04-01,73,120,73,120,193
QUIABAYA,internaciones,ingresos espontaneos,2021-04-01,0,5,0,5,5
QUILLACOLLO,internaciones,ingresos espontaneos,2021-04-01,122,348,122,348,470
QUIME,internaciones,ingresos espontaneos,2021-04-01,0,2,0,2,2
RAQAYPAMPA(ETA),internaciones,ingresos espontaneos,2021-04-01,0,4,0,4,4
RAVELO,internaciones,ingresos espontaneos,2021-04-01,1,3,1,3,4
REYES,internaciones,ingresos espontaneos,2021-04-01,10,37,10,37,47
RIBERALTA,internaciones,ingresos espontaneos,2021-04-01,226,425,226,425,651
ROBORE,internaciones,ingresos espontaneos,2021-04-01,36,90,36,90,126
RURRENABAQUE,internaciones,ingresos espontaneos,2021-04-01,29,49,29,49,78
SACABA,internaciones,ingresos espontaneos,2021-04-01,149,439,149,439,588
SACABAMBA,internaciones,ingresos espontaneos,2021-04-01,5,6,5,6,11
SACACA,internaciones,ingresos espontaneos,2021-04-01,0,8,0,8,8
SAIPINA,internaciones,ingresos espontaneos,2021-04-01,1,15,1,15,16
SALINAS DE GARCI MENDOZA,internaciones,ingresos espontaneos,2021-04-01,1,11,1,11,12
SAMAIPATA,internaciones,ingresos espontaneos,2021-04-01,3,13,3,13,16
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2021-04-01,4,15,4,15,19
SAN BENITO,internaciones,ingresos espontaneos,2021-04-01,0,3,0,3,3
SAN BORJA,internaciones,ingresos espontaneos,2021-04-01,40,120,40,120,160
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2021-04-01,14,35,14,35,49
SAN CARLOS,internaciones,ingresos espontaneos,2021-04-01,3,10,3,10,13
SAN IGNACIO,internaciones,ingresos espontaneos,2021-04-01,25,61,25,61,86
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2021-04-01,82,229,82,229,311
SAN JAVIER(STC),internaciones,ingresos espontaneos,2021-04-01,12,39,12,39,51
SAN JOAQUIN,internaciones,ingresos espontaneos,2021-04-01,15,36,15,36,51
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2021-04-01,57,101,57,101,158
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2021-04-01,15,25,15,25,40
SAN JULIAN,internaciones,ingresos espontaneos,2021-04-01,127,188,127,188,315
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2021-04-01,0,11,0,11,11
SAN LUCAS,internaciones,ingresos espontaneos,2021-04-01,9,32,9,32,41
SAN MATIAS,internaciones,ingresos espontaneos,2021-04-01,9,34,9,34,43
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2021-04-01,7,26,7,26,33
SAN PEDRO,internaciones,ingresos espontaneos,2021-04-01,11,19,11,19,30
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2021-04-01,1,13,1,13,14
SAN PEDRO DE MACHA,internaciones,ingresos espontaneos,2021-04-01,0,8,0,8,8
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2021-04-01,0,2,0,2,2
SAN RAFAEL,internaciones,ingresos espontaneos,2021-04-01,12,18,12,18,30
SAN RAMON BENI,internaciones,ingresos espontaneos,2021-04-01,4,26,4,26,30
SAN RAMON SCZ,internaciones,ingresos espontaneos,2021-04-01,16,36,16,36,52
SANTA ANA,internaciones,ingresos espontaneos,2021-04-01,31,71,31,71,102
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2021-04-01,3071,5837,3071,5837,8908
SANTA ROSA,internaciones,ingresos espontaneos,2021-04-01,15,20,15,20,35
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2021-04-01,11,23,11,23,34
SANTIAGO DE HUATA,internaciones,ingresos espontaneos,2021-04-01,0,2,0,2,2
SANTIVAÑES,internaciones,ingresos espontaneos,2021-04-01,0,5,0,5,5
SAPAHAQUI,internaciones,ingresos espontaneos,2021-04-01,0,5,0,5,5
SENA,internaciones,ingresos espontaneos,2021-04-01,0,1,0,1,1
SHINAOTA,internaciones,ingresos espontaneos,2021-04-01,18,59,18,59,77
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2021-04-01,0,7,0,7,7
SIPE SIPE,internaciones,ingresos espontaneos,2021-04-01,0,45,0,45,45
SOPACHUY,internaciones,ingresos espontaneos,2021-04-01,3,13,3,13,16
SORATA,internaciones,ingresos espontaneos,2021-04-01,2,13,2,13,15
SUCRE,internaciones,ingresos espontaneos,2021-04-01,711,1382,711,1382,2093
TACACOMA,internaciones,ingresos espontaneos,2021-04-01,0,7,0,7,7
TACOPAYA,internaciones,ingresos espontaneos,2021-04-01,2,12,2,12,14
TAPACARI,internaciones,ingresos espontaneos,2021-04-01,0,2,0,2,2
TARABUCO,internaciones,ingresos espontaneos,2021-04-01,20,40,20,40,60
TARACO,internaciones,ingresos espontaneos,2021-04-01,0,2,0,2,2
TARATA,internaciones,ingresos espontaneos,2021-04-01,0,5,0,5,5
TARIJA,internaciones,ingresos espontaneos,2021-04-01,611,842,611,842,1453
TARVITA,internaciones,ingresos espontaneos,2021-04-01,1,15,1,15,16
TEOPONTE,internaciones,ingresos espontaneos,2021-04-01,0,8,0,8,8
TIAHUANACU,internaciones,ingresos espontaneos,2021-04-01,0,3,0,3,3
TINGUIPAYA,internaciones,ingresos espontaneos,2021-04-01,2,3,2,3,5
TIPUANI,internaciones,ingresos espontaneos,2021-04-01,2,2,2,2,4
TIQUIPAYA,internaciones,ingresos espontaneos,2021-04-01,26,145,26,145,171
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2021-04-01,0,14,0,14,14
TOCO,internaciones,ingresos espontaneos,2021-04-01,0,3,0,3,3
TOLATA,internaciones,ingresos espontaneos,2021-04-01,0,4,0,4,4
TOMAVE,internaciones,ingresos espontaneos,2021-04-01,1,4,1,4,5
TOMINA,internaciones,ingresos espontaneos,2021-04-01,3,6,3,6,9
TORO TORO,internaciones,ingresos espontaneos,2021-04-01,0,5,0,5,5
TOTORA(CBBA),internaciones,ingresos espontaneos,2021-04-01,2,31,2,31,33
TOTORA(ORR),internaciones,ingresos espontaneos,2021-04-01,0,1,0,1,1
TRIGAL,internaciones,ingresos espontaneos,2021-04-01,0,1,0,1,1
TRINIDAD,internaciones,ingresos espontaneos,2021-04-01,333,738,333,738,1071
TUPIZA,internaciones,ingresos espontaneos,2021-04-01,71,99,71,99,170
UNCIA,internaciones,ingresos espontaneos,2021-04-01,1,9,1,9,10
URUBICHA,internaciones,ingresos espontaneos,2021-04-01,7,20,7,20,27
UYUNI,internaciones,ingresos espontaneos,2021-04-01,36,87,36,87,123
VACAS,internaciones,ingresos espontaneos,2021-04-01,0,3,0,3,3
VALLEGRANDE,internaciones,ingresos espontaneos,2021-04-01,33,92,33,92,125
VIACHA,internaciones,ingresos espontaneos,2021-04-01,24,93,24,93,117
VILA VILA,internaciones,ingresos espontaneos,2021-04-01,0,3,0,3,3
VILLA CHARCAS,internaciones,ingresos espontaneos,2021-04-01,0,12,0,12,12
VILLA MONTES,internaciones,ingresos espontaneos,2021-04-01,39,73,39,73,112
VILLA NUEVA (LOMA ALTA),internaciones,ingresos espontaneos,2021-04-01,3,0,3,0,3
VILLA RIVERO,internaciones,ingresos espontaneos,2021-04-01,1,6,1,6,7
VILLA SERRANO,internaciones,ingresos espontaneos,2021-04-01,0,6,0,6,6
VILLA TUNARI,internaciones,ingresos espontaneos,2021-04-01,47,137,47,137,184
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2021-04-01,5,5,5,5,10
VILLAZON,internaciones,ingresos espontaneos,2021-04-01,30,107,30,107,137
VINTO,internaciones,ingresos espontaneos,2021-04-01,21,106,21,106,127
VITICHI,internaciones,ingresos espontaneos,2021-04-01,0,1,0,1,1
WALDO BALLIVIAN,internaciones,ingresos espontaneos,2021-04-01,0,2,0,2,2
WARNES,internaciones,ingresos espontaneos,2021-04-01,162,72,162,72,234
YACO,internaciones,ingresos espontaneos,2021-04-01,0,1,0,1,1
YACUIBA,internaciones,ingresos espontaneos,2021-04-01,182,257,182,257,439
YAMPARAEZ,internaciones,ingresos espontaneos,2021-04-01,0,7,0,7,7
YANACACHI,internaciones,ingresos espontaneos,2021-04-01,0,4,0,4,4
YAPACANI,internaciones,ingresos espontaneos,2021-04-01,120,265,120,265,385
YOCALLA,internaciones,ingresos espontaneos,2021-04-01,1,1,1,1,2
YOTALA,internaciones,ingresos espontaneos,2021-04-01,0,4,0,4,4
ZUDAÑEZ,internaciones,ingresos espontaneos,2021-04-01,2,12,2,12,14
ACACIO,internaciones,ingresos espontaneos,2021-05-01,0,3,0,3,3
ACHACACHI,internaciones,ingresos espontaneos,2021-05-01,7,48,7,48,55
ACHOCALLA,internaciones,ingresos espontaneos,2021-05-01,0,2,0,2,2
AIQUILE,internaciones,ingresos espontaneos,2021-05-01,14,26,14,26,40
ALTO BENI,internaciones,ingresos espontaneos,2021-05-01,0,7,0,7,7
ANCORAIMES,internaciones,ingresos espontaneos,2021-05-01,0,2,0,2,2
ANDAMARCA,internaciones,ingresos espontaneos,2021-05-01,0,1,0,1,1
ANZALDO,internaciones,ingresos espontaneos,2021-05-01,6,13,6,13,19
APOLO,internaciones,ingresos espontaneos,2021-05-01,3,17,3,17,20
ARAMPAMPA,internaciones,ingresos espontaneos,2021-05-01,0,1,0,1,1
ARANI,internaciones,ingresos espontaneos,2021-05-01,0,3,0,3,3
ARBIETO,internaciones,ingresos espontaneos,2021-05-01,0,10,0,10,10
ARQUE,internaciones,ingresos espontaneos,2021-05-01,1,5,1,5,6
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2021-05-01,47,132,47,132,179
ATOCHA,internaciones,ingresos espontaneos,2021-05-01,11,16,11,16,27
AYATA,internaciones,ingresos espontaneos,2021-05-01,0,6,0,6,6
AYO AYO,internaciones,ingresos espontaneos,2021-05-01,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2021-05-01,8,31,8,31,39
AZURDUY,internaciones,ingresos espontaneos,2021-05-01,7,24,7,24,31
BAURES,internaciones,ingresos espontaneos,2021-05-01,6,20,6,20,26
BELLA FLOR,internaciones,ingresos espontaneos,2021-05-01,0,2,0,2,2
BERMEJO,internaciones,ingresos espontaneos,2021-05-01,51,63,51,63,114
BETANZOS,internaciones,ingresos espontaneos,2021-05-01,0,17,0,17,17
BOYUIBE,internaciones,ingresos espontaneos,2021-05-01,3,7,3,7,10
BUENA VISTA,internaciones,ingresos espontaneos,2021-05-01,15,18,15,18,33
CABEZAS,internaciones,ingresos espontaneos,2021-05-01,2,6,2,6,8
CAIROMA,internaciones,ingresos espontaneos,2021-05-01,0,1,0,1,1
"CAIZA ""D""",internaciones,ingresos espontaneos,2021-05-01,1,1,1,1,2
CAJUATA,internaciones,ingresos espontaneos,2021-05-01,0,14,0,14,14
CALAMARCA,internaciones,ingresos espontaneos,2021-05-01,0,2,0,2,2
CAMARGO,internaciones,ingresos espontaneos,2021-05-01,24,32,24,32,56
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2021-05-01,0,1,0,1,1
CAMIRI,internaciones,ingresos espontaneos,2021-05-01,92,163,92,163,255
CAPINOTA,internaciones,ingresos espontaneos,2021-05-01,7,28,7,28,35
CAQUIAVIRI,internaciones,ingresos espontaneos,2021-05-01,2,3,2,3,5
CARACOLLO,internaciones,ingresos espontaneos,2021-05-01,0,16,0,16,16
CARANAVI,internaciones,ingresos espontaneos,2021-05-01,19,97,19,97,116
CARAPARI,internaciones,ingresos espontaneos,2021-05-01,0,0,0,0,0
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2021-05-01,6,19,6,19,25
CHALLAPATA,internaciones,ingresos espontaneos,2021-05-01,28,86,28,86,114
CHAQUI,internaciones,ingresos espontaneos,2021-05-01,0,6,0,6,6
CHARAGUA,internaciones,ingresos espontaneos,2021-05-01,30,40,30,40,70
CHAYANTA,internaciones,ingresos espontaneos,2021-05-01,0,7,0,7,7
CHIMORE,internaciones,ingresos espontaneos,2021-05-01,4,25,4,25,29
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2021-05-01,17,38,17,38,55
CHUMA,internaciones,ingresos espontaneos,2021-05-01,4,5,4,5,9
CKOCHAS,internaciones,ingresos espontaneos,2021-05-01,1,11,1,11,12
CLIZA,internaciones,ingresos espontaneos,2021-05-01,5,56,5,56,61
COBIJA,internaciones,ingresos espontaneos,2021-05-01,185,344,185,344,529
COCAPATA,internaciones,ingresos espontaneos,2021-05-01,0,13,0,13,13
COCHABAMBA,internaciones,ingresos espontaneos,2021-05-01,2744,3566,2744,3566,6310
COLCAPIRHUA,internaciones,ingresos espontaneos,2021-05-01,61,114,61,114,175
"COLCHA ""K""",internaciones,ingresos espontaneos,2021-05-01,3,0,3,0,3
