municipality,group,variable,month,Viviendas Evaluadas,TOTAL
TUPIZA,chagas viviendas,viviendas evaluadas,2011-06-01,1133,1133
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2011-06-01,184,184
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2011-06-01,112,112
VILA VILA,chagas viviendas,viviendas evaluadas,2011-06-01,81,81
VILLA CHARCAS,chagas viviendas,viviendas evaluadas,2011-06-01,59,59
VILLA MONTES,chagas viviendas,viviendas evaluadas,2011-06-01,54,54
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2011-06-01,239,239
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas evaluadas,2011-06-01,361,361
VILLAZON,chagas viviendas,viviendas evaluadas,2011-06-01,45,45
VINTO,chagas viviendas,viviendas evaluadas,2011-06-01,253,253
VITICHI,chagas viviendas,viviendas evaluadas,2011-06-01,300,300
YUNCHARA,chagas viviendas,viviendas evaluadas,2011-06-01,2,2
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2011-06-01,356,356
ACACIO,chagas viviendas,viviendas evaluadas,2011-07-01,442,442
AIQUILE,chagas viviendas,viviendas evaluadas,2011-07-01,162,162
ALCALA,chagas viviendas,viviendas evaluadas,2011-07-01,152,152
ANZALDO,chagas viviendas,viviendas evaluadas,2011-07-01,94,94
ARAMPAMPA,chagas viviendas,viviendas evaluadas,2011-07-01,229,229
ARANI,chagas viviendas,viviendas evaluadas,2011-07-01,209,209
ARBIETO,chagas viviendas,viviendas evaluadas,2011-07-01,281,281
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2011-07-01,365,365
BETANZOS,chagas viviendas,viviendas evaluadas,2011-07-01,475,475
BOYUIBE,chagas viviendas,viviendas evaluadas,2011-07-01,30,30
CABEZAS,chagas viviendas,viviendas evaluadas,2011-07-01,287,287
"CAIZA ""D""",chagas viviendas,viviendas evaluadas,2011-07-01,268,268
CAMARGO,chagas viviendas,viviendas evaluadas,2011-07-01,314,314
CAMATAQUI (C. VILLA ABECIA),chagas viviendas,viviendas evaluadas,2011-07-01,243,243
CAPINOTA,chagas viviendas,viviendas evaluadas,2011-07-01,426,426
CLIZA,chagas viviendas,viviendas evaluadas,2011-07-01,308,308
COCHABAMBA,chagas viviendas,viviendas evaluadas,2011-07-01,972,972
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2011-07-01,274,274
COLQUECHACA,chagas viviendas,viviendas evaluadas,2011-07-01,175,175
COROICO,chagas viviendas,viviendas evaluadas,2011-07-01,1160,1160
COTAGAITA,chagas viviendas,viviendas evaluadas,2011-07-01,743,743
CUATRO CAÑADAS,chagas viviendas,viviendas evaluadas,2011-07-01,478,478
CUEVO,chagas viviendas,viviendas evaluadas,2011-07-01,215,215
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2011-07-01,128,128
EL TORNO,chagas viviendas,viviendas evaluadas,2011-07-01,294,294
ENTRE RIOS TRJ,chagas viviendas,viviendas evaluadas,2011-07-01,24,24
GUTIERREZ,chagas viviendas,viviendas evaluadas,2011-07-01,56,56
HUACARETA,chagas viviendas,viviendas evaluadas,2011-07-01,398,398
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas evaluadas,2011-07-01,128,128
INCAHUASI,chagas viviendas,viviendas evaluadas,2011-07-01,90,90
IRUPANA (VILLA DE LANZA),chagas viviendas,viviendas evaluadas,2011-07-01,365,365
LAGUNILLAS,chagas viviendas,viviendas evaluadas,2011-07-01,461,461
LAS CARRERAS,chagas viviendas,viviendas evaluadas,2011-07-01,205,205
MAIRANA,chagas viviendas,viviendas evaluadas,2011-07-01,48,48
MIZQUE,chagas viviendas,viviendas evaluadas,2011-07-01,504,504
MONTEAGUDO,chagas viviendas,viviendas evaluadas,2011-07-01,169,169
MONTERO,chagas viviendas,viviendas evaluadas,2011-07-01,4,4
MORO MORO,chagas viviendas,viviendas evaluadas,2011-07-01,56,56
OMEREQUE,chagas viviendas,viviendas evaluadas,2011-07-01,297,297
PADCAYA,chagas viviendas,viviendas evaluadas,2011-07-01,299,299
PAILON,chagas viviendas,viviendas evaluadas,2011-07-01,120,120
PALCA,chagas viviendas,viviendas evaluadas,2011-07-01,1399,1399
PAMPA GRANDE,chagas viviendas,viviendas evaluadas,2011-07-01,17,17
POCOATA,chagas viviendas,viviendas evaluadas,2011-07-01,187,187
POCONA,chagas viviendas,viviendas evaluadas,2011-07-01,175,175
POJO (CBBA),chagas viviendas,viviendas evaluadas,2011-07-01,185,185
POSTRER VALLE,chagas viviendas,viviendas evaluadas,2011-07-01,38,38
PRESTO,chagas viviendas,viviendas evaluadas,2011-07-01,510,510
PUCARA,chagas viviendas,viviendas evaluadas,2011-07-01,40,40
PUNA,chagas viviendas,viviendas evaluadas,2011-07-01,732,732
PUNATA,chagas viviendas,viviendas evaluadas,2011-07-01,406,406
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2011-07-01,1,1
QUIRUSILLAS,chagas viviendas,viviendas evaluadas,2011-07-01,108,108
RAVELO,chagas viviendas,viviendas evaluadas,2011-07-01,263,263
SACABA,chagas viviendas,viviendas evaluadas,2011-07-01,314,314
SACABAMBA,chagas viviendas,viviendas evaluadas,2011-07-01,30,30
SAIPINA,chagas viviendas,viviendas evaluadas,2011-07-01,20,20
SAMAIPATA,chagas viviendas,viviendas evaluadas,2011-07-01,68,68
SAN BENITO,chagas viviendas,viviendas evaluadas,2011-07-01,240,240
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2011-07-01,51,51
SAN LUCAS,chagas viviendas,viviendas evaluadas,2011-07-01,867,867
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2011-07-01,792,792
SANTA CRUZ DE LA SIERRA,chagas viviendas,viviendas evaluadas,2011-07-01,0,0
SAPAHAQUI,chagas viviendas,viviendas evaluadas,2011-07-01,512,512
SICAYA,chagas viviendas,viviendas evaluadas,2011-07-01,102,102
SIPE SIPE,chagas viviendas,viviendas evaluadas,2011-07-01,459,459
SOPACHUY,chagas viviendas,viviendas evaluadas,2011-07-01,147,147
SUCRE,chagas viviendas,viviendas evaluadas,2011-07-01,2,2
TACOBAMBA,chagas viviendas,viviendas evaluadas,2011-07-01,331,331
TACOPAYA,chagas viviendas,viviendas evaluadas,2011-07-01,272,272
TAPACARI,chagas viviendas,viviendas evaluadas,2011-07-01,188,188
TARATA,chagas viviendas,viviendas evaluadas,2011-07-01,369,369
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2011-07-01,373,373
TOCO,chagas viviendas,viviendas evaluadas,2011-07-01,122,122
TOLATA,chagas viviendas,viviendas evaluadas,2011-07-01,280,280
TOMAVE,chagas viviendas,viviendas evaluadas,2011-07-01,151,151
TOMINA,chagas viviendas,viviendas evaluadas,2011-07-01,475,475
TORO TORO,chagas viviendas,viviendas evaluadas,2011-07-01,283,283
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2011-07-01,400,400
TRIGAL,chagas viviendas,viviendas evaluadas,2011-07-01,35,35
TRINIDAD,chagas viviendas,viviendas evaluadas,2011-07-01,13,13
TUPIZA,chagas viviendas,viviendas evaluadas,2011-07-01,932,932
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2011-07-01,296,296
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2011-07-01,49,49
VILA VILA,chagas viviendas,viviendas evaluadas,2011-07-01,27,27
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2011-07-01,194,194
VILLA SERRANO,chagas viviendas,viviendas evaluadas,2011-07-01,328,328
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas evaluadas,2011-07-01,286,286
VILLAZON,chagas viviendas,viviendas evaluadas,2011-07-01,90,90
VITICHI,chagas viviendas,viviendas evaluadas,2011-07-01,269,269
WARNES,chagas viviendas,viviendas evaluadas,2011-07-01,2,2
YAMPARAEZ,chagas viviendas,viviendas evaluadas,2011-07-01,160,160
YUNCHARA,chagas viviendas,viviendas evaluadas,2011-07-01,1820,1820
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2011-07-01,405,405
ACACIO,chagas viviendas,viviendas evaluadas,2011-08-01,159,159
ALCALA,chagas viviendas,viviendas evaluadas,2011-08-01,48,48
ANZALDO,chagas viviendas,viviendas evaluadas,2011-08-01,75,75
ARAMPAMPA,chagas viviendas,viviendas evaluadas,2011-08-01,224,224
ARANI,chagas viviendas,viviendas evaluadas,2011-08-01,207,207
ARBIETO,chagas viviendas,viviendas evaluadas,2011-08-01,238,238
ARQUE,chagas viviendas,viviendas evaluadas,2011-08-01,163,163
BETANZOS,chagas viviendas,viviendas evaluadas,2011-08-01,225,225
CABEZAS,chagas viviendas,viviendas evaluadas,2011-08-01,448,448
"CAIZA ""D""",chagas viviendas,viviendas evaluadas,2011-08-01,157,157
CAMARGO,chagas viviendas,viviendas evaluadas,2011-08-01,302,302
CAMATAQUI (C. VILLA ABECIA),chagas viviendas,viviendas evaluadas,2011-08-01,306,306
CAPINOTA,chagas viviendas,viviendas evaluadas,2011-08-01,184,184
CHARAGUA,chagas viviendas,viviendas evaluadas,2011-08-01,1128,1128
CHULUMANI (V. DE LA LIBERTAD),chagas viviendas,viviendas evaluadas,2011-08-01,1062,1062
CLIZA,chagas viviendas,viviendas evaluadas,2011-08-01,340,340
COCHABAMBA,chagas viviendas,viviendas evaluadas,2011-08-01,95,95
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2011-08-01,271,271
COLQUECHACA,chagas viviendas,viviendas evaluadas,2011-08-01,180,180
CORIPATA,chagas viviendas,viviendas evaluadas,2011-08-01,1059,1059
COTAGAITA,chagas viviendas,viviendas evaluadas,2011-08-01,974,974
CUATRO CAÑADAS,chagas viviendas,viviendas evaluadas,2011-08-01,917,917
CUEVO,chagas viviendas,viviendas evaluadas,2011-08-01,573,573
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2011-08-01,146,146
EL TORNO,chagas viviendas,viviendas evaluadas,2011-08-01,205,205
ENTRE RIOS TRJ,chagas viviendas,viviendas evaluadas,2011-08-01,86,86
GUTIERREZ,chagas viviendas,viviendas evaluadas,2011-08-01,205,205
HUACARETA,chagas viviendas,viviendas evaluadas,2011-08-01,155,155
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas evaluadas,2011-08-01,21,21
ICLA,chagas viviendas,viviendas evaluadas,2011-08-01,412,412
INCAHUASI,chagas viviendas,viviendas evaluadas,2011-08-01,225,225
IRUPANA (VILLA DE LANZA),chagas viviendas,viviendas evaluadas,2011-08-01,221,221
LAGUNILLAS,chagas viviendas,viviendas evaluadas,2011-08-01,109,109
LAS CARRERAS,chagas viviendas,viviendas evaluadas,2011-08-01,198,198
LURIBAY,chagas viviendas,viviendas evaluadas,2011-08-01,614,614
MAIRANA,chagas viviendas,viviendas evaluadas,2011-08-01,128,128
MIZQUE,chagas viviendas,viviendas evaluadas,2011-08-01,433,433
MOJOCOYA,chagas viviendas,viviendas evaluadas,2011-08-01,823,823
MONTEAGUDO,chagas viviendas,viviendas evaluadas,2011-08-01,447,447
MONTERO,chagas viviendas,viviendas evaluadas,2011-08-01,1,1
MORO MORO,chagas viviendas,viviendas evaluadas,2011-08-01,85,85
OMEREQUE,chagas viviendas,viviendas evaluadas,2011-08-01,181,181
PADCAYA,chagas viviendas,viviendas evaluadas,2011-08-01,95,95
PAILON,chagas viviendas,viviendas evaluadas,2011-08-01,14,14
PASORAPA,chagas viviendas,viviendas evaluadas,2011-08-01,168,168
POCOATA,chagas viviendas,viviendas evaluadas,2011-08-01,73,73
POCONA,chagas viviendas,viviendas evaluadas,2011-08-01,232,232
POJO (CBBA),chagas viviendas,viviendas evaluadas,2011-08-01,232,232
POSTRER VALLE,chagas viviendas,viviendas evaluadas,2011-08-01,15,15
PRESTO,chagas viviendas,viviendas evaluadas,2011-08-01,529,529
PUCARA,chagas viviendas,viviendas evaluadas,2011-08-01,42,42
PUNATA,chagas viviendas,viviendas evaluadas,2011-08-01,475,475
QUIRUSILLAS,chagas viviendas,viviendas evaluadas,2011-08-01,87,87
RAVELO,chagas viviendas,viviendas evaluadas,2011-08-01,488,488
ROBORE,chagas viviendas,viviendas evaluadas,2011-08-01,43,43
SACABA,chagas viviendas,viviendas evaluadas,2011-08-01,328,328
SACABAMBA,chagas viviendas,viviendas evaluadas,2011-08-01,255,255
SAIPINA,chagas viviendas,viviendas evaluadas,2011-08-01,150,150
SAMAIPATA,chagas viviendas,viviendas evaluadas,2011-08-01,34,34
SAN BENITO,chagas viviendas,viviendas evaluadas,2011-08-01,253,253
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2011-08-01,202,202
SAN LUCAS,chagas viviendas,viviendas evaluadas,2011-08-01,277,277
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2011-08-01,152,152
SANTA CRUZ DE LA SIERRA,chagas viviendas,viviendas evaluadas,2011-08-01,0,0
SAPAHAQUI,chagas viviendas,viviendas evaluadas,2011-08-01,952,952
SICAYA,chagas viviendas,viviendas evaluadas,2011-08-01,169,169
SOPACHUY,chagas viviendas,viviendas evaluadas,2011-08-01,310,310
SUCRE,chagas viviendas,viviendas evaluadas,2011-08-01,5,5
TACOPAYA,chagas viviendas,viviendas evaluadas,2011-08-01,249,249
TAPACARI,chagas viviendas,viviendas evaluadas,2011-08-01,197,197
TARABUCO,chagas viviendas,viviendas evaluadas,2011-08-01,387,387
TARATA,chagas viviendas,viviendas evaluadas,2011-08-01,385,385
TARIJA,chagas viviendas,viviendas evaluadas,2011-08-01,70,70
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2011-08-01,309,309
TOCO,chagas viviendas,viviendas evaluadas,2011-08-01,119,119
TOLATA,chagas viviendas,viviendas evaluadas,2011-08-01,276,276
TOMAVE,chagas viviendas,viviendas evaluadas,2011-08-01,596,596
TORO TORO,chagas viviendas,viviendas evaluadas,2011-08-01,401,401
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2011-08-01,405,405
TUPIZA,chagas viviendas,viviendas evaluadas,2011-08-01,834,834
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2011-08-01,230,230
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2011-08-01,122,122
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2011-08-01,154,154
VILLA SERRANO,chagas viviendas,viviendas evaluadas,2011-08-01,204,204
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas evaluadas,2011-08-01,222,222
VILLAZON,chagas viviendas,viviendas evaluadas,2011-08-01,284,284
VINTO,chagas viviendas,viviendas evaluadas,2011-08-01,229,229
VITICHI,chagas viviendas,viviendas evaluadas,2011-08-01,216,216
WARNES,chagas viviendas,viviendas evaluadas,2011-08-01,1,1
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2011-08-01,420,420
ACACIO,chagas viviendas,viviendas evaluadas,2011-09-01,442,442
AIQUILE,chagas viviendas,viviendas evaluadas,2011-09-01,128,128
ANZALDO,chagas viviendas,viviendas evaluadas,2011-09-01,27,27
ARAMPAMPA,chagas viviendas,viviendas evaluadas,2011-09-01,131,131
ARANI,chagas viviendas,viviendas evaluadas,2011-09-01,211,211
ARBIETO,chagas viviendas,viviendas evaluadas,2011-09-01,273,273
ARQUE,chagas viviendas,viviendas evaluadas,2011-09-01,87,87
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2011-09-01,190,190
BETANZOS,chagas viviendas,viviendas evaluadas,2011-09-01,270,270
CABEZAS,chagas viviendas,viviendas evaluadas,2011-09-01,562,562
CAIROMA,chagas viviendas,viviendas evaluadas,2011-09-01,612,612
"CAIZA ""D""",chagas viviendas,viviendas evaluadas,2011-09-01,231,231
CAMARGO,chagas viviendas,viviendas evaluadas,2011-09-01,381,381
CAMATAQUI (C. VILLA ABECIA),chagas viviendas,viviendas evaluadas,2011-09-01,336,336
CAPINOTA,chagas viviendas,viviendas evaluadas,2011-09-01,98,98
CHARAGUA,chagas viviendas,viviendas evaluadas,2011-09-01,50,50
CHULUMANI (V. DE LA LIBERTAD),chagas viviendas,viviendas evaluadas,2011-09-01,1616,1616
CLIZA,chagas viviendas,viviendas evaluadas,2011-09-01,344,344
COCHABAMBA,chagas viviendas,viviendas evaluadas,2011-09-01,202,202
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2011-09-01,287,287
COMARAPA,chagas viviendas,viviendas evaluadas,2011-09-01,53,53
CUATRO CAÑADAS,chagas viviendas,viviendas evaluadas,2011-09-01,1477,1477
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2011-09-01,97,97
CUEVO,chagas viviendas,viviendas evaluadas,2011-09-01,825,825
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2011-09-01,59,59
ENTRE RIOS TRJ,chagas viviendas,viviendas evaluadas,2011-09-01,319,319
GUTIERREZ,chagas viviendas,viviendas evaluadas,2011-09-01,101,101
HUACARETA,chagas viviendas,viviendas evaluadas,2011-09-01,176,176
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas evaluadas,2011-09-01,55,55
ICLA,chagas viviendas,viviendas evaluadas,2011-09-01,124,124
IRUPANA (VILLA DE LANZA),chagas viviendas,viviendas evaluadas,2011-09-01,1946,1946
LAS CARRERAS,chagas viviendas,viviendas evaluadas,2011-09-01,159,159
LURIBAY,chagas viviendas,viviendas evaluadas,2011-09-01,583,583
MAIRANA,chagas viviendas,viviendas evaluadas,2011-09-01,51,51
MOJOCOYA,chagas viviendas,viviendas evaluadas,2011-09-01,28,28
MONTEAGUDO,chagas viviendas,viviendas evaluadas,2011-09-01,888,888
MONTERO,chagas viviendas,viviendas evaluadas,2011-09-01,1,1
MORO MORO,chagas viviendas,viviendas evaluadas,2011-09-01,81,81
OMEREQUE,chagas viviendas,viviendas evaluadas,2011-09-01,31,31
PADCAYA,chagas viviendas,viviendas evaluadas,2011-09-01,136,136
PAMPA GRANDE,chagas viviendas,viviendas evaluadas,2011-09-01,76,76
PASORAPA,chagas viviendas,viviendas evaluadas,2011-09-01,89,89
POCONA,chagas viviendas,viviendas evaluadas,2011-09-01,181,181
POJO (CBBA),chagas viviendas,viviendas evaluadas,2011-09-01,57,57
POROMA,chagas viviendas,viviendas evaluadas,2011-09-01,61,61
POSTRER VALLE,chagas viviendas,viviendas evaluadas,2011-09-01,47,47
PRESTO,chagas viviendas,viviendas evaluadas,2011-09-01,217,217
PUCARA,chagas viviendas,viviendas evaluadas,2011-09-01,42,42
PUNA,chagas viviendas,viviendas evaluadas,2011-09-01,269,269
PUNATA,chagas viviendas,viviendas evaluadas,2011-09-01,93,93
QUIRUSILLAS,chagas viviendas,viviendas evaluadas,2011-09-01,87,87
ROBORE,chagas viviendas,viviendas evaluadas,2011-09-01,29,29
SACABA,chagas viviendas,viviendas evaluadas,2011-09-01,411,411
SACABAMBA,chagas viviendas,viviendas evaluadas,2011-09-01,194,194
SAIPINA,chagas viviendas,viviendas evaluadas,2011-09-01,47,47
SAMAIPATA,chagas viviendas,viviendas evaluadas,2011-09-01,50,50
SAN BENITO,chagas viviendas,viviendas evaluadas,2011-09-01,198,198
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2011-09-01,194,194
SAN LUCAS,chagas viviendas,viviendas evaluadas,2011-09-01,560,560
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2011-09-01,267,267
SANTA CRUZ DE LA SIERRA,chagas viviendas,viviendas evaluadas,2011-09-01,0,0
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2011-09-01,12,12
SAPAHAQUI,chagas viviendas,viviendas evaluadas,2011-09-01,104,104
SICAYA,chagas viviendas,viviendas evaluadas,2011-09-01,194,194
SOPACHUY,chagas viviendas,viviendas evaluadas,2011-09-01,381,381
TACOPAYA,chagas viviendas,viviendas evaluadas,2011-09-01,238,238
TAPACARI,chagas viviendas,viviendas evaluadas,2011-09-01,244,244
TARABUCO,chagas viviendas,viviendas evaluadas,2011-09-01,263,263
TARATA,chagas viviendas,viviendas evaluadas,2011-09-01,355,355
TARIJA,chagas viviendas,viviendas evaluadas,2011-09-01,25,25
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2011-09-01,315,315
TOCO,chagas viviendas,viviendas evaluadas,2011-09-01,174,174
TOLATA,chagas viviendas,viviendas evaluadas,2011-09-01,294,294
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2011-09-01,450,450
TUPIZA,chagas viviendas,viviendas evaluadas,2011-09-01,830,830
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2011-09-01,201,201
VILA VILA,chagas viviendas,viviendas evaluadas,2011-09-01,56,56
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2011-09-01,122,122
VILLA SERRANO,chagas viviendas,viviendas evaluadas,2011-09-01,326,326
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas evaluadas,2011-09-01,96,96
VILLAZON,chagas viviendas,viviendas evaluadas,2011-09-01,245,245
VINTO,chagas viviendas,viviendas evaluadas,2011-09-01,56,56
VITICHI,chagas viviendas,viviendas evaluadas,2011-09-01,200,200
YACUIBA,chagas viviendas,viviendas evaluadas,2011-09-01,332,332
YANACACHI,chagas viviendas,viviendas evaluadas,2011-09-01,293,293
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2011-09-01,288,288
ACACIO,chagas viviendas,viviendas evaluadas,2011-10-01,436,436
AIQUILE,chagas viviendas,viviendas evaluadas,2011-10-01,435,435
ARAMPAMPA,chagas viviendas,viviendas evaluadas,2011-10-01,48,48
ARBIETO,chagas viviendas,viviendas evaluadas,2011-10-01,311,311
ARQUE,chagas viviendas,viviendas evaluadas,2011-10-01,119,119
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2011-10-01,238,238
AZURDUY,chagas viviendas,viviendas evaluadas,2011-10-01,25,25
BOYUIBE,chagas viviendas,viviendas evaluadas,2011-10-01,67,67
CABEZAS,chagas viviendas,viviendas evaluadas,2011-10-01,883,883
CAMARGO,chagas viviendas,viviendas evaluadas,2011-10-01,333,333
CAPINOTA,chagas viviendas,viviendas evaluadas,2011-10-01,84,84
CHULUMANI (V. DE LA LIBERTAD),chagas viviendas,viviendas evaluadas,2011-10-01,896,896
CLIZA,chagas viviendas,viviendas evaluadas,2011-10-01,333,333
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2011-10-01,208,208
COMARAPA,chagas viviendas,viviendas evaluadas,2011-10-01,176,176
CORIPATA,chagas viviendas,viviendas evaluadas,2011-10-01,1193,1193
COTAGAITA,chagas viviendas,viviendas evaluadas,2011-10-01,492,492
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2011-10-01,83,83
CUEVO,chagas viviendas,viviendas evaluadas,2011-10-01,122,122
ENTRE RIOS TRJ,chagas viviendas,viviendas evaluadas,2011-10-01,216,216
GUTIERREZ,chagas viviendas,viviendas evaluadas,2011-10-01,383,383
HUACARETA,chagas viviendas,viviendas evaluadas,2011-10-01,344,344
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas evaluadas,2011-10-01,48,48
INCAHUASI,chagas viviendas,viviendas evaluadas,2011-10-01,179,179
IRUPANA (VILLA DE LANZA),chagas viviendas,viviendas evaluadas,2011-10-01,394,394
LURIBAY,chagas viviendas,viviendas evaluadas,2011-10-01,532,532
MAIRANA,chagas viviendas,viviendas evaluadas,2011-10-01,50,50
MOJOCOYA,chagas viviendas,viviendas evaluadas,2011-10-01,36,36
MONTEAGUDO,chagas viviendas,viviendas evaluadas,2011-10-01,239,239
MONTERO,chagas viviendas,viviendas evaluadas,2011-10-01,1,1
OCURI,chagas viviendas,viviendas evaluadas,2011-10-01,202,202
OMEREQUE,chagas viviendas,viviendas evaluadas,2011-10-01,24,24
PADCAYA,chagas viviendas,viviendas evaluadas,2011-10-01,110,110
PAMPA GRANDE,chagas viviendas,viviendas evaluadas,2011-10-01,26,26
PASORAPA,chagas viviendas,viviendas evaluadas,2011-10-01,121,121
POCOATA,chagas viviendas,viviendas evaluadas,2011-10-01,149,149
POCONA,chagas viviendas,viviendas evaluadas,2011-10-01,197,197
POROMA,chagas viviendas,viviendas evaluadas,2011-10-01,125,125
POSTRER VALLE,chagas viviendas,viviendas evaluadas,2011-10-01,19,19
PRESTO,chagas viviendas,viviendas evaluadas,2011-10-01,164,164
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2011-10-01,2,2
QUIRUSILLAS,chagas viviendas,viviendas evaluadas,2011-10-01,81,81
RAVELO,chagas viviendas,viviendas evaluadas,2011-10-01,828,828
ROBORE,chagas viviendas,viviendas evaluadas,2011-10-01,28,28
SACABA,chagas viviendas,viviendas evaluadas,2011-10-01,312,312
SACABAMBA,chagas viviendas,viviendas evaluadas,2011-10-01,208,208
SAIPINA,chagas viviendas,viviendas evaluadas,2011-10-01,71,71
SAN BENITO,chagas viviendas,viviendas evaluadas,2011-10-01,236,236
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2011-10-01,95,95
SANTA CRUZ DE LA SIERRA,chagas viviendas,viviendas evaluadas,2011-10-01,0,0
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2011-10-01,9,9
SICAYA,chagas viviendas,viviendas evaluadas,2011-10-01,155,155
SOPACHUY,chagas viviendas,viviendas evaluadas,2011-10-01,12,12
TACOPAYA,chagas viviendas,viviendas evaluadas,2011-10-01,194,194
TAPACARI,chagas viviendas,viviendas evaluadas,2011-10-01,209,209
TARATA,chagas viviendas,viviendas evaluadas,2011-10-01,300,300
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2011-10-01,323,323
TOCO,chagas viviendas,viviendas evaluadas,2011-10-01,165,165
TOLATA,chagas viviendas,viviendas evaluadas,2011-10-01,266,266
TOMAVE,chagas viviendas,viviendas evaluadas,2011-10-01,202,202
TORO TORO,chagas viviendas,viviendas evaluadas,2011-10-01,135,135
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2011-10-01,366,366
TUPIZA,chagas viviendas,viviendas evaluadas,2011-10-01,760,760
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2011-10-01,71,71
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2011-10-01,224,224
VILA VILA,chagas viviendas,viviendas evaluadas,2011-10-01,29,29
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2011-10-01,115,115
VILLA SERRANO,chagas viviendas,viviendas evaluadas,2011-10-01,77,77
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas evaluadas,2011-10-01,36,36
VILLAZON,chagas viviendas,viviendas evaluadas,2011-10-01,276,276
VINTO,chagas viviendas,viviendas evaluadas,2011-10-01,117,117
VITICHI,chagas viviendas,viviendas evaluadas,2011-10-01,326,326
YACUIBA,chagas viviendas,viviendas evaluadas,2011-10-01,181,181
YAMPARAEZ,chagas viviendas,viviendas evaluadas,2011-10-01,6,6
YANACACHI,chagas viviendas,viviendas evaluadas,2011-10-01,919,919
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2011-10-01,313,313
ACACIO,chagas viviendas,viviendas evaluadas,2011-11-01,219,219
AIQUILE,chagas viviendas,viviendas evaluadas,2011-11-01,119,119
ALCALA,chagas viviendas,viviendas evaluadas,2011-11-01,108,108
ANZALDO,chagas viviendas,viviendas evaluadas,2011-11-01,254,254
ARQUE,chagas viviendas,viviendas evaluadas,2011-11-01,77,77
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2011-11-01,268,268
BETANZOS,chagas viviendas,viviendas evaluadas,2011-11-01,254,254
