municipality,group,variable,month,Nacidos muertos,TOTAL
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2012-02-01,1,1
QUIME,atencion de partos en servicios,nacidos muertos,2012-02-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos,2012-02-01,5,5
ROBORE,atencion de partos en servicios,nacidos muertos,2012-02-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos,2012-02-01,1,1
SAN BUENA VENTURA,atencion de partos en servicios,nacidos muertos,2012-02-01,2,2
SAN IGNACIO,atencion de partos en servicios,nacidos muertos,2012-02-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2012-02-01,1,1
SAN JAVIER(STC),atencion de partos en servicios,nacidos muertos,2012-02-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos muertos,2012-02-01,1,1
SAN JULIAN,atencion de partos en servicios,nacidos muertos,2012-02-01,2,2
SAN LORENZO(PND),atencion de partos en servicios,nacidos muertos,2012-02-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2012-02-01,30,30
SHINAOTA,atencion de partos en servicios,nacidos muertos,2012-02-01,1,1
SORATA,atencion de partos en servicios,nacidos muertos,2012-02-01,2,2
SUCRE,atencion de partos en servicios,nacidos muertos,2012-02-01,7,7
TARABUCO,atencion de partos en servicios,nacidos muertos,2012-02-01,1,1
TARIJA,atencion de partos en servicios,nacidos muertos,2012-02-01,7,7
TUPIZA,atencion de partos en servicios,nacidos muertos,2012-02-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2012-02-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2012-02-01,3,3
VILLAZON,atencion de partos en servicios,nacidos muertos,2012-02-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2012-02-01,2,2
YAPACANI,atencion de partos en servicios,nacidos muertos,2012-02-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos muertos,2012-03-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos muertos,2012-03-01,1,1
BERMEJO,atencion de partos en servicios,nacidos muertos,2012-03-01,1,1
BOLIVAR,atencion de partos en servicios,nacidos muertos,2012-03-01,1,1
BUENA VISTA,atencion de partos en servicios,nacidos muertos,2012-03-01,1,1
CABEZAS,atencion de partos en servicios,nacidos muertos,2012-03-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos,2012-03-01,1,1
CHAQUI,atencion de partos en servicios,nacidos muertos,2012-03-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos muertos,2012-03-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos,2012-03-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2012-03-01,11,11
"COLCHA ""K""",atencion de partos en servicios,nacidos muertos,2012-03-01,1,1
COLQUECHACA,atencion de partos en servicios,nacidos muertos,2012-03-01,1,1
CONCEPCION,atencion de partos en servicios,nacidos muertos,2012-03-01,1,1
CORIPATA,atencion de partos en servicios,nacidos muertos,2012-03-01,1,1
CULPINA,atencion de partos en servicios,nacidos muertos,2012-03-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2012-03-01,38,38
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos,2012-03-01,1,1
LA ASUNTA,atencion de partos en servicios,nacidos muertos,2012-03-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2012-03-01,16,16
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2012-03-01,1,1
MAPIRI,atencion de partos en servicios,nacidos muertos,2012-03-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos,2012-03-01,4,4
ORURO,atencion de partos en servicios,nacidos muertos,2012-03-01,17,17
PORTACHUELO,atencion de partos en servicios,nacidos muertos,2012-03-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2012-03-01,5,5
PUNATA,atencion de partos en servicios,nacidos muertos,2012-03-01,3,3
RIBERALTA,atencion de partos en servicios,nacidos muertos,2012-03-01,1,1
ROBORE,atencion de partos en servicios,nacidos muertos,2012-03-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos,2012-03-01,1,1
SACABAMBA,atencion de partos en servicios,nacidos muertos,2012-03-01,1,1
SAN CARLOS,atencion de partos en servicios,nacidos muertos,2012-03-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2012-03-01,3,3
SAN JAVIER(STC),atencion de partos en servicios,nacidos muertos,2012-03-01,1,1
SAN JULIAN,atencion de partos en servicios,nacidos muertos,2012-03-01,2,2
SAN LUCAS,atencion de partos en servicios,nacidos muertos,2012-03-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2012-03-01,37,37
SOPACHUY,atencion de partos en servicios,nacidos muertos,2012-03-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos,2012-03-01,11,11
TARIJA,atencion de partos en servicios,nacidos muertos,2012-03-01,4,4
TARVITA,atencion de partos en servicios,nacidos muertos,2012-03-01,1,1
TIPUANI,atencion de partos en servicios,nacidos muertos,2012-03-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2012-03-01,3,3
UYUNI,atencion de partos en servicios,nacidos muertos,2012-03-01,1,1
VALLEGRANDE,atencion de partos en servicios,nacidos muertos,2012-03-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2012-03-01,4,4
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2012-03-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2012-03-01,3,3
ACHACACHI,atencion de partos en servicios,nacidos muertos,2012-04-01,2,2
AIQUILE,atencion de partos en servicios,nacidos muertos,2012-04-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos muertos,2012-04-01,2,2
BAURES,atencion de partos en servicios,nacidos muertos,2012-04-01,1,1
BERMEJO,atencion de partos en servicios,nacidos muertos,2012-04-01,1,1
CAIROMA,atencion de partos en servicios,nacidos muertos,2012-04-01,1,1
CAMARGO,atencion de partos en servicios,nacidos muertos,2012-04-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos,2012-04-01,2,2
CARACOLLO,atencion de partos en servicios,nacidos muertos,2012-04-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos,2012-04-01,1,1
CLIZA,atencion de partos en servicios,nacidos muertos,2012-04-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos,2012-04-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2012-04-01,12,12
"COLCHA ""K""",atencion de partos en servicios,nacidos muertos,2012-04-01,4,4
COLQUECHACA,atencion de partos en servicios,nacidos muertos,2012-04-01,1,1
CONCEPCION,atencion de partos en servicios,nacidos muertos,2012-04-01,3,3
CULPINA,atencion de partos en servicios,nacidos muertos,2012-04-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2012-04-01,22,22
EL CHORO,atencion de partos en servicios,nacidos muertos,2012-04-01,1,1
HUAYLLAMARCA,atencion de partos en servicios,nacidos muertos,2012-04-01,1,1
INCAHUASI,atencion de partos en servicios,nacidos muertos,2012-04-01,1,1
JESUS DE MACHACA,atencion de partos en servicios,nacidos muertos,2012-04-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2012-04-01,20,20
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2012-04-01,2,2
MONTERO,atencion de partos en servicios,nacidos muertos,2012-04-01,4,4
OCURI,atencion de partos en servicios,nacidos muertos,2012-04-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos,2012-04-01,9,9
PADILLA,atencion de partos en servicios,nacidos muertos,2012-04-01,1,1
POJO (CBBA),atencion de partos en servicios,nacidos muertos,2012-04-01,1,1
PORTACHUELO,atencion de partos en servicios,nacidos muertos,2012-04-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2012-04-01,5,5
QUIME,atencion de partos en servicios,nacidos muertos,2012-04-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos,2012-04-01,1,1
RURRENABAQUE,atencion de partos en servicios,nacidos muertos,2012-04-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos,2012-04-01,4,4
SAN BUENA VENTURA,atencion de partos en servicios,nacidos muertos,2012-04-01,1,1
SAN JAVIER(STC),atencion de partos en servicios,nacidos muertos,2012-04-01,1,1
SAN MATIAS,atencion de partos en servicios,nacidos muertos,2012-04-01,2,2
SAN MIGUEL DE VELASCO,atencion de partos en servicios,nacidos muertos,2012-04-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,nacidos muertos,2012-04-01,1,1
SAN RAMON BENI,atencion de partos en servicios,nacidos muertos,2012-04-01,1,1
SAN RAMON SCZ,atencion de partos en servicios,nacidos muertos,2012-04-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2012-04-01,337,337
SHINAOTA,atencion de partos en servicios,nacidos muertos,2012-04-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos,2012-04-01,10,10
TARIJA,atencion de partos en servicios,nacidos muertos,2012-04-01,4,4
TIQUIPAYA,atencion de partos en servicios,nacidos muertos,2012-04-01,2,2
TRINIDAD,atencion de partos en servicios,nacidos muertos,2012-04-01,1,1
UYUNI,atencion de partos en servicios,nacidos muertos,2012-04-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2012-04-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2012-04-01,4,4
WARNES,atencion de partos en servicios,nacidos muertos,2012-04-01,2,2
YACUIBA,atencion de partos en servicios,nacidos muertos,2012-04-01,2,2
YAPACANI,atencion de partos en servicios,nacidos muertos,2012-04-01,2,2
ACHACACHI,atencion de partos en servicios,nacidos muertos,2012-05-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos muertos,2012-05-01,1,1
CALAMARCA,atencion de partos en servicios,nacidos muertos,2012-05-01,1,1
CAMARGO,atencion de partos en servicios,nacidos muertos,2012-05-01,2,2
CAMIRI,atencion de partos en servicios,nacidos muertos,2012-05-01,2,2
CARANAVI,atencion de partos en servicios,nacidos muertos,2012-05-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,nacidos muertos,2012-05-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos,2012-05-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2012-05-01,9,9
COLQUECHACA,atencion de partos en servicios,nacidos muertos,2012-05-01,1,1
COROICO,atencion de partos en servicios,nacidos muertos,2012-05-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2012-05-01,19,19
LA PAZ,atencion de partos en servicios,nacidos muertos,2012-05-01,30,30
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2012-05-01,4,4
MAIRANA,atencion de partos en servicios,nacidos muertos,2012-05-01,2,2
MINEROS,atencion de partos en servicios,nacidos muertos,2012-05-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos,2012-05-01,4,4
ORURO,atencion de partos en servicios,nacidos muertos,2012-05-01,15,15
PADILLA,atencion de partos en servicios,nacidos muertos,2012-05-01,1,1
PATACAMAYA,atencion de partos en servicios,nacidos muertos,2012-05-01,3,3
PORTACHUELO,atencion de partos en servicios,nacidos muertos,2012-05-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2012-05-01,4,4
PUERTO SUAREZ,atencion de partos en servicios,nacidos muertos,2012-05-01,4,4
PUNATA,atencion de partos en servicios,nacidos muertos,2012-05-01,1,1
QUIABAYA,atencion de partos en servicios,nacidos muertos,2012-05-01,1,1
REYES,atencion de partos en servicios,nacidos muertos,2012-05-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos,2012-05-01,4,4
ROBORE,atencion de partos en servicios,nacidos muertos,2012-05-01,1,1
RURRENABAQUE,atencion de partos en servicios,nacidos muertos,2012-05-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos,2012-05-01,1,1
SAN IGNACIO,atencion de partos en servicios,nacidos muertos,2012-05-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2012-05-01,1,1
SAN JAVIER(STC),atencion de partos en servicios,nacidos muertos,2012-05-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2012-05-01,29,29
SUCRE,atencion de partos en servicios,nacidos muertos,2012-05-01,9,9
TAPACARI,atencion de partos en servicios,nacidos muertos,2012-05-01,1,1
TARIJA,atencion de partos en servicios,nacidos muertos,2012-05-01,1,1
TIAWANACU,atencion de partos en servicios,nacidos muertos,2012-05-01,1,1
TIPUANI,atencion de partos en servicios,nacidos muertos,2012-05-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2012-05-01,1,1
VIACHA,atencion de partos en servicios,nacidos muertos,2012-05-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2012-05-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2012-05-01,6,6
VILLAZON,atencion de partos en servicios,nacidos muertos,2012-05-01,1,1
VINTO,atencion de partos en servicios,nacidos muertos,2012-05-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2012-05-01,11,11
ACACIO,atencion de partos en servicios,nacidos muertos,2012-06-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos muertos,2012-06-01,1,1
ARAMPAMPA,atencion de partos en servicios,nacidos muertos,2012-06-01,1,1
CAMARGO,atencion de partos en servicios,nacidos muertos,2012-06-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos,2012-06-01,2,2
CARANAVI,atencion de partos en servicios,nacidos muertos,2012-06-01,2,2
CHALLAPATA,atencion de partos en servicios,nacidos muertos,2012-06-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos muertos,2012-06-01,3,3
CHAYANTA,atencion de partos en servicios,nacidos muertos,2012-06-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos muertos,2012-06-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos,2012-06-01,3,3
COCAPATA,atencion de partos en servicios,nacidos muertos,2012-06-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2012-06-01,19,19
COROICO,atencion de partos en servicios,nacidos muertos,2012-06-01,1,1
COTOCA,atencion de partos en servicios,nacidos muertos,2012-06-01,1,1
CUATRO CAÑADAS,atencion de partos en servicios,nacidos muertos,2012-06-01,2,2
EL ALTO,atencion de partos en servicios,nacidos muertos,2012-06-01,14,14
ESCOMA,atencion de partos en servicios,nacidos muertos,2012-06-01,1,1
HUANUNI,atencion de partos en servicios,nacidos muertos,2012-06-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2012-06-01,18,18
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2012-06-01,2,2
MAIRANA,atencion de partos en servicios,nacidos muertos,2012-06-01,1,1
MAPIRI,atencion de partos en servicios,nacidos muertos,2012-06-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos muertos,2012-06-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos,2012-06-01,2,2
MOROCHATA,atencion de partos en servicios,nacidos muertos,2012-06-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos,2012-06-01,8,8
POTOSI,atencion de partos en servicios,nacidos muertos,2012-06-01,4,4
PUNATA,atencion de partos en servicios,nacidos muertos,2012-06-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2012-06-01,1,1
REYES,atencion de partos en servicios,nacidos muertos,2012-06-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos,2012-06-01,2,2
SACABA,atencion de partos en servicios,nacidos muertos,2012-06-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2012-06-01,1,1
SAN JAVIER(STC),atencion de partos en servicios,nacidos muertos,2012-06-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos muertos,2012-06-01,1,1
SAN LUCAS,atencion de partos en servicios,nacidos muertos,2012-06-01,1,1
SAN PEDRO,atencion de partos en servicios,nacidos muertos,2012-06-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2012-06-01,25,25
SORACACHI,atencion de partos en servicios,nacidos muertos,2012-06-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos,2012-06-01,5,5
TARIJA,atencion de partos en servicios,nacidos muertos,2012-06-01,3,3
TIQUIPAYA,atencion de partos en servicios,nacidos muertos,2012-06-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2012-06-01,5,5
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2012-06-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2012-06-01,3,3
YACUIBA,atencion de partos en servicios,nacidos muertos,2012-06-01,1,1
YANACACHI,atencion de partos en servicios,nacidos muertos,2012-06-01,1,1
BERMEJO,atencion de partos en servicios,nacidos muertos,2012-07-01,2,2
BETANZOS,atencion de partos en servicios,nacidos muertos,2012-07-01,1,1
CAMARGO,atencion de partos en servicios,nacidos muertos,2012-07-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos,2012-07-01,3,3
CARANAVI,atencion de partos en servicios,nacidos muertos,2012-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos muertos,2012-07-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2012-07-01,15,15
COLQUECHACA,atencion de partos en servicios,nacidos muertos,2012-07-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2012-07-01,16,16
EL PUENTE(TJA),atencion de partos en servicios,nacidos muertos,2012-07-01,1,1
HUACARETA,atencion de partos en servicios,nacidos muertos,2012-07-01,2,2
ICLA,atencion de partos en servicios,nacidos muertos,2012-07-01,2,2
LA ASUNTA,atencion de partos en servicios,nacidos muertos,2012-07-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2012-07-01,22,22
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2012-07-01,3,3
MAGDALENA,atencion de partos en servicios,nacidos muertos,2012-07-01,1,1
MIZQUE,atencion de partos en servicios,nacidos muertos,2012-07-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos muertos,2012-07-01,2,2
MONTERO,atencion de partos en servicios,nacidos muertos,2012-07-01,2,2
OCURI,atencion de partos en servicios,nacidos muertos,2012-07-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos,2012-07-01,10,10
PADILLA,atencion de partos en servicios,nacidos muertos,2012-07-01,2,2
PAILON,atencion de partos en servicios,nacidos muertos,2012-07-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2012-07-01,4,4
PUNATA,atencion de partos en servicios,nacidos muertos,2012-07-01,2,2
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2012-07-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos,2012-07-01,3,3
RURRENABAQUE,atencion de partos en servicios,nacidos muertos,2012-07-01,2,2
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,nacidos muertos,2012-07-01,1,1
SAN IGNACIO,atencion de partos en servicios,nacidos muertos,2012-07-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2012-07-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos muertos,2012-07-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2012-07-01,25,25
SUCRE,atencion de partos en servicios,nacidos muertos,2012-07-01,13,13
TARIJA,atencion de partos en servicios,nacidos muertos,2012-07-01,1,1
TARVITA,atencion de partos en servicios,nacidos muertos,2012-07-01,1,1
TEOPONTE,atencion de partos en servicios,nacidos muertos,2012-07-01,1,1
TIQUIPAYA,atencion de partos en servicios,nacidos muertos,2012-07-01,1,1
TOTORA(CBBA),atencion de partos en servicios,nacidos muertos,2012-07-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2012-07-01,5,5
TUPIZA,atencion de partos en servicios,nacidos muertos,2012-07-01,1,1
UYUNI,atencion de partos en servicios,nacidos muertos,2012-07-01,1,1
VILA VILA,atencion de partos en servicios,nacidos muertos,2012-07-01,3,3
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2012-07-01,3,3
VILLAZON,atencion de partos en servicios,nacidos muertos,2012-07-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2012-07-01,2,2
YAPACANI,atencion de partos en servicios,nacidos muertos,2012-07-01,2,2
ACHACACHI,atencion de partos en servicios,nacidos muertos,2012-08-01,3,3
ATOCHA,atencion de partos en servicios,nacidos muertos,2012-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos muertos,2012-08-01,3,3
BAURES,atencion de partos en servicios,nacidos muertos,2012-08-01,1,1
BERMEJO,atencion de partos en servicios,nacidos muertos,2012-08-01,1,1
BETANZOS,atencion de partos en servicios,nacidos muertos,2012-08-01,1,1
CAMARGO,atencion de partos en servicios,nacidos muertos,2012-08-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos,2012-08-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos,2012-08-01,4,4
CHALLAPATA,atencion de partos en servicios,nacidos muertos,2012-08-01,2,2
CHARAGUA,atencion de partos en servicios,nacidos muertos,2012-08-01,1,1
CLIZA,atencion de partos en servicios,nacidos muertos,2012-08-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2012-08-01,26,26
COTOCA,atencion de partos en servicios,nacidos muertos,2012-08-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2012-08-01,20,20
EL TORNO,atencion de partos en servicios,nacidos muertos,2012-08-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos muertos,2012-08-01,2,2
GUTIERREZ,atencion de partos en servicios,nacidos muertos,2012-08-01,1,1
HUANUNI,atencion de partos en servicios,nacidos muertos,2012-08-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2012-08-01,26,26
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2012-08-01,3,3
MONTERO,atencion de partos en servicios,nacidos muertos,2012-08-01,2,2
OCURI,atencion de partos en servicios,nacidos muertos,2012-08-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos,2012-08-01,9,9
PADILLA,atencion de partos en servicios,nacidos muertos,2012-08-01,3,3
POTOSI,atencion de partos en servicios,nacidos muertos,2012-08-01,4,4
