municipality,group,variable,month,Cesáreas,TOTAL
PUNATA,atencion de partos en servicios,cesareas,2012-01-01,23,23
QUILLACOLLO,atencion de partos en servicios,cesareas,2012-01-01,34,34
REYES,atencion de partos en servicios,cesareas,2012-01-01,4,4
RIBERALTA,atencion de partos en servicios,cesareas,2012-01-01,67,67
ROBORE,atencion de partos en servicios,cesareas,2012-01-01,5,5
RURRENABAQUE,atencion de partos en servicios,cesareas,2012-01-01,14,14
SACABA,atencion de partos en servicios,cesareas,2012-01-01,46,46
SAMAIPATA,atencion de partos en servicios,cesareas,2012-01-01,6,6
SAN BORJA,atencion de partos en servicios,cesareas,2012-01-01,31,31
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2012-01-01,1,1
SAN CARLOS,atencion de partos en servicios,cesareas,2012-01-01,12,12
SAN IGNACIO,atencion de partos en servicios,cesareas,2012-01-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2012-01-01,39,39
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2012-01-01,2,2
SAN JOAQUIN,atencion de partos en servicios,cesareas,2012-01-01,3,3
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2012-01-01,7,7
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2012-01-01,5,5
SAN JULIAN,atencion de partos en servicios,cesareas,2012-01-01,7,7
SAN LUCAS,atencion de partos en servicios,cesareas,2012-01-01,2,2
SAN RAMON BENI,atencion de partos en servicios,cesareas,2012-01-01,3,3
SANTA ANA,atencion de partos en servicios,cesareas,2012-01-01,8,8
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2012-01-01,1638,1638
SANTA ROSA,atencion de partos en servicios,cesareas,2012-01-01,1,1
SHINAOTA,atencion de partos en servicios,cesareas,2012-01-01,3,3
SUCRE,atencion de partos en servicios,cesareas,2012-01-01,219,219
TARABUCO,atencion de partos en servicios,cesareas,2012-01-01,5,5
TARIJA,atencion de partos en servicios,cesareas,2012-01-01,185,185
TIQUIPAYA,atencion de partos en servicios,cesareas,2012-01-01,10,10
TRINIDAD,atencion de partos en servicios,cesareas,2012-01-01,120,120
TUPIZA,atencion de partos en servicios,cesareas,2012-01-01,3,3
UYUNI,atencion de partos en servicios,cesareas,2012-01-01,18,18
VALLEGRANDE,atencion de partos en servicios,cesareas,2012-01-01,11,11
VILLA MONTES,atencion de partos en servicios,cesareas,2012-01-01,38,38
VILLA TUNARI,atencion de partos en servicios,cesareas,2012-01-01,46,46
VILLAZON,atencion de partos en servicios,cesareas,2012-01-01,8,8
VINTO,atencion de partos en servicios,cesareas,2012-01-01,5,5
WARNES,atencion de partos en servicios,cesareas,2012-01-01,23,23
YACUIBA,atencion de partos en servicios,cesareas,2012-01-01,81,81
YAPACANI,atencion de partos en servicios,cesareas,2012-01-01,12,12
ACHACACHI,atencion de partos en servicios,cesareas,2012-02-01,1,1
AIQUILE,atencion de partos en servicios,cesareas,2012-02-01,6,6
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2012-02-01,5,5
BAURES,atencion de partos en servicios,cesareas,2012-02-01,4,4
BERMEJO,atencion de partos en servicios,cesareas,2012-02-01,11,11
CAMARGO,atencion de partos en servicios,cesareas,2012-02-01,4,4
CAMIRI,atencion de partos en servicios,cesareas,2012-02-01,43,43
CARANAVI,atencion de partos en servicios,cesareas,2012-02-01,19,19
CHALLAPATA,atencion de partos en servicios,cesareas,2012-02-01,6,6
CHARAGUA,atencion de partos en servicios,cesareas,2012-02-01,10,10
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2012-02-01,1,1
CLIZA,atencion de partos en servicios,cesareas,2012-02-01,5,5
COBIJA,atencion de partos en servicios,cesareas,2012-02-01,49,49
COCHABAMBA,atencion de partos en servicios,cesareas,2012-02-01,794,794
COLCAPIRHUA,atencion de partos en servicios,cesareas,2012-02-01,13,13
COMARAPA,atencion de partos en servicios,cesareas,2012-02-01,10,10
CONCEPCION,atencion de partos en servicios,cesareas,2012-02-01,6,6
COROICO,atencion de partos en servicios,cesareas,2012-02-01,5,5
COTOCA,atencion de partos en servicios,cesareas,2012-02-01,8,8
EL ALTO,atencion de partos en servicios,cesareas,2012-02-01,236,236
EL TORNO,atencion de partos en servicios,cesareas,2012-02-01,8,8
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2012-02-01,2,2
GUAYARAMERIN,atencion de partos en servicios,cesareas,2012-02-01,33,33
HUANUNI,atencion de partos en servicios,cesareas,2012-02-01,7,7
HUARACAJE,atencion de partos en servicios,cesareas,2012-02-01,1,1
LA PAZ,atencion de partos en servicios,cesareas,2012-02-01,614,614
LLALLAGUA,atencion de partos en servicios,cesareas,2012-02-01,5,5
MAGDALENA,atencion de partos en servicios,cesareas,2012-02-01,7,7
MAIRANA,atencion de partos en servicios,cesareas,2012-02-01,9,9
MONTEAGUDO,atencion de partos en servicios,cesareas,2012-02-01,18,18
MONTERO,atencion de partos en servicios,cesareas,2012-02-01,93,93
ORURO,atencion de partos en servicios,cesareas,2012-02-01,221,221
PADILLA,atencion de partos en servicios,cesareas,2012-02-01,6,6
PATACAMAYA,atencion de partos en servicios,cesareas,2012-02-01,3,3
PORTACHUELO,atencion de partos en servicios,cesareas,2012-02-01,19,19
POTOSI,atencion de partos en servicios,cesareas,2012-02-01,87,87
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2012-02-01,4,4
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2012-02-01,25,25
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2012-02-01,12,12
PUNATA,atencion de partos en servicios,cesareas,2012-02-01,20,20
QUILLACOLLO,atencion de partos en servicios,cesareas,2012-02-01,15,15
REYES,atencion de partos en servicios,cesareas,2012-02-01,6,6
RIBERALTA,atencion de partos en servicios,cesareas,2012-02-01,86,86
ROBORE,atencion de partos en servicios,cesareas,2012-02-01,8,8
RURRENABAQUE,atencion de partos en servicios,cesareas,2012-02-01,8,8
SACABA,atencion de partos en servicios,cesareas,2012-02-01,40,40
SAMAIPATA,atencion de partos en servicios,cesareas,2012-02-01,5,5
SAN BORJA,atencion de partos en servicios,cesareas,2012-02-01,26,26
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2012-02-01,4,4
SAN CARLOS,atencion de partos en servicios,cesareas,2012-02-01,15,15
SAN IGNACIO,atencion de partos en servicios,cesareas,2012-02-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2012-02-01,35,35
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2012-02-01,6,6
SAN JOAQUIN,atencion de partos en servicios,cesareas,2012-02-01,3,3
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2012-02-01,13,13
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2012-02-01,3,3
SAN JULIAN,atencion de partos en servicios,cesareas,2012-02-01,10,10
SAN LUCAS,atencion de partos en servicios,cesareas,2012-02-01,1,1
SAN RAMON BENI,atencion de partos en servicios,cesareas,2012-02-01,7,7
SANTA ANA,atencion de partos en servicios,cesareas,2012-02-01,16,16
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2012-02-01,1756,1756
SANTA ROSA,atencion de partos en servicios,cesareas,2012-02-01,4,4
SHINAOTA,atencion de partos en servicios,cesareas,2012-02-01,9,9
SOPACHUY,atencion de partos en servicios,cesareas,2012-02-01,2,2
SUCRE,atencion de partos en servicios,cesareas,2012-02-01,210,210
TARABUCO,atencion de partos en servicios,cesareas,2012-02-01,2,2
TARIJA,atencion de partos en servicios,cesareas,2012-02-01,126,126
TARVITA,atencion de partos en servicios,cesareas,2012-02-01,2,2
TIQUIPAYA,atencion de partos en servicios,cesareas,2012-02-01,19,19
TOTORA(CBBA),atencion de partos en servicios,cesareas,2012-02-01,1,1
TRINIDAD,atencion de partos en servicios,cesareas,2012-02-01,104,104
TUPIZA,atencion de partos en servicios,cesareas,2012-02-01,4,4
UYUNI,atencion de partos en servicios,cesareas,2012-02-01,13,13
VALLEGRANDE,atencion de partos en servicios,cesareas,2012-02-01,17,17
VILLA MONTES,atencion de partos en servicios,cesareas,2012-02-01,32,32
VILLA TUNARI,atencion de partos en servicios,cesareas,2012-02-01,50,50
VILLAZON,atencion de partos en servicios,cesareas,2012-02-01,6,6
VINTO,atencion de partos en servicios,cesareas,2012-02-01,7,7
WARNES,atencion de partos en servicios,cesareas,2012-02-01,16,16
YACUIBA,atencion de partos en servicios,cesareas,2012-02-01,68,68
YAPACANI,atencion de partos en servicios,cesareas,2012-02-01,22,22
AIQUILE,atencion de partos en servicios,cesareas,2012-03-01,9,9
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2012-03-01,1,1
AZURDUY,atencion de partos en servicios,cesareas,2012-03-01,1,1
BAURES,atencion de partos en servicios,cesareas,2012-03-01,1,1
BERMEJO,atencion de partos en servicios,cesareas,2012-03-01,23,23
CAMARGO,atencion de partos en servicios,cesareas,2012-03-01,9,9
CAMIRI,atencion de partos en servicios,cesareas,2012-03-01,55,55
CARANAVI,atencion de partos en servicios,cesareas,2012-03-01,30,30
CHALLAPATA,atencion de partos en servicios,cesareas,2012-03-01,1,1
CHARAGUA,atencion de partos en servicios,cesareas,2012-03-01,13,13
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2012-03-01,2,2
CLIZA,atencion de partos en servicios,cesareas,2012-03-01,1,1
COBIJA,atencion de partos en servicios,cesareas,2012-03-01,58,58
COCHABAMBA,atencion de partos en servicios,cesareas,2012-03-01,853,853
COLCAPIRHUA,atencion de partos en servicios,cesareas,2012-03-01,17,17
COMARAPA,atencion de partos en servicios,cesareas,2012-03-01,8,8
CONCEPCION,atencion de partos en servicios,cesareas,2012-03-01,9,9
COROICO,atencion de partos en servicios,cesareas,2012-03-01,7,7
COTOCA,atencion de partos en servicios,cesareas,2012-03-01,12,12
CULPINA,atencion de partos en servicios,cesareas,2012-03-01,1,1
EL ALTO,atencion de partos en servicios,cesareas,2012-03-01,239,239
EL TORNO,atencion de partos en servicios,cesareas,2012-03-01,16,16
GUAYARAMERIN,atencion de partos en servicios,cesareas,2012-03-01,55,55
LA PAZ,atencion de partos en servicios,cesareas,2012-03-01,661,661
LLALLAGUA,atencion de partos en servicios,cesareas,2012-03-01,4,4
MAGDALENA,atencion de partos en servicios,cesareas,2012-03-01,8,8
MAIRANA,atencion de partos en servicios,cesareas,2012-03-01,6,6
MONTEAGUDO,atencion de partos en servicios,cesareas,2012-03-01,16,16
MONTERO,atencion de partos en servicios,cesareas,2012-03-01,87,87
OCURI,atencion de partos en servicios,cesareas,2012-03-01,2,2
ORURO,atencion de partos en servicios,cesareas,2012-03-01,285,285
PADILLA,atencion de partos en servicios,cesareas,2012-03-01,1,1
PAILON,atencion de partos en servicios,cesareas,2012-03-01,1,1
PATACAMAYA,atencion de partos en servicios,cesareas,2012-03-01,2,2
PORTACHUELO,atencion de partos en servicios,cesareas,2012-03-01,24,24
POTOSI,atencion de partos en servicios,cesareas,2012-03-01,92,92
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2012-03-01,3,3
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2012-03-01,25,25
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2012-03-01,16,16
PUNATA,atencion de partos en servicios,cesareas,2012-03-01,24,24
QUILLACOLLO,atencion de partos en servicios,cesareas,2012-03-01,26,26
REYES,atencion de partos en servicios,cesareas,2012-03-01,3,3
RIBERALTA,atencion de partos en servicios,cesareas,2012-03-01,82,82
ROBORE,atencion de partos en servicios,cesareas,2012-03-01,4,4
RURRENABAQUE,atencion de partos en servicios,cesareas,2012-03-01,16,16
SACABA,atencion de partos en servicios,cesareas,2012-03-01,35,35
SAMAIPATA,atencion de partos en servicios,cesareas,2012-03-01,5,5
SAN BORJA,atencion de partos en servicios,cesareas,2012-03-01,22,22
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2012-03-01,2,2
SAN CARLOS,atencion de partos en servicios,cesareas,2012-03-01,14,14
SAN IGNACIO,atencion de partos en servicios,cesareas,2012-03-01,4,4
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2012-03-01,31,31
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2012-03-01,6,6
SAN JOAQUIN,atencion de partos en servicios,cesareas,2012-03-01,3,3
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2012-03-01,13,13
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2012-03-01,3,3
SAN JULIAN,atencion de partos en servicios,cesareas,2012-03-01,11,11
SAN MATIAS,atencion de partos en servicios,cesareas,2012-03-01,1,1
SAN RAMON BENI,atencion de partos en servicios,cesareas,2012-03-01,3,3
SANTA ANA,atencion de partos en servicios,cesareas,2012-03-01,14,14
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2012-03-01,1911,1911
SANTA ROSA,atencion de partos en servicios,cesareas,2012-03-01,4,4
SHINAOTA,atencion de partos en servicios,cesareas,2012-03-01,21,21
SUCRE,atencion de partos en servicios,cesareas,2012-03-01,241,241
TARABUCO,atencion de partos en servicios,cesareas,2012-03-01,4,4
TARIJA,atencion de partos en servicios,cesareas,2012-03-01,208,208
TARVITA,atencion de partos en servicios,cesareas,2012-03-01,1,1
TIQUIPAYA,atencion de partos en servicios,cesareas,2012-03-01,23,23
TRINIDAD,atencion de partos en servicios,cesareas,2012-03-01,93,93
TUPIZA,atencion de partos en servicios,cesareas,2012-03-01,8,8
UYUNI,atencion de partos en servicios,cesareas,2012-03-01,15,15
VALLEGRANDE,atencion de partos en servicios,cesareas,2012-03-01,14,14
VILLA MONTES,atencion de partos en servicios,cesareas,2012-03-01,35,35
VILLA TUNARI,atencion de partos en servicios,cesareas,2012-03-01,20,20
VILLAZON,atencion de partos en servicios,cesareas,2012-03-01,7,7
VINTO,atencion de partos en servicios,cesareas,2012-03-01,7,7
WARNES,atencion de partos en servicios,cesareas,2012-03-01,17,17
YACUIBA,atencion de partos en servicios,cesareas,2012-03-01,76,76
YAPACANI,atencion de partos en servicios,cesareas,2012-03-01,27,27
ACHACACHI,atencion de partos en servicios,cesareas,2012-04-01,1,1
AIQUILE,atencion de partos en servicios,cesareas,2012-04-01,6,6
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2012-04-01,2,2
ATOCHA,atencion de partos en servicios,cesareas,2012-04-01,2,2
BAURES,atencion de partos en servicios,cesareas,2012-04-01,7,7
BERMEJO,atencion de partos en servicios,cesareas,2012-04-01,24,24
CAMARGO,atencion de partos en servicios,cesareas,2012-04-01,12,12
CAMIRI,atencion de partos en servicios,cesareas,2012-04-01,43,43
CARANAVI,atencion de partos en servicios,cesareas,2012-04-01,22,22
CHARAGUA,atencion de partos en servicios,cesareas,2012-04-01,7,7
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2012-04-01,10,10
CLIZA,atencion de partos en servicios,cesareas,2012-04-01,7,7
COBIJA,atencion de partos en servicios,cesareas,2012-04-01,52,52
COCHABAMBA,atencion de partos en servicios,cesareas,2012-04-01,826,826
COLCAPIRHUA,atencion de partos en servicios,cesareas,2012-04-01,12,12
CONCEPCION,atencion de partos en servicios,cesareas,2012-04-01,13,13
COROICO,atencion de partos en servicios,cesareas,2012-04-01,5,5
COTOCA,atencion de partos en servicios,cesareas,2012-04-01,4,4
EL ALTO,atencion de partos en servicios,cesareas,2012-04-01,182,182
EL TORNO,atencion de partos en servicios,cesareas,2012-04-01,12,12
GUAYARAMERIN,atencion de partos en servicios,cesareas,2012-04-01,31,31
HUANUNI,atencion de partos en servicios,cesareas,2012-04-01,2,2
HUARACAJE,atencion de partos en servicios,cesareas,2012-04-01,1,1
LA PAZ,atencion de partos en servicios,cesareas,2012-04-01,627,627
LLALLAGUA,atencion de partos en servicios,cesareas,2012-04-01,5,5
MAGDALENA,atencion de partos en servicios,cesareas,2012-04-01,8,8
MAIRANA,atencion de partos en servicios,cesareas,2012-04-01,12,12
MONTEAGUDO,atencion de partos en servicios,cesareas,2012-04-01,16,16
MONTERO,atencion de partos en servicios,cesareas,2012-04-01,84,84
OCURI,atencion de partos en servicios,cesareas,2012-04-01,1,1
ORURO,atencion de partos en servicios,cesareas,2012-04-01,254,254
PADILLA,atencion de partos en servicios,cesareas,2012-04-01,9,9
PAILON,atencion de partos en servicios,cesareas,2012-04-01,1,1
PATACAMAYA,atencion de partos en servicios,cesareas,2012-04-01,3,3
PORTACHUELO,atencion de partos en servicios,cesareas,2012-04-01,18,18
POTOSI,atencion de partos en servicios,cesareas,2012-04-01,78,78
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2012-04-01,3,3
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2012-04-01,21,21
PUNATA,atencion de partos en servicios,cesareas,2012-04-01,22,22
QUILLACOLLO,atencion de partos en servicios,cesareas,2012-04-01,50,50
REYES,atencion de partos en servicios,cesareas,2012-04-01,5,5
RIBERALTA,atencion de partos en servicios,cesareas,2012-04-01,92,92
ROBORE,atencion de partos en servicios,cesareas,2012-04-01,6,6
RURRENABAQUE,atencion de partos en servicios,cesareas,2012-04-01,9,9
SACABA,atencion de partos en servicios,cesareas,2012-04-01,41,41
SAMAIPATA,atencion de partos en servicios,cesareas,2012-04-01,6,6
SAN BORJA,atencion de partos en servicios,cesareas,2012-04-01,24,24
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2012-04-01,2,2
SAN CARLOS,atencion de partos en servicios,cesareas,2012-04-01,14,14
SAN IGNACIO,atencion de partos en servicios,cesareas,2012-04-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2012-04-01,35,35
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2012-04-01,7,7
SAN JOAQUIN,atencion de partos en servicios,cesareas,2012-04-01,3,3
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2012-04-01,6,6
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2012-04-01,2,2
SAN JULIAN,atencion de partos en servicios,cesareas,2012-04-01,10,10
SAN RAMON BENI,atencion de partos en servicios,cesareas,2012-04-01,2,2
SANTA ANA,atencion de partos en servicios,cesareas,2012-04-01,15,15
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2012-04-01,1778,1778
SANTA ROSA,atencion de partos en servicios,cesareas,2012-04-01,3,3
SHINAOTA,atencion de partos en servicios,cesareas,2012-04-01,17,17
SOPACHUY,atencion de partos en servicios,cesareas,2012-04-01,1,1
SUCRE,atencion de partos en servicios,cesareas,2012-04-01,238,238
TARABUCO,atencion de partos en servicios,cesareas,2012-04-01,3,3
TARIJA,atencion de partos en servicios,cesareas,2012-04-01,145,145
TARVITA,atencion de partos en servicios,cesareas,2012-04-01,1,1
TIQUIPAYA,atencion de partos en servicios,cesareas,2012-04-01,15,15
TRINIDAD,atencion de partos en servicios,cesareas,2012-04-01,123,123
TUPIZA,atencion de partos en servicios,cesareas,2012-04-01,15,15
UYUNI,atencion de partos en servicios,cesareas,2012-04-01,9,9
VALLEGRANDE,atencion de partos en servicios,cesareas,2012-04-01,14,14
VILLA MONTES,atencion de partos en servicios,cesareas,2012-04-01,34,34
VILLA TUNARI,atencion de partos en servicios,cesareas,2012-04-01,43,43
VILLAZON,atencion de partos en servicios,cesareas,2012-04-01,11,11
VINTO,atencion de partos en servicios,cesareas,2012-04-01,4,4
WARNES,atencion de partos en servicios,cesareas,2012-04-01,7,7
YACUIBA,atencion de partos en servicios,cesareas,2012-04-01,39,39
YAPACANI,atencion de partos en servicios,cesareas,2012-04-01,32,32
ACHACACHI,atencion de partos en servicios,cesareas,2012-05-01,3,3
AIQUILE,atencion de partos en servicios,cesareas,2012-05-01,8,8
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2012-05-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,cesareas,2012-05-01,1,1
BAURES,atencion de partos en servicios,cesareas,2012-05-01,3,3
BERMEJO,atencion de partos en servicios,cesareas,2012-05-01,18,18
CAMARGO,atencion de partos en servicios,cesareas,2012-05-01,11,11
CAMIRI,atencion de partos en servicios,cesareas,2012-05-01,48,48
CARANAVI,atencion de partos en servicios,cesareas,2012-05-01,18,18
CHALLAPATA,atencion de partos en servicios,cesareas,2012-05-01,6,6
CHARAGUA,atencion de partos en servicios,cesareas,2012-05-01,10,10
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2012-05-01,11,11
CLIZA,atencion de partos en servicios,cesareas,2012-05-01,6,6
COBIJA,atencion de partos en servicios,cesareas,2012-05-01,52,52
COCHABAMBA,atencion de partos en servicios,cesareas,2012-05-01,790,790
COLCAPIRHUA,atencion de partos en servicios,cesareas,2012-05-01,13,13
CONCEPCION,atencion de partos en servicios,cesareas,2012-05-01,10,10
COROICO,atencion de partos en servicios,cesareas,2012-05-01,7,7
COTOCA,atencion de partos en servicios,cesareas,2012-05-01,7,7
CULPINA,atencion de partos en servicios,cesareas,2012-05-01,4,4
EL ALTO,atencion de partos en servicios,cesareas,2012-05-01,221,221
EL TORNO,atencion de partos en servicios,cesareas,2012-05-01,25,25
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2012-05-01,3,3
GUAYARAMERIN,atencion de partos en servicios,cesareas,2012-05-01,31,31
HUANUNI,atencion de partos en servicios,cesareas,2012-05-01,11,11
LA PAZ,atencion de partos en servicios,cesareas,2012-05-01,677,677
LLALLAGUA,atencion de partos en servicios,cesareas,2012-05-01,10,10
MAGDALENA,atencion de partos en servicios,cesareas,2012-05-01,5,5
MAIRANA,atencion de partos en servicios,cesareas,2012-05-01,10,10
MONTEAGUDO,atencion de partos en servicios,cesareas,2012-05-01,15,15
MONTERO,atencion de partos en servicios,cesareas,2012-05-01,85,85
ORURO,atencion de partos en servicios,cesareas,2012-05-01,241,241
PADILLA,atencion de partos en servicios,cesareas,2012-05-01,7,7
PAILON,atencion de partos en servicios,cesareas,2012-05-01,4,4
PATACAMAYA,atencion de partos en servicios,cesareas,2012-05-01,2,2
PORTACHUELO,atencion de partos en servicios,cesareas,2012-05-01,18,18
POTOSI,atencion de partos en servicios,cesareas,2012-05-01,115,115
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2012-05-01,3,3
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2012-05-01,15,15
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2012-05-01,6,6
PUNATA,atencion de partos en servicios,cesareas,2012-05-01,18,18
QUILLACOLLO,atencion de partos en servicios,cesareas,2012-05-01,48,48
REYES,atencion de partos en servicios,cesareas,2012-05-01,8,8
RIBERALTA,atencion de partos en servicios,cesareas,2012-05-01,90,90
ROBORE,atencion de partos en servicios,cesareas,2012-05-01,7,7
RURRENABAQUE,atencion de partos en servicios,cesareas,2012-05-01,13,13
SACABA,atencion de partos en servicios,cesareas,2012-05-01,45,45
SAMAIPATA,atencion de partos en servicios,cesareas,2012-05-01,6,6
SAN BORJA,atencion de partos en servicios,cesareas,2012-05-01,23,23
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2012-05-01,2,2
SAN CARLOS,atencion de partos en servicios,cesareas,2012-05-01,13,13
SAN IGNACIO,atencion de partos en servicios,cesareas,2012-05-01,7,7
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2012-05-01,23,23
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2012-05-01,4,4
SAN JOAQUIN,atencion de partos en servicios,cesareas,2012-05-01,3,3
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2012-05-01,11,11
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2012-05-01,1,1
SAN JULIAN,atencion de partos en servicios,cesareas,2012-05-01,5,5
SAN RAMON BENI,atencion de partos en servicios,cesareas,2012-05-01,3,3
SAN RAMON SCZ,atencion de partos en servicios,cesareas,2012-05-01,1,1
SANTA ANA,atencion de partos en servicios,cesareas,2012-05-01,17,17
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2012-05-01,1878,1878
SANTA ROSA,atencion de partos en servicios,cesareas,2012-05-01,5,5
SHINAOTA,atencion de partos en servicios,cesareas,2012-05-01,15,15
SOPACHUY,atencion de partos en servicios,cesareas,2012-05-01,1,1
SUCRE,atencion de partos en servicios,cesareas,2012-05-01,187,187
TARIJA,atencion de partos en servicios,cesareas,2012-05-01,176,176
TARVITA,atencion de partos en servicios,cesareas,2012-05-01,1,1
TIQUIPAYA,atencion de partos en servicios,cesareas,2012-05-01,22,22
TOTORA(CBBA),atencion de partos en servicios,cesareas,2012-05-01,2,2
TRINIDAD,atencion de partos en servicios,cesareas,2012-05-01,106,106
TUPIZA,atencion de partos en servicios,cesareas,2012-05-01,12,12
