municipality,group,variable,month,RN con alojamiento conjunto,TOTAL
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,25,25
CULPINA,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,1,1
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,876,876
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,6,6
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,104,104
EL VILLAR,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,2,2
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,10,10
ENTRE RIOS CBBA,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,26,26
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,3,3
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,12,12
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,3,3
GUAYARAMERIN,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,54,54
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,19,19
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,6,6
INCAHUASI,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,5,5
INGAVI (HUMAITA),atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,1,1
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,61,61
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,820,820
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,7,7
LAS CARRERAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,1,1
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,35,35
LLICA,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,1,1
LORETO,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,3,3
MACHARETI,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,1,1
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,16,16
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,18,18
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,15,15
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,32,32
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,178,178
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,1,1
OCURI,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,10,10
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,366,366
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,17,17
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,37,37
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,6,6
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,32,32
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,7,7
PORONGO,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,6,6
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,20,20
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,3,3
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,339,339
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,8,8
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,7,7
PUERTO SILES,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,32,32
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,142,142
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,76,76
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,188,188
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,14,14
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,222,222
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,27,27
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,43,43
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,197,197
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,3,3
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,4,4
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,10,10
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,66,66
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,5,5
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,29,29
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,40,40
SAN JAVIER(STC),atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,29,29
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,7,7
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,35,35
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,3,3
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,44,44
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,2,2
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,5,5
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,27,27
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,3,3
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,13,13
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,8,8
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,4,4
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,9,9
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,1745,1745
SANTA ROSA,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,9,9
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,8,8
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,3,3
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,10,10
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,211,211
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,9,9
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,270,270
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,2,2
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,59,59
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,6,6
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,7,7
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,15,15
TOTORA(ORR),atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,1,1
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,267,267
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,39,39
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,8,8
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,10,10
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,31,31
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,25,25
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,31,31
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,79,79
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,1,1
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,3,3
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,75,75
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,41,41
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,39,39
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,4,4
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,12,12
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,123,123
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2021-03-01,103,103
ACACIO,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,2,2
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,33,33
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,25,25
ALCALA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,77,77
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,14,14
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,2,2
BELEN DE URMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,1,1
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,41,41
BETANZOS,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,15,15
BOLPEBRA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,1,1
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,2,2
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,1,1
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,15,15
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,2,2
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,8,8
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,17,17
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,13,13
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,12,12
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,66,66
CARAPARI,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,4,4
CARIPUYO,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,1,1
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,3,3
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,24,24
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,3,3
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,16,16
CHAYANTA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,11,11
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,18,18
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,5,5
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,1,1
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,30,30
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,78,78
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,639,639
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,22,22
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,6,6
COLQUECHACA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,16,16
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,33,33
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,51,51
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,33,33
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,2,2
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,57,57
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,23,23
CULPINA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,17,17
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,898,898
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,12,12
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,64,64
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,9,9
ENTRE RIOS CBBA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,21,21
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,4,4
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,3,3
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,1,1
GUAYARAMERIN,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,41,41
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,20,20
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,3,3
HUMANATA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,1,1
INCAHUASI,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,5,5
INGAVI (HUMAITA),atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,2,2
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,77,77
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,758,758
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,1,1
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,48,48
LLICA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,5,5
LORETO,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,1,1
MACHARETI,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,1,1
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,8,8
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,13,13
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,14,14
MOCOMOCO,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,1,1
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,30,30
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,429,429
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,1,1
OCURI,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,11,11
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,340,340
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,15,15
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,35,35
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,3,3
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,25,25
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,9,9
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,32,32
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,305,305
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,12,12
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,5,5
PUERTO SUAREZ,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,33,33
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,127,127
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,60,60
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,177,177
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,19,19
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,204,204
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,31,31
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,29,29
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,191,191
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,3,3
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,10,10
SAMAIPATA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,2,2
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,59,59
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,8,8
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,26,26
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,65,65
SAN JAVIER(STC),atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,25,25
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,13,13
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,27,27
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,6,6
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,54,54
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,1,1
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,6,6
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,18,18
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,21,21
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,16,16
SAN PEDRO,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,2,2
SAN PEDRO DE MACHA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,4,4
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,7,7
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,7,7
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,18,18
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,1404,1404
SANTA ROSA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,11,11
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,7,7
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,5,5
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,5,5
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,180,180
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,9,9
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,287,287
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,2,2
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,60,60
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,6,6
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,4,4
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,20,20
TOTORA(ORR),atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,1,1
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,311,311
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,37,37
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,8,8
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,6,6
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,21,21
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,30,30
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,40,40
VILA VILA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,2,2
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,49,49
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,1,1
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,6,6
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,84,84
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,43,43
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,51,51
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,4,4
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,12,12
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,116,116
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2021-04-01,96,96
ACACIO,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,2,2
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,22,22
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,14,14
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,52,52
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,12,12
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,7,7
BELLA FLOR,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,2,2
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,11,11
BETANZOS,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,15,15
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,1,1
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,7,7
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,13,13
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,1,1
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,18,18
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,12,12
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,21,21
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,10,10
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,87,87
CARAPARI,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,2,2
CARIPUYO,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,1,1
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,2,2
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,43,43
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,5,5
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,2,2
CHAYANTA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,6,6
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,22,22
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,6,6
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,44,44
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,113,113
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,808,808
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,25,25
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,4,4
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,37,37
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,41,41
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,16,16
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,1,1
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,83,83
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,24,24
CULPINA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,12,12
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,962,962
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,11,11
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,102,102
EL VILLAR,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,5,5
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,9,9
ENTRE RIOS CBBA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,15,15
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,5,5
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,1,1
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,3,3
GUAYARAMERIN,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,40,40
HUACHACALLA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,3,3
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,16,16
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,2,2
INCAHUASI,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,5,5
INGAVI (HUMAITA),atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,1,1
IXIAMAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,6,6
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,65,65
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,861,861
LAS CARRERAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,5,5
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,58,58
LLICA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,2,2
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,17,17
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,8,8
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,19,19
