municipality,group,variable,month,Nacidos vivos,TOTAL
URUBICHA,atencion de partos en servicio,nacidos vivos,2005-03-01,13,13
UYUNI,atencion de partos en servicio,nacidos vivos,2005-03-01,34,34
VACAS,atencion de partos en servicio,nacidos vivos,2005-03-01,19,19
VALLEGRANDE,atencion de partos en servicio,nacidos vivos,2005-03-01,41,41
VIACHA,atencion de partos en servicio,nacidos vivos,2005-03-01,28,28
VILA VILA,atencion de partos en servicio,nacidos vivos,2005-03-01,1,1
VILLA MONTES,atencion de partos en servicio,nacidos vivos,2005-03-01,85,85
VILLA RIVERO,atencion de partos en servicio,nacidos vivos,2005-03-01,2,2
VILLA SERRANO,atencion de partos en servicio,nacidos vivos,2005-03-01,5,5
VILLA TUNARI,atencion de partos en servicio,nacidos vivos,2005-03-01,83,83
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,nacidos vivos,2005-03-01,6,6
VILLAZON,atencion de partos en servicio,nacidos vivos,2005-03-01,49,49
VINTO,atencion de partos en servicio,nacidos vivos,2005-03-01,57,57
VITICHI,atencion de partos en servicio,nacidos vivos,2005-03-01,4,4
WALDO BALLIVIAN,atencion de partos en servicio,nacidos vivos,2005-03-01,4,4
WARNES,atencion de partos en servicio,nacidos vivos,2005-03-01,77,77
YACUIBA,atencion de partos en servicio,nacidos vivos,2005-03-01,158,158
YAMPARAEZ,atencion de partos en servicio,nacidos vivos,2005-03-01,15,15
YAPACANI,atencion de partos en servicio,nacidos vivos,2005-03-01,65,65
YOCALLA,atencion de partos en servicio,nacidos vivos,2005-03-01,2,2
YOTALA,atencion de partos en servicio,nacidos vivos,2005-03-01,11,11
YUNCHARA,atencion de partos en servicio,nacidos vivos,2005-03-01,1,1
ZUDAÑEZ,atencion de partos en servicio,nacidos vivos,2005-03-01,11,11
ACACIO,atencion de partos en servicio,nacidos vivos,2005-04-01,6,6
ACHACACHI,atencion de partos en servicio,nacidos vivos,2005-04-01,24,24
ACHOCALLA,atencion de partos en servicio,nacidos vivos,2005-04-01,2,2
AIQUILE,atencion de partos en servicio,nacidos vivos,2005-04-01,31,31
ALALAY,atencion de partos en servicio,nacidos vivos,2005-04-01,1,1
ALCALA,atencion de partos en servicio,nacidos vivos,2005-04-01,4,4
ANDAMARCA,atencion de partos en servicio,nacidos vivos,2005-04-01,1,1
ANTEQUERA,atencion de partos en servicio,nacidos vivos,2005-04-01,2,2
ANZALDO,atencion de partos en servicio,nacidos vivos,2005-04-01,3,3
APOLO,atencion de partos en servicio,nacidos vivos,2005-04-01,7,7
ARAMPAMPA,atencion de partos en servicio,nacidos vivos,2005-04-01,3,3
ARANI,atencion de partos en servicio,nacidos vivos,2005-04-01,9,9
ARBIETO,atencion de partos en servicio,nacidos vivos,2005-04-01,4,4
ARQUE,atencion de partos en servicio,nacidos vivos,2005-04-01,3,3
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos vivos,2005-04-01,67,67
ATOCHA,atencion de partos en servicio,nacidos vivos,2005-04-01,19,19
AYO AYO,atencion de partos en servicio,nacidos vivos,2005-04-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,nacidos vivos,2005-04-01,27,27
AZURDUY,atencion de partos en servicio,nacidos vivos,2005-04-01,15,15
BATALLAS,atencion de partos en servicio,nacidos vivos,2005-04-01,5,5
BAURES,atencion de partos en servicio,nacidos vivos,2005-04-01,3,3
BELLA FLOR,atencion de partos en servicio,nacidos vivos,2005-04-01,3,3
BERMEJO,atencion de partos en servicio,nacidos vivos,2005-04-01,54,54
BETANZOS,atencion de partos en servicio,nacidos vivos,2005-04-01,31,31
BOLIVAR,atencion de partos en servicio,nacidos vivos,2005-04-01,6,6
BOLPEBRA,atencion de partos en servicio,nacidos vivos,2005-04-01,1,1
BOYUIBE,atencion de partos en servicio,nacidos vivos,2005-04-01,8,8
BUENA VISTA,atencion de partos en servicio,nacidos vivos,2005-04-01,17,17
CABEZAS,atencion de partos en servicio,nacidos vivos,2005-04-01,21,21
CAIROMA,atencion de partos en servicio,nacidos vivos,2005-04-01,1,1
"CAIZA ""D""",atencion de partos en servicio,nacidos vivos,2005-04-01,5,5
CAJUATA,atencion de partos en servicio,nacidos vivos,2005-04-01,4,4
CALAMARCA,atencion de partos en servicio,nacidos vivos,2005-04-01,3,3
CAMARGO,atencion de partos en servicio,nacidos vivos,2005-04-01,22,22
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicio,nacidos vivos,2005-04-01,2,2
CAMIRI,atencion de partos en servicio,nacidos vivos,2005-04-01,94,94
CAPINOTA,atencion de partos en servicio,nacidos vivos,2005-04-01,18,18
CARACOLLO,atencion de partos en servicio,nacidos vivos,2005-04-01,24,24
CARANAVI,atencion de partos en servicio,nacidos vivos,2005-04-01,59,59
CARAPARI,atencion de partos en servicio,nacidos vivos,2005-04-01,7,7
CARIPUYO,atencion de partos en servicio,nacidos vivos,2005-04-01,4,4
CARMEN RIVERO TORREZ,atencion de partos en servicio,nacidos vivos,2005-04-01,11,11
CHALLAPATA,atencion de partos en servicio,nacidos vivos,2005-04-01,34,34
CHAQUI,atencion de partos en servicio,nacidos vivos,2005-04-01,4,4
CHARAGUA,atencion de partos en servicio,nacidos vivos,2005-04-01,40,40
CHARAÑA,atencion de partos en servicio,nacidos vivos,2005-04-01,2,2
CHAYANTA,atencion de partos en servicio,nacidos vivos,2005-04-01,14,14
CHIMORE,atencion de partos en servicio,nacidos vivos,2005-04-01,16,16
CHIPAYA,atencion de partos en servicio,nacidos vivos,2005-04-01,2,2
CHOQUE COTA,atencion de partos en servicio,nacidos vivos,2005-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,nacidos vivos,2005-04-01,24,24
CHUMA,atencion de partos en servicio,nacidos vivos,2005-04-01,1,1
CLIZA,atencion de partos en servicio,nacidos vivos,2005-04-01,19,19
COBIJA,atencion de partos en servicio,nacidos vivos,2005-04-01,78,78
COCHABAMBA,atencion de partos en servicio,nacidos vivos,2005-04-01,1321,1321
COLCAPIRHUA,atencion de partos en servicio,nacidos vivos,2005-04-01,17,17
"COLCHA ""K""",atencion de partos en servicio,nacidos vivos,2005-04-01,6,6
COLLANA,atencion de partos en servicio,nacidos vivos,2005-04-01,2,2
COLOMI,atencion de partos en servicio,nacidos vivos,2005-04-01,27,27
COLPA BELGICA,atencion de partos en servicio,nacidos vivos,2005-04-01,4,4
COLQUECHACA,atencion de partos en servicio,nacidos vivos,2005-04-01,14,14
COLQUENCHA,atencion de partos en servicio,nacidos vivos,2005-04-01,3,3
COLQUIRI,atencion de partos en servicio,nacidos vivos,2005-04-01,15,15
COMARAPA,atencion de partos en servicio,nacidos vivos,2005-04-01,40,40
CONCEPCION,atencion de partos en servicio,nacidos vivos,2005-04-01,37,37
COPACABANA,atencion de partos en servicio,nacidos vivos,2005-04-01,10,10
CORIPATA,atencion de partos en servicio,nacidos vivos,2005-04-01,10,10
CORO CORO,atencion de partos en servicio,nacidos vivos,2005-04-01,3,3
COROICO,atencion de partos en servicio,nacidos vivos,2005-04-01,29,29
COTAGAITA,atencion de partos en servicio,nacidos vivos,2005-04-01,19,19
COTOCA,atencion de partos en servicio,nacidos vivos,2005-04-01,71,71
CUATRO CAÑADAS,atencion de partos en servicio,nacidos vivos,2005-04-01,17,17
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicio,nacidos vivos,2005-04-01,2,2
CUEVO,atencion de partos en servicio,nacidos vivos,2005-04-01,2,2
CULPINA,atencion de partos en servicio,nacidos vivos,2005-04-01,16,16
CURAHUARA DE CARANGAS,atencion de partos en servicio,nacidos vivos,2005-04-01,6,6
DESAGUADERO,atencion de partos en servicio,nacidos vivos,2005-04-01,8,8
EL ALTO,atencion de partos en servicio,nacidos vivos,2005-04-01,950,950
EL PUENTE(STC),atencion de partos en servicio,nacidos vivos,2005-04-01,9,9
EL PUENTE(TJA),atencion de partos en servicio,nacidos vivos,2005-04-01,2,2
EL TORNO,atencion de partos en servicio,nacidos vivos,2005-04-01,62,62
EL VILLAR,atencion de partos en servicio,nacidos vivos,2005-04-01,5,5
ENTRE RIOS,atencion de partos en servicio,nacidos vivos,2005-04-01,11,11
ENTRE RIOS,atencion de partos en servicio,nacidos vivos,2005-04-01,25,25
EUCALIPTUS,atencion de partos en servicio,nacidos vivos,2005-04-01,1,1
EXALTACION,atencion de partos en servicio,nacidos vivos,2005-04-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicio,nacidos vivos,2005-04-01,14,14
GENERAL SAAVEDRA,atencion de partos en servicio,nacidos vivos,2005-04-01,27,27
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,nacidos vivos,2005-04-01,4,4
GUANAY,atencion de partos en servicio,nacidos vivos,2005-04-01,10,10
GUAQUI,atencion de partos en servicio,nacidos vivos,2005-04-01,4,4
GUAYARAMERIN,atencion de partos en servicio,nacidos vivos,2005-04-01,93,93
GUTIERREZ,atencion de partos en servicio,nacidos vivos,2005-04-01,13,13
HUACARETA,atencion de partos en servicio,nacidos vivos,2005-04-01,13,13
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicio,nacidos vivos,2005-04-01,1,1
HUANUNI,atencion de partos en servicio,nacidos vivos,2005-04-01,31,31
HUARACAJE,atencion de partos en servicio,nacidos vivos,2005-04-01,8,8
HUAYLLAMARCA,atencion de partos en servicio,nacidos vivos,2005-04-01,4,4
ICHOCA,atencion de partos en servicio,nacidos vivos,2005-04-01,1,1
ICLA,atencion de partos en servicio,nacidos vivos,2005-04-01,5,5
INCAHUASI,atencion de partos en servicio,nacidos vivos,2005-04-01,25,25
INGAVI (HUMAITA),atencion de partos en servicio,nacidos vivos,2005-04-01,1,1
INQUISIVI,atencion de partos en servicio,nacidos vivos,2005-04-01,4,4
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,nacidos vivos,2005-04-01,7,7
IXIAMAS,atencion de partos en servicio,nacidos vivos,2005-04-01,5,5
JESUS DE MACHACA,atencion de partos en servicio,nacidos vivos,2005-04-01,3,3
LA ASUNTA,atencion de partos en servicio,nacidos vivos,2005-04-01,22,22
LA GUARDIA,atencion de partos en servicio,nacidos vivos,2005-04-01,43,43
LA PAZ,atencion de partos en servicio,nacidos vivos,2005-04-01,1310,1310
LAGUNILLAS,atencion de partos en servicio,nacidos vivos,2005-04-01,6,6
LAJA,atencion de partos en servicio,nacidos vivos,2005-04-01,2,2
LAS CARRERAS,atencion de partos en servicio,nacidos vivos,2005-04-01,5,5
LICOMA PAMPA,atencion de partos en servicio,nacidos vivos,2005-04-01,1,1
LLALLAGUA,atencion de partos en servicio,nacidos vivos,2005-04-01,50,50
LLICA,atencion de partos en servicio,nacidos vivos,2005-04-01,5,5
LORETO,atencion de partos en servicio,nacidos vivos,2005-04-01,5,5
MACHACAMARCA,atencion de partos en servicio,nacidos vivos,2005-04-01,3,3
MACHARETI,atencion de partos en servicio,nacidos vivos,2005-04-01,6,6
MAGDALENA,atencion de partos en servicio,nacidos vivos,2005-04-01,18,18
MAIRANA,atencion de partos en servicio,nacidos vivos,2005-04-01,16,16
MAPIRI,atencion de partos en servicio,nacidos vivos,2005-04-01,14,14
MECAPACA,atencion de partos en servicio,nacidos vivos,2005-04-01,7,7
MINEROS,atencion de partos en servicio,nacidos vivos,2005-04-01,29,29
MIZQUE,atencion de partos en servicio,nacidos vivos,2005-04-01,30,30
MOCOMOCO,atencion de partos en servicio,nacidos vivos,2005-04-01,1,1
MOJOCOYA,atencion de partos en servicio,nacidos vivos,2005-04-01,6,6
MONTEAGUDO,atencion de partos en servicio,nacidos vivos,2005-04-01,40,40
MONTERO,atencion de partos en servicio,nacidos vivos,2005-04-01,232,232
MORO MORO,atencion de partos en servicio,nacidos vivos,2005-04-01,4,4
MOROCHATA,atencion de partos en servicio,nacidos vivos,2005-04-01,10,10
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicio,nacidos vivos,2005-04-01,2,2
OCURI,atencion de partos en servicio,nacidos vivos,2005-04-01,5,5
OKINAWA,atencion de partos en servicio,nacidos vivos,2005-04-01,15,15
OMEREQUE,atencion de partos en servicio,nacidos vivos,2005-04-01,1,1
ORURO,atencion de partos en servicio,nacidos vivos,2005-04-01,437,437
PADCAYA,atencion de partos en servicio,nacidos vivos,2005-04-01,15,15
PADILLA,atencion de partos en servicio,nacidos vivos,2005-04-01,21,21
PAILON,atencion de partos en servicio,nacidos vivos,2005-04-01,35,35
PALCA,atencion de partos en servicio,nacidos vivos,2005-04-01,10,10
PALOS BLANCOS,atencion de partos en servicio,nacidos vivos,2005-04-01,24,24
PAMPA GRANDE,atencion de partos en servicio,nacidos vivos,2005-04-01,6,6
PAPEL PAMPA,atencion de partos en servicio,nacidos vivos,2005-04-01,4,4
PASORAPA,atencion de partos en servicio,nacidos vivos,2005-04-01,2,2
PATACAMAYA,atencion de partos en servicio,nacidos vivos,2005-04-01,26,26
PAZÑA,atencion de partos en servicio,nacidos vivos,2005-04-01,1,1
PELECHUCO,atencion de partos en servicio,nacidos vivos,2005-04-01,1,1
POCOATA,atencion de partos en servicio,nacidos vivos,2005-04-01,9,9
POCONA,atencion de partos en servicio,nacidos vivos,2005-04-01,25,25
POJO (CBBA),atencion de partos en servicio,nacidos vivos,2005-04-01,19,19
POOPO,atencion de partos en servicio,nacidos vivos,2005-04-01,8,8
PORCO,atencion de partos en servicio,nacidos vivos,2005-04-01,5,5
POROMA,atencion de partos en servicio,nacidos vivos,2005-04-01,5,5
PORONGO,atencion de partos en servicio,nacidos vivos,2005-04-01,8,8
PORTACHUELO,atencion de partos en servicio,nacidos vivos,2005-04-01,46,46
PORVENIR,atencion de partos en servicio,nacidos vivos,2005-04-01,3,3
POSTRER VALLE,atencion de partos en servicio,nacidos vivos,2005-04-01,1,1
POTOSI,atencion de partos en servicio,nacidos vivos,2005-04-01,314,314
PRESTO,atencion de partos en servicio,nacidos vivos,2005-04-01,2,2
PUCARANI,atencion de partos en servicio,nacidos vivos,2005-04-01,1,1
PUERTO ACOSTA,atencion de partos en servicio,nacidos vivos,2005-04-01,15,15
PUERTO CARABUCO,atencion de partos en servicio,nacidos vivos,2005-04-01,1,1
PUERTO GONZALO MORENO,atencion de partos en servicio,nacidos vivos,2005-04-01,1,1
PUERTO QUIJARRO,atencion de partos en servicio,nacidos vivos,2005-04-01,20,20
PUERTO RICO,atencion de partos en servicio,nacidos vivos,2005-04-01,8,8
PUERTO SUAREZ,atencion de partos en servicio,nacidos vivos,2005-04-01,31,31
PUERTO VILLARROEL,atencion de partos en servicio,nacidos vivos,2005-04-01,97,97
PUNA,atencion de partos en servicio,nacidos vivos,2005-04-01,18,18
PUNATA,atencion de partos en servicio,nacidos vivos,2005-04-01,47,47
QUILLACOLLO,atencion de partos en servicio,nacidos vivos,2005-04-01,156,156
QUIME,atencion de partos en servicio,nacidos vivos,2005-04-01,7,7
QUIRUSILLAS,atencion de partos en servicio,nacidos vivos,2005-04-01,1,1
RAVELO,atencion de partos en servicio,nacidos vivos,2005-04-01,17,17
REYES,atencion de partos en servicio,nacidos vivos,2005-04-01,19,19
RIBERALTA,atencion de partos en servicio,nacidos vivos,2005-04-01,205,205
ROBORE,atencion de partos en servicio,nacidos vivos,2005-04-01,22,22
RURRENABAQUE,atencion de partos en servicio,nacidos vivos,2005-04-01,30,30
SABAYA,atencion de partos en servicio,nacidos vivos,2005-04-01,7,7
SACABA,atencion de partos en servicio,nacidos vivos,2005-04-01,130,130
SACABAMBA,atencion de partos en servicio,nacidos vivos,2005-04-01,3,3
SACACA,atencion de partos en servicio,nacidos vivos,2005-04-01,12,12
SAIPINA,atencion de partos en servicio,nacidos vivos,2005-04-01,7,7
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,nacidos vivos,2005-04-01,4,4
SAMAIPATA,atencion de partos en servicio,nacidos vivos,2005-04-01,6,6
SAN ANDRES,atencion de partos en servicio,nacidos vivos,2005-04-01,9,9
SAN ANTONIO DE ESMORUCO,atencion de partos en servicio,nacidos vivos,2005-04-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,nacidos vivos,2005-04-01,5,5
SAN BENITO,atencion de partos en servicio,nacidos vivos,2005-04-01,4,4
SAN BORJA,atencion de partos en servicio,nacidos vivos,2005-04-01,65,65
SAN BUENA VENTURA,atencion de partos en servicio,nacidos vivos,2005-04-01,8,8
SAN CARLOS,atencion de partos en servicio,nacidos vivos,2005-04-01,44,44
SAN IGNACIO,atencion de partos en servicio,nacidos vivos,2005-04-01,20,20
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos vivos,2005-04-01,109,109
SAN JAVIER(STC),atencion de partos en servicio,nacidos vivos,2005-04-01,17,17
SAN JOAQUIN,atencion de partos en servicio,nacidos vivos,2005-04-01,7,7
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos vivos,2005-04-01,47,47
SAN JUAN DE YAPACANI,atencion de partos en servicio,nacidos vivos,2005-04-01,27,27
SAN JULIAN,atencion de partos en servicio,nacidos vivos,2005-04-01,97,97
SAN LORENZO(PND),atencion de partos en servicio,nacidos vivos,2005-04-01,4,4
SAN LORENZO(TJA),atencion de partos en servicio,nacidos vivos,2005-04-01,10,10
SAN LUCAS,atencion de partos en servicio,nacidos vivos,2005-04-01,39,39
SAN MATIAS,atencion de partos en servicio,nacidos vivos,2005-04-01,32,32
SAN MIGUEL DE VELASCO,atencion de partos en servicio,nacidos vivos,2005-04-01,15,15
SAN PABLO DE LIPEZ,atencion de partos en servicio,nacidos vivos,2005-04-01,1,1
SAN PEDRO,atencion de partos en servicio,nacidos vivos,2005-04-01,23,23
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,nacidos vivos,2005-04-01,6,6
SAN PEDRO DE CURAHUARA,atencion de partos en servicio,nacidos vivos,2005-04-01,2,2
SAN PEDRO DE TIQUINA,atencion de partos en servicio,nacidos vivos,2005-04-01,1,1
SAN RAFAEL,atencion de partos en servicio,nacidos vivos,2005-04-01,6,6
SAN RAMON,atencion de partos en servicio,nacidos vivos,2005-04-01,9,9
SAN RAMON,atencion de partos en servicio,nacidos vivos,2005-04-01,18,18
SANTA ANA,atencion de partos en servicio,nacidos vivos,2005-04-01,39,39
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos vivos,2005-04-01,2436,2436
SANTA ROSA,atencion de partos en servicio,nacidos vivos,2005-04-01,20,20
SANTA ROSA DEL SARA,atencion de partos en servicio,nacidos vivos,2005-04-01,28,28
SANTIAGO DE HUARI,atencion de partos en servicio,nacidos vivos,2005-04-01,3,3
SANTIAGO DE MACHACA,atencion de partos en servicio,nacidos vivos,2005-04-01,2,2
SANTIVAÑES,atencion de partos en servicio,nacidos vivos,2005-04-01,3,3
SAPAHAQUI,atencion de partos en servicio,nacidos vivos,2005-04-01,1,1
SENA,atencion de partos en servicio,nacidos vivos,2005-04-01,3,3
SICA SICA (VILLA AROMA),atencion de partos en servicio,nacidos vivos,2005-04-01,15,15
SICAYA,atencion de partos en servicio,nacidos vivos,2005-04-01,1,1
SIPE SIPE,atencion de partos en servicio,nacidos vivos,2005-04-01,25,25
SOPACHUY,atencion de partos en servicio,nacidos vivos,2005-04-01,12,12
SORATA,atencion de partos en servicio,nacidos vivos,2005-04-01,13,13
SUCRE,atencion de partos en servicio,nacidos vivos,2005-04-01,429,429
TACACHI,atencion de partos en servicio,nacidos vivos,2005-04-01,3,3
TACACOMA,atencion de partos en servicio,nacidos vivos,2005-04-01,4,4
TACOPAYA,atencion de partos en servicio,nacidos vivos,2005-04-01,3,3
TAHUA,atencion de partos en servicio,nacidos vivos,2005-04-01,1,1
TAPACARI,atencion de partos en servicio,nacidos vivos,2005-04-01,24,24
TARABUCO,atencion de partos en servicio,nacidos vivos,2005-04-01,29,29
TARACO,atencion de partos en servicio,nacidos vivos,2005-04-01,1,1
TARATA,atencion de partos en servicio,nacidos vivos,2005-04-01,3,3
TARIJA,atencion de partos en servicio,nacidos vivos,2005-04-01,328,328
TARVITA,atencion de partos en servicio,nacidos vivos,2005-04-01,23,23
TEOPONTE,atencion de partos en servicio,nacidos vivos,2005-04-01,4,4
TIAWANACU,atencion de partos en servicio,nacidos vivos,2005-04-01,6,6
TINGUIPAYA,atencion de partos en servicio,nacidos vivos,2005-04-01,1,1
TIPUANI,atencion de partos en servicio,nacidos vivos,2005-04-01,14,14
TIQUIPAYA,atencion de partos en servicio,nacidos vivos,2005-04-01,45,45
TIRAQUE (CBBA),atencion de partos en servicio,nacidos vivos,2005-04-01,83,83
TOCO,atencion de partos en servicio,nacidos vivos,2005-04-01,1,1
TOLATA,atencion de partos en servicio,nacidos vivos,2005-04-01,2,2
TOLEDO,atencion de partos en servicio,nacidos vivos,2005-04-01,1,1
TOMAVE,atencion de partos en servicio,nacidos vivos,2005-04-01,2,2
TOMINA,atencion de partos en servicio,nacidos vivos,2005-04-01,8,8
TORO TORO,atencion de partos en servicio,nacidos vivos,2005-04-01,6,6
TOTORA(CBBA),atencion de partos en servicio,nacidos vivos,2005-04-01,23,23
TOTORA(ORR),atencion de partos en servicio,nacidos vivos,2005-04-01,5,5
TRINIDAD,atencion de partos en servicio,nacidos vivos,2005-04-01,261,261
TUPIZA,atencion de partos en servicio,nacidos vivos,2005-04-01,60,60
UMALA,atencion de partos en servicio,nacidos vivos,2005-04-01,2,2
UNCIA,atencion de partos en servicio,nacidos vivos,2005-04-01,52,52
URIONDO (A. CONCEPCION),atencion de partos en servicio,nacidos vivos,2005-04-01,11,11
URUBICHA,atencion de partos en servicio,nacidos vivos,2005-04-01,10,10
UYUNI,atencion de partos en servicio,nacidos vivos,2005-04-01,33,33
VACAS,atencion de partos en servicio,nacidos vivos,2005-04-01,15,15
VALLEGRANDE,atencion de partos en servicio,nacidos vivos,2005-04-01,28,28
VIACHA,atencion de partos en servicio,nacidos vivos,2005-04-01,27,27
VILLA MONTES,atencion de partos en servicio,nacidos vivos,2005-04-01,65,65
VILLA RIVERO,atencion de partos en servicio,nacidos vivos,2005-04-01,5,5
VILLA SERRANO,atencion de partos en servicio,nacidos vivos,2005-04-01,10,10
VILLA TUNARI,atencion de partos en servicio,nacidos vivos,2005-04-01,85,85
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,nacidos vivos,2005-04-01,7,7
VILLAZON,atencion de partos en servicio,nacidos vivos,2005-04-01,50,50
VINTO,atencion de partos en servicio,nacidos vivos,2005-04-01,47,47
VITICHI,atencion de partos en servicio,nacidos vivos,2005-04-01,8,8
WALDO BALLIVIAN,atencion de partos en servicio,nacidos vivos,2005-04-01,1,1
WARNES,atencion de partos en servicio,nacidos vivos,2005-04-01,73,73
YACO,atencion de partos en servicio,nacidos vivos,2005-04-01,1,1
YACUIBA,atencion de partos en servicio,nacidos vivos,2005-04-01,128,128
YAMPARAEZ,atencion de partos en servicio,nacidos vivos,2005-04-01,13,13
YAPACANI,atencion de partos en servicio,nacidos vivos,2005-04-01,87,87
YOCALLA,atencion de partos en servicio,nacidos vivos,2005-04-01,5,5
YOTALA,atencion de partos en servicio,nacidos vivos,2005-04-01,9,9
YUNCHARA,atencion de partos en servicio,nacidos vivos,2005-04-01,1,1
ZUDAÑEZ,atencion de partos en servicio,nacidos vivos,2005-04-01,8,8
ACACIO,atencion de partos en servicio,nacidos vivos,2005-05-01,3,3
ACHACACHI,atencion de partos en servicio,nacidos vivos,2005-05-01,18,18
ACHOCALLA,atencion de partos en servicio,nacidos vivos,2005-05-01,7,7
AIQUILE,atencion de partos en servicio,nacidos vivos,2005-05-01,29,29
ALALAY,atencion de partos en servicio,nacidos vivos,2005-05-01,1,1
ALCALA,atencion de partos en servicio,nacidos vivos,2005-05-01,4,4
ANCORAIMES,atencion de partos en servicio,nacidos vivos,2005-05-01,1,1
ANTEQUERA,atencion de partos en servicio,nacidos vivos,2005-05-01,1,1
ANZALDO,atencion de partos en servicio,nacidos vivos,2005-05-01,5,5
APOLO,atencion de partos en servicio,nacidos vivos,2005-05-01,9,9
ARAMPAMPA,atencion de partos en servicio,nacidos vivos,2005-05-01,2,2
ARANI,atencion de partos en servicio,nacidos vivos,2005-05-01,4,4
ARBIETO,atencion de partos en servicio,nacidos vivos,2005-05-01,2,2
ARQUE,atencion de partos en servicio,nacidos vivos,2005-05-01,3,3
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos vivos,2005-05-01,60,60
ATOCHA,atencion de partos en servicio,nacidos vivos,2005-05-01,16,16
AYO AYO,atencion de partos en servicio,nacidos vivos,2005-05-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,nacidos vivos,2005-05-01,24,24
AZURDUY,atencion de partos en servicio,nacidos vivos,2005-05-01,6,6
BATALLAS,atencion de partos en servicio,nacidos vivos,2005-05-01,2,2
BAURES,atencion de partos en servicio,nacidos vivos,2005-05-01,9,9
BELEN DE URMIRI,atencion de partos en servicio,nacidos vivos,2005-05-01,1,1
BELLA FLOR,atencion de partos en servicio,nacidos vivos,2005-05-01,2,2
BERMEJO,atencion de partos en servicio,nacidos vivos,2005-05-01,48,48
BETANZOS,atencion de partos en servicio,nacidos vivos,2005-05-01,30,30
BOLIVAR,atencion de partos en servicio,nacidos vivos,2005-05-01,4,4
BOLPEBRA,atencion de partos en servicio,nacidos vivos,2005-05-01,2,2
BOYUIBE,atencion de partos en servicio,nacidos vivos,2005-05-01,5,5
BUENA VISTA,atencion de partos en servicio,nacidos vivos,2005-05-01,7,7
CABEZAS,atencion de partos en servicio,nacidos vivos,2005-05-01,21,21
CAIROMA,atencion de partos en servicio,nacidos vivos,2005-05-01,1,1
"CAIZA ""D""",atencion de partos en servicio,nacidos vivos,2005-05-01,8,8
CAJUATA,atencion de partos en servicio,nacidos vivos,2005-05-01,16,16
CALAMARCA,atencion de partos en servicio,nacidos vivos,2005-05-01,1,1
CAMARGO,atencion de partos en servicio,nacidos vivos,2005-05-01,27,27
CAMIRI,atencion de partos en servicio,nacidos vivos,2005-05-01,97,97
CAPINOTA,atencion de partos en servicio,nacidos vivos,2005-05-01,14,14
CAQUIAVIRI,atencion de partos en servicio,nacidos vivos,2005-05-01,1,1
CARACOLLO,atencion de partos en servicio,nacidos vivos,2005-05-01,18,18
CARANAVI,atencion de partos en servicio,nacidos vivos,2005-05-01,80,80
CARAPARI,atencion de partos en servicio,nacidos vivos,2005-05-01,4,4
CARIPUYO,atencion de partos en servicio,nacidos vivos,2005-05-01,3,3
CARMEN RIVERO TORREZ,atencion de partos en servicio,nacidos vivos,2005-05-01,5,5
CHALLAPATA,atencion de partos en servicio,nacidos vivos,2005-05-01,32,32
CHAQUI,atencion de partos en servicio,nacidos vivos,2005-05-01,1,1
CHARAGUA,atencion de partos en servicio,nacidos vivos,2005-05-01,39,39
CHAYANTA,atencion de partos en servicio,nacidos vivos,2005-05-01,10,10
CHIMORE,atencion de partos en servicio,nacidos vivos,2005-05-01,22,22
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,nacidos vivos,2005-05-01,25,25
CHUMA,atencion de partos en servicio,nacidos vivos,2005-05-01,1,1
CLIZA,atencion de partos en servicio,nacidos vivos,2005-05-01,17,17
COBIJA,atencion de partos en servicio,nacidos vivos,2005-05-01,81,81
COCHABAMBA,atencion de partos en servicio,nacidos vivos,2005-05-01,1222,1222
COIPASA,atencion de partos en servicio,nacidos vivos,2005-05-01,1,1
COLCAPIRHUA,atencion de partos en servicio,nacidos vivos,2005-05-01,27,27
"COLCHA ""K""",atencion de partos en servicio,nacidos vivos,2005-05-01,5,5
COLLANA,atencion de partos en servicio,nacidos vivos,2005-05-01,2,2
COLOMI,atencion de partos en servicio,nacidos vivos,2005-05-01,30,30
COLPA BELGICA,atencion de partos en servicio,nacidos vivos,2005-05-01,3,3
