municipality,group,variable,month,Días camas disponibles otros servicios,TOTAL
AIQUILE,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,990,990
ALALAY,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,30,30
ALCALA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,90,90
ANZALDO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,349,349
APOLO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,300,300
ARANI,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,30,30
ARBIETO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,90,90
ARQUE,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,60,60
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,1950,1950
ATOCHA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,1320,1320
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,774,774
AZURDUY,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,510,510
BAURES,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,60,60
BELEN DE ANDAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,60,60
BERMEJO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,2450,2450
BETANZOS,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,90,90
BOLIVAR,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,120,120
BOYUIBE,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,330,330
BUENA VISTA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,427,427
CABEZAS,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,340,340
"CAIZA ""D""",internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,180,180
CALAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,30,30
CAMARGO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,1410,1410
CAMIRI,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,3074,3074
CAPINOTA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,390,390
CAQUIAVIRI,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,30,30
CARACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,150,150
CARANAVI,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,840,840
CARIPUYO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,30,30
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,332,332
CHALLAPATA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,780,780
CHAQUI,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,180,180
CHARAGUA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,840,840
CHAYANTA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,120,120
CHIMORE,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,480,480
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,780,780
CHUMA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,120,120
CHUQUIHUTA AYLLU JUCUMANI,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,48,48
CKOCHAS,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,150,150
CLIZA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,450,450
COBIJA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,4170,4170
COCAPATA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,60,60
COCHABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,53400,53400
COLCAPIRHUA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,1080,1080
"COLCHA ""K""",internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,120,120
COLLANA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,30,30
COLOMI,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,330,330
COLPA BELGICA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,90,90
COLQUECHACA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,576,576
COLQUENCHA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,30,30
COMARAPA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,420,420
CONCEPCION,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,286,286
COPACABANA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,210,210
CORIPATA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,90,90
CORO CORO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,114,114
COROICO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,963,963
COTAGAITA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,330,330
COTOCA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,510,510
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,400,400
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,60,60
CUEVO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,180,180
CULPINA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,360,360
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,300,300
EL ALTO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,23358,23358
EL PUENTE(STC),internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,180,180
EL TORNO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,630,630
EL VILLAR,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,210,210
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,480,480
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,151,151
ESCOMA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,570,570
EUCALIPTUS,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,60,60
EXALTACION,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,60,60
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,120,120
FILADELFIA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,28,28
GUANAY,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,180,180
GUAYARAMERIN,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,2700,2700
GUTIERREZ,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,33,33
HUACARETA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,590,590
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,120,120
HUACHACALLA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,30,30
HUANUNI,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,1680,1680
HUARACAJE,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,60,60
HUAYLLAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,90,90
ICLA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,450,450
INCAHUASI,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,480,480
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,360,360
IXIAMAS,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,180,180
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,360,360
LA ASUNTA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,330,330
LA GUARDIA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,1983,1983
LA PAZ,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,76792,76792
LAGUNILLAS,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,150,150
LAJA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,30,30
LAS CARRERAS,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,360,360
LLALLAGUA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,1050,1050
LLICA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,60,60
LURIBAY,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,30,30
MACHARETI,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,359,359
MAGDALENA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,265,265
MAIRANA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,150,150
MAPIRI,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,120,120
MINEROS,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,481,481
MIZQUE,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,991,991
MOJOCOYA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,240,240
MONTEAGUDO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,1633,1633
MONTERO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,3826,3826
MOROCHATA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,120,120
OCURI,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,300,300
OKINAWA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,120,120
OMEREQUE,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,210,210
ORURO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,21431,21431
PADILLA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,570,570
PAILON,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,149,149
PALOS BLANCOS,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,300,300
PAMPA AULLAGAS,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,30,30
PAMPA GRANDE,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,30,30
PASORAPA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,180,180
PATACAMAYA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,300,300
PAZÑA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,60,60
POCOATA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,300,300
POCONA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,300,300
POJO (CBBA),internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,182,182
POOPO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,90,90
PORCO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,146,146
POROMA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,632,632
PORONGO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,30,30
PORTACHUELO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,2130,2130
PORVENIR,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,117,117
POTOSI,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,13680,13680
PRESTO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,330,330
PUERTO CARABUCO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,30,30
PUERTO PEREZ,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,30,30
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,820,820
PUERTO RICO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,141,141
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,940,940
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,1648,1648
PUNA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,300,300
PUNATA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,1560,1560
QUILLACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,2553,2553
RAQAYPAMPA(ETA),internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,120,120
RAVELO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,60,60
REYES,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,180,180
RIBERALTA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,2767,2767
ROBORE,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,1825,1825
RURRENABAQUE,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,462,462
SABAYA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,89,89
SACABA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,3330,3330
SACABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,123,123
SACACA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,330,330
SAIPINA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,155,155
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,120,120
SAMAIPATA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,90,90
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,80,80
SAN BORJA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,688,688
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,210,210
SAN CARLOS,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,30,30
SAN IGNACIO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,420,420
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,2310,2310
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,54,54
SAN JOAQUIN,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,120,120
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,1020,1020
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,30,30
SAN JULIAN,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,2108,2108
SAN LUCAS,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,1045,1045
SAN MATIAS,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,631,631
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,120,120
SAN PEDRO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,272,272
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,120,120
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,60,60
SAN RAFAEL,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,180,180
SAN RAMON BENI,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,300,300
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,270,270
SANTA ANA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,452,452
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,51327,51327
SANTA ROSA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,360,360
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,360,360
SANTIAGO DE HUATA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,29,29
SANTIVAÑES,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,210,210
SENA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,120,120
SHINAOTA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,595,595
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,60,60
SOPACHUY,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,358,358
SORATA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,240,240
SUCRE,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,38344,38344
TACOBAMBA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,150,150
TACOPAYA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,780,780
TAPACARI,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,90,90
TARABUCO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,540,540
TARATA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,60,60
TARIJA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,16230,16230
TARVITA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,660,660
TIPUANI,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,30,30
TIQUIPAYA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,330,330
TIRAQUE (CBBA),internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,90,90
TOCO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,90,90
TOLATA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,30,30
TOMAVE,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,223,223
TOMINA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,330,330
TORO TORO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,120,120
TOTORA(CBBA),internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,810,810
TOTORA(ORR),internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,120,120
TRINIDAD,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,4455,4455
TUPIZA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,2130,2130
UNCIA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,90,90
URUBICHA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,180,180
UYUNI,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,1200,1200
VACAS,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,60,60
VALLEGRANDE,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,573,573
VIACHA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,2070,2070
VILA VILA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,120,120
VILLA CHARCAS,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,240,240
VILLA MONTES,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,960,960
VILLA RIVERO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,60,60
VILLA SERRANO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,330,330
VILLA TUNARI,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,2340,2340
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,300,300
VILLAZON,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,1410,1410
VINTO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,1020,1020
WARNES,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,694,694
YACO,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,60,60
YACUIBA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,4187,4187
YAMPARAEZ,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,308,308
YANACACHI,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,31,31
YAPACANI,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,1615,1615
YOTALA,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,210,210
ZUDAÑEZ,internaciones dias camas,dias camas disponibles otros servicios,2019-04-01,180,180
ACACIO,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,62,62
ACHACACHI,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,558,558
AIQUILE,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,1033,1033
ALALAY,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,62,62
ALCALA,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,93,93
ANCORAIMES,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,31,31
ANTEQUERA,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,31,31
ANZALDO,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,347,347
APOLO,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,309,309
ARANI,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,93,93
ARBIETO,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,90,90
ARQUE,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,62,62
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,1260,1260
ATOCHA,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,403,403
AUCAPATA,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,31,31
AYATA,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,31,31
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,852,852
AZURDUY,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,395,395
BAURES,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,62,62
BELEN DE ANDAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,62,62
BERMEJO,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,2642,2642
BETANZOS,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,93,93
BOLIVAR,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,121,121
BOYUIBE,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,341,341
BUENA VISTA,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,412,412
CABEZAS,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,340,340
"CAIZA ""D""",internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,217,217
CAMARGO,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,1240,1240
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,93,93
CAMIRI,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,3260,3260
CAPINOTA,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,434,434
CAQUIAVIRI,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,31,31
CARACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,186,186
CARANAVI,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,868,868
CARIPUYO,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,31,31
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,339,339
CHALLAPATA,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,806,806
CHAQUI,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,217,217
CHARAGUA,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,862,862
CHAYANTA,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,124,124
CHIMORE,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,496,496
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,806,806
CHUMA,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,155,155
CKOCHAS,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,217,217
CLIZA,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,465,465
COBIJA,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,4298,4298
COCAPATA,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,31,31
COCHABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,55304,55304
COLCAPIRHUA,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,1116,1116
"COLCHA ""K""",internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,62,62
COLLANA,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,31,31
COLOMI,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,310,310
COLPA BELGICA,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,124,124
COLQUECHACA,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,589,589
COMARAPA,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,434,434
CONCEPCION,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,323,323
COPACABANA,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,217,217
CORIPATA,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,93,93
CORO CORO,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,24,24
COROICO,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,1082,1082
COTAGAITA,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,341,341
COTOCA,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,527,527
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,340,340
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,62,62
CULPINA,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,372,372
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,310,310
EL ALTO,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,21263,21263
EL PUENTE(STC),internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,186,186
EL TORNO,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,1026,1026
EL VILLAR,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,217,217
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,496,496
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,186,186
ESCOMA,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,589,589
EUCALIPTUS,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,62,62
EXALTACION,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,62,62
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,181,181
FILADELFIA,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,119,119
GUANAY,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,186,186
GUAYARAMERIN,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,2728,2728
GUTIERREZ,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,682,682
HUACARETA,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,595,595
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,112,112
HUANUNI,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,1736,1736
HUARACAJE,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,62,62
HUAYLLAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,62,62
ICLA,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,465,465
INCAHUASI,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,490,490
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,372,372
IXIAMAS,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,180,180
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,372,372
LA ASUNTA,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,310,310
LA GUARDIA,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,2325,2325
LA PAZ,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,85719,85719
LAGUNILLAS,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,93,93
LAS CARRERAS,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,372,372
LLALLAGUA,internaciones dias camas,dias camas disponibles otros servicios,2019-05-01,1085,1085
