municipality,group,variable,month,Niñas(os) menores de 1 año que reciben alimento complementario,TOTAL
CALAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,69,69
CAMARGO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,122,122
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,28,28
CAMIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,142,142
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,170,170
CAQUIAVIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,5,5
CARACOLLO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,148,148
CARANGAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,1,1
CARAPARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,132,132
CARIPUYO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,61,61
CATACORA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,4,4
CHACARILLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,4,4
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,297,297
CHAQUI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,41,41
CHARAGUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,22,22
CHARAÑA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,10,10
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,74,74
CHIMORE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,208,208
CHOQUE COTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,7,7
CHUA COCANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,12,12
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,25,25
CHUMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,24,24
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,66,66
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,98,98
CLIZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,120,120
COBIJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,458,458
COCAPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,181,181
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,944,944
COIPASA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,7,7
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,121,121
"COLCHA ""K""",micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,116,116
COLLANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,15,15
COLOMI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,130,130
COLPA BELGICA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,24,24
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,249,249
COLQUENCHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,9,9
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,57,57
COMANCHE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,14,14
COMARAPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,6,6
COMBAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,5,5
CONCEPCION,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,158,158
COPACABANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,23,23
CORIPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,90,90
CORO CORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,45,45
COROICO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,1,1
CORQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,32,32
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,158,158
COTOCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,8,8
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,1,1
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,12,12
CUEVO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,16,16
CULPINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,107,107
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,31,31
CURVA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,12,12
DESAGUADERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,35,35
EL ALTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,1628,1628
EL CHORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,16,16
EL PUENTE(STC),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,101,101
EL PUENTE(TJA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,71,71
EL TORNO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,16,16
EL VILLAR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,16,16
ENTRE RIOS TRJ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,156,156
ENTRE RIOS CBBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,332,332
ESCARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,2,2
ESCOMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,2,2
ESMERALDA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,1,1
EUCALIPTUS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,41,41
EXALTACION,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,2,2
FERNANDEZ ALONSO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,58,58
FILADELFIA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,47,47
GENERAL SAAVEDRA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,22,22
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,23,23
GUANAY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,8,8
GUAQUI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,35,35
GUAYARAMERIN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,161,161
GUTIERREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,31,31
HUACARETA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,66,66
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,9,9
HUACHACALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,7,7
HUANUNI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,115,115
HUAYLLAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,21,21
HUMANATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,26,26
ICHOCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,26,26
ICLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,53,53
INCAHUASI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,79,79
INQUISIVI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,77,77
IXIAMAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,40,40
JESUS DE MACHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,43,43
LA ASUNTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,56,56
LA GUARDIA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,384,384
LA PAZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,296,296
LAS CARRERAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,29,29
LICOMA PAMPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,10,10
LLALLAGUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,385,385
LLICA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,16,16
LORETO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,14,14
LURIBAY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,53,53
MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,23,23
MACHARETI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,16,16
MAGDALENA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,1,1
MAIRANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,12,12
MALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,15,15
MAPIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,133,133
MECAPACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,18,18
MINEROS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,114,114
MIZQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,160,160
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,81,81
MOJINETE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,5,5
MOJOCOYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,57,57
MONTEAGUDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,185,185
MONTERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,26,26
MORO MORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,18,18
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,62,62
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,25,25
NAZACARA DE PACAJES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,5,5
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,19,19
OCURI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,104,104
OKINAWA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,61,61
OMEREQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,25,25
ORURO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,369,369
PAILON,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,117,117
PALCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,11,11
PAMPA AULLAGAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,17,17
PAMPA GRANDE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,22,22
PAPEL PAMPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,25,25
PASORAPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,7,7
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,144,144
PAZÑA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,32,32
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,40,40
POCOATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,166,166
POCONA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,84,84
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,3,3
POOPO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,44,44
PORCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,169,169
POROMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,115,115
PORONGO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,61,61
PORTACHUELO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,57,57
PORVENIR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,49,49
POSTRER VALLE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,9,9
POTOSI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,1618,1618
PRESTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,48,48
PUCARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,13,13
PUCARANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,196,196
PUERTO ACOSTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,43,43
PUERTO CARABUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,6,6
PUERTO GONZALO MORENO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,53,53
PUERTO QUIJARRO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,5,5
PUERTO SUAREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,128,128
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,544,544
PUNA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,125,125
PUNATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,82,82
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,234,234
QUIME,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,20,20
QUIRUSILLAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,8,8
RAVELO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,102,102
REYES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,7,7
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,300,300
ROBORE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,124,124
RURRENABAQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,39,39
SABAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,20,20
SACABA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,1086,1086
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,27,27
SACACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,128,128
SAIPINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,35,35
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,70,70
SAMAIPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,15,15
SAN AGUSTIN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,3,3
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,6,6
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,8,8
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,25,25
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,74,74
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,376,376
SAN CARLOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,5,5
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,1,1
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,466,466
SAN JAVIER(BNI),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,2,2
SAN JAVIER(STC),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,113,113
SAN JOAQUIN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,1,1
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,109,109
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,42,42
SAN JULIAN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,6,6
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,89,89
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,44,44
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,226,226
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,112,112
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,24,24
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,92,92
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,226,226
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,5,5
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,3,3
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,12,12
SAN PEDRO(PND),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,14,14
SAN RAFAEL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,54,54
SAN RAMON BENI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,1,1
SAN RAMON SCZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,81,81
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,19,19
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,1416,1416
SANTA ROSA DEL SARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,1,1
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,14,14
SANTIAGO DE HUARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,46,46
SANTIAGO DE HUATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,22,22
SANTIAGO DE MACHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,12,12
SANTIVAÑES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,53,53
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,34,34
SAPAHAQUI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,47,47
SENA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,55,55
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,72,72
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,57,57
SICAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,25,25
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,392,392
SOPACHUY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,19,19
SORACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,71,71
SORATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,67,67
SUCRE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,2064,2064
TACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,9,9
TACACOMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,43,43
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,69,69
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,58,58
TAHUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,6,6
TAPACARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,185,185
TARABUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,91,91
TARACO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,14,14
TARATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,81,81
TARIJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,1232,1232
TARVITA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,21,21
TEOPONTE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,56,56
TIAWANACU,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,6,6
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,167,167
TIPUANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,57,57
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,190,190
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,107,107
TOCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,51,51
TODOS SANTOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,1,1
TOLATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,39,39
TOLEDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,25,25
TOMAVE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,82,82
TOMINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,62,62
TORO TORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,88,88
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,16,16
TRIGAL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,9,9
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,540,540
TUPIZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,138,138
TURCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,20,20
UMALA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,14,14
UNCIA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,78,78
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,14,14
UYUNI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,171,171
VACAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,74,74
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,52,52
VIACHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,188,188
VILA VILA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,28,28
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,101,101
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,77,77
VILLA SERRANO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,49,49
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,187,187
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,61,61
VILLAZON,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,321,321
VINTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,42,42
VITICHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,51,51
WALDO BALLIVIAN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,20,20
WARNES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,45,45
YACO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,55,55
YACUIBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,575,575
YAMPARAEZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,49,49
YANACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,32,32
YAPACANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-03-01,45,45
