municipality,group,variable,month,Niñas(os) menores de 1 año con dosis única de vitamina A,TOTAL
BOYUIBE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,10,10
BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,20,20
CABEZAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,40,40
CAIROMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,16,16
"CAIZA ""D""",micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,16,16
CAJUATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,22,22
CALACOTO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,7,7
CALAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,15,15
CAMARGO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,38,38
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,11,11
CAMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,73,73
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,36,36
CAQUIAVIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,8,8
CARACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,28,28
CARANAVI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,86,86
CARAPARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,30,30
CARIPUYO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,14,14
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,13,13
CATACORA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,1,1
CHACARILLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,1,1
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,55,55
CHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,20,20
CHARAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,54,54
CHARAÑA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,1,1
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,18,18
CHIMORE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,36,36
CHIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,3,3
CHOQUE COTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,2,2
CHUA COCANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,4,4
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,27,27
CHUMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,10,10
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,10,10
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,12,12
CLIZA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,26,26
COBIJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,110,110
COCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,33,33
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,631,631
COIPASA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,1,1
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,72,72
"COLCHA ""K""",micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,15,15
COLLANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,5,5
COLOMI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,31,31
COLPA BELGICA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,10,10
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,59,59
COLQUENCHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,19,19
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,27,27
COMANCHE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,2,2
COMARAPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,29,29
COMBAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,1,1
CONCEPCION,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,40,40
COPACABANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,13,13
CORIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,29,29
CORO CORO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,12,12
COROICO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,16,16
CORQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,8,8
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,43,43
COTOCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,144,144
CUATRO CAÑADAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,40,40
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,1,1
CUEVO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,4,4
CULPINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,21,21
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,7,7
CURVA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,4,4
DESAGUADERO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,10,10
EL ALTO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,1275,1275
EL CHORO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,6,6
EL PUENTE(STC),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,22,22
EL PUENTE(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,14,14
EL TORNO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,89,89
EL VILLAR,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,3,3
ENTRE RIOS TRJ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,22,22
ENTRE RIOS CBBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,64,64
ESCOMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,3,3
ESMERALDA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,1,1
EUCALIPTUS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,6,6
EXALTACION,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,1,1
FERNANDEZ ALONSO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,16,16
FILADELFIA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,13,13
GENERAL SAAVEDRA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,28,28
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,21,21
GUANAY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,30,30
GUAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,8,8
GUAYARAMERIN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,75,75
GUTIERREZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,21,21
HUACARETA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,22,22
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,6,6
HUACHACALLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,4,4
HUANUNI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,37,37
HUARACAJE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,2,2
HUARINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,7,7
HUATAJATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,2,2
HUAYLLAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,4,4
HUMANATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,6,6
ICHOCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,6,6
ICLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,7,7
INCAHUASI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,13,13
INGAVI (HUMAITA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,2,2
INQUISIVI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,19,19
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,20,20
IXIAMAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,15,15
JESUS DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,11,11
LA ASUNTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,56,56
LA GUARDIA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,154,154
LA PAZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,1033,1033
LAGUNILLAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,5,5
LAJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,25,25
LAS CARRERAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,4,4
LICOMA PAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,4,4
LLALLAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,79,79
LLICA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,2,2
LORETO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,5,5
LURIBAY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,7,7
MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,6,6
MACHARETI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,14,14
MAGDALENA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,18,18
MAIRANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,23,23
MAPIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,22,22
MECAPACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,14,14
MINEROS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,34,34
MIZQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,50,50
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,19,19
MOJINETE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,1,1
MOJOCOYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,9,9
MONTEAGUDO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,38,38
MONTERO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,215,215
MORO MORO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,2,2
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,9,9
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,6,6
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,7,7
OCURI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,19,19
OKINAWA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,2,2
OMEREQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,19,19
ORURO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,432,432
PADCAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,25,25
PADILLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,11,11
PAILON,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,42,42
PALCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,23,23
PALOS BLANCOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,56,56
PAMPA AULLAGAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,7,7
PAMPA GRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,15,15
PAPEL PAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,8,8
PASORAPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,2,2
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,40,40
PAZÑA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,7,7
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,6,6
POCOATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,34,34
POCONA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,19,19
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,16,16
POOPO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,13,13
PORCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,19,19
POROMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,26,26
PORONGO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,17,17
PORTACHUELO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,26,26
PORVENIR,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,14,14
POSTRER VALLE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,4,4
POTOSI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,453,453
PRESTO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,7,7
PUCARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,1,1
PUCARANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,56,56
PUERTO ACOSTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,12,12
PUERTO CARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,20,20
PUERTO GONZALO MORENO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,8,8
PUERTO PEREZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,10,10
PUERTO QUIJARRO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,9,9
PUERTO RICO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,21,21
PUERTO SILES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,3,3
PUERTO SUAREZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,35,35
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,110,110
PUNA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,17,17
PUNATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,20,20
QUIABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,7,7
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,171,171
QUIME,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,10,10
QUIRUSILLAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,4,4
RAVELO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,19,19
REYES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,18,18
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,205,205
ROBORE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,24,24
RURRENABAQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,27,27
SABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,4,4
SACABA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,333,333
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,7,7
SACACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,28,28
SAIPINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,7,7
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,15,15
SAMAIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,22,22
SAN AGUSTIN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,1,1
SAN ANDRES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,18,18
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,4,4
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,9,9
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,15,15
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,82,82
SAN BUENA VENTURA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,25,25
SAN CARLOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,29,29
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,36,36
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,77,77
SAN JAVIER(BNI),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,20,20
SAN JAVIER(STC),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,30,30
SAN JOAQUIN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,9,9
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,40,40
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,16,16
SAN JULIAN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,87,87
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,14,14
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,35,35
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,35,35
SAN MATIAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,23,23
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,24,24
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,5,5
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,18,18
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,49,49
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,7,7
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,3,3
SAN PEDRO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,2,2
SAN RAFAEL,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,10,10
SAN RAMON BENI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,9,9
SAN RAMON SCZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,16,16
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,32,32
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,2210,2210
SANTA ROSA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,20,20
SANTA ROSA DEL SARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,23,23
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,7,7
SANTIAGO DE HUARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2017-01-01,11,11
