municipality,group,variable,month,Niñas(os) RN con lactancia materna inmediata,TOTAL
TEOPONTE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,14,14
TIAWANACU,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,14,14
TINGUIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,18,18
TIPUANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,7,7
TIQUIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,95,95
TIRAQUE (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,23,23
TOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,4,4
TOLATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,1,1
TOLEDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,2,2
TOMAVE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,12,12
TOMINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,4,4
TORO TORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,11,11
TOTORA(CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,19,19
TOTORA(ORR),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,5,5
TRINIDAD,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,302,302
TUPIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,113,113
TURCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,1,1
UMALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,6,6
UNCIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,12,12
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,3,3
URUBICHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,8,8
UYUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,5,5
VACAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,25,25
VALLEGRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,31,31
VIACHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,38,38
VILA VILA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,2,2
VILLA CHARCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,35,35
VILLA MONTES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,35,35
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,1,1
VILLA RIVERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,36,36
VILLA SERRANO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,7,7
VILLA TUNARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,127,127
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,7,7
VILLAZON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,1,1
VINTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,53,53
VITICHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,33,33
WALDO BALLIVIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,3,3
WARNES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,43,43
YACO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,6,6
YACUIBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,76,76
YAMPARAEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,5,5
YAPACANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,10,10
YOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,24,24
YOTALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,11,11
YUNCHARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,10,10
ZUDAÑEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-02-01,7,7
ACACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,4,4
ACHACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,46,46
ACHOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,5,5
AIQUILE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,34,34
ALALAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,1,1
ALCALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,3,3
ALTO BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,10,10
ANCORAIMES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,15,15
ANTEQUERA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,1,1
ANZALDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,10,10
APOLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,17,17
ARAMPAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,5,5
ARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,11,11
ARBIETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,11,11
ARQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,14,14
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,65,65
ATOCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,8,8
AUCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,15,15
AYATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,11,11
AYO AYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,19,19
AZURDUY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,11,11
BATALLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,13,13
BAURES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,16,16
BELEN DE URMIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,1,1
BELLA FLOR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,1,1
BERMEJO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,24,24
BETANZOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,42,42
BOLIVAR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,4,4
BOYUIBE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,3,3
BUENA VISTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,18,18
CABEZAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,18,18
CAIROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,14,14
"CAIZA ""D""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,12,12
CAJUATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,10,10
CALACOTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,2,2
CALAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,14,14
CAMARGO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,14,14
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,2,2
CAMIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,101,101
CAPINOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,25,25
CAQUIAVIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,5,5
CARACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,14,14
CARANAVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,94,94
CARAPARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,16,16
CARIPUYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,7,7
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,6,6
CATACORA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,1,1
CHACARILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,1,1
CHALLAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,48,48
CHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,8,8
CHARAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,50,50
CHARAÑA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,2,2
CHAYANTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,24,24
CHIMORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,24,24
CHIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,2,2
CHUA COCANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,16,16
CHUMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,6,6
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,6,6
CKOCHAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,11,11
CLIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,29,29
COBIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,77,77
COCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,23,23
COCHABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,588,588
COLCAPIRHUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,43,43
"COLCHA ""K""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,11,11
COLLANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,2,2
COLOMI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,20,20
COLQUECHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,41,41
COLQUENCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,7,7
COLQUIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,15,15
COMANCHE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,3,3
COMARAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,44,44
CONCEPCION,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,12,12
COPACABANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,12,12
CORIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,21,21
CORO CORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,5,5
COROICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,27,27
CORQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,3,3
COTAGAITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,21,21
COTOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,5,5
CUATRO CAÑADAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,28,28
CUEVO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,2,2
CULPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,16,16
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,5,5
CURVA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,3,3
DESAGUADERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,3,3
EL ALTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,1212,1212
EL PUENTE(STC),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,13,13
EL PUENTE(TJA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,5,5
EL TORNO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,98,98
EL VILLAR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,3,3
ENTRE RIOS TRJ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,17,17
ENTRE RIOS CBBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,50,50
ESCARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,1,1
ESCOMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,4,4
EUCALIPTUS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,4,4
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,4,4
EXALTACION,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,5,5
FERNANDEZ ALONSO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,12,12
FILADELFIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,19,19
GUANAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,20,20
GUAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,6,6
GUAYARAMERIN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,27,27
GUTIERREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,14,14
HUACARETA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,11,11
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,2,2
HUACHACALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,1,1
HUANUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,19,19
HUARACAJE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,7,7
HUARINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,1,1
HUATAJATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,1,1
HUAYLLAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,1,1
HUMANATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,2,2
ICHOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,6,6
ICLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,5,5
INCAHUASI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,13,13
INGAVI (HUMAITA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,4,4
INQUISIVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,5,5
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,15,15
IXIAMAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,9,9
JESUS DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,10,10
LA ASUNTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,73,73
LA GUARDIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,54,54
LA PAZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,972,972
LA RIVERA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,1,1
LAGUNILLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,3,3
LAJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,14,14
LAS CARRERAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,2,2
LICOMA PAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,2,2
LLALLAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,1,1
LLICA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,6,6
LORETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,4,4
LURIBAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,7,7
MACHACAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,5,5
MACHARETI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,6,6
MAIRANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,24,24
MALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,1,1
MAPIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,9,9
MECAPACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,4,4
MINEROS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,28,28
MIZQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,36,36
MOCOMOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,11,11
MOJINETE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,2,2
MOJOCOYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,7,7
MONTEAGUDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,8,8
MONTERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,117,117
MORO MORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,1,1
MOROCHATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,11,11
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,4,4
NAZACARA DE PACAJES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,1,1
OCURI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,10,10
OKINAWA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,15,15
OMEREQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,2,2
ORURO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,482,482
PADCAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,6,6
PADILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,16,16
PAILON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,13,13
PALCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,12,12
PALOS BLANCOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,43,43
PAMPA AULLAGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,1,1
PAMPA GRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,10,10
PAPEL PAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,5,5
PASORAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,4,4
PATACAMAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,54,54
PAZÑA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,3,3
PELECHUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,9,9
POCOATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,26,26
POCONA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,32,32
POJO (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,16,16
POOPO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,6,6
PORCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,43,43
POROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,18,18
PORONGO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,7,7
PORTACHUELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,46,46
PORVENIR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,3,3
POTOSI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,320,320
PRESTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,8,8
PUCARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,21,21
PUERTO ACOSTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,5,5
PUERTO CARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,14,14
PUERTO GONZALO MORENO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,7,7
PUERTO PEREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,2,2
PUERTO QUIJARRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,37,37
PUERTO RICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,10,10
PUERTO SILES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,1,1
PUERTO SUAREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,27,27
PUERTO VILLARROEL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,169,169
PUNA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,15,15
PUNATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,68,68
QUIABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,5,5
QUILLACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,194,194
QUIME,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,8,8
QUIRUSILLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,1,1
RAVELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,18,18
REYES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,31,31
RIBERALTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,70,70
ROBORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,14,14
RURRENABAQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,57,57
SABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,8,8
SACABA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,80,80
SACABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,6,6
SACACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,18,18
SAIPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,3,3
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,4,4
SAMAIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,8,8
SAN AGUSTIN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,2,2
SAN ANDRES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,18,18
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,3,3
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,4,4
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,7,7
SAN BENITO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,6,6
SAN BORJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,35,35
SAN BUENA VENTURA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,3,3
SAN CARLOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,17,17
SAN IGNACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,40,40
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,91,91
SAN JAVIER(BNI),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,6,6
SAN JAVIER(STC),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,48,48
SAN JOAQUIN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,14,14
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,59,59
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,49,49
SAN JULIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,17,17
SAN LORENZO(PND),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,6,6
SAN LORENZO(TJA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,9,9
SAN LUCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,61,61
SAN MATIAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,28,28
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,9,9
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,3,3
SAN PEDRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,4,4
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,53,53
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,8,8
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,15,15
SAN RAFAEL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,8,8
SAN RAMON BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,12,12
SAN RAMON SCZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,18,18
SANTA ANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,64,64
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,1580,1580
SANTA ROSA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,19,19
SANTA ROSA DEL SARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,15,15
SANTIAGO DE HUARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,8,8
SANTIAGO DE HUATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,3,3
SANTIAGO DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,6,6
SANTIVAÑES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,4,4
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,5,5
SAPAHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-03-01,8,8
