municipality,group,variable,month,Niñas(os) de 1 año con dosis completas de zinc (Talla Baja),TOTAL
BATALLAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,7,7
BAURES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
BERMEJO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,8,8
BETANZOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,13,13
BOLPEBRA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
CABEZAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,2,2
CAIROMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,3,3
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
CALACOTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
CALAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,8,8
CAMARGO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,9,9
CAMIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,2,2
CAPINOTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,10,10
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,9,9
CARACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,6,6
CARANAVI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,3,3
CARAPARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,7,7
CARIPUYO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
CATACORA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,18,18
CHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,3,3
CHARAGUA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,4,4
CHARAÑA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,2,2
CHAYANTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,7,7
CHIMORE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,7,7
CHIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,32,32
CHUMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,6,6
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,3,3
CKOCHAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,2,2
CLIZA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,8,8
COBIJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,9,9
COCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,17,17
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,152,152
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,12,12
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,7,7
COLLANA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,2,2
COLOMI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,13,13
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,11,11
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,3,3
COLQUIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
COMANCHE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,5,5
COMARAPA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
COMBAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
CONCEPCION,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
COPACABANA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
CORIPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
COTAGAITA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,8,8
COTOCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
CURVA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
EL ALTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,154,154
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,3,3
EL TORNO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,5,5
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,8,8
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,13,13
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,5,5
GUANAY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,5,5
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,27,27
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
HUACARETA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
HUANUNI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,21,21
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,6,6
HUMANATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,3,3
ICHOCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,5,5
ICLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,5,5
INCAHUASI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
INQUISIVI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,4,4
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,3,3
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,16,16
LA PAZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,314,314
LAJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,14,14
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,11,11
LORETO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
MACHARETI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
MAGDALENA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,4,4
MAIRANA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
MAPIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
MECAPACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,5,5
MINEROS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,5,5
MIZQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,24,24
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,3,3
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,6,6
MONTERO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,9,9
MORO MORO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
MOROCHATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,11,11
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
OCURI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,7,7
OKINAWA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,3,3
ORURO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,108,108
PADCAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,2,2
PADILLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,2,2
PALCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,8,8
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,7,7
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,21,21
PELECHUCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,7,7
POCOATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,10,10
POCONA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,6,6
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,8,8
POOPO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,3,3
PORCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,5,5
POROMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,6,6
POTOSI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,112,112
PUCARANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,9,9
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,5,5
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,5,5
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,9,9
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,5,5
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,40,40
PUNA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,5,5
PUNATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,13,13
QUIABAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,34,34
RAVELO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,7,7
RIBERALTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,9,9
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
SACABA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,57,57
SACABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,5,5
SACACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,15,15
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,6,6
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,2,2
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
SAN BENITO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,11,11
SAN BORJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,20,20
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,6,6
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,6,6
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,19,19
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,3,3
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,6,6
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,2,2
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,13,13
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,6,6
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,3,3
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,16,16
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
SANTA ANA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,2,2
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,128,128
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,3,3
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,2,2
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,5,5
SENA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,3,3
SHINAOTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,20,20
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,9,9
SICAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,4,4
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,13,13
SOPACHUY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,2,2
SORACACHI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
SORATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,8,8
SUCRE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,69,69
TACACOMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,2,2
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
TACOPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,23,23
TAPACARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,28,28
TARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,3,3
TARACO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,2,2
TARATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,15,15
TARIJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,58,58
TARVITA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,4,4
TEOPONTE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,4,4
TIAWANACU,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,4,4
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,4,4
TIPUANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,2,2
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,52,52
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,13,13
TOCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,5,5
TOLATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,4,4
TOLEDO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
TOMAVE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
TOMINA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,2,2
TORO TORO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,3,3
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,19,19
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,3,3
TRINIDAD,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,14,14
TUPIZA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,8,8
TURCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
UMALA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,6,6
UNCIA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,8,8
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,2,2
URUBICHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
UYUNI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,9,9
VACAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
VIACHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,30,30
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,10,10
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,9,9
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,30,30
VILLAZON,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,11,11
VINTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,9,9
VITICHI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,2,2
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,5,5
WARNES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,37,37
YACUIBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,13,13
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
YANACACHI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,3,3
YAPACANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,6,6
YOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
YUNCHARA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,1,1
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-01-01,3,3
ACACIO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-02-01,3,3
ACHACACHI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-02-01,11,11
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-02-01,10,10
AIQUILE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-02-01,33,33
ALALAY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-02-01,2,2
ALCALA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-02-01,1,1
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-02-01,9,9
ANZALDO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-02-01,9,9
APOLO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-02-01,8,8
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-02-01,6,6
ARBIETO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-02-01,4,4
ARQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-02-01,3,3
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-02-01,11,11
ATOCHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2017-02-01,2,2
