municipality,group,variable,month,Mujeres embarazadas con dosis completa de hierro,TOTAL
SACABAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,4,4
SACACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,34,34
SAIPINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,8,8
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,21,21
SAMAIPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,12,12
SAN AGUSTIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,5,5
SAN ANDRES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,29,29
SAN ANDRES DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,6,6
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,4,4
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,10,10
SAN BENITO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,16,16
SAN BORJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,176,176
SAN BUENA VENTURA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,9,9
SAN CARLOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,29,29
SAN IGNACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,41,41
SAN IGNACIO DE VELASCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,319,319
SAN JAVIER(BNI),micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,13,13
SAN JAVIER(STC),micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,41,41
SAN JOAQUIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,12,12
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,44,44
SAN JUAN DE YAPACANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,14,14
SAN JULIAN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,114,114
SAN LORENZO(PND),micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,12,12
SAN LORENZO(TJA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,39,39
SAN LUCAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,48,48
SAN MATIAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,31,31
SAN MIGUEL DE VELASCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,22,22
SAN PABLO DE LIPEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,7,7
SAN PEDRO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,32,32
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,55,55
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,9,9
SAN PEDRO DE QUEMES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,3,3
SAN PEDRO(PND),micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,2,2
SAN RAFAEL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,10,10
SAN RAMON BENI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,15,15
SAN RAMON SCZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,16,16
SANTA ANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,11,11
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,2779,2779
SANTA ROSA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,6,6
SANTA ROSA DEL SARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,39,39
SANTIAGO DE CALLAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,1,1
SANTIAGO DE HUARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,14,14
SANTIAGO DE HUATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,10,10
SANTIAGO DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,5,5
SANTIVAÑES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,14,14
SANTUARIO DE QUILLACAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,4,4
SAPAHAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,12,12
SENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,38,38
SHINAOTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,58,58
SICA SICA (VILLA AROMA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,25,25
SICAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,6,6
SIPE SIPE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,100,100
SOPACHUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,9,9
SORACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,9,9
SORATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,20,20
SUCRE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,738,738
TACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,2,2
TACACOMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,16,16
TACOBAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,10,10
TACOPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,12,12
TAHUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,4,4
TAPACARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,46,46
TARABUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,26,26
TARACO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,7,7
TARATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,25,25
TARIJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,433,433
TARVITA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,18,18
TEOPONTE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,10,10
TIAWANACU,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,16,16
TINGUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,42,42
TIPUANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,15,15
TIQUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,119,119
TIRAQUE (CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,25,25
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,1,1
TOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,14,14
TODOS SANTOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,1,1
TOLATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,9,9
TOLEDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,13,13
TOMAVE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,27,27
TOMINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,10,10
TORO TORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,17,17
TOTORA(CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,45,45
TOTORA(ORR),micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,9,9
TRINIDAD,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,282,282
TUPIZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,104,104
TURCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,7,7
UMALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,8,8
UNCIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,52,52
URIONDO (A. CONCEPCION),micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,31,31
URUBICHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,4,4
UYUNI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,29,29
VACAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,7,7
VALLEGRANDE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,26,26
VIACHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,151,151
VILA VILA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,5,5
VILLA CHARCAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,23,23
VILLA MONTES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,93,93
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,3,3
VILLA RIVERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,18,18
VILLA SERRANO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,13,13
VILLA TUNARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,180,180
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,19,19
VILLAZON,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,88,88
VINTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,110,110
VITICHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,10,10
WALDO BALLIVIAN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,7,7
WARNES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,169,169
YACO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,15,15
YACUIBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,126,126
YAMPARAEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,6,6
YANACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,7,7
YAPACANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,166,166
YOCALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,7,7
YOTALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,11,11
YUNCHARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,7,7
ZUDAÑEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-03-01,14,14
ACACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,7,7
ACHACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,57,57
ACHOCALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,38,38
AIQUILE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,48,48
ALALAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,4,4
ALCALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,2,2
ALTO BENI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,20,20
ANCORAIMES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,5,5
ANDAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,2,2
ANTEQUERA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,3,3
ANZALDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,6,6
APOLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,36,36
ARAMPAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,7,7
ARANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,7,7
ARBIETO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,33,33
ARQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,21,21
ASCENCION DE GUARAYOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,69,69
ATOCHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,17,17
AUCAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,4,4
AYATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,7,7
AYO AYO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,12,12
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,33,33
AZURDUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,9,9
BATALLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,21,21
BAURES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,1,1
BELEN DE ANDAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,2,2
BELEN DE URMIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,1,1
BELLA FLOR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,6,6
BERMEJO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,137,137
BETANZOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,45,45
BOLIVAR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,10,10
BOLPEBRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,2,2
BOYUIBE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,9,9
BUENA VISTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,19,19
CABEZAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,42,42
CAIROMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,25,25
"CAIZA ""D""",micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,8,8
CAJUATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,24,24
CALACOTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,3,3
CALAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,10,10
CAMARGO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,24,24
CAMIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,78,78
CAPINOTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,41,41
CAQUIAVIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,9,9
CARACOLLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,23,23
CARANAVI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,93,93
CARAPARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,25,25
CARIPUYO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,13,13
CARMEN RIVERO TORREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,6,6
CATACORA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,3,3
CHACARILLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,2,2
CHALLAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,65,65
CHAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,15,15
CHARAGUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,40,40
CHARAÑA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,3,3
CHAYANTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,27,27
CHIMORE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,49,49
CHIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,3,3
CHOQUE COTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,3,3
CHUA COCANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,3,3
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,45,45
CHUMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,8,8
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,7,7
CKOCHAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,16,16
CLIZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,24,24
COBIJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,149,149
COCAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,31,31
COCHABAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,740,740
COIPASA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,1,1
COLCAPIRHUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,126,126
"COLCHA ""K""",micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,16,16
COLLANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,1,1
COLOMI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,46,46
COLPA BELGICA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,8,8
COLQUECHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,64,64
COLQUENCHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,8,8
COLQUIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,31,31
COMANCHE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,3,3
COMARAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,35,35
COMBAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,4,4
CONCEPCION,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,59,59
COPACABANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,23,23
CORIPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,32,32
CORO CORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,2,2
COROICO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,25,25
CORQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,6,6
COTAGAITA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,32,32
COTOCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,116,116
CUATRO CAÑADAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,33,33
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,2,2
CUEVO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,5,5
CULPINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,19,19
CURAHUARA DE CARANGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,7,7
CURVA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,4,4
DESAGUADERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,8,8
EL ALTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,1866,1866
EL CHORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,1,1
EL PUENTE(STC),micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,13,13
EL PUENTE(TJA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,15,15
EL TORNO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,97,97
EL VILLAR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,6,6
ENTRE RIOS TRJ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,23,23
ENTRE RIOS CBBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,110,110
ESCARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,1,1
ESCOMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,3,3
EUCALIPTUS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,5,5
EUREKA (SANTOS MERCADO),micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,7,7
EXALTACION,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,2,2
FERNANDEZ ALONSO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,12,12
FILADELFIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,9,9
GENERAL SAAVEDRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,8,8
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,15,15
GUANAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,23,23
GUAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,3,3
GUAYARAMERIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,104,104
GUTIERREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,16,16
HUACARETA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,4,4
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,5,5
HUACHACALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,4,4
HUANUNI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,50,50
HUARACAJE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,4,4
HUARINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,7,7
HUAYLLAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,2,2
HUMANATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,4,4
ICHOCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,4,4
ICLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,12,12
INCAHUASI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,12,12
INGAVI (HUMAITA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,7,7
INQUISIVI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,18,18
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,21,21
IXIAMAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,16,16
JESUS DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,14,14
LA ASUNTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,81,81
LA GUARDIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,159,159
LA PAZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,1381,1381
LAGUNILLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,11,11
LAJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,28,28
LAS CARRERAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,4,4
LICOMA PAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,2,2
LLALLAGUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,80,80
LLICA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,5,5
LORETO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,3,3
LURIBAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,10,10
MACHACAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,5,5
MACHARETI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,6,6
MAGDALENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,21,21
MAIRANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,33,33
MALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,1,1
MAPIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,31,31
MECAPACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,11,11
MINEROS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,40,40
MIZQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,51,51
MOCOMOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,14,14
MOJINETE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,1,1
MOJOCOYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,4,4
MONTEAGUDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,51,51
MONTERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,148,148
MORO MORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,3,3
MOROCHATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,20,20
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,4,4
NAZACARA DE PACAJES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,2,2
OCURI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,26,26
OKINAWA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,3,3
OMEREQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,4,4
ORURO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,690,690
PADCAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,15,15
PADILLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,5,5
PAILON,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,42,42
PALCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,28,28
PALOS BLANCOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,70,70
PAMPA AULLAGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,4,4
PAMPA GRANDE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,19,19
PAPEL PAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,4,4
PASORAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,1,1
PATACAMAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,40,40
PAZÑA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2017-04-01,5,5
