municipality,group,variable,month,Mujeres puérperas con dosis única de vitamina A,TOTAL
VIACHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-02-01,8,8
VILA VILA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-02-01,3,3
VILLA CHARCAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-02-01,22,22
VILLA MONTES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-02-01,37,37
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-02-01,2,2
VILLA RIVERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-02-01,12,12
VILLA SERRANO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-02-01,8,8
VILLA TUNARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-02-01,142,142
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-02-01,10,10
VILLAZON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-02-01,21,21
VINTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-02-01,66,66
VITICHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-02-01,9,9
WALDO BALLIVIAN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-02-01,3,3
WARNES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-02-01,68,68
YACO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-02-01,6,6
YACUIBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-02-01,158,158
YAMPARAEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-02-01,6,6
YAPACANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-02-01,109,109
YOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-02-01,3,3
YOTALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-02-01,8,8
YUNCHARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-02-01,10,10
ZUDAÑEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-02-01,7,7
ACACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,5,5
ACHACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,48,48
ACHOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,8,8
AIQUILE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,36,36
ALALAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,1,1
ALCALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,3,3
ALTO BENI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,10,10
ANCORAIMES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,18,18
ANTEQUERA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,1,1
ANZALDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,10,10
APOLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,18,18
ARAMPAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,5,5
ARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,10,10
ARBIETO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,14,14
ARQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,18,18
ASCENCION DE GUARAYOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,69,69
ATOCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,14,14
AUCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,5,5
AYATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,11,11
AYO AYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,21,21
AZURDUY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,11,11
BATALLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,13,13
BAURES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,26,26
BELEN DE URMIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,1,1
BELLA FLOR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,1,1
BERMEJO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,40,40
BETANZOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,42,42
BOLIVAR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,4,4
BOYUIBE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,3,3
BUENA VISTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,14,14
CABEZAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,31,31
CAIROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,15,15
"CAIZA ""D""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,11,11
CAJUATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,10,10
CALACOTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,3,3
CALAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,15,15
CAMARGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,22,22
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,2,2
CAMIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,99,99
CAPINOTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,25,25
CAQUIAVIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,5,5
CARACOLLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,14,14
CARANAVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,106,106
CARAPARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,17,17
CARIPUYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,7,7
CARMEN RIVERO TORREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,10,10
CATACORA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,1,1
CHACARILLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,1,1
CHALLAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,57,57
CHAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,9,9
CHARAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,58,58
CHARAÑA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,2,2
CHAYANTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,24,24
CHIMORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,35,35
CHIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,2,2
CHUA COCANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,18,18
CHUMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,6,6
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,7,7
CKOCHAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,12,12
CLIZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,29,29
COBIJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,174,174
COCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,25,25
COCHABAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,1059,1059
COLCAPIRHUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,41,41
"COLCHA ""K""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,12,12
COLLANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,3,3
COLOMI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,19,19
COLPA BELGICA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,7,7
COLQUECHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,58,58
COLQUENCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,8,8
COLQUIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,15,15
COMANCHE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,3,3
COMARAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,44,44
CONCEPCION,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,40,40
COPACABANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,12,12
CORIPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,16,16
CORO CORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,8,8
COROICO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,41,41
CORQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,5,5
COTAGAITA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,19,19
COTOCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,50,50
CUATRO CAÑADAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,29,29
CUEVO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,2,2
CULPINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,19,19
CURAHUARA DE CARANGAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,5,5
CURVA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,4,4
DESAGUADERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,3,3
EL ALTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,1570,1570
EL PUENTE(STC),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,14,14
EL PUENTE(TJA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,7,7
EL TORNO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,109,109
EL VILLAR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,3,3
ENTRE RIOS TRJ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,28,28
ENTRE RIOS CBBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,55,55
ESCOMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,5,5
EUCALIPTUS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,4,4
EUREKA (SANTOS MERCADO),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,3,3
EXALTACION,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,5,5
FERNANDEZ ALONSO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,13,13
FILADELFIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,3,3
GENERAL SAAVEDRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,10,10
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,20,20
GUANAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,20,20
GUAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,6,6
GUAYARAMERIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,194,194
GUTIERREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,23,23
HUACARETA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,13,13
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,2,2
HUACHACALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,1,1
HUANUNI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,26,26
HUARACAJE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,8,8
HUARINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,1,1
HUATAJATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,1,1
HUAYLLAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,1,1
HUMANATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,5,5
ICHOCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,6,6
ICLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,6,6
INCAHUASI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,14,14
INGAVI (HUMAITA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,2,2
INQUISIVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,6,6
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,17,17
IXIAMAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,8,8
JESUS DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,10,10
LA ASUNTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,77,77
LA GUARDIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,73,73
LA PAZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,1604,1604
LA RIVERA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,1,1
LAGUNILLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,7,7
LAJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,14,14
LAS CARRERAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,2,2
LICOMA PAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,2,2
LLALLAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,66,66
LLICA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,6,6
LORETO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,7,7
LURIBAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,7,7
MACHACAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,5,5
MACHARETI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,6,6
MAGDALENA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,21,21
MAIRANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,24,24
MALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,2,2
MAPIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,25,25
MECAPACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,5,5
MINEROS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,27,27
MIZQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,38,38
MOCOMOCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,13,13
MOJINETE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,2,2
MOJOCOYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,7,7
MONTEAGUDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,57,57
MONTERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,206,206
MORO MORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,1,1
MOROCHATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,12,12
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,4,4
NAZACARA DE PACAJES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,2,2
OCURI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,14,14
OKINAWA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,16,16
OMEREQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,2,2
ORURO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,445,445
PADCAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,12,12
PADILLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,21,21
PAILON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,41,41
PALCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,16,16
PALOS BLANCOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,49,49
PAMPA AULLAGAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,1,1
PAMPA GRANDE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,11,11
PAPEL PAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,9,9
PASORAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,2,2
PATACAMAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,38,38
PAZÑA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,4,4
PELECHUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,10,10
POCOATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,28,28
POCONA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,15,15
POJO (CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,15,15
POOPO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,6,6
PORCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,8,8
POROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,20,20
PORONGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,9,9
PORTACHUELO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,57,57
PORVENIR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,3,3
POTOSI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,355,355
PRESTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,8,8
PUCARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,23,23
PUERTO ACOSTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,5,5
PUERTO CARABUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,16,16
PUERTO GONZALO MORENO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,9,9
PUERTO PEREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,2,2
PUERTO QUIJARRO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,37,37
PUERTO RICO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,10,10
PUERTO SILES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,1,1
PUERTO SUAREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,38,38
PUERTO VILLARROEL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,174,174
PUNA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,15,15
PUNATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,76,76
QUIABAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,5,5
QUILLACOLLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,198,198
QUIME,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,8,8
QUIRUSILLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,1,1
RAVELO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,19,19
REYES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,32,32
RIBERALTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,303,303
ROBORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,21,21
RURRENABAQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,71,71
SABAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,8,8
SACABA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,267,267
SACABAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,6,6
SACACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,31,31
SAIPINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,3,3
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,5,5
SAMAIPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,9,9
SAN AGUSTIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,1,1
SAN ANDRES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,12,12
SAN ANDRES DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,3,3
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,4,4
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,8,8
SAN BENITO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,7,7
SAN BORJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,107,107
SAN BUENA VENTURA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,3,3
SAN CARLOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,78,78
SAN IGNACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,48,48
SAN IGNACIO DE VELASCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,71,71
SAN JAVIER(BNI),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,5,5
SAN JAVIER(STC),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,59,59
SAN JOAQUIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,14,14
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,60,60
SAN JUAN DE YAPACANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,15,15
SAN JULIAN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,95,95
SAN LORENZO(PND),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,4,4
SAN LORENZO(TJA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,13,13
SAN LUCAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,55,55
SAN MATIAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,39,39
SAN MIGUEL DE VELASCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,12,12
SAN PABLO DE LIPEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,4,4
SAN PEDRO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,8,8
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,55,55
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,7,7
SAN PEDRO DE TIQUINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,6,6
SAN RAFAEL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,10,10
SAN RAMON BENI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,12,12
SAN RAMON SCZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,17,17
SANTA ANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,65,65
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,1694,1694
SANTA ROSA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,21,21
SANTA ROSA DEL SARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,16,16
SANTIAGO DE CALLAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,2,2
SANTIAGO DE HUARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,5,5
SANTIAGO DE HUATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,3,3
SANTIAGO DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,6,6
SANTIVAÑES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,7,7
SANTUARIO DE QUILLACAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,5,5
SAPAHAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,8,8
SENA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,16,16
SHINAOTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,60,60
SICA SICA (VILLA AROMA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,18,18
SICAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,2,2
SIPE SIPE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,33,33
SOPACHUY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,6,6
SORACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,6,6
SORATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,18,18
SUCRE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,553,553
TACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,1,1
TACACOMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,10,10
TACOBAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,7,7
TACOPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,9,9
TAHUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-03-01,1,1
