municipality,group,variable,month,Niñas(os) de 6 meses con lactancia materna exclusiva,TOTAL
SICAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,4,4
SIPE SIPE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,69,69
SOPACHUY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,8,8
SORACACHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,6,6
SORATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,11,11
SUCRE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,158,158
TACOBAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,10,10
TACOPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,4,4
TAHUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,1,1
TAPACARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,15,15
TARABUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,13,13
TARACO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,3,3
TARATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,19,19
TARIJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,302,302
TARVITA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,16,16
TIAWANACU,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,5,5
TINGUIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,36,36
TIPUANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,2,2
TIQUIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,19,19
TIRAQUE (CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,1,1
TOCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,5,5
TOLATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,7,7
TOLEDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,1,1
TOMAVE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,12,12
TOMINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,8,8
TORO TORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,21,21
TOTORA(CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,25,25
TOTORA(ORR),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,3,3
TRINIDAD,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,228,228
TUPIZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,51,51
TURCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,3,3
UMALA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,6,6
UNCIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,31,31
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,10,10
URUBICHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,4,4
UYUNI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,7,7
VACAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,4,4
VALLEGRANDE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,1,1
VIACHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,39,39
VILLA CHARCAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,8,8
VILLA MONTES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,27,27
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,2,2
VILLA RIVERO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,8,8
VILLA SERRANO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,11,11
VILLA TUNARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,47,47
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,4,4
VILLAZON,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,40,40
VINTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,44,44
VITICHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,10,10
WALDO BALLIVIAN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,1,1
WARNES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,7,7
YACO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,4,4
YACUIBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,80,80
YAMPARAEZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,11,11
YAPACANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,26,26
YOCALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,6,6
YOTALA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,20,20
YUNCHARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,3,3
ZUDAÑEZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-02-01,8,8
ACACIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,1,1
ACHACACHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,51,51
ACHOCALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,10,10
AIQUILE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,34,34
ALALAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,3,3
ALCALA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,9,9
ALTO BENI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,13,13
ANCORAIMES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,5,5
ANDAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,4,4
ANTEQUERA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,3,3
ANZALDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,1,1
APOLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,25,25
ARAMPAMPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,9,9
ARANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,12,12
ARBIETO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,6,6
ARQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,10,10
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,56,56
ATOCHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,6,6
AUCAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,1,1
AYATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,3,3
AYO AYO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,15,15
AZURDUY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,28,28
BATALLAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,1,1
BAURES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,17,17
BELEN DE URMIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,1,1
BELLA FLOR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,3,3
BERMEJO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,11,11
BETANZOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,23,23
BOLIVAR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,2,2
BOYUIBE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,11,11
BUENA VISTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,24,24
CABEZAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,20,20
CAIROMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,15,15
"CAIZA ""D""",micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,3,3
CALACOTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,2,2
CALAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,5,5
CAMARGO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,23,23
CAMIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,126,126
CAPINOTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,41,41
CAQUIAVIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,3,3
CARACOLLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,28,28
CARANAVI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,58,58
CARANGAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,1,1
CARAPARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,2,2
CARIPUYO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,20,20
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,2,2
CHALLAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,35,35
CHAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,14,14
CHARAGUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,57,57
CHAYANTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,23,23
CHIMORE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,33,33
CHIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,1,1
CHOQUE COTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,6,6
CHUMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,9,9
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,15,15
CKOCHAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,16,16
CLIZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,28,28
COBIJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,114,114
COCAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,26,26
COCHABAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,390,390
COIPASA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,2,2
COLCAPIRHUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,27,27
"COLCHA ""K""",micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,25,25
COLOMI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,13,13
COLQUECHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,43,43
COLQUENCHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,12,12
COLQUIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,2,2
COMARAPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,44,44
CONCEPCION,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,6,6
COPACABANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,6,6
CORIPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,6,6
CORO CORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,3,3
COROICO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,9,9
CORQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,9,9
COTAGAITA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,21,21
COTOCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,18,18
CUATRO CAÑADAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,15,15
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,3,3
CUEVO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,1,1
CULPINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,2,2
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,5,5
DESAGUADERO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,1,1
EL ALTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,851,851
EL CHORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,3,3
EL PUENTE(STC),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,19,19
EL PUENTE(TJA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,2,2
EL TORNO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,53,53
EL VILLAR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,6,6
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,40,40
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,50,50
ESCOMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,1,1
EUCALIPTUS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,5,5
EXALTACION,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,3,3
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,15,15
FILADELFIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,5,5
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,2,2
GUANAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,10,10
GUAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,7,7
GUAYARAMERIN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,79,79
GUTIERREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,11,11
HUACARETA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,12,12
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,5,5
HUACHACALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,1,1
HUANUNI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,30,30
HUARACAJE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,14,14
HUAYLLAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,4,4
HUMANATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,2,2
ICHOCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,4,4
ICLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,9,9
INCAHUASI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,13,13
INGAVI (HUMAITA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,1,1
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,3,3
IXIAMAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,17,17
JESUS DE MACHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,3,3
LA ASUNTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,25,25
LA GUARDIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,244,244
LA PAZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,780,780
LAGUNILLAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,3,3
LAJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,12,12
LAS CARRERAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,2,2
LICOMA PAMPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,2,2
LLALLAGUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,169,169
LLICA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,3,3
LORETO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,9,9
LURIBAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,4,4
MACHACAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,6,6
MACHARETI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,9,9
MAGDALENA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,12,12
MALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,5,5
MAPIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,3,3
MECAPACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,3,3
MINEROS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,20,20
MIZQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,34,34
MOCOMOCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,9,9
MOJOCOYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,9,9
MONTEAGUDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,32,32
MONTERO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,104,104
MORO MORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,1,1
MOROCHATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,3,3
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,6,6
OCURI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,27,27
OKINAWA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,13,13
ORURO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,450,450
PADCAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,13,13
PADILLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,14,14
PAILON,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,82,82
PALCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,13,13
PALOS BLANCOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,17,17
PAMPA AULLAGAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,4,4
PAMPA GRANDE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,10,10
PAPEL PAMPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,1,1
PATACAMAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,202,202
PAZÑA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,4,4
POCOATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,42,42
POCONA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,11,11
POJO (CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,16,16
POOPO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,7,7
PORCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,11,11
POROMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,24,24
PORONGO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,16,16
PORTACHUELO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,1,1
PORVENIR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,9,9
POTOSI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,309,309
PRESTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,9,9
PUCARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,2,2
PUCARANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,26,26
PUERTO ACOSTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,7,7
PUERTO CARABUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,23,23
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,10,10
PUERTO PEREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,4,4
PUERTO QUIJARRO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,1,1
PUERTO RICO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,18,18
PUERTO VILLARROEL,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,71,71
PUNA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,31,31
PUNATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,23,23
QUILLACOLLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,327,327
QUIME,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,1,1
RAVELO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,10,10
REYES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,43,43
RIBERALTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,127,127
ROBORE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,24,24
RURRENABAQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,16,16
SABAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,4,4
SACABA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,168,168
SACABAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,8,8
SACACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,31,31
SAIPINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,1,1
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,15,15
SAMAIPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,10,10
SAN AGUSTIN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,2,2
SAN ANDRES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,19,19
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,8,8
SAN BENITO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,2,2
SAN BORJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,131,131
SAN BUENA VENTURA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,2,2
SAN IGNACIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,78,78
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,195,195
SAN JAVIER(BNI),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,10,10
SAN JAVIER(STC),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,39,39
SAN JOAQUIN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,14,14
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,46,46
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,7,7
SAN JULIAN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,18,18
SAN LORENZO(PND),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2017-03-01,21,21
