municipality,group,variable,month,Niñas(os) menores de 1 año con dosis única de vitamina A,TOTAL
OMEREQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,14,14
ORURO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,585,585
PADCAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,30,30
PADILLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,16,16
PAILON,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,60,60
PALCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,38,38
PALOS BLANCOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,65,65
PAMPA AULLAGAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,5,5
PAMPA GRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,16,16
PAPEL PAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,5,5
PASORAPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,3,3
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,44,44
PAZÑA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,8,8
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,10,10
POCOATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,35,35
POCONA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,19,19
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,13,13
POOPO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,11,11
PORCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,37,37
POROMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,28,28
PORONGO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,16,16
PORTACHUELO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,28,28
POSTRER VALLE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,2,2
POTOSI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,485,485
PRESTO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,14,14
PUCARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,4,4
PUCARANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,41,41
PUERTO ACOSTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,14,14
PUERTO CARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,17,17
PUERTO GONZALO MORENO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,17,17
PUERTO PEREZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,6,6
PUERTO QUIJARRO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,28,28
PUERTO RICO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,9,9
PUERTO SUAREZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,4,4
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,159,159
PUNA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,31,31
PUNATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,53,53
QUIABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,5,5
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,227,227
QUIME,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,17,17
QUIRUSILLAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,1,1
RAVELO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,30,30
REYES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,33,33
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,252,252
ROBORE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,20,20
RURRENABAQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,36,36
SABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,11,11
SACABA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,298,298
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,7,7
SACACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,26,26
SAIPINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,10,10
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,16,16
SAMAIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,21,21
SAN AGUSTIN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,2,2
SAN ANDRES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,23,23
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,6,6
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,3,3
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,14,14
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,23,23
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,141,141
SAN BUENA VENTURA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,26,26
SAN CARLOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,40,40
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,47,47
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,120,120
SAN JAVIER(BNI),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,5,5
SAN JAVIER(STC),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,32,32
SAN JOAQUIN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,8,8
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,64,64
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,19,19
SAN JULIAN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,93,93
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,30,30
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,40,40
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,55,55
SAN MATIAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,61,61
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,25,25
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,5,5
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,24,24
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,66,66
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,8,8
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,5,5
SAN PEDRO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,4,4
SAN RAFAEL,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,11,11
SAN RAMON BENI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,7,7
SAN RAMON SCZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,20,20
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,28,28
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,2398,2398
SANTA ROSA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,21,21
SANTA ROSA DEL SARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,30,30
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,3,3
SANTIAGO DE HUARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,8,8
SANTIAGO DE HUATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,5,5
SANTIAGO DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,5,5
SANTIVAÑES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,14,14
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,10,10
SAPAHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,14,14
SENA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,21,21
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,35,35
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,28,28
SICAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,7,7
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,68,68
SOPACHUY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,12,12
SORACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,13,13
SORATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,35,35
SUCRE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,676,676
TACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,1,1
TACACOMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,15,15
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,18,18
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,22,22
TAHUA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,2,2
TAPACARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,44,44
TARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,38,38
TARACO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,10,10
TARATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,15,15
TARIJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,370,370
TARVITA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,20,20
TEOPONTE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,43,43
TIAWANACU,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,13,13
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,39,39
TIPUANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,15,15
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,112,112
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,44,44
TOCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,9,9
TODOS SANTOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,1,1
TOLATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,11,11
TOLEDO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,5,5
TOMAVE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,33,33
TOMINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,11,11
TORO TORO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,31,31
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,27,27
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,6,6
TRIGAL,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,4,4
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,156,156
TUPIZA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,97,97
TURCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,7,7
UMALA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,14,14
UNCIA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,41,41
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,27,27
URUBICHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,16,16
UYUNI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,63,63
VACAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,8,8
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,26,26
VIACHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,118,118
VILA VILA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,9,9
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,18,18
VILLA MONTES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,89,89
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,5,5
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,12,12
VILLA SERRANO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,13,13
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,123,123
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,21,21
VILLAZON,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,88,88
VINTO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,81,81
VITICHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,18,18
WALDO BALLIVIAN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,4,4
WARNES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,212,212
YACO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,13,13
YACUIBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,195,195
YAMPARAEZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,6,6
YANACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,10,10
YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,100,100
YOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,17,17
YOTALA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,13,13
YUNCHARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,11,11
ZUDAÑEZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-03-01,9,9
ACACIO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,9,9
ACHACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,46,46
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,52,52
AIQUILE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,32,32
ALALAY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,5,5
ALCALA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,10,10
ALTO BENI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,17,17
ANCORAIMES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,19,19
ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,4,4
ANTEQUERA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,5,5
ANZALDO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,19,19
APOLO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,31,31
ARAMPAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,5,5
ARANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,18,18
ARBIETO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,24,24
ARQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,22,22
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,61,61
ATOCHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,18,18
AUCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,5,5
AYATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,16,16
AYO AYO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,10,10
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,39,39
AZURDUY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,20,20
BATALLAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,23,23
BAURES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,10,10
BELEN DE ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,2,2
BELEN DE URMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,1,1
BELLA FLOR,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,7,7
BERMEJO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,69,69
BETANZOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,49,49
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,7,7
BOLPEBRA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,2,2
BOYUIBE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,13,13
BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,24,24
CABEZAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,61,61
CAIROMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,17,17
"CAIZA ""D""",micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,17,17
CAJUATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,17,17
CALACOTO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,2,2
CALAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,24,24
CAMARGO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,28,28
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,5,5
CAMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,80,80
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,43,43
CAQUIAVIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,13,13
CARACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,29,29
CARANAVI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,90,90
CARAPARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,14,14
CARIPUYO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,16,16
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,7,7
CATACORA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,5,5
CHACARILLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,8,8
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,71,71
CHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,11,11
CHARAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,67,67
CHARAÑA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,5,5
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,35,35
CHIMORE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,43,43
CHIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,3,3
CHUA COCANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,4,4
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,39,39
CHUMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,14,14
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,11,11
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,27,27
CLIZA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,37,37
COBIJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,161,161
COCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,24,24
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,764,764
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,59,59
"COLCHA ""K""",micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,25,25
COLLANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,5,5
COLOMI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,30,30
COLPA BELGICA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,11,11
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,60,60
COLQUENCHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,17,17
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,30,30
COMANCHE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,7,7
COMARAPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,31,31
COMBAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,3,3
CONCEPCION,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,44,44
COPACABANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,26,26
CORIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,24,24
CORO CORO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,5,5
COROICO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,18,18
CORQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,10,10
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,32,32
COTOCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,112,112
CUATRO CAÑADAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,39,39
CUEVO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,3,3
CULPINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,38,38
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,8,8
CURVA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-04-01,2,2
