municipality,group,variable,month,Niñas(os) menores de 1 año que reciben alimento complementario,TOTAL
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,171,171
AZURDUY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,97,97
BATALLAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,84,84
BAURES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,36,36
BELEN DE ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,8,8
BELEN DE URMIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,7,7
BELLA FLOR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,36,36
BERMEJO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,254,254
BETANZOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,241,241
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,43,43
BOLPEBRA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,14,14
BOYUIBE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,19,19
BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,50,50
CAIROMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,60,60
"CAIZA ""D""",micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,76,76
CAJUATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,67,67
CALACOTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,19,19
CALAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,96,96
CAMARGO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,112,112
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,25,25
CAMIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,25,25
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,153,153
CAQUIAVIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,55,55
CARACOLLO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,33,33
CARANAVI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,342,342
CARANGAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,4,4
CARAPARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,132,132
CARIPUYO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,66,66
CATACORA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,6,6
CHACARILLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,13,13
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,283,283
CHAQUI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,65,65
CHARAGUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,61,61
CHARAÑA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,19,19
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,132,132
CHIMORE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,146,146
CHIPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,16,16
CHOQUE COTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,1,1
CHUA COCANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,17,17
CHUMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,31,31
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,101,101
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,135,135
CLIZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,111,111
COBIJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,409,409
COCAPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,114,114
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,1633,1633
COIPASA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,5,5
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,263,263
"COLCHA ""K""",micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,75,75
COLLANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,17,17
COLOMI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,137,137
COLPA BELGICA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,1,1
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,311,311
COLQUENCHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,63,63
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,50,50
COMARAPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,105,105
CORIPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,55,55
CORO CORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,17,17
CORQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,38,38
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,151,151
COTOCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,126,126
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,3,3
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,12,12
CUEVO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,14,14
CULPINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,170,170
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,7,7
CURVA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,23,23
DESAGUADERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,23,23
EL ALTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,28,28
EL CHORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,29,29
EL PUENTE(STC),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,75,75
EL PUENTE(TJA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,92,92
EL TORNO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,3,3
EL VILLAR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,29,29
ENTRE RIOS TRJ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,198,198
ENTRE RIOS CBBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,239,239
ESCARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,2,2
ESCOMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,20,20
EUCALIPTUS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,37,37
FERNANDEZ ALONSO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,70,70
FILADELFIA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,34,34
GENERAL SAAVEDRA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,50,50
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,65,65
GUAQUI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,43,43
GUTIERREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,70,70
HUACARETA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,21,21
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,20,20
HUACHACALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,6,6
HUANUNI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,124,124
HUARACAJE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,34,34
HUARINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,12,12
HUATAJATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,6,6
HUAYLLAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,32,32
HUMANATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,24,24
ICHOCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,29,29
ICLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,59,59
INCAHUASI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,112,112
JESUS DE MACHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,23,23
LA ASUNTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,317,317
LA GUARDIA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,772,772
LA PAZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,25,25
LA RIVERA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,3,3
LAGUNILLAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,6,6
LAJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,118,118
LAS CARRERAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,27,27
LICOMA PAMPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,14,14
LLALLAGUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,50,50
LLICA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,23,23
LORETO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,12,12
LURIBAY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,53,53
MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,28,28
MACHARETI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,30,30
MAGDALENA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,1,1
MAIRANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,84,84
MALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,12,12
MAPIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,60,60
MIZQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,222,222
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,61,61
MOJINETE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,3,3
MOJOCOYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,47,47
MONTEAGUDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,198,198
MONTERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,59,59
MORO MORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,20,20
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,54,54
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,26,26
NAZACARA DE PACAJES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,8,8
OCURI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,135,135
OMEREQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,4,4
ORURO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,1736,1736
PADCAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,153,153
PADILLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,69,69
PAILON,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,96,96
PALCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,90,90
PAMPA AULLAGAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,34,34
PAMPA GRANDE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,3,3
PAPEL PAMPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,29,29
PASORAPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,13,13
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,6,6
PAZÑA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,20,20
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,56,56
POCOATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,199,199
POCONA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,90,90
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,2,2
POOPO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,42,42
PORCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,119,119
POROMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,138,138
PORTACHUELO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,12,12
PORVENIR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,47,47
POSTRER VALLE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,6,6
POTOSI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,1474,1474
PRESTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,59,59
PUCARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,12,12
PUCARANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,125,125
PUERTO ACOSTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,46,46
PUERTO CARABUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,5,5
PUERTO GONZALO MORENO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,68,68
PUERTO PEREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,24,24
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,330,330
PUNA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,154,154
PUNATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,37,37
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,339,339
QUIME,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,38,38
QUIRUSILLAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,5,5
RAVELO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,129,129
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,214,214
ROBORE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,33,33
RURRENABAQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,84,84
SABAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,25,25
SACABA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,1285,1285
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,27,27
SACACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,184,184
SAIPINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,38,38
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,74,74
SAMAIPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,74,74
SAN AGUSTIN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,9,9
SAN ANDRES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,8,8
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,10,10
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,13,13
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,2,2
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,86,86
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,321,321
SAN CARLOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,5,5
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,87,87
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,190,190
SAN JAVIER(STC),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,120,120
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,59,59
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,34,34
SAN JULIAN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,398,398
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,64,64
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,96,96
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,279,279
SAN MATIAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,68,68
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,79,79
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,20,20
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,80,80
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,270,270
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,9,9
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,26,26
SAN PEDRO(PND),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,14,14
SAN RAFAEL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,55,55
SAN RAMON SCZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,77,77
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,95,95
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,3260,3260
SANTA ROSA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,10,10
SANTA ROSA DEL SARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,117,117
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,6,6
SANTIAGO DE HUARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,25,25
SANTIAGO DE HUATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,20,20
SANTIAGO DE MACHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,23,23
SANTIVAÑES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,39,39
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,33,33
SAPAHAQUI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,41,41
SENA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,20,20
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,85,85
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,40,40
SICAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,30,30
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,313,313
SOPACHUY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,64,64
SORACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,92,92
SORATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,76,76
SUCRE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,959,959
TACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,3,3
TACACOMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,4,4
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,70,70
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,76,76
TAHUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,8,8
TAPACARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,210,210
TARABUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,112,112
TARACO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,27,27
TARATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,77,77
TARIJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,1276,1276
TARVITA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,101,101
TEOPONTE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,107,107
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,182,182
TIPUANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,35,35
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,200,200
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,130,130
TOCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,44,44
TODOS SANTOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,2,2
TOLATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,30,30
TOLEDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,10,10
TOMAVE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,104,104
TOMINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,75,75
TORO TORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,120,120
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,8,8
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,27,27
TRIGAL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,9,9
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,252,252
TUPIZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,30,30
TURCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,20,20
UMALA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,39,39
UNCIA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,207,207
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,93,93
UYUNI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,176,176
VACAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,56,56
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,9,9
VIACHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,247,247
VILA VILA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,51,51
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,107,107
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,32,32
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,42,42
VILLA SERRANO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,70,70
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,277,277
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,96,96
VILLAZON,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,354,354
VINTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-03-01,132,132
