municipality,group,variable,month,Niñas(os) de 1 año con 1ra. dosis de vitamina A,TOTAL
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,4,4
CAMIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,65,65
CAPINOTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,36,36
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,7,7
CARACOLLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,31,31
CARANAVI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,92,92
CARAPARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,20,20
CARIPUYO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,13,13
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,16,16
CATACORA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,1,1
CHACARILLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,3,3
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,78,78
CHAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,21,21
CHARAGUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,72,72
CHAYANTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,27,27
CHIMORE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,20,20
CHIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,2,2
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,2,2
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,6,6
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,37,37
CHUMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,10,10
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,13,13
CKOCHAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,21,21
CLIZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,43,43
COBIJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,139,139
COCAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,32,32
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,740,740
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,101,101
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,27,27
COLLANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,4,4
COLOMI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,33,33
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,11,11
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,86,86
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,15,15
COLQUIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,36,36
COMARAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,30,30
COMBAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,2,2
CONCEPCION,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,46,46
COPACABANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,20,20
CORIPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,36,36
CORO CORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,5,5
COROICO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,24,24
CORQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,16,16
COTAGAITA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,32,32
COTOCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,133,133
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,52,52
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,3,3
CUEVO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,11,11
CULPINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,40,40
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,6,6
CURVA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,2,2
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,13,13
EL ALTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,1759,1759
EL CHORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,4,4
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,33,33
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,20,20
EL TORNO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,99,99
EL VILLAR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,3,3
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,65,65
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,64,64
ESCARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,1,1
ESCOMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,6,6
ESMERALDA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,1,1
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,2,2
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,5,5
EXALTACION,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,5,5
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,31,31
FILADELFIA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,9,9
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,17,17
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,19,19
GUANAY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,28,28
GUAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,10,10
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,82,82
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,28,28
HUACARETA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,17,17
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,3,3
HUACHACALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,1,1
HUANUNI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,51,51
HUARACAJE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,17,17
HUARINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,6,6
HUATAJATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,5,5
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,9,9
HUMANATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,2,2
ICHOCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,10,10
ICLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,11,11
INCAHUASI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,21,21
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,7,7
INQUISIVI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,17,17
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,26,26
IXIAMAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,25,25
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,20,20
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,124,124
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,244,244
LA PAZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,1281,1281
LA RIVERA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,1,1
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,11,11
LAJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,25,25
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,6,6
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,5,5
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,95,95
LLICA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,7,7
LORETO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,18,18
LURIBAY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,15,15
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,6,6
MACHARETI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,17,17
MAGDALENA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,34,34
MAIRANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,23,23
MALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,1,1
MAPIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,28,28
MECAPACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,14,14
MINEROS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,48,48
MIZQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,57,57
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,21,21
MOJINETE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,1,1
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,14,14
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,47,47
MONTERO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,256,256
MORO MORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,4,4
MOROCHATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,6,6
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,11,11
OCURI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,29,29
OKINAWA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,28,28
OMEREQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,10,10
ORURO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,577,577
PADCAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,34,34
PADILLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,9,9
PAILON,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,42,42
PALCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,23,23
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,67,67
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,3,3
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,12,12
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,7,7
PASORAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,2,2
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,37,37
PAZÑA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,7,7
PELECHUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,14,14
POCOATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,38,38
POCONA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,24,24
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,17,17
POOPO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,6,6
PORCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,19,19
POROMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,30,30
PORONGO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,32,32
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,37,37
PORVENIR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,19,19
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,2,2
POTOSI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,410,410
PRESTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,13,13
PUCARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,1,1
PUCARANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,42,42
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,17,17
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,21,21
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,26,26
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,6,6
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,31,31
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,15,15
PUERTO SILES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,1,1
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,96,96
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,120,120
PUNA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,36,36
PUNATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,39,39
QUIABAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,4,4
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,314,314
QUIME,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,17,17
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,4,4
RAVELO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,27,27
REYES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,36,36
RIBERALTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,243,243
ROBORE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,28,28
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,35,35
SABAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,8,8
SACABA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,281,281
SACABAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,4,4
SACACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,30,30
SAIPINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,16,16
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,18,18
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,21,21
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,6,6
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,31,31
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,8,8
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,5,5
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,8,8
SAN BENITO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,20,20
SAN BORJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,169,169
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,27,27
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,47,47
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,59,59
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,96,96
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,11,11
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,40,40
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,15,15
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,59,59
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,19,19
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,102,102
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,18,18
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,37,37
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,51,51
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,28,28
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,19,19
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,4,4
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,29,29
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,73,73
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,6,6
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,1,1
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,4,4
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,8,8
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,15,15
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,26,26
SANTA ANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,25,25
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,2295,2295
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,21,21
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,34,34
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,6,6
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,11,11
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,4,4
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,5,5
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,9,9
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,3,3
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,18,18
SENA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,21,21
SHINAOTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,32,32
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,41,41
SICAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,4,4
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,100,100
SOPACHUY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,9,9
SORACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,23,23
SORATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,30,30
SUCRE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,599,599
TACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,1,1
TACACOMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,14,14
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,13,13
TACOPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,12,12
TAHUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,1,1
TAPACARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,31,31
TARABUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,28,28
TARACO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,8,8
TARATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,16,16
TARIJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,374,374
TARVITA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,19,19
TEOPONTE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,67,67
TIAWANACU,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,13,13
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,40,40
TIPUANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,25,25
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,104,104
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,31,31
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,1,1
TOCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,8,8
TODOS SANTOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,4,4
TOLATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-03-01,10,10
