municipality,group,variable,month,Cesáreas,TOTAL
SAN JOAQUIN,atencion de partos en servicios,cesareas,2022-01-01,4,4
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2022-01-01,15,15
SAN JULIAN,atencion de partos en servicios,cesareas,2022-01-01,6,6
SAN MATIAS,atencion de partos en servicios,cesareas,2022-01-01,1,1
SAN RAMON BENI,atencion de partos en servicios,cesareas,2022-01-01,3,3
SAN RAMON SCZ,atencion de partos en servicios,cesareas,2022-01-01,6,6
SANTA ANA,atencion de partos en servicios,cesareas,2022-01-01,13,13
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2022-01-01,2130,2130
SANTA ROSA,atencion de partos en servicios,cesareas,2022-01-01,1,1
SHINAOTA,atencion de partos en servicios,cesareas,2022-01-01,15,15
SUCRE,atencion de partos en servicios,cesareas,2022-01-01,232,232
TARIJA,atencion de partos en servicios,cesareas,2022-01-01,207,207
TIQUIPAYA,atencion de partos en servicios,cesareas,2022-01-01,29,29
TOTORA(CBBA),atencion de partos en servicios,cesareas,2022-01-01,5,5
TRINIDAD,atencion de partos en servicios,cesareas,2022-01-01,127,127
TUPIZA,atencion de partos en servicios,cesareas,2022-01-01,15,15
UNCIA,atencion de partos en servicios,cesareas,2022-01-01,2,2
UYUNI,atencion de partos en servicios,cesareas,2022-01-01,5,5
VALLEGRANDE,atencion de partos en servicios,cesareas,2022-01-01,14,14
VIACHA,atencion de partos en servicios,cesareas,2022-01-01,1,1
VILLA MONTES,atencion de partos en servicios,cesareas,2022-01-01,28,28
VILLA TUNARI,atencion de partos en servicios,cesareas,2022-01-01,39,39
VILLAZON,atencion de partos en servicios,cesareas,2022-01-01,10,10
VINTO,atencion de partos en servicios,cesareas,2022-01-01,6,6
WARNES,atencion de partos en servicios,cesareas,2022-01-01,28,28
YACUIBA,atencion de partos en servicios,cesareas,2022-01-01,51,51
YAPACANI,atencion de partos en servicios,cesareas,2022-01-01,40,40
ACHACACHI,atencion de partos en servicios,cesareas,2022-02-01,11,11
AIQUILE,atencion de partos en servicios,cesareas,2022-02-01,6,6
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2022-02-01,5,5
ATOCHA,atencion de partos en servicios,cesareas,2022-02-01,3,3
AZURDUY,atencion de partos en servicios,cesareas,2022-02-01,1,1
BERMEJO,atencion de partos en servicios,cesareas,2022-02-01,13,13
CAMARGO,atencion de partos en servicios,cesareas,2022-02-01,7,7
CAMIRI,atencion de partos en servicios,cesareas,2022-02-01,37,37
CARACOLLO,atencion de partos en servicios,cesareas,2022-02-01,6,6
CARANAVI,atencion de partos en servicios,cesareas,2022-02-01,31,31
CHALLAPATA,atencion de partos en servicios,cesareas,2022-02-01,7,7
CHARAGUA,atencion de partos en servicios,cesareas,2022-02-01,6,6
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2022-02-01,9,9
CLIZA,atencion de partos en servicios,cesareas,2022-02-01,6,6
COBIJA,atencion de partos en servicios,cesareas,2022-02-01,89,89
COCHABAMBA,atencion de partos en servicios,cesareas,2022-02-01,647,647
COLCAPIRHUA,atencion de partos en servicios,cesareas,2022-02-01,16,16
COMARAPA,atencion de partos en servicios,cesareas,2022-02-01,13,13
COROICO,atencion de partos en servicios,cesareas,2022-02-01,7,7
COTOCA,atencion de partos en servicios,cesareas,2022-02-01,29,29
CUATRO CAÑADAS,atencion de partos en servicios,cesareas,2022-02-01,10,10
EL ALTO,atencion de partos en servicios,cesareas,2022-02-01,332,332
EL TORNO,atencion de partos en servicios,cesareas,2022-02-01,45,45
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2022-02-01,6,6
GUAYARAMERIN,atencion de partos en servicios,cesareas,2022-02-01,38,38
HUANUNI,atencion de partos en servicios,cesareas,2022-02-01,11,11
LA GUARDIA,atencion de partos en servicios,cesareas,2022-02-01,38,38
LA PAZ,atencion de partos en servicios,cesareas,2022-02-01,606,606
LLALLAGUA,atencion de partos en servicios,cesareas,2022-02-01,21,21
MAIRANA,atencion de partos en servicios,cesareas,2022-02-01,6,6
MINEROS,atencion de partos en servicios,cesareas,2022-02-01,2,2
MIZQUE,atencion de partos en servicios,cesareas,2022-02-01,11,11
MONTEAGUDO,atencion de partos en servicios,cesareas,2022-02-01,16,16
MONTERO,atencion de partos en servicios,cesareas,2022-02-01,212,212
ORURO,atencion de partos en servicios,cesareas,2022-02-01,292,292
PADILLA,atencion de partos en servicios,cesareas,2022-02-01,7,7
PAILON,atencion de partos en servicios,cesareas,2022-02-01,18,18
PATACAMAYA,atencion de partos en servicios,cesareas,2022-02-01,1,1
PORTACHUELO,atencion de partos en servicios,cesareas,2022-02-01,8,8
POTOSI,atencion de partos en servicios,cesareas,2022-02-01,178,178
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2022-02-01,8,8
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2022-02-01,16,16
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2022-02-01,31,31
PUNATA,atencion de partos en servicios,cesareas,2022-02-01,31,31
QUILLACOLLO,atencion de partos en servicios,cesareas,2022-02-01,83,83
REYES,atencion de partos en servicios,cesareas,2022-02-01,1,1
RIBERALTA,atencion de partos en servicios,cesareas,2022-02-01,103,103
ROBORE,atencion de partos en servicios,cesareas,2022-02-01,8,8
RURRENABAQUE,atencion de partos en servicios,cesareas,2022-02-01,11,11
SACABA,atencion de partos en servicios,cesareas,2022-02-01,76,76
SAN BORJA,atencion de partos en servicios,cesareas,2022-02-01,16,16
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2022-02-01,4,4
SAN CARLOS,atencion de partos en servicios,cesareas,2022-02-01,14,14
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2022-02-01,40,40
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2022-02-01,6,6
SAN JOAQUIN,atencion de partos en servicios,cesareas,2022-02-01,5,5
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2022-02-01,18,18
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2022-02-01,1,1
SAN JULIAN,atencion de partos en servicios,cesareas,2022-02-01,15,15
SAN RAMON BENI,atencion de partos en servicios,cesareas,2022-02-01,4,4
SAN RAMON SCZ,atencion de partos en servicios,cesareas,2022-02-01,5,5
SANTA ANA,atencion de partos en servicios,cesareas,2022-02-01,12,12
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2022-02-01,1909,1909
SANTA ROSA,atencion de partos en servicios,cesareas,2022-02-01,2,2
SHINAOTA,atencion de partos en servicios,cesareas,2022-02-01,16,16
SOPACHUY,atencion de partos en servicios,cesareas,2022-02-01,1,1
SUCRE,atencion de partos en servicios,cesareas,2022-02-01,234,234
TARABUCO,atencion de partos en servicios,cesareas,2022-02-01,1,1
TARIJA,atencion de partos en servicios,cesareas,2022-02-01,187,187
TARVITA,atencion de partos en servicios,cesareas,2022-02-01,3,3
TIQUIPAYA,atencion de partos en servicios,cesareas,2022-02-01,31,31
TOTORA(CBBA),atencion de partos en servicios,cesareas,2022-02-01,4,4
TRINIDAD,atencion de partos en servicios,cesareas,2022-02-01,141,141
TUPIZA,atencion de partos en servicios,cesareas,2022-02-01,14,14
UNCIA,atencion de partos en servicios,cesareas,2022-02-01,6,6
UYUNI,atencion de partos en servicios,cesareas,2022-02-01,4,4
VALLEGRANDE,atencion de partos en servicios,cesareas,2022-02-01,14,14
VIACHA,atencion de partos en servicios,cesareas,2022-02-01,19,19
VILLA MONTES,atencion de partos en servicios,cesareas,2022-02-01,28,28
VILLA TUNARI,atencion de partos en servicios,cesareas,2022-02-01,40,40
VILLAZON,atencion de partos en servicios,cesareas,2022-02-01,7,7
VINTO,atencion de partos en servicios,cesareas,2022-02-01,11,11
WARNES,atencion de partos en servicios,cesareas,2022-02-01,36,36
YACUIBA,atencion de partos en servicios,cesareas,2022-02-01,62,62
YAPACANI,atencion de partos en servicios,cesareas,2022-02-01,40,40
ACHACACHI,atencion de partos en servicios,cesareas,2022-03-01,14,14
AIQUILE,atencion de partos en servicios,cesareas,2022-03-01,7,7
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2022-03-01,13,13
ATOCHA,atencion de partos en servicios,cesareas,2022-03-01,3,3
AZURDUY,atencion de partos en servicios,cesareas,2022-03-01,1,1
BAURES,atencion de partos en servicios,cesareas,2022-03-01,2,2
BERMEJO,atencion de partos en servicios,cesareas,2022-03-01,27,27
CAMARGO,atencion de partos en servicios,cesareas,2022-03-01,11,11
CAMIRI,atencion de partos en servicios,cesareas,2022-03-01,49,49
CARACOLLO,atencion de partos en servicios,cesareas,2022-03-01,3,3
CARANAVI,atencion de partos en servicios,cesareas,2022-03-01,32,32
CHALLAPATA,atencion de partos en servicios,cesareas,2022-03-01,16,16
CHARAGUA,atencion de partos en servicios,cesareas,2022-03-01,16,16
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2022-03-01,6,6
CLIZA,atencion de partos en servicios,cesareas,2022-03-01,17,17
COBIJA,atencion de partos en servicios,cesareas,2022-03-01,79,79
COCHABAMBA,atencion de partos en servicios,cesareas,2022-03-01,809,809
COLCAPIRHUA,atencion de partos en servicios,cesareas,2022-03-01,12,12
COMARAPA,atencion de partos en servicios,cesareas,2022-03-01,12,12
CONCEPCION,atencion de partos en servicios,cesareas,2022-03-01,6,6
COROICO,atencion de partos en servicios,cesareas,2022-03-01,6,6
COTOCA,atencion de partos en servicios,cesareas,2022-03-01,21,21
CUATRO CAÑADAS,atencion de partos en servicios,cesareas,2022-03-01,10,10
EL ALTO,atencion de partos en servicios,cesareas,2022-03-01,375,375
EL TORNO,atencion de partos en servicios,cesareas,2022-03-01,51,51
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2022-03-01,6,6
ESCOMA,atencion de partos en servicios,cesareas,2022-03-01,2,2
GUANAY,atencion de partos en servicios,cesareas,2022-03-01,1,1
GUAYARAMERIN,atencion de partos en servicios,cesareas,2022-03-01,37,37
HUANUNI,atencion de partos en servicios,cesareas,2022-03-01,18,18
LA GUARDIA,atencion de partos en servicios,cesareas,2022-03-01,38,38
LA PAZ,atencion de partos en servicios,cesareas,2022-03-01,679,679
LLALLAGUA,atencion de partos en servicios,cesareas,2022-03-01,26,26
MAGDALENA,atencion de partos en servicios,cesareas,2022-03-01,1,1
MAIRANA,atencion de partos en servicios,cesareas,2022-03-01,7,7
MINEROS,atencion de partos en servicios,cesareas,2022-03-01,3,3
MIZQUE,atencion de partos en servicios,cesareas,2022-03-01,10,10
MONTEAGUDO,atencion de partos en servicios,cesareas,2022-03-01,23,23
MONTERO,atencion de partos en servicios,cesareas,2022-03-01,208,208
ORURO,atencion de partos en servicios,cesareas,2022-03-01,326,326
PADILLA,atencion de partos en servicios,cesareas,2022-03-01,7,7
PAILON,atencion de partos en servicios,cesareas,2022-03-01,11,11
PATACAMAYA,atencion de partos en servicios,cesareas,2022-03-01,3,3
PORTACHUELO,atencion de partos en servicios,cesareas,2022-03-01,17,17
POTOSI,atencion de partos en servicios,cesareas,2022-03-01,238,238
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2022-03-01,6,6
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2022-03-01,15,15
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2022-03-01,55,55
PUNATA,atencion de partos en servicios,cesareas,2022-03-01,47,47
QUILLACOLLO,atencion de partos en servicios,cesareas,2022-03-01,82,82
RIBERALTA,atencion de partos en servicios,cesareas,2022-03-01,145,145
ROBORE,atencion de partos en servicios,cesareas,2022-03-01,13,13
RURRENABAQUE,atencion de partos en servicios,cesareas,2022-03-01,20,20
SACABA,atencion de partos en servicios,cesareas,2022-03-01,89,89
SAN BORJA,atencion de partos en servicios,cesareas,2022-03-01,21,21
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2022-03-01,8,8
SAN CARLOS,atencion de partos en servicios,cesareas,2022-03-01,19,19
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2022-03-01,36,36
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2022-03-01,3,3
SAN JOAQUIN,atencion de partos en servicios,cesareas,2022-03-01,7,7
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2022-03-01,24,24
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2022-03-01,2,2
SAN JULIAN,atencion de partos en servicios,cesareas,2022-03-01,9,9
SAN MATIAS,atencion de partos en servicios,cesareas,2022-03-01,3,3
SAN RAMON BENI,atencion de partos en servicios,cesareas,2022-03-01,1,1
SAN RAMON SCZ,atencion de partos en servicios,cesareas,2022-03-01,6,6
SANTA ANA,atencion de partos en servicios,cesareas,2022-03-01,24,24
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2022-03-01,2169,2169
SHINAOTA,atencion de partos en servicios,cesareas,2022-03-01,22,22
SUCRE,atencion de partos en servicios,cesareas,2022-03-01,257,257
TARABUCO,atencion de partos en servicios,cesareas,2022-03-01,3,3
TARIJA,atencion de partos en servicios,cesareas,2022-03-01,177,177
TARVITA,atencion de partos en servicios,cesareas,2022-03-01,1,1
TIQUIPAYA,atencion de partos en servicios,cesareas,2022-03-01,37,37
TOTORA(CBBA),atencion de partos en servicios,cesareas,2022-03-01,3,3
TRINIDAD,atencion de partos en servicios,cesareas,2022-03-01,168,168
TUPIZA,atencion de partos en servicios,cesareas,2022-03-01,15,15
UNCIA,atencion de partos en servicios,cesareas,2022-03-01,4,4
UYUNI,atencion de partos en servicios,cesareas,2022-03-01,8,8
VALLEGRANDE,atencion de partos en servicios,cesareas,2022-03-01,25,25
VIACHA,atencion de partos en servicios,cesareas,2022-03-01,20,20
VILLA MONTES,atencion de partos en servicios,cesareas,2022-03-01,39,39
VILLA TUNARI,atencion de partos en servicios,cesareas,2022-03-01,47,47
VILLAZON,atencion de partos en servicios,cesareas,2022-03-01,17,17
VINTO,atencion de partos en servicios,cesareas,2022-03-01,10,10
WARNES,atencion de partos en servicios,cesareas,2022-03-01,49,49
YACUIBA,atencion de partos en servicios,cesareas,2022-03-01,79,79
YAPACANI,atencion de partos en servicios,cesareas,2022-03-01,41,41
ACHACACHI,atencion de partos en servicios,cesareas,2022-04-01,6,6
AIQUILE,atencion de partos en servicios,cesareas,2022-04-01,6,6
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2022-04-01,24,24
ATOCHA,atencion de partos en servicios,cesareas,2022-04-01,3,3
AZURDUY,atencion de partos en servicios,cesareas,2022-04-01,1,1
BAURES,atencion de partos en servicios,cesareas,2022-04-01,2,2
BERMEJO,atencion de partos en servicios,cesareas,2022-04-01,31,31
CAMARGO,atencion de partos en servicios,cesareas,2022-04-01,12,12
CAMIRI,atencion de partos en servicios,cesareas,2022-04-01,52,52
CARACOLLO,atencion de partos en servicios,cesareas,2022-04-01,3,3
CARANAVI,atencion de partos en servicios,cesareas,2022-04-01,25,25
CHALLAPATA,atencion de partos en servicios,cesareas,2022-04-01,10,10
CHARAGUA,atencion de partos en servicios,cesareas,2022-04-01,9,9
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2022-04-01,9,9
CLIZA,atencion de partos en servicios,cesareas,2022-04-01,12,12
COBIJA,atencion de partos en servicios,cesareas,2022-04-01,74,74
COCHABAMBA,atencion de partos en servicios,cesareas,2022-04-01,771,771
COLCAPIRHUA,atencion de partos en servicios,cesareas,2022-04-01,16,16
COMARAPA,atencion de partos en servicios,cesareas,2022-04-01,13,13
CONCEPCION,atencion de partos en servicios,cesareas,2022-04-01,8,8
COROICO,atencion de partos en servicios,cesareas,2022-04-01,6,6
COTOCA,atencion de partos en servicios,cesareas,2022-04-01,20,20
CUATRO CAÑADAS,atencion de partos en servicios,cesareas,2022-04-01,4,4
EL ALTO,atencion de partos en servicios,cesareas,2022-04-01,414,414
EL TORNO,atencion de partos en servicios,cesareas,2022-04-01,53,53
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2022-04-01,6,6
ESCOMA,atencion de partos en servicios,cesareas,2022-04-01,3,3
GUANAY,atencion de partos en servicios,cesareas,2022-04-01,3,3
GUAYARAMERIN,atencion de partos en servicios,cesareas,2022-04-01,49,49
HUANUNI,atencion de partos en servicios,cesareas,2022-04-01,18,18
LA GUARDIA,atencion de partos en servicios,cesareas,2022-04-01,32,32
LA PAZ,atencion de partos en servicios,cesareas,2022-04-01,691,691
LLALLAGUA,atencion de partos en servicios,cesareas,2022-04-01,19,19
MAGDALENA,atencion de partos en servicios,cesareas,2022-04-01,1,1
MAIRANA,atencion de partos en servicios,cesareas,2022-04-01,4,4
MINEROS,atencion de partos en servicios,cesareas,2022-04-01,1,1
MIZQUE,atencion de partos en servicios,cesareas,2022-04-01,7,7
MONTEAGUDO,atencion de partos en servicios,cesareas,2022-04-01,22,22
MONTERO,atencion de partos en servicios,cesareas,2022-04-01,261,261
ORURO,atencion de partos en servicios,cesareas,2022-04-01,312,312
PADILLA,atencion de partos en servicios,cesareas,2022-04-01,9,9
PAILON,atencion de partos en servicios,cesareas,2022-04-01,12,12
PATACAMAYA,atencion de partos en servicios,cesareas,2022-04-01,4,4
PORTACHUELO,atencion de partos en servicios,cesareas,2022-04-01,17,17
POTOSI,atencion de partos en servicios,cesareas,2022-04-01,196,196
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2022-04-01,10,10
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2022-04-01,21,21
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2022-04-01,47,47
PUNATA,atencion de partos en servicios,cesareas,2022-04-01,45,45
QUILLACOLLO,atencion de partos en servicios,cesareas,2022-04-01,61,61
RIBERALTA,atencion de partos en servicios,cesareas,2022-04-01,129,129
ROBORE,atencion de partos en servicios,cesareas,2022-04-01,12,12
RURRENABAQUE,atencion de partos en servicios,cesareas,2022-04-01,18,18
SACABA,atencion de partos en servicios,cesareas,2022-04-01,87,87
SAN BORJA,atencion de partos en servicios,cesareas,2022-04-01,27,27
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2022-04-01,9,9
SAN CARLOS,atencion de partos en servicios,cesareas,2022-04-01,12,12
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2022-04-01,45,45
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2022-04-01,8,8
SAN JOAQUIN,atencion de partos en servicios,cesareas,2022-04-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2022-04-01,22,22
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2022-04-01,2,2
SAN JULIAN,atencion de partos en servicios,cesareas,2022-04-01,11,11
SAN MATIAS,atencion de partos en servicios,cesareas,2022-04-01,4,4
SAN RAMON BENI,atencion de partos en servicios,cesareas,2022-04-01,6,6
SAN RAMON SCZ,atencion de partos en servicios,cesareas,2022-04-01,1,1
SANTA ANA,atencion de partos en servicios,cesareas,2022-04-01,26,26
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2022-04-01,2196,2196
SHINAOTA,atencion de partos en servicios,cesareas,2022-04-01,18,18
SUCRE,atencion de partos en servicios,cesareas,2022-04-01,236,236
TARABUCO,atencion de partos en servicios,cesareas,2022-04-01,1,1
TARIJA,atencion de partos en servicios,cesareas,2022-04-01,213,213
TIQUIPAYA,atencion de partos en servicios,cesareas,2022-04-01,25,25
TOTORA(CBBA),atencion de partos en servicios,cesareas,2022-04-01,2,2
TRINIDAD,atencion de partos en servicios,cesareas,2022-04-01,203,203
TUPIZA,atencion de partos en servicios,cesareas,2022-04-01,21,21
UNCIA,atencion de partos en servicios,cesareas,2022-04-01,1,1
UYUNI,atencion de partos en servicios,cesareas,2022-04-01,13,13
VALLEGRANDE,atencion de partos en servicios,cesareas,2022-04-01,20,20
VIACHA,atencion de partos en servicios,cesareas,2022-04-01,29,29
VILLA MONTES,atencion de partos en servicios,cesareas,2022-04-01,27,27
VILLA TUNARI,atencion de partos en servicios,cesareas,2022-04-01,56,56
VILLAZON,atencion de partos en servicios,cesareas,2022-04-01,7,7
VINTO,atencion de partos en servicios,cesareas,2022-04-01,10,10
WARNES,atencion de partos en servicios,cesareas,2022-04-01,57,57
YACUIBA,atencion de partos en servicios,cesareas,2022-04-01,55,55
YAPACANI,atencion de partos en servicios,cesareas,2022-04-01,28,28
ACHACACHI,atencion de partos en servicios,cesareas,2022-05-01,5,5
AIQUILE,atencion de partos en servicios,cesareas,2022-05-01,9,9
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2022-05-01,22,22
AZURDUY,atencion de partos en servicios,cesareas,2022-05-01,1,1
BAURES,atencion de partos en servicios,cesareas,2022-05-01,1,1
BERMEJO,atencion de partos en servicios,cesareas,2022-05-01,30,30
CAMARGO,atencion de partos en servicios,cesareas,2022-05-01,12,12
CAMIRI,atencion de partos en servicios,cesareas,2022-05-01,56,56
CARACOLLO,atencion de partos en servicios,cesareas,2022-05-01,3,3
CARANAVI,atencion de partos en servicios,cesareas,2022-05-01,31,31
CHALLAPATA,atencion de partos en servicios,cesareas,2022-05-01,15,15
CHARAGUA,atencion de partos en servicios,cesareas,2022-05-01,8,8
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2022-05-01,1,1
CLIZA,atencion de partos en servicios,cesareas,2022-05-01,16,16
COBIJA,atencion de partos en servicios,cesareas,2022-05-01,63,63
COCHABAMBA,atencion de partos en servicios,cesareas,2022-05-01,744,744
COLCAPIRHUA,atencion de partos en servicios,cesareas,2022-05-01,21,21
COMARAPA,atencion de partos en servicios,cesareas,2022-05-01,12,12
CONCEPCION,atencion de partos en servicios,cesareas,2022-05-01,6,6
COROICO,atencion de partos en servicios,cesareas,2022-05-01,6,6
COTOCA,atencion de partos en servicios,cesareas,2022-05-01,15,15
CUATRO CAÑADAS,atencion de partos en servicios,cesareas,2022-05-01,3,3
EL ALTO,atencion de partos en servicios,cesareas,2022-05-01,379,379
EL TORNO,atencion de partos en servicios,cesareas,2022-05-01,45,45
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2022-05-01,10,10
ESCOMA,atencion de partos en servicios,cesareas,2022-05-01,2,2
GUAYARAMERIN,atencion de partos en servicios,cesareas,2022-05-01,50,50
HUANUNI,atencion de partos en servicios,cesareas,2022-05-01,12,12
LA GUARDIA,atencion de partos en servicios,cesareas,2022-05-01,30,30
LA PAZ,atencion de partos en servicios,cesareas,2022-05-01,732,732
LLALLAGUA,atencion de partos en servicios,cesareas,2022-05-01,23,23
MAGDALENA,atencion de partos en servicios,cesareas,2022-05-01,2,2
MINEROS,atencion de partos en servicios,cesareas,2022-05-01,1,1
MIZQUE,atencion de partos en servicios,cesareas,2022-05-01,3,3
MONTEAGUDO,atencion de partos en servicios,cesareas,2022-05-01,23,23
MONTERO,atencion de partos en servicios,cesareas,2022-05-01,416,416
ORURO,atencion de partos en servicios,cesareas,2022-05-01,316,316
PADILLA,atencion de partos en servicios,cesareas,2022-05-01,10,10
PAILON,atencion de partos en servicios,cesareas,2022-05-01,16,16
PATACAMAYA,atencion de partos en servicios,cesareas,2022-05-01,2,2
PORTACHUELO,atencion de partos en servicios,cesareas,2022-05-01,15,15
POTOSI,atencion de partos en servicios,cesareas,2022-05-01,198,198
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2022-05-01,5,5
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2022-05-01,16,16
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2022-05-01,40,40
PUNATA,atencion de partos en servicios,cesareas,2022-05-01,53,53
QUILLACOLLO,atencion de partos en servicios,cesareas,2022-05-01,105,105
RIBERALTA,atencion de partos en servicios,cesareas,2022-05-01,109,109
