municipality,group,variable,month,RN con alojamiento conjunto,TOTAL
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,20,20
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,1,1
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,9,9
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,12,12
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,2,2
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,63,63
CARAPARI,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,7,7
CARIPUYO,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,5,5
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,9,9
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,45,45
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,5,5
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,14,14
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,5,5
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,39,39
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,111,111
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,1017,1017
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,26,26
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,5,5
COLQUECHACA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,2,2
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,30,30
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,40,40
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,14,14
CORQUE,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,4,4
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,11,11
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,84,84
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,25,25
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,1110,1110
EL CHORO,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,2,2
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,12,12
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,84,84
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,12,12
ENTRE RIOS CBBA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,30,30
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,6,6
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,1,1
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,3,3
GAIOC JATUN AYLLU YURA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,2,2
GUAYARAMERIN,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,67,67
GUTIERREZ,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,2,2
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,24,24
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,3,3
INGAVI (HUMAITA),atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,1,1
JESUS DE MACHACA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,1,1
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,94,94
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,966,966
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,4,4
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,74,74
LORETO,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,1,1
MACHACAMARCA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,1,1
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,13,13
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,19,19
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,17,17
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,42,42
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,30,30
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,1,1
OCURI,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,6,6
OKINAWA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,5,5
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,427,427
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,16,16
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,28,28
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,2,2
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,21,21
PAZÑA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,1,1
POOPO,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,1,1
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,7,7
POROMA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,5,5
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,32,32
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,424,424
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,3,3
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,9,9
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,4,4
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,150,150
PUNA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,11,11
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,80,80
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,183,183
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,5,5
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,11,11
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,288,288
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,29,29
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,46,46
SABAYA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,10,10
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,66,66
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,7,7
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,5,5
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,4,4
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,7,7
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,59,59
SAN BUENA VENTURA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,21,21
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,1,1
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,27,27
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,95,95
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,11,11
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,43,43
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,1,1
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,50,50
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,2,2
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,7,7
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,26,26
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,6,6
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,16,16
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,8,8
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,13,13
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,2197,2197
SANTA ROSA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,13,13
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,3,3
SANTUARIO DE QUILLACAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,1,1
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,9,9
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,6,6
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,296,296
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,8,8
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,287,287
TINGUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,1,1
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,68,68
TOLEDO,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,2,2
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,2,2
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,7,7
TORO TORO,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,10,10
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,17,17
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,296,296
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,1,1
TURCO,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,1,1
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,12,12
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,7,7
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,34,34
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,6,6
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,56,56
VILA VILA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,2,2
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,78,78
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,7,7
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,93,93
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,46,46
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,44,44
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,2,2
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,95,95
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,135,135
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2022-03-01,92,92
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,26,26
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,25,25
ALCALA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,2,2
ANDAMARCA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,1,1
ARQUE,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,57,57
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,4,4
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,7,7
BELEN DE ANDAMARCA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,2,2
BELLA FLOR,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,1,1
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,44,44
BETANZOS,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,17,17
BOLPEBRA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,1,1
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,1,1
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,13,13
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,16,16
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,3,3
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,20,20
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,3,3
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,10,10
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,16,16
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,5,5
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,45,45
CARAPARI,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,6,6
CARIPUYO,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,9,9
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,40,40
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,5,5
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,23,23
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,5,5
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,29,29
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,91,91
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,1080,1080
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,28,28
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,5,5
COLQUECHACA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,13,13
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,25,25
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,38,38
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,15,15
CORQUE,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,1,1
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,4,4
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,73,73
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,13,13
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,1136,1136
EL CHORO,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,1,1
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,8,8
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,71,71
EL VILLAR,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,12,12
ENTRE RIOS CBBA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,21,21
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,9,9
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,5,5
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,2,2
GUAYARAMERIN,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,78,78
HUACHACALLA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,1,1
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,25,25
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,5,5
JESUS DE MACHACA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,1,1
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,90,90
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,913,913
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,2,2
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,52,52
LORETO,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,2,2
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,20,20
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,7,7
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,16,16
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,42,42
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,53,53
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,3,3
OCURI,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,9,9
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,444,444
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,14,14
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,33,33
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,3,3
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,26,26
POOPO,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,1,1
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,14,14
POROMA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,5,5
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,25,25
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,2,2
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,367,367
PUERTO ACOSTA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,1,1
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,5,5
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,19,19
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,10,10
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,144,144
PUNA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,7,7
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,62,62
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,156,156
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,10,10
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,267,267
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,23,23
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,45,45
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,193,193
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,9,9
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,8,8
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,71,71
SAN BUENA VENTURA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,18,18
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,36,36
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,94,94
SAN JAVIER(BNI),atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,1,1
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,9,9
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,35,35
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,1,1
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,67,67
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,2,2
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,13,13
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,20,20
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,2,2
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,7,7
SAN PEDRO,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,2,2
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,6,6
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,13,13
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,4,4
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,2178,2178
SANTA ROSA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,12,12
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,5,5
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,12,12
SORACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,2,2
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,295,295
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,5,5
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,317,317
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,2,2
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,61,61
TOLEDO,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,2,2
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,7,7
TORO TORO,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,7,7
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,19,19
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,303,303
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,51,51
TURCO,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,3,3
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,7,7
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,6,6
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,51,51
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,26,26
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,63,63
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,58,58
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,4,4
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,88,88
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,50,50
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,58,58
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,4,4
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,97,97
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,81,81
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2022-04-01,64,64
ACACIO,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,1,1
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,26,26
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,27,27
ALCALA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,2,2
ARQUE,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,62,62
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,5,5
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,7,7
BELLA FLOR,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,1,1
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,34,34
BETANZOS,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,27,27
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,4,4
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,10,10
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,19,19
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,2,2
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,20,20
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,5,5
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,20,20
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,15,15
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,65,65
CARAPARI,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,4,4
CARIPUYO,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,1,1
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,5,5
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,47,47
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,2,2
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,7,7
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,7,7
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,28,28
