municipality,group,variable,month,Cesáreas,TOTAL
VALLEGRANDE,atencion de partos en servicios,cesareas,2018-03-01,18,18
VIACHA,atencion de partos en servicios,cesareas,2018-03-01,8,8
VILLA MONTES,atencion de partos en servicios,cesareas,2018-03-01,46,46
VILLA TUNARI,atencion de partos en servicios,cesareas,2018-03-01,25,25
VILLAZON,atencion de partos en servicios,cesareas,2018-03-01,11,11
VINTO,atencion de partos en servicios,cesareas,2018-03-01,2,2
WARNES,atencion de partos en servicios,cesareas,2018-03-01,28,28
YACUIBA,atencion de partos en servicios,cesareas,2018-03-01,102,102
YAPACANI,atencion de partos en servicios,cesareas,2018-03-01,43,43
YOTALA,atencion de partos en servicios,cesareas,2018-03-01,1,1
ACHACACHI,atencion de partos en servicios,cesareas,2018-04-01,3,3
AIQUILE,atencion de partos en servicios,cesareas,2018-04-01,6,6
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2018-04-01,9,9
BERMEJO,atencion de partos en servicios,cesareas,2018-04-01,15,15
BETANZOS,atencion de partos en servicios,cesareas,2018-04-01,1,1
CABEZAS,atencion de partos en servicios,cesareas,2018-04-01,3,3
CAMARGO,atencion de partos en servicios,cesareas,2018-04-01,9,9
CAMIRI,atencion de partos en servicios,cesareas,2018-04-01,67,67
CARACOLLO,atencion de partos en servicios,cesareas,2018-04-01,1,1
CARANAVI,atencion de partos en servicios,cesareas,2018-04-01,17,17
CHALLAPATA,atencion de partos en servicios,cesareas,2018-04-01,18,18
CHARAGUA,atencion de partos en servicios,cesareas,2018-04-01,4,4
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2018-04-01,1,1
CLIZA,atencion de partos en servicios,cesareas,2018-04-01,7,7
COBIJA,atencion de partos en servicios,cesareas,2018-04-01,89,89
COCHABAMBA,atencion de partos en servicios,cesareas,2018-04-01,871,871
COLCAPIRHUA,atencion de partos en servicios,cesareas,2018-04-01,18,18
COMARAPA,atencion de partos en servicios,cesareas,2018-04-01,17,17
COROICO,atencion de partos en servicios,cesareas,2018-04-01,2,2
COTOCA,atencion de partos en servicios,cesareas,2018-04-01,14,14
CULPINA,atencion de partos en servicios,cesareas,2018-04-01,4,4
EL ALTO,atencion de partos en servicios,cesareas,2018-04-01,406,406
EL TORNO,atencion de partos en servicios,cesareas,2018-04-01,44,44
GUANAY,atencion de partos en servicios,cesareas,2018-04-01,4,4
GUAYARAMERIN,atencion de partos en servicios,cesareas,2018-04-01,66,66
HUANUNI,atencion de partos en servicios,cesareas,2018-04-01,13,13
LA PAZ,atencion de partos en servicios,cesareas,2018-04-01,773,773
LLALLAGUA,atencion de partos en servicios,cesareas,2018-04-01,15,15
MAGDALENA,atencion de partos en servicios,cesareas,2018-04-01,1,1
MAIRANA,atencion de partos en servicios,cesareas,2018-04-01,9,9
MINEROS,atencion de partos en servicios,cesareas,2018-04-01,2,2
MIZQUE,atencion de partos en servicios,cesareas,2018-04-01,15,15
MONTEAGUDO,atencion de partos en servicios,cesareas,2018-04-01,10,10
MONTERO,atencion de partos en servicios,cesareas,2018-04-01,246,246
ORURO,atencion de partos en servicios,cesareas,2018-04-01,325,325
PADILLA,atencion de partos en servicios,cesareas,2018-04-01,12,12
PAILON,atencion de partos en servicios,cesareas,2018-04-01,10,10
PORTACHUELO,atencion de partos en servicios,cesareas,2018-04-01,26,26
POTOSI,atencion de partos en servicios,cesareas,2018-04-01,173,173
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2018-04-01,6,6
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2018-04-01,27,27
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2018-04-01,37,37
PUNATA,atencion de partos en servicios,cesareas,2018-04-01,37,37
QUILLACOLLO,atencion de partos en servicios,cesareas,2018-04-01,58,58
REYES,atencion de partos en servicios,cesareas,2018-04-01,6,6
RIBERALTA,atencion de partos en servicios,cesareas,2018-04-01,116,116
ROBORE,atencion de partos en servicios,cesareas,2018-04-01,14,14
RURRENABAQUE,atencion de partos en servicios,cesareas,2018-04-01,11,11
SACABA,atencion de partos en servicios,cesareas,2018-04-01,75,75
SAN BORJA,atencion de partos en servicios,cesareas,2018-04-01,22,22
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2018-04-01,3,3
SAN CARLOS,atencion de partos en servicios,cesareas,2018-04-01,7,7
SAN IGNACIO,atencion de partos en servicios,cesareas,2018-04-01,4,4
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2018-04-01,45,45
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2018-04-01,1,1
SAN JOAQUIN,atencion de partos en servicios,cesareas,2018-04-01,3,3
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2018-04-01,21,21
SAN JULIAN,atencion de partos en servicios,cesareas,2018-04-01,12,12
SAN LUCAS,atencion de partos en servicios,cesareas,2018-04-01,2,2
SAN MATIAS,atencion de partos en servicios,cesareas,2018-04-01,3,3
SAN RAMON BENI,atencion de partos en servicios,cesareas,2018-04-01,2,2
SAN RAMON SCZ,atencion de partos en servicios,cesareas,2018-04-01,2,2
SANTA ANA,atencion de partos en servicios,cesareas,2018-04-01,15,15
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2018-04-01,2471,2471
SHINAOTA,atencion de partos en servicios,cesareas,2018-04-01,11,11
SUCRE,atencion de partos en servicios,cesareas,2018-04-01,238,238
TARABUCO,atencion de partos en servicios,cesareas,2018-04-01,1,1
TARIJA,atencion de partos en servicios,cesareas,2018-04-01,209,209
TARVITA,atencion de partos en servicios,cesareas,2018-04-01,4,4
TIQUIPAYA,atencion de partos en servicios,cesareas,2018-04-01,40,40
TRINIDAD,atencion de partos en servicios,cesareas,2018-04-01,160,160
TUPIZA,atencion de partos en servicios,cesareas,2018-04-01,22,22
UNCIA,atencion de partos en servicios,cesareas,2018-04-01,8,8
UYUNI,atencion de partos en servicios,cesareas,2018-04-01,8,8
VALLEGRANDE,atencion de partos en servicios,cesareas,2018-04-01,19,19
VIACHA,atencion de partos en servicios,cesareas,2018-04-01,7,7
VILLA MONTES,atencion de partos en servicios,cesareas,2018-04-01,38,38
VILLA TUNARI,atencion de partos en servicios,cesareas,2018-04-01,30,30
VILLAZON,atencion de partos en servicios,cesareas,2018-04-01,10,10
VINTO,atencion de partos en servicios,cesareas,2018-04-01,2,2
WARNES,atencion de partos en servicios,cesareas,2018-04-01,29,29
YACUIBA,atencion de partos en servicios,cesareas,2018-04-01,82,82
YAPACANI,atencion de partos en servicios,cesareas,2018-04-01,53,53
AIQUILE,atencion de partos en servicios,cesareas,2018-05-01,5,5
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2018-05-01,15,15
BAURES,atencion de partos en servicios,cesareas,2018-05-01,1,1
BERMEJO,atencion de partos en servicios,cesareas,2018-05-01,44,44
BETANZOS,atencion de partos en servicios,cesareas,2018-05-01,1,1
CABEZAS,atencion de partos en servicios,cesareas,2018-05-01,2,2
CAMARGO,atencion de partos en servicios,cesareas,2018-05-01,2,2
CAMIRI,atencion de partos en servicios,cesareas,2018-05-01,56,56
CARACOLLO,atencion de partos en servicios,cesareas,2018-05-01,4,4
CARANAVI,atencion de partos en servicios,cesareas,2018-05-01,24,24
CHALLAPATA,atencion de partos en servicios,cesareas,2018-05-01,6,6
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2018-05-01,5,5
CLIZA,atencion de partos en servicios,cesareas,2018-05-01,15,15
COBIJA,atencion de partos en servicios,cesareas,2018-05-01,52,52
COCHABAMBA,atencion de partos en servicios,cesareas,2018-05-01,870,870
COLCAPIRHUA,atencion de partos en servicios,cesareas,2018-05-01,22,22
COMARAPA,atencion de partos en servicios,cesareas,2018-05-01,13,13
COROICO,atencion de partos en servicios,cesareas,2018-05-01,1,1
COTOCA,atencion de partos en servicios,cesareas,2018-05-01,14,14
CULPINA,atencion de partos en servicios,cesareas,2018-05-01,7,7
EL ALTO,atencion de partos en servicios,cesareas,2018-05-01,400,400
EL TORNO,atencion de partos en servicios,cesareas,2018-05-01,42,42
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2018-05-01,6,6
GUAYARAMERIN,atencion de partos en servicios,cesareas,2018-05-01,48,48
HUANUNI,atencion de partos en servicios,cesareas,2018-05-01,16,16
LA PAZ,atencion de partos en servicios,cesareas,2018-05-01,752,752
LLALLAGUA,atencion de partos en servicios,cesareas,2018-05-01,17,17
MAGDALENA,atencion de partos en servicios,cesareas,2018-05-01,9,9
MAIRANA,atencion de partos en servicios,cesareas,2018-05-01,6,6
MIZQUE,atencion de partos en servicios,cesareas,2018-05-01,4,4
MONTEAGUDO,atencion de partos en servicios,cesareas,2018-05-01,11,11
MONTERO,atencion de partos en servicios,cesareas,2018-05-01,222,222
ORURO,atencion de partos en servicios,cesareas,2018-05-01,309,309
PADILLA,atencion de partos en servicios,cesareas,2018-05-01,1,1
PAILON,atencion de partos en servicios,cesareas,2018-05-01,10,10
PORTACHUELO,atencion de partos en servicios,cesareas,2018-05-01,22,22
POTOSI,atencion de partos en servicios,cesareas,2018-05-01,165,165
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2018-05-01,9,9
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2018-05-01,10,10
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2018-05-01,37,37
PUNATA,atencion de partos en servicios,cesareas,2018-05-01,26,26
QUILLACOLLO,atencion de partos en servicios,cesareas,2018-05-01,43,43
REYES,atencion de partos en servicios,cesareas,2018-05-01,2,2
RIBERALTA,atencion de partos en servicios,cesareas,2018-05-01,96,96
ROBORE,atencion de partos en servicios,cesareas,2018-05-01,20,20
RURRENABAQUE,atencion de partos en servicios,cesareas,2018-05-01,12,12
SACABA,atencion de partos en servicios,cesareas,2018-05-01,76,76
SAN BORJA,atencion de partos en servicios,cesareas,2018-05-01,19,19
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2018-05-01,5,5
SAN CARLOS,atencion de partos en servicios,cesareas,2018-05-01,7,7
SAN IGNACIO,atencion de partos en servicios,cesareas,2018-05-01,3,3
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2018-05-01,46,46
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2018-05-01,10,10
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2018-05-01,27,27
SAN JULIAN,atencion de partos en servicios,cesareas,2018-05-01,2,2
SAN LUCAS,atencion de partos en servicios,cesareas,2018-05-01,1,1
SAN RAMON BENI,atencion de partos en servicios,cesareas,2018-05-01,3,3
SAN RAMON SCZ,atencion de partos en servicios,cesareas,2018-05-01,3,3
SANTA ANA,atencion de partos en servicios,cesareas,2018-05-01,18,18
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2018-05-01,2298,2298
SANTA ROSA,atencion de partos en servicios,cesareas,2018-05-01,4,4
