department,municipality_id,municipality,year,month,population,value
Potosí,51302,Acacio,2008,1,Restauraciones,20
La Paz,20201,Achacachi,2008,1,Restauraciones,87
La Paz,20104,Achocalla,2008,1,Restauraciones,50
Cochabamba,30201,Aiquile,2008,1,Restauraciones,162
Chuquisaca,10404,Alcala,2008,1,Restauraciones,31
La Paz,20202,Ancoraimes,2008,1,Restauraciones,18
Oruro,41201,Andamarca,2008,1,Restauraciones,28
Oruro,40603,Antequera,2008,1,Restauraciones,50
Cochabamba,30402,Anzaldo,2008,1,Restauraciones,28
La Paz,20701,Apolo,2008,1,Restauraciones,69
Potosí,51301,Arampampa,2008,1,Restauraciones,40
Cochabamba,30501,Arani,2008,1,Restauraciones,112
Cochabamba,30403,Arbieto,2008,1,Restauraciones,13
Cochabamba,30601,Arque,2008,1,Restauraciones,34
Santa Cruz,71501,Ascencion De Guarayos,2008,1,Restauraciones,36
Potosí,50802,Atocha,2008,1,Restauraciones,333
La Paz,20502,Ayata,2008,1,Restauraciones,3
La Paz,21303,Ayo Ayo,2008,1,Restauraciones,51
Cochabamba,30301,Ayopaya (v. De Independencia),2008,1,Restauraciones,97
La Paz,21203,Batallas,2008,1,Restauraciones,43
Beni,80802,Baures,2008,1,Restauraciones,37
Tarija,60202,Bermejo,2008,1,Restauraciones,415
Potosí,50301,Betanzos,2008,1,Restauraciones,141
Cochabamba,31501,Bolivar,2008,1,Restauraciones,27
Pando,90103,Bolpebra,2008,1,Restauraciones,18
Santa Cruz,70707,Boyuibe,2008,1,Restauraciones,29
Santa Cruz,70401,Buena Vista,2008,1,Restauraciones,43
Santa Cruz,70703,Cabezas,2008,1,Restauraciones,26
La Paz,20905,Cairoma,2008,1,Restauraciones,7
Potosí,51102,"Caiza ""d""",2008,1,Restauraciones,6
La Paz,21003,Cajuata,2008,1,Restauraciones,3
La Paz,20303,Calacoto,2008,1,Restauraciones,7
La Paz,21304,Calamarca,2008,1,Restauraciones,37
Chuquisaca,10701,Camargo,2008,1,Restauraciones,139
Chuquisaca,10901,Camataqui (c. Villa Abecia),2008,1,Restauraciones,23
Santa Cruz,70706,Camiri,2008,1,Restauraciones,416
Cochabamba,30701,Capinota,2008,1,Restauraciones,90
La Paz,20302,Caquiaviri,2008,1,Restauraciones,3
Oruro,40102,Caracollo,2008,1,Restauraciones,108
La Paz,22001,Caranavi,2008,1,Restauraciones,52
Tarija,60302,Carapari,2008,1,Restauraciones,228
Potosí,50702,Caripuyo,2008,1,Restauraciones,17
Santa Cruz,71403,Carmen Rivero Torrez,2008,1,Restauraciones,6
La Paz,21902,Catacora,2008,1,Restauraciones,1
Oruro,40201,Challapata,2008,1,Restauraciones,114
Potosí,50302,Chaqui,2008,1,Restauraciones,12
Santa Cruz,70702,Charagua,2008,1,Restauraciones,154
Potosí,50202,Chayanta,2008,1,Restauraciones,49
Cochabamba,31204,Chimore,2008,1,Restauraciones,71
La Paz,21101,Chulumani (v. De La Libertad),2008,1,Restauraciones,107
La Paz,20501,Chuma,2008,1,Restauraciones,58
Cochabamba,30801,Cliza,2008,1,Restauraciones,288
Pando,90101,Cobija,2008,1,Restauraciones,279
Cochabamba,30101,Cochabamba,2008,1,Restauraciones,7559
Cochabamba,30905,Colcapirhua,2008,1,Restauraciones,332
Potosí,50901,"Colcha ""k""",2008,1,Restauraciones,6
La Paz,21307,Collana,2008,1,Restauraciones,6
Cochabamba,31002,Colomi,2008,1,Restauraciones,71
Santa Cruz,70603,Colpa Belgica,2008,1,Restauraciones,99
Potosí,50401,Colquechaca,2008,1,Restauraciones,27
La Paz,21306,Colquencha,2008,1,Restauraciones,32
La Paz,21004,Colquiri,2008,1,Restauraciones,127
La Paz,20304,Comanche,2008,1,Restauraciones,5
Santa Cruz,71301,Comarapa,2008,1,Restauraciones,387
La Paz,20605,Combaya,2008,1,Restauraciones,7
Santa Cruz,71101,Concepcion,2008,1,Restauraciones,102
La Paz,21701,Copacabana,2008,1,Restauraciones,22
La Paz,21402,Coripata,2008,1,Restauraciones,29
La Paz,20301,Coro Coro,2008,1,Restauraciones,12
La Paz,21401,Coroico,2008,1,Restauraciones,244
Oruro,40301,Corque,2008,1,Restauraciones,40
