department,municipality_id,municipality,year,month,population,value
La Paz,20201,Achacachi,2016,1,Dias camas ocupadas maternidad,79
La Paz,20104,Achocalla,2016,1,Dias camas ocupadas maternidad,4
Cochabamba,30201,Aiquile,2016,1,Dias camas ocupadas maternidad,90
Chuquisaca,10404,Alcala,2016,1,Dias camas ocupadas maternidad,15
La Paz,22002,Alto Beni,2016,1,Dias camas ocupadas maternidad,9
La Paz,20202,Ancoraimes,2016,1,Dias camas ocupadas maternidad,4
Oruro,40603,Antequera,2016,1,Dias camas ocupadas maternidad,2
Cochabamba,30402,Anzaldo,2016,1,Dias camas ocupadas maternidad,3
La Paz,20701,Apolo,2016,1,Dias camas ocupadas maternidad,15
Cochabamba,30501,Arani,2016,1,Dias camas ocupadas maternidad,1
Cochabamba,30403,Arbieto,2016,1,Dias camas ocupadas maternidad,26
Cochabamba,30601,Arque,2016,1,Dias camas ocupadas maternidad,4
Santa Cruz,71501,Ascencion De Guarayos,2016,1,Dias camas ocupadas maternidad,191
Potosí,50802,Atocha,2016,1,Dias camas ocupadas maternidad,17
La Paz,20502,Ayata,2016,1,Dias camas ocupadas maternidad,1
La Paz,21303,Ayo Ayo,2016,1,Dias camas ocupadas maternidad,6
Cochabamba,30301,Ayopaya (v. De Independencia),2016,1,Dias camas ocupadas maternidad,43
Chuquisaca,10201,Azurduy,2016,1,Dias camas ocupadas maternidad,20
La Paz,21203,Batallas,2016,1,Dias camas ocupadas maternidad,10
Beni,80802,Baures,2016,1,Dias camas ocupadas maternidad,20
Pando,90104,Bella Flor,2016,1,Dias camas ocupadas maternidad,2
Tarija,60202,Bermejo,2016,1,Dias camas ocupadas maternidad,95
Potosí,50301,Betanzos,2016,1,Dias camas ocupadas maternidad,40
Santa Cruz,70707,Boyuibe,2016,1,Dias camas ocupadas maternidad,6
Santa Cruz,70401,Buena Vista,2016,1,Dias camas ocupadas maternidad,8
Santa Cruz,70703,Cabezas,2016,1,Dias camas ocupadas maternidad,18
La Paz,20905,Cairoma,2016,1,Dias camas ocupadas maternidad,6
Potosí,51102,"Caiza ""d""",2016,1,Dias camas ocupadas maternidad,12
La Paz,21003,Cajuata,2016,1,Dias camas ocupadas maternidad,17
La Paz,20303,Calacoto,2016,1,Dias camas ocupadas maternidad,1
La Paz,21304,Calamarca,2016,1,Dias camas ocupadas maternidad,7
Chuquisaca,10701,Camargo,2016,1,Dias camas ocupadas maternidad,259
Chuquisaca,10901,Camataqui (c. Villa Abecia),2016,1,Dias camas ocupadas maternidad,3
Santa Cruz,70706,Camiri,2016,1,Dias camas ocupadas maternidad,385
Cochabamba,30701,Capinota,2016,1,Dias camas ocupadas maternidad,28
Oruro,40102,Caracollo,2016,1,Dias camas ocupadas maternidad,29
La Paz,22001,Caranavi,2016,1,Dias camas ocupadas maternidad,144
Tarija,60302,Carapari,2016,1,Dias camas ocupadas maternidad,3
Potosí,50702,Caripuyo,2016,1,Dias camas ocupadas maternidad,8
Santa Cruz,71403,Carmen Rivero Torrez,2016,1,Dias camas ocupadas maternidad,8
Oruro,40201,Challapata,2016,1,Dias camas ocupadas maternidad,125
Potosí,50302,Chaqui,2016,1,Dias camas ocupadas maternidad,8
Santa Cruz,70702,Charagua,2016,1,Dias camas ocupadas maternidad,115
Potosí,50202,Chayanta,2016,1,Dias camas ocupadas maternidad,10
Cochabamba,31204,Chimore,2016,1,Dias camas ocupadas maternidad,15
La Paz,20203,Chua Cocani,2016,1,Dias camas ocupadas maternidad,3
La Paz,21101,Chulumani (v. De La Libertad),2016,1,Dias camas ocupadas maternidad,113
