municipality,group,variable,month,Niñas(os) de 6 meses con lactancia materna exclusiva,TOTAL
HUACHACALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,1,1
HUANUNI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,21,21
HUARACAJE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,3,3
HUARINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,1,1
HUAYLLAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,1,1
HUMANATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,1,1
ICHOCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,4,4
ICLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,3,3
INCAHUASI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,6,6
INGAVI (HUMAITA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,2,2
INQUISIVI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,4,4
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,1,1
IXIAMAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,3,3
JESUS DE MACHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,8,8
LA ASUNTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,5,5
LA GUARDIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,217,217
LA PAZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,608,608
LAGUNILLAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,7,7
LAJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,4,4
LAS CARRERAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,5,5
LICOMA PAMPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,1,1
LLALLAGUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,59,59
LLICA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,2,2
LORETO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,3,3
LURIBAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,6,6
MACHACAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,3,3
MAGDALENA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,13,13
MALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,3,3
MAPIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,26,26
MECAPACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,3,3
MINEROS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,3,3
MIZQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,9,9
MOCOMOCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,18,18
MOJOCOYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,4,4
MONTERO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,90,90
MOROCHATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,1,1
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,4,4
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,1,1
OCURI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,5,5
OKINAWA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,4,4
OMEREQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,1,1
ORURO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,332,332
PADCAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,9,9
PADILLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,10,10
PAILON,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,39,39
PALCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,9,9
PALOS BLANCOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,9,9
PAMPA AULLAGAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,2,2
PAMPA GRANDE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,13,13
PAPEL PAMPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,5,5
PATACAMAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,5,5
PAZÑA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,5,5
PELECHUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,1,1
POCOATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,22,22
POCONA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,13,13
POJO (CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,5,5
POOPO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,5,5
PORCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,28,28
POROMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,11,11
PORONGO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,9,9
PORTACHUELO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,10,10
PORVENIR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,10,10
POTOSI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,259,259
PRESTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,6,6
PUCARANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,19,19
PUERTO ACOSTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,1,1
PUERTO CARABUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,6,6
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,9,9
PUERTO PEREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,4,4
PUERTO QUIJARRO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,15,15
PUERTO RICO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,8,8
PUERTO VILLARROEL,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,15,15
PUNA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,12,12
PUNATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,14,14
QUILLACOLLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,127,127
QUIME,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,2,2
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,4,4
RAVELO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,21,21
REYES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,15,15
RIBERALTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,73,73
ROBORE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,12,12
RURRENABAQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,18,18
SABAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,3,3
SACABA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,127,127
SACABAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,1,1
SACACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,21,21
SAIPINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,13,13
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,11,11
SAMAIPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,7,7
SAN ANDRES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,9,9
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,5,5
SAN BENITO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,4,4
SAN BORJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,27,27
SAN BUENA VENTURA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,5,5
SAN CARLOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,19,19
SAN IGNACIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,20,20
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,37,37
SAN JAVIER(BNI),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,11,11
SAN JAVIER(STC),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,25,25
SAN JOAQUIN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,2,2
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,14,14
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,10,10
SAN JULIAN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,47,47
SAN LORENZO(PND),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,2,2
SAN LORENZO(TJA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,2,2
SAN LUCAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,40,40
SAN MATIAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,449,449
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,9,9
SAN PEDRO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,6,6
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,23,23
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,5,5
SAN PEDRO DE MACHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,20,20
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,4,4
SAN PEDRO(PND),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,3,3
SAN RAMON BENI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,9,9
SANTA ANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,11,11
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,795,795
SANTA ROSA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,9,9
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,22,22
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,2,2
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,8,8
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,1,1
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,2,2
SANTIVAÑES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,3,3
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,2,2
SAPAHAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,6,6
SENA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,10,10
SHINAOTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,4,4
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,16,16
SICAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,6,6
SIPE SIPE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,30,30
SOPACHUY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,6,6
SORACACHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,13,13
SORATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,12,12
SUCRE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,264,264
TACACOMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,3,3
TACOBAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,11,11
TACOPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,7,7
TAPACARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,11,11
TARABUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,17,17
TARACO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,2,2
TARATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,9,9
TARIJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,52,52
TARVITA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,6,6
TEOPONTE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,3,3
TIAHUANACU,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,18,18
TINGUIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,16,16
TIPUANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,2,2
TIQUIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,41,41
TIRAQUE (CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,10,10
TOCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,6,6
TODOS SANTOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,1,1
TOLATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,4,4
TOLEDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,9,9
TOMAVE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,9,9
TOMINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,9,9
TORO TORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,11,11
TOTORA(CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,14,14
TOTORA(ORR),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,4,4
TRIGAL,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,1,1
TRINIDAD,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,74,74
TUPIZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,32,32
TURCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,4,4
UMALA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,1,1
UNCIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,26,26
URUBICHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,8,8
UYUNI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,7,7
VACAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,7,7
VALLEGRANDE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,11,11
VIACHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,11,11
VILA VILA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,5,5
VILLA CHARCAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,3,3
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,2,2
VILLA RIVERO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,2,2
VILLA SERRANO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,6,6
VILLA TUNARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,47,47
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,4,4
VILLAZON,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,45,45
VINTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,24,24
VITICHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,9,9
WALDO BALLIVIAN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,6,6
WARNES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,114,114
YACO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,4,4
YACUIBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,35,35
YAMPARAEZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,12,12
YANACACHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,2,2
YAPACANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,288,288
YOCALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,1,1
YOTALA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,8,8
ZUDAÑEZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-04-01,9,9
ACACIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,2,2
ACHACACHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,12,12
ACHOCALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,12,12
AIQUILE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,23,23
ALALAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,1,1
ALCALA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,2,2
ALTO BENI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,17,17
ANCORAIMES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,6,6
ANDAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,5,5
ANZALDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,8,8
APOLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,11,11
ARAMPAMPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,3,3
ARANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,2,2
ARBIETO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,13,13
ARQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,6,6
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,9,9
ATOCHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,20,20
AUCAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,8,8
AYATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,11,11
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,21,21
AZURDUY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,5,5
BATALLAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,7,7
BAURES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,4,4
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,3,3
BELEN DE URMIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,1,1
BELLA FLOR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,5,5
BERMEJO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,7,7
BETANZOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,44,44
BOLIVAR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,1,1
BOYUIBE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,3,3
BUENA VISTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,19,19
CABEZAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,14,14
CAIROMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,5,5
"CAIZA ""D""",micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,12,12
CALAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,10,10
CAMARGO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,21,21
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,1,1
CAMIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,27,27
CAPINOTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,52,52
CAQUIAVIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,6,6
CARACOLLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,25,25
CARANAVI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,19,19
CARANGAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,1,1
CARAPARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,10,10
CARIPUYO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,7,7
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,5,5
CHALLAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,47,47
CHAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,13,13
CHARAÑA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,3,3
CHAYANTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,18,18
CHIMORE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,19,19
CHIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,1,1
CHUMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,6,6
CKOCHAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,15,15
CLIZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,23,23
COBIJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,60,60
COCAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,24,24
COCHABAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,372,372
COLCAPIRHUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,7,7
"COLCHA ""K""",micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,18,18
COLLANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,4,4
COLOMI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,6,6
COLQUECHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,20,20
COLQUENCHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,15,15
COLQUIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,11,11
COMARAPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,23,23
COMBAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,1,1
CONCEPCION,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,28,28
CORIPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,4,4
CORO CORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,1,1
COROICO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,8,8
CORQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,3,3
COTAGAITA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,20,20
COTOCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,28,28
CUATRO CAÑADAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2021-05-01,21,21
