municipality,group,variable,month,Niñas(os) de 1 año con dosis completas de zinc (Talla Baja),TOTAL
EL TORNO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,9,9
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,11,11
ESCOMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
GUANAY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,3,3
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,4,4
HUANUNI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,6,6
HUMANATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
ICHOCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,2,2
ICLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
INQUISIVI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
IXIAMAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,5,5
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,3,3
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,4,4
LA PAZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,95,95
LAJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,3,3
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,4,4
LURIBAY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
MACHARETI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,3,3
MAGDALENA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,2,2
MAIRANA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,3,3
MAPIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,2,2
MECAPACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,2,2
MINEROS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,2,2
MIZQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,2,2
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,6,6
MONTERO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,3,3
MOROCHATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,8,8
ORURO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,59,59
PADCAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
PADILLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
PAILON,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,3,3
PALCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,4,4
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,3,3
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,15,15
PAZÑA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
PELECHUCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,6,6
POCOATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,11,11
POCONA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,3,3
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,4,4
POOPO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
PORCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
POROMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,2,2
PORVENIR,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,3,3
POTOSI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,111,111
PRESTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,2,2
PUCARANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,4,4
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,2,2
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,3,3
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,4,4
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,3,3
PUNA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
PUNATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,5,5
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,27,27
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,6,6
RAVELO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
REYES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
RIBERALTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,11,11
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
SABAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
SACABA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,25,25
SACACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,11,11
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
SAN BENITO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,3,3
SAN BORJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,14,14
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,3,3
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,2,2
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,3,3
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,19,19
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,2,2
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,2,2
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,5,5
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,3,3
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,6,6
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,8,8
SAN PEDRO DE MACHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,4,4
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,2,2
SANTA ANA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,66,66
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,2,2
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,2,2
SENA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,3,3
SHINAOTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,8,8
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,5,5
SICAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,3,3
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,15,15
SOPACHUY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
SORATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,2,2
SUCRE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,33,33
TACOPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,9,9
TAHUA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
TAPACARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,23,23
TARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,7,7
TARATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,4,4
TARIJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,8,8
TARVITA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
TIAHUANACU,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,2,2
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,10,10
TIPUANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,2,2
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,24,24
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,8,8
TOCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,3,3
TOLATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,2,2
TOLEDO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
TOMAVE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,2,2
TOMINA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,2,2
TORO TORO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,2,2
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,12,12
TRINIDAD,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,5,5
TUPIZA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,4,4
UMALA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
UNCIA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,5,5
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
URUBICHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
UYUNI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,2,2
VACAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,2,2
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
VIACHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,13,13
VILA VILA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,2,2
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,6,6
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,5,5
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,10,10
VILLAZON,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,3,3
VINTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,18,18
WARNES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,14,14
YACO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,3,3
YACUIBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,11,11
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
YOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,5,5
YUNCHARA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,2,2
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-03-01,3,3
ACHACACHI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,21,21
AIQUILE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,6,6
ALALAY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
ALTO BENI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,4,4
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
ANZALDO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,4,4
APOLO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
ARANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
ARBIETO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,4,4
ARQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,8,8
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
ATOCHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
AYATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
AYO AYO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,10,10
AZURDUY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
BATALLAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
BAURES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
BERMEJO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
BETANZOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,7,7
BOLIVAR,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
BOYUIBE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
CAIROMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,4,4
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
CAJUATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
CALAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
CAMARGO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
CAMIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,10,10
CAPINOTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,8,8
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
CARACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,4,4
CARANAVI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
CATACORA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,10,10
CHARAÑA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
CHAYANTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
CHIMORE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,6,6
CHIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,6,6
CHUMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
CKOCHAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
CLIZA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
COBIJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,5,5
COCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,11,11
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,65,65
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
COLLANA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
COLOMI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,6,6
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
COLQUIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
COMANCHE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
COMARAPA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,4,4
COPACABANA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
CORIPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
COROICO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
COTAGAITA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,6,6
COTOCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
CULPINA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
EL ALTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,77,77
EL CHORO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,8,8
EL TORNO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,6,6
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,6,6
ESCOMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
EXALTACION,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
GUANAY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
HUANUNI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,7,7
ICHOCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
ICLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
INCAHUASI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,4,4
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
INQUISIVI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,4,4
LA PAZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,186,186
LA RIVERA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
LAJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,7,7
LLICA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
MAIRANA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
MAPIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,4,4
MECAPACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
MINEROS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
MIZQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,5,5
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,5,5
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,4,4
MONTERO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,9,9
MOROCHATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
OCURI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,5,5
ORURO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,72,72
PADILLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
PALCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,6,6
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,12,12
PAZÑA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
PELECHUCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
