municipality,group,variable,month,Niñas(os) menores de 1 año con dosis única de vitamina A,TOTAL
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,25,25
CLIZA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,34,34
COBIJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,92,92
COCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,20,20
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,698,698
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,59,59
"COLCHA ""K""",micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,22,22
COLLANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,3,3
COLOMI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,43,43
COLPA BELGICA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,11,11
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,28,28
COLQUENCHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,14,14
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,21,21
COMANCHE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,2,2
COMARAPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,34,34
COMBAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,2,2
CONCEPCION,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,34,34
COPACABANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,11,11
CORIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,32,32
CORO CORO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,8,8
COROICO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,19,19
CORQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,7,7
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,29,29
COTOCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,108,108
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,1,1
CUATRO CAÑADAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,32,32
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,2,2
CUEVO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,5,5
CULPINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,25,25
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,5,5
CURVA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,5,5
DESAGUADERO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,6,6
EL ALTO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,1257,1257
EL CHORO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,4,4
EL PUENTE(STC),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,16,16
EL PUENTE(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,11,11
EL TORNO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,91,91
EL VILLAR,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,5,5
ENTRE RIOS TRJ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,35,35
ENTRE RIOS CBBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,53,53
ESCARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,2,2
ESCOMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,8,8
EUCALIPTUS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,8,8
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,3,3
EXALTACION,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,1,1
FERNANDEZ ALONSO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,22,22
FILADELFIA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,13,13
GENERAL SAAVEDRA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,22,22
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,18,18
GUANAY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,21,21
GUAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,13,13
GUAYARAMERIN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,86,86
GUTIERREZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,21,21
HUACARETA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,13,13
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,1,1
HUACHACALLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,4,4
HUANUNI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,32,32
HUARACAJE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,4,4
HUARINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,9,9
HUATAJATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,1,1
HUAYLLAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,6,6
HUMANATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,10,10
ICHOCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,5,5
ICLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,9,9
INCAHUASI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,29,29
INGAVI (HUMAITA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,3,3
INQUISIVI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,22,22
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,27,27
IXIAMAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,13,13
JESUS DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,9,9
LA ASUNTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,74,74
LA GUARDIA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,212,212
LA PAZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,815,815
LAGUNILLAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,10,10
LAJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,30,30
LAS CARRERAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,2,2
LICOMA PAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,2,2
LLALLAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,96,96
LORETO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,5,5
LURIBAY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,17,17
MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,7,7
MACHARETI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,5,5
MAGDALENA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,27,27
MAIRANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,23,23
MALLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,5,5
MAPIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,33,33
MECAPACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,18,18
MINEROS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,32,32
MIZQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,45,45
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,12,12
MOJINETE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,1,1
MOJOCOYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,9,9
MONTEAGUDO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,38,38
MONTERO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,239,239
MORO MORO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,3,3
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,13,13
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,2,2
NAZACARA DE PACAJES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,2,2
OCURI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,27,27
OKINAWA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,11,11
OMEREQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,9,9
ORURO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,479,479
PADCAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,28,28
PADILLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,18,18
PAILON,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,42,42
PALCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,13,13
PALOS BLANCOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,54,54
PAMPA AULLAGAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,3,3
PAMPA GRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,13,13
PAPEL PAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,5,5
PASORAPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,2,2
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,28,28
PAZÑA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,11,11
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,19,19
POCOATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,36,36
POCONA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,23,23
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,20,20
POOPO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,11,11
PORCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,21,21
POROMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,17,17
PORONGO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,23,23
PORTACHUELO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,34,34
PORVENIR,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,8,8
POSTRER VALLE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,1,1
POTOSI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,367,367
PRESTO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,10,10
PUCARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,1,1
PUCARANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,36,36
PUERTO ACOSTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,11,11
PUERTO CARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,19,19
PUERTO GONZALO MORENO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,6,6
PUERTO PEREZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,7,7
PUERTO QUIJARRO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,22,22
PUERTO RICO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,14,14
PUERTO SUAREZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,25,25
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,98,98
PUNA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,26,26
PUNATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,44,44
QUIABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,7,7
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,219,219
QUIME,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,14,14
QUIRUSILLAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,1,1
RAQAYPAMPA(ETA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,15,15
RAVELO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,25,25
REYES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,24,24
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,169,169
ROBORE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,30,30
RURRENABAQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,32,32
SABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,8,8
SACABA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,228,228
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,6,6
SACACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,36,36
SAIPINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,8,8
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,12,12
SAMAIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,9,9
SAN AGUSTIN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,5,5
SAN ANDRES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,20,20
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,5,5
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,14,14
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,13,13
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,92,92
SAN BUENA VENTURA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,27,27
SAN CARLOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,45,45
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,29,29
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,104,104
SAN JAVIER(BNI),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,11,11
SAN JAVIER(STC),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,37,37
SAN JOAQUIN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,3,3
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,72,72
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,13,13
SAN JULIAN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,95,95
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,18,18
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,30,30
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,53,53
SAN MATIAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,18,18
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,12,12
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,5,5
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,27,27
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,66,66
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,9,9
SAN PEDRO DE MACHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,36,36
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,8,8
SAN PEDRO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,3,3
SAN RAFAEL,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,10,10
SAN RAMON BENI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,15,15
SAN RAMON SCZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,10,10
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,28,28
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,1940,1940
SANTA ROSA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,18,18
SANTA ROSA DEL SARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,41,41
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,2,2
SANTIAGO DE HUARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,5,5
SANTIAGO DE HUATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,5,5
SANTIAGO DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,5,5
SANTIVAÑES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,10,10
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,3,3
SAPAHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,20,20
SENA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,17,17
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,45,45
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,39,39
SICAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,6,6
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,94,94
SOPACHUY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,7,7
SORACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,11,11
SORATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,24,24
SUCRE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,463,463
TACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,4,4
TACACOMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,9,9
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,13,13
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,9,9
TAHUA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,4,4
TAPACARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,34,34
TARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,20,20
TARACO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,4,4
TARATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,14,14
TARIJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,349,349
TARVITA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,20,20
TEOPONTE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,19,19
TIAHUANACU,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,18,18
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,27,27
TIPUANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,13,13
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,91,91
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,30,30
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,1,1
TOCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,11,11
TOLATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,3,3
TOLEDO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,7,7
TOMAVE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,18,18
TOMINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,17,17
TORO TORO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,22,22
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,18,18
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,2,2
TRIGAL,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,2,2
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,113,113
TUPIZA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,93,93
TURCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,3,3
UMALA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,13,13
UNCIA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,38,38
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,19,19
URUBICHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,10,10
UYUNI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,35,35
VACAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,10,10
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,33,33
VIACHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,116,116
VILA VILA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,8,8
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,25,25
VILLA MONTES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,84,84
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,3,3
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,14,14
VILLA SERRANO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,12,12
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,121,121
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,15,15
VILLAZON,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,73,73
VINTO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-03-01,107,107
