municipality,group,variable,month,Mujeres puérperas con dosis completa de hierro,TOTAL
CHUA COCANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,34,34
CHUMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,6,6
CKOCHAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,15,15
CLIZA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,32,32
COBIJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,98,98
COCAPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,20,20
COCHABAMBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,894,894
COLCAPIRHUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,32,32
"COLCHA ""K""",micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,13,13
COLOMI,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,17,17
COLPA BELGICA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,2,2
COLQUECHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,31,31
COLQUENCHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,11,11
COLQUIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,9,9
COMANCHE,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,1,1
COMARAPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,26,26
COMBAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,1,1
CONCEPCION,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,40,40
COPACABANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,14,14
CORIPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,15,15
CORO CORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,5,5
COROICO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,29,29
CORQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,2,2
COTAGAITA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,24,24
COTOCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,60,60
CUATRO CAÑADAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,25,25
CUEVO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,1,1
CULPINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,18,18
CURAHUARA DE CARANGAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,5,5
CURVA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,3,3
DESAGUADERO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,3,3
EL ALTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,987,987
EL CHORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,2,2
EL PUENTE(STC),micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,7,7
EL PUENTE(TJA),micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,9,9
EL TORNO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,95,95
EL VILLAR,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,2,2
ENTRE RIOS TRJ,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,23,23
ENTRE RIOS CBBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,42,42
ESCOMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,5,5
EUCALIPTUS,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,10,10
FERNANDEZ ALONSO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,14,14
FILADELFIA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,6,6
GENERAL SAAVEDRA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,11,11
GUANAY,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,15,15
GUAQUI,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,3,3
GUAYARAMERIN,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,113,113
GUTIERREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,17,17
HUACARETA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,8,8
HUANUNI,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,21,21
HUARACAJE,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,6,6
HUARINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,1,1
HUATAJATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,1,1
HUAYLLAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,2,2
HUMANATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,1,1
ICHOCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,5,5
ICLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,6,6
INCAHUASI,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,16,16
INGAVI (HUMAITA),micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,2,2
INQUISIVI,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,14,14
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,18,18
IXIAMAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,6,6
JESUS DE MACHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,11,11
LA ASUNTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,59,59
LA GUARDIA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,53,53
LA PAZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,387,387
LAGUNILLAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,4,4
LAJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,22,22
LAS CARRERAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,2,2
LICOMA PAMPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,1,1
LLALLAGUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,46,46
LLICA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,1,1
LORETO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,1,1
LURIBAY,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,10,10
MACHACAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,3,3
MACHARETI,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,3,3
MAGDALENA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,13,13
MAIRANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,20,20
MALLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,4,4
MAPIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,18,18
MECAPACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,9,9
MINEROS,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,14,14
MIZQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,28,28
MOCOMOCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,9,9
MOJOCOYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,5,5
MONTEAGUDO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,37,37
MONTERO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,83,83
MORO MORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,2,2
MOROCHATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,11,11
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,2,2
NAZACARA DE PACAJES,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,1,1
OCURI,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,21,21
OKINAWA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,8,8
OMEREQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,5,5
ORURO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,387,387
PADCAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,11,11
PADILLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,18,18
PAILON,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,37,37
PALCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,14,14
PALOS BLANCOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,34,34
PAMPA AULLAGAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,1,1
PAMPA GRANDE,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,8,8
PAPEL PAMPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,5,5
PASORAPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,1,1
PATACAMAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,39,39
PAZÑA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,2,2
PELECHUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,3,3
POCOATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,23,23
POCONA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,9,9
POJO (CBBA),micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,18,18
POOPO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,1,1
PORCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,11,11
POROMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,19,19
PORONGO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,1,1
PORTACHUELO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,20,20
PORVENIR,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,3,3
POTOSI,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,310,310
PRESTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,11,11
PUCARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,1,1
PUCARANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,35,35
PUERTO ACOSTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,8,8
PUERTO CARABUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,11,11
PUERTO GONZALO MORENO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,3,3
PUERTO PEREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,7,7
PUERTO QUIJARRO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,5,5
PUERTO RICO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,8,8
PUERTO SUAREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,30,30
PUERTO VILLARROEL,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,181,181
PUNA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,14,14
PUNATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,78,78
QUIABAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,3,3
QUILLACOLLO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,186,186
QUIME,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,9,9
QUIRUSILLAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,1,1
RAQAYPAMPA(ETA),micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,14,14
RAVELO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,14,14
REYES,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,17,17
RIBERALTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,244,244
ROBORE,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,26,26
RURRENABAQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,44,44
SABAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,5,5
SACABA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,211,211
SACABAMBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,4,4
SACACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,24,24
SAIPINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,5,5
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,7,7
SAMAIPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,14,14
SAN AGUSTIN,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,3,3
SAN ANDRES,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,8,8
SAN ANDRES DE MACHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,2,2
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,12,12
SAN BENITO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,2,2
SAN BORJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,94,94
SAN BUENA VENTURA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,22,22
SAN CARLOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,24,24
SAN IGNACIO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,48,48
SAN IGNACIO DE VELASCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,105,105
SAN JAVIER(BNI),micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,2,2
SAN JAVIER(STC),micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,29,29
SAN JOAQUIN,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,9,9
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,37,37
SAN JUAN DE YAPACANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,3,3
SAN JULIAN,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,46,46
SAN LORENZO(PND),micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,3,3
SAN LORENZO(TJA),micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,8,8
SAN LUCAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,45,45
SAN MATIAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,31,31
SAN MIGUEL DE VELASCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,14,14
SAN PEDRO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,15,15
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,41,41
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,7,7
SAN PEDRO DE MACHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,21,21
SAN PEDRO DE QUEMES,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,2,2
SAN PEDRO DE TIQUINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,3,3
SAN PEDRO(PND),micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,1,1
SAN RAFAEL,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,9,9
SAN RAMON BENI,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,4,4
SAN RAMON SCZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,11,11
SANTA ANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,41,41
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,1377,1377
SANTA ROSA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,10,10
SANTA ROSA DEL SARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,12,12
SANTIAGO DE CALLAPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,2,2
SANTIAGO DE HUARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,2,2
SANTIAGO DE HUATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,4,4
SANTIAGO DE MACHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,3,3
SANTIVAÑES,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,3,3
SAPAHAQUI,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,5,5
SENA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,3,3
SHINAOTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,53,53
SICA SICA (VILLA AROMA),micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,24,24
SICAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,5,5
SIPE SIPE,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,44,44
SOPACHUY,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,10,10
SORACACHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,8,8
SORATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,13,13
SUCRE,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,352,352
TACACOMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,7,7
TACOBAMBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,9,9
TACOPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,7,7
TAPACARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,24,24
TARABUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,14,14
TARACO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,3,3
TARATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,2,2
TARIJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,232,232
TARVITA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,15,15
TEOPONTE,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,11,11
TIAHUANACU,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,13,13
TINGUIPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,17,17
TIPUANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,6,6
TIQUIPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,69,69
TIRAQUE (CBBA),micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,17,17
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,1,1
TOCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,4,4
TOLATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,3,3
TOLEDO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,1,1
TOMAVE,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,12,12
TOMINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,9,9
TORO TORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,11,11
TOTORA(CBBA),micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,25,25
TOTORA(ORR),micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,4,4
TRIGAL,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,1,1
TRINIDAD,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,374,374
TUPIZA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,44,44
TURCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,2,2
UMALA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,9,9
UNCIA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,14,14
URIONDO (A. CONCEPCION),micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,9,9
URUBICHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,10,10
UYUNI,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,10,10
VACAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,8,8
VALLEGRANDE,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,25,25
VIACHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,64,64
VILA VILA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,9,9
VILLA CHARCAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,22,22
VILLA MONTES,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,10,10
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,1,1
VILLA RIVERO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,2,2
VILLA SERRANO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,4,4
VILLA TUNARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,151,151
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,7,7
VILLAZON,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,46,46
VINTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,41,41
VITICHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,11,11
WALDO BALLIVIAN,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,2,2
WARNES,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,106,106
YACO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,11,11
YACUIBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,137,137
YAMPARAEZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,8,8
YANACACHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,3,3
YAPACANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,103,103
YOCALLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,3,3
YOTALA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,7,7
YUNCHARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,8,8
ZUDAÑEZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-03-01,4,4
ACACIO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,4,4
ACHACACHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,57,57
ACHOCALLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,9,9
AIQUILE,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,29,29
ALCALA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,2,2
ALTO BENI,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,11,11
ANCORAIMES,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,5,5
ANDAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,7,7
ANZALDO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,2,2
APOLO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,16,16
ARAMPAMPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,1,1
ARANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,3,3
ARBIETO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,21,21
ARQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,9,9
ASCENCION DE GUARAYOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,77,77
ATOCHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,7,7
AUCAPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,4,4
AYATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,11,11
AYO AYO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,37,37
AZURDUY,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,16,16
BATALLAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,13,13
BAURES,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,6,6
BELEN DE ANDAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,1,1
BELEN DE URMIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,2,2
BERMEJO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,45,45
BETANZOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,28,28
BOLIVAR,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,4,4
BOLPEBRA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,1,1
BOYUIBE,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,3,3
BUENA VISTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,2,2
CABEZAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,31,31
CAIROMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,5,5
"CAIZA ""D""",micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,2,2
CAJUATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,24,24
CALACOTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,4,4
CALAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,17,17
CAMARGO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,19,19
CAMIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,56,56
CAPINOTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,20,20
CAQUIAVIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,5,5
CARACOLLO,micronutrientes,mujeres puerperas con dosis completa de hierro,2021-04-01,16,16
