municipality,group,variable,month,Niñas(os) de 1 año con 2da. dosis de vitamina A,TOTAL
SACABA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,145,145
SACABAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,2,2
SACACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,19,19
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,11,11
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,13,13
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,2,2
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,10,10
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,5,5
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,5,5
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,6,6
SAN BENITO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,14,14
SAN BORJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,48,48
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,10,10
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,18,18
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,20,20
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,52,52
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,1,1
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,18,18
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,3,3
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,36,36
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,15,15
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,58,58
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,11,11
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,17,17
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,32,32
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,1,1
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,6,6
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,4,4
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,20,20
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,31,31
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,7,7
SAN PEDRO DE MACHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,26,26
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,5,5
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,1,1
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,1,1
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,7,7
SANTA ANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,9,9
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,494,494
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,1,1
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,12,12
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,4,4
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,5,5
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,4,4
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,7,7
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,6,6
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,7,7
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,7,7
SENA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,19,19
SHINAOTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,37,37
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,27,27
SICAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,7,7
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,54,54
SOPACHUY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,7,7
SORACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,10,10
SORATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,14,14
SUCRE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,244,244
TACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,1,1
TACACOMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,9,9
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,12,12
TACOPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,7,7
TAPACARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,19,19
TARABUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,7,7
TARACO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,2,2
TARATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,9,9
TARIJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,138,138
TARVITA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,22,22
TEOPONTE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,6,6
TIAHUANACU,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,9,9
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,10,10
TIPUANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,8,8
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,44,44
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,26,26
TOCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,9,9
TOLATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,6,6
TOLEDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,1,1
TOMAVE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,13,13
TOMINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,11,11
TORO TORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,12,12
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,16,16
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,4,4
TRIGAL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,3,3
TRINIDAD,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,49,49
TUPIZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,41,41
TURCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,4,4
UMALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,5,5
UNCIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,24,24
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,10,10
URUBICHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,11,11
UYUNI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,25,25
VACAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,8,8
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,22,22
VIACHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,49,49
VILA VILA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,2,2
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,13,13
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,35,35
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,6,6
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,7,7
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,89,89
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,11,11
VILLAZON,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,34,34
VINTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,63,63
VITICHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,7,7
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,3,3
WARNES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,162,162
YACO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,3,3
YACUIBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,83,83
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,7,7
YANACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,2,2
YAPACANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,59,59
YOCALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,5,5
YOTALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,8,8
YUNCHARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,7,7
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-02-01,5,5
ACACIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,7,7
ACHACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,22,22
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,28,28
AIQUILE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,27,27
ALALAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,1,1
ALCALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,3,3
ALTO BENI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,10,10
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,11,11
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,7,7
ANTEQUERA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,5,5
ANZALDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,13,13
APOLO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,16,16
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,6,6
ARANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,10,10
ARBIETO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,37,37
ARQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,15,15
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,66,66
ATOCHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,16,16
AUCAPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,5,5
AYATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,5,5
AYO AYO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,38,38
AZURDUY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,19,19
BATALLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,19,19
BAURES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,13,13
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,1,1
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,6,6
BERMEJO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,40,40
BETANZOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,45,45
BOLIVAR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,11,11
BOYUIBE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,9,9
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,15,15
CABEZAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,24,24
CAIROMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,11,11
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,14,14
CAJUATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,13,13
CALACOTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,1,1
CALAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,12,12
CAMARGO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,25,25
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,4,4
CAMIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,29,29
CAPINOTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,19,19
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,8,8
CARACOLLO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,28,28
CARANAVI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,47,47
CARAPARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,15,15
CARIPUYO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,10,10
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,6,6
CATACORA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,1,1
CHACARILLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,2,2
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,43,43
CHAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,11,11
CHARAGUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,52,52
CHAYANTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,16,16
CHIMORE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,35,35
CHIPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,2,2
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,2,2
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,4,4
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,16,16
CHUMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,13,13
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,5,5
CKOCHAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,13,13
CLIZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,47,47
COBIJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,93,93
COCAPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,16,16
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,412,412
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,31,31
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,23,23
COLLANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,2,2
COLOMI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,28,28
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,3,3
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,18,18
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,12,12
COLQUIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,19,19
COMANCHE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,2,2
COMARAPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,44,44
COMBAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,1,1
CONCEPCION,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,35,35
COPACABANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,9,9
CORIPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,24,24
CORO CORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,6,6
COROICO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,20,20
CORQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,11,11
COTAGAITA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,22,22
COTOCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,75,75
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,26,26
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,3,3
CUEVO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,8,8
CULPINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,27,27
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,5,5
CURVA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,1,1
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,8,8
EL ALTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,933,933
EL CHORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,4,4
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,15,15
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,10,10
EL TORNO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,115,115
EL VILLAR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,7,7
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,21,21
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,50,50
ESCOMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,2,2
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,6,6
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,4,4
EXALTACION,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,2,2
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,16,16
FILADELFIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,11,11
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,15,15
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,12,12
GUANAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,23,23
GUAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,3,3
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,26,26
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,22,22
HUACARETA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,15,15
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,2,2
HUACHACALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,1,1
HUANUNI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,23,23
HUARACAJE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,11,11
HUARINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,4,4
HUATAJATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,8,8
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,7,7
HUMANATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,4,4
ICHOCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,8,8
ICLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,9,9
INCAHUASI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,22,22
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,3,3
INQUISIVI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,14,14
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,18,18
IXIAMAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,7,7
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,19,19
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,47,47
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,194,194
LA PAZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,619,619
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,13,13
LAJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,18,18
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,5,5
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,4,4
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,115,115
LLICA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,2,2
LORETO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,5,5
LURIBAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,12,12
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,1,1
MACHARETI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,4,4
MAGDALENA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-03-01,8,8
