municipality,group,variable,month,Niñas(os) menores de 1 año con dosis completa de hierro,TOTAL
PALOS BLANCOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,49,49
PAMPA AULLAGAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,3,3
PAMPA GRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,13,13
PAPEL PAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,5,5
PASORAPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,2,2
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,28,28
PAZÑA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,11,11
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,19,19
POCOATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,36,36
POCONA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,22,22
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,21,21
POOPO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,9,9
PORCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,17,17
POROMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,17,17
PORONGO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,24,24
PORTACHUELO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,31,31
PORVENIR,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,8,8
POTOSI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,308,308
PRESTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,10,10
PUCARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,1,1
PUCARANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,36,36
PUERTO ACOSTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,10,10
PUERTO CARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,19,19
PUERTO GONZALO MORENO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,6,6
PUERTO PEREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,7,7
PUERTO QUIJARRO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,19,19
PUERTO RICO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,15,15
PUERTO SUAREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,28,28
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,75,75
PUNA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,26,26
PUNATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,40,40
QUIABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,7,7
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,218,218
QUIME,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,14,14
QUIRUSILLAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,1,1
RAQAYPAMPA(ETA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,15,15
RAVELO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,25,25
REYES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,14,14
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,178,178
ROBORE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,29,29
RURRENABAQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,31,31
SABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,8,8
SACABA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,228,228
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,6,6
SACACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,29,29
SAIPINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,8,8
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,10,10
SAMAIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,8,8
SAN AGUSTIN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,1,1
SAN ANDRES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,27,27
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,5,5
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,14,14
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,13,13
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,52,52
SAN BUENA VENTURA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,27,27
SAN CARLOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,22,22
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,20,20
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,58,58
SAN JAVIER(BNI),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,20,20
SAN JAVIER(STC),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,37,37
SAN JOAQUIN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,3,3
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,65,65
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,12,12
SAN JULIAN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,38,38
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,15,15
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,22,22
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,53,53
SAN MATIAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,8,8
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,13,13
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,5,5
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,26,26
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,66,66
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,9,9
SAN PEDRO DE MACHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,36,36
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,8,8
SAN PEDRO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,3,3
SAN RAFAEL,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,2,2
SAN RAMON BENI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,15,15
SAN RAMON SCZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,8,8
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,2,2
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,1288,1288
SANTA ROSA DEL SARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,33,33
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,2,2
SANTIAGO DE HUARI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,3,3
SANTIAGO DE HUATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,5,5
SANTIAGO DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,6,6
SANTIVAÑES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,11,11
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,3,3
SAPAHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,20,20
SENA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,9,9
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,44,44
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,39,39
SICAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,6,6
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,98,98
SOPACHUY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,7,7
SORACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,11,11
SORATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,24,24
SUCRE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,468,468
TACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,4,4
TACACOMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,9,9
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,13,13
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,9,9
TAHUA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,4,4
TAPACARI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,34,34
TARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,20,20
TARACO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,4,4
TARATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,13,13
TARIJA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,213,213
TARVITA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,20,20
TEOPONTE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,16,16
TIAHUANACU,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,18,18
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,26,26
TIPUANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,14,14
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,91,91
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,30,30
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,1,1
TOCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,11,11
TOLATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,3,3
TOLEDO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,7,7
TOMAVE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,18,18
TOMINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,17,17
TORO TORO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,22,22
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,17,17
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,2,2
TRIGAL,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,5,5
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,152,152
TUPIZA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,86,86
TURCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,3,3
UMALA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,13,13
UNCIA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,16,16
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,18,18
URUBICHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,8,8
UYUNI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,22,22
VACAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,10,10
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,15,15
VIACHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,16,16
VILA VILA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,8,8
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,25,25
VILLA MONTES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,69,69
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,3,3
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,14,14
VILLA SERRANO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,11,11
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,119,119
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,15,15
VILLAZON,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,69,69
VINTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,106,106
VITICHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,6,6
WALDO BALLIVIAN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,8,8
WARNES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,192,192
YACO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,7,7
YACUIBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,120,120
YAMPARAEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,6,6
YANACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,4,4
YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,97,97
YOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,14,14
YOTALA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,12,12
YUNCHARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,5,5
ZUDAÑEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-03-01,11,11
ACACIO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,4,4
ACHACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,44,44
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,37,37
AIQUILE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,35,35
ALALAY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,1,1
ALCALA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,3,3
ALTO BENI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,10,10
ANCORAIMES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,18,18
ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,2,2
ANZALDO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,7,7
APOLO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,13,13
ARAMPAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,9,9
ARANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,17,17
ARBIETO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,37,37
ARQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,21,21
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,11,11
ATOCHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,15,15
AUCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,8,8
AYATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,9,9
AYO AYO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,40,40
AZURDUY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,18,18
BATALLAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,21,21
BAURES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,1,1
BELEN DE ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,2,2
BELEN DE URMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,1,1
BELLA FLOR,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,4,4
BERMEJO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,12,12
BETANZOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,39,39
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,8,8
BOLPEBRA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,1,1
BOYUIBE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,2,2
BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,3,3
CABEZAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,42,42
CAIROMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,13,13
"CAIZA ""D""",micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,8,8
CAJUATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,19,19
CALACOTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,6,6
CALAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,9,9
CAMARGO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,12,12
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,5,5
CAMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,33,33
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,28,28
CAQUIAVIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,5,5
CARACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,27,27
CARANAVI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,39,39
CARAPARI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,21,21
CARIPUYO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,6,6
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,8,8
CATACORA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,1,1
CHACARILLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,2,2
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,55,55
CHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,13,13
CHARAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,45,45
CHARAÑA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,5,5
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,18,18
CHIMORE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,50,50
CHIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,1,1
CHOQUE COTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,3,3
CHUA COCANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,3,3
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,4,4
CHUMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,17,17
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,21,21
CLIZA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,20,20
COBIJA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,95,95
COCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,35,35
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,513,513
COIPASA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,1,1
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,40,40
"COLCHA ""K""",micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,15,15
COLLANA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,6,6
COLOMI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,32,32
COLPA BELGICA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,23,23
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,15,15
COLQUENCHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,14,14
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,21,21
COMANCHE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,5,5
COMARAPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,26,26
CONCEPCION,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,30,30
COPACABANA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,17,17
CORIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,21,21
CORO CORO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,6,6
COROICO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,24,24
CORQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,11,11
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,18,18
COTOCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,74,74
CUATRO CAÑADAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,25,25
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,4,4
CUEVO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,8,8
CULPINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,40,40
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,5,5
CURVA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,4,4
DESAGUADERO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,6,6
EL ALTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,903,903
EL CHORO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,2,2
EL PUENTE(STC),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,14,14
EL PUENTE(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,15,15
EL TORNO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,50,50
EL VILLAR,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,4,4
ENTRE RIOS TRJ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,26,26
ENTRE RIOS CBBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,60,60
ESCOMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,5,5
ESMERALDA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,1,1
EUCALIPTUS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,6,6
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,8,8
FERNANDEZ ALONSO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2021-04-01,16,16
