municipality,group,variable,month,Mujeres embarazadas con dosis completa de hierro,TOTAL
QUILLACOLLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,333,333
QUIME,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,13,13
QUIRUSILLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,1,1
RAQAYPAMPA(ETA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,14,14
RAVELO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,22,22
REYES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,23,23
RIBERALTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,278,278
ROBORE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,19,19
RURRENABAQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,18,18
SABAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,4,4
SACABA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,308,308
SACABAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,4,4
SACACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,41,41
SAIPINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,15,15
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,22,22
SAMAIPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,14,14
SAN AGUSTIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,2,2
SAN ANDRES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,17,17
SAN ANDRES DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,1,1
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,11,11
SAN BENITO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,19,19
SAN BORJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,76,76
SAN BUENA VENTURA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,24,24
SAN CARLOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,14,14
SAN IGNACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,15,15
SAN IGNACIO DE VELASCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,56,56
SAN JAVIER(BNI),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,13,13
SAN JAVIER(STC),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,37,37
SAN JOAQUIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,11,11
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,21,21
SAN JUAN DE YAPACANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,8,8
SAN JULIAN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,122,122
SAN LORENZO(PND),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,25,25
SAN LORENZO(TJA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,24,24
SAN LUCAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,56,56
SAN MATIAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,18,18
SAN MIGUEL DE VELASCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,27,27
SAN PABLO DE LIPEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,3,3
SAN PEDRO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,26,26
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,62,62
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,8,8
SAN PEDRO DE MACHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,36,36
SAN PEDRO DE QUEMES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,5,5
SAN PEDRO DE TIQUINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,5,5
SAN RAFAEL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,10,10
SAN RAMON BENI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,6,6
SAN RAMON SCZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,11,11
SANTA ANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,28,28
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,2826,2826
SANTA ROSA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,13,13
SANTA ROSA DEL SARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,18,18
SANTIAGO DE CALLAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,6,6
SANTIAGO DE HUARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,10,10
SANTIAGO DE HUATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,8,8
SANTIAGO DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,5,5
SANTIVAÑES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,14,14
SANTUARIO DE QUILLACAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,3,3
SAPAHAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,10,10
SENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,18,18
SHINAOTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,45,45
SICA SICA (VILLA AROMA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,38,38
SICAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,4,4
SIPE SIPE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,91,91
SOPACHUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,4,4
SORACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,10,10
SORATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,37,37
SUCRE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,595,595
TACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,1,1
TACACOMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,17,17
TACOBAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,13,13
TACOPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,10,10
TAHUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,2,2
TAPACARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,29,29
TARABUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,22,22
TARACO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,5,5
TARATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,16,16
TARIJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,213,213
TARVITA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,10,10
TEOPONTE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,10,10
TIAHUANACU,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,14,14
TINGUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,17,17
TIPUANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,10,10
TIQUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,95,95
TIRAQUE (CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,28,28
TOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,12,12
TOLATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,12,12
TOLEDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,4,4
TOMAVE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,17,17
TOMINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,11,11
TORO TORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,19,19
TOTORA(CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,28,28
TOTORA(ORR),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,6,6
TRIGAL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,3,3
TRINIDAD,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,427,427
TUPIZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,77,77
TURCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,1,1
UMALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,11,11
UNCIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,34,34
URIONDO (A. CONCEPCION),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,14,14
URUBICHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,15,15
UYUNI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,28,28
VACAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,13,13
VALLEGRANDE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,28,28
VIACHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,135,135
VILA VILA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,10,10
VILLA CHARCAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,16,16
VILLA MONTES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,81,81
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,3,3
VILLA RIVERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,17,17
VILLA SERRANO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,5,5
VILLA TUNARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,236,236
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,13,13
VILLAZON,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,64,64
VINTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,118,118
VITICHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,10,10
WALDO BALLIVIAN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,5,5
WARNES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,243,243
YACO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,9,9
YACUIBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,125,125
YAMPARAEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,4,4
YANACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,8,8
YAPACANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,110,110
YOCALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,7,7
YOTALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,14,14
YUNCHARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,2,2
ZUDAÑEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-03-01,10,10
ACACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,7,7
ACHACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,52,52
ACHOCALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,42,42
AIQUILE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,39,39
ALALAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,2,2
ALCALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,1,1
ALTO BENI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,15,15
ANCORAIMES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,8,8
ANDAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,2,2
ANTEQUERA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,2,2
ANZALDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,10,10
APOLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,36,36
ARAMPAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,3,3
ARANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,9,9
ARBIETO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,32,32
ARQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,22,22
ASCENCION DE GUARAYOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,47,47
ATOCHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,13,13
AUCAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,10,10
AYATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,3,3
AYO AYO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,12,12
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,49,49
AZURDUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,14,14
BATALLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,20,20
BAURES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,9,9
BELEN DE ANDAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,1,1
BELEN DE URMIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,1,1
BELLA FLOR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,4,4
BERMEJO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,25,25
BETANZOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,38,38
BOLIVAR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,11,11
BOLPEBRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,4,4
BOYUIBE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,8,8
BUENA VISTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,17,17
CABEZAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,34,34
CAIROMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,12,12
"CAIZA ""D""",micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,9,9
CAJUATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,28,28
CALACOTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,7,7
CALAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,16,16
CAMARGO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,30,30
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,1,1
CAMIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,39,39
CAPINOTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,27,27
CAQUIAVIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,7,7
CARACOLLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,29,29
CARANAVI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,46,46
CARAPARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,22,22
CARIPUYO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,6,6
CARMEN RIVERO TORREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,10,10
CHACARILLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,4,4
CHALLAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,63,63
CHAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,7,7
CHARAGUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,60,60
CHARAÑA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,5,5
CHAYANTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,24,24
CHIMORE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,55,55
CHIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,1,1
CHOQUE COTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,1,1
CHUA COCANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,9,9
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,26,26
CHUMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,10,10
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,10,10
CKOCHAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,21,21
CLIZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,22,22
COBIJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,110,110
COCAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,37,37
COCHABAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,1067,1067
COLCAPIRHUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,47,47
"COLCHA ""K""",micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,13,13
COLLANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,3,3
COLOMI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,35,35
COLPA BELGICA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,13,13
COLQUECHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,41,41
COLQUENCHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,18,18
COLQUIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,28,28
COMANCHE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,1,1
COMARAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,29,29
CONCEPCION,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,42,42
COPACABANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,14,14
CORIPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,33,33
CORO CORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,6,6
COROICO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,20,20
CORQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,11,11
COTAGAITA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,29,29
COTOCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,136,136
CUATRO CAÑADAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,18,18
CUEVO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,2,2
CULPINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,22,22
CURAHUARA DE CARANGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,2,2
CURVA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,3,3
DESAGUADERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,4,4
EL ALTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,1519,1519
EL CHORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,5,5
EL PUENTE(STC),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,9,9
EL PUENTE(TJA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,16,16
EL TORNO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,120,120
EL VILLAR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,2,2
ENTRE RIOS TRJ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,23,23
ENTRE RIOS CBBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,91,91
ESCOMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,3,3
EUCALIPTUS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,8,8
EUREKA (SANTOS MERCADO),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,4,4
FERNANDEZ ALONSO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,15,15
FILADELFIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,14,14
GENERAL SAAVEDRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,25,25
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,8,8
GUANAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,14,14
GUAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,9,9
GUAYARAMERIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,78,78
GUTIERREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,25,25
HUACARETA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,10,10
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,3,3
HUACHACALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,3,3
HUANUNI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,37,37
HUARACAJE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,4,4
HUARINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,11,11
HUATAJATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,1,1
HUAYLLAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,3,3
HUMANATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,3,3
ICHOCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,4,4
ICLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,6,6
INCAHUASI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,21,21
INGAVI (HUMAITA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,3,3
INQUISIVI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,16,16
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,24,24
IXIAMAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,18,18
JESUS DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,10,10
LA ASUNTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,80,80
LA GUARDIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,177,177
LA PAZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,946,946
LAGUNILLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,15,15
LAJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,17,17
LAS CARRERAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,2,2
LICOMA PAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,6,6
LLALLAGUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,68,68
LLICA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,5,5
LORETO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,10,10
LURIBAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,10,10
MACHARETI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,11,11
MAGDALENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,11,11
MAIRANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,33,33
MALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,1,1
MAPIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,49,49
MECAPACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,27,27
MINEROS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,15,15
MIZQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,35,35
MOCOMOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,13,13
MOJINETE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,2,2
MOJOCOYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,8,8
MONTEAGUDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,44,44
MONTERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,204,204
MORO MORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,3,3
MOROCHATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,10,10
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,10,10
OCURI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,27,27
OKINAWA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,16,16
OMEREQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,15,15
ORURO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,526,526
PADCAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,21,21
PADILLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,11,11
PAILON,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,56,56
PALCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,44,44
PALOS BLANCOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,51,51
PAMPA AULLAGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,1,1
PAMPA GRANDE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,13,13
PAPEL PAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,2,2
PASORAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-04-01,2,2
