municipality,group,variable,month,Cesáreas,TOTAL
EL ALTO,atencion de partos en servicios,cesareas,2017-02-01,331,331
EL TORNO,atencion de partos en servicios,cesareas,2017-02-01,59,59
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2017-02-01,7,7
GUANAY,atencion de partos en servicios,cesareas,2017-02-01,3,3
GUAYARAMERIN,atencion de partos en servicios,cesareas,2017-02-01,51,51
HUANUNI,atencion de partos en servicios,cesareas,2017-02-01,6,6
HUARACAJE,atencion de partos en servicios,cesareas,2017-02-01,1,1
LA PAZ,atencion de partos en servicios,cesareas,2017-02-01,606,606
LLALLAGUA,atencion de partos en servicios,cesareas,2017-02-01,10,10
MAGDALENA,atencion de partos en servicios,cesareas,2017-02-01,1,1
MAIRANA,atencion de partos en servicios,cesareas,2017-02-01,7,7
MIZQUE,atencion de partos en servicios,cesareas,2017-02-01,6,6
MONTEAGUDO,atencion de partos en servicios,cesareas,2017-02-01,19,19
MONTERO,atencion de partos en servicios,cesareas,2017-02-01,240,240
ORURO,atencion de partos en servicios,cesareas,2017-02-01,264,264
PADILLA,atencion de partos en servicios,cesareas,2017-02-01,3,3
PAILON,atencion de partos en servicios,cesareas,2017-02-01,23,23
PATACAMAYA,atencion de partos en servicios,cesareas,2017-02-01,2,2
PORTACHUELO,atencion de partos en servicios,cesareas,2017-02-01,25,25
POTOSI,atencion de partos en servicios,cesareas,2017-02-01,148,148
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2017-02-01,3,3
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2017-02-01,18,18
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2017-02-01,28,28
PUNATA,atencion de partos en servicios,cesareas,2017-02-01,24,24
QUILLACOLLO,atencion de partos en servicios,cesareas,2017-02-01,75,75
QUIME,atencion de partos en servicios,cesareas,2017-02-01,1,1
REYES,atencion de partos en servicios,cesareas,2017-02-01,2,2
RIBERALTA,atencion de partos en servicios,cesareas,2017-02-01,81,81
ROBORE,atencion de partos en servicios,cesareas,2017-02-01,11,11
RURRENABAQUE,atencion de partos en servicios,cesareas,2017-02-01,5,5
SACABA,atencion de partos en servicios,cesareas,2017-02-01,51,51
SAN BORJA,atencion de partos en servicios,cesareas,2017-02-01,21,21
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2017-02-01,1,1
SAN CARLOS,atencion de partos en servicios,cesareas,2017-02-01,1,1
SAN IGNACIO,atencion de partos en servicios,cesareas,2017-02-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2017-02-01,42,42
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2017-02-01,6,6
SAN JOAQUIN,atencion de partos en servicios,cesareas,2017-02-01,3,3
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2017-02-01,25,25
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2017-02-01,8,8
SAN JULIAN,atencion de partos en servicios,cesareas,2017-02-01,5,5
SAN LUCAS,atencion de partos en servicios,cesareas,2017-02-01,9,9
SAN RAMON BENI,atencion de partos en servicios,cesareas,2017-02-01,6,6
SAN RAMON SCZ,atencion de partos en servicios,cesareas,2017-02-01,2,2
SANTA ANA,atencion de partos en servicios,cesareas,2017-02-01,23,23
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2017-02-01,2188,2188
SANTA ROSA,atencion de partos en servicios,cesareas,2017-02-01,2,2
SHINAOTA,atencion de partos en servicios,cesareas,2017-02-01,11,11
SUCRE,atencion de partos en servicios,cesareas,2017-02-01,240,240
TARABUCO,atencion de partos en servicios,cesareas,2017-02-01,6,6
TARIJA,atencion de partos en servicios,cesareas,2017-02-01,241,241
TARVITA,atencion de partos en servicios,cesareas,2017-02-01,2,2
TIQUIPAYA,atencion de partos en servicios,cesareas,2017-02-01,20,20
TOTORA(CBBA),atencion de partos en servicios,cesareas,2017-02-01,3,3
TRINIDAD,atencion de partos en servicios,cesareas,2017-02-01,163,163
TUPIZA,atencion de partos en servicios,cesareas,2017-02-01,17,17
UNCIA,atencion de partos en servicios,cesareas,2017-02-01,5,5
UYUNI,atencion de partos en servicios,cesareas,2017-02-01,3,3
VALLEGRANDE,atencion de partos en servicios,cesareas,2017-02-01,19,19
VIACHA,atencion de partos en servicios,cesareas,2017-02-01,1,1
VILLA MONTES,atencion de partos en servicios,cesareas,2017-02-01,35,35
VILLA TUNARI,atencion de partos en servicios,cesareas,2017-02-01,17,17
VILLAZON,atencion de partos en servicios,cesareas,2017-02-01,12,12
VINTO,atencion de partos en servicios,cesareas,2017-02-01,3,3
WARNES,atencion de partos en servicios,cesareas,2017-02-01,30,30
YACUIBA,atencion de partos en servicios,cesareas,2017-02-01,91,91
YAPACANI,atencion de partos en servicios,cesareas,2017-02-01,45,45
ACHACACHI,atencion de partos en servicios,cesareas,2017-03-01,3,3
AIQUILE,atencion de partos en servicios,cesareas,2017-03-01,6,6
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2017-03-01,29,29
ATOCHA,atencion de partos en servicios,cesareas,2017-03-01,2,2
BAURES,atencion de partos en servicios,cesareas,2017-03-01,5,5
BERMEJO,atencion de partos en servicios,cesareas,2017-03-01,14,14
CAMARGO,atencion de partos en servicios,cesareas,2017-03-01,7,7
CAMIRI,atencion de partos en servicios,cesareas,2017-03-01,61,61
CARANAVI,atencion de partos en servicios,cesareas,2017-03-01,30,30
CHALLAPATA,atencion de partos en servicios,cesareas,2017-03-01,5,5
CHARAGUA,atencion de partos en servicios,cesareas,2017-03-01,5,5
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2017-03-01,10,10
CLIZA,atencion de partos en servicios,cesareas,2017-03-01,8,8
COBIJA,atencion de partos en servicios,cesareas,2017-03-01,114,114
COCHABAMBA,atencion de partos en servicios,cesareas,2017-03-01,902,902
COLCAPIRHUA,atencion de partos en servicios,cesareas,2017-03-01,5,5
COMARAPA,atencion de partos en servicios,cesareas,2017-03-01,18,18
COROICO,atencion de partos en servicios,cesareas,2017-03-01,12,12
COTOCA,atencion de partos en servicios,cesareas,2017-03-01,11,11
CULPINA,atencion de partos en servicios,cesareas,2017-03-01,6,6
EL ALTO,atencion de partos en servicios,cesareas,2017-03-01,383,383
EL TORNO,atencion de partos en servicios,cesareas,2017-03-01,36,36
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2017-03-01,11,11
GUANAY,atencion de partos en servicios,cesareas,2017-03-01,1,1
GUAYARAMERIN,atencion de partos en servicios,cesareas,2017-03-01,43,43
HUANUNI,atencion de partos en servicios,cesareas,2017-03-01,6,6
HUARACAJE,atencion de partos en servicios,cesareas,2017-03-01,1,1
LA PAZ,atencion de partos en servicios,cesareas,2017-03-01,746,746
LLALLAGUA,atencion de partos en servicios,cesareas,2017-03-01,13,13
MAGDALENA,atencion de partos en servicios,cesareas,2017-03-01,7,7
MAIRANA,atencion de partos en servicios,cesareas,2017-03-01,9,9
MIZQUE,atencion de partos en servicios,cesareas,2017-03-01,6,6
MONTEAGUDO,atencion de partos en servicios,cesareas,2017-03-01,27,27
MONTERO,atencion de partos en servicios,cesareas,2017-03-01,324,324
ORURO,atencion de partos en servicios,cesareas,2017-03-01,361,361
PADILLA,atencion de partos en servicios,cesareas,2017-03-01,5,5
PAILON,atencion de partos en servicios,cesareas,2017-03-01,4,4
PATACAMAYA,atencion de partos en servicios,cesareas,2017-03-01,6,6
PORTACHUELO,atencion de partos en servicios,cesareas,2017-03-01,36,36
POTOSI,atencion de partos en servicios,cesareas,2017-03-01,164,164
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2017-03-01,7,7
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2017-03-01,22,22
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2017-03-01,42,42
PUNATA,atencion de partos en servicios,cesareas,2017-03-01,39,39
QUILLACOLLO,atencion de partos en servicios,cesareas,2017-03-01,79,79
REYES,atencion de partos en servicios,cesareas,2017-03-01,3,3
RIBERALTA,atencion de partos en servicios,cesareas,2017-03-01,115,115
ROBORE,atencion de partos en servicios,cesareas,2017-03-01,10,10
RURRENABAQUE,atencion de partos en servicios,cesareas,2017-03-01,12,12
SACABA,atencion de partos en servicios,cesareas,2017-03-01,85,85
SAN BORJA,atencion de partos en servicios,cesareas,2017-03-01,22,22
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2017-03-01,7,7
SAN CARLOS,atencion de partos en servicios,cesareas,2017-03-01,8,8
SAN IGNACIO,atencion de partos en servicios,cesareas,2017-03-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2017-03-01,45,45
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2017-03-01,7,7
SAN JOAQUIN,atencion de partos en servicios,cesareas,2017-03-01,9,9
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2017-03-01,25,25
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2017-03-01,3,3
SAN JULIAN,atencion de partos en servicios,cesareas,2017-03-01,5,5
SAN LUCAS,atencion de partos en servicios,cesareas,2017-03-01,5,5
SAN MATIAS,atencion de partos en servicios,cesareas,2017-03-01,2,2
SAN RAMON BENI,atencion de partos en servicios,cesareas,2017-03-01,6,6
SAN RAMON SCZ,atencion de partos en servicios,cesareas,2017-03-01,1,1
SANTA ANA,atencion de partos en servicios,cesareas,2017-03-01,29,29
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2017-03-01,2676,2676
SANTA ROSA,atencion de partos en servicios,cesareas,2017-03-01,4,4
SHINAOTA,atencion de partos en servicios,cesareas,2017-03-01,23,23
SUCRE,atencion de partos en servicios,cesareas,2017-03-01,292,292
TARABUCO,atencion de partos en servicios,cesareas,2017-03-01,5,5
TARIJA,atencion de partos en servicios,cesareas,2017-03-01,255,255
TARVITA,atencion de partos en servicios,cesareas,2017-03-01,3,3
TIQUIPAYA,atencion de partos en servicios,cesareas,2017-03-01,35,35
TOTORA(CBBA),atencion de partos en servicios,cesareas,2017-03-01,2,2
TRINIDAD,atencion de partos en servicios,cesareas,2017-03-01,191,191
TUPIZA,atencion de partos en servicios,cesareas,2017-03-01,22,22
UNCIA,atencion de partos en servicios,cesareas,2017-03-01,7,7
UYUNI,atencion de partos en servicios,cesareas,2017-03-01,4,4
VALLEGRANDE,atencion de partos en servicios,cesareas,2017-03-01,28,28
VIACHA,atencion de partos en servicios,cesareas,2017-03-01,1,1
VILLA MONTES,atencion de partos en servicios,cesareas,2017-03-01,39,39
VILLA TUNARI,atencion de partos en servicios,cesareas,2017-03-01,26,26
VILLAZON,atencion de partos en servicios,cesareas,2017-03-01,11,11
VINTO,atencion de partos en servicios,cesareas,2017-03-01,4,4
WARNES,atencion de partos en servicios,cesareas,2017-03-01,31,31
YACUIBA,atencion de partos en servicios,cesareas,2017-03-01,119,119
YAPACANI,atencion de partos en servicios,cesareas,2017-03-01,29,29
ACHACACHI,atencion de partos en servicios,cesareas,2017-04-01,4,4
AIQUILE,atencion de partos en servicios,cesareas,2017-04-01,3,3
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2017-04-01,22,22
AZURDUY,atencion de partos en servicios,cesareas,2017-04-01,1,1
BERMEJO,atencion de partos en servicios,cesareas,2017-04-01,15,15
CAMARGO,atencion de partos en servicios,cesareas,2017-04-01,4,4
CAMIRI,atencion de partos en servicios,cesareas,2017-04-01,44,44
CARACOLLO,atencion de partos en servicios,cesareas,2017-04-01,2,2
CHALLAPATA,atencion de partos en servicios,cesareas,2017-04-01,5,5
CHARAGUA,atencion de partos en servicios,cesareas,2017-04-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2017-04-01,14,14
CLIZA,atencion de partos en servicios,cesareas,2017-04-01,9,9
COBIJA,atencion de partos en servicios,cesareas,2017-04-01,72,72
COCHABAMBA,atencion de partos en servicios,cesareas,2017-04-01,889,889
COLCAPIRHUA,atencion de partos en servicios,cesareas,2017-04-01,8,8
COMARAPA,atencion de partos en servicios,cesareas,2017-04-01,9,9
COROICO,atencion de partos en servicios,cesareas,2017-04-01,10,10
COTOCA,atencion de partos en servicios,cesareas,2017-04-01,10,10
CULPINA,atencion de partos en servicios,cesareas,2017-04-01,6,6
EL ALTO,atencion de partos en servicios,cesareas,2017-04-01,446,446
EL TORNO,atencion de partos en servicios,cesareas,2017-04-01,46,46
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2017-04-01,4,4
ESCOMA,atencion de partos en servicios,cesareas,2017-04-01,3,3
GUANAY,atencion de partos en servicios,cesareas,2017-04-01,1,1
GUAYARAMERIN,atencion de partos en servicios,cesareas,2017-04-01,46,46
HUANUNI,atencion de partos en servicios,cesareas,2017-04-01,7,7
HUARACAJE,atencion de partos en servicios,cesareas,2017-04-01,3,3
LA PAZ,atencion de partos en servicios,cesareas,2017-04-01,731,731
LLALLAGUA,atencion de partos en servicios,cesareas,2017-04-01,14,14
MAGDALENA,atencion de partos en servicios,cesareas,2017-04-01,5,5
MAIRANA,atencion de partos en servicios,cesareas,2017-04-01,12,12
MIZQUE,atencion de partos en servicios,cesareas,2017-04-01,8,8
MONTEAGUDO,atencion de partos en servicios,cesareas,2017-04-01,13,13
MONTERO,atencion de partos en servicios,cesareas,2017-04-01,214,214
ORURO,atencion de partos en servicios,cesareas,2017-04-01,291,291
PADILLA,atencion de partos en servicios,cesareas,2017-04-01,7,7
PATACAMAYA,atencion de partos en servicios,cesareas,2017-04-01,6,6
PORTACHUELO,atencion de partos en servicios,cesareas,2017-04-01,25,25
POTOSI,atencion de partos en servicios,cesareas,2017-04-01,147,147
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2017-04-01,8,8
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2017-04-01,19,19
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2017-04-01,15,15
PUNATA,atencion de partos en servicios,cesareas,2017-04-01,21,21
QUILLACOLLO,atencion de partos en servicios,cesareas,2017-04-01,72,72
REYES,atencion de partos en servicios,cesareas,2017-04-01,5,5
RIBERALTA,atencion de partos en servicios,cesareas,2017-04-01,92,92
ROBORE,atencion de partos en servicios,cesareas,2017-04-01,6,6
RURRENABAQUE,atencion de partos en servicios,cesareas,2017-04-01,4,4
SACABA,atencion de partos en servicios,cesareas,2017-04-01,48,48
SAN BORJA,atencion de partos en servicios,cesareas,2017-04-01,34,34
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2017-04-01,3,3
SAN CARLOS,atencion de partos en servicios,cesareas,2017-04-01,11,11
SAN IGNACIO,atencion de partos en servicios,cesareas,2017-04-01,3,3
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2017-04-01,50,50
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2017-04-01,2,2
SAN JOAQUIN,atencion de partos en servicios,cesareas,2017-04-01,5,5
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2017-04-01,18,18
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2017-04-01,8,8
SAN JULIAN,atencion de partos en servicios,cesareas,2017-04-01,4,4
SAN LUCAS,atencion de partos en servicios,cesareas,2017-04-01,7,7
SAN MATIAS,atencion de partos en servicios,cesareas,2017-04-01,1,1
SAN RAMON BENI,atencion de partos en servicios,cesareas,2017-04-01,1,1
SAN RAMON SCZ,atencion de partos en servicios,cesareas,2017-04-01,3,3
SANTA ANA,atencion de partos en servicios,cesareas,2017-04-01,13,13
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2017-04-01,2202,2202
SANTA ROSA,atencion de partos en servicios,cesareas,2017-04-01,2,2
SHINAOTA,atencion de partos en servicios,cesareas,2017-04-01,14,14
SUCRE,atencion de partos en servicios,cesareas,2017-04-01,263,263
TARABUCO,atencion de partos en servicios,cesareas,2017-04-01,3,3
TARIJA,atencion de partos en servicios,cesareas,2017-04-01,257,257
TIQUIPAYA,atencion de partos en servicios,cesareas,2017-04-01,26,26
TOTORA(CBBA),atencion de partos en servicios,cesareas,2017-04-01,2,2
TRINIDAD,atencion de partos en servicios,cesareas,2017-04-01,157,157
TUPIZA,atencion de partos en servicios,cesareas,2017-04-01,27,27
UNCIA,atencion de partos en servicios,cesareas,2017-04-01,7,7
UYUNI,atencion de partos en servicios,cesareas,2017-04-01,6,6
VALLEGRANDE,atencion de partos en servicios,cesareas,2017-04-01,16,16
VILLA MONTES,atencion de partos en servicios,cesareas,2017-04-01,29,29
VILLA TUNARI,atencion de partos en servicios,cesareas,2017-04-01,33,33
VILLAZON,atencion de partos en servicios,cesareas,2017-04-01,10,10
VINTO,atencion de partos en servicios,cesareas,2017-04-01,3,3
WARNES,atencion de partos en servicios,cesareas,2017-04-01,31,31
YACUIBA,atencion de partos en servicios,cesareas,2017-04-01,78,78
YAPACANI,atencion de partos en servicios,cesareas,2017-04-01,57,57
YOTALA,atencion de partos en servicios,cesareas,2017-04-01,3,3
ACHACACHI,atencion de partos en servicios,cesareas,2017-05-01,3,3
AIQUILE,atencion de partos en servicios,cesareas,2017-05-01,6,6
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2017-05-01,24,24
BERMEJO,atencion de partos en servicios,cesareas,2017-05-01,25,25
CAMARGO,atencion de partos en servicios,cesareas,2017-05-01,3,3
CAMIRI,atencion de partos en servicios,cesareas,2017-05-01,69,69
CARACOLLO,atencion de partos en servicios,cesareas,2017-05-01,1,1
CHALLAPATA,atencion de partos en servicios,cesareas,2017-05-01,7,7
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2017-05-01,4,4
CLIZA,atencion de partos en servicios,cesareas,2017-05-01,12,12
COBIJA,atencion de partos en servicios,cesareas,2017-05-01,73,73
COCHABAMBA,atencion de partos en servicios,cesareas,2017-05-01,840,840
COLCAPIRHUA,atencion de partos en servicios,cesareas,2017-05-01,21,21
COMARAPA,atencion de partos en servicios,cesareas,2017-05-01,6,6
COROICO,atencion de partos en servicios,cesareas,2017-05-01,3,3
COTOCA,atencion de partos en servicios,cesareas,2017-05-01,14,14
EL ALTO,atencion de partos en servicios,cesareas,2017-05-01,409,409
EL TORNO,atencion de partos en servicios,cesareas,2017-05-01,60,60
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2017-05-01,7,7
GUAYARAMERIN,atencion de partos en servicios,cesareas,2017-05-01,51,51
HUANUNI,atencion de partos en servicios,cesareas,2017-05-01,11,11
HUARACAJE,atencion de partos en servicios,cesareas,2017-05-01,1,1
LA PAZ,atencion de partos en servicios,cesareas,2017-05-01,719,719
LLALLAGUA,atencion de partos en servicios,cesareas,2017-05-01,14,14
MAGDALENA,atencion de partos en servicios,cesareas,2017-05-01,3,3
MIZQUE,atencion de partos en servicios,cesareas,2017-05-01,5,5
MONTEAGUDO,atencion de partos en servicios,cesareas,2017-05-01,12,12
MONTERO,atencion de partos en servicios,cesareas,2017-05-01,224,224
ORURO,atencion de partos en servicios,cesareas,2017-05-01,335,335
PADILLA,atencion de partos en servicios,cesareas,2017-05-01,5,5
PORTACHUELO,atencion de partos en servicios,cesareas,2017-05-01,18,18
POTOSI,atencion de partos en servicios,cesareas,2017-05-01,155,155
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2017-05-01,7,7
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2017-05-01,18,18
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2017-05-01,19,19
PUNATA,atencion de partos en servicios,cesareas,2017-05-01,32,32
QUILLACOLLO,atencion de partos en servicios,cesareas,2017-05-01,72,72
REYES,atencion de partos en servicios,cesareas,2017-05-01,4,4
RIBERALTA,atencion de partos en servicios,cesareas,2017-05-01,114,114
ROBORE,atencion de partos en servicios,cesareas,2017-05-01,5,5
RURRENABAQUE,atencion de partos en servicios,cesareas,2017-05-01,16,16
SACABA,atencion de partos en servicios,cesareas,2017-05-01,87,87
SAN BORJA,atencion de partos en servicios,cesareas,2017-05-01,27,27
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2017-05-01,11,11
