department,municipality_id,municipality,year,month,population,value
Potosí,51302,Acacio,2006,1,Metodos naturales: Usuarias Continuas,2
La Paz,20201,Achacachi,2006,1,Metodos naturales: Usuarias Continuas,10
Chuquisaca,10404,Alcala,2006,1,Metodos naturales: Usuarias Continuas,13
La Paz,20202,Ancoraimes,2006,1,Metodos naturales: Usuarias Continuas,48
Oruro,41201,Andamarca,2006,1,Metodos naturales: Usuarias Continuas,2
Potosí,50802,Atocha,2006,1,Metodos naturales: Usuarias Continuas,10
La Paz,20502,Ayata,2006,1,Metodos naturales: Usuarias Continuas,2
Potosí,50104,Belen De Urmiri,2006,1,Metodos naturales: Usuarias Continuas,3
Tarija,60202,Bermejo,2006,1,Metodos naturales: Usuarias Continuas,23
Potosí,50301,Betanzos,2006,1,Metodos naturales: Usuarias Continuas,9
Santa Cruz,70707,Boyuibe,2006,1,Metodos naturales: Usuarias Continuas,10
Santa Cruz,70401,Buena Vista,2006,1,Metodos naturales: Usuarias Continuas,35
La Paz,20905,Cairoma,2006,1,Metodos naturales: Usuarias Continuas,1
Potosí,51102,"Caiza ""d""",2006,1,Metodos naturales: Usuarias Continuas,4
Chuquisaca,10701,Camargo,2006,1,Metodos naturales: Usuarias Continuas,2
Cochabamba,30701,Capinota,2006,1,Metodos naturales: Usuarias Continuas,4
Oruro,40102,Caracollo,2006,1,Metodos naturales: Usuarias Continuas,1
La Paz,22001,Caranavi,2006,1,Metodos naturales: Usuarias Continuas,8
Oruro,40201,Challapata,2006,1,Metodos naturales: Usuarias Continuas,2
Potosí,50202,Chayanta,2006,1,Metodos naturales: Usuarias Continuas,4
Cochabamba,30801,Cliza,2006,1,Metodos naturales: Usuarias Continuas,1
Cochabamba,30101,Cochabamba,2006,1,Metodos naturales: Usuarias Continuas,63
Santa Cruz,70603,Colpa Belgica,2006,1,Metodos naturales: Usuarias Continuas,7
Potosí,50401,Colquechaca,2006,1,Metodos naturales: Usuarias Continuas,6
La Paz,21004,Colquiri,2006,1,Metodos naturales: Usuarias Continuas,2
Santa Cruz,71301,Comarapa,2006,1,Metodos naturales: Usuarias Continuas,4
Santa Cruz,71101,Concepcion,2006,1,Metodos naturales: Usuarias Continuas,2
La Paz,21701,Copacabana,2006,1,Metodos naturales: Usuarias Continuas,8
Potosí,50601,Cotagaita,2006,1,Metodos naturales: Usuarias Continuas,2
Santa Cruz,70102,Cotoca,2006,1,Metodos naturales: Usuarias Continuas,8
Santa Cruz,71106,Cuatro Cañadas,2006,1,Metodos naturales: Usuarias Continuas,1
Chuquisaca,10902,Culpina,2006,1,Metodos naturales: Usuarias Continuas,1
La Paz,20105,El Alto,2006,1,Metodos naturales: Usuarias Continuas,113
Oruro,40103,El Choro,2006,1,Metodos naturales: Usuarias Continuas,4
Santa Cruz,70105,El Torno,2006,1,Metodos naturales: Usuarias Continuas,12
Tarija,60601,Entre Rios,2006,1,Metodos naturales: Usuarias Continuas,3
Tarija,60601,Entre Rios,2006,1,Metodos naturales: Usuarias Continuas,3
Oruro,41101,Eucaliptus,2006,1,Metodos naturales: Usuarias Continuas,9
Pando,90503,Eureka (santos Mercado),2006,1,Metodos naturales: Usuarias Continuas,2
Santa Cruz,71004,Fernandez Alonso,2006,1,Metodos naturales: Usuarias Continuas,9
Pando,90203,Filadelfia,2006,1,Metodos naturales: Usuarias Continuas,2
Santa Cruz,71002,General Saavedra,2006,1,Metodos naturales: Usuarias Continuas,9
Beni,80202,Guayaramerin,2006,1,Metodos naturales: Usuarias Continuas,41
Santa Cruz,70705,Gutierrez,2006,1,Metodos naturales: Usuarias Continuas,3
Chuquisaca,10502,Huacareta,2006,1,Metodos naturales: Usuarias Continuas,4
Oruro,40701,Huanuni,2006,1,Metodos naturales: Usuarias Continuas,7
La Paz,21005,Ichoca,2006,1,Metodos naturales: Usuarias Continuas,7
Chuquisaca,10703,Incahuasi,2006,1,Metodos naturales: Usuarias Continuas,12
La Paz,21001,Inquisivi,2006,1,Metodos naturales: Usuarias Continuas,12
La Paz,21501,Ixiamas,2006,1,Metodos naturales: Usuarias Continuas,1
La Paz,20806,Jesus De Machaca,2006,1,Metodos naturales: Usuarias Continuas,2
Santa Cruz,70104,La Guardia,2006,1,Metodos naturales: Usuarias Continuas,39
