department,municipality_id,municipality,year,month,population,value
Potosí,51302,Acacio,2007,1,Repetidas en personas de 5 a 14 anos -Hombre,11
La Paz,20201,Achacachi,2007,1,Repetidas en personas de 5 a 14 anos -Hombre,6
La Paz,20104,Achocalla,2007,1,Repetidas en personas de 5 a 14 anos -Hombre,1
Cochabamba,30201,Aiquile,2007,1,Repetidas en personas de 5 a 14 anos -Hombre,4
La Paz,20202,Ancoraimes,2007,1,Repetidas en personas de 5 a 14 anos -Hombre,1
Oruro,41201,Andamarca,2007,1,Repetidas en personas de 5 a 14 anos -Hombre,1
Oruro,40603,Antequera,2007,1,Repetidas en personas de 5 a 14 anos -Hombre,0
Cochabamba,30402,Anzaldo,2007,1,Repetidas en personas de 5 a 14 anos -Hombre,1
La Paz,20701,Apolo,2007,1,Repetidas en personas de 5 a 14 anos -Hombre,3
Cochabamba,30501,Arani,2007,1,Repetidas en personas de 5 a 14 anos -Hombre,0
Cochabamba,30403,Arbieto,2007,1,Repetidas en personas de 5 a 14 anos -Hombre,5
Cochabamba,30601,Arque,2007,1,Repetidas en personas de 5 a 14 anos -Hombre,1
Santa Cruz,71501,Ascencion De Guarayos,2007,1,Repetidas en personas de 5 a 14 anos -Hombre,11
Potosí,50802,Atocha,2007,1,Repetidas en personas de 5 a 14 anos -Hombre,29
La Paz,20502,Ayata,2007,1,Repetidas en personas de 5 a 14 anos -Hombre,1
La Paz,21303,Ayo Ayo,2007,1,Repetidas en personas de 5 a 14 anos -Hombre,0
Cochabamba,30301,Ayopaya (v. De Independencia),2007,1,Repetidas en personas de 5 a 14 anos -Hombre,1
La Paz,21203,Batallas,2007,1,Repetidas en personas de 5 a 14 anos -Hombre,3
Beni,80802,Baures,2007,1,Repetidas en personas de 5 a 14 anos -Hombre,1
Potosí,50104,Belen De Urmiri,2007,1,Repetidas en personas de 5 a 14 anos -Hombre,1
Tarija,60202,Bermejo,2007,1,Repetidas en personas de 5 a 14 anos -Hombre,61
Potosí,50301,Betanzos,2007,1,Repetidas en personas de 5 a 14 anos -Hombre,1
Santa Cruz,70707,Boyuibe,2007,1,Repetidas en personas de 5 a 14 anos -Hombre,7
Santa Cruz,70401,Buena Vista,2007,1,Repetidas en personas de 5 a 14 anos -Hombre,7
Santa Cruz,70703,Cabezas,2007,1,Repetidas en personas de 5 a 14 anos -Hombre,5
La Paz,20905,Cairoma,2007,1,Repetidas en personas de 5 a 14 anos -Hombre,3
Potosí,51102,"Caiza ""d""",2007,1,Repetidas en personas de 5 a 14 anos -Hombre,0
La Paz,21003,Cajuata,2007,1,Repetidas en personas de 5 a 14 anos -Hombre,7
La Paz,20303,Calacoto,2007,1,Repetidas en personas de 5 a 14 anos -Hombre,2
La Paz,21304,Calamarca,2007,1,Repetidas en personas de 5 a 14 anos -Hombre,1
Chuquisaca,10701,Camargo,2007,1,Repetidas en personas de 5 a 14 anos -Hombre,4
Chuquisaca,10901,Camataqui (c. Villa Abecia),2007,1,Repetidas en personas de 5 a 14 anos -Hombre,5
