municipality,group,variable,month,Días camas ocupadas otros servicios,TOTAL
SUCRE,internaciones,dias camas ocupadas otros servicios,2007-03-01,23212,23212
TAPACARI,internaciones,dias camas ocupadas otros servicios,2007-03-01,10,10
TARABUCO,internaciones,dias camas ocupadas otros servicios,2007-03-01,224,224
TARATA,internaciones,dias camas ocupadas otros servicios,2007-03-01,14,14
TARIJA,internaciones,dias camas ocupadas otros servicios,2007-03-01,6787,6787
TARVITA,internaciones,dias camas ocupadas otros servicios,2007-03-01,37,37
TIPUANI,internaciones,dias camas ocupadas otros servicios,2007-03-01,29,29
TIQUIPAYA,internaciones,dias camas ocupadas otros servicios,2007-03-01,90,90
TIRAQUE (CBBA),internaciones,dias camas ocupadas otros servicios,2007-03-01,325,325
TOLATA,internaciones,dias camas ocupadas otros servicios,2007-03-01,15,15
TOLEDO,internaciones,dias camas ocupadas otros servicios,2007-03-01,11,11
TOMAVE,internaciones,dias camas ocupadas otros servicios,2007-03-01,26,26
TOMINA,internaciones,dias camas ocupadas otros servicios,2007-03-01,14,14
TOTORA(CBBA),internaciones,dias camas ocupadas otros servicios,2007-03-01,22,22
TRINIDAD,internaciones,dias camas ocupadas otros servicios,2007-03-01,2549,2549
TUPIZA,internaciones,dias camas ocupadas otros servicios,2007-03-01,1120,1120
TURCO,internaciones,dias camas ocupadas otros servicios,2007-03-01,7,7
UNCIA,internaciones,dias camas ocupadas otros servicios,2007-03-01,18,18
URUBICHA,internaciones,dias camas ocupadas otros servicios,2007-03-01,4,4
UYUNI,internaciones,dias camas ocupadas otros servicios,2007-03-01,451,451
VACAS,internaciones,dias camas ocupadas otros servicios,2007-03-01,12,12
VALLEGRANDE,internaciones,dias camas ocupadas otros servicios,2007-03-01,507,507
VIACHA,internaciones,dias camas ocupadas otros servicios,2007-03-01,619,619
VILA VILA,internaciones,dias camas ocupadas otros servicios,2007-03-01,2,2
VILLA MONTES,internaciones,dias camas ocupadas otros servicios,2007-03-01,987,987
VILLA RIVERO,internaciones,dias camas ocupadas otros servicios,2007-03-01,7,7
VILLA SERRANO,internaciones,dias camas ocupadas otros servicios,2007-03-01,13,13
VILLA TUNARI,internaciones,dias camas ocupadas otros servicios,2007-03-01,804,804
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas ocupadas otros servicios,2007-03-01,26,26
VILLAZON,internaciones,dias camas ocupadas otros servicios,2007-03-01,752,752
VINTO,internaciones,dias camas ocupadas otros servicios,2007-03-01,30,30
VITICHI,internaciones,dias camas ocupadas otros servicios,2007-03-01,13,13
WARNES,internaciones,dias camas ocupadas otros servicios,2007-03-01,281,281
YACUIBA,internaciones,dias camas ocupadas otros servicios,2007-03-01,1980,1980
YAMPARAEZ,internaciones,dias camas ocupadas otros servicios,2007-03-01,37,37
YAPACANI,internaciones,dias camas ocupadas otros servicios,2007-03-01,522,522
YOCALLA,internaciones,dias camas ocupadas otros servicios,2007-03-01,3,3
YOTALA,internaciones,dias camas ocupadas otros servicios,2007-03-01,95,95
ZUDAÑEZ,internaciones,dias camas ocupadas otros servicios,2007-03-01,37,37
ACACIO,internaciones,dias camas ocupadas otros servicios,2007-04-01,7,7
ACHACACHI,internaciones,dias camas ocupadas otros servicios,2007-04-01,50,50
AIQUILE,internaciones,dias camas ocupadas otros servicios,2007-04-01,252,252
ALCALA,internaciones,dias camas ocupadas otros servicios,2007-04-01,8,8
ANCORAIMES,internaciones,dias camas ocupadas otros servicios,2007-04-01,1,1
ANTEQUERA,internaciones,dias camas ocupadas otros servicios,2007-04-01,1,1
APOLO,internaciones,dias camas ocupadas otros servicios,2007-04-01,28,28
ARANI,internaciones,dias camas ocupadas otros servicios,2007-04-01,5,5
ARBIETO,internaciones,dias camas ocupadas otros servicios,2007-04-01,17,17
ASCENCION DE GUARAYOS,internaciones,dias camas ocupadas otros servicios,2007-04-01,655,655
ATOCHA,internaciones,dias camas ocupadas otros servicios,2007-04-01,401,401
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas ocupadas otros servicios,2007-04-01,75,75
AZURDUY,internaciones,dias camas ocupadas otros servicios,2007-04-01,22,22
BATALLAS,internaciones,dias camas ocupadas otros servicios,2007-04-01,4,4
BAURES,internaciones,dias camas ocupadas otros servicios,2007-04-01,17,17
BERMEJO,internaciones,dias camas ocupadas otros servicios,2007-04-01,497,497
BETANZOS,internaciones,dias camas ocupadas otros servicios,2007-04-01,44,44
BOLIVAR,internaciones,dias camas ocupadas otros servicios,2007-04-01,2,2
BOYUIBE,internaciones,dias camas ocupadas otros servicios,2007-04-01,53,53
BUENA VISTA,internaciones,dias camas ocupadas otros servicios,2007-04-01,43,43
CABEZAS,internaciones,dias camas ocupadas otros servicios,2007-04-01,62,62
CAIROMA,internaciones,dias camas ocupadas otros servicios,2007-04-01,25,25
CAMARGO,internaciones,dias camas ocupadas otros servicios,2007-04-01,253,253
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas ocupadas otros servicios,2007-04-01,5,5
CAMIRI,internaciones,dias camas ocupadas otros servicios,2007-04-01,1383,1383
CAPINOTA,internaciones,dias camas ocupadas otros servicios,2007-04-01,152,152
CARACOLLO,internaciones,dias camas ocupadas otros servicios,2007-04-01,7,7
CARANAVI,internaciones,dias camas ocupadas otros servicios,2007-04-01,343,343
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas otros servicios,2007-04-01,27,27
CHALLAPATA,internaciones,dias camas ocupadas otros servicios,2007-04-01,88,88
CHARAGUA,internaciones,dias camas ocupadas otros servicios,2007-04-01,215,215
CHAYANTA,internaciones,dias camas ocupadas otros servicios,2007-04-01,3,3
CHIMORE,internaciones,dias camas ocupadas otros servicios,2007-04-01,9,9
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas otros servicios,2007-04-01,275,275
CLIZA,internaciones,dias camas ocupadas otros servicios,2007-04-01,16,16
COBIJA,internaciones,dias camas ocupadas otros servicios,2007-04-01,700,700
COCHABAMBA,internaciones,dias camas ocupadas otros servicios,2007-04-01,26452,26452
COLCAPIRHUA,internaciones,dias camas ocupadas otros servicios,2007-04-01,260,260
COLOMI,internaciones,dias camas ocupadas otros servicios,2007-04-01,2,2
COLPA BELGICA,internaciones,dias camas ocupadas otros servicios,2007-04-01,26,26
COLQUIRI,internaciones,dias camas ocupadas otros servicios,2007-04-01,7,7
COMARAPA,internaciones,dias camas ocupadas otros servicios,2007-04-01,391,391
COPACABANA,internaciones,dias camas ocupadas otros servicios,2007-04-01,23,23
CORIPATA,internaciones,dias camas ocupadas otros servicios,2007-04-01,8,8
COROICO,internaciones,dias camas ocupadas otros servicios,2007-04-01,346,346
COTAGAITA,internaciones,dias camas ocupadas otros servicios,2007-04-01,81,81
COTOCA,internaciones,dias camas ocupadas otros servicios,2007-04-01,210,210
CUATRO CAÑADAS,internaciones,dias camas ocupadas otros servicios,2007-04-01,69,69
CUEVO,internaciones,dias camas ocupadas otros servicios,2007-04-01,47,47
CULPINA,internaciones,dias camas ocupadas otros servicios,2007-04-01,59,59
CURAHUARA DE CARANGAS,internaciones,dias camas ocupadas otros servicios,2007-04-01,30,30
EL ALTO,internaciones,dias camas ocupadas otros servicios,2007-04-01,7934,7934
EL PUENTE(STC),internaciones,dias camas ocupadas otros servicios,2007-04-01,6,6
EL TORNO,internaciones,dias camas ocupadas otros servicios,2007-04-01,921,921
EL VILLAR,internaciones,dias camas ocupadas otros servicios,2007-04-01,12,12
ENTRE RIOS,internaciones,dias camas ocupadas otros servicios,2007-04-01,15,15
ENTRE RIOS,internaciones,dias camas ocupadas otros servicios,2007-04-01,46,46
EUCALIPTUS,internaciones,dias camas ocupadas otros servicios,2007-04-01,7,7
FERNANDEZ ALONSO,internaciones,dias camas ocupadas otros servicios,2007-04-01,1259,1259
FILADELFIA,internaciones,dias camas ocupadas otros servicios,2007-04-01,2,2
GENERAL SAAVEDRA,internaciones,dias camas ocupadas otros servicios,2007-04-01,32,32
GUANAY,internaciones,dias camas ocupadas otros servicios,2007-04-01,31,31
GUAYARAMERIN,internaciones,dias camas ocupadas otros servicios,2007-04-01,1097,1097
GUTIERREZ,internaciones,dias camas ocupadas otros servicios,2007-04-01,32,32
HUACARETA,internaciones,dias camas ocupadas otros servicios,2007-04-01,19,19
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas ocupadas otros servicios,2007-04-01,1,1
HUANUNI,internaciones,dias camas ocupadas otros servicios,2007-04-01,105,105
HUARACAJE,internaciones,dias camas ocupadas otros servicios,2007-04-01,25,25
ICLA,internaciones,dias camas ocupadas otros servicios,2007-04-01,2,2
INCAHUASI,internaciones,dias camas ocupadas otros servicios,2007-04-01,16,16
INQUISIVI,internaciones,dias camas ocupadas otros servicios,2007-04-01,1,1
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas otros servicios,2007-04-01,64,64
IXIAMAS,internaciones,dias camas ocupadas otros servicios,2007-04-01,11,11
JESUS DE MACHACA,internaciones,dias camas ocupadas otros servicios,2007-04-01,37,37
LA ASUNTA,internaciones,dias camas ocupadas otros servicios,2007-04-01,75,75
LA GUARDIA,internaciones,dias camas ocupadas otros servicios,2007-04-01,407,407
LA PAZ,internaciones,dias camas ocupadas otros servicios,2007-04-01,42699,42699
LAGUNILLAS,internaciones,dias camas ocupadas otros servicios,2007-04-01,4,4
LAS CARRERAS,internaciones,dias camas ocupadas otros servicios,2007-04-01,3,3
LLALLAGUA,internaciones,dias camas ocupadas otros servicios,2007-04-01,412,412
LURIBAY,internaciones,dias camas ocupadas otros servicios,2007-04-01,6,6
MACHARETI,internaciones,dias camas ocupadas otros servicios,2007-04-01,10,10
MAGDALENA,internaciones,dias camas ocupadas otros servicios,2007-04-01,162,162
MAIRANA,internaciones,dias camas ocupadas otros servicios,2007-04-01,59,59
MAPIRI,internaciones,dias camas ocupadas otros servicios,2007-04-01,6,6
MINEROS,internaciones,dias camas ocupadas otros servicios,2007-04-01,30,30
MIZQUE,internaciones,dias camas ocupadas otros servicios,2007-04-01,76,76
MOJOCOYA,internaciones,dias camas ocupadas otros servicios,2007-04-01,10,10
MONTEAGUDO,internaciones,dias camas ocupadas otros servicios,2007-04-01,186,186
MONTERO,internaciones,dias camas ocupadas otros servicios,2007-04-01,1316,1316
MORO MORO,internaciones,dias camas ocupadas otros servicios,2007-04-01,2,2
MOROCHATA,internaciones,dias camas ocupadas otros servicios,2007-04-01,7,7
OCURI,internaciones,dias camas ocupadas otros servicios,2007-04-01,16,16
OKINAWA,internaciones,dias camas ocupadas otros servicios,2007-04-01,9,9
OMEREQUE,internaciones,dias camas ocupadas otros servicios,2007-04-01,10,10
ORURO,internaciones,dias camas ocupadas otros servicios,2007-04-01,6725,6725
PADCAYA,internaciones,dias camas ocupadas otros servicios,2007-04-01,3,3
PADILLA,internaciones,dias camas ocupadas otros servicios,2007-04-01,212,212
PAILON,internaciones,dias camas ocupadas otros servicios,2007-04-01,58,58
PALOS BLANCOS,internaciones,dias camas ocupadas otros servicios,2007-04-01,53,53
PAMPA GRANDE,internaciones,dias camas ocupadas otros servicios,2007-04-01,6,6
PATACAMAYA,internaciones,dias camas ocupadas otros servicios,2007-04-01,15,15
POCOATA,internaciones,dias camas ocupadas otros servicios,2007-04-01,60,60
POCONA,internaciones,dias camas ocupadas otros servicios,2007-04-01,4,4
POOPO,internaciones,dias camas ocupadas otros servicios,2007-04-01,60,60
POROMA,internaciones,dias camas ocupadas otros servicios,2007-04-01,3,3
PORONGO,internaciones,dias camas ocupadas otros servicios,2007-04-01,29,29
PORTACHUELO,internaciones,dias camas ocupadas otros servicios,2007-04-01,405,405
PORVENIR,internaciones,dias camas ocupadas otros servicios,2007-04-01,5,5
POSTRER VALLE,internaciones,dias camas ocupadas otros servicios,2007-04-01,1,1
POTOSI,internaciones,dias camas ocupadas otros servicios,2007-04-01,4969,4969
PRESTO,internaciones,dias camas ocupadas otros servicios,2007-04-01,6,6
PUCARA,internaciones,dias camas ocupadas otros servicios,2007-04-01,4,4
PUCARANI,internaciones,dias camas ocupadas otros servicios,2007-04-01,2,2
PUERTO ACOSTA,internaciones,dias camas ocupadas otros servicios,2007-04-01,122,122
PUERTO QUIJARRO,internaciones,dias camas ocupadas otros servicios,2007-04-01,128,128
PUERTO RICO,internaciones,dias camas ocupadas otros servicios,2007-04-01,23,23
PUERTO SUAREZ,internaciones,dias camas ocupadas otros servicios,2007-04-01,276,276
PUERTO VILLARROEL,internaciones,dias camas ocupadas otros servicios,2007-04-01,479,479
PUNA,internaciones,dias camas ocupadas otros servicios,2007-04-01,30,30
PUNATA,internaciones,dias camas ocupadas otros servicios,2007-04-01,441,441
QUILLACOLLO,internaciones,dias camas ocupadas otros servicios,2007-04-01,308,308
QUIME,internaciones,dias camas ocupadas otros servicios,2007-04-01,11,11
QUIRUSILLAS,internaciones,dias camas ocupadas otros servicios,2007-04-01,3,3
REYES,internaciones,dias camas ocupadas otros servicios,2007-04-01,51,51
RIBERALTA,internaciones,dias camas ocupadas otros servicios,2007-04-01,1338,1338
ROBORE,internaciones,dias camas ocupadas otros servicios,2007-04-01,173,173
RURRENABAQUE,internaciones,dias camas ocupadas otros servicios,2007-04-01,258,258
SACABA,internaciones,dias camas ocupadas otros servicios,2007-04-01,610,610
SACABAMBA,internaciones,dias camas ocupadas otros servicios,2007-04-01,10,10
SACACA,internaciones,dias camas ocupadas otros servicios,2007-04-01,20,20
SAIPINA,internaciones,dias camas ocupadas otros servicios,2007-04-01,2,2
SALINAS DE GARCI MENDOZA,internaciones,dias camas ocupadas otros servicios,2007-04-01,9,9
SAMAIPATA,internaciones,dias camas ocupadas otros servicios,2007-04-01,47,47
SAN ANTONIO DE LOMERIO,internaciones,dias camas ocupadas otros servicios,2007-04-01,48,48
SAN BENITO,internaciones,dias camas ocupadas otros servicios,2007-04-01,1,1
SAN BORJA,internaciones,dias camas ocupadas otros servicios,2007-04-01,223,223
SAN BUENA VENTURA,internaciones,dias camas ocupadas otros servicios,2007-04-01,56,56
SAN CARLOS,internaciones,dias camas ocupadas otros servicios,2007-04-01,2124,2124
SAN IGNACIO,internaciones,dias camas ocupadas otros servicios,2007-04-01,58,58
SAN IGNACIO DE VELASCO,internaciones,dias camas ocupadas otros servicios,2007-04-01,1651,1651
SAN JAVIER(STC),internaciones,dias camas ocupadas otros servicios,2007-04-01,65,65
SAN JOAQUIN,internaciones,dias camas ocupadas otros servicios,2007-04-01,68,68
SAN JOSE DE CHIQUITOS,internaciones,dias camas ocupadas otros servicios,2007-04-01,177,177
SAN JUAN DE YAPACANI,internaciones,dias camas ocupadas otros servicios,2007-04-01,261,261
SAN JULIAN,internaciones,dias camas ocupadas otros servicios,2007-04-01,266,266
SAN LORENZO(PND),internaciones,dias camas ocupadas otros servicios,2007-04-01,2,2
SAN LORENZO(TJA),internaciones,dias camas ocupadas otros servicios,2007-04-01,1,1
SAN LUCAS,internaciones,dias camas ocupadas otros servicios,2007-04-01,210,210
SAN MATIAS,internaciones,dias camas ocupadas otros servicios,2007-04-01,64,64
SAN MIGUEL DE VELASCO,internaciones,dias camas ocupadas otros servicios,2007-04-01,302,302
SAN PEDRO,internaciones,dias camas ocupadas otros servicios,2007-04-01,101,101
SAN PEDRO DE BUENA VISTA,internaciones,dias camas ocupadas otros servicios,2007-04-01,17,17
SAN PEDRO DE TIQUINA,internaciones,dias camas ocupadas otros servicios,2007-04-01,1,1
SAN RAFAEL,internaciones,dias camas ocupadas otros servicios,2007-04-01,134,134
SAN RAMON,internaciones,dias camas ocupadas otros servicios,2007-04-01,47,47
SAN RAMON,internaciones,dias camas ocupadas otros servicios,2007-04-01,127,127
SANTA ANA,internaciones,dias camas ocupadas otros servicios,2007-04-01,253,253
SANTA CRUZ DE LA SIERRA,internaciones,dias camas ocupadas otros servicios,2007-04-01,25476,25476
SANTA ROSA,internaciones,dias camas ocupadas otros servicios,2007-04-01,119,119
SANTA ROSA DEL SARA,internaciones,dias camas ocupadas otros servicios,2007-04-01,75,75
SANTIAGO DE HUARI,internaciones,dias camas ocupadas otros servicios,2007-04-01,3,3
SICA SICA (VILLA AROMA),internaciones,dias camas ocupadas otros servicios,2007-04-01,1,1
SIPE SIPE,internaciones,dias camas ocupadas otros servicios,2007-04-01,94,94
SOPACHUY,internaciones,dias camas ocupadas otros servicios,2007-04-01,142,142
SORATA,internaciones,dias camas ocupadas otros servicios,2007-04-01,11,11
SUCRE,internaciones,dias camas ocupadas otros servicios,2007-04-01,23924,23924
TACACOMA,internaciones,dias camas ocupadas otros servicios,2007-04-01,1,1
TACOPAYA,internaciones,dias camas ocupadas otros servicios,2007-04-01,2,2
TAPACARI,internaciones,dias camas ocupadas otros servicios,2007-04-01,33,33
TARABUCO,internaciones,dias camas ocupadas otros servicios,2007-04-01,258,258
TARATA,internaciones,dias camas ocupadas otros servicios,2007-04-01,10,10
TARIJA,internaciones,dias camas ocupadas otros servicios,2007-04-01,6652,6652
TARVITA,internaciones,dias camas ocupadas otros servicios,2007-04-01,24,24
TEOPONTE,internaciones,dias camas ocupadas otros servicios,2007-04-01,2,2
TIPUANI,internaciones,dias camas ocupadas otros servicios,2007-04-01,40,40
TIQUIPAYA,internaciones,dias camas ocupadas otros servicios,2007-04-01,168,168
TIRAQUE (CBBA),internaciones,dias camas ocupadas otros servicios,2007-04-01,274,274
TOLATA,internaciones,dias camas ocupadas otros servicios,2007-04-01,15,15
TOLEDO,internaciones,dias camas ocupadas otros servicios,2007-04-01,4,4
TOMINA,internaciones,dias camas ocupadas otros servicios,2007-04-01,8,8
TOTORA(CBBA),internaciones,dias camas ocupadas otros servicios,2007-04-01,25,25
TRIGAL,internaciones,dias camas ocupadas otros servicios,2007-04-01,9,9
TRINIDAD,internaciones,dias camas ocupadas otros servicios,2007-04-01,3255,3255
TUPIZA,internaciones,dias camas ocupadas otros servicios,2007-04-01,1293,1293
TURCO,internaciones,dias camas ocupadas otros servicios,2007-04-01,4,4
UNCIA,internaciones,dias camas ocupadas otros servicios,2007-04-01,982,982
URIONDO (A. CONCEPCION),internaciones,dias camas ocupadas otros servicios,2007-04-01,4,4
URUBICHA,internaciones,dias camas ocupadas otros servicios,2007-04-01,19,19
UYUNI,internaciones,dias camas ocupadas otros servicios,2007-04-01,289,289
VACAS,internaciones,dias camas ocupadas otros servicios,2007-04-01,3,3
VALLEGRANDE,internaciones,dias camas ocupadas otros servicios,2007-04-01,232,232
VIACHA,internaciones,dias camas ocupadas otros servicios,2007-04-01,148,148
VILA VILA,internaciones,dias camas ocupadas otros servicios,2007-04-01,2,2
VILLA MONTES,internaciones,dias camas ocupadas otros servicios,2007-04-01,762,762
VILLA RIVERO,internaciones,dias camas ocupadas otros servicios,2007-04-01,1,1
VILLA SERRANO,internaciones,dias camas ocupadas otros servicios,2007-04-01,24,24
VILLA TUNARI,internaciones,dias camas ocupadas otros servicios,2007-04-01,1092,1092
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas ocupadas otros servicios,2007-04-01,53,53
VILLAZON,internaciones,dias camas ocupadas otros servicios,2007-04-01,547,547
VINTO,internaciones,dias camas ocupadas otros servicios,2007-04-01,36,36
VITICHI,internaciones,dias camas ocupadas otros servicios,2007-04-01,16,16
WARNES,internaciones,dias camas ocupadas otros servicios,2007-04-01,424,424
YACUIBA,internaciones,dias camas ocupadas otros servicios,2007-04-01,1250,1250
YAMPARAEZ,internaciones,dias camas ocupadas otros servicios,2007-04-01,15,15
YANACACHI,internaciones,dias camas ocupadas otros servicios,2007-04-01,4,4
YAPACANI,internaciones,dias camas ocupadas otros servicios,2007-04-01,513,513
YOTALA,internaciones,dias camas ocupadas otros servicios,2007-04-01,15,15
ZUDAÑEZ,internaciones,dias camas ocupadas otros servicios,2007-04-01,52,52
ACACIO,internaciones,dias camas ocupadas otros servicios,2007-05-01,3,3
ACHACACHI,internaciones,dias camas ocupadas otros servicios,2007-05-01,82,82
AIQUILE,internaciones,dias camas ocupadas otros servicios,2007-05-01,251,251
ALCALA,internaciones,dias camas ocupadas otros servicios,2007-05-01,17,17
ANCORAIMES,internaciones,dias camas ocupadas otros servicios,2007-05-01,5,5
ANTEQUERA,internaciones,dias camas ocupadas otros servicios,2007-05-01,2,2
ANZALDO,internaciones,dias camas ocupadas otros servicios,2007-05-01,2,2
APOLO,internaciones,dias camas ocupadas otros servicios,2007-05-01,44,44
ARAMPAMPA,internaciones,dias camas ocupadas otros servicios,2007-05-01,5,5
ARBIETO,internaciones,dias camas ocupadas otros servicios,2007-05-01,4,4
ASCENCION DE GUARAYOS,internaciones,dias camas ocupadas otros servicios,2007-05-01,378,378
ATOCHA,internaciones,dias camas ocupadas otros servicios,2007-05-01,491,491
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas ocupadas otros servicios,2007-05-01,74,74
AZURDUY,internaciones,dias camas ocupadas otros servicios,2007-05-01,49,49
BATALLAS,internaciones,dias camas ocupadas otros servicios,2007-05-01,13,13
BAURES,internaciones,dias camas ocupadas otros servicios,2007-05-01,25,25
BERMEJO,internaciones,dias camas ocupadas otros servicios,2007-05-01,328,328
BETANZOS,internaciones,dias camas ocupadas otros servicios,2007-05-01,17,17
BOLIVAR,internaciones,dias camas ocupadas otros servicios,2007-05-01,12,12
BOYUIBE,internaciones,dias camas ocupadas otros servicios,2007-05-01,134,134
BUENA VISTA,internaciones,dias camas ocupadas otros servicios,2007-05-01,37,37
CABEZAS,internaciones,dias camas ocupadas otros servicios,2007-05-01,124,124
CAIROMA,internaciones,dias camas ocupadas otros servicios,2007-05-01,12,12
"CAIZA ""D""",internaciones,dias camas ocupadas otros servicios,2007-05-01,6,6
CAJUATA,internaciones,dias camas ocupadas otros servicios,2007-05-01,1,1
CAMARGO,internaciones,dias camas ocupadas otros servicios,2007-05-01,337,337
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas ocupadas otros servicios,2007-05-01,4,4
CAMIRI,internaciones,dias camas ocupadas otros servicios,2007-05-01,1063,1063
CAPINOTA,internaciones,dias camas ocupadas otros servicios,2007-05-01,81,81
CARACOLLO,internaciones,dias camas ocupadas otros servicios,2007-05-01,7,7
CARANAVI,internaciones,dias camas ocupadas otros servicios,2007-05-01,358,358
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas otros servicios,2007-05-01,26,26
CHALLAPATA,internaciones,dias camas ocupadas otros servicios,2007-05-01,89,89
CHARAGUA,internaciones,dias camas ocupadas otros servicios,2007-05-01,237,237
CHAYANTA,internaciones,dias camas ocupadas otros servicios,2007-05-01,3,3
CHIMORE,internaciones,dias camas ocupadas otros servicios,2007-05-01,4,4
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas otros servicios,2007-05-01,117,117
CHUMA,internaciones,dias camas ocupadas otros servicios,2007-05-01,3,3
CLIZA,internaciones,dias camas ocupadas otros servicios,2007-05-01,3,3
COBIJA,internaciones,dias camas ocupadas otros servicios,2007-05-01,887,887
COCHABAMBA,internaciones,dias camas ocupadas otros servicios,2007-05-01,26861,26861
COLCAPIRHUA,internaciones,dias camas ocupadas otros servicios,2007-05-01,80,80
"COLCHA ""K""",internaciones,dias camas ocupadas otros servicios,2007-05-01,2,2
COLOMI,internaciones,dias camas ocupadas otros servicios,2007-05-01,8,8
COLPA BELGICA,internaciones,dias camas ocupadas otros servicios,2007-05-01,19,19
COLQUIRI,internaciones,dias camas ocupadas otros servicios,2007-05-01,19,19
COMARAPA,internaciones,dias camas ocupadas otros servicios,2007-05-01,327,327
CONCEPCION,internaciones,dias camas ocupadas otros servicios,2007-05-01,92,92
COPACABANA,internaciones,dias camas ocupadas otros servicios,2007-05-01,16,16
CORIPATA,internaciones,dias camas ocupadas otros servicios,2007-05-01,2,2
COROICO,internaciones,dias camas ocupadas otros servicios,2007-05-01,363,363
COTAGAITA,internaciones,dias camas ocupadas otros servicios,2007-05-01,72,72
COTOCA,internaciones,dias camas ocupadas otros servicios,2007-05-01,181,181
CUATRO CAÑADAS,internaciones,dias camas ocupadas otros servicios,2007-05-01,115,115
CUEVO,internaciones,dias camas ocupadas otros servicios,2007-05-01,34,34
CULPINA,internaciones,dias camas ocupadas otros servicios,2007-05-01,63,63
CURAHUARA DE CARANGAS,internaciones,dias camas ocupadas otros servicios,2007-05-01,4,4
EL ALTO,internaciones,dias camas ocupadas otros servicios,2007-05-01,6577,6577
EL PUENTE(STC),internaciones,dias camas ocupadas otros servicios,2007-05-01,7,7
EL TORNO,internaciones,dias camas ocupadas otros servicios,2007-05-01,522,522
EL VILLAR,internaciones,dias camas ocupadas otros servicios,2007-05-01,4,4
ENTRE RIOS,internaciones,dias camas ocupadas otros servicios,2007-05-01,42,42
ENTRE RIOS,internaciones,dias camas ocupadas otros servicios,2007-05-01,11,11
EUCALIPTUS,internaciones,dias camas ocupadas otros servicios,2007-05-01,1,1
FERNANDEZ ALONSO,internaciones,dias camas ocupadas otros servicios,2007-05-01,966,966
GENERAL SAAVEDRA,internaciones,dias camas ocupadas otros servicios,2007-05-01,36,36
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas ocupadas otros servicios,2007-05-01,5,5
GUANAY,internaciones,dias camas ocupadas otros servicios,2007-05-01,49,49
GUAYARAMERIN,internaciones,dias camas ocupadas otros servicios,2007-05-01,1183,1183
GUTIERREZ,internaciones,dias camas ocupadas otros servicios,2007-05-01,55,55
HUACARETA,internaciones,dias camas ocupadas otros servicios,2007-05-01,30,30
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas ocupadas otros servicios,2007-05-01,9,9
HUACHACALLA,internaciones,dias camas ocupadas otros servicios,2007-05-01,6,6
HUANUNI,internaciones,dias camas ocupadas otros servicios,2007-05-01,119,119
HUARACAJE,internaciones,dias camas ocupadas otros servicios,2007-05-01,54,54
ICLA,internaciones,dias camas ocupadas otros servicios,2007-05-01,12,12
INCAHUASI,internaciones,dias camas ocupadas otros servicios,2007-05-01,14,14
INQUISIVI,internaciones,dias camas ocupadas otros servicios,2007-05-01,7,7
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas otros servicios,2007-05-01,54,54
IXIAMAS,internaciones,dias camas ocupadas otros servicios,2007-05-01,7,7
JESUS DE MACHACA,internaciones,dias camas ocupadas otros servicios,2007-05-01,29,29
LA ASUNTA,internaciones,dias camas ocupadas otros servicios,2007-05-01,81,81
LA GUARDIA,internaciones,dias camas ocupadas otros servicios,2007-05-01,283,283
LA PAZ,internaciones,dias camas ocupadas otros servicios,2007-05-01,43649,43649
LAGUNILLAS,internaciones,dias camas ocupadas otros servicios,2007-05-01,6,6
LLALLAGUA,internaciones,dias camas ocupadas otros servicios,2007-05-01,372,372
LURIBAY,internaciones,dias camas ocupadas otros servicios,2007-05-01,4,4
MACHARETI,internaciones,dias camas ocupadas otros servicios,2007-05-01,6,6
MAGDALENA,internaciones,dias camas ocupadas otros servicios,2007-05-01,122,122
MAIRANA,internaciones,dias camas ocupadas otros servicios,2007-05-01,73,73
MAPIRI,internaciones,dias camas ocupadas otros servicios,2007-05-01,23,23
MINEROS,internaciones,dias camas ocupadas otros servicios,2007-05-01,27,27
MIZQUE,internaciones,dias camas ocupadas otros servicios,2007-05-01,87,87
MONTEAGUDO,internaciones,dias camas ocupadas otros servicios,2007-05-01,289,289
MONTERO,internaciones,dias camas ocupadas otros servicios,2007-05-01,1185,1185
MORO MORO,internaciones,dias camas ocupadas otros servicios,2007-05-01,9,9
MOROCHATA,internaciones,dias camas ocupadas otros servicios,2007-05-01,3,3
OCURI,internaciones,dias camas ocupadas otros servicios,2007-05-01,12,12
OKINAWA,internaciones,dias camas ocupadas otros servicios,2007-05-01,22,22
OMEREQUE,internaciones,dias camas ocupadas otros servicios,2007-05-01,8,8
ORURO,internaciones,dias camas ocupadas otros servicios,2007-05-01,6822,6822
