municipality,group,variable,month,Días camas disponibles otros servicios,TOTAL
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas disponibles otros servicios,2007-03-01,279,279
VILLAZON,internaciones,dias camas disponibles otros servicios,2007-03-01,1116,1116
VINTO,internaciones,dias camas disponibles otros servicios,2007-03-01,217,217
VITICHI,internaciones,dias camas disponibles otros servicios,2007-03-01,124,124
WARNES,internaciones,dias camas disponibles otros servicios,2007-03-01,775,775
YACUIBA,internaciones,dias camas disponibles otros servicios,2007-03-01,2885,2885
YAMPARAEZ,internaciones,dias camas disponibles otros servicios,2007-03-01,341,341
YANACACHI,internaciones,dias camas disponibles otros servicios,2007-03-01,60,60
YAPACANI,internaciones,dias camas disponibles otros servicios,2007-03-01,589,589
YOCALLA,internaciones,dias camas disponibles otros servicios,2007-03-01,31,31
YOTALA,internaciones,dias camas disponibles otros servicios,2007-03-01,217,217
ZUDAÑEZ,internaciones,dias camas disponibles otros servicios,2007-03-01,252,252
ACACIO,internaciones,dias camas disponibles otros servicios,2007-04-01,120,120
ACHACACHI,internaciones,dias camas disponibles otros servicios,2007-04-01,350,350
AIQUILE,internaciones,dias camas disponibles otros servicios,2007-04-01,1230,1230
ALALAY,internaciones,dias camas disponibles otros servicios,2007-04-01,90,90
ALCALA,internaciones,dias camas disponibles otros servicios,2007-04-01,60,60
ANCORAIMES,internaciones,dias camas disponibles otros servicios,2007-04-01,90,90
ANTEQUERA,internaciones,dias camas disponibles otros servicios,2007-04-01,60,60
ANZALDO,internaciones,dias camas disponibles otros servicios,2007-04-01,60,60
APOLO,internaciones,dias camas disponibles otros servicios,2007-04-01,90,90
ARANI,internaciones,dias camas disponibles otros servicios,2007-04-01,60,60
ARBIETO,internaciones,dias camas disponibles otros servicios,2007-04-01,60,60
ARQUE,internaciones,dias camas disponibles otros servicios,2007-04-01,210,210
ASCENCION DE GUARAYOS,internaciones,dias camas disponibles otros servicios,2007-04-01,810,810
ATOCHA,internaciones,dias camas disponibles otros servicios,2007-04-01,1140,1140
AYATA,internaciones,dias camas disponibles otros servicios,2007-04-01,30,30
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas disponibles otros servicios,2007-04-01,1411,1411
AZURDUY,internaciones,dias camas disponibles otros servicios,2007-04-01,360,360
BATALLAS,internaciones,dias camas disponibles otros servicios,2007-04-01,60,60
BAURES,internaciones,dias camas disponibles otros servicios,2007-04-01,60,60
BERMEJO,internaciones,dias camas disponibles otros servicios,2007-04-01,1227,1227
BETANZOS,internaciones,dias camas disponibles otros servicios,2007-04-01,360,360
BOLIVAR,internaciones,dias camas disponibles otros servicios,2007-04-01,150,150
BOYUIBE,internaciones,dias camas disponibles otros servicios,2007-04-01,330,330
BUENA VISTA,internaciones,dias camas disponibles otros servicios,2007-04-01,720,720
CABEZAS,internaciones,dias camas disponibles otros servicios,2007-04-01,600,600
CAIROMA,internaciones,dias camas disponibles otros servicios,2007-04-01,60,60
"CAIZA ""D""",internaciones,dias camas disponibles otros servicios,2007-04-01,120,120
CAMARGO,internaciones,dias camas disponibles otros servicios,2007-04-01,720,720
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas disponibles otros servicios,2007-04-01,90,90
CAMIRI,internaciones,dias camas disponibles otros servicios,2007-04-01,2370,2370
CAPINOTA,internaciones,dias camas disponibles otros servicios,2007-04-01,471,471
CARACOLLO,internaciones,dias camas disponibles otros servicios,2007-04-01,210,210
CARANAVI,internaciones,dias camas disponibles otros servicios,2007-04-01,1110,1110
CARMEN RIVERO TORREZ,internaciones,dias camas disponibles otros servicios,2007-04-01,3,3
CHALLAPATA,internaciones,dias camas disponibles otros servicios,2007-04-01,558,558
CHAQUI,internaciones,dias camas disponibles otros servicios,2007-04-01,60,60
CHARAGUA,internaciones,dias camas disponibles otros servicios,2007-04-01,1020,1020
CHAYANTA,internaciones,dias camas disponibles otros servicios,2007-04-01,120,120
CHIMORE,internaciones,dias camas disponibles otros servicios,2007-04-01,150,150
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas disponibles otros servicios,2007-04-01,840,840
CLIZA,internaciones,dias camas disponibles otros servicios,2007-04-01,123,123
COBIJA,internaciones,dias camas disponibles otros servicios,2007-04-01,1560,1560
COCHABAMBA,internaciones,dias camas disponibles otros servicios,2007-04-01,47850,47850
COLCAPIRHUA,internaciones,dias camas disponibles otros servicios,2007-04-01,1140,1140
"COLCHA ""K""",internaciones,dias camas disponibles otros servicios,2007-04-01,60,60
COLOMI,internaciones,dias camas disponibles otros servicios,2007-04-01,240,240
COLPA BELGICA,internaciones,dias camas disponibles otros servicios,2007-04-01,180,180
COLQUIRI,internaciones,dias camas disponibles otros servicios,2007-04-01,210,210
COMARAPA,internaciones,dias camas disponibles otros servicios,2007-04-01,690,690
COPACABANA,internaciones,dias camas disponibles otros servicios,2007-04-01,240,240
CORIPATA,internaciones,dias camas disponibles otros servicios,2007-04-01,30,30
CORO CORO,internaciones,dias camas disponibles otros servicios,2007-04-01,180,180
COROICO,internaciones,dias camas disponibles otros servicios,2007-04-01,960,960
COTAGAITA,internaciones,dias camas disponibles otros servicios,2007-04-01,270,270
COTOCA,internaciones,dias camas disponibles otros servicios,2007-04-01,630,630
CUATRO CAÑADAS,internaciones,dias camas disponibles otros servicios,2007-04-01,240,240
CUEVO,internaciones,dias camas disponibles otros servicios,2007-04-01,180,180
CULPINA,internaciones,dias camas disponibles otros servicios,2007-04-01,240,240
CURAHUARA DE CARANGAS,internaciones,dias camas disponibles otros servicios,2007-04-01,130,130
CURVA,internaciones,dias camas disponibles otros servicios,2007-04-01,60,60
DESAGUADERO,internaciones,dias camas disponibles otros servicios,2007-04-01,120,120
EL ALTO,internaciones,dias camas disponibles otros servicios,2007-04-01,12570,12570
EL PUENTE(STC),internaciones,dias camas disponibles otros servicios,2007-04-01,121,121
EL PUENTE(TJA),internaciones,dias camas disponibles otros servicios,2007-04-01,60,60
EL TORNO,internaciones,dias camas disponibles otros servicios,2007-04-01,1590,1590
EL VILLAR,internaciones,dias camas disponibles otros servicios,2007-04-01,180,180
ENTRE RIOS,internaciones,dias camas disponibles otros servicios,2007-04-01,464,464
ENTRE RIOS,internaciones,dias camas disponibles otros servicios,2007-04-01,330,330
EUCALIPTUS,internaciones,dias camas disponibles otros servicios,2007-04-01,120,120
EXALTACION,internaciones,dias camas disponibles otros servicios,2007-04-01,150,150
FERNANDEZ ALONSO,internaciones,dias camas disponibles otros servicios,2007-04-01,1534,1534
FILADELFIA,internaciones,dias camas disponibles otros servicios,2007-04-01,60,60
GENERAL SAAVEDRA,internaciones,dias camas disponibles otros servicios,2007-04-01,240,240
GUANAY,internaciones,dias camas disponibles otros servicios,2007-04-01,180,180
GUAYARAMERIN,internaciones,dias camas disponibles otros servicios,2007-04-01,1794,1794
GUTIERREZ,internaciones,dias camas disponibles otros servicios,2007-04-01,630,630
HUACARETA,internaciones,dias camas disponibles otros servicios,2007-04-01,450,450
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas disponibles otros servicios,2007-04-01,120,120
HUANUNI,internaciones,dias camas disponibles otros servicios,2007-04-01,240,240
HUARACAJE,internaciones,dias camas disponibles otros servicios,2007-04-01,30,30
HUAYLLAMARCA,internaciones,dias camas disponibles otros servicios,2007-04-01,60,60
ICLA,internaciones,dias camas disponibles otros servicios,2007-04-01,30,30
INCAHUASI,internaciones,dias camas disponibles otros servicios,2007-04-01,240,240
INQUISIVI,internaciones,dias camas disponibles otros servicios,2007-04-01,60,60
IRUPANA (VILLA DE LANZA),internaciones,dias camas disponibles otros servicios,2007-04-01,390,390
IXIAMAS,internaciones,dias camas disponibles otros servicios,2007-04-01,90,90
JESUS DE MACHACA,internaciones,dias camas disponibles otros servicios,2007-04-01,90,90
LA ASUNTA,internaciones,dias camas disponibles otros servicios,2007-04-01,330,330
LA GUARDIA,internaciones,dias camas disponibles otros servicios,2007-04-01,330,330
LA PAZ,internaciones,dias camas disponibles otros servicios,2007-04-01,61596,61596
LAGUNILLAS,internaciones,dias camas disponibles otros servicios,2007-04-01,120,120
LAS CARRERAS,internaciones,dias camas disponibles otros servicios,2007-04-01,90,90
LLALLAGUA,internaciones,dias camas disponibles otros servicios,2007-04-01,690,690
LLICA,internaciones,dias camas disponibles otros servicios,2007-04-01,60,60
LURIBAY,internaciones,dias camas disponibles otros servicios,2007-04-01,90,90
MACHACAMARCA,internaciones,dias camas disponibles otros servicios,2007-04-01,30,30
MACHARETI,internaciones,dias camas disponibles otros servicios,2007-04-01,510,510
MAGDALENA,internaciones,dias camas disponibles otros servicios,2007-04-01,240,240
MAIRANA,internaciones,dias camas disponibles otros servicios,2007-04-01,150,150
MAPIRI,internaciones,dias camas disponibles otros servicios,2007-04-01,30,30
MINEROS,internaciones,dias camas disponibles otros servicios,2007-04-01,270,270
MIZQUE,internaciones,dias camas disponibles otros servicios,2007-04-01,690,690
MOJOCOYA,internaciones,dias camas disponibles otros servicios,2007-04-01,240,240
MONTEAGUDO,internaciones,dias camas disponibles otros servicios,2007-04-01,1230,1230
MONTERO,internaciones,dias camas disponibles otros servicios,2007-04-01,2010,2010
MORO MORO,internaciones,dias camas disponibles otros servicios,2007-04-01,91,91
MOROCHATA,internaciones,dias camas disponibles otros servicios,2007-04-01,421,421
NACEBE (SANTA ROSA DEL ABUNA),internaciones,dias camas disponibles otros servicios,2007-04-01,58,58
OCURI,internaciones,dias camas disponibles otros servicios,2007-04-01,50,50
OKINAWA,internaciones,dias camas disponibles otros servicios,2007-04-01,90,90
OMEREQUE,internaciones,dias camas disponibles otros servicios,2007-04-01,60,60
ORURO,internaciones,dias camas disponibles otros servicios,2007-04-01,12914,12914
PADILLA,internaciones,dias camas disponibles otros servicios,2007-04-01,330,330
PAILON,internaciones,dias camas disponibles otros servicios,2007-04-01,172,172
PALOS BLANCOS,internaciones,dias camas disponibles otros servicios,2007-04-01,369,369
PAMPA AULLAGAS,internaciones,dias camas disponibles otros servicios,2007-04-01,30,30
PAMPA GRANDE,internaciones,dias camas disponibles otros servicios,2007-04-01,120,120
PASORAPA,internaciones,dias camas disponibles otros servicios,2007-04-01,90,90
PATACAMAYA,internaciones,dias camas disponibles otros servicios,2007-04-01,210,210
POCOATA,internaciones,dias camas disponibles otros servicios,2007-04-01,30,30
POCONA,internaciones,dias camas disponibles otros servicios,2007-04-01,210,210
POJO (CBBA),internaciones,dias camas disponibles otros servicios,2007-04-01,120,120
PORCO,internaciones,dias camas disponibles otros servicios,2007-04-01,60,60
POROMA,internaciones,dias camas disponibles otros servicios,2007-04-01,480,480
PORONGO,internaciones,dias camas disponibles otros servicios,2007-04-01,240,240
PORTACHUELO,internaciones,dias camas disponibles otros servicios,2007-04-01,1080,1080
PORVENIR,internaciones,dias camas disponibles otros servicios,2007-04-01,60,60
POSTRER VALLE,internaciones,dias camas disponibles otros servicios,2007-04-01,60,60
POTOSI,internaciones,dias camas disponibles otros servicios,2007-04-01,7440,7440
PRESTO,internaciones,dias camas disponibles otros servicios,2007-04-01,150,150
PUCARA,internaciones,dias camas disponibles otros servicios,2007-04-01,60,60
PUCARANI,internaciones,dias camas disponibles otros servicios,2007-04-01,60,60
PUERTO ACOSTA,internaciones,dias camas disponibles otros servicios,2007-04-01,450,450
PUERTO QUIJARRO,internaciones,dias camas disponibles otros servicios,2007-04-01,300,300
PUERTO RICO,internaciones,dias camas disponibles otros servicios,2007-04-01,217,217
PUERTO SUAREZ,internaciones,dias camas disponibles otros servicios,2007-04-01,660,660
PUERTO VILLARROEL,internaciones,dias camas disponibles otros servicios,2007-04-01,1081,1081
PUNA,internaciones,dias camas disponibles otros servicios,2007-04-01,360,360
PUNATA,internaciones,dias camas disponibles otros servicios,2007-04-01,720,720
QUILLACOLLO,internaciones,dias camas disponibles otros servicios,2007-04-01,870,870
QUIME,internaciones,dias camas disponibles otros servicios,2007-04-01,240,240
QUIRUSILLAS,internaciones,dias camas disponibles otros servicios,2007-04-01,30,30
RAVELO,internaciones,dias camas disponibles otros servicios,2007-04-01,60,60
REYES,internaciones,dias camas disponibles otros servicios,2007-04-01,210,210
RIBERALTA,internaciones,dias camas disponibles otros servicios,2007-04-01,2190,2190
ROBORE,internaciones,dias camas disponibles otros servicios,2007-04-01,780,780
RURRENABAQUE,internaciones,dias camas disponibles otros servicios,2007-04-01,390,390
SABAYA,internaciones,dias camas disponibles otros servicios,2007-04-01,30,30
SACABA,internaciones,dias camas disponibles otros servicios,2007-04-01,1980,1980
SACACA,internaciones,dias camas disponibles otros servicios,2007-04-01,300,300
SAIPINA,internaciones,dias camas disponibles otros servicios,2007-04-01,90,90
SALINAS DE GARCI MENDOZA,internaciones,dias camas disponibles otros servicios,2007-04-01,90,90
SAMAIPATA,internaciones,dias camas disponibles otros servicios,2007-04-01,154,154
SAN AGUSTIN,internaciones,dias camas disponibles otros servicios,2007-04-01,30,30
SAN ANTONIO DE LOMERIO,internaciones,dias camas disponibles otros servicios,2007-04-01,60,60
SAN BENITO,internaciones,dias camas disponibles otros servicios,2007-04-01,60,60
SAN BORJA,internaciones,dias camas disponibles otros servicios,2007-04-01,510,510
SAN BUENA VENTURA,internaciones,dias camas disponibles otros servicios,2007-04-01,180,180
SAN CARLOS,internaciones,dias camas disponibles otros servicios,2007-04-01,2650,2650
SAN IGNACIO,internaciones,dias camas disponibles otros servicios,2007-04-01,540,540
SAN IGNACIO DE VELASCO,internaciones,dias camas disponibles otros servicios,2007-04-01,3330,3330
SAN JAVIER(STC),internaciones,dias camas disponibles otros servicios,2007-04-01,300,300
SAN JOAQUIN,internaciones,dias camas disponibles otros servicios,2007-04-01,120,120
SAN JOSE DE CHIQUITOS,internaciones,dias camas disponibles otros servicios,2007-04-01,660,660
SAN JUAN DE YAPACANI,internaciones,dias camas disponibles otros servicios,2007-04-01,167,167
SAN JULIAN,internaciones,dias camas disponibles otros servicios,2007-04-01,1170,1170
SAN LORENZO(TJA),internaciones,dias camas disponibles otros servicios,2007-04-01,124,124
SAN LUCAS,internaciones,dias camas disponibles otros servicios,2007-04-01,421,421
SAN MATIAS,internaciones,dias camas disponibles otros servicios,2007-04-01,690,690
SAN MIGUEL DE VELASCO,internaciones,dias camas disponibles otros servicios,2007-04-01,210,210
SAN PEDRO,internaciones,dias camas disponibles otros servicios,2007-04-01,570,570
SAN PEDRO DE BUENA VISTA,internaciones,dias camas disponibles otros servicios,2007-04-01,150,150
SAN PEDRO DE TIQUINA,internaciones,dias camas disponibles otros servicios,2007-04-01,59,59
SAN RAFAEL,internaciones,dias camas disponibles otros servicios,2007-04-01,240,240
SAN RAMON,internaciones,dias camas disponibles otros servicios,2007-04-01,120,120
SAN RAMON,internaciones,dias camas disponibles otros servicios,2007-04-01,270,270
SANTA ANA,internaciones,dias camas disponibles otros servicios,2007-04-01,390,390
SANTA CRUZ DE LA SIERRA,internaciones,dias camas disponibles otros servicios,2007-04-01,32135,32135
SANTA ROSA,internaciones,dias camas disponibles otros servicios,2007-04-01,210,210
SANTA ROSA DEL SARA,internaciones,dias camas disponibles otros servicios,2007-04-01,240,240
SANTIAGO DE HUARI,internaciones,dias camas disponibles otros servicios,2007-04-01,123,123
SANTIAGO DE MACHACA,internaciones,dias camas disponibles otros servicios,2007-04-01,60,60
SANTIVAÑES,internaciones,dias camas disponibles otros servicios,2007-04-01,330,330
SANTUARIO DE QUILLACAS,internaciones,dias camas disponibles otros servicios,2007-04-01,30,30
SICA SICA (VILLA AROMA),internaciones,dias camas disponibles otros servicios,2007-04-01,90,90
SICAYA,internaciones,dias camas disponibles otros servicios,2007-04-01,124,124
SIPE SIPE,internaciones,dias camas disponibles otros servicios,2007-04-01,570,570
SOPACHUY,internaciones,dias camas disponibles otros servicios,2007-04-01,510,510
SORATA,internaciones,dias camas disponibles otros servicios,2007-04-01,300,300
SUCRE,internaciones,dias camas disponibles otros servicios,2007-04-01,34290,34290
TACACOMA,internaciones,dias camas disponibles otros servicios,2007-04-01,30,30
TACOPAYA,internaciones,dias camas disponibles otros servicios,2007-04-01,30,30
TAPACARI,internaciones,dias camas disponibles otros servicios,2007-04-01,300,300
TARABUCO,internaciones,dias camas disponibles otros servicios,2007-04-01,240,240
TARATA,internaciones,dias camas disponibles otros servicios,2007-04-01,60,60
TARIJA,internaciones,dias camas disponibles otros servicios,2007-04-01,9868,9868
TARVITA,internaciones,dias camas disponibles otros servicios,2007-04-01,600,600
TEOPONTE,internaciones,dias camas disponibles otros servicios,2007-04-01,120,120
TIAWANACU,internaciones,dias camas disponibles otros servicios,2007-04-01,30,30
TIPUANI,internaciones,dias camas disponibles otros servicios,2007-04-01,90,90
TIQUIPAYA,internaciones,dias camas disponibles otros servicios,2007-04-01,630,630
TIRAQUE (CBBA),internaciones,dias camas disponibles otros servicios,2007-04-01,630,630
TOCO,internaciones,dias camas disponibles otros servicios,2007-04-01,90,90
TOLATA,internaciones,dias camas disponibles otros servicios,2007-04-01,45,45
TOLEDO,internaciones,dias camas disponibles otros servicios,2007-04-01,153,153
TOMINA,internaciones,dias camas disponibles otros servicios,2007-04-01,240,240
TORO TORO,internaciones,dias camas disponibles otros servicios,2007-04-01,30,30
TOTORA(CBBA),internaciones,dias camas disponibles otros servicios,2007-04-01,545,545
TOTORA(ORR),internaciones,dias camas disponibles otros servicios,2007-04-01,30,30
TRIGAL,internaciones,dias camas disponibles otros servicios,2007-04-01,30,30
TRINIDAD,internaciones,dias camas disponibles otros servicios,2007-04-01,6420,6420
TUPIZA,internaciones,dias camas disponibles otros servicios,2007-04-01,3030,3030
TURCO,internaciones,dias camas disponibles otros servicios,2007-04-01,60,60
UNCIA,internaciones,dias camas disponibles otros servicios,2007-04-01,1445,1445
URIONDO (A. CONCEPCION),internaciones,dias camas disponibles otros servicios,2007-04-01,26,26
URUBICHA,internaciones,dias camas disponibles otros servicios,2007-04-01,180,180
UYUNI,internaciones,dias camas disponibles otros servicios,2007-04-01,1050,1050
VACAS,internaciones,dias camas disponibles otros servicios,2007-04-01,120,120
VALLEGRANDE,internaciones,dias camas disponibles otros servicios,2007-04-01,750,750
VIACHA,internaciones,dias camas disponibles otros servicios,2007-04-01,750,750
VILA VILA,internaciones,dias camas disponibles otros servicios,2007-04-01,88,88
VILLA MONTES,internaciones,dias camas disponibles otros servicios,2007-04-01,1440,1440
VILLA RIVERO,internaciones,dias camas disponibles otros servicios,2007-04-01,119,119
VILLA SERRANO,internaciones,dias camas disponibles otros servicios,2007-04-01,300,300
VILLA TUNARI,internaciones,dias camas disponibles otros servicios,2007-04-01,2038,2038
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas disponibles otros servicios,2007-04-01,270,270
VILLAZON,internaciones,dias camas disponibles otros servicios,2007-04-01,1080,1080
VINTO,internaciones,dias camas disponibles otros servicios,2007-04-01,210,210
VITICHI,internaciones,dias camas disponibles otros servicios,2007-04-01,120,120
WARNES,internaciones,dias camas disponibles otros servicios,2007-04-01,750,750
YACUIBA,internaciones,dias camas disponibles otros servicios,2007-04-01,2437,2437
YAMPARAEZ,internaciones,dias camas disponibles otros servicios,2007-04-01,330,330
YANACACHI,internaciones,dias camas disponibles otros servicios,2007-04-01,90,90
YAPACANI,internaciones,dias camas disponibles otros servicios,2007-04-01,630,630
YOCALLA,internaciones,dias camas disponibles otros servicios,2007-04-01,30,30
YOTALA,internaciones,dias camas disponibles otros servicios,2007-04-01,210,210
ZUDAÑEZ,internaciones,dias camas disponibles otros servicios,2007-04-01,90,90
ACACIO,internaciones,dias camas disponibles otros servicios,2007-05-01,124,124
ACHACACHI,internaciones,dias camas disponibles otros servicios,2007-05-01,300,300
AIQUILE,internaciones,dias camas disponibles otros servicios,2007-05-01,1271,1271
ALALAY,internaciones,dias camas disponibles otros servicios,2007-05-01,93,93
ALCALA,internaciones,dias camas disponibles otros servicios,2007-05-01,62,62
ANCORAIMES,internaciones,dias camas disponibles otros servicios,2007-05-01,186,186
ANDAMARCA,internaciones,dias camas disponibles otros servicios,2007-05-01,62,62
ANTEQUERA,internaciones,dias camas disponibles otros servicios,2007-05-01,31,31
ANZALDO,internaciones,dias camas disponibles otros servicios,2007-05-01,59,59
APOLO,internaciones,dias camas disponibles otros servicios,2007-05-01,93,93
ARAMPAMPA,internaciones,dias camas disponibles otros servicios,2007-05-01,155,155
ARANI,internaciones,dias camas disponibles otros servicios,2007-05-01,62,62
ARBIETO,internaciones,dias camas disponibles otros servicios,2007-05-01,60,60
ARQUE,internaciones,dias camas disponibles otros servicios,2007-05-01,124,124
ASCENCION DE GUARAYOS,internaciones,dias camas disponibles otros servicios,2007-05-01,837,837
ATOCHA,internaciones,dias camas disponibles otros servicios,2007-05-01,1208,1208
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas disponibles otros servicios,2007-05-01,1426,1426
AZURDUY,internaciones,dias camas disponibles otros servicios,2007-05-01,310,310
BATALLAS,internaciones,dias camas disponibles otros servicios,2007-05-01,62,62
BAURES,internaciones,dias camas disponibles otros servicios,2007-05-01,62,62
BERMEJO,internaciones,dias camas disponibles otros servicios,2007-05-01,1220,1220
BETANZOS,internaciones,dias camas disponibles otros servicios,2007-05-01,372,372
BOLIVAR,internaciones,dias camas disponibles otros servicios,2007-05-01,124,124
BOYUIBE,internaciones,dias camas disponibles otros servicios,2007-05-01,341,341
BUENA VISTA,internaciones,dias camas disponibles otros servicios,2007-05-01,585,585
CABEZAS,internaciones,dias camas disponibles otros servicios,2007-05-01,372,372
CAIROMA,internaciones,dias camas disponibles otros servicios,2007-05-01,124,124
"CAIZA ""D""",internaciones,dias camas disponibles otros servicios,2007-05-01,248,248
CAJUATA,internaciones,dias camas disponibles otros servicios,2007-05-01,31,31
CALACOTO,internaciones,dias camas disponibles otros servicios,2007-05-01,64,64
CAMARGO,internaciones,dias camas disponibles otros servicios,2007-05-01,744,744
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas disponibles otros servicios,2007-05-01,93,93
CAMIRI,internaciones,dias camas disponibles otros servicios,2007-05-01,2449,2449
CAPINOTA,internaciones,dias camas disponibles otros servicios,2007-05-01,464,464
CARACOLLO,internaciones,dias camas disponibles otros servicios,2007-05-01,216,216
CARANAVI,internaciones,dias camas disponibles otros servicios,2007-05-01,1141,1141
CARMEN RIVERO TORREZ,internaciones,dias camas disponibles otros servicios,2007-05-01,33,33
CHALLAPATA,internaciones,dias camas disponibles otros servicios,2007-05-01,558,558
CHAQUI,internaciones,dias camas disponibles otros servicios,2007-05-01,60,60
CHARAGUA,internaciones,dias camas disponibles otros servicios,2007-05-01,871,871
CHAYANTA,internaciones,dias camas disponibles otros servicios,2007-05-01,120,120
CHIMORE,internaciones,dias camas disponibles otros servicios,2007-05-01,186,186
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas disponibles otros servicios,2007-05-01,840,840
CHUMA,internaciones,dias camas disponibles otros servicios,2007-05-01,62,62
CLIZA,internaciones,dias camas disponibles otros servicios,2007-05-01,124,124
COBIJA,internaciones,dias camas disponibles otros servicios,2007-05-01,1942,1942
COCHABAMBA,internaciones,dias camas disponibles otros servicios,2007-05-01,49445,49445
COLCAPIRHUA,internaciones,dias camas disponibles otros servicios,2007-05-01,1240,1240
"COLCHA ""K""",internaciones,dias camas disponibles otros servicios,2007-05-01,62,62
COLOMI,internaciones,dias camas disponibles otros servicios,2007-05-01,248,248
COLPA BELGICA,internaciones,dias camas disponibles otros servicios,2007-05-01,170,170
COLQUIRI,internaciones,dias camas disponibles otros servicios,2007-05-01,217,217
COMARAPA,internaciones,dias camas disponibles otros servicios,2007-05-01,713,713
CONCEPCION,internaciones,dias camas disponibles otros servicios,2007-05-01,310,310
COPACABANA,internaciones,dias camas disponibles otros servicios,2007-05-01,186,186
CORIPATA,internaciones,dias camas disponibles otros servicios,2007-05-01,31,31
COROICO,internaciones,dias camas disponibles otros servicios,2007-05-01,992,992
COTAGAITA,internaciones,dias camas disponibles otros servicios,2007-05-01,275,275
COTOCA,internaciones,dias camas disponibles otros servicios,2007-05-01,651,651
CUATRO CAÑADAS,internaciones,dias camas disponibles otros servicios,2007-05-01,217,217
CUCHUMUELA (V. G. VILLARROEL),internaciones,dias camas disponibles otros servicios,2007-05-01,31,31
CUEVO,internaciones,dias camas disponibles otros servicios,2007-05-01,186,186
CULPINA,internaciones,dias camas disponibles otros servicios,2007-05-01,496,496
CURAHUARA DE CARANGAS,internaciones,dias camas disponibles otros servicios,2007-05-01,120,120
DESAGUADERO,internaciones,dias camas disponibles otros servicios,2007-05-01,124,124
EL ALTO,internaciones,dias camas disponibles otros servicios,2007-05-01,12834,12834
EL PUENTE(STC),internaciones,dias camas disponibles otros servicios,2007-05-01,123,123
EL PUENTE(TJA),internaciones,dias camas disponibles otros servicios,2007-05-01,60,60
EL TORNO,internaciones,dias camas disponibles otros servicios,2007-05-01,1664,1664
EL VILLAR,internaciones,dias camas disponibles otros servicios,2007-05-01,123,123
ENTRE RIOS,internaciones,dias camas disponibles otros servicios,2007-05-01,480,480
ENTRE RIOS,internaciones,dias camas disponibles otros servicios,2007-05-01,279,279
EUCALIPTUS,internaciones,dias camas disponibles otros servicios,2007-05-01,124,124
EXALTACION,internaciones,dias camas disponibles otros servicios,2007-05-01,62,62
FERNANDEZ ALONSO,internaciones,dias camas disponibles otros servicios,2007-05-01,1271,1271
FILADELFIA,internaciones,dias camas disponibles otros servicios,2007-05-01,31,31
GENERAL SAAVEDRA,internaciones,dias camas disponibles otros servicios,2007-05-01,248,248
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas disponibles otros servicios,2007-05-01,124,124
GUANAY,internaciones,dias camas disponibles otros servicios,2007-05-01,186,186
GUAYARAMERIN,internaciones,dias camas disponibles otros servicios,2007-05-01,1882,1882
GUTIERREZ,internaciones,dias camas disponibles otros servicios,2007-05-01,640,640
HUACARETA,internaciones,dias camas disponibles otros servicios,2007-05-01,465,465
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas disponibles otros servicios,2007-05-01,124,124
HUACHACALLA,internaciones,dias camas disponibles otros servicios,2007-05-01,62,62
HUANUNI,internaciones,dias camas disponibles otros servicios,2007-05-01,148,148
HUARACAJE,internaciones,dias camas disponibles otros servicios,2007-05-01,31,31
HUAYLLAMARCA,internaciones,dias camas disponibles otros servicios,2007-05-01,62,62
ICLA,internaciones,dias camas disponibles otros servicios,2007-05-01,31,31
INCAHUASI,internaciones,dias camas disponibles otros servicios,2007-05-01,245,245
INQUISIVI,internaciones,dias camas disponibles otros servicios,2007-05-01,62,62
IRUPANA (VILLA DE LANZA),internaciones,dias camas disponibles otros servicios,2007-05-01,403,403
IXIAMAS,internaciones,dias camas disponibles otros servicios,2007-05-01,93,93
JESUS DE MACHACA,internaciones,dias camas disponibles otros servicios,2007-05-01,62,62
LA ASUNTA,internaciones,dias camas disponibles otros servicios,2007-05-01,341,341
LA GUARDIA,internaciones,dias camas disponibles otros servicios,2007-05-01,341,341
LA PAZ,internaciones,dias camas disponibles otros servicios,2007-05-01,64238,64238
LAGUNILLAS,internaciones,dias camas disponibles otros servicios,2007-05-01,124,124
LAS CARRERAS,internaciones,dias camas disponibles otros servicios,2007-05-01,155,155
LLALLAGUA,internaciones,dias camas disponibles otros servicios,2007-05-01,713,713
LLICA,internaciones,dias camas disponibles otros servicios,2007-05-01,62,62
LURIBAY,internaciones,dias camas disponibles otros servicios,2007-05-01,93,93
MACHACAMARCA,internaciones,dias camas disponibles otros servicios,2007-05-01,30,30
MACHARETI,internaciones,dias camas disponibles otros servicios,2007-05-01,527,527
MAGDALENA,internaciones,dias camas disponibles otros servicios,2007-05-01,248,248
MAIRANA,internaciones,dias camas disponibles otros servicios,2007-05-01,155,155
MAPIRI,internaciones,dias camas disponibles otros servicios,2007-05-01,31,31
