municipality,group,variable,month,Cesáreas,TOTAL
WARNES,atencion de partos en servicios,cesareas,2011-05-01,27,27
YACUIBA,atencion de partos en servicios,cesareas,2011-05-01,86,86
YAPACANI,atencion de partos en servicios,cesareas,2011-05-01,26,26
YOTALA,atencion de partos en servicios,cesareas,2011-05-01,3,3
ZUDAÑEZ,atencion de partos en servicios,cesareas,2011-05-01,1,1
ACHACACHI,atencion de partos en servicios,cesareas,2011-06-01,4,4
AIQUILE,atencion de partos en servicios,cesareas,2011-06-01,12,12
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2011-06-01,9,9
ATOCHA,atencion de partos en servicios,cesareas,2011-06-01,1,1
AZURDUY,atencion de partos en servicios,cesareas,2011-06-01,1,1
BAURES,atencion de partos en servicios,cesareas,2011-06-01,1,1
BERMEJO,atencion de partos en servicios,cesareas,2011-06-01,18,18
CAMARGO,atencion de partos en servicios,cesareas,2011-06-01,8,8
CAMIRI,atencion de partos en servicios,cesareas,2011-06-01,47,47
CARANAVI,atencion de partos en servicios,cesareas,2011-06-01,18,18
CHALLAPATA,atencion de partos en servicios,cesareas,2011-06-01,2,2
CHARAGUA,atencion de partos en servicios,cesareas,2011-06-01,10,10
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2011-06-01,4,4
CLIZA,atencion de partos en servicios,cesareas,2011-06-01,5,5
COBIJA,atencion de partos en servicios,cesareas,2011-06-01,69,69
COCHABAMBA,atencion de partos en servicios,cesareas,2011-06-01,704,704
COLCAPIRHUA,atencion de partos en servicios,cesareas,2011-06-01,16,16
COMARAPA,atencion de partos en servicios,cesareas,2011-06-01,15,15
CONCEPCION,atencion de partos en servicios,cesareas,2011-06-01,7,7
COROICO,atencion de partos en servicios,cesareas,2011-06-01,10,10
COTOCA,atencion de partos en servicios,cesareas,2011-06-01,10,10
CULPINA,atencion de partos en servicios,cesareas,2011-06-01,3,3
EL ALTO,atencion de partos en servicios,cesareas,2011-06-01,304,304
EL TORNO,atencion de partos en servicios,cesareas,2011-06-01,6,6
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2011-06-01,2,2
ESCOMA,atencion de partos en servicios,cesareas,2011-06-01,1,1
GUAYARAMERIN,atencion de partos en servicios,cesareas,2011-06-01,47,47
HUANUNI,atencion de partos en servicios,cesareas,2011-06-01,5,5
INCAHUASI,atencion de partos en servicios,cesareas,2011-06-01,1,1
LA PAZ,atencion de partos en servicios,cesareas,2011-06-01,576,576
LLALLAGUA,atencion de partos en servicios,cesareas,2011-06-01,2,2
MAGDALENA,atencion de partos en servicios,cesareas,2011-06-01,3,3
MAIRANA,atencion de partos en servicios,cesareas,2011-06-01,10,10
MONTEAGUDO,atencion de partos en servicios,cesareas,2011-06-01,15,15
MONTERO,atencion de partos en servicios,cesareas,2011-06-01,126,126
ORURO,atencion de partos en servicios,cesareas,2011-06-01,216,216
PADILLA,atencion de partos en servicios,cesareas,2011-06-01,6,6
PATACAMAYA,atencion de partos en servicios,cesareas,2011-06-01,8,8
PORTACHUELO,atencion de partos en servicios,cesareas,2011-06-01,26,26
POTOSI,atencion de partos en servicios,cesareas,2011-06-01,112,112
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2011-06-01,4,4
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2011-06-01,12,12
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2011-06-01,7,7
PUNATA,atencion de partos en servicios,cesareas,2011-06-01,36,36
QUILLACOLLO,atencion de partos en servicios,cesareas,2011-06-01,35,35
REYES,atencion de partos en servicios,cesareas,2011-06-01,4,4
RIBERALTA,atencion de partos en servicios,cesareas,2011-06-01,88,88
ROBORE,atencion de partos en servicios,cesareas,2011-06-01,4,4
RURRENABAQUE,atencion de partos en servicios,cesareas,2011-06-01,12,12
SACABA,atencion de partos en servicios,cesareas,2011-06-01,50,50
SAMAIPATA,atencion de partos en servicios,cesareas,2011-06-01,6,6
SAN BORJA,atencion de partos en servicios,cesareas,2011-06-01,24,24
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2011-06-01,4,4
SAN CARLOS,atencion de partos en servicios,cesareas,2011-06-01,10,10
SAN IGNACIO,atencion de partos en servicios,cesareas,2011-06-01,7,7
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2011-06-01,38,38
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2011-06-01,4,4
SAN JOAQUIN,atencion de partos en servicios,cesareas,2011-06-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2011-06-01,9,9
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2011-06-01,1,1
SAN JULIAN,atencion de partos en servicios,cesareas,2011-06-01,12,12
SAN MATIAS,atencion de partos en servicios,cesareas,2011-06-01,3,3
SAN RAMON SCZ,atencion de partos en servicios,cesareas,2011-06-01,1,1
SANTA ANA,atencion de partos en servicios,cesareas,2011-06-01,15,15
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2011-06-01,1397,1397
SANTA ROSA,atencion de partos en servicios,cesareas,2011-06-01,1,1
SHINAOTA,atencion de partos en servicios,cesareas,2011-06-01,7,7
SOPACHUY,atencion de partos en servicios,cesareas,2011-06-01,2,2
SUCRE,atencion de partos en servicios,cesareas,2011-06-01,201,201
TARABUCO,atencion de partos en servicios,cesareas,2011-06-01,1,1
TARIJA,atencion de partos en servicios,cesareas,2011-06-01,163,163
TIQUIPAYA,atencion de partos en servicios,cesareas,2011-06-01,21,21
TRINIDAD,atencion de partos en servicios,cesareas,2011-06-01,94,94
TUPIZA,atencion de partos en servicios,cesareas,2011-06-01,11,11
UYUNI,atencion de partos en servicios,cesareas,2011-06-01,15,15
VALLEGRANDE,atencion de partos en servicios,cesareas,2011-06-01,17,17
VILLA MONTES,atencion de partos en servicios,cesareas,2011-06-01,34,34
VILLA TUNARI,atencion de partos en servicios,cesareas,2011-06-01,48,48
VILLAZON,atencion de partos en servicios,cesareas,2011-06-01,7,7
VINTO,atencion de partos en servicios,cesareas,2011-06-01,9,9
WARNES,atencion de partos en servicios,cesareas,2011-06-01,23,23
YACUIBA,atencion de partos en servicios,cesareas,2011-06-01,64,64
YAPACANI,atencion de partos en servicios,cesareas,2011-06-01,22,22
ACHACACHI,atencion de partos en servicios,cesareas,2011-07-01,2,2
AIQUILE,atencion de partos en servicios,cesareas,2011-07-01,10,10
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2011-07-01,12,12
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,cesareas,2011-07-01,2,2
AZURDUY,atencion de partos en servicios,cesareas,2011-07-01,2,2
BAURES,atencion de partos en servicios,cesareas,2011-07-01,2,2
BERMEJO,atencion de partos en servicios,cesareas,2011-07-01,26,26
CAMARGO,atencion de partos en servicios,cesareas,2011-07-01,5,5
CAMIRI,atencion de partos en servicios,cesareas,2011-07-01,37,37
CARANAVI,atencion de partos en servicios,cesareas,2011-07-01,12,12
CHALLAPATA,atencion de partos en servicios,cesareas,2011-07-01,6,6
CHARAGUA,atencion de partos en servicios,cesareas,2011-07-01,16,16
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2011-07-01,6,6
CLIZA,atencion de partos en servicios,cesareas,2011-07-01,8,8
COBIJA,atencion de partos en servicios,cesareas,2011-07-01,52,52
COCHABAMBA,atencion de partos en servicios,cesareas,2011-07-01,759,759
COLCAPIRHUA,atencion de partos en servicios,cesareas,2011-07-01,25,25
COMARAPA,atencion de partos en servicios,cesareas,2011-07-01,8,8
CONCEPCION,atencion de partos en servicios,cesareas,2011-07-01,10,10
COROICO,atencion de partos en servicios,cesareas,2011-07-01,11,11
COTOCA,atencion de partos en servicios,cesareas,2011-07-01,1,1
CULPINA,atencion de partos en servicios,cesareas,2011-07-01,3,3
EL ALTO,atencion de partos en servicios,cesareas,2011-07-01,250,250
EL TORNO,atencion de partos en servicios,cesareas,2011-07-01,6,6
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2011-07-01,2,2
GUAYARAMERIN,atencion de partos en servicios,cesareas,2011-07-01,41,41
HUANUNI,atencion de partos en servicios,cesareas,2011-07-01,5,5
JESUS DE MACHACA,atencion de partos en servicios,cesareas,2011-07-01,1,1
LA PAZ,atencion de partos en servicios,cesareas,2011-07-01,622,622
LLALLAGUA,atencion de partos en servicios,cesareas,2011-07-01,7,7
MAGDALENA,atencion de partos en servicios,cesareas,2011-07-01,2,2
MAIRANA,atencion de partos en servicios,cesareas,2011-07-01,6,6
MONTEAGUDO,atencion de partos en servicios,cesareas,2011-07-01,19,19
MONTERO,atencion de partos en servicios,cesareas,2011-07-01,75,75
ORURO,atencion de partos en servicios,cesareas,2011-07-01,252,252
PADILLA,atencion de partos en servicios,cesareas,2011-07-01,6,6
PAILON,atencion de partos en servicios,cesareas,2011-07-01,2,2
PATACAMAYA,atencion de partos en servicios,cesareas,2011-07-01,5,5
PORTACHUELO,atencion de partos en servicios,cesareas,2011-07-01,23,23
POTOSI,atencion de partos en servicios,cesareas,2011-07-01,93,93
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2011-07-01,9,9
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2011-07-01,20,20
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2011-07-01,12,12
PUNATA,atencion de partos en servicios,cesareas,2011-07-01,29,29
QUILLACOLLO,atencion de partos en servicios,cesareas,2011-07-01,42,42
REYES,atencion de partos en servicios,cesareas,2011-07-01,3,3
RIBERALTA,atencion de partos en servicios,cesareas,2011-07-01,60,60
ROBORE,atencion de partos en servicios,cesareas,2011-07-01,11,11
RURRENABAQUE,atencion de partos en servicios,cesareas,2011-07-01,8,8
SACABA,atencion de partos en servicios,cesareas,2011-07-01,33,33
SAMAIPATA,atencion de partos en servicios,cesareas,2011-07-01,5,5
SAN BORJA,atencion de partos en servicios,cesareas,2011-07-01,30,30
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2011-07-01,3,3
SAN CARLOS,atencion de partos en servicios,cesareas,2011-07-01,14,14
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2011-07-01,43,43
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2011-07-01,3,3
SAN JOAQUIN,atencion de partos en servicios,cesareas,2011-07-01,5,5
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2011-07-01,10,10
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2011-07-01,5,5
SAN JULIAN,atencion de partos en servicios,cesareas,2011-07-01,3,3
SAN MATIAS,atencion de partos en servicios,cesareas,2011-07-01,3,3
SANTA ANA,atencion de partos en servicios,cesareas,2011-07-01,14,14
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2011-07-01,1486,1486
SANTA ROSA,atencion de partos en servicios,cesareas,2011-07-01,2,2
SHINAOTA,atencion de partos en servicios,cesareas,2011-07-01,5,5
SOPACHUY,atencion de partos en servicios,cesareas,2011-07-01,4,4
SUCRE,atencion de partos en servicios,cesareas,2011-07-01,202,202
TARABUCO,atencion de partos en servicios,cesareas,2011-07-01,1,1
TARIJA,atencion de partos en servicios,cesareas,2011-07-01,147,147
TIQUIPAYA,atencion de partos en servicios,cesareas,2011-07-01,18,18
TOTORA(CBBA),atencion de partos en servicios,cesareas,2011-07-01,2,2
TRINIDAD,atencion de partos en servicios,cesareas,2011-07-01,105,105
TUPIZA,atencion de partos en servicios,cesareas,2011-07-01,10,10
UYUNI,atencion de partos en servicios,cesareas,2011-07-01,24,24
VALLEGRANDE,atencion de partos en servicios,cesareas,2011-07-01,12,12
VILLA MONTES,atencion de partos en servicios,cesareas,2011-07-01,28,28
VILLA TUNARI,atencion de partos en servicios,cesareas,2011-07-01,58,58
VILLAZON,atencion de partos en servicios,cesareas,2011-07-01,11,11
VINTO,atencion de partos en servicios,cesareas,2011-07-01,14,14
WARNES,atencion de partos en servicios,cesareas,2011-07-01,25,25
YACUIBA,atencion de partos en servicios,cesareas,2011-07-01,61,61
YAPACANI,atencion de partos en servicios,cesareas,2011-07-01,29,29
ACHACACHI,atencion de partos en servicios,cesareas,2011-08-01,3,3
AIQUILE,atencion de partos en servicios,cesareas,2011-08-01,11,11
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2011-08-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,cesareas,2011-08-01,1,1
AZURDUY,atencion de partos en servicios,cesareas,2011-08-01,1,1
BAURES,atencion de partos en servicios,cesareas,2011-08-01,1,1
BERMEJO,atencion de partos en servicios,cesareas,2011-08-01,21,21
CAMARGO,atencion de partos en servicios,cesareas,2011-08-01,3,3
CAMIRI,atencion de partos en servicios,cesareas,2011-08-01,31,31
CARANAVI,atencion de partos en servicios,cesareas,2011-08-01,4,4
CHALLAPATA,atencion de partos en servicios,cesareas,2011-08-01,10,10
CHARAGUA,atencion de partos en servicios,cesareas,2011-08-01,16,16
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2011-08-01,5,5
CLIZA,atencion de partos en servicios,cesareas,2011-08-01,2,2
COBIJA,atencion de partos en servicios,cesareas,2011-08-01,54,54
COCHABAMBA,atencion de partos en servicios,cesareas,2011-08-01,730,730
COLCAPIRHUA,atencion de partos en servicios,cesareas,2011-08-01,17,17
COMARAPA,atencion de partos en servicios,cesareas,2011-08-01,17,17
CONCEPCION,atencion de partos en servicios,cesareas,2011-08-01,6,6
COROICO,atencion de partos en servicios,cesareas,2011-08-01,15,15
COTOCA,atencion de partos en servicios,cesareas,2011-08-01,7,7
CULPINA,atencion de partos en servicios,cesareas,2011-08-01,2,2
EL ALTO,atencion de partos en servicios,cesareas,2011-08-01,250,250
EL TORNO,atencion de partos en servicios,cesareas,2011-08-01,10,10
GUAYARAMERIN,atencion de partos en servicios,cesareas,2011-08-01,32,32
HUANUNI,atencion de partos en servicios,cesareas,2011-08-01,9,9
LA PAZ,atencion de partos en servicios,cesareas,2011-08-01,644,644
LLALLAGUA,atencion de partos en servicios,cesareas,2011-08-01,12,12
MAGDALENA,atencion de partos en servicios,cesareas,2011-08-01,10,10
MAIRANA,atencion de partos en servicios,cesareas,2011-08-01,4,4
MONTEAGUDO,atencion de partos en servicios,cesareas,2011-08-01,23,23
MONTERO,atencion de partos en servicios,cesareas,2011-08-01,100,100
ORURO,atencion de partos en servicios,cesareas,2011-08-01,267,267
PADILLA,atencion de partos en servicios,cesareas,2011-08-01,9,9
PAILON,atencion de partos en servicios,cesareas,2011-08-01,9,9
PATACAMAYA,atencion de partos en servicios,cesareas,2011-08-01,8,8
PORTACHUELO,atencion de partos en servicios,cesareas,2011-08-01,18,18
POTOSI,atencion de partos en servicios,cesareas,2011-08-01,230,230
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2011-08-01,3,3
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2011-08-01,28,28
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2011-08-01,21,21
PUNATA,atencion de partos en servicios,cesareas,2011-08-01,38,38
QUILLACOLLO,atencion de partos en servicios,cesareas,2011-08-01,65,65
REYES,atencion de partos en servicios,cesareas,2011-08-01,4,4
RIBERALTA,atencion de partos en servicios,cesareas,2011-08-01,80,80
ROBORE,atencion de partos en servicios,cesareas,2011-08-01,7,7
RURRENABAQUE,atencion de partos en servicios,cesareas,2011-08-01,15,15
SACABA,atencion de partos en servicios,cesareas,2011-08-01,47,47
SAMAIPATA,atencion de partos en servicios,cesareas,2011-08-01,10,10
SAN BORJA,atencion de partos en servicios,cesareas,2011-08-01,19,19
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2011-08-01,4,4
SAN CARLOS,atencion de partos en servicios,cesareas,2011-08-01,11,11
SAN IGNACIO,atencion de partos en servicios,cesareas,2011-08-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2011-08-01,51,51
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2011-08-01,3,3
SAN JOAQUIN,atencion de partos en servicios,cesareas,2011-08-01,3,3
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2011-08-01,9,9
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2011-08-01,1,1
SAN JULIAN,atencion de partos en servicios,cesareas,2011-08-01,7,7
SAN MATIAS,atencion de partos en servicios,cesareas,2011-08-01,3,3
SAN RAMON BENI,atencion de partos en servicios,cesareas,2011-08-01,7,7
SANTA ANA,atencion de partos en servicios,cesareas,2011-08-01,16,16
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2011-08-01,1486,1486
SHINAOTA,atencion de partos en servicios,cesareas,2011-08-01,9,9
SOPACHUY,atencion de partos en servicios,cesareas,2011-08-01,4,4
SUCRE,atencion de partos en servicios,cesareas,2011-08-01,181,181
TARABUCO,atencion de partos en servicios,cesareas,2011-08-01,2,2
TARIJA,atencion de partos en servicios,cesareas,2011-08-01,187,187
TARVITA,atencion de partos en servicios,cesareas,2011-08-01,1,1
TIQUIPAYA,atencion de partos en servicios,cesareas,2011-08-01,17,17
TOTORA(CBBA),atencion de partos en servicios,cesareas,2011-08-01,1,1
TRINIDAD,atencion de partos en servicios,cesareas,2011-08-01,115,115
TUPIZA,atencion de partos en servicios,cesareas,2011-08-01,5,5
UYUNI,atencion de partos en servicios,cesareas,2011-08-01,16,16
VALLEGRANDE,atencion de partos en servicios,cesareas,2011-08-01,14,14
VIACHA,atencion de partos en servicios,cesareas,2011-08-01,1,1
VILLA MONTES,atencion de partos en servicios,cesareas,2011-08-01,31,31
VILLA TUNARI,atencion de partos en servicios,cesareas,2011-08-01,51,51
VILLAZON,atencion de partos en servicios,cesareas,2011-08-01,8,8
VINTO,atencion de partos en servicios,cesareas,2011-08-01,12,12
WARNES,atencion de partos en servicios,cesareas,2011-08-01,19,19
YACUIBA,atencion de partos en servicios,cesareas,2011-08-01,79,79
YAPACANI,atencion de partos en servicios,cesareas,2011-08-01,18,18
ACHACACHI,atencion de partos en servicios,cesareas,2011-09-01,3,3
AIQUILE,atencion de partos en servicios,cesareas,2011-09-01,6,6
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2011-09-01,14,14
ATOCHA,atencion de partos en servicios,cesareas,2011-09-01,1,1
AZURDUY,atencion de partos en servicios,cesareas,2011-09-01,1,1
BAURES,atencion de partos en servicios,cesareas,2011-09-01,1,1
BERMEJO,atencion de partos en servicios,cesareas,2011-09-01,26,26
CAMARGO,atencion de partos en servicios,cesareas,2011-09-01,7,7
CAMIRI,atencion de partos en servicios,cesareas,2011-09-01,36,36
CARANAVI,atencion de partos en servicios,cesareas,2011-09-01,23,23
CHALLAPATA,atencion de partos en servicios,cesareas,2011-09-01,10,10
CHARAGUA,atencion de partos en servicios,cesareas,2011-09-01,17,17
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2011-09-01,9,9
COBIJA,atencion de partos en servicios,cesareas,2011-09-01,48,48
COCHABAMBA,atencion de partos en servicios,cesareas,2011-09-01,805,805
COLCAPIRHUA,atencion de partos en servicios,cesareas,2011-09-01,16,16
COMARAPA,atencion de partos en servicios,cesareas,2011-09-01,8,8
CONCEPCION,atencion de partos en servicios,cesareas,2011-09-01,11,11
COROICO,atencion de partos en servicios,cesareas,2011-09-01,11,11
COTOCA,atencion de partos en servicios,cesareas,2011-09-01,5,5
CULPINA,atencion de partos en servicios,cesareas,2011-09-01,4,4
EL ALTO,atencion de partos en servicios,cesareas,2011-09-01,257,257
EL TORNO,atencion de partos en servicios,cesareas,2011-09-01,15,15
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2011-09-01,2,2
ESCOMA,atencion de partos en servicios,cesareas,2011-09-01,1,1
GUAYARAMERIN,atencion de partos en servicios,cesareas,2011-09-01,29,29
HUANUNI,atencion de partos en servicios,cesareas,2011-09-01,1,1
LA PAZ,atencion de partos en servicios,cesareas,2011-09-01,649,649
LLALLAGUA,atencion de partos en servicios,cesareas,2011-09-01,15,15
MAGDALENA,atencion de partos en servicios,cesareas,2011-09-01,5,5
MAIRANA,atencion de partos en servicios,cesareas,2011-09-01,5,5
MONTEAGUDO,atencion de partos en servicios,cesareas,2011-09-01,16,16
MONTERO,atencion de partos en servicios,cesareas,2011-09-01,64,64
OCURI,atencion de partos en servicios,cesareas,2011-09-01,2,2
ORURO,atencion de partos en servicios,cesareas,2011-09-01,245,245
PADILLA,atencion de partos en servicios,cesareas,2011-09-01,4,4
PAILON,atencion de partos en servicios,cesareas,2011-09-01,1,1
PATACAMAYA,atencion de partos en servicios,cesareas,2011-09-01,6,6
PORTACHUELO,atencion de partos en servicios,cesareas,2011-09-01,18,18
POTOSI,atencion de partos en servicios,cesareas,2011-09-01,134,134
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2011-09-01,2,2
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2011-09-01,14,14
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2011-09-01,21,21
PUNATA,atencion de partos en servicios,cesareas,2011-09-01,32,32
QUILLACOLLO,atencion de partos en servicios,cesareas,2011-09-01,75,75
REYES,atencion de partos en servicios,cesareas,2011-09-01,5,5
RIBERALTA,atencion de partos en servicios,cesareas,2011-09-01,107,107
ROBORE,atencion de partos en servicios,cesareas,2011-09-01,8,8
RURRENABAQUE,atencion de partos en servicios,cesareas,2011-09-01,8,8
SACABA,atencion de partos en servicios,cesareas,2011-09-01,42,42
SAMAIPATA,atencion de partos en servicios,cesareas,2011-09-01,3,3
SAN BORJA,atencion de partos en servicios,cesareas,2011-09-01,26,26
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2011-09-01,2,2
SAN CARLOS,atencion de partos en servicios,cesareas,2011-09-01,17,17
SAN IGNACIO,atencion de partos en servicios,cesareas,2011-09-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2011-09-01,31,31
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2011-09-01,4,4
SAN JOAQUIN,atencion de partos en servicios,cesareas,2011-09-01,4,4
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2011-09-01,12,12
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2011-09-01,3,3
SAN JULIAN,atencion de partos en servicios,cesareas,2011-09-01,11,11
SAN LUCAS,atencion de partos en servicios,cesareas,2011-09-01,2,2
SAN MATIAS,atencion de partos en servicios,cesareas,2011-09-01,1,1
SAN RAMON BENI,atencion de partos en servicios,cesareas,2011-09-01,2,2
SANTA ANA,atencion de partos en servicios,cesareas,2011-09-01,12,12
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2011-09-01,1430,1430
SHINAOTA,atencion de partos en servicios,cesareas,2011-09-01,3,3
SOPACHUY,atencion de partos en servicios,cesareas,2011-09-01,2,2
SUCRE,atencion de partos en servicios,cesareas,2011-09-01,192,192
TARABUCO,atencion de partos en servicios,cesareas,2011-09-01,3,3
TARIJA,atencion de partos en servicios,cesareas,2011-09-01,195,195
TARVITA,atencion de partos en servicios,cesareas,2011-09-01,2,2
TIQUIPAYA,atencion de partos en servicios,cesareas,2011-09-01,31,31
TOTORA(CBBA),atencion de partos en servicios,cesareas,2011-09-01,1,1
TRINIDAD,atencion de partos en servicios,cesareas,2011-09-01,94,94
TUPIZA,atencion de partos en servicios,cesareas,2011-09-01,5,5
UYUNI,atencion de partos en servicios,cesareas,2011-09-01,19,19
VALLEGRANDE,atencion de partos en servicios,cesareas,2011-09-01,16,16
VIACHA,atencion de partos en servicios,cesareas,2011-09-01,4,4
VILLA MONTES,atencion de partos en servicios,cesareas,2011-09-01,30,30
VILLA TUNARI,atencion de partos en servicios,cesareas,2011-09-01,38,38
VILLAZON,atencion de partos en servicios,cesareas,2011-09-01,5,5
VINTO,atencion de partos en servicios,cesareas,2011-09-01,4,4
WARNES,atencion de partos en servicios,cesareas,2011-09-01,23,23
YACUIBA,atencion de partos en servicios,cesareas,2011-09-01,49,49
YAPACANI,atencion de partos en servicios,cesareas,2011-09-01,23,23
ACHACACHI,atencion de partos en servicios,cesareas,2011-10-01,3,3
AIQUILE,atencion de partos en servicios,cesareas,2011-10-01,12,12
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2011-10-01,9,9
ATOCHA,atencion de partos en servicios,cesareas,2011-10-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,cesareas,2011-10-01,1,1
AZURDUY,atencion de partos en servicios,cesareas,2011-10-01,1,1
BAURES,atencion de partos en servicios,cesareas,2011-10-01,2,2
BERMEJO,atencion de partos en servicios,cesareas,2011-10-01,16,16
CAMARGO,atencion de partos en servicios,cesareas,2011-10-01,8,8
CAMIRI,atencion de partos en servicios,cesareas,2011-10-01,42,42
CARANAVI,atencion de partos en servicios,cesareas,2011-10-01,17,17
CHALLAPATA,atencion de partos en servicios,cesareas,2011-10-01,11,11
CHARAGUA,atencion de partos en servicios,cesareas,2011-10-01,10,10
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2011-10-01,9,9
CLIZA,atencion de partos en servicios,cesareas,2011-10-01,2,2
COBIJA,atencion de partos en servicios,cesareas,2011-10-01,46,46
COCHABAMBA,atencion de partos en servicios,cesareas,2011-10-01,798,798
COLCAPIRHUA,atencion de partos en servicios,cesareas,2011-10-01,16,16
COMARAPA,atencion de partos en servicios,cesareas,2011-10-01,9,9
CONCEPCION,atencion de partos en servicios,cesareas,2011-10-01,9,9
COROICO,atencion de partos en servicios,cesareas,2011-10-01,4,4
COTOCA,atencion de partos en servicios,cesareas,2011-10-01,7,7
CULPINA,atencion de partos en servicios,cesareas,2011-10-01,4,4
EL ALTO,atencion de partos en servicios,cesareas,2011-10-01,252,252
EL TORNO,atencion de partos en servicios,cesareas,2011-10-01,12,12
ESCOMA,atencion de partos en servicios,cesareas,2011-10-01,2,2
GUAYARAMERIN,atencion de partos en servicios,cesareas,2011-10-01,38,38
HUANUNI,atencion de partos en servicios,cesareas,2011-10-01,7,7
LA PAZ,atencion de partos en servicios,cesareas,2011-10-01,613,613
LLALLAGUA,atencion de partos en servicios,cesareas,2011-10-01,14,14
MAGDALENA,atencion de partos en servicios,cesareas,2011-10-01,2,2
MAIRANA,atencion de partos en servicios,cesareas,2011-10-01,10,10
MONTEAGUDO,atencion de partos en servicios,cesareas,2011-10-01,13,13
MONTERO,atencion de partos en servicios,cesareas,2011-10-01,79,79
OCURI,atencion de partos en servicios,cesareas,2011-10-01,2,2
ORURO,atencion de partos en servicios,cesareas,2011-10-01,239,239
PADILLA,atencion de partos en servicios,cesareas,2011-10-01,3,3
PAILON,atencion de partos en servicios,cesareas,2011-10-01,2,2
PATACAMAYA,atencion de partos en servicios,cesareas,2011-10-01,10,10
PORTACHUELO,atencion de partos en servicios,cesareas,2011-10-01,19,19
POTOSI,atencion de partos en servicios,cesareas,2011-10-01,109,109
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2011-10-01,2,2
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2011-10-01,19,19
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2011-10-01,22,22
PUNATA,atencion de partos en servicios,cesareas,2011-10-01,26,26
QUILLACOLLO,atencion de partos en servicios,cesareas,2011-10-01,56,56
REYES,atencion de partos en servicios,cesareas,2011-10-01,8,8
RIBERALTA,atencion de partos en servicios,cesareas,2011-10-01,96,96
ROBORE,atencion de partos en servicios,cesareas,2011-10-01,6,6
RURRENABAQUE,atencion de partos en servicios,cesareas,2011-10-01,13,13
SACABA,atencion de partos en servicios,cesareas,2011-10-01,40,40
SAMAIPATA,atencion de partos en servicios,cesareas,2011-10-01,6,6
