municipality,group,variable,month,Nacidos muertos,TOTAL
SANTA ROSA DEL SARA,atencion de partos en servicio,nacidos muertos,2007-07-01,1,1
SUCRE,atencion de partos en servicio,nacidos muertos,2007-07-01,7,7
TARIJA,atencion de partos en servicio,nacidos muertos,2007-07-01,9,9
TARVITA,atencion de partos en servicio,nacidos muertos,2007-07-01,2,2
TIRAQUE (CBBA),atencion de partos en servicio,nacidos muertos,2007-07-01,2,2
TOMINA,atencion de partos en servicio,nacidos muertos,2007-07-01,1,1
TRINIDAD,atencion de partos en servicio,nacidos muertos,2007-07-01,1,1
TUPIZA,atencion de partos en servicio,nacidos muertos,2007-07-01,1,1
UYUNI,atencion de partos en servicio,nacidos muertos,2007-07-01,1,1
VILLA MONTES,atencion de partos en servicio,nacidos muertos,2007-07-01,2,2
VILLA TUNARI,atencion de partos en servicio,nacidos muertos,2007-07-01,4,4
YACUIBA,atencion de partos en servicio,nacidos muertos,2007-07-01,1,1
AIQUILE,atencion de partos en servicio,nacidos muertos,2007-08-01,1,1
ANTEQUERA,atencion de partos en servicio,nacidos muertos,2007-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,nacidos muertos,2007-08-01,1,1
BERMEJO,atencion de partos en servicio,nacidos muertos,2007-08-01,1,1
CARANAVI,atencion de partos en servicio,nacidos muertos,2007-08-01,2,2
CARIPUYO,atencion de partos en servicio,nacidos muertos,2007-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,nacidos muertos,2007-08-01,1,1
COBIJA,atencion de partos en servicio,nacidos muertos,2007-08-01,3,3
COCHABAMBA,atencion de partos en servicio,nacidos muertos,2007-08-01,19,19
COMARAPA,atencion de partos en servicio,nacidos muertos,2007-08-01,3,3
COTAGAITA,atencion de partos en servicio,nacidos muertos,2007-08-01,1,1
EL ALTO,atencion de partos en servicio,nacidos muertos,2007-08-01,23,23
GUAYARAMERIN,atencion de partos en servicio,nacidos muertos,2007-08-01,2,2
ICHOCA,atencion de partos en servicio,nacidos muertos,2007-08-01,1,1
INCAHUASI,atencion de partos en servicio,nacidos muertos,2007-08-01,1,1
LA PAZ,atencion de partos en servicio,nacidos muertos,2007-08-01,29,29
LLALLAGUA,atencion de partos en servicio,nacidos muertos,2007-08-01,2,2
MAGDALENA,atencion de partos en servicio,nacidos muertos,2007-08-01,1,1
MOCOMOCO,atencion de partos en servicio,nacidos muertos,2007-08-01,1,1
MONTERO,atencion de partos en servicio,nacidos muertos,2007-08-01,4,4
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicio,nacidos muertos,2007-08-01,1,1
ORURO,atencion de partos en servicio,nacidos muertos,2007-08-01,16,16
PADILLA,atencion de partos en servicio,nacidos muertos,2007-08-01,3,3
POJO (CBBA),atencion de partos en servicio,nacidos muertos,2007-08-01,1,1
POTOSI,atencion de partos en servicio,nacidos muertos,2007-08-01,5,5
PUERTO SUAREZ,atencion de partos en servicio,nacidos muertos,2007-08-01,2,2
PUERTO VILLARROEL,atencion de partos en servicio,nacidos muertos,2007-08-01,3,3
PUNATA,atencion de partos en servicio,nacidos muertos,2007-08-01,1,1
QUILLACOLLO,atencion de partos en servicio,nacidos muertos,2007-08-01,2,2
RIBERALTA,atencion de partos en servicio,nacidos muertos,2007-08-01,2,2
SACABA,atencion de partos en servicio,nacidos muertos,2007-08-01,1,1
SACABAMBA,atencion de partos en servicio,nacidos muertos,2007-08-01,1,1
SAN BORJA,atencion de partos en servicio,nacidos muertos,2007-08-01,3,3
SAN CARLOS,atencion de partos en servicio,nacidos muertos,2007-08-01,2,2
SAN LUCAS,atencion de partos en servicio,nacidos muertos,2007-08-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos muertos,2007-08-01,17,17
SOPACHUY,atencion de partos en servicio,nacidos muertos,2007-08-01,1,1
SUCRE,atencion de partos en servicio,nacidos muertos,2007-08-01,8,8
TARABUCO,atencion de partos en servicio,nacidos muertos,2007-08-01,2,2
TARIJA,atencion de partos en servicio,nacidos muertos,2007-08-01,4,4
TARVITA,atencion de partos en servicio,nacidos muertos,2007-08-01,1,1
TRINIDAD,atencion de partos en servicio,nacidos muertos,2007-08-01,1,1
UNCIA,atencion de partos en servicio,nacidos muertos,2007-08-01,1,1
URUBICHA,atencion de partos en servicio,nacidos muertos,2007-08-01,1,1
UYUNI,atencion de partos en servicio,nacidos muertos,2007-08-01,1,1
VILLA MONTES,atencion de partos en servicio,nacidos muertos,2007-08-01,2,2
YACUIBA,atencion de partos en servicio,nacidos muertos,2007-08-01,1,1
YAPACANI,atencion de partos en servicio,nacidos muertos,2007-08-01,2,2
AIQUILE,atencion de partos en servicio,nacidos muertos,2007-09-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos muertos,2007-09-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,nacidos muertos,2007-09-01,2,2
AZURDUY,atencion de partos en servicio,nacidos muertos,2007-09-01,1,1
BETANZOS,atencion de partos en servicio,nacidos muertos,2007-09-01,1,1
CAMIRI,atencion de partos en servicio,nacidos muertos,2007-09-01,1,1
CHALLAPATA,atencion de partos en servicio,nacidos muertos,2007-09-01,1,1
COCHABAMBA,atencion de partos en servicio,nacidos muertos,2007-09-01,18,18
COLQUECHACA,atencion de partos en servicio,nacidos muertos,2007-09-01,1,1
COMARAPA,atencion de partos en servicio,nacidos muertos,2007-09-01,2,2
CONCEPCION,atencion de partos en servicio,nacidos muertos,2007-09-01,1,1
CORO CORO,atencion de partos en servicio,nacidos muertos,2007-09-01,1,1
COTAGAITA,atencion de partos en servicio,nacidos muertos,2007-09-01,1,1
EL ALTO,atencion de partos en servicio,nacidos muertos,2007-09-01,18,18
FERNANDEZ ALONSO,atencion de partos en servicio,nacidos muertos,2007-09-01,1,1
GUAYARAMERIN,atencion de partos en servicio,nacidos muertos,2007-09-01,1,1
ICLA,atencion de partos en servicio,nacidos muertos,2007-09-01,1,1
LA PAZ,atencion de partos en servicio,nacidos muertos,2007-09-01,23,23
LLALLAGUA,atencion de partos en servicio,nacidos muertos,2007-09-01,5,5
MONTERO,atencion de partos en servicio,nacidos muertos,2007-09-01,4,4
MOROCHATA,atencion de partos en servicio,nacidos muertos,2007-09-01,1,1
ORURO,atencion de partos en servicio,nacidos muertos,2007-09-01,12,12
PADILLA,atencion de partos en servicio,nacidos muertos,2007-09-01,2,2
POTOSI,atencion de partos en servicio,nacidos muertos,2007-09-01,7,7
PRESTO,atencion de partos en servicio,nacidos muertos,2007-09-01,1,1
PUERTO GONZALO MORENO,atencion de partos en servicio,nacidos muertos,2007-09-01,1,1
PUERTO SUAREZ,atencion de partos en servicio,nacidos muertos,2007-09-01,3,3
PUNATA,atencion de partos en servicio,nacidos muertos,2007-09-01,1,1
QUILLACOLLO,atencion de partos en servicio,nacidos muertos,2007-09-01,1,1
RIBERALTA,atencion de partos en servicio,nacidos muertos,2007-09-01,5,5
SACABA,atencion de partos en servicio,nacidos muertos,2007-09-01,1,1
SAN BORJA,atencion de partos en servicio,nacidos muertos,2007-09-01,1,1
SAN JAVIER(STC),atencion de partos en servicio,nacidos muertos,2007-09-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos muertos,2007-09-01,1,1
SAN LUCAS,atencion de partos en servicio,nacidos muertos,2007-09-01,1,1
SAN RAMON,atencion de partos en servicio,nacidos muertos,2007-09-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos muertos,2007-09-01,13,13
SUCRE,atencion de partos en servicio,nacidos muertos,2007-09-01,6,6
TARIJA,atencion de partos en servicio,nacidos muertos,2007-09-01,3,3
TIQUIPAYA,atencion de partos en servicio,nacidos muertos,2007-09-01,1,1
TIRAQUE (CBBA),atencion de partos en servicio,nacidos muertos,2007-09-01,1,1
TOMINA,atencion de partos en servicio,nacidos muertos,2007-09-01,1,1
UNCIA,atencion de partos en servicio,nacidos muertos,2007-09-01,1,1
UYUNI,atencion de partos en servicio,nacidos muertos,2007-09-01,1,1
VALLEGRANDE,atencion de partos en servicio,nacidos muertos,2007-09-01,1,1
VILA VILA,atencion de partos en servicio,nacidos muertos,2007-09-01,1,1
VILLA MONTES,atencion de partos en servicio,nacidos muertos,2007-09-01,2,2
VILLA SERRANO,atencion de partos en servicio,nacidos muertos,2007-09-01,1,1
VILLA TUNARI,atencion de partos en servicio,nacidos muertos,2007-09-01,2,2
VILLAZON,atencion de partos en servicio,nacidos muertos,2007-09-01,3,3
VITICHI,atencion de partos en servicio,nacidos muertos,2007-09-01,1,1
WARNES,atencion de partos en servicio,nacidos muertos,2007-09-01,1,1
YAMPARAEZ,atencion de partos en servicio,nacidos muertos,2007-09-01,1,1
AIQUILE,atencion de partos en servicio,nacidos muertos,2007-10-01,1,1
ANTEQUERA,atencion de partos en servicio,nacidos muertos,2007-10-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos muertos,2007-10-01,1,1
BETANZOS,atencion de partos en servicio,nacidos muertos,2007-10-01,1,1
CARANAVI,atencion de partos en servicio,nacidos muertos,2007-10-01,2,2
CHARAGUA,atencion de partos en servicio,nacidos muertos,2007-10-01,2,2
COBIJA,atencion de partos en servicio,nacidos muertos,2007-10-01,1,1
COCHABAMBA,atencion de partos en servicio,nacidos muertos,2007-10-01,19,19
CULPINA,atencion de partos en servicio,nacidos muertos,2007-10-01,1,1
EL ALTO,atencion de partos en servicio,nacidos muertos,2007-10-01,21,21
GUAYARAMERIN,atencion de partos en servicio,nacidos muertos,2007-10-01,1,1
LA PAZ,atencion de partos en servicio,nacidos muertos,2007-10-01,25,25
LLALLAGUA,atencion de partos en servicio,nacidos muertos,2007-10-01,2,2
MIZQUE,atencion de partos en servicio,nacidos muertos,2007-10-01,2,2
MOCOMOCO,atencion de partos en servicio,nacidos muertos,2007-10-01,1,1
MONTERO,atencion de partos en servicio,nacidos muertos,2007-10-01,2,2
ORURO,atencion de partos en servicio,nacidos muertos,2007-10-01,10,10
PATACAMAYA,atencion de partos en servicio,nacidos muertos,2007-10-01,2,2
POCONA,atencion de partos en servicio,nacidos muertos,2007-10-01,1,1
POTOSI,atencion de partos en servicio,nacidos muertos,2007-10-01,10,10
PUERTO RICO,atencion de partos en servicio,nacidos muertos,2007-10-01,1,1
PUERTO VILLARROEL,atencion de partos en servicio,nacidos muertos,2007-10-01,1,1
PUNATA,atencion de partos en servicio,nacidos muertos,2007-10-01,8,8
QUILLACOLLO,atencion de partos en servicio,nacidos muertos,2007-10-01,5,5
SACABA,atencion de partos en servicio,nacidos muertos,2007-10-01,2,2
SAN ANDRES,atencion de partos en servicio,nacidos muertos,2007-10-01,1,1
SAN BORJA,atencion de partos en servicio,nacidos muertos,2007-10-01,1,1
SAN BUENA VENTURA,atencion de partos en servicio,nacidos muertos,2007-10-01,1,1
SAN CARLOS,atencion de partos en servicio,nacidos muertos,2007-10-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos muertos,2007-10-01,1,1
SAN JAVIER(STC),atencion de partos en servicio,nacidos muertos,2007-10-01,2,2
SAN LUCAS,atencion de partos en servicio,nacidos muertos,2007-10-01,3,3
SAN RAMON,atencion de partos en servicio,nacidos muertos,2007-10-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos muertos,2007-10-01,25,25
SUCRE,atencion de partos en servicio,nacidos muertos,2007-10-01,10,10
TARIJA,atencion de partos en servicio,nacidos muertos,2007-10-01,7,7
TARVITA,atencion de partos en servicio,nacidos muertos,2007-10-01,1,1
TOTORA(CBBA),atencion de partos en servicio,nacidos muertos,2007-10-01,1,1
UYUNI,atencion de partos en servicio,nacidos muertos,2007-10-01,2,2
VILLA MONTES,atencion de partos en servicio,nacidos muertos,2007-10-01,1,1
VILLA TUNARI,atencion de partos en servicio,nacidos muertos,2007-10-01,3,3
VILLAZON,atencion de partos en servicio,nacidos muertos,2007-10-01,1,1
WARNES,atencion de partos en servicio,nacidos muertos,2007-10-01,2,2
YAPACANI,atencion de partos en servicio,nacidos muertos,2007-10-01,1,1
AIQUILE,atencion de partos en servicio,nacidos muertos,2007-11-01,2,2
ATOCHA,atencion de partos en servicio,nacidos muertos,2007-11-01,1,1
AZURDUY,atencion de partos en servicio,nacidos muertos,2007-11-01,3,3
CAIROMA,atencion de partos en servicio,nacidos muertos,2007-11-01,1,1
CAMARGO,atencion de partos en servicio,nacidos muertos,2007-11-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,nacidos muertos,2007-11-01,1,1
COCHABAMBA,atencion de partos en servicio,nacidos muertos,2007-11-01,20,20
COLOMI,atencion de partos en servicio,nacidos muertos,2007-11-01,1,1
COLQUENCHA,atencion de partos en servicio,nacidos muertos,2007-11-01,1,1
CORIPATA,atencion de partos en servicio,nacidos muertos,2007-11-01,1,1
COROICO,atencion de partos en servicio,nacidos muertos,2007-11-01,1,1
COTOCA,atencion de partos en servicio,nacidos muertos,2007-11-01,1,1
EL ALTO,atencion de partos en servicio,nacidos muertos,2007-11-01,20,20
GUANAY,atencion de partos en servicio,nacidos muertos,2007-11-01,1,1
GUAYARAMERIN,atencion de partos en servicio,nacidos muertos,2007-11-01,1,1
GUTIERREZ,atencion de partos en servicio,nacidos muertos,2007-11-01,1,1
ICLA,atencion de partos en servicio,nacidos muertos,2007-11-01,1,1
LA PAZ,atencion de partos en servicio,nacidos muertos,2007-11-01,27,27
LAS CARRERAS,atencion de partos en servicio,nacidos muertos,2007-11-01,1,1
LLALLAGUA,atencion de partos en servicio,nacidos muertos,2007-11-01,3,3
MAGDALENA,atencion de partos en servicio,nacidos muertos,2007-11-01,1,1
MONTERO,atencion de partos en servicio,nacidos muertos,2007-11-01,2,2
ORURO,atencion de partos en servicio,nacidos muertos,2007-11-01,8,8
PADILLA,atencion de partos en servicio,nacidos muertos,2007-11-01,1,1
POTOSI,atencion de partos en servicio,nacidos muertos,2007-11-01,9,9
PUERTO VILLARROEL,atencion de partos en servicio,nacidos muertos,2007-11-01,1,1
PUNA,atencion de partos en servicio,nacidos muertos,2007-11-01,1,1
PUNATA,atencion de partos en servicio,nacidos muertos,2007-11-01,2,2
SACABA,atencion de partos en servicio,nacidos muertos,2007-11-01,1,1
SAN BORJA,atencion de partos en servicio,nacidos muertos,2007-11-01,1,1
SAN CARLOS,atencion de partos en servicio,nacidos muertos,2007-11-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos muertos,2007-11-01,1,1
SAN JULIAN,atencion de partos en servicio,nacidos muertos,2007-11-01,1,1
SAN RAMON,atencion de partos en servicio,nacidos muertos,2007-11-01,1,1
SANTA ANA,atencion de partos en servicio,nacidos muertos,2007-11-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos muertos,2007-11-01,17,17
SIPE SIPE,atencion de partos en servicio,nacidos muertos,2007-11-01,2,2
SOPACHUY,atencion de partos en servicio,nacidos muertos,2007-11-01,1,1
SUCRE,atencion de partos en servicio,nacidos muertos,2007-11-01,6,6
TARABUCO,atencion de partos en servicio,nacidos muertos,2007-11-01,1,1
TARIJA,atencion de partos en servicio,nacidos muertos,2007-11-01,6,6
TARVITA,atencion de partos en servicio,nacidos muertos,2007-11-01,1,1
TOTORA(CBBA),atencion de partos en servicio,nacidos muertos,2007-11-01,1,1
TUPIZA,atencion de partos en servicio,nacidos muertos,2007-11-01,1,1
URUBICHA,atencion de partos en servicio,nacidos muertos,2007-11-01,1,1
UYUNI,atencion de partos en servicio,nacidos muertos,2007-11-01,1,1
VILLA MONTES,atencion de partos en servicio,nacidos muertos,2007-11-01,1,1
VILLA TUNARI,atencion de partos en servicio,nacidos muertos,2007-11-01,2,2
WARNES,atencion de partos en servicio,nacidos muertos,2007-11-01,2,2
YAMPARAEZ,atencion de partos en servicio,nacidos muertos,2007-11-01,1,1
AIQUILE,atencion de partos en servicio,nacidos muertos,2007-12-01,1,1
AZURDUY,atencion de partos en servicio,nacidos muertos,2007-12-01,1,1
BERMEJO,atencion de partos en servicio,nacidos muertos,2007-12-01,1,1
CAIROMA,atencion de partos en servicio,nacidos muertos,2007-12-01,1,1
CAJUATA,atencion de partos en servicio,nacidos muertos,2007-12-01,1,1
CAMARGO,atencion de partos en servicio,nacidos muertos,2007-12-01,5,5
CARANAVI,atencion de partos en servicio,nacidos muertos,2007-12-01,1,1
CHARAGUA,atencion de partos en servicio,nacidos muertos,2007-12-01,1,1
COBIJA,atencion de partos en servicio,nacidos muertos,2007-12-01,1,1
COCHABAMBA,atencion de partos en servicio,nacidos muertos,2007-12-01,28,28
COPACABANA,atencion de partos en servicio,nacidos muertos,2007-12-01,1,1
EL ALTO,atencion de partos en servicio,nacidos muertos,2007-12-01,20,20
ICLA,atencion de partos en servicio,nacidos muertos,2007-12-01,1,1
INCAHUASI,atencion de partos en servicio,nacidos muertos,2007-12-01,1,1
LA PAZ,atencion de partos en servicio,nacidos muertos,2007-12-01,27,27
LLALLAGUA,atencion de partos en servicio,nacidos muertos,2007-12-01,4,4
MIZQUE,atencion de partos en servicio,nacidos muertos,2007-12-01,1,1
MONTEAGUDO,atencion de partos en servicio,nacidos muertos,2007-12-01,1,1
MONTERO,atencion de partos en servicio,nacidos muertos,2007-12-01,9,9
OCURI,atencion de partos en servicio,nacidos muertos,2007-12-01,2,2
ORURO,atencion de partos en servicio,nacidos muertos,2007-12-01,12,12
PALOS BLANCOS,atencion de partos en servicio,nacidos muertos,2007-12-01,1,1
POTOSI,atencion de partos en servicio,nacidos muertos,2007-12-01,6,6
PUERTO GONZALO MORENO,atencion de partos en servicio,nacidos muertos,2007-12-01,2,2
PUERTO SUAREZ,atencion de partos en servicio,nacidos muertos,2007-12-01,1,1
PUERTO VILLARROEL,atencion de partos en servicio,nacidos muertos,2007-12-01,1,1
PUNATA,atencion de partos en servicio,nacidos muertos,2007-12-01,2,2
QUILLACOLLO,atencion de partos en servicio,nacidos muertos,2007-12-01,1,1
RIBERALTA,atencion de partos en servicio,nacidos muertos,2007-12-01,8,8
SAN BORJA,atencion de partos en servicio,nacidos muertos,2007-12-01,1,1
SAN BUENA VENTURA,atencion de partos en servicio,nacidos muertos,2007-12-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos muertos,2007-12-01,2,2
SAN MATIAS,atencion de partos en servicio,nacidos muertos,2007-12-01,1,1
SAN PEDRO(PND),atencion de partos en servicio,nacidos muertos,2007-12-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos muertos,2007-12-01,26,26
SUCRE,atencion de partos en servicio,nacidos muertos,2007-12-01,10,10
TACACOMA,atencion de partos en servicio,nacidos muertos,2007-12-01,1,1
TARIJA,atencion de partos en servicio,nacidos muertos,2007-12-01,6,6
TARVITA,atencion de partos en servicio,nacidos muertos,2007-12-01,1,1
TOCO,atencion de partos en servicio,nacidos muertos,2007-12-01,1,1
TOMINA,atencion de partos en servicio,nacidos muertos,2007-12-01,1,1
UYUNI,atencion de partos en servicio,nacidos muertos,2007-12-01,2,2
VILLA TUNARI,atencion de partos en servicio,nacidos muertos,2007-12-01,3,3
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,nacidos muertos,2007-12-01,1,1
