municipality,group,variable,month,Cesáreas,TOTAL
MONTERO,atencion de partos en servicio,cesareas,2007-02-01,68,68
ORURO,atencion de partos en servicio,cesareas,2007-02-01,154,154
PADILLA,atencion de partos en servicio,cesareas,2007-02-01,4,4
PORTACHUELO,atencion de partos en servicio,cesareas,2007-02-01,15,15
POTOSI,atencion de partos en servicio,cesareas,2007-02-01,46,46
PUERTO ACOSTA,atencion de partos en servicio,cesareas,2007-02-01,3,3
PUERTO QUIJARRO,atencion de partos en servicio,cesareas,2007-02-01,2,2
PUERTO SUAREZ,atencion de partos en servicio,cesareas,2007-02-01,10,10
PUERTO VILLARROEL,atencion de partos en servicio,cesareas,2007-02-01,16,16
PUNATA,atencion de partos en servicio,cesareas,2007-02-01,10,10
QUILLACOLLO,atencion de partos en servicio,cesareas,2007-02-01,49,49
REYES,atencion de partos en servicio,cesareas,2007-02-01,1,1
RIBERALTA,atencion de partos en servicio,cesareas,2007-02-01,51,51
ROBORE,atencion de partos en servicio,cesareas,2007-02-01,11,11
RURRENABAQUE,atencion de partos en servicio,cesareas,2007-02-01,7,7
SACABA,atencion de partos en servicio,cesareas,2007-02-01,18,18
SAN BORJA,atencion de partos en servicio,cesareas,2007-02-01,22,22
SAN BUENA VENTURA,atencion de partos en servicio,cesareas,2007-02-01,6,6
SAN CARLOS,atencion de partos en servicio,cesareas,2007-02-01,23,23
SAN IGNACIO DE VELASCO,atencion de partos en servicio,cesareas,2007-02-01,13,13
SAN JAVIER(STC),atencion de partos en servicio,cesareas,2007-02-01,5,5
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,cesareas,2007-02-01,4,4
SAN JUAN DE YAPACANI,atencion de partos en servicio,cesareas,2007-02-01,6,6
SAN JULIAN,atencion de partos en servicio,cesareas,2007-02-01,6,6
SAN LUCAS,atencion de partos en servicio,cesareas,2007-02-01,5,5
SAN MATIAS,atencion de partos en servicio,cesareas,2007-02-01,3,3
SAN RAMON,atencion de partos en servicio,cesareas,2007-02-01,1,1
SAN RAMON,atencion de partos en servicio,cesareas,2007-02-01,9,9
SANTA ANA,atencion de partos en servicio,cesareas,2007-02-01,5,5
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,cesareas,2007-02-01,1064,1064
SANTA ROSA,atencion de partos en servicio,cesareas,2007-02-01,2,2
SIPE SIPE,atencion de partos en servicio,cesareas,2007-02-01,5,5
SUCRE,atencion de partos en servicio,cesareas,2007-02-01,124,124
TARIJA,atencion de partos en servicio,cesareas,2007-02-01,114,114
TIQUIPAYA,atencion de partos en servicio,cesareas,2007-02-01,3,3
TIRAQUE (CBBA),atencion de partos en servicio,cesareas,2007-02-01,5,5
TRINIDAD,atencion de partos en servicio,cesareas,2007-02-01,82,82
TUPIZA,atencion de partos en servicio,cesareas,2007-02-01,8,8
UYUNI,atencion de partos en servicio,cesareas,2007-02-01,9,9
VALLEGRANDE,atencion de partos en servicio,cesareas,2007-02-01,9,9
VILLA MONTES,atencion de partos en servicio,cesareas,2007-02-01,11,11
VILLA TUNARI,atencion de partos en servicio,cesareas,2007-02-01,25,25
VILLAZON,atencion de partos en servicio,cesareas,2007-02-01,5,5
WARNES,atencion de partos en servicio,cesareas,2007-02-01,15,15
YACUIBA,atencion de partos en servicio,cesareas,2007-02-01,47,47
YAPACANI,atencion de partos en servicio,cesareas,2007-02-01,3,3
ACHACACHI,atencion de partos en servicio,cesareas,2007-03-01,4,4
AIQUILE,atencion de partos en servicio,cesareas,2007-03-01,11,11
ASCENCION DE GUARAYOS,atencion de partos en servicio,cesareas,2007-03-01,8,8
ATOCHA,atencion de partos en servicio,cesareas,2007-03-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,cesareas,2007-03-01,3,3
AZURDUY,atencion de partos en servicio,cesareas,2007-03-01,1,1
BERMEJO,atencion de partos en servicio,cesareas,2007-03-01,12,12
BETANZOS,atencion de partos en servicio,cesareas,2007-03-01,1,1
CAMARGO,atencion de partos en servicio,cesareas,2007-03-01,6,6
CAMIRI,atencion de partos en servicio,cesareas,2007-03-01,23,23
CARANAVI,atencion de partos en servicio,cesareas,2007-03-01,17,17
CHALLAPATA,atencion de partos en servicio,cesareas,2007-03-01,1,1
CHARAGUA,atencion de partos en servicio,cesareas,2007-03-01,6,6
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,cesareas,2007-03-01,1,1
COBIJA,atencion de partos en servicio,cesareas,2007-03-01,35,35
COCHABAMBA,atencion de partos en servicio,cesareas,2007-03-01,611,611
COLCAPIRHUA,atencion de partos en servicio,cesareas,2007-03-01,15,15
COMARAPA,atencion de partos en servicio,cesareas,2007-03-01,10,10
CONCEPCION,atencion de partos en servicio,cesareas,2007-03-01,11,11
COPACABANA,atencion de partos en servicio,cesareas,2007-03-01,3,3
COROICO,atencion de partos en servicio,cesareas,2007-03-01,4,4
COTOCA,atencion de partos en servicio,cesareas,2007-03-01,12,12
EL ALTO,atencion de partos en servicio,cesareas,2007-03-01,187,187
EL TORNO,atencion de partos en servicio,cesareas,2007-03-01,16,16
GUAYARAMERIN,atencion de partos en servicio,cesareas,2007-03-01,32,32
HUANUNI,atencion de partos en servicio,cesareas,2007-03-01,2,2
LA PAZ,atencion de partos en servicio,cesareas,2007-03-01,472,472
LLALLAGUA,atencion de partos en servicio,cesareas,2007-03-01,9,9
MAGDALENA,atencion de partos en servicio,cesareas,2007-03-01,8,8
MAIRANA,atencion de partos en servicio,cesareas,2007-03-01,10,10
MONTEAGUDO,atencion de partos en servicio,cesareas,2007-03-01,10,10
MONTERO,atencion de partos en servicio,cesareas,2007-03-01,89,89
ORURO,atencion de partos en servicio,cesareas,2007-03-01,165,165
PADILLA,atencion de partos en servicio,cesareas,2007-03-01,3,3
PORTACHUELO,atencion de partos en servicio,cesareas,2007-03-01,25,25
POTOSI,atencion de partos en servicio,cesareas,2007-03-01,44,44
PUERTO ACOSTA,atencion de partos en servicio,cesareas,2007-03-01,4,4
PUERTO QUIJARRO,atencion de partos en servicio,cesareas,2007-03-01,2,2
PUERTO SUAREZ,atencion de partos en servicio,cesareas,2007-03-01,10,10
PUERTO VILLARROEL,atencion de partos en servicio,cesareas,2007-03-01,22,22
PUNATA,atencion de partos en servicio,cesareas,2007-03-01,13,13
QUILLACOLLO,atencion de partos en servicio,cesareas,2007-03-01,50,50
REYES,atencion de partos en servicio,cesareas,2007-03-01,4,4
RIBERALTA,atencion de partos en servicio,cesareas,2007-03-01,42,42
ROBORE,atencion de partos en servicio,cesareas,2007-03-01,7,7
RURRENABAQUE,atencion de partos en servicio,cesareas,2007-03-01,11,11
SACABA,atencion de partos en servicio,cesareas,2007-03-01,21,21
SAN BORJA,atencion de partos en servicio,cesareas,2007-03-01,16,16
SAN BUENA VENTURA,atencion de partos en servicio,cesareas,2007-03-01,7,7
SAN CARLOS,atencion de partos en servicio,cesareas,2007-03-01,24,24
SAN IGNACIO,atencion de partos en servicio,cesareas,2007-03-01,3,3
SAN IGNACIO DE VELASCO,atencion de partos en servicio,cesareas,2007-03-01,27,27
SAN JAVIER(STC),atencion de partos en servicio,cesareas,2007-03-01,5,5
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,cesareas,2007-03-01,3,3
SAN JUAN DE YAPACANI,atencion de partos en servicio,cesareas,2007-03-01,5,5
SAN JULIAN,atencion de partos en servicio,cesareas,2007-03-01,12,12
SAN LUCAS,atencion de partos en servicio,cesareas,2007-03-01,1,1
SAN MATIAS,atencion de partos en servicio,cesareas,2007-03-01,8,8
SAN RAMON,atencion de partos en servicio,cesareas,2007-03-01,3,3
SAN RAMON,atencion de partos en servicio,cesareas,2007-03-01,6,6
SANTA ANA,atencion de partos en servicio,cesareas,2007-03-01,4,4
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,cesareas,2007-03-01,1247,1247
SANTA ROSA,atencion de partos en servicio,cesareas,2007-03-01,1,1
SIPE SIPE,atencion de partos en servicio,cesareas,2007-03-01,8,8
SOPACHUY,atencion de partos en servicio,cesareas,2007-03-01,3,3
SUCRE,atencion de partos en servicio,cesareas,2007-03-01,148,148
TARABUCO,atencion de partos en servicio,cesareas,2007-03-01,1,1
TARIJA,atencion de partos en servicio,cesareas,2007-03-01,88,88
TIQUIPAYA,atencion de partos en servicio,cesareas,2007-03-01,4,4
TIRAQUE (CBBA),atencion de partos en servicio,cesareas,2007-03-01,11,11
TRINIDAD,atencion de partos en servicio,cesareas,2007-03-01,86,86
TUPIZA,atencion de partos en servicio,cesareas,2007-03-01,8,8
UNCIA,atencion de partos en servicio,cesareas,2007-03-01,6,6
UYUNI,atencion de partos en servicio,cesareas,2007-03-01,10,10
VALLEGRANDE,atencion de partos en servicio,cesareas,2007-03-01,9,9
VILLA MONTES,atencion de partos en servicio,cesareas,2007-03-01,25,25
VILLA TUNARI,atencion de partos en servicio,cesareas,2007-03-01,10,10
VILLAZON,atencion de partos en servicio,cesareas,2007-03-01,8,8
WARNES,atencion de partos en servicio,cesareas,2007-03-01,27,27
YACUIBA,atencion de partos en servicio,cesareas,2007-03-01,66,66
YAPACANI,atencion de partos en servicio,cesareas,2007-03-01,4,4
ACHACACHI,atencion de partos en servicio,cesareas,2007-04-01,6,6
AIQUILE,atencion de partos en servicio,cesareas,2007-04-01,16,16
ASCENCION DE GUARAYOS,atencion de partos en servicio,cesareas,2007-04-01,11,11
ATOCHA,atencion de partos en servicio,cesareas,2007-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,cesareas,2007-04-01,3,3
AZURDUY,atencion de partos en servicio,cesareas,2007-04-01,1,1
BERMEJO,atencion de partos en servicio,cesareas,2007-04-01,13,13
BETANZOS,atencion de partos en servicio,cesareas,2007-04-01,1,1
CAMARGO,atencion de partos en servicio,cesareas,2007-04-01,5,5
CAMIRI,atencion de partos en servicio,cesareas,2007-04-01,31,31
CARANAVI,atencion de partos en servicio,cesareas,2007-04-01,12,12
CHARAGUA,atencion de partos en servicio,cesareas,2007-04-01,7,7
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,cesareas,2007-04-01,4,4
COBIJA,atencion de partos en servicio,cesareas,2007-04-01,44,44
COCHABAMBA,atencion de partos en servicio,cesareas,2007-04-01,538,538
COLCAPIRHUA,atencion de partos en servicio,cesareas,2007-04-01,14,14
COMARAPA,atencion de partos en servicio,cesareas,2007-04-01,10,10
CONCEPCION,atencion de partos en servicio,cesareas,2007-04-01,5,5
COPACABANA,atencion de partos en servicio,cesareas,2007-04-01,1,1
COROICO,atencion de partos en servicio,cesareas,2007-04-01,3,3
COTOCA,atencion de partos en servicio,cesareas,2007-04-01,7,7
EL ALTO,atencion de partos en servicio,cesareas,2007-04-01,161,161
GUAYARAMERIN,atencion de partos en servicio,cesareas,2007-04-01,34,34
LA PAZ,atencion de partos en servicio,cesareas,2007-04-01,451,451
MAGDALENA,atencion de partos en servicio,cesareas,2007-04-01,1,1
MAIRANA,atencion de partos en servicio,cesareas,2007-04-01,11,11
MONTEAGUDO,atencion de partos en servicio,cesareas,2007-04-01,7,7
MONTERO,atencion de partos en servicio,cesareas,2007-04-01,86,86
ORURO,atencion de partos en servicio,cesareas,2007-04-01,188,188
PADILLA,atencion de partos en servicio,cesareas,2007-04-01,6,6
PORTACHUELO,atencion de partos en servicio,cesareas,2007-04-01,19,19
POTOSI,atencion de partos en servicio,cesareas,2007-04-01,56,56
PUERTO ACOSTA,atencion de partos en servicio,cesareas,2007-04-01,1,1
PUERTO QUIJARRO,atencion de partos en servicio,cesareas,2007-04-01,2,2
PUERTO SUAREZ,atencion de partos en servicio,cesareas,2007-04-01,9,9
PUERTO VILLARROEL,atencion de partos en servicio,cesareas,2007-04-01,14,14
PUNATA,atencion de partos en servicio,cesareas,2007-04-01,30,30
QUILLACOLLO,atencion de partos en servicio,cesareas,2007-04-01,57,57
RIBERALTA,atencion de partos en servicio,cesareas,2007-04-01,48,48
ROBORE,atencion de partos en servicio,cesareas,2007-04-01,4,4
RURRENABAQUE,atencion de partos en servicio,cesareas,2007-04-01,5,5
SACABA,atencion de partos en servicio,cesareas,2007-04-01,18,18
SAMAIPATA,atencion de partos en servicio,cesareas,2007-04-01,2,2
SAN BORJA,atencion de partos en servicio,cesareas,2007-04-01,11,11
SAN BUENA VENTURA,atencion de partos en servicio,cesareas,2007-04-01,6,6
SAN CARLOS,atencion de partos en servicio,cesareas,2007-04-01,21,21
SAN IGNACIO,atencion de partos en servicio,cesareas,2007-04-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicio,cesareas,2007-04-01,18,18
SAN JAVIER(STC),atencion de partos en servicio,cesareas,2007-04-01,5,5
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,cesareas,2007-04-01,4,4
SAN JUAN DE YAPACANI,atencion de partos en servicio,cesareas,2007-04-01,7,7
SAN JULIAN,atencion de partos en servicio,cesareas,2007-04-01,4,4
SAN LUCAS,atencion de partos en servicio,cesareas,2007-04-01,5,5
SAN MATIAS,atencion de partos en servicio,cesareas,2007-04-01,1,1
SAN RAMON,atencion de partos en servicio,cesareas,2007-04-01,3,3
SANTA ANA,atencion de partos en servicio,cesareas,2007-04-01,4,4
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,cesareas,2007-04-01,1204,1204
SANTA ROSA,atencion de partos en servicio,cesareas,2007-04-01,6,6
SIPE SIPE,atencion de partos en servicio,cesareas,2007-04-01,8,8
SUCRE,atencion de partos en servicio,cesareas,2007-04-01,151,151
TARABUCO,atencion de partos en servicio,cesareas,2007-04-01,1,1
TARIJA,atencion de partos en servicio,cesareas,2007-04-01,101,101
TIQUIPAYA,atencion de partos en servicio,cesareas,2007-04-01,3,3
TIRAQUE (CBBA),atencion de partos en servicio,cesareas,2007-04-01,9,9
TRINIDAD,atencion de partos en servicio,cesareas,2007-04-01,88,88
TUPIZA,atencion de partos en servicio,cesareas,2007-04-01,4,4
UNCIA,atencion de partos en servicio,cesareas,2007-04-01,11,11
UYUNI,atencion de partos en servicio,cesareas,2007-04-01,7,7
VALLEGRANDE,atencion de partos en servicio,cesareas,2007-04-01,8,8
VILLA MONTES,atencion de partos en servicio,cesareas,2007-04-01,28,28
VILLA TUNARI,atencion de partos en servicio,cesareas,2007-04-01,18,18
VILLAZON,atencion de partos en servicio,cesareas,2007-04-01,7,7
WARNES,atencion de partos en servicio,cesareas,2007-04-01,26,26
YACUIBA,atencion de partos en servicio,cesareas,2007-04-01,37,37
YAPACANI,atencion de partos en servicio,cesareas,2007-04-01,5,5
ZUDAÑEZ,atencion de partos en servicio,cesareas,2007-04-01,1,1
ACHACACHI,atencion de partos en servicio,cesareas,2007-05-01,3,3
AIQUILE,atencion de partos en servicio,cesareas,2007-05-01,4,4
ASCENCION DE GUARAYOS,atencion de partos en servicio,cesareas,2007-05-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,cesareas,2007-05-01,2,2
AZURDUY,atencion de partos en servicio,cesareas,2007-05-01,1,1
BERMEJO,atencion de partos en servicio,cesareas,2007-05-01,14,14
BETANZOS,atencion de partos en servicio,cesareas,2007-05-01,3,3
CAMARGO,atencion de partos en servicio,cesareas,2007-05-01,4,4
CAMIRI,atencion de partos en servicio,cesareas,2007-05-01,42,42
CARANAVI,atencion de partos en servicio,cesareas,2007-05-01,11,11
CHARAGUA,atencion de partos en servicio,cesareas,2007-05-01,4,4
COBIJA,atencion de partos en servicio,cesareas,2007-05-01,48,48
COCHABAMBA,atencion de partos en servicio,cesareas,2007-05-01,550,550
COLCAPIRHUA,atencion de partos en servicio,cesareas,2007-05-01,12,12
COMARAPA,atencion de partos en servicio,cesareas,2007-05-01,11,11
CONCEPCION,atencion de partos en servicio,cesareas,2007-05-01,5,5
COROICO,atencion de partos en servicio,cesareas,2007-05-01,2,2
COTOCA,atencion de partos en servicio,cesareas,2007-05-01,6,6
EL ALTO,atencion de partos en servicio,cesareas,2007-05-01,204,204
EL TORNO,atencion de partos en servicio,cesareas,2007-05-01,9,9
GUAYARAMERIN,atencion de partos en servicio,cesareas,2007-05-01,21,21
LA PAZ,atencion de partos en servicio,cesareas,2007-05-01,480,480
LLALLAGUA,atencion de partos en servicio,cesareas,2007-05-01,3,3
MAGDALENA,atencion de partos en servicio,cesareas,2007-05-01,5,5
MAIRANA,atencion de partos en servicio,cesareas,2007-05-01,4,4
MONTEAGUDO,atencion de partos en servicio,cesareas,2007-05-01,12,12
MONTERO,atencion de partos en servicio,cesareas,2007-05-01,70,70
ORURO,atencion de partos en servicio,cesareas,2007-05-01,165,165
PADILLA,atencion de partos en servicio,cesareas,2007-05-01,4,4
PORTACHUELO,atencion de partos en servicio,cesareas,2007-05-01,28,28
POTOSI,atencion de partos en servicio,cesareas,2007-05-01,56,56
PUERTO ACOSTA,atencion de partos en servicio,cesareas,2007-05-01,3,3
PUERTO QUIJARRO,atencion de partos en servicio,cesareas,2007-05-01,1,1
PUERTO SUAREZ,atencion de partos en servicio,cesareas,2007-05-01,5,5
PUERTO VILLARROEL,atencion de partos en servicio,cesareas,2007-05-01,27,27
PUNATA,atencion de partos en servicio,cesareas,2007-05-01,19,19
QUILLACOLLO,atencion de partos en servicio,cesareas,2007-05-01,58,58
REYES,atencion de partos en servicio,cesareas,2007-05-01,6,6
RIBERALTA,atencion de partos en servicio,cesareas,2007-05-01,61,61
ROBORE,atencion de partos en servicio,cesareas,2007-05-01,8,8
RURRENABAQUE,atencion de partos en servicio,cesareas,2007-05-01,3,3
SACABA,atencion de partos en servicio,cesareas,2007-05-01,28,28
SAMAIPATA,atencion de partos en servicio,cesareas,2007-05-01,4,4
SAN BORJA,atencion de partos en servicio,cesareas,2007-05-01,19,19
SAN BUENA VENTURA,atencion de partos en servicio,cesareas,2007-05-01,5,5
SAN CARLOS,atencion de partos en servicio,cesareas,2007-05-01,23,23
SAN IGNACIO,atencion de partos en servicio,cesareas,2007-05-01,3,3
SAN IGNACIO DE VELASCO,atencion de partos en servicio,cesareas,2007-05-01,31,31
SAN JAVIER(STC),atencion de partos en servicio,cesareas,2007-05-01,7,7
SAN JOAQUIN,atencion de partos en servicio,cesareas,2007-05-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,cesareas,2007-05-01,7,7
SAN JUAN DE YAPACANI,atencion de partos en servicio,cesareas,2007-05-01,6,6
SAN JULIAN,atencion de partos en servicio,cesareas,2007-05-01,12,12
SAN LUCAS,atencion de partos en servicio,cesareas,2007-05-01,4,4
SAN MATIAS,atencion de partos en servicio,cesareas,2007-05-01,7,7
SAN RAMON,atencion de partos en servicio,cesareas,2007-05-01,5,5
SAN RAMON,atencion de partos en servicio,cesareas,2007-05-01,4,4
SANTA ANA,atencion de partos en servicio,cesareas,2007-05-01,6,6
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,cesareas,2007-05-01,1213,1213
SANTA ROSA,atencion de partos en servicio,cesareas,2007-05-01,4,4
SIPE SIPE,atencion de partos en servicio,cesareas,2007-05-01,5,5
SUCRE,atencion de partos en servicio,cesareas,2007-05-01,141,141
TARABUCO,atencion de partos en servicio,cesareas,2007-05-01,2,2
TARIJA,atencion de partos en servicio,cesareas,2007-05-01,104,104
TIQUIPAYA,atencion de partos en servicio,cesareas,2007-05-01,3,3
TIRAQUE (CBBA),atencion de partos en servicio,cesareas,2007-05-01,7,7
TRINIDAD,atencion de partos en servicio,cesareas,2007-05-01,83,83
TUPIZA,atencion de partos en servicio,cesareas,2007-05-01,3,3
UNCIA,atencion de partos en servicio,cesareas,2007-05-01,4,4
UYUNI,atencion de partos en servicio,cesareas,2007-05-01,10,10
VALLEGRANDE,atencion de partos en servicio,cesareas,2007-05-01,12,12
VILLA MONTES,atencion de partos en servicio,cesareas,2007-05-01,13,13
VILLA TUNARI,atencion de partos en servicio,cesareas,2007-05-01,22,22
