,group,variable,month,INGRESOS ESPONTÁNEOS CANTIDAD,INGRESOS ESPONTÁNEOS CANTIDAD,TOTALES,TOTALES,TOTALES
AUCAPATA,internaciones,ingresos espontaneos,2017-04-01,0,1,0,1,1
AYATA,internaciones,ingresos espontaneos,2017-04-01,0,1,0,1,1
AYO AYO,internaciones,ingresos espontaneos,2017-04-01,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2017-04-01,14,25,14,25,39
AZURDUY,internaciones,ingresos espontaneos,2017-04-01,7,22,7,22,29
BATALLAS,internaciones,ingresos espontaneos,2017-04-01,0,6,0,6,6
BAURES,internaciones,ingresos espontaneos,2017-04-01,6,16,6,16,22
BELLA FLOR,internaciones,ingresos espontaneos,2017-04-01,0,1,0,1,1
BERMEJO,internaciones,ingresos espontaneos,2017-04-01,86,187,86,187,273
BETANZOS,internaciones,ingresos espontaneos,2017-04-01,2,23,2,23,25
BOYUIBE,internaciones,ingresos espontaneos,2017-04-01,6,17,6,17,23
BUENA VISTA,internaciones,ingresos espontaneos,2017-04-01,4,21,4,21,25
CABEZAS,internaciones,ingresos espontaneos,2017-04-01,9,19,9,19,28
CAJUATA,internaciones,ingresos espontaneos,2017-04-01,0,6,0,6,6
CALACOTO,internaciones,ingresos espontaneos,2017-04-01,0,5,0,5,5
CALAMARCA,internaciones,ingresos espontaneos,2017-04-01,0,8,0,8,8
CAMARGO,internaciones,ingresos espontaneos,2017-04-01,24,47,24,47,71
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2017-04-01,0,2,0,2,2
CAMIRI,internaciones,ingresos espontaneos,2017-04-01,181,322,181,322,503
CAPINOTA,internaciones,ingresos espontaneos,2017-04-01,17,35,17,35,52
CARACOLLO,internaciones,ingresos espontaneos,2017-04-01,6,5,6,5,11
CARANAVI,internaciones,ingresos espontaneos,2017-04-01,27,96,27,96,123
CARAPARI,internaciones,ingresos espontaneos,2017-04-01,2,13,2,13,15
CARIPUYO,internaciones,ingresos espontaneos,2017-04-01,0,3,0,3,3
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2017-04-01,6,16,6,16,22
CHALLAPATA,internaciones,ingresos espontaneos,2017-04-01,22,82,22,82,104
CHAQUI,internaciones,ingresos espontaneos,2017-04-01,0,2,0,2,2
CHARAGUA,internaciones,ingresos espontaneos,2017-04-01,33,88,33,88,121
CHAYANTA,internaciones,ingresos espontaneos,2017-04-01,0,14,0,14,14
CHIMORE,internaciones,ingresos espontaneos,2017-04-01,2,31,2,31,33
CHIPAYA,internaciones,ingresos espontaneos,2017-04-01,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2017-04-01,39,73,39,73,112
CHUMA,internaciones,ingresos espontaneos,2017-04-01,0,6,0,6,6
CKOCHAS,internaciones,ingresos espontaneos,2017-04-01,0,2,0,2,2
CLIZA,internaciones,ingresos espontaneos,2017-04-01,26,53,26,53,79
COBIJA,internaciones,ingresos espontaneos,2017-04-01,161,273,161,273,434
COCAPATA,internaciones,ingresos espontaneos,2017-04-01,1,16,1,16,17
COCHABAMBA,internaciones,ingresos espontaneos,2017-04-01,2818,5324,2818,5324,8142
COLCAPIRHUA,internaciones,ingresos espontaneos,2017-04-01,20,71,20,71,91
"COLCHA ""K""",internaciones,ingresos espontaneos,2017-04-01,3,2,3,2,5
COLOMI,internaciones,ingresos espontaneos,2017-04-01,0,19,0,19,19
COLPA BELGICA,internaciones,ingresos espontaneos,2017-04-01,6,18,6,18,24
COLQUECHACA,internaciones,ingresos espontaneos,2017-04-01,0,7,0,7,7
COLQUENCHA,internaciones,ingresos espontaneos,2017-04-01,0,9,0,9,9
COLQUIRI,internaciones,ingresos espontaneos,2017-04-01,0,4,0,4,4
COMANCHE,internaciones,ingresos espontaneos,2017-04-01,0,1,0,1,1
COMARAPA,internaciones,ingresos espontaneos,2017-04-01,8,51,8,51,59
CONCEPCION,internaciones,ingresos espontaneos,2017-04-01,7,64,7,64,71
COPACABANA,internaciones,ingresos espontaneos,2017-04-01,1,7,1,7,8
CORIPATA,internaciones,ingresos espontaneos,2017-04-01,0,16,0,16,16
COROICO,internaciones,ingresos espontaneos,2017-04-01,21,74,21,74,95
CORQUE,internaciones,ingresos espontaneos,2017-04-01,0,1,0,1,1
COTAGAITA,internaciones,ingresos espontaneos,2017-04-01,12,23,12,23,35
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2017-04-01,9,42,9,42,51
CUEVO,internaciones,ingresos espontaneos,2017-04-01,1,5,1,5,6
CULPINA,internaciones,ingresos espontaneos,2017-04-01,6,35,6,35,41
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2017-04-01,0,1,0,1,1
DESAGUADERO,internaciones,ingresos espontaneos,2017-04-01,0,9,0,9,9
EL ALTO,internaciones,ingresos espontaneos,2017-04-01,931,2262,931,2262,3193
EL PUENTE(STC),internaciones,ingresos espontaneos,2017-04-01,11,25,11,25,36
EL TORNO,internaciones,ingresos espontaneos,2017-04-01,109,289,109,289,398
EL VILLAR,internaciones,ingresos espontaneos,2017-04-01,0,2,0,2,2
ENTRE RIOS TRJ,internaciones,ingresos espontaneos,2017-04-01,11,24,11,24,35
ENTRE RIOS CBBA,internaciones,ingresos espontaneos,2017-04-01,2,47,2,47,49
ESCOMA,internaciones,ingresos espontaneos,2017-04-01,0,4,0,4,4
EUCALIPTUS,internaciones,ingresos espontaneos,2017-04-01,0,4,0,4,4
EXALTACION,internaciones,ingresos espontaneos,2017-04-01,1,0,1,0,1
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2017-04-01,8,19,8,19,27
FILADELFIA,internaciones,ingresos espontaneos,2017-04-01,2,9,2,9,11
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2017-04-01,5,17,5,17,22
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2017-04-01,0,2,0,2,2
GUANAY,internaciones,ingresos espontaneos,2017-04-01,9,24,9,24,33
GUAQUI,internaciones,ingresos espontaneos,2017-04-01,0,1,0,1,1
GUAYARAMERIN,internaciones,ingresos espontaneos,2017-04-01,119,307,119,307,426
GUTIERREZ,internaciones,ingresos espontaneos,2017-04-01,19,53,19,53,72
HUACARETA,internaciones,ingresos espontaneos,2017-04-01,7,14,7,14,21
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2017-04-01,1,4,1,4,5
HUANUNI,internaciones,ingresos espontaneos,2017-04-01,87,84,87,84,171
HUARACAJE,internaciones,ingresos espontaneos,2017-04-01,9,18,9,18,27
HUARINA,internaciones,ingresos espontaneos,2017-04-01,0,4,0,4,4
HUAYLLAMARCA,internaciones,ingresos espontaneos,2017-04-01,2,3,2,3,5
HUMANATA,internaciones,ingresos espontaneos,2017-04-01,0,1,0,1,1
ICHOCA,internaciones,ingresos espontaneos,2017-04-01,0,4,0,4,4
ICLA,internaciones,ingresos espontaneos,2017-04-01,0,6,0,6,6
INCAHUASI,internaciones,ingresos espontaneos,2017-04-01,11,0,11,0,11
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2017-04-01,13,29,13,29,42
IXIAMAS,internaciones,ingresos espontaneos,2017-04-01,10,24,10,24,34
JESUS DE MACHACA,internaciones,ingresos espontaneos,2017-04-01,0,2,0,2,2
LA ASUNTA,internaciones,ingresos espontaneos,2017-04-01,3,57,3,57,60
LA GUARDIA,internaciones,ingresos espontaneos,2017-04-01,27,117,27,117,144
LA PAZ,internaciones,ingresos espontaneos,2017-04-01,2102,4425,2102,4425,6527
LAGUNILLAS,internaciones,ingresos espontaneos,2017-04-01,0,1,0,1,1
LAJA,internaciones,ingresos espontaneos,2017-04-01,0,10,0,10,10
LAS CARRERAS,internaciones,ingresos espontaneos,2017-04-01,1,3,1,3,4
LICOMA PAMPA,internaciones,ingresos espontaneos,2017-04-01,0,1,0,1,1
LLALLAGUA,internaciones,ingresos espontaneos,2017-04-01,94,200,94,200,294
MACHARETI,internaciones,ingresos espontaneos,2017-04-01,1,11,1,11,12
MAGDALENA,internaciones,ingresos espontaneos,2017-04-01,40,59,40,59,99
MAIRANA,internaciones,ingresos espontaneos,2017-04-01,3,40,3,40,43
MAPIRI,internaciones,ingresos espontaneos,2017-04-01,3,32,3,32,35
MECAPACA,internaciones,ingresos espontaneos,2017-04-01,0,2,0,2,2
MINEROS,internaciones,ingresos espontaneos,2017-04-01,4,24,4,24,28
MIZQUE,internaciones,ingresos espontaneos,2017-04-01,10,57,10,57,67
MOCOMOCO,internaciones,ingresos espontaneos,2017-04-01,0,1,0,1,1
MOJOCOYA,internaciones,ingresos espontaneos,2017-04-01,1,5,1,5,6
MONTEAGUDO,internaciones,ingresos espontaneos,2017-04-01,50,96,50,96,146
MONTERO,internaciones,ingresos espontaneos,2017-04-01,220,452,220,452,672
MOROCHATA,internaciones,ingresos espontaneos,2017-04-01,0,7,0,7,7
OCURI,internaciones,ingresos espontaneos,2017-04-01,0,9,0,9,9
OKINAWA,internaciones,ingresos espontaneos,2017-04-01,4,9,4,9,13
OMEREQUE,internaciones,ingresos espontaneos,2017-04-01,3,16,3,16,19
ORURO,internaciones,ingresos espontaneos,2017-04-01,586,1398,586,1398,1984
PADILLA,internaciones,ingresos espontaneos,2017-04-01,23,33,23,33,56
PAILON,internaciones,ingresos espontaneos,2017-04-01,21,89,21,89,110
PALCA,internaciones,ingresos espontaneos,2017-04-01,0,6,0,6,6
PALOS BLANCOS,internaciones,ingresos espontaneos,2017-04-01,8,48,8,48,56
PAMPA GRANDE,internaciones,ingresos espontaneos,2017-04-01,0,8,0,8,8
PAPEL PAMPA,internaciones,ingresos espontaneos,2017-04-01,0,2,0,2,2
PASORAPA,internaciones,ingresos espontaneos,2017-04-01,0,4,0,4,4
PATACAMAYA,internaciones,ingresos espontaneos,2017-04-01,4,54,4,54,58
POCOATA,internaciones,ingresos espontaneos,2017-04-01,0,1,0,1,1
POCONA,internaciones,ingresos espontaneos,2017-04-01,0,5,0,5,5
POJO (CBBA),internaciones,ingresos espontaneos,2017-04-01,4,19,4,19,23
POOPO,internaciones,ingresos espontaneos,2017-04-01,0,3,0,3,3
POROMA,internaciones,ingresos espontaneos,2017-04-01,0,9,0,9,9
PORONGO,internaciones,ingresos espontaneos,2017-04-01,3,8,3,8,11
PORTACHUELO,internaciones,ingresos espontaneos,2017-04-01,38,130,38,130,168
POSTRER VALLE,internaciones,ingresos espontaneos,2017-04-01,0,1,0,1,1
POTOSI,internaciones,ingresos espontaneos,2017-04-01,724,1496,724,1496,2220
PRESTO,internaciones,ingresos espontaneos,2017-04-01,1,8,1,8,9
PUCARANI,internaciones,ingresos espontaneos,2017-04-01,0,8,0,8,8
PUERTO ACOSTA,internaciones,ingresos espontaneos,2017-04-01,0,2,0,2,2
PUERTO CARABUCO,internaciones,ingresos espontaneos,2017-04-01,0,2,0,2,2
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2017-04-01,0,2,0,2,2
PUERTO PEREZ,internaciones,ingresos espontaneos,2017-04-01,0,1,0,1,1
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2017-04-01,21,44,21,44,65
PUERTO RICO,internaciones,ingresos espontaneos,2017-04-01,5,22,5,22,27
PUERTO SILES,internaciones,ingresos espontaneos,2017-04-01,0,2,0,2,2
PUERTO SUAREZ,internaciones,ingresos espontaneos,2017-04-01,40,110,40,110,150
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2017-04-01,65,178,65,178,243
PUNA,internaciones,ingresos espontaneos,2017-04-01,1,11,1,11,12
PUNATA,internaciones,ingresos espontaneos,2017-04-01,87,154,87,154,241
QUIABAYA,internaciones,ingresos espontaneos,2017-04-01,0,2,0,2,2
QUILLACOLLO,internaciones,ingresos espontaneos,2017-04-01,29,362,29,362,391
QUIME,internaciones,ingresos espontaneos,2017-04-01,0,8,0,8,8
QUIRUSILLAS,internaciones,ingresos espontaneos,2017-04-01,0,4,0,4,4
RAVELO,internaciones,ingresos espontaneos,2017-04-01,0,5,0,5,5
REYES,internaciones,ingresos espontaneos,2017-04-01,3,25,3,25,28
RIBERALTA,internaciones,ingresos espontaneos,2017-04-01,227,555,227,555,782
ROBORE,internaciones,ingresos espontaneos,2017-04-01,41,99,41,99,140
RURRENABAQUE,internaciones,ingresos espontaneos,2017-04-01,34,93,34,93,127
SACABA,internaciones,ingresos espontaneos,2017-04-01,167,504,167,504,671
SACABAMBA,internaciones,ingresos espontaneos,2017-04-01,2,9,2,9,11
SACACA,internaciones,ingresos espontaneos,2017-04-01,2,10,2,10,12
SAIPINA,internaciones,ingresos espontaneos,2017-04-01,0,7,0,7,7
SALINAS DE GARCI MENDOZA,internaciones,ingresos espontaneos,2017-04-01,0,11,0,11,11
SAMAIPATA,internaciones,ingresos espontaneos,2017-04-01,6,16,6,16,22
SAN ANDRES,internaciones,ingresos espontaneos,2017-04-01,0,3,0,3,3
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2017-04-01,2,8,2,8,10
SAN BENITO,internaciones,ingresos espontaneos,2017-04-01,0,6,0,6,6
SAN BORJA,internaciones,ingresos espontaneos,2017-04-01,42,145,42,145,187
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2017-04-01,22,58,22,58,80
SAN CARLOS,internaciones,ingresos espontaneos,2017-04-01,0,7,0,7,7
SAN IGNACIO,internaciones,ingresos espontaneos,2017-04-01,30,81,30,81,111
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2017-04-01,94,284,94,284,378
SAN JAVIER(STC),internaciones,ingresos espontaneos,2017-04-01,13,44,13,44,57
SAN JOAQUIN,internaciones,ingresos espontaneos,2017-04-01,8,25,8,25,33
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2017-04-01,56,125,56,125,181
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2017-04-01,26,52,26,52,78
SAN JULIAN,internaciones,ingresos espontaneos,2017-04-01,41,139,41,139,180
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2017-04-01,0,5,0,5,5
SAN LUCAS,internaciones,ingresos espontaneos,2017-04-01,9,41,9,41,50
SAN MATIAS,internaciones,ingresos espontaneos,2017-04-01,23,56,23,56,79
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2017-04-01,5,23,5,23,28
SAN PEDRO,internaciones,ingresos espontaneos,2017-04-01,15,28,15,28,43
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2017-04-01,0,15,0,15,15
SAN PEDRO DE CURAHUARA,internaciones,ingresos espontaneos,2017-04-01,0,2,0,2,2
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2017-04-01,0,2,0,2,2
SAN RAFAEL,internaciones,ingresos espontaneos,2017-04-01,4,17,4,17,21
SAN RAMON BENI,internaciones,ingresos espontaneos,2017-04-01,15,20,15,20,35
SAN RAMON SCZ,internaciones,ingresos espontaneos,2017-04-01,8,32,8,32,40
SANTA ANA,internaciones,ingresos espontaneos,2017-04-01,23,89,23,89,112
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2017-04-01,4166,6792,4166,6792,10958
SANTA ROSA,internaciones,ingresos espontaneos,2017-04-01,12,48,12,48,60
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2017-04-01,15,24,15,24,39
SANTIAGO DE HUARI,internaciones,ingresos espontaneos,2017-04-01,0,2,0,2,2
SANTIAGO DE HUATA,internaciones,ingresos espontaneos,2017-04-01,1,2,1,2,3
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2017-04-01,0,1,0,1,1
SANTIVAÑES,internaciones,ingresos espontaneos,2017-04-01,0,4,0,4,4
SANTUARIO DE QUILLACAS,internaciones,ingresos espontaneos,2017-04-01,0,1,0,1,1
SAPAHAQUI,internaciones,ingresos espontaneos,2017-04-01,0,2,0,2,2
SENA,internaciones,ingresos espontaneos,2017-04-01,2,14,2,14,16
SHINAOTA,internaciones,ingresos espontaneos,2017-04-01,12,56,12,56,68
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2017-04-01,0,3,0,3,3
SICAYA,internaciones,ingresos espontaneos,2017-04-01,0,2,0,2,2
SIPE SIPE,internaciones,ingresos espontaneos,2017-04-01,0,43,0,43,43
SOPACHUY,internaciones,ingresos espontaneos,2017-04-01,5,12,5,12,17
SORACACHI,internaciones,ingresos espontaneos,2017-04-01,0,1,0,1,1
SORATA,internaciones,ingresos espontaneos,2017-04-01,1,13,1,13,14
SUCRE,internaciones,ingresos espontaneos,2017-04-01,1060,2076,1060,2076,3136
TACACHI,internaciones,ingresos espontaneos,2017-04-01,0,1,0,1,1
TACACOMA,internaciones,ingresos espontaneos,2017-04-01,0,9,0,9,9
TACOPAYA,internaciones,ingresos espontaneos,2017-04-01,0,4,0,4,4
TAPACARI,internaciones,ingresos espontaneos,2017-04-01,0,3,0,3,3
TARABUCO,internaciones,ingresos espontaneos,2017-04-01,20,45,20,45,65
TARATA,internaciones,ingresos espontaneos,2017-04-01,0,4,0,4,4
TARIJA,internaciones,ingresos espontaneos,2017-04-01,764,1267,764,1267,2031
TARVITA,internaciones,ingresos espontaneos,2017-04-01,8,19,8,19,27
TEOPONTE,internaciones,ingresos espontaneos,2017-04-01,0,10,0,10,10
TIAWANACU,internaciones,ingresos espontaneos,2017-04-01,1,3,1,3,4
TIPUANI,internaciones,ingresos espontaneos,2017-04-01,4,15,4,15,19
TIQUIPAYA,internaciones,ingresos espontaneos,2017-04-01,26,190,26,190,216
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2017-04-01,0,12,0,12,12
TOCO,internaciones,ingresos espontaneos,2017-04-01,0,4,0,4,4
TOLATA,internaciones,ingresos espontaneos,2017-04-01,1,2,1,2,3
TOLEDO,internaciones,ingresos espontaneos,2017-04-01,0,1,0,1,1
TOMAVE,internaciones,ingresos espontaneos,2017-04-01,1,2,1,2,3
TOMINA,internaciones,ingresos espontaneos,2017-04-01,0,6,0,6,6
TORO TORO,internaciones,ingresos espontaneos,2017-04-01,0,5,0,5,5
TOTORA(CBBA),internaciones,ingresos espontaneos,2017-04-01,3,29,3,29,32
TOTORA(ORR),internaciones,ingresos espontaneos,2017-04-01,0,2,0,2,2
TRIGAL,internaciones,ingresos espontaneos,2017-04-01,5,2,5,2,7
TRINIDAD,internaciones,ingresos espontaneos,2017-04-01,380,903,380,903,1283
TUPIZA,internaciones,ingresos espontaneos,2017-04-01,124,181,124,181,305
TURCO,internaciones,ingresos espontaneos,2017-04-01,0,1,0,1,1
UMALA,internaciones,ingresos espontaneos,2017-04-01,0,1,0,1,1
UNCIA,internaciones,ingresos espontaneos,2017-04-01,3,15,3,15,18
URUBICHA,internaciones,ingresos espontaneos,2017-04-01,6,19,6,19,25
UYUNI,internaciones,ingresos espontaneos,2017-04-01,48,112,48,112,160
VACAS,internaciones,ingresos espontaneos,2017-04-01,0,1,0,1,1
VALLEGRANDE,internaciones,ingresos espontaneos,2017-04-01,50,86,50,86,136
VIACHA,internaciones,ingresos espontaneos,2017-04-01,20,81,20,81,101
VILA VILA,internaciones,ingresos espontaneos,2017-04-01,2,2,2,2,4
VILLA CHARCAS,internaciones,ingresos espontaneos,2017-04-01,2,16,2,16,18
VILLA MONTES,internaciones,ingresos espontaneos,2017-04-01,52,174,52,174,226
VILLA RIVERO,internaciones,ingresos espontaneos,2017-04-01,0,6,0,6,6
VILLA TUNARI,internaciones,ingresos espontaneos,2017-04-01,37,183,37,183,220
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2017-04-01,14,32,14,32,46
VILLAZON,internaciones,ingresos espontaneos,2017-04-01,56,169,56,169,225
VINTO,internaciones,ingresos espontaneos,2017-04-01,38,91,38,91,129
WARNES,internaciones,ingresos espontaneos,2017-04-01,52,145,52,145,197
YACUIBA,internaciones,ingresos espontaneos,2017-04-01,186,414,186,414,600
YAMPARAEZ,internaciones,ingresos espontaneos,2017-04-01,0,4,0,4,4
YANACACHI,internaciones,ingresos espontaneos,2017-04-01,0,3,0,3,3
YAPACANI,internaciones,ingresos espontaneos,2017-04-01,107,259,107,259,366
YOCALLA,internaciones,ingresos espontaneos,2017-04-01,0,2,0,2,2
YOTALA,internaciones,ingresos espontaneos,2017-04-01,1,18,1,18,19
ZUDAÑEZ,internaciones,ingresos espontaneos,2017-04-01,8,20,8,20,28
ACHACACHI,internaciones,ingresos espontaneos,2017-05-01,6,46,6,46,52
ACHOCALLA,internaciones,ingresos espontaneos,2017-05-01,0,5,0,5,5
AIQUILE,internaciones,ingresos espontaneos,2017-05-01,12,59,12,59,71
ALCALA,internaciones,ingresos espontaneos,2017-05-01,0,2,0,2,2
ALTO BENI,internaciones,ingresos espontaneos,2017-05-01,0,9,0,9,9
ANCORAIMES,internaciones,ingresos espontaneos,2017-05-01,0,1,0,1,1
ANDAMARCA,internaciones,ingresos espontaneos,2017-05-01,0,3,0,3,3
ANTEQUERA,internaciones,ingresos espontaneos,2017-05-01,0,1,0,1,1
ANZALDO,internaciones,ingresos espontaneos,2017-05-01,8,7,8,7,15
APOLO,internaciones,ingresos espontaneos,2017-05-01,4,19,4,19,23
ARAMPAMPA,internaciones,ingresos espontaneos,2017-05-01,0,2,0,2,2
ARANI,internaciones,ingresos espontaneos,2017-05-01,0,9,0,9,9
ARQUE,internaciones,ingresos espontaneos,2017-05-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2017-05-01,61,134,61,134,195
ATOCHA,internaciones,ingresos espontaneos,2017-05-01,60,60,60,60,120
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2017-05-01,10,35,10,35,45
AZURDUY,internaciones,ingresos espontaneos,2017-05-01,7,16,7,16,23
BATALLAS,internaciones,ingresos espontaneos,2017-05-01,0,10,0,10,10
BAURES,internaciones,ingresos espontaneos,2017-05-01,7,18,7,18,25
BELLA FLOR,internaciones,ingresos espontaneos,2017-05-01,0,1,0,1,1
BERMEJO,internaciones,ingresos espontaneos,2017-05-01,104,190,104,190,294
BETANZOS,internaciones,ingresos espontaneos,2017-05-01,1,18,1,18,19
BOLIVAR,internaciones,ingresos espontaneos,2017-05-01,0,1,0,1,1
BOYUIBE,internaciones,ingresos espontaneos,2017-05-01,3,10,3,10,13
BUENA VISTA,internaciones,ingresos espontaneos,2017-05-01,7,14,7,14,21
CABEZAS,internaciones,ingresos espontaneos,2017-05-01,3,21,3,21,24
"CAIZA ""D""",internaciones,ingresos espontaneos,2017-05-01,0,1,0,1,1
CAJUATA,internaciones,ingresos espontaneos,2017-05-01,0,8,0,8,8
CALACOTO,internaciones,ingresos espontaneos,2017-05-01,0,1,0,1,1
CALAMARCA,internaciones,ingresos espontaneos,2017-05-01,0,7,0,7,7
CAMARGO,internaciones,ingresos espontaneos,2017-05-01,29,65,29,65,94
CAMIRI,internaciones,ingresos espontaneos,2017-05-01,131,326,131,326,457
CAPINOTA,internaciones,ingresos espontaneos,2017-05-01,17,37,17,37,54
CAQUIAVIRI,internaciones,ingresos espontaneos,2017-05-01,0,4,0,4,4
CARACOLLO,internaciones,ingresos espontaneos,2017-05-01,11,35,11,35,46
CARANAVI,internaciones,ingresos espontaneos,2017-05-01,23,129,23,129,152
CARAPARI,internaciones,ingresos espontaneos,2017-05-01,0,9,0,9,9
CARIPUYO,internaciones,ingresos espontaneos,2017-05-01,0,2,0,2,2
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2017-05-01,10,13,10,13,23
CHALLAPATA,internaciones,ingresos espontaneos,2017-05-01,15,98,15,98,113
CHAQUI,internaciones,ingresos espontaneos,2017-05-01,0,2,0,2,2
CHARAGUA,internaciones,ingresos espontaneos,2017-05-01,27,70,27,70,97
CHAYANTA,internaciones,ingresos espontaneos,2017-05-01,5,9,5,9,14
CHIMORE,internaciones,ingresos espontaneos,2017-05-01,4,27,4,27,31
CHIPAYA,internaciones,ingresos espontaneos,2017-05-01,0,4,0,4,4
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2017-05-01,38,73,38,73,111
CHUMA,internaciones,ingresos espontaneos,2017-05-01,2,5,2,5,7
CLIZA,internaciones,ingresos espontaneos,2017-05-01,12,50,12,50,62
COBIJA,internaciones,ingresos espontaneos,2017-05-01,147,189,147,189,336
COCAPATA,internaciones,ingresos espontaneos,2017-05-01,2,7,2,7,9
COCHABAMBA,internaciones,ingresos espontaneos,2017-05-01,4775,5451,4775,5451,10226
COLCAPIRHUA,internaciones,ingresos espontaneos,2017-05-01,17,97,17,97,114
"COLCHA ""K""",internaciones,ingresos espontaneos,2017-05-01,2,2,2,2,4
COLOMI,internaciones,ingresos espontaneos,2017-05-01,3,21,3,21,24
COLPA BELGICA,internaciones,ingresos espontaneos,2017-05-01,4,23,4,23,27
COLQUECHACA,internaciones,ingresos espontaneos,2017-05-01,0,10,0,10,10
COLQUENCHA,internaciones,ingresos espontaneos,2017-05-01,0,7,0,7,7
COLQUIRI,internaciones,ingresos espontaneos,2017-05-01,2,6,2,6,8
COMARAPA,internaciones,ingresos espontaneos,2017-05-01,7,50,7,50,57
CONCEPCION,internaciones,ingresos espontaneos,2017-05-01,18,65,18,65,83
COPACABANA,internaciones,ingresos espontaneos,2017-05-01,0,12,0,12,12
CORIPATA,internaciones,ingresos espontaneos,2017-05-01,0,13,0,13,13
CORO CORO,internaciones,ingresos espontaneos,2017-05-01,0,4,0,4,4
COROICO,internaciones,ingresos espontaneos,2017-05-01,16,53,16,53,69
CORQUE,internaciones,ingresos espontaneos,2017-05-01,0,4,0,4,4
COTAGAITA,internaciones,ingresos espontaneos,2017-05-01,8,19,8,19,27
COTOCA,internaciones,ingresos espontaneos,2017-05-01,29,153,29,153,182
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2017-05-01,15,34,15,34,49
CUEVO,internaciones,ingresos espontaneos,2017-05-01,1,4,1,4,5
CULPINA,internaciones,ingresos espontaneos,2017-05-01,10,29,10,29,39
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2017-05-01,0,6,0,6,6
DESAGUADERO,internaciones,ingresos espontaneos,2017-05-01,0,6,0,6,6
EL ALTO,internaciones,ingresos espontaneos,2017-05-01,892,2214,892,2214,3106
EL CHORO,internaciones,ingresos espontaneos,2017-05-01,0,1,0,1,1
EL PUENTE(STC),internaciones,ingresos espontaneos,2017-05-01,8,18,8,18,26
EL TORNO,internaciones,ingresos espontaneos,2017-05-01,185,363,185,363,548
ENTRE RIOS TRJ,internaciones,ingresos espontaneos,2017-05-01,4,30,4,30,34
ENTRE RIOS CBBA,internaciones,ingresos espontaneos,2017-05-01,15,38,15,38,53
ESCOMA,internaciones,ingresos espontaneos,2017-05-01,0,5,0,5,5
EUCALIPTUS,internaciones,ingresos espontaneos,2017-05-01,0,2,0,2,2
EXALTACION,internaciones,ingresos espontaneos,2017-05-01,4,3,4,3,7
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2017-05-01,6,16,6,16,22
FILADELFIA,internaciones,ingresos espontaneos,2017-05-01,9,5,9,5,14
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2017-05-01,8,32,8,32,40
GUANAY,internaciones,ingresos espontaneos,2017-05-01,9,25,9,25,34
GUAQUI,internaciones,ingresos espontaneos,2017-05-01,0,5,0,5,5
GUAYARAMERIN,internaciones,ingresos espontaneos,2017-05-01,153,350,153,350,503
GUTIERREZ,internaciones,ingresos espontaneos,2017-05-01,11,44,11,44,55
HUACARETA,internaciones,ingresos espontaneos,2017-05-01,4,16,4,16,20
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2017-05-01,0,4,0,4,4
HUACHACALLA,internaciones,ingresos espontaneos,2017-05-01,0,1,0,1,1
