department,municipality_id,municipality,year,month,population,value
La Paz,21101,Chulumani (v. De La Libertad),2022,1,N DE TBP BAAR (-) NUEVOS CANTIDAD / MASCULINO,1
Cochabamba,30101,Cochabamba,2022,1,N DE TBP BAAR (-) NUEVOS CANTIDAD / MASCULINO,33
La Paz,21401,Coroico,2022,1,N DE TBP BAAR (-) NUEVOS CANTIDAD / MASCULINO,1
La Paz,20105,El Alto,2022,1,N DE TBP BAAR (-) NUEVOS CANTIDAD / MASCULINO,4
Cochabamba,31206,Entre Rios Cbba,2022,1,N DE TBP BAAR (-) NUEVOS CANTIDAD / MASCULINO,1
Beni,80202,Guayaramerin,2022,1,N DE TBP BAAR (-) NUEVOS CANTIDAD / MASCULINO,0
La Paz,20101,La Paz,2022,1,N DE TBP BAAR (-) NUEVOS CANTIDAD / MASCULINO,5
Santa Cruz,71001,Montero,2022,1,N DE TBP BAAR (-) NUEVOS CANTIDAD / MASCULINO,1
Oruro,40101,Oruro,2022,1,N DE TBP BAAR (-) NUEVOS CANTIDAD / MASCULINO,1
Santa Cruz,70601,Portachuelo,2022,1,N DE TBP BAAR (-) NUEVOS CANTIDAD / MASCULINO,0
Cochabamba,31205,Puerto Villarroel,2022,1,N DE TBP BAAR (-) NUEVOS CANTIDAD / MASCULINO,2
Santa Cruz,70101,Santa Cruz De La Sierra,2022,1,N DE TBP BAAR (-) NUEVOS CANTIDAD / MASCULINO,8
Cochabamba,31602,Shinaota,2022,1,N DE TBP BAAR (-) NUEVOS CANTIDAD / MASCULINO,1
La Paz,20601,Sorata,2022,1,N DE TBP BAAR (-) NUEVOS CANTIDAD / MASCULINO,1
Chuquisaca,10101,Sucre,2022,1,N DE TBP BAAR (-) NUEVOS CANTIDAD / MASCULINO,1
La Paz,20603,Tacacoma,2022,1,N DE TBP BAAR (-) NUEVOS CANTIDAD / MASCULINO,1
Cochabamba,31101,Tapacari,2022,1,N DE TBP BAAR (-) NUEVOS CANTIDAD / MASCULINO,1
La Paz,20608,Teoponte,2022,1,N DE TBP BAAR (-) NUEVOS CANTIDAD / MASCULINO,1
Beni,80101,Trinidad,2022,1,N DE TBP BAAR (-) NUEVOS CANTIDAD / MASCULINO,2
La Paz,20801,Viacha,2022,1,N DE TBP BAAR (-) NUEVOS CANTIDAD / MASCULINO,1
Cochabamba,31204,Chimore,2022,2,N DE TBP BAAR (-) NUEVOS CANTIDAD / MASCULINO,0
La Paz,21101,Chulumani (v. De La Libertad),2022,2,N DE TBP BAAR (-) NUEVOS CANTIDAD / MASCULINO,1
