department,municipality_id,municipality,year,month,population,value
Potosí,51302,Acacio,2005,1,Nuevas en personas de 60 anos o mas -Hombre,24
La Paz,20201,Achacachi,2005,1,Nuevas en personas de 60 anos o mas -Hombre,113
La Paz,20104,Achocalla,2005,1,Nuevas en personas de 60 anos o mas -Hombre,12
Cochabamba,30201,Aiquile,2005,1,Nuevas en personas de 60 anos o mas -Hombre,52
Cochabamba,31303,Alalay,2005,1,Nuevas en personas de 60 anos o mas -Hombre,4
Chuquisaca,10404,Alcala,2005,1,Nuevas en personas de 60 anos o mas -Hombre,19
La Paz,20202,Ancoraimes,2005,1,Nuevas en personas de 60 anos o mas -Hombre,33
Oruro,41201,Andamarca,2005,1,Nuevas en personas de 60 anos o mas -Hombre,18
Oruro,40603,Antequera,2005,1,Nuevas en personas de 60 anos o mas -Hombre,1
Cochabamba,30402,Anzaldo,2005,1,Nuevas en personas de 60 anos o mas -Hombre,24
La Paz,20701,Apolo,2005,1,Nuevas en personas de 60 anos o mas -Hombre,39
Potosí,51301,Arampampa,2005,1,Nuevas en personas de 60 anos o mas -Hombre,3
Cochabamba,30501,Arani,2005,1,Nuevas en personas de 60 anos o mas -Hombre,9
Cochabamba,30403,Arbieto,2005,1,Nuevas en personas de 60 anos o mas -Hombre,22
Cochabamba,30601,Arque,2005,1,Nuevas en personas de 60 anos o mas -Hombre,10
Santa Cruz,71501,Ascencion De Guarayos,2005,1,Nuevas en personas de 60 anos o mas -Hombre,20
Potosí,50802,Atocha,2005,1,Nuevas en personas de 60 anos o mas -Hombre,71
La Paz,20503,Aucapata,2005,1,Nuevas en personas de 60 anos o mas -Hombre,15
La Paz,20502,Ayata,2005,1,Nuevas en personas de 60 anos o mas -Hombre,10
La Paz,21303,Ayo Ayo,2005,1,Nuevas en personas de 60 anos o mas -Hombre,8
Cochabamba,30301,Ayopaya (v. De Independencia),2005,1,Nuevas en personas de 60 anos o mas -Hombre,50
Chuquisaca,10201,Azurduy,2005,1,Nuevas en personas de 60 anos o mas -Hombre,31
La Paz,21203,Batallas,2005,1,Nuevas en personas de 60 anos o mas -Hombre,30
Beni,80802,Baures,2005,1,Nuevas en personas de 60 anos o mas -Hombre,10
Oruro,41202,Belen De Andamarca,2005,1,Nuevas en personas de 60 anos o mas -Hombre,1
