municipality,group,variable,month,Cesáreas,TOTAL
CAMIRI,atencion de partos en servicios,cesareas,2023-02-01,48,48
CARANAVI,atencion de partos en servicios,cesareas,2023-02-01,39,39
CHALLAPATA,atencion de partos en servicios,cesareas,2023-02-01,13,13
CHARAGUA,atencion de partos en servicios,cesareas,2023-02-01,6,6
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2023-02-01,9,9
CLIZA,atencion de partos en servicios,cesareas,2023-02-01,13,13
COBIJA,atencion de partos en servicios,cesareas,2023-02-01,64,64
COCHABAMBA,atencion de partos en servicios,cesareas,2023-02-01,749,749
COLCAPIRHUA,atencion de partos en servicios,cesareas,2023-02-01,17,17
COMARAPA,atencion de partos en servicios,cesareas,2023-02-01,5,5
CONCEPCION,atencion de partos en servicios,cesareas,2023-02-01,8,8
COROICO,atencion de partos en servicios,cesareas,2023-02-01,8,8
COTOCA,atencion de partos en servicios,cesareas,2023-02-01,14,14
CUATRO CAÑADAS,atencion de partos en servicios,cesareas,2023-02-01,6,6
CULPINA,atencion de partos en servicios,cesareas,2023-02-01,2,2
EL ALTO,atencion de partos en servicios,cesareas,2023-02-01,333,333
EL TORNO,atencion de partos en servicios,cesareas,2023-02-01,35,35
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2023-02-01,4,4
ESCOMA,atencion de partos en servicios,cesareas,2023-02-01,2,2
GUANAY,atencion de partos en servicios,cesareas,2023-02-01,4,4
GUAYARAMERIN,atencion de partos en servicios,cesareas,2023-02-01,29,29
HUANUNI,atencion de partos en servicios,cesareas,2023-02-01,13,13
LA GUARDIA,atencion de partos en servicios,cesareas,2023-02-01,40,40
LA PAZ,atencion de partos en servicios,cesareas,2023-02-01,669,669
LLALLAGUA,atencion de partos en servicios,cesareas,2023-02-01,5,5
MINEROS,atencion de partos en servicios,cesareas,2023-02-01,1,1
MIZQUE,atencion de partos en servicios,cesareas,2023-02-01,5,5
MONTEAGUDO,atencion de partos en servicios,cesareas,2023-02-01,10,10
MONTERO,atencion de partos en servicios,cesareas,2023-02-01,216,216
ORURO,atencion de partos en servicios,cesareas,2023-02-01,279,279
PADILLA,atencion de partos en servicios,cesareas,2023-02-01,6,6
PAILON,atencion de partos en servicios,cesareas,2023-02-01,17,17
PORTACHUELO,atencion de partos en servicios,cesareas,2023-02-01,21,21
POTOSI,atencion de partos en servicios,cesareas,2023-02-01,200,200
PUCARANI,atencion de partos en servicios,cesareas,2023-02-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2023-02-01,14,14
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2023-02-01,5,5
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2023-02-01,40,40
PUNATA,atencion de partos en servicios,cesareas,2023-02-01,62,62
QUILLACOLLO,atencion de partos en servicios,cesareas,2023-02-01,69,69
RIBERALTA,atencion de partos en servicios,cesareas,2023-02-01,86,86
ROBORE,atencion de partos en servicios,cesareas,2023-02-01,19,19
RURRENABAQUE,atencion de partos en servicios,cesareas,2023-02-01,5,5
SACABA,atencion de partos en servicios,cesareas,2023-02-01,96,96
SAN BORJA,atencion de partos en servicios,cesareas,2023-02-01,13,13
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2023-02-01,14,14
SAN CARLOS,atencion de partos en servicios,cesareas,2023-02-01,4,4
SAN IGNACIO,atencion de partos en servicios,cesareas,2023-02-01,9,9
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2023-02-01,40,40
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2023-02-01,4,4
SAN JOAQUIN,atencion de partos en servicios,cesareas,2023-02-01,3,3
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2023-02-01,24,24
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2023-02-01,1,1
SAN JULIAN,atencion de partos en servicios,cesareas,2023-02-01,15,15
SAN LUCAS,atencion de partos en servicios,cesareas,2023-02-01,5,5
SAN MATIAS,atencion de partos en servicios,cesareas,2023-02-01,8,8
SAN RAMON BENI,atencion de partos en servicios,cesareas,2023-02-01,3,3
SAN RAMON SCZ,atencion de partos en servicios,cesareas,2023-02-01,4,4
SANTA ANA,atencion de partos en servicios,cesareas,2023-02-01,11,11
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2023-02-01,2019,2019
SHINAOTA,atencion de partos en servicios,cesareas,2023-02-01,20,20
SUCRE,atencion de partos en servicios,cesareas,2023-02-01,218,218
TARABUCO,atencion de partos en servicios,cesareas,2023-02-01,3,3
TARIJA,atencion de partos en servicios,cesareas,2023-02-01,158,158
TARVITA,atencion de partos en servicios,cesareas,2023-02-01,2,2
TIQUIPAYA,atencion de partos en servicios,cesareas,2023-02-01,33,33
TOTORA(CBBA),atencion de partos en servicios,cesareas,2023-02-01,7,7
TRINIDAD,atencion de partos en servicios,cesareas,2023-02-01,131,131
TUPIZA,atencion de partos en servicios,cesareas,2023-02-01,16,16
UNCIA,atencion de partos en servicios,cesareas,2023-02-01,5,5
UYUNI,atencion de partos en servicios,cesareas,2023-02-01,11,11
VALLEGRANDE,atencion de partos en servicios,cesareas,2023-02-01,23,23
VIACHA,atencion de partos en servicios,cesareas,2023-02-01,11,11
VILLA MONTES,atencion de partos en servicios,cesareas,2023-02-01,22,22
VILLA TUNARI,atencion de partos en servicios,cesareas,2023-02-01,48,48
VILLAZON,atencion de partos en servicios,cesareas,2023-02-01,9,9
VINTO,atencion de partos en servicios,cesareas,2023-02-01,22,22
WARNES,atencion de partos en servicios,cesareas,2023-02-01,62,62
YACUIBA,atencion de partos en servicios,cesareas,2023-02-01,75,75
YAPACANI,atencion de partos en servicios,cesareas,2023-02-01,23,23
ACHACACHI,atencion de partos en servicios,cesareas,2023-03-01,6,6
AIQUILE,atencion de partos en servicios,cesareas,2023-03-01,9,9
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2023-03-01,41,41
ATOCHA,atencion de partos en servicios,cesareas,2023-03-01,2,2
BAURES,atencion de partos en servicios,cesareas,2023-03-01,1,1
BERMEJO,atencion de partos en servicios,cesareas,2023-03-01,15,15
CABEZAS,atencion de partos en servicios,cesareas,2023-03-01,3,3
CAMARGO,atencion de partos en servicios,cesareas,2023-03-01,6,6
CAMIRI,atencion de partos en servicios,cesareas,2023-03-01,44,44
CARANAVI,atencion de partos en servicios,cesareas,2023-03-01,35,35
CHALLAPATA,atencion de partos en servicios,cesareas,2023-03-01,7,7
CHARAGUA,atencion de partos en servicios,cesareas,2023-03-01,8,8
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2023-03-01,11,11
CLIZA,atencion de partos en servicios,cesareas,2023-03-01,12,12
COBIJA,atencion de partos en servicios,cesareas,2023-03-01,79,79
COCHABAMBA,atencion de partos en servicios,cesareas,2023-03-01,828,828
COLCAPIRHUA,atencion de partos en servicios,cesareas,2023-03-01,21,21
COMARAPA,atencion de partos en servicios,cesareas,2023-03-01,14,14
CONCEPCION,atencion de partos en servicios,cesareas,2023-03-01,7,7
COROICO,atencion de partos en servicios,cesareas,2023-03-01,13,13
COTOCA,atencion de partos en servicios,cesareas,2023-03-01,39,39
CUATRO CAÑADAS,atencion de partos en servicios,cesareas,2023-03-01,8,8
CULPINA,atencion de partos en servicios,cesareas,2023-03-01,1,1
EL ALTO,atencion de partos en servicios,cesareas,2023-03-01,402,402
EL TORNO,atencion de partos en servicios,cesareas,2023-03-01,57,57
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2023-03-01,11,11
GUANAY,atencion de partos en servicios,cesareas,2023-03-01,4,4
GUAYARAMERIN,atencion de partos en servicios,cesareas,2023-03-01,34,34
HUANUNI,atencion de partos en servicios,cesareas,2023-03-01,13,13
LA GUARDIA,atencion de partos en servicios,cesareas,2023-03-01,25,25
LA PAZ,atencion de partos en servicios,cesareas,2023-03-01,765,765
LLALLAGUA,atencion de partos en servicios,cesareas,2023-03-01,23,23
MAGDALENA,atencion de partos en servicios,cesareas,2023-03-01,2,2
MINEROS,atencion de partos en servicios,cesareas,2023-03-01,1,1
MIZQUE,atencion de partos en servicios,cesareas,2023-03-01,3,3
MONTEAGUDO,atencion de partos en servicios,cesareas,2023-03-01,14,14
MONTERO,atencion de partos en servicios,cesareas,2023-03-01,234,234
ORURO,atencion de partos en servicios,cesareas,2023-03-01,360,360
PADILLA,atencion de partos en servicios,cesareas,2023-03-01,10,10
PAILON,atencion de partos en servicios,cesareas,2023-03-01,9,9
PATACAMAYA,atencion de partos en servicios,cesareas,2023-03-01,2,2
PORTACHUELO,atencion de partos en servicios,cesareas,2023-03-01,21,21
POTOSI,atencion de partos en servicios,cesareas,2023-03-01,242,242
PUCARANI,atencion de partos en servicios,cesareas,2023-03-01,3,3
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2023-03-01,24,24
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2023-03-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2023-03-01,62,62
PUNATA,atencion de partos en servicios,cesareas,2023-03-01,58,58
QUILLACOLLO,atencion de partos en servicios,cesareas,2023-03-01,83,83
RIBERALTA,atencion de partos en servicios,cesareas,2023-03-01,105,105
ROBORE,atencion de partos en servicios,cesareas,2023-03-01,10,10
RURRENABAQUE,atencion de partos en servicios,cesareas,2023-03-01,17,17
SACABA,atencion de partos en servicios,cesareas,2023-03-01,130,130
SAN BORJA,atencion de partos en servicios,cesareas,2023-03-01,23,23
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2023-03-01,16,16
SAN CARLOS,atencion de partos en servicios,cesareas,2023-03-01,18,18
SAN IGNACIO,atencion de partos en servicios,cesareas,2023-03-01,6,6
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2023-03-01,58,58
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2023-03-01,12,12
SAN JOAQUIN,atencion de partos en servicios,cesareas,2023-03-01,3,3
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2023-03-01,20,20
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2023-03-01,2,2
SAN JULIAN,atencion de partos en servicios,cesareas,2023-03-01,7,7
SAN LUCAS,atencion de partos en servicios,cesareas,2023-03-01,9,9
SAN MATIAS,atencion de partos en servicios,cesareas,2023-03-01,7,7
SAN RAMON BENI,atencion de partos en servicios,cesareas,2023-03-01,6,6
SAN RAMON SCZ,atencion de partos en servicios,cesareas,2023-03-01,5,5
SANTA ANA,atencion de partos en servicios,cesareas,2023-03-01,7,7
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2023-03-01,2360,2360
SHINAOTA,atencion de partos en servicios,cesareas,2023-03-01,25,25
SOPACHUY,atencion de partos en servicios,cesareas,2023-03-01,1,1
SUCRE,atencion de partos en servicios,cesareas,2023-03-01,272,272
TARABUCO,atencion de partos en servicios,cesareas,2023-03-01,3,3
TARIJA,atencion de partos en servicios,cesareas,2023-03-01,172,172
TARVITA,atencion de partos en servicios,cesareas,2023-03-01,1,1
TIQUIPAYA,atencion de partos en servicios,cesareas,2023-03-01,22,22
TOTORA(CBBA),atencion de partos en servicios,cesareas,2023-03-01,3,3
TRINIDAD,atencion de partos en servicios,cesareas,2023-03-01,169,169
TUPIZA,atencion de partos en servicios,cesareas,2023-03-01,20,20
UYUNI,atencion de partos en servicios,cesareas,2023-03-01,9,9
VALLEGRANDE,atencion de partos en servicios,cesareas,2023-03-01,22,22
VIACHA,atencion de partos en servicios,cesareas,2023-03-01,22,22
VILLA MONTES,atencion de partos en servicios,cesareas,2023-03-01,29,29
VILLA TUNARI,atencion de partos en servicios,cesareas,2023-03-01,54,54
VILLAZON,atencion de partos en servicios,cesareas,2023-03-01,14,14
VINTO,atencion de partos en servicios,cesareas,2023-03-01,13,13
WARNES,atencion de partos en servicios,cesareas,2023-03-01,60,60
YACUIBA,atencion de partos en servicios,cesareas,2023-03-01,61,61
YAPACANI,atencion de partos en servicios,cesareas,2023-03-01,40,40
ACHACACHI,atencion de partos en servicios,cesareas,2023-04-01,10,10
AIQUILE,atencion de partos en servicios,cesareas,2023-04-01,11,11
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2023-04-01,31,31
ATOCHA,atencion de partos en servicios,cesareas,2023-04-01,3,3
BERMEJO,atencion de partos en servicios,cesareas,2023-04-01,16,16
CABEZAS,atencion de partos en servicios,cesareas,2023-04-01,3,3
CAMARGO,atencion de partos en servicios,cesareas,2023-04-01,13,13
CAMIRI,atencion de partos en servicios,cesareas,2023-04-01,52,52
CARANAVI,atencion de partos en servicios,cesareas,2023-04-01,35,35
CHALLAPATA,atencion de partos en servicios,cesareas,2023-04-01,15,15
CHARAGUA,atencion de partos en servicios,cesareas,2023-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2023-04-01,20,20
CLIZA,atencion de partos en servicios,cesareas,2023-04-01,10,10
COBIJA,atencion de partos en servicios,cesareas,2023-04-01,68,68
COCHABAMBA,atencion de partos en servicios,cesareas,2023-04-01,818,818
COLCAPIRHUA,atencion de partos en servicios,cesareas,2023-04-01,15,15
COMARAPA,atencion de partos en servicios,cesareas,2023-04-01,11,11
CONCEPCION,atencion de partos en servicios,cesareas,2023-04-01,6,6
COROICO,atencion de partos en servicios,cesareas,2023-04-01,17,17
COTOCA,atencion de partos en servicios,cesareas,2023-04-01,34,34
CUATRO CAÑADAS,atencion de partos en servicios,cesareas,2023-04-01,10,10
CULPINA,atencion de partos en servicios,cesareas,2023-04-01,6,6
EL ALTO,atencion de partos en servicios,cesareas,2023-04-01,363,363
EL TORNO,atencion de partos en servicios,cesareas,2023-04-01,36,36
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2023-04-01,6,6
ESCOMA,atencion de partos en servicios,cesareas,2023-04-01,1,1
GUANAY,atencion de partos en servicios,cesareas,2023-04-01,1,1
GUAYARAMERIN,atencion de partos en servicios,cesareas,2023-04-01,34,34
HUANUNI,atencion de partos en servicios,cesareas,2023-04-01,11,11
LA GUARDIA,atencion de partos en servicios,cesareas,2023-04-01,35,35
LA PAZ,atencion de partos en servicios,cesareas,2023-04-01,709,709
LLALLAGUA,atencion de partos en servicios,cesareas,2023-04-01,16,16
MIZQUE,atencion de partos en servicios,cesareas,2023-04-01,1,1
MONTEAGUDO,atencion de partos en servicios,cesareas,2023-04-01,21,21
MONTERO,atencion de partos en servicios,cesareas,2023-04-01,218,218
ORURO,atencion de partos en servicios,cesareas,2023-04-01,265,265
PADILLA,atencion de partos en servicios,cesareas,2023-04-01,10,10
PAILON,atencion de partos en servicios,cesareas,2023-04-01,22,22
PATACAMAYA,atencion de partos en servicios,cesareas,2023-04-01,7,7
PORTACHUELO,atencion de partos en servicios,cesareas,2023-04-01,28,28
POTOSI,atencion de partos en servicios,cesareas,2023-04-01,153,153
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2023-04-01,7,7
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2023-04-01,17,17
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2023-04-01,38,38
PUNATA,atencion de partos en servicios,cesareas,2023-04-01,53,53
QUILLACOLLO,atencion de partos en servicios,cesareas,2023-04-01,97,97
REYES,atencion de partos en servicios,cesareas,2023-04-01,1,1
RIBERALTA,atencion de partos en servicios,cesareas,2023-04-01,92,92
ROBORE,atencion de partos en servicios,cesareas,2023-04-01,22,22
RURRENABAQUE,atencion de partos en servicios,cesareas,2023-04-01,13,13
SACABA,atencion de partos en servicios,cesareas,2023-04-01,109,109
SAN BORJA,atencion de partos en servicios,cesareas,2023-04-01,8,8
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2023-04-01,8,8
SAN CARLOS,atencion de partos en servicios,cesareas,2023-04-01,14,14
SAN IGNACIO,atencion de partos en servicios,cesareas,2023-04-01,6,6
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2023-04-01,43,43
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2023-04-01,5,5
SAN JOAQUIN,atencion de partos en servicios,cesareas,2023-04-01,7,7
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2023-04-01,28,28
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2023-04-01,2,2
SAN JULIAN,atencion de partos en servicios,cesareas,2023-04-01,13,13
SAN LUCAS,atencion de partos en servicios,cesareas,2023-04-01,5,5
SAN MATIAS,atencion de partos en servicios,cesareas,2023-04-01,10,10
SAN RAMON BENI,atencion de partos en servicios,cesareas,2023-04-01,4,4
SAN RAMON SCZ,atencion de partos en servicios,cesareas,2023-04-01,5,5
SANTA ANA,atencion de partos en servicios,cesareas,2023-04-01,10,10
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2023-04-01,1969,1969
SHINAOTA,atencion de partos en servicios,cesareas,2023-04-01,15,15
SUCRE,atencion de partos en servicios,cesareas,2023-04-01,264,264
TARABUCO,atencion de partos en servicios,cesareas,2023-04-01,2,2
TARIJA,atencion de partos en servicios,cesareas,2023-04-01,178,178
TIQUIPAYA,atencion de partos en servicios,cesareas,2023-04-01,36,36
TRINIDAD,atencion de partos en servicios,cesareas,2023-04-01,138,138
TUPIZA,atencion de partos en servicios,cesareas,2023-04-01,16,16
UNCIA,atencion de partos en servicios,cesareas,2023-04-01,5,5
UYUNI,atencion de partos en servicios,cesareas,2023-04-01,16,16
VALLEGRANDE,atencion de partos en servicios,cesareas,2023-04-01,22,22
VIACHA,atencion de partos en servicios,cesareas,2023-04-01,18,18
VILLA MONTES,atencion de partos en servicios,cesareas,2023-04-01,33,33
VILLA TUNARI,atencion de partos en servicios,cesareas,2023-04-01,42,42
VILLAZON,atencion de partos en servicios,cesareas,2023-04-01,11,11
VINTO,atencion de partos en servicios,cesareas,2023-04-01,13,13
WARNES,atencion de partos en servicios,cesareas,2023-04-01,60,60
YACUIBA,atencion de partos en servicios,cesareas,2023-04-01,73,73
YAPACANI,atencion de partos en servicios,cesareas,2023-04-01,48,48
ACHACACHI,atencion de partos en servicios,cesareas,2023-05-01,10,10
AIQUILE,atencion de partos en servicios,cesareas,2023-05-01,6,6
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2023-05-01,24,24
BAURES,atencion de partos en servicios,cesareas,2023-05-01,4,4
BERMEJO,atencion de partos en servicios,cesareas,2023-05-01,21,21
CABEZAS,atencion de partos en servicios,cesareas,2023-05-01,2,2
CAMARGO,atencion de partos en servicios,cesareas,2023-05-01,10,10
CAMIRI,atencion de partos en servicios,cesareas,2023-05-01,35,35
CARANAVI,atencion de partos en servicios,cesareas,2023-05-01,39,39
CHALLAPATA,atencion de partos en servicios,cesareas,2023-05-01,22,22
CHARAGUA,atencion de partos en servicios,cesareas,2023-05-01,5,5
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2023-05-01,12,12
CLIZA,atencion de partos en servicios,cesareas,2023-05-01,14,14
COBIJA,atencion de partos en servicios,cesareas,2023-05-01,73,73
COCHABAMBA,atencion de partos en servicios,cesareas,2023-05-01,824,824
COLCAPIRHUA,atencion de partos en servicios,cesareas,2023-05-01,16,16
COMARAPA,atencion de partos en servicios,cesareas,2023-05-01,11,11
CONCEPCION,atencion de partos en servicios,cesareas,2023-05-01,6,6
COROICO,atencion de partos en servicios,cesareas,2023-05-01,13,13
COTOCA,atencion de partos en servicios,cesareas,2023-05-01,38,38
CUATRO CAÑADAS,atencion de partos en servicios,cesareas,2023-05-01,5,5
EL ALTO,atencion de partos en servicios,cesareas,2023-05-01,406,406
EL TORNO,atencion de partos en servicios,cesareas,2023-05-01,56,56
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2023-05-01,9,9
ESCOMA,atencion de partos en servicios,cesareas,2023-05-01,3,3
GUAYARAMERIN,atencion de partos en servicios,cesareas,2023-05-01,37,37
HUANUNI,atencion de partos en servicios,cesareas,2023-05-01,14,14
LA GUARDIA,atencion de partos en servicios,cesareas,2023-05-01,33,33
LA PAZ,atencion de partos en servicios,cesareas,2023-05-01,738,738
LLALLAGUA,atencion de partos en servicios,cesareas,2023-05-01,19,19
MINEROS,atencion de partos en servicios,cesareas,2023-05-01,4,4
MIZQUE,atencion de partos en servicios,cesareas,2023-05-01,5,5
MONTEAGUDO,atencion de partos en servicios,cesareas,2023-05-01,15,15
MONTERO,atencion de partos en servicios,cesareas,2023-05-01,426,426
ORURO,atencion de partos en servicios,cesareas,2023-05-01,341,341
PAILON,atencion de partos en servicios,cesareas,2023-05-01,18,18
PATACAMAYA,atencion de partos en servicios,cesareas,2023-05-01,8,8
PORTACHUELO,atencion de partos en servicios,cesareas,2023-05-01,18,18
POTOSI,atencion de partos en servicios,cesareas,2023-05-01,187,187
PUCARANI,atencion de partos en servicios,cesareas,2023-05-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2023-05-01,15,15
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2023-05-01,14,14
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2023-05-01,43,43
PUNATA,atencion de partos en servicios,cesareas,2023-05-01,52,52
