department,municipality_id,municipality,year,month,population,value
Tarija,60202,Bermejo,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
Santa Cruz,70401,Buena Vista,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
Potosí,51102,"Caiza ""d""",2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
Chuquisaca,10701,Camargo,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
Tarija,60302,Carapari,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
Potosí,50702,Caripuyo,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
Potosí,50204,Chuquihuta Ayllu Jucumani,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
Cochabamba,30801,Cliza,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
Pando,90101,Cobija,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
Cochabamba,30101,Cochabamba,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
Cochabamba,31002,Colomi,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
Santa Cruz,70102,Cotoca,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
Cochabamba,31405,Cuchumuela (v. G. Villarroel),2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
Chuquisaca,10902,Culpina,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
La Paz,20105,El Alto,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
Santa Cruz,70105,El Torno,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
Tarija,60601,Entre Rios Trj,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
Santa Cruz,71002,General Saavedra,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
Beni,80202,Guayaramerin,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
La Paz,20101,La Paz,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
Potosí,50203,Llallagua,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
Santa Cruz,70903,Mairana,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
La Paz,20103,Mecapaca,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
Cochabamba,31301,Mizque,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
Chuquisaca,10501,Monteagudo,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
Oruro,40101,Oruro,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
Chuquisaca,10401,Padilla,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
Santa Cruz,70502,Pailon,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
La Paz,21104,Palos Blancos,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
Santa Cruz,70103,Porongo,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
Potosí,50101,Potosi,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
Santa Cruz,71402,Puerto Quijarro,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
Cochabamba,31205,Puerto Villarroel,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
Cochabamba,31401,Punata,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
Cochabamba,30901,Quillacollo,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
Beni,80201,Riberalta,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
Santa Cruz,70503,Robore,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
Cochabamba,31001,Sacaba,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
Santa Cruz,71302,Saipina,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
Beni,80302,San Borja,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
Santa Cruz,70301,San Ignacio De Velasco,2024,1,DIU: USUARIAS NUEVAS 10 A 14 / CANTIDAD,0
