municipality,group,variable,month,Días camas disponibles otros servicios,TOTAL
YAPACANI,internaciones dias camas,dias camas disponibles otros servicios,2023-03-01,461,461
YOTALA,internaciones dias camas,dias camas disponibles otros servicios,2023-03-01,403,403
ZUDAÑEZ,internaciones dias camas,dias camas disponibles otros servicios,2023-03-01,248,248
ACACIO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,60,60
ACHACACHI,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,570,570
AIQUILE,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,930,930
ALALAY,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,120,120
ALCALA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,90,90
ALTO BENI,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,30,30
ANDAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,90,90
ANTEQUERA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,30,30
ANZALDO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,267,267
APOLO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,480,480
ARAMPAMPA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,60,60
ARANI,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,30,30
ARBIETO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,360,360
ARQUE,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,90,90
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,2070,2070
ATOCHA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,1166,1166
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,720,720
AZURDUY,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,720,720
BAURES,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,60,60
BELEN DE ANDAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,30,30
BERMEJO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,7885,7885
BETANZOS,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,570,570
BOLIVAR,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,120,120
BOYUIBE,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,480,480
BUENA VISTA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,296,296
CABEZAS,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,30,30
CAIROMA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,192,192
"CAIZA ""D""",internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,300,300
CAMARGO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,1050,1050
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,180,180
CAMIRI,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,2443,2443
CAPINOTA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,810,810
CAQUIAVIRI,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,30,30
CARACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,90,90
CARANAVI,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,840,840
CARAPARI,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,540,540
CARIPUYO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,30,30
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,350,350
CHALLAPATA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,1620,1620
CHAQUI,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,211,211
CHARAGUA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,720,720
CHAYANTA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,2,2
CHIMORE,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,810,810
CHOQUE COTA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,300,300
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,780,780
CHUQUIHUTA AYLLU JUCUMANI,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,30,30
CKOCHAS,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,268,268
CLIZA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,480,480
COBIJA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,5269,5269
COCAPATA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,300,300
COCHABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,54695,54695
COIPASA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,180,180
COLCAPIRHUA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,6930,6930
"COLCHA ""K""",internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,510,510
COLOMI,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,240,240
COLPA BELGICA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,90,90
COLQUECHACA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,480,480
COMARAPA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,420,420
CONCEPCION,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,870,870
CORIPATA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,30,30
COROICO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,960,960
CORQUE,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,450,450
COTAGAITA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,270,270
COTOCA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,1440,1440
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,360,360
CULPINA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,330,330
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,270,270
EL ALTO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,23921,23921
EL PUENTE(STC),internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,180,180
EL PUENTE(TJA),internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,1,1
EL TORNO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,1020,1020
EL VILLAR,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,240,240
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,480,480
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,630,630
ESCOMA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,240,240
EUCALIPTUS,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,60,60
EXALTACION,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,180,180
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,120,120
FILADELFIA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,21,21
GUANAY,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,120,120
GUAQUI,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,30,30
GUAYARAMERIN,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,1650,1650
GUTIERREZ,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,930,930
HUACARAJE,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,60,60
HUACARETA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,752,752
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,270,270
HUACHACALLA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,90,90
HUANUNI,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,1680,1680
HUARINA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,90,90
ICLA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,450,450
INCAHUASI,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,450,450
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,420,420
IXIAMAS,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,180,180
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,588,588
LA ASUNTA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,60,60
LA GUARDIA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,3295,3295
LA PAZ,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,85867,85867
LAGUNILLAS,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,22,22
LAS CARRERAS,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,360,360
LLALLAGUA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,1050,1050
LLICA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,29,29
LURIBAY,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,150,150
MACHARETI,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,390,390
MAGDALENA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,240,240
MAIRANA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,180,180
MAPIRI,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,60,60
MINEROS,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,572,572
MIZQUE,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,840,840
MOCOMOCO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,88,88
MOJOCOYA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,300,300
MONTEAGUDO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,2700,2700
MONTERO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,5959,5959
MOROCHATA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,30,30
OCURI,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,690,690
OKINAWA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,372,372
OMEREQUE,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,180,180
ORURO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,20384,20384
PADILLA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,570,570
PAILON,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,184,184
PALCA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,31,31
PALOS BLANCOS,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,300,300
PAMPA AULLAGAS,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,89,89
PAMPA GRANDE,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,60,60
PASORAPA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,180,180
PATACAMAYA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,116,116
PAZÑA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,120,120
POCOATA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,750,750
POCONA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,362,362
POJO (CBBA),internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,270,270
POOPO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,90,90
PORCO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,60,60
POROMA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,990,990
PORONGO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,160,160
PORTACHUELO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,2460,2460
PORVENIR,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,120,120
POTOSI,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,19200,19200
PRESTO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,510,510
PUCARANI,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,630,630
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,120,120
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,446,446
PUERTO RICO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,356,356
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,4,4
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,2010,2010
PUNA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,390,390
PUNATA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,3030,3030
QUILLACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,3808,3808
RAQAYPAMPA(ETA),internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,180,180
RAVELO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,690,690
REYES,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,180,180
RIBERALTA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,3660,3660
ROBORE,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,1369,1369
RURRENABAQUE,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,600,600
SABAYA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,120,120
SACABA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,4560,4560
SACABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,118,118
SACACA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,422,422
SAIPINA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,218,218
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,210,210
SAMAIPATA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,90,90
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,84,84
SAN BORJA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,686,686
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,1050,1050
SAN CARLOS,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,30,30
SAN IGNACIO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,360,360
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,2730,2730
SAN JAVIER(BNI),internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,30,30
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,300,300
SAN JOAQUIN,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,124,124
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,854,854
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,478,478
SAN JULIAN,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,2778,2778
SAN LUCAS,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,1200,1200
SAN MATIAS,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,661,661
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,300,300
SAN PEDRO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,454,454
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,150,150
SAN PEDRO DE MACHA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,420,420
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,60,60
SAN RAFAEL,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,180,180
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,300,300
SANTA ANA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,630,630
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,73651,73651
SANTA ROSA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,390,390
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,330,330
SANTIVAÑES,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,270,270
SENA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,87,87
SHINAOTA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,838,838
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,60,60
SOPACHUY,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,390,390
SORATA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,120,120
SUCRE,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,38791,38791
TACOBAMBA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,152,152
TACOPAYA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,570,570
TAPACARI,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,30,30
TARABUCO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,660,660
TARATA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,60,60
TARIJA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,17469,17469
TARVITA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,840,840
TINGUIPAYA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,12,12
TIPUANI,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,30,30
TIQUIPAYA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,841,841
TIRAQUE (CBBA),internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,1,1
TOCO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,180,180
TOLATA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,59,59
TOMAVE,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,180,180
TOMINA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,570,570
TORO TORO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,322,322
TOTORA(CBBA),internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,870,870
TOTORA(ORR),internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,150,150
TRINIDAD,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,6116,6116
TUPIZA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,2460,2460
TURCO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,210,210
URUBICHA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,90,90
UYUNI,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,1200,1200
VACAS,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,120,120
VALLEGRANDE,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,1021,1021
VIACHA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,1170,1170
VILA VILA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,210,210
VILLA CHARCAS,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,210,210
VILLA MONTES,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,1620,1620
VILLA RIVERO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,90,90
VILLA SERRANO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,360,360
VILLA TUNARI,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,1932,1932
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,180,180
VILLAZON,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,1500,1500
VINTO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,1260,1260
VITICHI,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,60,60
WARNES,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,775,775
YACO,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,180,180
YACUIBA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,8773,8773
YAMPARAEZ,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,240,240
YANACACHI,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,30,30
YAPACANI,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,817,817
YOTALA,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,360,360
ZUDAÑEZ,internaciones dias camas,dias camas disponibles otros servicios,2023-04-01,240,240
ACACIO,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,62,62
ACHACACHI,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,590,590
AIQUILE,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,930,930
ALALAY,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,124,124
ALCALA,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,93,93
ALTO BENI,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,31,31
ANDAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,93,93
ANTEQUERA,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,31,31
ANZALDO,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,257,257
APOLO,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,496,496
ARAMPAMPA,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,54,54
ARANI,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,31,31
ARBIETO,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,372,372
ARQUE,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,93,93
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,2139,2139
ATOCHA,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,1209,1209
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,744,744
AZURDUY,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,744,744
BAURES,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,62,62
BELEN DE ANDAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,62,62
BERMEJO,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,8016,8016
BETANZOS,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,589,589
BOLIVAR,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,124,124
BOYUIBE,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,496,496
BUENA VISTA,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,373,373
CABEZAS,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,372,372
CAIROMA,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,58,58
"CAIZA ""D""",internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,249,249
CAMARGO,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,1085,1085
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,186,186
CAMIRI,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,1796,1796
CAPINOTA,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,837,837
CAQUIAVIRI,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,31,31
CARACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,124,124
CARANAVI,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,868,868
CARAPARI,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,558,558
CARIPUYO,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,30,30
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,305,305
CHALLAPATA,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,1645,1645
CHAQUI,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,217,217
CHARAGUA,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,744,744
CHIMORE,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,619,619
CHOQUE COTA,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,310,310
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,806,806
CHUMA,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,62,62
CHUQUIHUTA AYLLU JUCUMANI,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,30,30
CKOCHAS,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,220,220
CLIZA,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,558,558
COBIJA,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,5323,5323
COCAPATA,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,310,310
COCHABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,56023,56023
COIPASA,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,186,186
COLCAPIRHUA,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,7099,7099
"COLCHA ""K""",internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,494,494
COLLANA,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,31,31
COLOMI,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,217,217
COLPA BELGICA,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,93,93
COLQUECHACA,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,496,496
COMARAPA,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,434,434
CONCEPCION,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,899,899
CORIPATA,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,31,31
COROICO,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,992,992
CORQUE,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,434,434
COTAGAITA,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,279,279
COTOCA,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,1767,1767
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,496,496
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,372,372
CUEVO,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,30,30
CULPINA,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,341,341
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,279,279
EL ALTO,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,22965,22965
EL PUENTE(STC),internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,186,186
EL TORNO,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,930,930
EL VILLAR,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,248,248
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,496,496
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,651,651
ESCOMA,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,248,248
EUCALIPTUS,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,62,62
EXALTACION,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,93,93
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,124,124
FILADELFIA,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,18,18
GUANAY,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,124,124
GUAQUI,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,31,31
GUAYARAMERIN,internaciones dias camas,dias camas disponibles otros servicios,2023-05-01,1705,1705
