municipality,group,variable,month,Días camas ocupadas otros servicios,TOTAL
"CAIZA ""D""",internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,3,3
CAJUATA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,23,23
CAMARGO,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,325,325
CAMIRI,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,1207,1207
CAPINOTA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,142,142
CAQUIAVIRI,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,1,1
CARACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,3,3
CARANAVI,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,274,274
CARAPARI,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,68,68
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,70,70
CHALLAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,475,475
CHARAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,280,280
CHIMORE,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,76,76
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,258,258
CLIZA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,193,193
COBIJA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,2403,2403
COCAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,5,5
COCHABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,31457,31457
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,4030,4030
"COLCHA ""K""",internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,10,10
COLPA BELGICA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,31,31
COLQUECHACA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,4,4
COMARAPA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,228,228
CONCEPCION,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,351,351
COROICO,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,253,253
COTAGAITA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,22,22
COTOCA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,1678,1678
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,258,258
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,3,3
CULPINA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,78,78
EL ALTO,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,14656,14656
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,83,83
EL TORNO,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,745,745
EL VILLAR,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,6,6
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,85,85
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,94,94
ESCOMA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,38,38
EXALTACION,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,2,2
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,64,64
FILADELFIA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,11,11
GAIOC JATUN AYLLU YURA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,4,4
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,50,50
GUANAY,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,47,47
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,1072,1072
GUTIERREZ,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,103,103
HUACARAJE,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,52,52
HUACARETA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,49,49
HUANUNI,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,577,577
HUARINA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,4,4
ICLA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,40,40
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,23,23
IXIAMAS,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,20,20
JESUS DE MACHACA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,1,1
LA ASUNTA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,11,11
LA GUARDIA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,1246,1246
LA PAZ,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,54448,54448
LAGUNILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,9,9
LLALLAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,698,698
LLICA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,1,1
LURIBAY,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,1,1
MACHARETI,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,18,18
MAGDALENA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,96,96
MAIRANA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,286,286
MAPIRI,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,20,20
MINEROS,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,93,93
MIZQUE,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,157,157
MOCOMOCO,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,2,2
MOJOCOYA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,5,5
MONTEAGUDO,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,1070,1070
MONTERO,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,3767,3767
OCURI,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,3,3
OMEREQUE,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,140,140
ORURO,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,11198,11198
PADILLA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,288,288
PAILON,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,148,148
PALCA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,14,14
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,129,129
PAMPA GRANDE,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,8,8
PATACAMAYA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,124,124
POCOATA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,5,5
POJO (CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,2,2
PORCO,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,60,60
PORONGO,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,107,107
PORTACHUELO,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,575,575
POSTRER VALLE,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,2,2
POTOSI,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,8360,8360
PRESTO,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,11,11
PUCARANI,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,22,22
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,9,9
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,197,197
PUERTO RICO,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,30,30
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,419,419
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,974,974
PUNATA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,1002,1002
QUILLACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,1290,1290
QUIRUSILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,6,6
RAQAYPAMPA(ETA),internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,14,14
RAVELO,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,1,1
REYES,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,111,111
RIBERALTA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,2589,2589
ROBORE,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,363,363
RURRENABAQUE,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,484,484
SABAYA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,16,16
SACABA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,2123,2123
SACABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,5,5
SACACA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,3,3
SAIPINA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,82,82
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,4,4
SAMAIPATA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,124,124
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,36,36
SAN BORJA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,431,431
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,171,171
SAN IGNACIO,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,192,192
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,1151,1151
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,78,78
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,15,15
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,399,399
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,201,201
SAN JULIAN,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,551,551
SAN LUCAS,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,188,188
SAN MATIAS,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,203,203
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,104,104
SAN PEDRO,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,139,139
SAN PEDRO DE MACHA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,13,13
SAN RAFAEL,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,98,98
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,210,210
SANTA ANA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,290,290
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,57894,57894
SANTA ROSA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,120,120
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,46,46
SENA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,3,3
SHINAOTA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,69,69
SOPACHUY,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,17,17
SORATA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,6,6
SUCRE,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,25142,25142
TACOPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,3,3
TAPACARI,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,9,9
TARABUCO,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,367,367
TARIJA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,10185,10185
TARVITA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,105,105
TIPUANI,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,3,3
TIQUIPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,364,364
TOLATA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,1,1
TOMAVE,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,2,2
TOMINA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,5,5
TORO TORO,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,8,8
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,2,2
TRIGAL,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,1,1
TRINIDAD,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,4495,4495
TUPIZA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,1464,1464
UNCIA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,1,1
URUBICHA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,33,33
UYUNI,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,382,382
VALLEGRANDE,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,721,721
VIACHA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,377,377
VILA VILA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,3,3
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,4,4
VILLA MONTES,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,908,908
VILLA TUNARI,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,741,741
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,9,9
VILLAZON,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,538,538
VINTO,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,446,446
VITICHI,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,1,1
WARNES,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,613,613
YACUIBA,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,2902,2902
YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,923,923
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas otros servicios,2023-04-01,35,35
ACHACACHI,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,111,111
AIQUILE,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,151,151
ALTO BENI,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,7,7
ANZALDO,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,40,40
APOLO,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,9,9
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,476,476
ATOCHA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,228,228
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,33,33
AZURDUY,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,62,62
BAURES,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,86,86
BERMEJO,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,960,960
BETANZOS,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,1,1
BOYUIBE,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,90,90
BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,61,61
CABEZAS,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,85,85
CAIROMA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,2,2
"CAIZA ""D""",internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,32,32
CAJUATA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,1,1
CAMARGO,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,328,328
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,12,12
CAMIRI,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,914,914
CAPINOTA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,116,116
CARACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,12,12
CARANAVI,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,319,319
CARAPARI,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,102,102
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,119,119
CHALLAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,365,365
CHARAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,321,321
CHAYANTA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,4,4
CHIMORE,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,130,130
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,223,223
CHUMA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,2,2
CLIZA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,223,223
COBIJA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,2515,2515
COCAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,6,6
COCHABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,30399,30399
COIPASA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,4,4
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,4343,4343
"COLCHA ""K""",internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,11,11
COLPA BELGICA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,28,28
COLQUECHACA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,2,2
COMARAPA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,240,240
CONCEPCION,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,235,235
COROICO,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,305,305
COTAGAITA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,4,4
COTOCA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,1565,1565
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,152,152
CUEVO,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,5,5
CULPINA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,72,72
EL ALTO,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,17132,17132
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,75,75
EL TORNO,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,656,656
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,81,81
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,111,111
ESCOMA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,44,44
EXALTACION,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,16,16
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,23,23
FILADELFIA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,13,13
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,26,26
GUANAY,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,10,10
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,926,926
GUTIERREZ,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,87,87
HUACARAJE,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,57,57
HUACARETA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,34,34
HUANUNI,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,439,439
HUARINA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,2,2
ICLA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,12,12
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,22,22
IXIAMAS,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,19,19
JESUS DE MACHACA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,1,1
LA ASUNTA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,55,55
LA GUARDIA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,879,879
LA PAZ,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,56779,56779
LAGUNILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,9,9
LLALLAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,559,559
LLICA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,3,3
LORETO,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,25,25
LURIBAY,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,3,3
MACHARETI,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,25,25
MAGDALENA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,116,116
MAIRANA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,301,301
MAPIRI,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,4,4
MINEROS,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,90,90
MIZQUE,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,170,170
MOCOMOCO,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,3,3
MONTEAGUDO,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,911,911
MONTERO,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,5252,5252
OCURI,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,3,3
OKINAWA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,1,1
OMEREQUE,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,100,100
ORURO,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,11847,11847
PADILLA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,180,180
PAILON,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,222,222
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,173,173
PAMPA AULLAGAS,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,5,5
PAMPA GRANDE,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,21,21
PASORAPA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,4,4
PATACAMAYA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,56,56
POCOATA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,1,1
POCONA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,2,2
POJO (CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,3,3
POROMA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,7,7
PORONGO,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,58,58
PORTACHUELO,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,420,420
PORVENIR,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,5,5
POSTRER VALLE,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,1,1
POTOSI,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,7898,7898
PRESTO,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,53,53
PUCARANI,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,21,21
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,4,4
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,235,235
PUERTO RICO,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,25,25
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,353,353
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,880,880
PUNATA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,964,964
QUILLACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,1186,1186
QUIRUSILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,12,12
RAQAYPAMPA(ETA),internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,6,6
REYES,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,92,92
RIBERALTA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,2836,2836
ROBORE,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,320,320
RURRENABAQUE,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,527,527
SABAYA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,9,9
SACABA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,2093,2093
SACABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,6,6
SAIPINA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,120,120
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,3,3
SAMAIPATA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,46,46
SAN ANDRES,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,11,11
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,5,5
SAN BORJA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,472,472
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,255,255
SAN IGNACIO,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,267,267
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,1095,1095
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,21,21
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,8,8
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,173,173
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,165,165
SAN JULIAN,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,1015,1015
SAN LUCAS,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,132,132
SAN MATIAS,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,118,118
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,82,82
SAN PEDRO,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,65,65
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,3,3
SAN RAFAEL,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,111,111
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,33,33
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,115,115
SANTA ANA,internaciones dias camas,dias camas ocupadas otros servicios,2023-05-01,244,244
