,group,variable,month,EGRESOS CANTIDAD,EGRESOS CANTIDAD,TOTALES,TOTALES,TOTALES
PUERTO SUAREZ,internaciones,egresos,2015-02-01,37,45,37,45,82
PUERTO VILLARROEL,internaciones,egresos,2015-02-01,67,171,67,171,238
PUNA,internaciones,egresos,2015-02-01,0,10,0,10,10
PUNATA,internaciones,egresos,2015-02-01,98,189,98,189,287
QUILLACOLLO,internaciones,egresos,2015-02-01,49,373,49,373,422
QUIRUSILLAS,internaciones,egresos,2015-02-01,1,2,1,2,3
REYES,internaciones,egresos,2015-02-01,7,26,7,26,33
RIBERALTA,internaciones,egresos,2015-02-01,273,662,273,662,935
ROBORE,internaciones,egresos,2015-02-01,29,74,29,74,103
RURRENABAQUE,internaciones,egresos,2015-02-01,61,100,61,100,161
SACABA,internaciones,egresos,2015-02-01,117,463,117,463,580
SACABAMBA,internaciones,egresos,2015-02-01,5,5,5,5,10
SACACA,internaciones,egresos,2015-02-01,3,13,3,13,16
SAIPINA,internaciones,egresos,2015-02-01,2,10,2,10,12
SALINAS DE GARCI MENDOZA,internaciones,egresos,2015-02-01,1,7,1,7,8
SAMAIPATA,internaciones,egresos,2015-02-01,6,18,6,18,24
SAN ANDRES,internaciones,egresos,2015-02-01,0,7,0,7,7
SAN ANDRES DE MACHACA,internaciones,egresos,2015-02-01,0,2,0,2,2
SAN ANTONIO DE LOMERIO,internaciones,egresos,2015-02-01,1,10,1,10,11
SAN BENITO,internaciones,egresos,2015-02-01,3,7,3,7,10
SAN BORJA,internaciones,egresos,2015-02-01,35,116,35,116,151
SAN BUENA VENTURA,internaciones,egresos,2015-02-01,9,23,9,23,32
SAN CARLOS,internaciones,egresos,2015-02-01,31,76,31,76,107
SAN IGNACIO,internaciones,egresos,2015-02-01,15,54,15,54,69
SAN IGNACIO DE VELASCO,internaciones,egresos,2015-02-01,83,258,83,258,341
SAN JAVIER(STC),internaciones,egresos,2015-02-01,12,44,12,44,56
SAN JOAQUIN,internaciones,egresos,2015-02-01,6,19,6,19,25
SAN JOSE DE CHIQUITOS,internaciones,egresos,2015-02-01,40,121,40,121,161
SAN JUAN DE YAPACANI,internaciones,egresos,2015-02-01,2,6,2,6,8
SAN JULIAN,internaciones,egresos,2015-02-01,31,108,31,108,139
SAN LORENZO(TJA),internaciones,egresos,2015-02-01,0,13,0,13,13
SAN LUCAS,internaciones,egresos,2015-02-01,6,33,6,33,39
SAN MATIAS,internaciones,egresos,2015-02-01,29,50,29,50,79
SAN MIGUEL DE VELASCO,internaciones,egresos,2015-02-01,9,25,9,25,34
SAN PABLO DE LIPEZ,internaciones,egresos,2015-02-01,0,1,0,1,1
SAN PEDRO,internaciones,egresos,2015-02-01,4,16,4,16,20
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2015-02-01,0,5,0,5,5
SAN PEDRO DE TIQUINA,internaciones,egresos,2015-02-01,0,1,0,1,1
SAN RAFAEL,internaciones,egresos,2015-02-01,13,18,13,18,31
SAN RAMON BENI,internaciones,egresos,2015-02-01,5,27,5,27,32
SAN RAMON SCZ,internaciones,egresos,2015-02-01,14,32,14,32,46
SANTA ANA,internaciones,egresos,2015-02-01,30,93,30,93,123
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2015-02-01,3598,8034,3598,8034,11632
SANTA ROSA,internaciones,egresos,2015-02-01,5,22,5,22,27
SANTA ROSA DEL SARA,internaciones,egresos,2015-02-01,3,13,3,13,16
SANTIAGO DE HUARI,internaciones,egresos,2015-02-01,0,6,0,6,6
SANTIAGO DE MACHACA,internaciones,egresos,2015-02-01,0,2,0,2,2
SANTIVAÑES,internaciones,egresos,2015-02-01,0,3,0,3,3
SANTUARIO DE QUILLACAS,internaciones,egresos,2015-02-01,0,1,0,1,1
SAPAHAQUI,internaciones,egresos,2015-02-01,0,3,0,3,3
SENA,internaciones,egresos,2015-02-01,6,12,6,12,18
SHINAOTA,internaciones,egresos,2015-02-01,14,52,14,52,66
SICA SICA (VILLA AROMA),internaciones,egresos,2015-02-01,0,6,0,6,6
SICAYA,internaciones,egresos,2015-02-01,0,3,0,3,3
SIPE SIPE,internaciones,egresos,2015-02-01,0,41,0,41,41
SOPACHUY,internaciones,egresos,2015-02-01,2,17,2,17,19
SORACACHI,internaciones,egresos,2015-02-01,0,1,0,1,1
SORATA,internaciones,egresos,2015-02-01,20,17,20,17,37
SUCRE,internaciones,egresos,2015-02-01,1217,2444,1217,2444,3661
TACOPAYA,internaciones,egresos,2015-02-01,1,6,1,6,7
TAPACARI,internaciones,egresos,2015-02-01,0,6,0,6,6
TARABUCO,internaciones,egresos,2015-02-01,7,43,7,43,50
TARACO,internaciones,egresos,2015-02-01,0,2,0,2,2
TARATA,internaciones,egresos,2015-02-01,0,16,0,16,16
TARIJA,internaciones,egresos,2015-02-01,799,1375,799,1375,2174
TARVITA,internaciones,egresos,2015-02-01,2,17,2,17,19
TEOPONTE,internaciones,egresos,2015-02-01,0,12,0,12,12
TIAWANACU,internaciones,egresos,2015-02-01,8,6,8,6,14
TIPUANI,internaciones,egresos,2015-02-01,10,21,10,21,31
TIQUIPAYA,internaciones,egresos,2015-02-01,13,107,13,107,120
TIRAQUE (CBBA),internaciones,egresos,2015-02-01,3,17,3,17,20
TOCO,internaciones,egresos,2015-02-01,0,2,0,2,2
TOLATA,internaciones,egresos,2015-02-01,9,5,9,5,14
TOMINA,internaciones,egresos,2015-02-01,7,18,7,18,25
TORO TORO,internaciones,egresos,2015-02-01,0,2,0,2,2
TOTORA(CBBA),internaciones,egresos,2015-02-01,12,36,12,36,48
TRIGAL,internaciones,egresos,2015-02-01,8,8,8,8,16
TRINIDAD,internaciones,egresos,2015-02-01,332,702,332,702,1034
TUPIZA,internaciones,egresos,2015-02-01,72,179,72,179,251
URUBICHA,internaciones,egresos,2015-02-01,10,23,10,23,33
UYUNI,internaciones,egresos,2015-02-01,30,114,30,114,144
VACAS,internaciones,egresos,2015-02-01,0,2,0,2,2
VALLEGRANDE,internaciones,egresos,2015-02-01,54,99,54,99,153
VIACHA,internaciones,egresos,2015-02-01,0,57,0,57,57
VILA VILA,internaciones,egresos,2015-02-01,0,1,0,1,1
VILLA CHARCAS,internaciones,egresos,2015-02-01,0,20,0,20,20
VILLA MONTES,internaciones,egresos,2015-02-01,79,197,79,197,276
VILLA RIVERO,internaciones,egresos,2015-02-01,3,14,3,14,17
VILLA SERRANO,internaciones,egresos,2015-02-01,0,1,0,1,1
VILLA TUNARI,internaciones,egresos,2015-02-01,58,204,58,204,262
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2015-02-01,0,11,0,11,11
VILLAZON,internaciones,egresos,2015-02-01,67,177,67,177,244
VINTO,internaciones,egresos,2015-02-01,7,74,7,74,81
VITICHI,internaciones,egresos,2015-02-01,3,2,3,2,5
WARNES,internaciones,egresos,2015-02-01,34,91,34,91,125
YACO,internaciones,egresos,2015-02-01,0,1,0,1,1
YACUIBA,internaciones,egresos,2015-02-01,299,636,299,636,935
YAMPARAEZ,internaciones,egresos,2015-02-01,0,4,0,4,4
YANACACHI,internaciones,egresos,2015-02-01,0,3,0,3,3
YAPACANI,internaciones,egresos,2015-02-01,59,93,59,93,152
YOTALA,internaciones,egresos,2015-02-01,3,16,3,16,19
ZUDAÑEZ,internaciones,egresos,2015-02-01,4,5,4,5,9
ACACIO,internaciones,egresos,2015-03-01,0,3,0,3,3
ACHACACHI,internaciones,egresos,2015-03-01,13,64,13,64,77
ACHOCALLA,internaciones,egresos,2015-03-01,0,3,0,3,3
AIQUILE,internaciones,egresos,2015-03-01,17,67,17,67,84
ALCALA,internaciones,egresos,2015-03-01,0,2,0,2,2
ALTO BENI,internaciones,egresos,2015-03-01,0,5,0,5,5
ANCORAIMES,internaciones,egresos,2015-03-01,0,5,0,5,5
ANZALDO,internaciones,egresos,2015-03-01,15,1,15,1,16
APOLO,internaciones,egresos,2015-03-01,5,14,5,14,19
ARAMPAMPA,internaciones,egresos,2015-03-01,2,2,2,2,4
ARANI,internaciones,egresos,2015-03-01,3,15,3,15,18
ARBIETO,internaciones,egresos,2015-03-01,0,19,0,19,19
ARQUE,internaciones,egresos,2015-03-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,egresos,2015-03-01,73,154,73,154,227
ATOCHA,internaciones,egresos,2015-03-01,5,24,5,24,29
AYATA,internaciones,egresos,2015-03-01,0,1,0,1,1
AYO AYO,internaciones,egresos,2015-03-01,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2015-03-01,7,45,7,45,52
AZURDUY,internaciones,egresos,2015-03-01,2,17,2,17,19
BAURES,internaciones,egresos,2015-03-01,4,12,4,12,16
BELLA FLOR,internaciones,egresos,2015-03-01,3,2,3,2,5
BERMEJO,internaciones,egresos,2015-03-01,121,220,121,220,341
BETANZOS,internaciones,egresos,2015-03-01,3,25,3,25,28
BOLIVAR,internaciones,egresos,2015-03-01,0,1,0,1,1
BOYUIBE,internaciones,egresos,2015-03-01,16,31,16,31,47
BUENA VISTA,internaciones,egresos,2015-03-01,9,12,9,12,21
CABEZAS,internaciones,egresos,2015-03-01,5,20,5,20,25
CAIROMA,internaciones,egresos,2015-03-01,0,1,0,1,1
"CAIZA ""D""",internaciones,egresos,2015-03-01,0,1,0,1,1
CAJUATA,internaciones,egresos,2015-03-01,0,10,0,10,10
CALAMARCA,internaciones,egresos,2015-03-01,0,5,0,5,5
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2015-03-01,0,1,0,1,1
CAMIRI,internaciones,egresos,2015-03-01,192,386,192,386,578
CAPINOTA,internaciones,egresos,2015-03-01,3,37,3,37,40
CARACOLLO,internaciones,egresos,2015-03-01,1,29,1,29,30
CARANAVI,internaciones,egresos,2015-03-01,22,167,22,167,189
CARAPARI,internaciones,egresos,2015-03-01,1,5,1,5,6
CARMEN RIVERO TORREZ,internaciones,egresos,2015-03-01,4,16,4,16,20
CHALLAPATA,internaciones,egresos,2015-03-01,26,107,26,107,133
CHAQUI,internaciones,egresos,2015-03-01,0,1,0,1,1
CHARAGUA,internaciones,egresos,2015-03-01,23,47,23,47,70
CHIMORE,internaciones,egresos,2015-03-01,1,9,1,9,10
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2015-03-01,20,48,20,48,68
CHUMA,internaciones,egresos,2015-03-01,0,4,0,4,4
CKOCHAS,internaciones,egresos,2015-03-01,0,1,0,1,1
CLIZA,internaciones,egresos,2015-03-01,9,83,9,83,92
COBIJA,internaciones,egresos,2015-03-01,217,423,217,423,640
COCAPATA,internaciones,egresos,2015-03-01,0,3,0,3,3
COCHABAMBA,internaciones,egresos,2015-03-01,3053,5700,3053,5700,8753
COLCAPIRHUA,internaciones,egresos,2015-03-01,36,72,36,72,108
"COLCHA ""K""",internaciones,egresos,2015-03-01,0,2,0,2,2
COLLANA,internaciones,egresos,2015-03-01,0,2,0,2,2
COLOMI,internaciones,egresos,2015-03-01,0,27,0,27,27
COLPA BELGICA,internaciones,egresos,2015-03-01,10,13,10,13,23
COLQUECHACA,internaciones,egresos,2015-03-01,0,8,0,8,8
COLQUENCHA,internaciones,egresos,2015-03-01,0,4,0,4,4
COLQUIRI,internaciones,egresos,2015-03-01,0,6,0,6,6
COMARAPA,internaciones,egresos,2015-03-01,11,50,11,50,61
CONCEPCION,internaciones,egresos,2015-03-01,18,46,18,46,64
COPACABANA,internaciones,egresos,2015-03-01,6,0,6,0,6
CORIPATA,internaciones,egresos,2015-03-01,0,12,0,12,12
COROICO,internaciones,egresos,2015-03-01,35,73,35,73,108
COTAGAITA,internaciones,egresos,2015-03-01,1,7,1,7,8
COTOCA,internaciones,egresos,2015-03-01,52,180,52,180,232
CUATRO CAÑADAS,internaciones,egresos,2015-03-01,16,31,16,31,47
CUEVO,internaciones,egresos,2015-03-01,5,1,5,1,6
CULPINA,internaciones,egresos,2015-03-01,5,33,5,33,38
CURAHUARA DE CARANGAS,internaciones,egresos,2015-03-01,0,5,0,5,5
EL ALTO,internaciones,egresos,2015-03-01,957,2873,957,2873,3830
EL PUENTE(STC),internaciones,egresos,2015-03-01,14,29,14,29,43
EL TORNO,internaciones,egresos,2015-03-01,335,433,335,433,768
EL VILLAR,internaciones,egresos,2015-03-01,0,1,0,1,1
ENTRE RIOS TRJ,internaciones,egresos,2015-03-01,8,42,8,42,50
ENTRE RIOS CBBA,internaciones,egresos,2015-03-01,14,38,14,38,52
ESCOMA,internaciones,egresos,2015-03-01,7,12,7,12,19
EUCALIPTUS,internaciones,egresos,2015-03-01,0,2,0,2,2
EXALTACION,internaciones,egresos,2015-03-01,0,2,0,2,2
FERNANDEZ ALONSO,internaciones,egresos,2015-03-01,13,4,13,4,17
FILADELFIA,internaciones,egresos,2015-03-01,0,3,0,3,3
GENERAL SAAVEDRA,internaciones,egresos,2015-03-01,13,43,13,43,56
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2015-03-01,0,4,0,4,4
GUANAY,internaciones,egresos,2015-03-01,0,12,0,12,12
GUAQUI,internaciones,egresos,2015-03-01,1,4,1,4,5
GUAYARAMERIN,internaciones,egresos,2015-03-01,186,363,186,363,549
GUTIERREZ,internaciones,egresos,2015-03-01,11,25,11,25,36
HUACARETA,internaciones,egresos,2015-03-01,1,8,1,8,9
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2015-03-01,2,7,2,7,9
HUACHACALLA,internaciones,egresos,2015-03-01,0,2,0,2,2
HUANUNI,internaciones,egresos,2015-03-01,14,37,14,37,51
HUARACAJE,internaciones,egresos,2015-03-01,6,10,6,10,16
HUATAJATA,internaciones,egresos,2015-03-01,0,4,0,4,4
HUAYLLAMARCA,internaciones,egresos,2015-03-01,1,5,1,5,6
HUMANATA,internaciones,egresos,2015-03-01,0,1,0,1,1
ICLA,internaciones,egresos,2015-03-01,0,4,0,4,4
INCAHUASI,internaciones,egresos,2015-03-01,1,15,1,15,16
INQUISIVI,internaciones,egresos,2015-03-01,0,2,0,2,2
IRUPANA (VILLA DE LANZA),internaciones,egresos,2015-03-01,12,23,12,23,35
IXIAMAS,internaciones,egresos,2015-03-01,7,23,7,23,30
JESUS DE MACHACA,internaciones,egresos,2015-03-01,0,8,0,8,8
LA ASUNTA,internaciones,egresos,2015-03-01,3,63,3,63,66
LA GUARDIA,internaciones,egresos,2015-03-01,33,133,33,133,166
LA PAZ,internaciones,egresos,2015-03-01,3607,7415,3607,7415,11022
LAGUNILLAS,internaciones,egresos,2015-03-01,3,0,3,0,3
LAJA,internaciones,egresos,2015-03-01,0,15,0,15,15
LAS CARRERAS,internaciones,egresos,2015-03-01,0,3,0,3,3
LLALLAGUA,internaciones,egresos,2015-03-01,82,208,82,208,290
LLICA,internaciones,egresos,2015-03-01,0,7,0,7,7
MACHACAMARCA,internaciones,egresos,2015-03-01,0,4,0,4,4
MACHARETI,internaciones,egresos,2015-03-01,2,10,2,10,12
MAGDALENA,internaciones,egresos,2015-03-01,40,60,40,60,100
MAIRANA,internaciones,egresos,2015-03-01,6,39,6,39,45
MAPIRI,internaciones,egresos,2015-03-01,5,29,5,29,34
MINEROS,internaciones,egresos,2015-03-01,9,17,9,17,26
MIZQUE,internaciones,egresos,2015-03-01,13,39,13,39,52
MOCOMOCO,internaciones,egresos,2015-03-01,0,1,0,1,1
MOJOCOYA,internaciones,egresos,2015-03-01,1,13,1,13,14
MONTEAGUDO,internaciones,egresos,2015-03-01,59,137,59,137,196
MONTERO,internaciones,egresos,2015-03-01,400,829,400,829,1229
MORO MORO,internaciones,egresos,2015-03-01,0,3,0,3,3
MOROCHATA,internaciones,egresos,2015-03-01,0,7,0,7,7
OCURI,internaciones,egresos,2015-03-01,0,6,0,6,6
OKINAWA,internaciones,egresos,2015-03-01,13,23,13,23,36
OMEREQUE,internaciones,egresos,2015-03-01,3,5,3,5,8
ORURO,internaciones,egresos,2015-03-01,1171,2199,1171,2199,3370
PADILLA,internaciones,egresos,2015-03-01,43,68,43,68,111
PAILON,internaciones,egresos,2015-03-01,14,75,14,75,89
PALCA,internaciones,egresos,2015-03-01,0,2,0,2,2
PALOS BLANCOS,internaciones,egresos,2015-03-01,13,35,13,35,48
PAMPA AULLAGAS,internaciones,egresos,2015-03-01,0,1,0,1,1
PAMPA GRANDE,internaciones,egresos,2015-03-01,4,16,4,16,20
PAPEL PAMPA,internaciones,egresos,2015-03-01,0,3,0,3,3
PATACAMAYA,internaciones,egresos,2015-03-01,5,38,5,38,43
PAZÑA,internaciones,egresos,2015-03-01,0,1,0,1,1
POCOATA,internaciones,egresos,2015-03-01,0,4,0,4,4
POCONA,internaciones,egresos,2015-03-01,0,7,0,7,7
POJO (CBBA),internaciones,egresos,2015-03-01,2,16,2,16,18
POOPO,internaciones,egresos,2015-03-01,0,1,0,1,1
POROMA,internaciones,egresos,2015-03-01,0,9,0,9,9
PORONGO,internaciones,egresos,2015-03-01,0,1,0,1,1
PORTACHUELO,internaciones,egresos,2015-03-01,57,167,57,167,224
PORVENIR,internaciones,egresos,2015-03-01,1,2,1,2,3
POSTRER VALLE,internaciones,egresos,2015-03-01,0,2,0,2,2
POTOSI,internaciones,egresos,2015-03-01,715,1380,715,1380,2095
PRESTO,internaciones,egresos,2015-03-01,1,3,1,3,4
PUCARANI,internaciones,egresos,2015-03-01,0,14,0,14,14
PUERTO CARABUCO,internaciones,egresos,2015-03-01,0,1,0,1,1
PUERTO GONZALO MORENO,internaciones,egresos,2015-03-01,0,1,0,1,1
PUERTO PEREZ,internaciones,egresos,2015-03-01,0,2,0,2,2
PUERTO QUIJARRO,internaciones,egresos,2015-03-01,48,53,48,53,101
PUERTO RICO,internaciones,egresos,2015-03-01,11,13,11,13,24
PUERTO SUAREZ,internaciones,egresos,2015-03-01,12,17,12,17,29
PUERTO VILLARROEL,internaciones,egresos,2015-03-01,71,168,71,168,239
PUNA,internaciones,egresos,2015-03-01,0,6,0,6,6
PUNATA,internaciones,egresos,2015-03-01,81,192,81,192,273
QUILLACOLLO,internaciones,egresos,2015-03-01,37,358,37,358,395
QUIME,internaciones,egresos,2015-03-01,1,10,1,10,11
QUIRUSILLAS,internaciones,egresos,2015-03-01,0,2,0,2,2
REYES,internaciones,egresos,2015-03-01,11,39,11,39,50
RIBERALTA,internaciones,egresos,2015-03-01,311,754,311,754,1065
ROBORE,internaciones,egresos,2015-03-01,51,95,51,95,146
RURRENABAQUE,internaciones,egresos,2015-03-01,57,131,57,131,188
SACABA,internaciones,egresos,2015-03-01,99,406,99,406,505
SACABAMBA,internaciones,egresos,2015-03-01,10,10,10,10,20
SACACA,internaciones,egresos,2015-03-01,1,15,1,15,16
SAIPINA,internaciones,egresos,2015-03-01,3,13,3,13,16
SAMAIPATA,internaciones,egresos,2015-03-01,6,26,6,26,32
SAN ANDRES,internaciones,egresos,2015-03-01,0,5,0,5,5
SAN ANDRES DE MACHACA,internaciones,egresos,2015-03-01,0,2,0,2,2
SAN ANTONIO DE LOMERIO,internaciones,egresos,2015-03-01,4,7,4,7,11
SAN BORJA,internaciones,egresos,2015-03-01,42,161,42,161,203
SAN BUENA VENTURA,internaciones,egresos,2015-03-01,18,34,18,34,52
SAN CARLOS,internaciones,egresos,2015-03-01,0,10,0,10,10
SAN IGNACIO,internaciones,egresos,2015-03-01,18,67,18,67,85
SAN IGNACIO DE VELASCO,internaciones,egresos,2015-03-01,89,256,89,256,345
SAN JAVIER(STC),internaciones,egresos,2015-03-01,19,52,19,52,71
SAN JOAQUIN,internaciones,egresos,2015-03-01,9,19,9,19,28
SAN JOSE DE CHIQUITOS,internaciones,egresos,2015-03-01,37,142,37,142,179
SAN JUAN DE YAPACANI,internaciones,egresos,2015-03-01,3,5,3,5,8
SAN JULIAN,internaciones,egresos,2015-03-01,21,41,21,41,62
SAN LORENZO(TJA),internaciones,egresos,2015-03-01,0,8,0,8,8
SAN LUCAS,internaciones,egresos,2015-03-01,5,44,5,44,49
SAN MATIAS,internaciones,egresos,2015-03-01,28,52,28,52,80
SAN MIGUEL DE VELASCO,internaciones,egresos,2015-03-01,5,28,5,28,33
SAN PEDRO,internaciones,egresos,2015-03-01,41,58,41,58,99
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2015-03-01,0,7,0,7,7
SAN RAFAEL,internaciones,egresos,2015-03-01,11,20,11,20,31
SAN RAMON BENI,internaciones,egresos,2015-03-01,8,17,8,17,25
SAN RAMON SCZ,internaciones,egresos,2015-03-01,13,29,13,29,42
SANTA ANA,internaciones,egresos,2015-03-01,39,100,39,100,139
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2015-03-01,3883,7259,3883,7259,11142
SANTA ROSA,internaciones,egresos,2015-03-01,6,23,6,23,29
SANTA ROSA DEL SARA,internaciones,egresos,2015-03-01,18,17,18,17,35
SANTIAGO DE HUARI,internaciones,egresos,2015-03-01,1,2,1,2,3
SANTIAGO DE MACHACA,internaciones,egresos,2015-03-01,0,2,0,2,2
SANTUARIO DE QUILLACAS,internaciones,egresos,2015-03-01,0,1,0,1,1
SAPAHAQUI,internaciones,egresos,2015-03-01,0,1,0,1,1
SENA,internaciones,egresos,2015-03-01,7,24,7,24,31
SHINAOTA,internaciones,egresos,2015-03-01,24,83,24,83,107
SICA SICA (VILLA AROMA),internaciones,egresos,2015-03-01,0,14,0,14,14
SIPE SIPE,internaciones,egresos,2015-03-01,0,40,0,40,40
SOPACHUY,internaciones,egresos,2015-03-01,6,17,6,17,23
SORACACHI,internaciones,egresos,2015-03-01,0,5,0,5,5
SORATA,internaciones,egresos,2015-03-01,11,22,11,22,33
SUCRE,internaciones,egresos,2015-03-01,1810,2369,1810,2369,4179
TACOPAYA,internaciones,egresos,2015-03-01,2,8,2,8,10
TAPACARI,internaciones,egresos,2015-03-01,0,1,0,1,1
TARABUCO,internaciones,egresos,2015-03-01,20,42,20,42,62
TARACO,internaciones,egresos,2015-03-01,0,3,0,3,3
TARATA,internaciones,egresos,2015-03-01,0,7,0,7,7
TARIJA,internaciones,egresos,2015-03-01,891,1433,891,1433,2324
TARVITA,internaciones,egresos,2015-03-01,1,14,1,14,15
TEOPONTE,internaciones,egresos,2015-03-01,0,28,0,28,28
TIAWANACU,internaciones,egresos,2015-03-01,5,9,5,9,14
TIPUANI,internaciones,egresos,2015-03-01,23,51,23,51,74
TIQUIPAYA,internaciones,egresos,2015-03-01,13,160,13,160,173
TIRAQUE (CBBA),internaciones,egresos,2015-03-01,3,25,3,25,28
TOCO,internaciones,egresos,2015-03-01,0,4,0,4,4
TODOS SANTOS,internaciones,egresos,2015-03-01,0,1,0,1,1
TOLATA,internaciones,egresos,2015-03-01,4,7,4,7,11
TOMINA,internaciones,egresos,2015-03-01,4,10,4,10,14
TORO TORO,internaciones,egresos,2015-03-01,0,4,0,4,4
TOTORA(CBBA),internaciones,egresos,2015-03-01,12,41,12,41,53
TOTORA(ORR),internaciones,egresos,2015-03-01,0,4,0,4,4
TRIGAL,internaciones,egresos,2015-03-01,2,3,2,3,5
TRINIDAD,internaciones,egresos,2015-03-01,369,895,369,895,1264
TUPIZA,internaciones,egresos,2015-03-01,115,128,115,128,243
UNCIA,internaciones,egresos,2015-03-01,1,18,1,18,19
URUBICHA,internaciones,egresos,2015-03-01,3,16,3,16,19
UYUNI,internaciones,egresos,2015-03-01,34,140,34,140,174
VACAS,internaciones,egresos,2015-03-01,0,4,0,4,4
VALLEGRANDE,internaciones,egresos,2015-03-01,84,149,84,149,233
VIACHA,internaciones,egresos,2015-03-01,39,127,39,127,166
VILLA CHARCAS,internaciones,egresos,2015-03-01,0,15,0,15,15
VILLA MONTES,internaciones,egresos,2015-03-01,80,259,80,259,339
VILLA RIVERO,internaciones,egresos,2015-03-01,4,16,4,16,20
VILLA TUNARI,internaciones,egresos,2015-03-01,115,228,115,228,343
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2015-03-01,2,14,2,14,16
VILLAZON,internaciones,egresos,2015-03-01,64,188,64,188,252
VINTO,internaciones,egresos,2015-03-01,31,102,31,102,133
VITICHI,internaciones,egresos,2015-03-01,1,6,1,6,7
WARNES,internaciones,egresos,2015-03-01,62,137,62,137,199
YACO,internaciones,egresos,2015-03-01,0,1,0,1,1
YACUIBA,internaciones,egresos,2015-03-01,321,635,321,635,956
YAMPARAEZ,internaciones,egresos,2015-03-01,0,7,0,7,7
YANACACHI,internaciones,egresos,2015-03-01,0,4,0,4,4
YAPACANI,internaciones,egresos,2015-03-01,75,84,75,84,159
ZUDAÑEZ,internaciones,egresos,2015-03-01,5,20,5,20,25
ACACIO,internaciones,egresos,2015-04-01,0,4,0,4,4
ACHACACHI,internaciones,egresos,2015-04-01,12,69,12,69,81
ACHOCALLA,internaciones,egresos,2015-04-01,0,10,0,10,10
AIQUILE,internaciones,egresos,2015-04-01,31,98,31,98,129
ALCALA,internaciones,egresos,2015-04-01,1,1,1,1,2
ALTO BENI,internaciones,egresos,2015-04-01,0,9,0,9,9
ANCORAIMES,internaciones,egresos,2015-04-01,0,2,0,2,2
ANZALDO,internaciones,egresos,2015-04-01,11,4,11,4,15
APOLO,internaciones,egresos,2015-04-01,4,20,4,20,24
ARAMPAMPA,internaciones,egresos,2015-04-01,0,3,0,3,3
ARANI,internaciones,egresos,2015-04-01,0,16,0,16,16
ARBIETO,internaciones,egresos,2015-04-01,0,9,0,9,9
ASCENCION DE GUARAYOS,internaciones,egresos,2015-04-01,77,160,77,160,237
ATOCHA,internaciones,egresos,2015-04-01,7,12,7,12,19
AUCAPATA,internaciones,egresos,2015-04-01,0,2,0,2,2
AYO AYO,internaciones,egresos,2015-04-01,0,3,0,3,3
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2015-04-01,9,26,9,26,35
AZURDUY,internaciones,egresos,2015-04-01,0,1,0,1,1
BAURES,internaciones,egresos,2015-04-01,10,14,10,14,24
BELLA FLOR,internaciones,egresos,2015-04-01,2,2,2,2,4
BERMEJO,internaciones,egresos,2015-04-01,4,2,4,2,6
BETANZOS,internaciones,egresos,2015-04-01,0,38,0,38,38
BOYUIBE,internaciones,egresos,2015-04-01,13,33,13,33,46
BUENA VISTA,internaciones,egresos,2015-04-01,14,23,14,23,37
CABEZAS,internaciones,egresos,2015-04-01,2,17,2,17,19
CAIROMA,internaciones,egresos,2015-04-01,2,3,2,3,5
"CAIZA ""D""",internaciones,egresos,2015-04-01,0,4,0,4,4
CAJUATA,internaciones,egresos,2015-04-01,0,15,0,15,15
CALAMARCA,internaciones,egresos,2015-04-01,0,10,0,10,10
CAMARGO,internaciones,egresos,2015-04-01,77,0,77,0,77
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2015-04-01,0,1,0,1,1
CAMIRI,internaciones,egresos,2015-04-01,202,425,202,425,627
CAPINOTA,internaciones,egresos,2015-04-01,8,31,8,31,39
CAQUIAVIRI,internaciones,egresos,2015-04-01,0,1,0,1,1
CARACOLLO,internaciones,egresos,2015-04-01,3,21,3,21,24
CARANAVI,internaciones,egresos,2015-04-01,39,184,39,184,223
CARAPARI,internaciones,egresos,2015-04-01,3,7,3,7,10
CARIPUYO,internaciones,egresos,2015-04-01,0,1,0,1,1
CARMEN RIVERO TORREZ,internaciones,egresos,2015-04-01,8,19,8,19,27
CHALLAPATA,internaciones,egresos,2015-04-01,29,79,29,79,108
CHAQUI,internaciones,egresos,2015-04-01,0,3,0,3,3
CHARAGUA,internaciones,egresos,2015-04-01,29,51,29,51,80
CHAYANTA,internaciones,egresos,2015-04-01,1,26,1,26,27
CHIMORE,internaciones,egresos,2015-04-01,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2015-04-01,29,48,29,48,77
CHUMA,internaciones,egresos,2015-04-01,0,5,0,5,5
